Orthogroup	schistosoma_mansoni	schistosoma_turkestanicum
OG0003143	Smp_213510.1, Smp_213510.2	STRK1_73500.1, STRK1_73530.1
OG0003144	Smp_169380.1	STRK1_37700.1, STRK1_102520.1
OG0003145	Smp_143830.1	STRK1_18100.1
OG0003146	Smp_027010.1	STRK1_61940.1, STRK1_61940.2
OG0003147	Smp_159370.1	STRK1_49930.1
OG0003148	Smp_341770.1	STRK1_91530.1
OG0003150	Smp_152510.1	STRK1_76460.1
OG0003151	Smp_342040.1	STRK1_49270.3, STRK1_49270.1, STRK1_49270.2
OG0003152	Smp_144550.1	STRK1_27900.1, STRK1_27900.2
OG0003153	Smp_126920.1	STRK1_75190.1
OG0003154	Smp_332480.1, Smp_332480.2	STRK1_36150.1
OG0003155	Smp_149000.1	STRK1_68960.1, STRK1_68960.2
OG0003156	Smp_084620.1	STRK1_32880.1
OG0003157	Smp_342480.1, Smp_342480.2	STRK1_46790.1
OG0003158	Smp_347550.1	STRK1_85630.1
OG0003159	Smp_180910.1	STRK1_53720.1
OG0003160	Smp_266830.2, Smp_266830.1	STRK1_19160.1, STRK1_19160.2, STRK1_19160.3
OG0003161	Smp_016410.1	STRK1_45120.1
OG0003162	Smp_154040.1, Smp_322920.1	STRK1_8940.1
OG0003163	Smp_064600.1	STRK1_6920.1, STRK1_990.1, STRK1_990.2
OG0003164	Smp_301430.1	STRK1_34590.1
OG0003165	Smp_343780.1	STRK1_74730.1, STRK1_74740.1
OG0003167	Smp_127920.1	STRK1_101430.1, STRK1_92020.1, STRK1_92020.2, STRK1_92020.3
OG0003168	Smp_168800.1	STRK1_63870.1
OG0003169	Smp_054330.1	STRK1_15170.1
OG0003170	Smp_198850.1	STRK1_2690.1, STRK1_2690.2, STRK1_2690.3
OG0003171	Smp_344180.1	STRK1_71700.1
OG0003172	Smp_026510.1	STRK1_20750.1
OG0003173	Smp_125730.1, Smp_125730.2	STRK1_32010.1, STRK1_32010.2
OG0003174	Smp_042920.1	STRK1_72040.1, STRK1_72040.2
OG0003175	Smp_210090.1	STRK1_94800.1
OG0003176	Smp_181870.1	STRK1_67960.1
OG0003177	Smp_162010.1	STRK1_24600.1
OG0003178	Smp_126140.1	STRK1_34670.1
OG0003179	Smp_343840.1	STRK1_72160.1
OG0003180	Smp_007450.1	STRK1_15980.1, STRK1_15980.2
OG0003181	Smp_315830.1, Smp_315830.2	STRK1_28390.1
OG0003182	Smp_104120.1	STRK1_32450.1
OG0003183	Smp_157200.1	STRK1_11920.1
OG0003184	Smp_035200.1	STRK1_27070.1
OG0003185	Smp_345000.1	STRK1_69770.1
OG0003186	Smp_175590.1	STRK1_29260.1, STRK1_29260.2, STRK1_30220.1
OG0003187	Smp_126910.1	STRK1_75200.1
OG0003188	Smp_003710.1	STRK1_79430.1
OG0003189	Smp_170450.1	STRK1_53020.1
OG0003190	Smp_137910.1	STRK1_61430.1
OG0003191	Smp_324630.1	STRK1_45330.3, STRK1_45330.1, STRK1_45330.2, STRK1_45310.1
OG0003192	Smp_029800.1	STRK1_103330.1, STRK1_62870.1
OG0003194	Smp_036980.1	STRK1_99710.1, STRK1_67600.1
OG0003195	Smp_306630.1	STRK1_2670.1, STRK1_2670.2
OG0003196	Smp_013460.1	STRK1_61290.1
OG0003197	Smp_134500.1	STRK1_91160.1
OG0003198	Smp_169040.1	STRK1_54380.4, STRK1_54380.5, STRK1_54380.1, STRK1_54380.2, STRK1_54380.3, STRK1_54380.6
OG0003199	Smp_010710.1	STRK1_91890.1, STRK1_91890.2
OG0003200	Smp_180070.1	STRK1_9820.1
OG0003201	Smp_176350.1	STRK1_5180.1
OG0003202	Smp_096320.1	STRK1_2270.1
OG0003203	Smp_016900.1	STRK1_88970.1
OG0003204	Smp_243960.1	STRK1_18380.5, STRK1_18510.1
OG0003205	Smp_121420.1	STRK1_28450.1
OG0003206	Smp_084080.1	STRK1_13630.1
OG0003207	Smp_145550.1	STRK1_12610.1, STRK1_12620.1
OG0003208	Smp_132590.1	STRK1_98010.1, STRK1_65830.1
OG0003209	Smp_247520.1	STRK1_77600.1
OG0003210	Smp_135870.1	STRK1_8210.1, STRK1_8210.2
OG0003211	Smp_145320.1	STRK1_71920.1
OG0003212	Smp_036500.1	STRK1_3490.1
OG0003213	Smp_007210.1	STRK1_34510.1
OG0003214	Smp_155500.1	STRK1_11050.1
OG0003215	Smp_011700.1	STRK1_12040.1
OG0003216	Smp_027850.1	STRK1_58640.1, STRK1_58640.2
OG0003217	Smp_132280.1	STRK1_60120.1, STRK1_60120.3, STRK1_60120.2
OG0003221	Smp_048260.1	STRK1_37980.1
OG0003222	Smp_157930.1	STRK1_17850.1
OG0003223	Smp_176710.1	STRK1_85450.1
OG0003224	Smp_036180.1	STRK1_32800.1, STRK1_32800.2
OG0003225	Smp_247880.1	STRK1_87780.1, STRK1_87780.2
OG0003226	Smp_047200.1	STRK1_11130.1
OG0003227	Smp_075140.1	STRK1_60800.1, STRK1_60800.2
OG0003228	Smp_158620.1	STRK1_84480.1
OG0003229	Smp_007960.3, Smp_007960.1, Smp_007960.2	STRK1_76120.1, STRK1_76110.1
OG0003230	Smp_131150.1	STRK1_45010.1, STRK1_45010.2
OG0003231	Smp_146420.1	STRK1_4090.1
OG0003232	Smp_179610.1	STRK1_10180.1
OG0003233	Smp_244130.1	STRK1_19990.1
OG0003234	Smp_137870.1	STRK1_61400.1
OG0003235	Smp_013150.1	STRK1_81510.1
OG0003236	Smp_030690.1	STRK1_56120.1
OG0003237	Smp_245690.1	STRK1_22880.1
OG0003238	Smp_123640.1	STRK1_63280.1
OG0003239	Smp_212250.1	STRK1_79060.1
OG0003240	Smp_080550.1	STRK1_12850.1
OG0003241	Smp_158520.2, Smp_158520.1	STRK1_33270.1, STRK1_33280.1, STRK1_33260.1, STRK1_33250.1
OG0003242	Smp_105540.1	STRK1_47340.1
OG0003243	Smp_128650.1	STRK1_12280.1
OG0003244	Smp_344680.1, Smp_344680.2	STRK1_47790.1
OG0003245	Smp_044850.1	STRK1_51840.1
OG0003246	Smp_012200.2, Smp_012200.1	STRK1_12230.1, STRK1_12230.2, STRK1_12230.3
OG0003247	Smp_061230.1	STRK1_99790.1
OG0003248	Smp_345150.1, Smp_345150.3, Smp_345150.2	STRK1_93880.1
OG0003249	Smp_063260.1	STRK1_63530.1
OG0003250	Smp_164730.1	STRK1_68330.1
OG0003251	Smp_179290.1	STRK1_83230.1
OG0003252	Smp_194770.1	STRK1_37360.1
OG0003253	Smp_123210.1	STRK1_84290.1
OG0003254	Smp_057130.1	STRK1_58630.1
OG0003255	Smp_010720.1	STRK1_91920.1, STRK1_91930.1
OG0003255	Smp_130370.1	STRK1_91580.1
OG0003256	Smp_156870.1	STRK1_94010.1, STRK1_94010.2, STRK1_95310.1
OG0003257	Smp_025360.1, Smp_025360.2	STRK1_8060.1
OG0003258	Smp_337340.1	STRK1_103750.2, STRK1_103750.1, STRK1_40580.1
OG0003259	Smp_171010.1	STRK1_22290.1
OG0003260	Smp_143430.1	STRK1_81250.1
OG0003261	Smp_315760.2, Smp_315760.1	STRK1_35590.1
OG0003263	Smp_030370.1	STRK1_6700.1
OG0003264	Smp_135300.1	STRK1_2770.1
OG0003265	Smp_170600.1	STRK1_110890.1
OG0003266	Smp_049970.1	STRK1_69170.1
OG0003267	Smp_243930.1	STRK1_18470.1
OG0003268	Smp_303000.1	STRK1_40490.1
OG0003269	Smp_093850.1	STRK1_72920.1
OG0003272	Smp_009810.1	STRK1_31290.1, STRK1_31280.1
OG0003273	Smp_025890.1	STRK1_35000.1
OG0003274	Smp_071610.1	STRK1_4040.1
OG0003275	Smp_129560.1	STRK1_24260.1, STRK1_24260.2, STRK1_24260.3, STRK1_24260.4
OG0003276	Smp_174810.1	STRK1_60850.1
OG0003277	Smp_346200.1	STRK1_34780.1
OG0003278	Smp_142510.1	STRK1_52840.1
OG0003279	Smp_043970.1	STRK1_1220.1
OG0003280	Smp_042060.1	STRK1_72670.1, STRK1_72670.2, STRK1_72670.3, STRK1_72670.4, STRK1_72670.5, STRK1_72670.6, STRK1_72670.7
OG0003281	Smp_173940.1	STRK1_94470.1, STRK1_94470.2
OG0003282	Smp_148450.1	STRK1_47160.1, STRK1_47160.2, STRK1_47160.3
OG0003283	Smp_041450.1	STRK1_90920.1
OG0003284	Smp_137940.1	STRK1_61450.1
OG0003285	Smp_099570.1	STRK1_21290.1, STRK1_21290.2
OG0003286	Smp_159890.1	STRK1_64760.1
OG0003287	Smp_103930.1, Smp_103930.2	STRK1_8890.1
OG0003288	Smp_100030.1	STRK1_66330.1
OG0003289	Smp_244420.1	STRK1_8540.1, STRK1_8540.2
OG0003290	Smp_079950.1	STRK1_9710.1
OG0003291	Smp_074510.1	STRK1_13880.1
OG0003292	Smp_086760.1, Smp_086760.2	STRK1_104380.1
OG0003293	Smp_076630.1	STRK1_25580.1
OG0003294	Smp_025620.1	STRK1_34800.1, STRK1_34800.2
OG0003295	Smp_073570.1	STRK1_26810.1
OG0003296	Smp_047500.1	STRK1_47950.1
OG0003297	Smp_142300.1	STRK1_13470.1
OG0003298	Smp_131690.1	STRK1_44330.1
OG0003299	Smp_062630.1	STRK1_74010.1
OG0003300	Smp_058410.1	STRK1_95770.1, STRK1_95770.2, STRK1_95780.1
OG0003301	Smp_211160.1	STRK1_39850.1
OG0003302	Smp_145650.1	STRK1_12720.1
OG0003303	Smp_210320.1	STRK1_48020.1
OG0003304	Smp_142180.1	STRK1_15470.1, STRK1_15470.2, STRK1_15470.3
OG0003305	Smp_346590.1	STRK1_75250.1
OG0003306	Smp_333950.1	STRK1_54140.1
OG0003307	Smp_305200.1, Smp_314650.1	STRK1_26590.1
OG0003309	Smp_015800.1	STRK1_400.1, STRK1_400.2
OG0003310	Smp_072090.1	STRK1_50980.1
OG0003311	Smp_141430.1	STRK1_86730.1
OG0003313	Smp_331980.1	STRK1_48880.1
OG0003314	Smp_076910.1, Smp_076910.2, Smp_076910.3	STRK1_25350.1, STRK1_25350.3, STRK1_25350.2
OG0003315	Smp_317550.1, Smp_332240.1, Smp_332245.1	STRK1_31580.1
OG0003319	Smp_319900.1	STRK1_38570.1
OG0003319	Smp_093710.1	STRK1_38580.1
OG0003321	Smp_014260.1	STRK1_30080.1, STRK1_30080.2
OG0003322	Smp_176570.1	STRK1_14360.1, STRK1_14380.1, STRK1_14370.1
OG0003323	Smp_244880.1, Smp_244890.2, Smp_244890.1	STRK1_21840.1
OG0003326	Smp_030280.1	STRK1_64570.1
OG0003327	Smp_070170.1	STRK1_70920.1
OG0003328	Smp_064010.1	STRK1_75730.1
OG0003329	Smp_336610.1	STRK1_91040.1, STRK1_91060.1
OG0003330	Smp_167010.1	STRK1_51880.1, STRK1_51880.2, STRK1_98990.1
OG0003331	Smp_345570.1	STRK1_9160.1
OG0003332	Smp_140570.1	STRK1_31750.1, STRK1_31740.1
OG0003333	Smp_044440.1	STRK1_6140.1
OG0003334	Smp_035210.1	STRK1_27060.1
OG0003335	Smp_023700.1	STRK1_58770.1
OG0003336	Smp_345520.1	STRK1_65510.1
OG0003337	Smp_347030.1	STRK1_72990.1
OG0003338	Smp_346450.1, Smp_346450.2	STRK1_14450.1
OG0003339	Smp_130660.1	STRK1_170.1, STRK1_180.1, STRK1_160.1
OG0003340	Smp_147970.1	STRK1_38040.1, STRK1_38040.2
OG0003341	Smp_000230.1	STRK1_65600.1, STRK1_65600.2
OG0003342	Smp_058190.1, Smp_058190.2	STRK1_11520.1
OG0003343	Smp_156540.1	STRK1_52780.1, STRK1_52780.2
OG0003344	Smp_160460.1	STRK1_21960.1, STRK1_21960.2, STRK1_21960.3
OG0003345	Smp_086030.1	STRK1_103160.1
OG0003346	Smp_033140.1	STRK1_90350.1, STRK1_90350.2, STRK1_90350.3
OG0003347	Smp_135140.1	STRK1_42630.1
OG0003348	Smp_176810.1	STRK1_67480.1
OG0003349	Smp_049630.1	STRK1_32490.1
OG0003350	Smp_000810.1	STRK1_67260.1
OG0003351	Smp_329340.1, Smp_316020.2, Smp_312950.1, Smp_312950.2, Smp_316020.1	STRK1_71480.1
OG0003352	Smp_070610.1	STRK1_79070.1, STRK1_79070.2
OG0003353	Smp_248130.1	STRK1_25280.1
OG0003354	Smp_175840.1	STRK1_25200.1, STRK1_25170.1, STRK1_101450.1
OG0003355	Smp_001100.1	STRK1_67060.1
OG0003357	Smp_302950.1	STRK1_40790.1
OG0003358	Smp_024930.2, Smp_024930.1, Smp_337830.1	STRK1_88650.1
OG0003359	Smp_197700.1	STRK1_56060.1
OG0003360	Smp_246820.1, Smp_246820.2	STRK1_34320.1
OG0003361	Smp_243920.1	STRK1_1750.1
OG0003362	Smp_043170.1	STRK1_72270.1
OG0003363	Smp_014280.1	STRK1_30090.1, STRK1_30090.2
OG0003364	Smp_169330.1	STRK1_82440.1, STRK1_109330.1
OG0003365	Smp_193750.2, Smp_193750.1, Smp_193750.3	STRK1_13360.1
OG0003366	Smp_333540.1	STRK1_60820.1
OG0003367	Smp_128190.1	STRK1_45720.1
OG0003368	Smp_154620.1	STRK1_33140.1
OG0003369	Smp_341250.1, Smp_134860.1	STRK1_62230.1
OG0003370	Smp_073620.1	STRK1_26690.1
OG0003371	Smp_128280.1	STRK1_45580.1
OG0003372	Smp_344530.1, Smp_344530.2	STRK1_90410.1
OG0003373	Smp_244370.1	STRK1_2780.1
OG0003374	Smp_347460.1	STRK1_94550.1
OG0003375	Smp_142110.1	STRK1_68240.1, STRK1_68240.2, STRK1_68240.3
OG0003376	Smp_146110.1	STRK1_51370.1, STRK1_51370.3, STRK1_51370.2
OG0003377	Smp_125630.1	STRK1_79760.1, STRK1_79760.2, STRK1_79760.3
OG0003378	Smp_160160.1	STRK1_93930.1
OG0003379	Smp_002880.1	STRK1_63360.1
OG0003380	Smp_063630.1	STRK1_52610.1
OG0003381	Smp_068440.1	STRK1_48370.1
OG0003382	Smp_169410.1	STRK1_67970.1
OG0003383	Smp_102240.1, Smp_335690.1	STRK1_5730.1
OG0003384	Smp_072740.1	STRK1_40530.1, STRK1_40530.2, STRK1_58370.1
OG0003385	Smp_342570.1	STRK1_86970.1
OG0003386	Smp_070340.1	STRK1_19980.1
OG0003387	Smp_323660.1	STRK1_4460.1, STRK1_4460.2
OG0003388	Smp_140200.1, Smp_140200.2	STRK1_94780.1, STRK1_94780.2, STRK1_94780.3
OG0003389	Smp_147840.1	STRK1_44170.1
OG0003390	Smp_105090.1, Smp_105090.2	STRK1_35620.1
OG0003391	Smp_136970.1	STRK1_101140.1, STRK1_77300.1, STRK1_77250.1
OG0003392	Smp_311870.2, Smp_311870.3, Smp_311870.5, Smp_311870.1, Smp_311870.4	STRK1_46610.3, STRK1_46610.2, STRK1_46610.1, STRK1_108450.1
OG0003393	Smp_045070.1	STRK1_33830.1
OG0003394	Smp_040270.1	STRK1_37430.1
OG0003395	Smp_104580.1, Smp_104580.2	STRK1_56820.1
OG0003396	Smp_038830.1	STRK1_40090.1
OG0003397	Smp_094050.1	STRK1_100120.1, STRK1_20470.1, STRK1_20470.2
OG0003398	Smp_092570.1	STRK1_8960.1, STRK1_8960.2, STRK1_8960.3
OG0003399	Smp_005230.1	STRK1_36400.1, STRK1_36400.2
OG0003400	Smp_312910.1	STRK1_71780.1
OG0003401	Smp_056970.1	STRK1_34160.1
OG0003402	Smp_266820.1	STRK1_19180.1
OG0003404	Smp_145300.1	STRK1_71890.1
OG0003405	Smp_128230.1	STRK1_45610.1
OG0003406	Smp_182620.1	STRK1_15560.1
OG0003407	Smp_133470.1	STRK1_82070.1
OG0003408	Smp_197070.1	STRK1_22560.1
OG0003409	Smp_167770.1	STRK1_13650.1
OG0003410	Smp_000755.1	STRK1_99080.1, STRK1_67200.1
OG0003411	Smp_247150.1	STRK1_37760.1, STRK1_37770.1
OG0003412	Smp_192670.1, Smp_174390.1	STRK1_6850.1, STRK1_6850.2
OG0003414	Smp_148070.1	STRK1_37900.1
OG0003415	Smp_336170.1	STRK1_106600.1, STRK1_76930.1, STRK1_76940.1, STRK1_76950.1
OG0003416	Smp_000980.1	STRK1_67390.1
OG0003417	Smp_155700.1	STRK1_54080.1
OG0003418	Smp_016340.1	STRK1_45170.1
OG0003419	Smp_334180.1	STRK1_75210.1
OG0003420	Smp_342240.1, Smp_342240.2	STRK1_28150.1
OG0003421	Smp_210820.1	STRK1_33210.1
OG0003422	Smp_016550.2, Smp_016550.1	STRK1_44980.1, STRK1_44980.2
OG0003423	Smp_210510.1	STRK1_8420.1, STRK1_8410.1
OG0003424	Smp_247780.1	STRK1_83940.1, STRK1_95090.1
OG0003425	Smp_169280.1	STRK1_82360.1
OG0003426	Smp_156290.1	STRK1_58880.1
OG0003427	Smp_248100.1	STRK1_42840.1
OG0003428	Smp_345490.1, Smp_345490.2	STRK1_80590.1
OG0003429	Smp_145020.1	STRK1_75010.1
OG0003430	Smp_155740.1	STRK1_74040.1, STRK1_74040.2
OG0003431	Smp_243970.1	STRK1_18530.3, STRK1_18530.1, STRK1_18530.2
OG0003432	Smp_086450.1	STRK1_68540.1
OG0003433	Smp_022700.1	STRK1_6520.1, STRK1_6520.2, STRK1_6520.3
OG0003434	Smp_247260.1	STRK1_57730.1, STRK1_57750.1, STRK1_57760.1
OG0003435	Smp_008230.1	STRK1_28120.1, STRK1_28120.2
OG0003436	Smp_123020.1	STRK1_48530.1
OG0003437	Smp_051930.1	STRK1_70570.3, STRK1_70570.4, STRK1_70570.1, STRK1_70570.2
OG0003438	Smp_128890.1	STRK1_29070.1
OG0003439	Smp_136490.1	STRK1_20800.1
OG0003440	Smp_316620.1	STRK1_19730.1
OG0003441	Smp_333250.1	STRK1_25860.1, STRK1_25840.1, STRK1_25850.1
OG0003442	Smp_312820.1	STRK1_70290.1
OG0003443	Smp_194090.1	STRK1_57410.1
OG0003444	Smp_088090.1	STRK1_10080.1, STRK1_10080.2
OG0003445	Smp_131810.1	STRK1_42340.1, STRK1_42340.2
OG0003446	Smp_009650.1	STRK1_35980.1
OG0003447	Smp_245250.1	STRK1_15210.1
OG0003448	Smp_063000.1, Smp_063000.2	STRK1_67830.1, STRK1_67830.2, STRK1_67830.3
OG0003449	Smp_062980.1	STRK1_67840.1
OG0003450	Smp_079840.1	STRK1_58980.1
OG0003451	Smp_143930.1	STRK1_82660.1
OG0003452	Smp_128600.1	STRK1_12350.1
OG0003453	Smp_161550.1	STRK1_40570.1, STRK1_42060.1, STRK1_40540.1, STRK1_40550.1, STRK1_40550.2
OG0003454	Smp_315700.1, Smp_315700.2	STRK1_27470.1
OG0003455	Smp_078800.1	STRK1_65530.1
OG0003456	Smp_245000.1	STRK1_12760.1
OG0003457	Smp_142550.1	STRK1_33010.1
OG0003458	Smp_125870.1	STRK1_41330.1
OG0003459	Smp_101310.1	STRK1_75140.1
OG0003460	Smp_135120.1	STRK1_42680.1
OG0003462	Smp_340820.1	STRK1_37950.1, STRK1_37950.2
OG0003463	Smp_212490.1	STRK1_82230.1
OG0003464	Smp_344500.1, Smp_344500.2	STRK1_79890.1
OG0003465	Smp_212540.1	STRK1_59190.1
OG0003466	Smp_165850.1	STRK1_9360.1
OG0003467	Smp_347570.1, Smp_210280.1	STRK1_73990.1
OG0003468	Smp_309680.1, Smp_309690.1	STRK1_66450.1
OG0003470	Smp_333890.1	STRK1_46590.1
OG0003471	Smp_066260.1	STRK1_43870.1
OG0003472	Smp_011710.1	STRK1_12030.1
OG0003473	Smp_247530.1, Smp_247530.2	STRK1_74970.1
OG0003474	Smp_139900.1	STRK1_97590.1
OG0003475	Smp_163220.1	STRK1_103980.1, STRK1_106020.1, STRK1_23990.1
OG0003476	Smp_196920.1	STRK1_41070.1
OG0003477	Smp_050880.2, Smp_050880.1	STRK1_65850.1
OG0003478	Smp_304660.1, Smp_306210.1	STRK1_5800.1
OG0003479	Smp_141320.1	STRK1_23650.1
OG0003480	Smp_000110.1	STRK1_66120.1
OG0003481	Smp_162710.1	STRK1_60810.1
OG0003482	Smp_267090.1	STRK1_84470.1
OG0003483	Smp_336350.1	STRK1_29630.1
OG0003484	Smp_242630.1	STRK1_15970.1
OG0003485	Smp_343680.1	STRK1_91690.1, STRK1_107210.1
OG0003486	Smp_072560.1	STRK1_39470.1
OG0003487	Smp_166980.1	STRK1_51950.1, STRK1_51950.2, STRK1_51950.3
OG0003488	Smp_047240.1	STRK1_10880.1
OG0003489	Smp_096780.1	STRK1_71060.1
OG0003490	Smp_011560.1	STRK1_12120.1
OG0003491	Smp_340850.1	STRK1_35300.1
OG0003492	Smp_018570.1	STRK1_60260.1
OG0003493	Smp_317670.1, Smp_342590.1	STRK1_89040.1
OG0003494	Smp_175660.1, Smp_175660.2	STRK1_89900.1
OG0003495	Smp_139070.1	STRK1_16110.1
OG0003496	Smp_160850.1	STRK1_29650.1
OG0003497	Smp_037460.1	STRK1_54900.1, STRK1_105960.1, STRK1_110190.1
OG0003498	Smp_053160.1	STRK1_68140.1, STRK1_68140.2
OG0003499	Smp_129450.1	STRK1_61280.1
OG0003500	Smp_026280.1, Smp_026280.2	STRK1_64130.1, STRK1_64130.2, STRK1_64130.3
OG0003501	Smp_169610.1	STRK1_74570.1
OG0003502	Smp_120080.1	STRK1_84580.1
OG0003503	Smp_172730.1	STRK1_3400.1
OG0003504	Smp_054620.1, Smp_054620.2, Smp_054620.3	STRK1_28490.1
OG0003505	Smp_172990.1	STRK1_52440.1
OG0003506	Smp_061040.2, Smp_061040.1	STRK1_560.1, STRK1_560.2
OG0003507	Smp_031220.1	STRK1_16100.1
OG0003508	Smp_027080.1	STRK1_61890.1, STRK1_61890.2
OG0003509	Smp_142250.1	STRK1_39990.1, STRK1_39980.1
OG0003510	Smp_170230.1	STRK1_95950.1, STRK1_95960.2, STRK1_95960.1, STRK1_95950.2
OG0003511	Smp_018870.1	STRK1_61820.1
OG0003512	Smp_085520.1	STRK1_80500.1
OG0003513	Smp_313310.1	STRK1_73480.1
OG0003514	Smp_246030.1	STRK1_36960.1
OG0003515	Smp_033350.1	STRK1_94750.1, STRK1_94750.2
OG0003516	Smp_023270.1	STRK1_52260.1
OG0003517	Smp_346540.1	STRK1_92630.1
OG0003518	Smp_247790.1	STRK1_83930.1
OG0003519	Smp_068110.1	STRK1_33490.1, STRK1_33490.2
OG0003520	Smp_160000.1	STRK1_55990.1
OG0003521	Smp_061970.1	STRK1_11060.1
OG0003522	Smp_170690.1	STRK1_107800.1, STRK1_107800.2, STRK1_78140.1
OG0003523	Smp_212140.1	STRK1_48820.1
OG0003524	Smp_013360.2	STRK1_65300.1
OG0003525	Smp_198680.1, Smp_198680.2	STRK1_16940.1
OG0003526	Smp_200410.1	STRK1_29950.1, STRK1_29950.2, STRK1_29950.3
OG0003527	Smp_055760.1	STRK1_76920.1, STRK1_100180.1
OG0003528	Smp_015530.1	STRK1_80910.1
OG0003529	Smp_121320.1	STRK1_37250.1
OG0003530	Smp_138290.1	STRK1_62850.1
OG0003531	Smp_214290.1	STRK1_9950.3, STRK1_9950.1, STRK1_9950.2
OG0003532	Smp_043500.1, Smp_043500.2	STRK1_12740.1
OG0003533	Smp_345270.1	STRK1_50920.1
OG0003534	Smp_172210.1, Smp_172210.2, Smp_172210.3	STRK1_85040.1
OG0003535	Smp_097590.1	STRK1_103140.1
OG0003536	Smp_132350.1	STRK1_60310.1, STRK1_60310.2, STRK1_60310.3
OG0003537	Smp_167450.1	STRK1_57050.1, STRK1_57040.1
OG0003538	Smp_026560.2	STRK1_20690.1
OG0003539	Smp_329600.1	STRK1_74070.1
OG0003540	Smp_093100.1, Smp_348830.1	STRK1_15950.1
OG0003541	Smp_074140.1	STRK1_83630.1
OG0003542	Smp_063390.1	STRK1_58810.1
OG0003543	Smp_046880.1	STRK1_49620.1, STRK1_49620.2, STRK1_49620.3, STRK1_49620.4, STRK1_49620.5
OG0003544	Smp_171280.1	STRK1_50660.1
OG0003545	Smp_076040.1	STRK1_17690.1, STRK1_17690.2
OG0003547	Smp_304870.1	STRK1_7360.1
OG0003548	Smp_345530.1	STRK1_20990.1
OG0003549	Smp_080730.1	STRK1_88090.1
OG0003550	Smp_246990.1	STRK1_33560.1
OG0003551	Smp_243210.1	STRK1_58540.1, STRK1_58540.2
OG0003552	Smp_307730.1, Smp_307730.2	STRK1_56100.1, STRK1_56100.2, STRK1_56100.3
OG0003553	Smp_346090.1	STRK1_9280.1, STRK1_9280.2
OG0003554	Smp_340030.1	STRK1_100000.1, STRK1_104660.1
OG0003555	Smp_334280.1	STRK1_71260.1
OG0003556	Smp_018550.1	STRK1_60240.1
OG0003557	Smp_021080.1	STRK1_44680.1
OG0003558	Smp_176490.1, Smp_176490.2	STRK1_55650.1
OG0003559	Smp_247640.1	STRK1_103580.1, STRK1_106910.1
OG0003560	Smp_341430.1	STRK1_59280.1
OG0003561	Smp_022870.1	STRK1_15670.1
OG0003562	Smp_326300.1	STRK1_58820.1
OG0003562	Smp_308750.1, Smp_308755.1	STRK1_58830.1
OG0003563	Smp_325690.1, Smp_325690.2, Smp_325700.1, Smp_331180.1, Smp_331150.1, Smp_333380.1	STRK1_97360.1, STRK1_86170.1, STRK1_97340.1
OG0003564	Smp_314730.1, Smp_315110.1	STRK1_32150.1
OG0003565	Smp_324050.1	STRK1_96700.1
OG0003566	Smp_166530.1	STRK1_6950.1, STRK1_6950.2
OG0003567	Smp_347620.1	STRK1_7700.1
OG0003568	Smp_153220.1	STRK1_17330.1
OG0003569	Smp_175090.1	STRK1_5910.1
OG0003571	Smp_322230.1, Smp_322230.2, Smp_342430.1	STRK1_110330.1
OG0003572	Smp_326580.1, Smp_326580.2	STRK1_65210.1
OG0003572	Smp_000390.1	STRK1_65200.1
OG0003577	Smp_135080.1	STRK1_42730.1
OG0003579	Smp_121430.1	STRK1_31390.3, STRK1_31390.1, STRK1_31390.2
OG0003580	Smp_054340.1	STRK1_15160.1
OG0003581	Smp_169180.1	STRK1_39340.1
OG0003582	Smp_349410.1	STRK1_56610.1
OG0003583	Smp_242530.1, Smp_242530.2, Smp_242530.3	STRK1_17170.1, STRK1_17170.2
OG0003584	Smp_174780.1	STRK1_60840.1, STRK1_60840.2
OG0003585	Smp_321250.1	STRK1_81060.1, STRK1_81080.1, STRK1_81100.1, STRK1_81110.1, STRK1_81090.1
OG0003586	Smp_075870.1	STRK1_42180.1
OG0003587	Smp_165460.1	STRK1_10250.1
OG0003588	Smp_038965.1, Smp_038980.1	STRK1_14910.1
OG0003589	Smp_198190.1	STRK1_69100.1
OG0003590	Smp_006195.1, Smp_342170.1	STRK1_5780.1
OG0003591	Smp_124460.1	STRK1_57130.1
OG0003592	Smp_343130.1	STRK1_71310.1
OG0003593	Smp_114160.1	STRK1_34620.1
OG0003594	Smp_024360.1	STRK1_2810.2, STRK1_2810.3
OG0003595	Smp_166200.1	STRK1_82820.1, STRK1_82800.1, STRK1_82800.2
OG0003596	Smp_148400.1, Smp_148400.2	STRK1_47120.1, STRK1_47120.2
OG0003597	Smp_334160.1, Smp_334160.2	STRK1_71720.1
OG0003598	Smp_000050.1	STRK1_31070.1
OG0003599	Smp_157230.1	STRK1_11880.3, STRK1_11880.4, STRK1_11880.5, STRK1_11880.2, STRK1_11880.1
OG0003600	Smp_246330.1	STRK1_23640.1, STRK1_6940.1, STRK1_6940.2
OG0003601	Smp_097730.1	STRK1_25140.1
OG0003602	Smp_342670.1	STRK1_61840.1
OG0003603	Smp_248170.1	STRK1_68990.1, STRK1_69000.1, STRK1_68990.2
OG0003604	Smp_347210.1	STRK1_490.1
OG0003605	Smp_060170.1	STRK1_97820.1
OG0003606	Smp_083150.1	STRK1_27730.1, STRK1_27730.2, STRK1_27710.1, STRK1_27720.1
OG0003607	Smp_159450.1	STRK1_4660.1, STRK1_4670.1
