Orthogroup	schistosoma_mansoni	schistosoma_bovis
OG0003808	Smp_337490.1, Smp_337490.2	SBOV2_78570.1, SBOV2_78570.2, SBOV2_78570.3, SBOV2_78570.4
OG0003809	Smp_126750.1	SBOV2_70160.1, SBOV2_70170.1, SBOV2_70160.2, SBOV2_70160.3
OG0003810	Smp_131790.1	SBOV2_37500.3, SBOV2_37500.2, SBOV2_37500.1
OG0003811	Smp_341730.1	SBOV2_40660.1, SBOV2_40660.2, SBOV2_40660.3, SBOV2_40660.4
OG0003812	Smp_213690.1	SBOV2_24460.1, SBOV2_24460.2
OG0003814	Smp_150580.1	SBOV2_81420.1
OG0003815	Smp_149410.1	SBOV2_89010.1, SBOV2_89010.3, SBOV2_89010.4, SBOV2_89010.5, SBOV2_89010.6, SBOV2_89010.2
OG0003816	Smp_121930.1, Smp_121930.2	SBOV2_59140.1, SBOV2_59140.2, SBOV2_59140.3
OG0003817	Smp_308260.1	SBOV2_59760.1, SBOV2_59760.2
OG0003818	Smp_246240.1	SBOV2_37190.1, SBOV2_37190.2, SBOV2_37190.3
OG0003819	Smp_035540.1	SBOV2_39670.2, SBOV2_39670.1
OG0003820	Smp_341130.1, Smp_316860.1, Smp_319970.1	SBOV2_26550.1, SBOV2_26550.2, SBOV2_26560.1
OG0003821	Smp_131970.1	SBOV2_11820.1, SBOV2_11840.1
OG0003822	Smp_214090.1	SBOV2_92380.2, SBOV2_92380.5, SBOV2_92380.1, SBOV2_92380.3, SBOV2_92380.4
OG0003827	Smp_129830.1	SBOV2_37650.1
OG0003828	Smp_158480.1	SBOV2_30080.1, SBOV2_30080.2
OG0003829	Smp_171940.1	SBOV2_6940.1
OG0003830	Smp_061870.1	SBOV2_11110.1, SBOV2_11110.2
OG0003831	Smp_170540.1	SBOV2_94610.1
OG0003832	Smp_125160.1	SBOV2_94560.1
OG0003833	Smp_303330.1	SBOV2_44210.1
OG0003834	Smp_336830.1	SBOV2_3080.1
OG0003835	Smp_054320.1	SBOV2_15450.1, SBOV2_15450.2
OG0003836	Smp_129870.1	SBOV2_37680.1, SBOV2_37680.2
OG0003837	Smp_148700.1	SBOV2_27590.1
OG0003838	Smp_345410.1	SBOV2_13760.1, SBOV2_13760.2
OG0003839	Smp_132000.1	SBOV2_11700.1, SBOV2_11710.1
OG0003840	Smp_072630.1, Smp_337020.1, Smp_337030.1	SBOV2_26540.1
OG0003841	Smp_141660.1	SBOV2_29430.1, SBOV2_29430.2
OG0003842	Smp_347770.1	SBOV2_37350.1
OG0003843	Smp_145600.1	SBOV2_7180.1
OG0003844	Smp_008430.1	SBOV2_34680.1, SBOV2_34680.2, SBOV2_34680.3
OG0003845	Smp_307070.1	SBOV2_90990.1
OG0003846	Smp_241480.1	SBOV2_4640.1, SBOV2_4640.2, SBOV2_4640.3, SBOV2_4640.4
OG0003847	Smp_346300.1	SBOV2_61220.1, SBOV2_61220.2
OG0003848	Smp_133350.1	SBOV2_84800.1, SBOV2_84800.2
OG0003849	Smp_143750.1	SBOV2_19230.1
OG0003850	Smp_196950.1, Smp_196950.2	SBOV2_38150.1, SBOV2_38150.2
OG0003851	Smp_347810.1	SBOV2_62460.1
OG0003852	Smp_318140.1, Smp_318130.1	SBOV2_92410.1
OG0003853	Smp_332390.1, Smp_332390.2	SBOV2_95570.1
OG0003854	Smp_308980.1, Smp_309000.1	SBOV2_66180.1
OG0003855	Smp_172110.1	SBOV2_27000.1
OG0003856	Smp_343650.1	SBOV2_84470.1, SBOV2_84470.2
OG0003857	Smp_160710.1	SBOV2_29110.1, SBOV2_29110.2, SBOV2_29110.3, SBOV2_29110.4
OG0003858	Smp_083200.1	SBOV2_35210.2, SBOV2_35210.1, SBOV2_35210.3
OG0003859	Smp_243690.1	SBOV2_62810.1, SBOV2_62810.2, SBOV2_62810.3, SBOV2_62810.4, SBOV2_62810.5
OG0003860	Smp_170320.1	SBOV2_28660.2, SBOV2_28660.1
OG0003861	Smp_068120.1	SBOV2_29990.1
OG0003863	Smp_099170.1	SBOV2_22250.1
OG0003864	Smp_329570.3, Smp_329570.1, Smp_329570.2	SBOV2_75030.1
OG0003865	Smp_300770.1, Smp_300770.2, Smp_318150.1	SBOV2_92530.1
OG0003866	Smp_093700.1	SBOV2_27410.1, SBOV2_27410.2
OG0003867	Smp_004600.1	SBOV2_46670.2, SBOV2_46670.3, SBOV2_46670.4, SBOV2_46670.1
OG0003868	Smp_018640.1	SBOV2_60620.1, SBOV2_60620.2
OG0003869	Smp_159140.1	SBOV2_26190.1
OG0003870	Smp_318110.1	SBOV2_92310.1, SBOV2_92310.3, SBOV2_92310.4, SBOV2_92310.2, SBOV2_92310.5
OG0003871	Smp_071560.1	SBOV2_37050.1, SBOV2_37050.2
OG0003872	Smp_246110.1	SBOV2_55840.1, SBOV2_55820.1
OG0003873	Smp_334460.1	SBOV2_79820.1
OG0003874	Smp_005520.1	SBOV2_42770.1, SBOV2_42770.3, SBOV2_42770.4, SBOV2_42770.2
OG0003875	Smp_077980.1	SBOV2_22870.1
OG0003876	Smp_048380.1	SBOV2_28230.1, SBOV2_28230.2
OG0003877	Smp_013610.1	SBOV2_61780.1
OG0003878	Smp_347790.1	SBOV2_61790.3, SBOV2_61790.4, SBOV2_61790.1, SBOV2_61790.2
OG0003879	Smp_151070.1	SBOV2_79570.1
OG0003880	Smp_141960.1	SBOV2_89840.2, SBOV2_89840.4, SBOV2_89840.1, SBOV2_89840.3
OG0003881	Smp_018400.1	SBOV2_60430.1
OG0003882	Smp_203310.1	SBOV2_92520.1
OG0003883	Smp_132210.1	SBOV2_60340.1
OG0003884	Smp_056260.2, Smp_056260.1	SBOV2_23740.1
OG0003885	Smp_002080.1	SBOV2_85840.1
OG0003886	Smp_343460.1	SBOV2_29420.1
OG0003887	Smp_343240.1	SBOV2_87500.1, SBOV2_87500.2
OG0003888	Smp_064250.1	SBOV2_87650.3, SBOV2_87650.1, SBOV2_87650.2
OG0003889	Smp_145540.1	SBOV2_74700.1
OG0003890	Smp_051300.1	SBOV2_20270.1, SBOV2_20270.3, SBOV2_20270.2
OG0003891	Smp_163250.1	SBOV2_13790.1, SBOV2_13800.1
OG0003892	Smp_147110.1	SBOV2_87420.3, SBOV2_87420.1, SBOV2_87420.2
OG0003893	Smp_346340.1	SBOV2_6330.1
OG0003894	Smp_158290.1	SBOV2_11560.3, SBOV2_11560.1, SBOV2_11560.2
OG0003895	Smp_130160.1	SBOV2_53180.1
OG0003896	Smp_148470.1	SBOV2_52720.2
OG0003897	Smp_311940.1, Smp_311150.1	SBOV2_38290.1
OG0003899	Smp_130180.1	SBOV2_53160.4, SBOV2_53160.3, SBOV2_53160.1, SBOV2_53160.2
OG0003900	Smp_333740.1	SBOV2_68210.1
OG0003901	Smp_196220.1	SBOV2_68200.1
OG0003902	Smp_165700.1	SBOV2_87070.1, SBOV2_87070.2
OG0003903	Smp_165870.1	SBOV2_68090.2, SBOV2_68090.3, SBOV2_68090.1
OG0003904	Smp_083970.1	SBOV2_67450.1
OG0003905	Smp_041190.1	SBOV2_93470.1, SBOV2_93470.2
OG0003906	Smp_180060.1	SBOV2_7290.4, SBOV2_7290.6, SBOV2_7290.8, SBOV2_7290.2, SBOV2_7290.5, SBOV2_7290.3, SBOV2_7290.7, SBOV2_7290.9, SBOV2_7290.1
OG0003907	Smp_048620.1	SBOV2_380.1
OG0003908	Smp_337110.1	SBOV2_21770.1
OG0003909	Smp_132690.1	SBOV2_31570.1
OG0003910	Smp_133940.1	SBOV2_55480.1, SBOV2_55480.2
OG0003911	Smp_072180.1	SBOV2_26870.1
OG0003912	Smp_149160.1	SBOV2_78490.1
OG0003913	Smp_129000.1	SBOV2_36820.1
OG0003914	Smp_337060.1	SBOV2_69010.1
OG0003915	Smp_037230.1	SBOV2_69000.1, SBOV2_69000.2
OG0003916	Smp_247720.1	SBOV2_82920.1
OG0003917	Smp_018220.1	SBOV2_14130.1, SBOV2_14130.2
OG0003918	Smp_124450.1	SBOV2_49180.1, SBOV2_49180.2
OG0003919	Smp_340670.1	SBOV2_33540.1
OG0003920	Smp_176540.1	SBOV2_16260.1, SBOV2_16260.2
OG0003921	Smp_169470.1	SBOV2_69450.1, SBOV2_69450.2
OG0003922	Smp_167680.1	SBOV2_67350.1, SBOV2_67350.2
OG0003923	Smp_004080.1	SBOV2_24170.1, SBOV2_24170.2
OG0003924	Smp_021830.1	SBOV2_55430.1
OG0003925	Smp_245840.2, Smp_245840.1, Smp_245840.3	SBOV2_52940.1
OG0003926	Smp_341980.1	SBOV2_24940.1
OG0003927	Smp_151570.1	SBOV2_68290.3, SBOV2_68290.4, SBOV2_68290.1, SBOV2_68290.2
OG0003928	Smp_172050.1	SBOV2_26900.1
OG0003929	Smp_341520.1	SBOV2_44870.1, SBOV2_44870.2, SBOV2_44870.3, SBOV2_44870.4, SBOV2_44870.5, SBOV2_44870.6
OG0003930	Smp_053800.1	SBOV2_79370.1
OG0003931	Smp_048970.1	SBOV2_52850.1
OG0003932	Smp_337395.1	SBOV2_14400.3, SBOV2_14400.1, SBOV2_14400.2
OG0003933	Smp_341230.1	SBOV2_44230.1
OG0003934	Smp_344090.1	SBOV2_400.1
OG0003935	Smp_323340.1	SBOV2_14080.1
OG0003936	Smp_044530.1	SBOV2_6550.1
OG0003937	Smp_245570.1	SBOV2_47070.1, SBOV2_47070.2, SBOV2_47070.6, SBOV2_47070.3, SBOV2_47070.4, SBOV2_47070.5, SBOV2_47080.1
OG0003938	Smp_052230.1	SBOV2_72210.1, SBOV2_72210.2, SBOV2_72210.3, SBOV2_72210.4
OG0003939	Smp_144030.1	SBOV2_83830.1
OG0003940	Smp_323540.1	SBOV2_12660.1
OG0003941	Smp_031390.1	SBOV2_4290.1
OG0003942	Smp_001210.1	SBOV2_45190.1
OG0003943	Smp_347720.1	SBOV2_45720.1
OG0003944	Smp_095920.1	SBOV2_45710.2, SBOV2_45710.1
OG0003945	Smp_158630.1	SBOV2_86740.1
OG0003946	Smp_124320.1	SBOV2_24250.1
OG0003947	Smp_154780.1	SBOV2_27210.1, SBOV2_27210.2
OG0003948	Smp_170400.1	SBOV2_56530.1, SBOV2_56540.1, SBOV2_56120.1, SBOV2_56550.1
OG0003949	Smp_047370.1	SBOV2_51440.1
OG0003950	Smp_006350.1	SBOV2_6420.2, SBOV2_6420.1, SBOV2_6420.3
OG0003951	Smp_350430.1, Smp_346010.1	SBOV2_47980.1, SBOV2_47990.1
OG0003952	Smp_172510.2, Smp_172510.1	SBOV2_87930.1
OG0003953	Smp_070600.1	SBOV2_79840.1, SBOV2_79840.2, SBOV2_79840.3
OG0003954	Smp_325960.1, Smp_342640.1	SBOV2_60750.1, SBOV2_60710.1, SBOV2_60710.2
OG0003955	Smp_176310.1	SBOV2_49060.1, SBOV2_49060.2
OG0003956	Smp_085110.1	SBOV2_62430.1
OG0003958	Smp_161960.1	SBOV2_25410.1, SBOV2_25410.2
OG0003959	Smp_305770.1	SBOV2_11660.2, SBOV2_11660.1, SBOV2_11660.3, SBOV2_11660.4
OG0003960	Smp_082620.1	SBOV2_53980.1, SBOV2_53980.2, SBOV2_53980.3
OG0003961	Smp_312610.1, Smp_312620.1	SBOV2_70870.2, SBOV2_70870.1
OG0003962	Smp_345240.1	SBOV2_37260.3, SBOV2_37260.4, SBOV2_37260.2, SBOV2_37260.1
OG0003963	Smp_344350.1	SBOV2_18650.1
OG0003964	Smp_055900.1	SBOV2_17070.1, SBOV2_17080.1
OG0003965	Smp_163550.1	SBOV2_40130.1, SBOV2_40130.2
OG0003967	Smp_144070.1	SBOV2_41540.1
OG0003968	Smp_204380.1	SBOV2_3350.1, SBOV2_3350.2, SBOV2_3350.3
OG0003969	Smp_147090.1	SBOV2_83240.1, SBOV2_83260.1, SBOV2_83220.1
OG0003970	Smp_164080.1	SBOV2_91340.1
OG0003971	Smp_127520.1	SBOV2_62560.1
OG0003972	Smp_196790.1	SBOV2_36410.1, SBOV2_36410.2
OG0003973	Smp_078110.2, Smp_078110.1	SBOV2_95480.1
OG0003974	Smp_096910.1	SBOV2_51920.1
OG0003975	Smp_302140.1	SBOV2_28750.1, SBOV2_28750.2
OG0003976	Smp_124030.1	SBOV2_24760.2, SBOV2_24760.1, SBOV2_24760.3
OG0003977	Smp_179940.1	SBOV2_52110.3, SBOV2_52110.2, SBOV2_52110.4, SBOV2_52110.1
OG0003978	Smp_341120.1	SBOV2_47780.1, SBOV2_47780.2
OG0003979	Smp_242800.1, Smp_242800.2	SBOV2_95980.1, SBOV2_13840.1
OG0003980	Smp_340220.1	SBOV2_91870.1
OG0003982	Smp_078730.1	SBOV2_65390.1, SBOV2_65390.2
OG0003983	Smp_018430.1	SBOV2_60450.1, SBOV2_60450.2, SBOV2_60450.3
OG0003984	Smp_322930.1	SBOV2_9420.1
OG0003985	Smp_123610.1	SBOV2_65030.1
OG0003986	Smp_079760.1	SBOV2_65540.1, SBOV2_65540.2, SBOV2_65610.1, SBOV2_65610.2
OG0003987	Smp_267280.1	SBOV2_7540.1, SBOV2_7540.2, SBOV2_7540.3
OG0003988	Smp_210810.1, Smp_210810.2	SBOV2_29880.1
OG0003989	Smp_138030.1	SBOV2_58050.1, SBOV2_58050.2
OG0003990	Smp_065170.1	SBOV2_48430.1
OG0003991	Smp_347610.1	SBOV2_14540.1
OG0003992	Smp_073280.1	SBOV2_36280.1
OG0003993	Smp_160700.1	SBOV2_75280.2, SBOV2_75280.4, SBOV2_75280.1, SBOV2_75280.3, SBOV2_75280.5, SBOV2_75280.6
OG0003994	Smp_161360.1	SBOV2_26800.1, SBOV2_26800.2
OG0003995	Smp_165660.1	SBOV2_87200.1, SBOV2_87200.2
OG0003996	Smp_318910.1	SBOV2_51470.1
OG0003997	Smp_130600.1	SBOV2_17350.1, SBOV2_17350.3, SBOV2_17350.2
OG0003998	Smp_026700.1	SBOV2_14260.7, SBOV2_14260.1, SBOV2_14260.5, SBOV2_14260.3, SBOV2_14260.4, SBOV2_14260.6, SBOV2_14260.2
OG0003999	Smp_176090.1	SBOV2_21820.1
OG0004000	Smp_342690.1, Smp_342690.2	SBOV2_64220.1
OG0004001	Smp_133660.1	SBOV2_46110.2, SBOV2_46110.1, SBOV2_46110.4, SBOV2_46110.3
OG0004003	Smp_318970.1	SBOV2_34640.1, SBOV2_34640.2, SBOV2_34640.3
OG0004004	Smp_086900.1	SBOV2_69550.1
OG0004005	Smp_142670.1	SBOV2_29560.1
OG0004006	Smp_057090.1	SBOV2_34840.1, SBOV2_34840.2
OG0004007	Smp_148830.1	SBOV2_70720.1, SBOV2_70720.2, SBOV2_70720.3, SBOV2_70710.1
OG0004008	Smp_003130.1	SBOV2_25120.4, SBOV2_25120.1, SBOV2_25120.2, SBOV2_25120.3
OG0004009	Smp_125300.1	SBOV2_94400.1, SBOV2_94390.1
OG0004010	Smp_087760.1	SBOV2_22390.1
OG0004011	Smp_247600.1, Smp_247600.2	SBOV2_76360.1
OG0004012	Smp_176820.1	SBOV2_51980.1
OG0004012	Smp_099670.1	SBOV2_51990.1
OG0004013	Smp_347390.1	SBOV2_65190.1
OG0004014	Smp_133420.1	SBOV2_84200.1
OG0004015	Smp_300790.1, Smp_332960.1	SBOV2_93320.1
OG0004016	Smp_342830.1	SBOV2_1480.1
OG0004017	Smp_053430.1	SBOV2_8050.1, SBOV2_8050.3
OG0004018	Smp_123190.1	SBOV2_85830.1
OG0004019	Smp_172250.1	SBOV2_86440.1
OG0004021	Smp_177180.1, Smp_177180.2, Smp_177180.3	SBOV2_89020.1
OG0004022	Smp_169950.1	SBOV2_89450.1, SBOV2_89450.2, SBOV2_89450.3, SBOV2_89450.4
OG0004023	Smp_308270.1	SBOV2_59770.1, SBOV2_59770.2, SBOV2_59770.3, SBOV2_59770.4, SBOV2_59770.5
OG0004024	Smp_152350.1	SBOV2_1240.1
OG0004025	Smp_070310.1	SBOV2_20980.1, SBOV2_20980.2
OG0004026	Smp_345580.1	SBOV2_29010.1, SBOV2_29010.2, SBOV2_29010.3, SBOV2_29010.4
OG0004027	Smp_334290.1	SBOV2_75780.1
OG0004028	Smp_161350.1	SBOV2_26820.1, SBOV2_26820.2
OG0004029	Smp_063040.1	SBOV2_69380.1
OG0004030	Smp_331820.2, Smp_331820.1	SBOV2_18070.1, SBOV2_18070.3, SBOV2_18070.4, SBOV2_18070.5, SBOV2_18070.2
OG0004031	Smp_126690.1	SBOV2_35170.1, SBOV2_35170.2, SBOV2_35170.3, SBOV2_35170.4, SBOV2_35170.5
OG0004032	Smp_305720.1	SBOV2_14010.2, SBOV2_14010.4, SBOV2_14010.1, SBOV2_14010.3
OG0004033	Smp_302450.1, Smp_302480.2, Smp_302480.1	SBOV2_27490.1
OG0004034	Smp_127160.1	SBOV2_90810.1
OG0004035	Smp_179560.1	SBOV2_89250.1, SBOV2_89250.2
OG0004036	Smp_084610.1	SBOV2_29520.1, SBOV2_29520.2
OG0004037	Smp_015710.1	SBOV2_860.1
OG0004038	Smp_310600.1, Smp_310580.1	SBOV2_47650.1, SBOV2_47650.2
OG0004039	Smp_053230.1	SBOV2_69700.1
OG0004040	Smp_082860.1	SBOV2_52290.1, SBOV2_52290.2, SBOV2_52290.4, SBOV2_52290.5, SBOV2_52290.6, SBOV2_52290.3
OG0004041	Smp_308370.1	SBOV2_26330.1
OG0004042	Smp_030010.1	SBOV2_66140.1
OG0004044	Smp_341680.1	SBOV2_22460.1
OG0004045	Smp_048660.1	SBOV2_340.1
OG0004046	Smp_173550.1	SBOV2_10260.1
OG0004047	Smp_144250.1	SBOV2_41830.1, SBOV2_41830.2
OG0004048	Smp_073880.1	SBOV2_59850.1
OG0004049	Smp_041390.1	SBOV2_93630.1
OG0004050	Smp_042110.1	SBOV2_76970.1
OG0004051	Smp_052330.1	SBOV2_63090.1, SBOV2_63090.2
OG0004052	Smp_213410.1	SBOV2_57830.1
OG0004053	Smp_149480.1	SBOV2_89140.1
OG0004054	Smp_103560.1, Smp_103560.2	SBOV2_70810.2, SBOV2_70810.1
OG0004055	Smp_196110.1	SBOV2_11340.1
OG0004056	Smp_143460.1	SBOV2_47580.1, SBOV2_47580.2, SBOV2_47580.3
OG0004057	Smp_328060.1, Smp_147350.1	SBOV2_48880.1
OG0004058	Smp_066900.1	SBOV2_73440.1, SBOV2_73440.2
OG0004059	Smp_211130.1	SBOV2_59750.1
OG0004060	Smp_028340.1	SBOV2_3430.1, SBOV2_3430.2, SBOV2_3430.3
OG0004061	Smp_080840.1	SBOV2_87120.3, SBOV2_87120.1, SBOV2_87120.2, SBOV2_87120.4
OG0004062	Smp_080850.1	SBOV2_87110.1, SBOV2_87110.2, SBOV2_87110.3
OG0004063	Smp_048520.2, Smp_048520.1	SBOV2_490.2, SBOV2_490.1
OG0004065	Smp_153560.1, Smp_153560.2	SBOV2_13300.1, SBOV2_13300.2, SBOV2_13300.10, SBOV2_13300.3, SBOV2_13300.5, SBOV2_13300.6, SBOV2_13300.8, SBOV2_13300.4, SBOV2_13300.7, SBOV2_13300.9
OG0004066	Smp_316580.1	SBOV2_16600.1, SBOV2_16600.3, SBOV2_16600.2
OG0004067	Smp_153500.1	SBOV2_13370.1, SBOV2_13370.2
OG0004068	Smp_042680.1	SBOV2_74110.1
OG0004069	Smp_032720.1	SBOV2_55910.1
OG0004070	Smp_318470.1	SBOV2_95140.2, SBOV2_95170.1, SBOV2_95170.2, SBOV2_95200.1, SBOV2_95200.2, SBOV2_95200.3, SBOV2_95240.1, SBOV2_95140.1, SBOV2_95200.4, SBOV2_95200.5, SBOV2_95200.6, SBOV2_95200.7
OG0004071	Smp_318000.1	SBOV2_91710.1
OG0004071	Smp_316640.1	SBOV2_21380.1
OG0004072	Smp_019280.1	SBOV2_31620.2, SBOV2_31620.1, SBOV2_31620.3
OG0004073	Smp_200240.1	SBOV2_68630.1
OG0004073	Smp_001000.1	SBOV2_68660.1
OG0004074	Smp_082360.1	SBOV2_94100.1, SBOV2_94100.2
OG0004075	Smp_317630.1	SBOV2_90740.1
OG0004075	Smp_131410.1	SBOV2_90730.4, SBOV2_90730.3, SBOV2_90730.1, SBOV2_90730.2
OG0004076	Smp_169720.1, Smp_169720.2	SBOV2_89330.1, SBOV2_89330.2, SBOV2_89330.3, SBOV2_89330.4
OG0004077	Smp_194910.1	SBOV2_46390.1
OG0004078	Smp_169460.1	SBOV2_69460.1, SBOV2_69460.2, SBOV2_69460.3
OG0004079	Smp_126820.1	SBOV2_73250.3, SBOV2_73250.1, SBOV2_73250.2, SBOV2_73250.4
OG0004080	Smp_136730.1	SBOV2_64480.4, SBOV2_64480.1, SBOV2_64480.5, SBOV2_64480.6, SBOV2_64480.2, SBOV2_64480.3
OG0004081	Smp_144190.1	SBOV2_41710.1, SBOV2_41710.2, SBOV2_41710.3, SBOV2_41710.4
OG0004082	Smp_083730.1	SBOV2_30270.1, SBOV2_30270.2
OG0004083	Smp_195060.1, Smp_195060.2	SBOV2_16710.2, SBOV2_16710.1
OG0004084	Smp_244920.1	SBOV2_7390.1, SBOV2_7390.2
OG0004085	Smp_345790.1, Smp_333930.1, Smp_333220.1, Smp_334070.1, Smp_334240.1, Smp_333870.1	SBOV2_22540.1
OG0004086	Smp_320460.1, Smp_320450.1	SBOV2_43970.3, SBOV2_43970.4, SBOV2_43970.5, SBOV2_43990.1
OG0004087	Smp_010550.1, Smp_010550.3, Smp_010550.2, Smp_010550.4	SBOV2_92370.3, SBOV2_92370.1, SBOV2_92370.2
OG0004089	Smp_085640.1	SBOV2_17680.1
OG0004090	Smp_059600.1	SBOV2_88540.1
OG0004091	Smp_156150.1	SBOV2_69360.1, SBOV2_69360.2
OG0004092	Smp_151100.1	SBOV2_18840.1, SBOV2_18840.2, SBOV2_18840.3
OG0004093	Smp_080180.1	SBOV2_77580.2, SBOV2_77580.3, SBOV2_77580.4, SBOV2_77580.1
OG0004094	Smp_332690.1	SBOV2_42600.1
OG0004095	Smp_244250.1	SBOV2_16930.2, SBOV2_16930.1, SBOV2_16930.3
OG0004096	Smp_119110.1	SBOV2_7270.1, SBOV2_7270.2, SBOV2_7270.3, SBOV2_7270.4
OG0004097	Smp_211280.1	SBOV2_59880.1
OG0004098	Smp_125460.1	SBOV2_47300.1
OG0004099	Smp_332830.1	SBOV2_1750.1
OG0004100	Smp_079240.1	SBOV2_25490.1, SBOV2_25490.2
OG0004101	Smp_181180.1, Smp_181180.2	SBOV2_26280.1
OG0004102	Smp_020590.1	SBOV2_84790.1, SBOV2_84790.2
OG0004103	Smp_071020.1	SBOV2_29140.2, SBOV2_29140.1
OG0004104	Smp_121460.1	SBOV2_31090.1
OG0004105	Smp_246710.1	SBOV2_40680.1
OG0004106	Smp_153090.1	SBOV2_93380.1, SBOV2_93380.3, SBOV2_93380.2
OG0004107	Smp_306230.1, Smp_306230.2	SBOV2_15810.1, SBOV2_15810.2
OG0004108	Smp_179180.1	SBOV2_25860.1, SBOV2_25860.2, SBOV2_25860.3
OG0004109	Smp_068100.1	SBOV2_29970.1, SBOV2_29970.2, SBOV2_29970.3
OG0004110	Smp_153920.1	SBOV2_75100.1
OG0004111	Smp_155810.1	SBOV2_76000.1
OG0004112	Smp_196030.1	SBOV2_16800.1
OG0004113	Smp_346480.1	SBOV2_22480.1
OG0004114	Smp_049010.1	SBOV2_52810.1, SBOV2_52810.2
OG0004115	Smp_000070.1	SBOV2_31400.1
OG0004116	Smp_143940.1	SBOV2_84050.1
OG0004117	Smp_245370.1	SBOV2_4080.1
OG0004118	Smp_144210.1	SBOV2_41780.1, SBOV2_41780.2, SBOV2_41780.3
OG0004119	Smp_003190.1	SBOV2_25070.1
OG0004120	Smp_126110.1	SBOV2_34350.1
OG0004121	Smp_130080.1	SBOV2_53330.1, SBOV2_53330.4, SBOV2_53330.2, SBOV2_53330.3
OG0004122	Smp_105360.1	SBOV2_41090.1
OG0004123	Smp_151320.1	SBOV2_15680.1
OG0004124	Smp_020220.1	SBOV2_38650.1
OG0004125	Smp_155790.1	SBOV2_76010.1, SBOV2_76010.2
OG0004126	Smp_155860.1	SBOV2_76270.1
OG0004127	Smp_017640.1	SBOV2_40800.2, SBOV2_40800.3, SBOV2_40800.1
OG0004128	Smp_345350.1	SBOV2_16570.1
OG0004129	Smp_128200.1	SBOV2_46990.1, SBOV2_46990.3, SBOV2_46990.2, SBOV2_46990.4
OG0004130	Smp_211170.1	SBOV2_70660.1
OG0004131	Smp_176040.1	SBOV2_21210.1
OG0004132	Smp_174700.1	SBOV2_85250.1, SBOV2_85250.2, SBOV2_85250.3, SBOV2_85250.4
OG0004133	Smp_164650.1	SBOV2_21870.1
OG0004134	Smp_173760.1	SBOV2_15700.1, SBOV2_15700.2
OG0004136	Smp_197690.1	SBOV2_57370.1, SBOV2_57370.2
OG0004137	Smp_071390.1	SBOV2_37160.1
OG0004138	Smp_125520.1	SBOV2_47370.1
OG0004139	Smp_012930.1	SBOV2_36990.1, SBOV2_36990.2
OG0004140	Smp_146120.1	SBOV2_47280.2, SBOV2_47280.1, SBOV2_47280.3
OG0004141	Smp_129810.1	SBOV2_18100.1
OG0004142	Smp_125640.1	SBOV2_80770.1, SBOV2_80770.2, SBOV2_80770.3
OG0004143	Smp_341330.1	SBOV2_10070.2, SBOV2_10070.1
OG0004144	Smp_018940.1	SBOV2_64180.1, SBOV2_64180.3
OG0004145	Smp_070780.1	SBOV2_61910.1, SBOV2_61910.2
OG0004146	Smp_129010.1	SBOV2_36870.1
OG0004147	Smp_021750.1	SBOV2_55500.1
OG0004148	Smp_335120.2, Smp_335120.3, Smp_335120.1	SBOV2_14420.1
OG0004149	Smp_323380.1, Smp_337410.1	SBOV2_2830.1
OG0004150	Smp_180380.1	SBOV2_16840.3, SBOV2_16840.1, SBOV2_16840.2
OG0004151	Smp_032640.1	SBOV2_55790.1
OG0004152	Smp_153490.1	SBOV2_13410.1, SBOV2_13400.1
OG0004153	Smp_180260.1, Smp_052630.1	SBOV2_22050.2, SBOV2_22050.3, SBOV2_22050.1
OG0004154	Smp_091010.1	SBOV2_8130.1
OG0004155	Smp_242140.1	SBOV2_48020.3, SBOV2_48020.1, SBOV2_48020.2
OG0004156	Smp_138760.1	SBOV2_56810.1
OG0004157	Smp_032490.1	SBOV2_19750.1, SBOV2_19760.1, SBOV2_19750.2, SBOV2_19750.3
OG0004158	Smp_104680.1	SBOV2_42560.2
OG0004159	Smp_115340.1	SBOV2_67670.1
OG0004160	Smp_174370.1	SBOV2_5150.4, SBOV2_5150.3, SBOV2_5150.1, SBOV2_5150.2
OG0004161	Smp_025100.1	SBOV2_12720.1
OG0004162	Smp_166120.1	SBOV2_57460.3
OG0004163	Smp_313210.1	SBOV2_73480.1
OG0004164	Smp_305740.2, Smp_305740.1	SBOV2_13950.1
OG0004165	Smp_332490.1	SBOV2_32960.2, SBOV2_32960.1
OG0004166	Smp_104790.1	SBOV2_5380.1
OG0004167	Smp_128440.1	SBOV2_8880.1, SBOV2_8880.2, SBOV2_8880.3, SBOV2_8880.4
OG0004168	Smp_300370.1, Smp_332780.1	SBOV2_90900.1
OG0004169	Smp_006550.1	SBOV2_35920.1
OG0004170	Smp_247540.1	SBOV2_77200.1, SBOV2_77200.2
OG0004171	Smp_169990.1	SBOV2_89530.1, SBOV2_89530.2
OG0004172	Smp_042270.1	SBOV2_76780.1
OG0004173	Smp_164950.1	SBOV2_25580.1
OG0004174	Smp_002100.1	SBOV2_86180.1, SBOV2_86210.1
OG0004175	Smp_122960.1	SBOV2_49780.1, SBOV2_49780.2, SBOV2_49780.3, SBOV2_49780.4
OG0004176	Smp_157750.1	SBOV2_12160.1
OG0004177	Smp_005260.1, Smp_005260.2	SBOV2_87800.1, SBOV2_87800.2
