Orthogroup	schistosoma_mansoni	fasciola_gigantica
OG0003688	Smp_101370.2, Smp_101370.1	FGIG_05228
OG0003689	Smp_106060.1	FGIG_05234
OG0003690	Smp_316380.1	FGIG_09787, FGIG_05256
OG0003691	Smp_031730.1	FGIG_05257
OG0003692	Smp_141680.1	FGIG_05307
OG0003693	Smp_012380.1	FGIG_05359
OG0003694	Smp_171070.1	FGIG_05400
OG0003695	Smp_336330.1	FGIG_05402
OG0003696	Smp_176100.1, Smp_176100.2	FGIG_05430
OG0003697	Smp_342820.1	FGIG_05465
OG0003698	Smp_344520.1	FGIG_05470, FGIG_05471
OG0003699	Smp_033680.1	FGIG_05504, FGIG_12553
OG0003700	Smp_131700.1	FGIG_05526
OG0003701	Smp_337370.1	FGIG_05891
OG0003702	Smp_342600.1	FGIG_05910
OG0003703	Smp_305875.1, Smp_305875.2	FGIG_05933
OG0003704	Smp_093580.1	FGIG_13994, FGIG_05964
OG0003705	Smp_118220.1	FGIG_06163
OG0003706	Smp_098450.1	FGIG_06271, FGIG_06272
OG0003708	Smp_162620.1	FGIG_06479
OG0003709	Smp_176200.1	FGIG_06505
OG0003710	Smp_347110.1	FGIG_06612
OG0003711	Smp_000660.1	FGIG_06613
OG0003712	Smp_037400.1, Smp_037400.2	FGIG_06656
OG0003713	Smp_091740.1, Smp_091740.2	FGIG_06713
OG0003714	Smp_343490.1, Smp_331540.1	FGIG_12067, FGIG_12236, FGIG_06747
OG0003715	Smp_213720.1	FGIG_06756, FGIG_10384
OG0003716	Smp_127620.1	FGIG_11776, FGIG_06886
OG0003717	Smp_150080.3, Smp_150080.2, Smp_150080.1	FGIG_06980
OG0003718	Smp_042390.1	FGIG_07002
OG0003719	Smp_129640.1	FGIG_07036, FGIG_07037
OG0003720	Smp_066330.1	FGIG_07079
OG0003721	Smp_127080.1	FGIG_07108
OG0003722	Smp_317700.1, Smp_342300.1	FGIG_07109
OG0003723	Smp_130270.2, Smp_130270.1, Smp_130270.3	FGIG_07238
OG0003724	Smp_076010.1	FGIG_07419
OG0003725	Smp_067540.1	FGIG_07513
OG0003726	Smp_047620.1	FGIG_07524
OG0003727	Smp_178710.1	FGIG_07563
OG0003728	Smp_032320.2	FGIG_07579
OG0003729	Smp_011860.1	FGIG_07608
OG0003730	Smp_180430.1	FGIG_07635
OG0003731	Smp_334510.1	FGIG_07729, FGIG_07730
OG0003732	Smp_125670.1	FGIG_07745
OG0003733	Smp_311890.1, Smp_315980.1	FGIG_07762
OG0003734	Smp_322280.1, Smp_022500.1	FGIG_07828
OG0003735	Smp_347010.1	FGIG_07925
OG0003736	Smp_000910.1	FGIG_07989
OG0003737	Smp_176230.1	FGIG_08005
OG0003738	Smp_332700.1	FGIG_08015
OG0003739	Smp_144870.1	FGIG_08064
OG0003740	Smp_159730.1	FGIG_08197
OG0003741	Smp_154850.1	FGIG_08295
OG0003742	Smp_167520.1	FGIG_08386, FGIG_08385
OG0003743	Smp_156280.1	FGIG_08425
OG0003744	Smp_161850.1	FGIG_08433
OG0003745	Smp_128990.1	FGIG_08508
OG0003746	Smp_171670.1	FGIG_08595
OG0003747	Smp_213680.1	FGIG_08676
OG0003748	Smp_343160.1	FGIG_08786
OG0003749	Smp_162910.1	FGIG_08829
OG0003750	Smp_247370.1	FGIG_08843
OG0003751	Smp_133380.1	FGIG_08862
OG0003752	Smp_167170.1	FGIG_08988
OG0003753	Smp_160320.1	FGIG_09668, FGIG_09667, FGIG_09036
OG0003754	Smp_160530.1	FGIG_09038
OG0003755	Smp_153250.1	FGIG_09116
OG0003756	Smp_341570.1	FGIG_09217
OG0003757	Smp_072440.1	FGIG_09254
OG0003758	Smp_057020.1	FGIG_09269
OG0003759	Smp_212710.1	FGIG_09414
OG0003760	Smp_157470.1	FGIG_09472
OG0003761	Smp_004260.1	FGIG_09526
OG0003762	Smp_138920.1	FGIG_09568
OG0003763	Smp_211320.2, Smp_211320.1	FGIG_09747, FGIG_09748
OG0003764	Smp_170340.1	FGIG_09791
OG0003765	Smp_017860.1	FGIG_09850
OG0003766	Smp_133600.1	FGIG_09880
OG0003767	Smp_074040.1	FGIG_09908
OG0003768	Smp_169480.1, Smp_169480.2	FGIG_10005
OG0003770	Smp_141000.1, Smp_141000.2	FGIG_10119
OG0003771	Smp_096160.1	FGIG_10154
OG0003772	Smp_245550.2, Smp_245550.1	FGIG_10200
OG0003773	Smp_036370.1	FGIG_10332
OG0003774	Smp_312760.1	FGIG_10366
OG0003775	Smp_050350.1	FGIG_10369
OG0003776	Smp_342730.1	FGIG_10526
OG0003777	Smp_105690.1	FGIG_10553
OG0003778	Smp_130280.3, Smp_130280.2, Smp_130280.1	FGIG_12691, FGIG_10658
OG0003779	Smp_153520.1	FGIG_10699
OG0003780	Smp_120960.1, Smp_326430.1	FGIG_10805
OG0003781	Smp_168400.1	FGIG_10878
OG0003782	Smp_066630.1	FGIG_10921
OG0003783	Smp_242220.1	FGIG_11054, FGIG_10954
OG0003784	Smp_017360.1	FGIG_10994
OG0003785	Smp_017520.1	FGIG_11010
OG0003786	Smp_197540.1	FGIG_11016
OG0003787	Smp_077180.1	FGIG_11020
OG0003788	Smp_148790.1	FGIG_11181
OG0003789	Smp_304910.1	FGIG_11186
OG0003790	Smp_097280.1	FGIG_11213
OG0003791	Smp_002950.1	FGIG_11283
OG0003792	Smp_142490.1	FGIG_11350
OG0003793	Smp_147750.1	FGIG_11585, FGIG_11402
OG0003794	Smp_088310.1	FGIG_11510
OG0003795	Smp_337530.1	FGIG_11651
OG0003796	Smp_123630.1	FGIG_11667, FGIG_11668
OG0003797	Smp_313320.1	FGIG_11691
OG0003798	Smp_068840.1, Smp_068840.2	FGIG_11711
OG0003799	Smp_348340.1	FGIG_12062, FGIG_11795
OG0003800	Smp_164200.1	FGIG_11956
OG0003801	Smp_012410.1	FGIG_12180
OG0003827	Smp_129830.1	FGIG_00616, FGIG_00003
OG0003828	Smp_158480.1	FGIG_00011
OG0003829	Smp_171940.1	FGIG_00056
OG0003830	Smp_061870.1	FGIG_00070, FGIG_00074
OG0003831	Smp_170540.1	FGIG_00079
OG0003832	Smp_125160.1	FGIG_00158, FGIG_07024, FGIG_07023
OG0003833	Smp_303330.1	FGIG_00179
OG0003834	Smp_336830.1	FGIG_00232
OG0003835	Smp_054320.1	FGIG_00269
OG0003836	Smp_129870.1	FGIG_00287
OG0003837	Smp_148700.1	FGIG_00306, FGIG_00307
OG0003838	Smp_345410.1	FGIG_00326
OG0003839	Smp_132000.1	FGIG_00336
OG0003840	Smp_072630.1, Smp_337020.1, Smp_337030.1	FGIG_00353
OG0003841	Smp_141660.1	FGIG_00378
OG0003842	Smp_347770.1	FGIG_00385, FGIG_05108
OG0003843	Smp_145600.1	FGIG_00393, FGIG_08414
OG0003844	Smp_008430.1	FGIG_00400
OG0003845	Smp_307070.1	FGIG_11306, FGIG_00428
OG0003846	Smp_241480.1	FGIG_00437, FGIG_01677
OG0003847	Smp_346300.1	FGIG_00468
OG0003848	Smp_133350.1	FGIG_00519
OG0003849	Smp_143750.1	FGIG_00572
OG0003850	Smp_196950.1, Smp_196950.2	FGIG_00595
OG0003851	Smp_347810.1	FGIG_00629
OG0003852	Smp_318140.1, Smp_318130.1	FGIG_00732
OG0003853	Smp_332390.1, Smp_332390.2	FGIG_00757, FGIG_10745, FGIG_00758
OG0003854	Smp_308980.1, Smp_309000.1	FGIG_00780
OG0003855	Smp_172110.1	FGIG_00798
OG0003856	Smp_343650.1	FGIG_06116, FGIG_08750, FGIG_08749
OG0003857	Smp_160710.1	FGIG_00916
OG0003858	Smp_083200.1	FGIG_00980
OG0003859	Smp_243690.1	FGIG_00987
OG0003860	Smp_170320.1	FGIG_01015
OG0003861	Smp_068120.1	FGIG_01052
OG0003863	Smp_099170.1	FGIG_01209
OG0003864	Smp_329570.3, Smp_329570.1, Smp_329570.2	FGIG_01322
OG0003865	Smp_300770.1, Smp_300770.2, Smp_318150.1	FGIG_01481
OG0003866	Smp_093700.1	FGIG_01504
OG0003867	Smp_004600.1	FGIG_01563
OG0003868	Smp_018640.1	FGIG_01607
OG0003869	Smp_159140.1	FGIG_01647
OG0003870	Smp_318110.1	FGIG_01685
OG0003871	Smp_071560.1	FGIG_01706
OG0003872	Smp_246110.1	FGIG_01778
OG0003873	Smp_334460.1	FGIG_11719, FGIG_01823
OG0003874	Smp_005520.1	FGIG_01842
OG0003875	Smp_077980.1	FGIG_01914
OG0003876	Smp_048380.1	FGIG_02374, FGIG_01932
OG0003877	Smp_013610.1	FGIG_11477, FGIG_01966
OG0003878	Smp_347790.1	FGIG_01968, FGIG_01967
OG0003879	Smp_151070.1	FGIG_01984
OG0003880	Smp_141960.1	FGIG_01989
OG0003881	Smp_018400.1	FGIG_01997
OG0003882	Smp_203310.1	FGIG_02010
OG0003883	Smp_132210.1	FGIG_02048
OG0003884	Smp_056260.2, Smp_056260.1	FGIG_02121
OG0003885	Smp_002080.1	FGIG_02125
OG0003886	Smp_343460.1	FGIG_02170
OG0003887	Smp_343240.1	FGIG_02184, FGIG_02185
OG0003888	Smp_064250.1	FGIG_02242
OG0003889	Smp_145540.1	FGIG_02322
OG0003890	Smp_051300.1	FGIG_02376
OG0003891	Smp_163250.1	FGIG_02407
OG0003892	Smp_147110.1	FGIG_02423
OG0003893	Smp_346340.1	FGIG_02565
OG0003894	Smp_158290.1	FGIG_02591
OG0003895	Smp_130160.1	FGIG_02599
OG0003896	Smp_148470.1	FGIG_02846
OG0003897	Smp_311940.1, Smp_311150.1	FGIG_02852
OG0003898	Smp_059920.1	FGIG_02857
OG0003899	Smp_130180.1	FGIG_02890
OG0003900	Smp_333740.1	FGIG_02900, FGIG_02902, FGIG_02901
OG0003901	Smp_196220.1	FGIG_02903
OG0003902	Smp_165700.1	FGIG_02959, FGIG_11065
OG0003903	Smp_165870.1	FGIG_03135
OG0003904	Smp_083970.1	FGIG_03352
OG0003905	Smp_041190.1	FGIG_03393
OG0003906	Smp_180060.1	FGIG_03505
OG0003907	Smp_048620.1	FGIG_03506
OG0003908	Smp_337110.1	FGIG_03591
OG0003909	Smp_132690.1	FGIG_03609
OG0003910	Smp_133940.1	FGIG_03621
OG0003911	Smp_072180.1	FGIG_03669
OG0003912	Smp_149160.1	FGIG_03688
OG0003913	Smp_129000.1	FGIG_10929, FGIG_03851, FGIG_03850
OG0003914	Smp_337060.1	FGIG_03927
OG0003915	Smp_037230.1	FGIG_03928
OG0003916	Smp_247720.1	FGIG_03943
OG0003917	Smp_018220.1	FGIG_04060
OG0003918	Smp_124450.1	FGIG_09816, FGIG_04079, FGIG_09815
OG0003919	Smp_340670.1	FGIG_04137
OG0003920	Smp_176540.1	FGIG_04156, FGIG_04155
OG0003921	Smp_169470.1	FGIG_04189
OG0003922	Smp_167680.1	FGIG_04203
OG0003923	Smp_004080.1	FGIG_04324
OG0003924	Smp_021830.1	FGIG_04356
OG0003925	Smp_245840.2, Smp_245840.1, Smp_245840.3	FGIG_04385
OG0003926	Smp_341980.1	FGIG_04518
OG0003927	Smp_151570.1	FGIG_10656, FGIG_04526
OG0003928	Smp_172050.1	FGIG_04587
OG0003929	Smp_341520.1	FGIG_04599
OG0003930	Smp_053800.1	FGIG_04625
OG0003931	Smp_048970.1	FGIG_04718
OG0003932	Smp_337395.1	FGIG_04730
OG0003933	Smp_341230.1	FGIG_12602, FGIG_11811, FGIG_11810, FGIG_04746
OG0003934	Smp_344090.1	FGIG_04768
OG0003935	Smp_323340.1	FGIG_04806
OG0003936	Smp_044530.1	FGIG_04828, FGIG_11562
OG0003937	Smp_245570.1	FGIG_04877
OG0003938	Smp_052230.1	FGIG_04978
OG0003939	Smp_144030.1	FGIG_12288, FGIG_04990
OG0003940	Smp_323540.1	FGIG_05014
OG0003941	Smp_139140.1, Smp_031390.1	FGIG_05050
OG0003942	Smp_001210.1	FGIG_05081
OG0003943	Smp_347720.1	FGIG_05084
OG0003944	Smp_095920.1	FGIG_05085
OG0003945	Smp_158630.1	FGIG_05090
OG0003946	Smp_124320.1	FGIG_05104
OG0003947	Smp_154780.1	FGIG_05121, FGIG_10420
OG0003948	Smp_170400.1	FGIG_05177
OG0003949	Smp_047370.1	FGIG_06624, FGIG_07754, FGIG_05200
OG0003950	Smp_006350.1	FGIG_05215
OG0003951	Smp_350430.1, Smp_346010.1	FGIG_05363
OG0003952	Smp_172510.2, Smp_172510.1	FGIG_10477, FGIG_05428
OG0003953	Smp_070600.1	FGIG_05452
OG0003954	Smp_325960.1, Smp_342640.1	FGIG_05509
OG0003955	Smp_176310.1	FGIG_05559, FGIG_05558
OG0003956	Smp_085110.1	FGIG_05637
OG0003957	Smp_032060.1	FGIG_05699
OG0003958	Smp_161960.1	FGIG_05787
OG0003959	Smp_305770.1	FGIG_05793
OG0003960	Smp_082620.1	FGIG_05953
OG0003961	Smp_312610.1, Smp_312620.1	FGIG_05986
OG0003962	Smp_345240.1	FGIG_05997, FGIG_05998
OG0003963	Smp_344350.1	FGIG_06024
OG0003964	Smp_055900.1	FGIG_06245
OG0003965	Smp_163550.1	FGIG_06274
OG0003966	Smp_322690.1, Smp_145640.1	FGIG_06306
OG0003967	Smp_144070.1	FGIG_06720, FGIG_06336, FGIG_06719
OG0003968	Smp_204380.1	FGIG_06386
OG0003969	Smp_147090.1	FGIG_06572, FGIG_06460
OG0003970	Smp_164080.1	FGIG_06593
OG0003971	Smp_127520.1	FGIG_06692
OG0003972	Smp_196790.1	FGIG_06758
OG0003973	Smp_078110.2, Smp_078110.1	FGIG_06783
OG0003974	Smp_096910.1	FGIG_06804
OG0003975	Smp_302140.1	FGIG_11767, FGIG_06881
OG0003976	Smp_124030.1	FGIG_06895
OG0003977	Smp_179940.1	FGIG_06932
OG0003978	Smp_341120.1	FGIG_06985
OG0003979	Smp_242800.1, Smp_242800.2	FGIG_06991
OG0003980	Smp_340220.1	FGIG_07039
OG0003981	Smp_086060.1	FGIG_07062
OG0003982	Smp_078730.1	FGIG_07101
OG0003983	Smp_018430.1	FGIG_07261
OG0003984	Smp_305070.1, Smp_322930.1	FGIG_07263
OG0003985	Smp_123610.1	FGIG_07357
OG0003986	Smp_079760.1	FGIG_07377
OG0003987	Smp_267280.1	FGIG_07392
OG0003988	Smp_210810.1, Smp_210810.2	FGIG_07398
OG0003989	Smp_138030.1	FGIG_07404
OG0003990	Smp_065170.1	FGIG_07461
OG0003991	Smp_347610.1	FGIG_07491
OG0003992	Smp_073280.1	FGIG_07502
OG0003993	Smp_160700.1	FGIG_07542
OG0003994	Smp_161360.1	FGIG_07556
OG0003995	Smp_165660.1	FGIG_07617
OG0003996	Smp_318910.1	FGIG_07671
OG0003997	Smp_130600.1	FGIG_07690
OG0003998	Smp_026700.1	FGIG_07697
OG0003999	Smp_176090.1	FGIG_07704
OG0004000	Smp_342690.1, Smp_342690.2	FGIG_07722
OG0004001	Smp_133660.1	FGIG_07728
OG0004002	Smp_007970.1	FGIG_07771
OG0004003	Smp_318970.1	FGIG_07799
OG0004004	Smp_086900.1	FGIG_07804
OG0004005	Smp_142670.1	FGIG_07885
OG0004006	Smp_057090.1	FGIG_07897, FGIG_07898
OG0004007	Smp_148830.1	FGIG_07927, FGIG_09279, FGIG_10211
OG0004008	Smp_003130.1	FGIG_07946
OG0004009	Smp_125300.1	FGIG_07965
OG0004010	Smp_087760.1	FGIG_07974
OG0004011	Smp_247600.1, Smp_247600.2	FGIG_07994, FGIG_07995
OG0004012	Smp_176820.1, Smp_099670.1	FGIG_08070
OG0004013	Smp_347390.1	FGIG_08116
OG0004014	Smp_133420.1	FGIG_08121
OG0004015	Smp_300790.1, Smp_332960.1	FGIG_08192
OG0004016	Smp_342830.1	FGIG_08264
OG0004017	Smp_053430.1	FGIG_08289
OG0004018	Smp_123190.1	FGIG_08463
OG0004019	Smp_172250.1	FGIG_08505
OG0004021	Smp_177180.1, Smp_177180.2, Smp_177180.3	FGIG_08665
OG0004022	Smp_169950.1	FGIG_08670
OG0004023	Smp_308270.1	FGIG_08753
OG0004024	Smp_152350.1	FGIG_08887
OG0004025	Smp_070310.1	FGIG_09037, FGIG_11992
OG0004026	Smp_345580.1	FGIG_09070
OG0004027	Smp_334290.1	FGIG_09071
OG0004028	Smp_161350.1	FGIG_09129
OG0004029	Smp_063040.1	FGIG_09133, FGIG_12175
OG0004030	Smp_331820.2, Smp_331820.1	FGIG_09443
OG0004031	Smp_126690.1	FGIG_09448
OG0004032	Smp_305720.1	FGIG_09479
OG0004033	Smp_302450.1, Smp_302480.2, Smp_302480.1	FGIG_09501
OG0004034	Smp_127160.1	FGIG_09615
OG0004035	Smp_179560.1	FGIG_09825
OG0004036	Smp_084610.1	FGIG_09982
OG0004037	Smp_015710.1	FGIG_10078
OG0004038	Smp_310600.1, Smp_310580.1	FGIG_10194
OG0004039	Smp_053230.1	FGIG_10267
OG0004040	Smp_082860.1	FGIG_10324
OG0004041	Smp_308370.1	FGIG_10368
OG0004042	Smp_030010.1	FGIG_10476
OG0004043	Smp_094950.1	FGIG_10610
OG0004044	Smp_341680.1	FGIG_10622
OG0004045	Smp_048660.1	FGIG_10730
OG0004046	Smp_173550.1	FGIG_10733
OG0004047	Smp_144250.1	FGIG_11077
OG0004048	Smp_073880.1	FGIG_11145
OG0004049	Smp_041390.1	FGIG_11149
OG0004050	Smp_042110.1	FGIG_11225
OG0004051	Smp_052330.1	FGIG_11332
OG0004052	Smp_213410.1	FGIG_11480
OG0004053	Smp_149480.1	FGIG_11613, FGIG_11614
OG0004054	Smp_103560.1, Smp_103560.2	FGIG_11634
OG0004055	Smp_196110.1	FGIG_11635
OG0004056	Smp_143460.1	FGIG_11734
OG0004057	Smp_328060.1, Smp_147350.1	FGIG_11968
OG0004058	Smp_066900.1	FGIG_12090
OG0004059	Smp_211130.1	FGIG_12168
OG0004060	Smp_028340.1	FGIG_12205
OG0004061	Smp_080840.1	FGIG_12490
OG0004062	Smp_080850.1	FGIG_12491, FGIG_12533
OG0004063	Smp_048520.2, Smp_048520.1	FGIG_12493
OG0004089	Smp_085640.1	FGIG_00094
OG0004090	Smp_059600.1	FGIG_08089, FGIG_00099
OG0004091	Smp_156150.1	FGIG_00123
OG0004092	Smp_151100.1	FGIG_08687, FGIG_00129, FGIG_12170
OG0004093	Smp_080180.1	FGIG_00137
OG0004094	Smp_332690.1	FGIG_00144
OG0004095	Smp_244250.1	FGIG_00204
OG0004096	Smp_119110.1	FGIG_00235
OG0004097	Smp_211280.1	FGIG_00266
OG0004098	Smp_125460.1	FGIG_00314
OG0004099	Smp_332830.1	FGIG_00331
OG0004100	Smp_079240.1	FGIG_00340
OG0004101	Smp_181180.1, Smp_181180.2	FGIG_00513
OG0004102	Smp_020590.1	FGIG_00520
OG0004103	Smp_071020.1	FGIG_00555
OG0004104	Smp_121460.1	FGIG_00613
OG0004105	Smp_246710.1	FGIG_00670
OG0004106	Smp_153090.1	FGIG_09168, FGIG_00711, FGIG_01195
OG0004107	Smp_306230.1, Smp_306230.2	FGIG_00744, FGIG_12302
OG0004108	Smp_179180.1	FGIG_00763
OG0004109	Smp_068100.1	FGIG_00805
OG0004110	Smp_153920.1	FGIG_00863
OG0004111	Smp_155810.1	FGIG_00928
OG0004112	Smp_196030.1	FGIG_00949
OG0004113	Smp_346480.1	FGIG_01059, FGIG_01060
OG0004114	Smp_049010.1	FGIG_01067, FGIG_12023
OG0004115	Smp_000070.1	FGIG_01091
OG0004116	Smp_143940.1	FGIG_01116
OG0004117	Smp_245370.1	FGIG_01169
OG0004118	Smp_144210.1	FGIG_01299
OG0004119	Smp_003190.1	FGIG_01355
OG0004120	Smp_126110.1	FGIG_01382
OG0004121	Smp_130080.1	FGIG_01428
OG0004122	Smp_105360.1	FGIG_01583
OG0004123	Smp_151320.1	FGIG_01590, FGIG_10678, FGIG_01591
OG0004124	Smp_020220.1	FGIG_01689
OG0004125	Smp_155790.1	FGIG_01692
OG0004126	Smp_155860.1	FGIG_01739
OG0004127	Smp_017640.1	FGIG_01761
OG0004128	Smp_345350.1	FGIG_01774, FGIG_01773
OG0004129	Smp_128200.1	FGIG_01779
OG0004130	Smp_211170.1	FGIG_01825
OG0004131	Smp_176040.1	FGIG_01828
OG0004132	Smp_174700.1	FGIG_01871
OG0004133	Smp_164650.1	FGIG_01927
OG0004134	Smp_173760.1	FGIG_01944
OG0004135	Smp_196620.1	FGIG_02013, FGIG_06043
OG0004136	Smp_197690.1	FGIG_02135
OG0004137	Smp_071390.1	FGIG_02159, FGIG_02158
OG0004138	Smp_125520.1	FGIG_02223
OG0004139	Smp_012930.1	FGIG_02232
OG0004140	Smp_146120.1	FGIG_02357
OG0004141	Smp_129810.1	FGIG_02377
OG0004142	Smp_125640.1	FGIG_02442
OG0004143	Smp_341330.1	FGIG_02449
OG0004144	Smp_018940.1	FGIG_02479
OG0004145	Smp_070780.1	FGIG_02490, FGIG_08599
OG0004146	Smp_129010.1	FGIG_02517, FGIG_02518
OG0004147	Smp_021750.1	FGIG_02529
OG0004148	Smp_335120.2, Smp_335120.3, Smp_335120.1	FGIG_02560
OG0004149	Smp_323380.1, Smp_337410.1	FGIG_07360, FGIG_02689
OG0004150	Smp_180380.1	FGIG_02848
OG0004151	Smp_032640.1	FGIG_02921
OG0004152	Smp_153490.1	FGIG_02938
OG0004153	Smp_180260.1, Smp_052630.1	FGIG_03054
OG0004154	Smp_091010.1	FGIG_03061
OG0004155	Smp_242140.1	FGIG_03067
OG0004156	Smp_138760.1	FGIG_03076
OG0004157	Smp_032490.1	FGIG_03081
OG0004158	Smp_104680.1	FGIG_03087
OG0004159	Smp_115340.1	FGIG_03124
OG0004160	Smp_174370.1	FGIG_03130
OG0004161	Smp_025100.1	FGIG_03167
OG0004162	Smp_166120.1	FGIG_03248
OG0004163	Smp_313210.1	FGIG_03279
OG0004164	Smp_305740.2, Smp_305740.1	FGIG_03301
OG0004165	Smp_332490.1	FGIG_03328
OG0004166	Smp_104790.1	FGIG_03450
OG0004167	Smp_128440.1	FGIG_03452
OG0004168	Smp_300370.1, Smp_332780.1	FGIG_03567, FGIG_03566
OG0004169	Smp_006550.1	FGIG_03612
OG0004170	Smp_247540.1	FGIG_03647
OG0004171	Smp_169990.1	FGIG_03673
OG0004172	Smp_042270.1	FGIG_03693
OG0004173	Smp_164950.1	FGIG_03709, FGIG_03708
OG0004174	Smp_002100.1	FGIG_03765
OG0004175	Smp_122960.1	FGIG_03799
OG0004176	Smp_157750.1	FGIG_10320, FGIG_10319
OG0004177	Smp_005260.1, Smp_005260.2	FGIG_03905
OG0004178	Smp_346440.1	FGIG_03931
OG0004179	Smp_247710.1	FGIG_03944
OG0004180	Smp_333600.1	FGIG_03945
OG0004181	Smp_026630.1, Smp_026630.2	FGIG_03983
OG0004182	Smp_169780.1	FGIG_04018, FGIG_04019
OG0004183	Smp_159620.1	FGIG_04032, FGIG_10573
OG0004184	Smp_131940.1	FGIG_04054
OG0004185	Smp_180590.1	FGIG_04101
OG0004186	Smp_331490.1	FGIG_04104
OG0004187	Smp_156390.1, Smp_156390.2	FGIG_04174
OG0004188	Smp_125660.1	FGIG_04201
OG0004189	Smp_154490.1	FGIG_04234
OG0004190	Smp_342330.1	FGIG_04237
OG0004191	Smp_015090.1	FGIG_04238
OG0004192	Smp_084090.1	FGIG_04284, FGIG_04286, FGIG_04285, FGIG_04287
OG0004193	Smp_129230.1	FGIG_07202, FGIG_04351
OG0004194	Smp_020450.1, Smp_020450.2	FGIG_04404
OG0004195	Smp_130450.1	FGIG_04420
OG0004196	Smp_136150.1	FGIG_04433
OG0004197	Smp_162940.1	FGIG_04463
OG0004198	Smp_198800.1, Smp_198800.2	FGIG_04489
OG0004199	Smp_242670.1	FGIG_04498
OG0004200	Smp_151060.1	FGIG_04547
OG0004201	Smp_347380.1	FGIG_04564
OG0004202	Smp_051280.1	FGIG_04579
OG0004203	Smp_340190.1	FGIG_04634, FGIG_08625
OG0004204	Smp_129360.1	FGIG_04736
OG0004205	Smp_024380.1	FGIG_04779
OG0004206	Smp_141440.1	FGIG_04834
OG0004207	Smp_307600.1	FGIG_04874
OG0004208	Smp_346790.1	FGIG_04892
OG0004209	Smp_131230.1	FGIG_04946
OG0004210	Smp_133110.1	FGIG_04959
OG0004211	Smp_142410.1	FGIG_05047
OG0004212	Smp_154870.1	FGIG_05057, FGIG_05058
OG0004213	Smp_134020.1	FGIG_05194
OG0004214	Smp_006340.1	FGIG_05216
OG0004215	Smp_031950.1	FGIG_05334
OG0004216	Smp_247220.1	FGIG_05346, FGIG_08394
OG0004217	Smp_144660.1	FGIG_05395, FGIG_11888
OG0004218	Smp_174300.1, Smp_318660.1, Smp_318660.2	FGIG_05399
OG0004219	Smp_026320.1	FGIG_05514
OG0004220	Smp_304380.1	FGIG_05556
OG0004221	Smp_086910.1	FGIG_05569
OG0004222	Smp_004480.1, Smp_004480.2	FGIG_10474, FGIG_05572
OG0004223	Smp_052780.1	FGIG_05613
OG0004224	Smp_129120.1	FGIG_10306, FGIG_07260, FGIG_05640, FGIG_05641
OG0004225	Smp_311050.1	FGIG_05671, FGIG_12695
OG0004226	Smp_055400.1	FGIG_05776
OG0004227	Smp_157160.1	FGIG_05819
OG0004228	Smp_181230.1	FGIG_05863, FGIG_05862
OG0004229	Smp_162040.1	FGIG_05864
OG0004230	Smp_344510.1	FGIG_05881
OG0004231	Smp_312990.1	FGIG_05984
OG0004232	Smp_327970.1	FGIG_06092
OG0004233	Smp_337550.1	FGIG_06188
OG0004234	Smp_001030.1	FGIG_06198, FGIG_06199
OG0004235	Smp_078920.1	FGIG_06261
OG0004236	Smp_142780.1	FGIG_06327
OG0004237	Smp_163880.1	FGIG_06380
OG0004238	Smp_316180.1	FGIG_06408
OG0004239	Smp_332900.1	FGIG_06424, FGIG_10940
OG0004240	Smp_105100.1	FGIG_06463
OG0004241	Smp_074900.1	FGIG_06477
OG0004242	Smp_199100.1	FGIG_06484
OG0004243	Smp_105020.1	FGIG_06536
OG0004244	Smp_314500.1	FGIG_06683
OG0004245	Smp_179350.1	FGIG_06787
OG0004246	Smp_162000.1	FGIG_06824
OG0004247	Smp_174880.1	FGIG_06962
OG0004248	Smp_307270.1	FGIG_06977
OG0004249	Smp_335710.1, Smp_201220.1	FGIG_07030
OG0004250	Smp_127870.1, Smp_127870.2	FGIG_07031
OG0004251	Smp_032770.1	FGIG_07113
OG0004252	Smp_332500.1	FGIG_07149
OG0004253	Smp_149430.1	FGIG_07217
OG0004254	Smp_319500.1	FGIG_07256
OG0004255	Smp_028140.1	FGIG_12413, FGIG_12569, FGIG_07497
OG0004256	Smp_135890.1	FGIG_07633
OG0004257	Smp_123530.1	FGIG_07682
OG0004258	Smp_082800.1	FGIG_07694
OG0004259	Smp_163930.1	FGIG_07801
OG0004260	Smp_031710.1	FGIG_07802
OG0004261	Smp_139360.1, Smp_139360.2	FGIG_07803
OG0004262	Smp_346830.1	FGIG_07839
OG0004263	Smp_123710.1	FGIG_08013, FGIG_09167
OG0004264	Smp_155590.1	FGIG_08046
OG0004265	Smp_341100.1	FGIG_08066
OG0004266	Smp_342260.1, Smp_342260.2	FGIG_08111
OG0004267	Smp_124020.1	FGIG_08172
OG0004268	Smp_148010.1	FGIG_08214
OG0004269	Smp_210070.1	FGIG_08228
OG0004270	Smp_340090.1	FGIG_08299
OG0004271	Smp_045650.1	FGIG_08319
OG0004272	Smp_344190.1	FGIG_08324
OG0004273	Smp_158670.1	FGIG_08333
OG0004274	Smp_146340.1	FGIG_08342
OG0004275	Smp_023940.1, Smp_023940.2	FGIG_08453
OG0004276	Smp_139720.1	FGIG_08470
OG0004277	Smp_214170.1, Smp_214170.3, Smp_214170.2	FGIG_08530
OG0004278	Smp_212230.1	FGIG_08619
