Orthogroup	fasciola_gigantica	fasciola_hepatica
OG0003714	FGIG_06747	FhHiC23_g16030.t1
OG0003715	FGIG_06756, FGIG_10384	FhHiC23_g9589.t1
OG0003716	FGIG_11776	FhHiC23_g9408.t2
OG0003716	FGIG_06886	FhHiC23_g9408.t1
OG0003717	FGIG_06980	FhHiC23_g3234.t2, FhHiC23_g3234.t1
OG0003718	FGIG_07002	FhHiC23_g1101.t1
OG0003719	FGIG_07036	FhHiC23_g149.t1, FhHiC23_g149.t3
OG0003719	FGIG_07037	FhHiC23_g149.t2
OG0003720	FGIG_07079	FhHiC23_g7948.t1
OG0003721	FGIG_07108	FhHiC23_g16260.t1, FhHiC23_g16260.t2
OG0003722	FGIG_07109	FhHiC23_g16259.t1
OG0003723	FGIG_07238	FhHiC23_g9176.t1
OG0003724	FGIG_07419	FhHiC23_g10624.t1
OG0003725	FGIG_07513	FhHiC23_g13250.t1
OG0003726	FGIG_07524	FhHiC23_g243.t1, FhHiC23_g78.t1
OG0003727	FGIG_07563	FhHiC23_g4636.t1
OG0003728	FGIG_07579	FhHiC23_g15186.t1
OG0003729	FGIG_07608	FhHiC23_g12343.t1
OG0003730	FGIG_07635	FhHiC23_g1132.t1
OG0003731	FGIG_07729, FGIG_07730	FhHiC23_g3764.t1, FhHiC23_g3764.t2
OG0003732	FGIG_07745	FhHiC23_g3585.t1
OG0003733	FGIG_07762	FhHiC23_g12062.t1
OG0003734	FGIG_07828	FhHiC23_g12617.t2, FhHiC23_g12617.t1
OG0003735	FGIG_07925	FhHiC23_g12790.t1
OG0003736	FGIG_07989	FhHiC23_g7504.t1, FhHiC23_g7504.t2, FhHiC23_g7504.t3
OG0003737	FGIG_08005	FhHiC23_g12803.t1
OG0003738	FGIG_08015	FhHiC23_g13890.t3, FhHiC23_g13890.t1, FhHiC23_g13890.t2, FhHiC23_g16185.t1, FhHiC23_g16187.t1
OG0003739	FGIG_08064	FhHiC23_g1275.t1
OG0003740	FGIG_08197	FhHiC23_g9478.t1
OG0003741	FGIG_08295	FhHiC23_g1056.t1
OG0003742	FGIG_08386	FhHiC23_g8591.t2
OG0003742	FGIG_08385	FhHiC23_g8591.t1
OG0003743	FGIG_08425	FhHiC23_g7165.t1
OG0003744	FGIG_08433	FhHiC23_g5453.t1, FhHiC23_g5453.t2
OG0003745	FGIG_08508	FhHiC23_g5466.t1, FhHiC23_g5466.t2
OG0003746	FGIG_08595	FhHiC23_g12328.t1
OG0003747	FGIG_08676	FhHiC23_g9284.t2, FhHiC23_g9284.t1, FhHiC23_g9284.t3
OG0003748	FGIG_08786	FhHiC23_g13118.t1, FhHiC23_g13118.t2
OG0003749	FGIG_08829	FhHiC23_g14989.t2, FhHiC23_g14989.t1
OG0003750	FGIG_08843	FhHiC23_g2623.t1
OG0003751	FGIG_08862	FhHiC23_g4282.t1
OG0003752	FGIG_08988	FhHiC23_g5161.t1, FhHiC23_g5161.t2
OG0003753	FGIG_09668	FhHiC23_g15036.t3
OG0003753	FGIG_09667, FGIG_09036	FhHiC23_g15036.t2
OG0003754	FGIG_09038	FhHiC23_g3665.t1
OG0003755	FGIG_09116	FhHiC23_g13379.t1, FhHiC23_g13379.t2
OG0003756	FGIG_09217	FhHiC23_g8645.t1
OG0003757	FGIG_09254	FhHiC23_g14612.t1
OG0003758	FGIG_09269	FhHiC23_g6498.t1
OG0003759	FGIG_09414	FhHiC23_g6830.t1
OG0003760	FGIG_09472	FhHiC23_g14436.t1
OG0003761	FGIG_09526	FhHiC23_g547.t1, FhHiC23_g547.t2, FhHiC23_g547.t3
OG0003762	FGIG_09568	FhHiC23_g16494.t1
OG0003763	FGIG_09747, FGIG_09748	FhHiC23_g4925.t1
OG0003764	FGIG_09791	FhHiC23_g6226.t1
OG0003765	FGIG_09850	FhHiC23_g10903.t1
OG0003766	FGIG_09880	FhHiC23_g1029.t1
OG0003767	FGIG_09908	FhHiC23_g8534.t1, FhHiC23_g6973.t2
OG0003768	FGIG_10005	FhHiC23_g12359.t1
OG0003769	FGIG_10096	FhHiC23_g6631.t1
OG0003770	FGIG_10119	FhHiC23_g3337.t1
OG0003771	FGIG_10154	FhHiC23_g11602.t1
OG0003772	FGIG_10200	FhHiC23_g1845.t1, FhHiC23_g1845.t2
OG0003773	FGIG_10332	FhHiC23_g16182.t1
OG0003774	FGIG_10366	FhHiC23_g8891.t1
OG0003775	FGIG_10369	FhHiC23_g192.t1
OG0003776	FGIG_10526	FhHiC23_g12554.t1
OG0003777	FGIG_10553	FhHiC23_g6964.t1
OG0003778	FGIG_12691, FGIG_10658	FhHiC23_g9314.t1
OG0003779	FGIG_10699	FhHiC23_g15193.t1
OG0003780	FGIG_10805	FhHiC23_g8223.t1
OG0003781	FGIG_10878	FhHiC23_g10291.t1
OG0003782	FGIG_10921	FhHiC23_g2028.t3
OG0003783	FGIG_11054	FhHiC23_g212.t1
OG0003783	FGIG_10954	FhHiC23_g212.t2
OG0003784	FGIG_10994	FhHiC23_g1125.t1
OG0003785	FGIG_11010	FhHiC23_g14617.t1
OG0003786	FGIG_11016	FhHiC23_g7714.t1, FhHiC23_g6999.t1
OG0003787	FGIG_11020	FhHiC23_g15288.t1, FhHiC23_g15288.t2
OG0003788	FGIG_11181	FhHiC23_g833.t1, FhHiC23_g833.t2
OG0003789	FGIG_11186	FhHiC23_g12543.t1
OG0003790	FGIG_11213	FhHiC23_g5330.t1
OG0003791	FGIG_11283	FhHiC23_g227.t1
OG0003792	FGIG_11350	FhHiC23_g3509.t1, FhHiC23_g3509.t2
OG0003793	FGIG_11585, FGIG_11402	FhHiC23_g1978.t2, FhHiC23_g1978.t3, FhHiC23_g1978.t4, FhHiC23_g1978.t1
OG0003794	FGIG_11510	FhHiC23_g4010.t1
OG0003795	FGIG_11651	FhHiC23_g12979.t1, FhHiC23_g12980.t1
OG0003796	FGIG_11667, FGIG_11668	FhHiC23_g8618.t1
OG0003797	FGIG_11691	FhHiC23_g1729.t1
OG0003798	FGIG_11711	FhHiC23_g16180.t1, FhHiC23_g16180.t2
OG0003799	FGIG_12062, FGIG_11795	FhHiC23_g4228.t1
OG0003800	FGIG_11956	FhHiC23_g10374.t1, FhHiC23_g10374.t2
OG0003801	FGIG_12180	FhHiC23_g1560.t1, FhHiC23_g1561.t1
OG0003827	FGIG_00616	FhHiC23_g5317.t1
OG0003827	FGIG_00003	FhHiC23_g5344.t1
OG0003828	FGIG_00011	FhHiC23_g5854.t1
OG0003829	FGIG_00056	FhHiC23_g11741.t1
OG0003830	FGIG_00070, FGIG_00074	FhHiC23_g11591.t1, FhHiC23_g11593.t1
OG0003831	FGIG_00079	FhHiC23_g9389.t1, FhHiC23_g9389.t2
OG0003832	FGIG_00158, FGIG_07024, FGIG_07023	FhHiC23_g9184.t1
OG0003833	FGIG_00179	FhHiC23_g14579.t1, FhHiC23_g14579.t2
OG0003834	FGIG_00232	FhHiC23_g12646.t1
OG0003835	FGIG_00269	FhHiC23_g10635.t1
OG0003836	FGIG_00287	FhHiC23_g5703.t1, FhHiC23_g5703.t2
OG0003837	FGIG_00306	FhHiC23_g6190.t1
OG0003837	FGIG_00307	FhHiC23_g6189.t1
OG0003838	FGIG_00326	FhHiC23_g12145.t3, FhHiC23_g12145.t1, FhHiC23_g12145.t2
OG0003839	FGIG_00336	FhHiC23_g13451.t1, FhHiC23_g13451.t2
OG0003840	FGIG_00353	FhHiC23_g4836.t1, FhHiC23_g4845.t1
OG0003841	FGIG_00378	FhHiC23_g14697.t1
OG0003842	FGIG_00385	FhHiC23_g5336.t1
OG0003842	FGIG_05108	FhHiC23_g15541.t2, FhHiC23_g15541.t1
OG0003843	FGIG_00393, FGIG_08414	FhHiC23_g13166.t1
OG0003844	FGIG_00400	FhHiC23_g6166.t1
OG0003845	FGIG_11306, FGIG_00428	FhHiC23_g16557.t1
OG0003846	FGIG_00437, FGIG_01677	FhHiC23_g12895.t1
OG0003847	FGIG_00468	FhHiC23_g7562.t3, FhHiC23_g7562.t1, FhHiC23_g7562.t2
OG0003848	FGIG_00519	FhHiC23_g4049.t1
OG0003849	FGIG_00572	FhHiC23_g15163.t2, FhHiC23_g15163.t1
OG0003850	FGIG_00595	FhHiC23_g5890.t1
OG0003851	FGIG_00629	FhHiC23_g7570.t1, FhHiC23_g7570.t2
OG0003852	FGIG_00732	FhHiC23_g9824.t1
OG0003853	FGIG_00757, FGIG_10745, FGIG_00758	FhHiC23_g10036.t2, FhHiC23_g9043.t1
OG0003854	FGIG_00780	FhHiC23_g8548.t1
OG0003855	FGIG_00798	FhHiC23_g14330.t1
OG0003856	FGIG_06116, FGIG_08750, FGIG_08749	FhHiC23_g3543.t1
OG0003857	FGIG_00916	FhHiC23_g6439.t1, FhHiC23_g6439.t3, FhHiC23_g6439.t2
OG0003858	FGIG_00980	FhHiC23_g5810.t1
OG0003859	FGIG_00987	FhHiC23_g8045.t1
OG0003860	FGIG_01015	FhHiC23_g6228.t1
OG0003861	FGIG_01052	FhHiC23_g5691.t2, FhHiC23_g5691.t1
OG0003862	FGIG_01086	FhHiC23_g6280.t1
OG0003863	FGIG_01209	FhHiC23_g9711.t1, FhHiC23_g9711.t2
OG0003864	FGIG_01322	FhHiC23_g3441.t1, FhHiC23_g3435.t1, FhHiC23_g3432.t1, FhHiC23_g3447.t1, FhHiC23_g3438.t1
OG0003865	FGIG_01481	FhHiC23_g9446.t1
OG0003866	FGIG_01504	FhHiC23_g5717.t1
OG0003867	FGIG_01563	FhHiC23_g305.t1
OG0003868	FGIG_01607	FhHiC23_g8535.t1
OG0003869	FGIG_01647	FhHiC23_g14053.t1
OG0003870	FGIG_01685	FhHiC23_g9845.t1
OG0003871	FGIG_01706	FhHiC23_g6462.t1
OG0003872	FGIG_01778	FhHiC23_g1895.t1, FhHiC23_g1895.t2
OG0003873	FGIG_11719, FGIG_01823	FhHiC23_g4568.t1
OG0003874	FGIG_01842	FhHiC23_g14240.t1
OG0003875	FGIG_01914	FhHiC23_g9059.t1
OG0003876	FGIG_02374	FhHiC23_g5288.t1, FhHiC23_g5288.t2
OG0003876	FGIG_01932	FhHiC23_g6090.t1
OG0003877	FGIG_11477, FGIG_01966	FhHiC23_g8170.t1, FhHiC23_g8170.t2
OG0003878	FGIG_01968, FGIG_01967	FhHiC23_g8171.t1, FhHiC23_g8171.t2
OG0003879	FGIG_01984	FhHiC23_g2364.t1
OG0003880	FGIG_01989	FhHiC23_g16169.t1
OG0003881	FGIG_01997	FhHiC23_g7110.t1
OG0003882	FGIG_02010	FhHiC23_g9365.t1, FhHiC23_g9365.t2
OG0003883	FGIG_02048	FhHiC23_g7389.t1, FhHiC23_g7389.t2
OG0003884	FGIG_02121	FhHiC23_g10181.t1
OG0003885	FGIG_02125	FhHiC23_g8151.t1
OG0003886	FGIG_02170	FhHiC23_g14021.t3, FhHiC23_g14021.t1, FhHiC23_g14021.t2
OG0003887	FGIG_02184, FGIG_02185	FhHiC23_g16060.t1
OG0003888	FGIG_02242	FhHiC23_g70.t1, FhHiC23_g8661.t1, FhHiC23_g8661.t2
OG0003889	FGIG_02322	FhHiC23_g2401.t1
OG0003890	FGIG_02376	FhHiC23_g14980.t2, FhHiC23_g14980.t1
OG0003891	FGIG_02407	FhHiC23_g11725.t1, FhHiC23_g11725.t2
OG0003892	FGIG_02423	FhHiC23_g7768.t1, FhHiC23_g7768.t2
OG0003893	FGIG_02565	FhHiC23_g11780.t1
OG0003894	FGIG_02591	FhHiC23_g11878.t1, FhHiC23_g11878.t2
OG0003895	FGIG_02599	FhHiC23_g1773.t1, FhHiC23_g1773.t2, FhHiC23_g1773.t3
OG0003896	FGIG_02846	FhHiC23_g1212.t3, FhHiC23_g1212.t2, FhHiC23_g1212.t1
OG0003897	FGIG_02852	FhHiC23_g6604.t1, FhHiC23_g6604.t2
OG0003898	FGIG_02857	FhHiC23_g13100.t1
OG0003899	FGIG_02890	FhHiC23_g1715.t1
OG0003900	FGIG_02900, FGIG_02902, FGIG_02901	FhHiC23_g7815.t1
OG0003901	FGIG_02903	FhHiC23_g7813.t1, FhHiC23_g7813.t2
OG0003902	FGIG_02959	FhHiC23_g16480.t1, FhHiC23_g16480.t2
OG0003902	FGIG_11065	FhHiC23_g16480.t3
OG0003903	FGIG_03135	FhHiC23_g6916.t1, FhHiC23_g6916.t2
OG0003904	FGIG_03352	FhHiC23_g7509.t2, FhHiC23_g7509.t1
OG0003905	FGIG_03393	FhHiC23_g9786.t1, FhHiC23_g9786.t2
OG0003906	FGIG_03505	FhHiC23_g13454.t1, FhHiC23_g13454.t2
OG0003907	FGIG_03506	FhHiC23_g13455.t1
OG0003908	FGIG_03591	FhHiC23_g15413.t1
OG0003909	FGIG_03609	FhHiC23_g4779.t1
OG0003910	FGIG_03621	FhHiC23_g1418.t1
OG0003911	FGIG_03669	FhHiC23_g13920.t1, FhHiC23_g13920.t2, FhHiC23_g16370.t1
OG0003912	FGIG_03688	FhHiC23_g1506.t1
OG0003913	FGIG_10929	FhHiC23_g6449.t1, FhHiC23_g6449.t2
OG0003913	FGIG_03851	FhHiC23_g6452.t1, FhHiC23_g6452.t2
OG0003913	FGIG_03850	FhHiC23_g6454.t1, FhHiC23_g6454.t2
OG0003914	FGIG_03927	FhHiC23_g2217.t2, FhHiC23_g2217.t1
OG0003915	FGIG_03928	FhHiC23_g2216.t1
OG0003916	FGIG_03943	FhHiC23_g3607.t1
OG0003917	FGIG_04060	FhHiC23_g11381.t1
OG0003918	FGIG_09816, FGIG_04079, FGIG_09815	FhHiC23_g1262.t1
OG0003919	FGIG_04137	FhHiC23_g6568.t1
OG0003920	FGIG_04156	FhHiC23_g10924.t1
OG0003920	FGIG_04155	FhHiC23_g10925.t1
OG0003921	FGIG_04189	FhHiC23_g1343.t1
OG0003922	FGIG_04203	FhHiC23_g8300.t1
OG0003923	FGIG_04324	FhHiC23_g10217.t1
OG0003924	FGIG_04356	FhHiC23_g3065.t1
OG0003925	FGIG_04385	FhHiC23_g1469.t1
OG0003926	FGIG_04518	FhHiC23_g8996.t1, FhHiC23_g8996.t2
OG0003927	FGIG_10656, FGIG_04526	FhHiC23_g8507.t1
OG0003928	FGIG_04587	FhHiC23_g14083.t2, FhHiC23_g14083.t3, FhHiC23_g14083.t1
OG0003929	FGIG_04599	FhHiC23_g1487.t1, FhHiC23_g1487.t2
OG0003930	FGIG_04625	FhHiC23_g944.t2, FhHiC23_g944.t1
OG0003931	FGIG_04718	FhHiC23_g531.t1
OG0003932	FGIG_04730	FhHiC23_g10778.t1
OG0003933	FGIG_12602, FGIG_11811, FGIG_11810, FGIG_04746	FhHiC23_g13951.t1
OG0003934	FGIG_04768	FhHiC23_g12368.t1
OG0003935	FGIG_04806	FhHiC23_g11352.t2, FhHiC23_g11352.t1
OG0003936	FGIG_04828	FhHiC23_g11245.t1
OG0003936	FGIG_11562	FhHiC23_g11245.t2
OG0003937	FGIG_04877	FhHiC23_g228.t1
OG0003938	FGIG_04978	FhHiC23_g654.t1
OG0003939	FGIG_12288, FGIG_04990	FhHiC23_g3830.t2, FhHiC23_g3830.t1, FhHiC23_g5264.t1
OG0003940	FGIG_05014	FhHiC23_g11490.t1
OG0003941	FGIG_05050	FhHiC23_g12814.t1
OG0003942	FGIG_05081	FhHiC23_g644.t2, FhHiC23_g644.t1, FhHiC23_g644.t3
OG0003943	FGIG_05084	FhHiC23_g568.t1
OG0003944	FGIG_05085	FhHiC23_g567.t3, FhHiC23_g567.t1, FhHiC23_g567.t2
OG0003945	FGIG_05090	FhHiC23_g16225.t1, FhHiC23_g16225.t2
OG0003946	FGIG_05104	FhHiC23_g9282.t1, FhHiC23_g9283.t1
OG0003947	FGIG_05121, FGIG_10420	FhHiC23_g14217.t1
OG0003948	FGIG_05177	FhHiC23_g2377.t1
OG0003949	FGIG_06624, FGIG_07754	FhHiC23_g3911.t1
OG0003949	FGIG_05200	FhHiC23_g938.t1
OG0003950	FGIG_05215	FhHiC23_g13612.t1, FhHiC23_g13612.t2
OG0003951	FGIG_05363	FhHiC23_g2253.t2, FhHiC23_g2253.t1
OG0003952	FGIG_10477, FGIG_05428	FhHiC23_g15874.t1, FhHiC23_g15874.t2
OG0003953	FGIG_05452	FhHiC23_g3942.t1
OG0003954	FGIG_05509	FhHiC23_g8176.t1
OG0003955	FGIG_05559, FGIG_05558	FhHiC23_g1279.t1, FhHiC23_g1279.t2
OG0003956	FGIG_05637	FhHiC23_g7414.t1
OG0003957	FGIG_05699	FhHiC23_g5014.t1
OG0003958	FGIG_05787	FhHiC23_g9612.t1, FhHiC23_g9612.t2
OG0003959	FGIG_05793	FhHiC23_g12599.t1, FhHiC23_g12599.t2
OG0003960	FGIG_05953	FhHiC23_g1332.t1
OG0003961	FGIG_05986	FhHiC23_g4128.t1, FhHiC23_g4128.t2
OG0003962	FGIG_05997	FhHiC23_g5360.t3
OG0003962	FGIG_05998	FhHiC23_g5360.t1, FhHiC23_g5360.t2
OG0003963	FGIG_06024	FhHiC23_g7945.t1, FhHiC23_g7945.t2
OG0003964	FGIG_06245	FhHiC23_g10733.t1
OG0003965	FGIG_06274	FhHiC23_g10355.t1
OG0003966	FGIG_06306	FhHiC23_g12934.t1
OG0003967	FGIG_06720, FGIG_06336, FGIG_06719	FhHiC23_g13898.t1
OG0003968	FGIG_06386	FhHiC23_g11263.t1
OG0003969	FGIG_06572	FhHiC23_g3657.t1
OG0003969	FGIG_06460	FhHiC23_g13570.t1
OG0003970	FGIG_06593	FhHiC23_g4381.t1, FhHiC23_g4377.t1, FhHiC23_g4380.t1, FhHiC23_g4377.t2
OG0003971	FGIG_06692	FhHiC23_g7799.t1
OG0003972	FGIG_06758	FhHiC23_g5505.t1
OG0003973	FGIG_06783	FhHiC23_g9620.t1
OG0003974	FGIG_06804	FhHiC23_g1045.t1
OG0003975	FGIG_11767	FhHiC23_g4795.t2
OG0003975	FGIG_06881	FhHiC23_g4795.t1
OG0003976	FGIG_06895	FhHiC23_g8968.t1
OG0003977	FGIG_06932	FhHiC23_g80.t1, FhHiC23_g80.t2
OG0003978	FGIG_06985	FhHiC23_g994.t1
OG0003979	FGIG_06991	FhHiC23_g12098.t1
OG0003980	FGIG_07039	FhHiC23_g9323.t3, FhHiC23_g9323.t2
OG0003981	FGIG_07062	FhHiC23_g9796.t1, FhHiC23_g9796.t2
OG0003982	FGIG_07101	FhHiC23_g7100.t1
OG0003983	FGIG_07261	FhHiC23_g7970.t1
OG0003984	FGIG_07263	FhHiC23_g11216.t1
OG0003985	FGIG_07357	FhHiC23_g7156.t1, FhHiC23_g7156.t2
OG0003986	FGIG_07377	FhHiC23_g8606.t1
OG0003987	FGIG_07392	FhHiC23_g13606.t1, FhHiC23_g13606.t2
OG0003988	FGIG_07398	FhHiC23_g5364.t1, FhHiC23_g5364.t2
OG0003989	FGIG_07404	FhHiC23_g8454.t1
OG0003990	FGIG_07461	FhHiC23_g1962.t1
OG0003991	FGIG_07491	FhHiC23_g10829.t2, FhHiC23_g10828.t1, FhHiC23_g10829.t1
OG0003992	FGIG_07502	FhHiC23_g5999.t1
OG0003993	FGIG_07542	FhHiC23_g2268.t1
OG0003994	FGIG_07556	FhHiC23_g14031.t1
OG0003995	FGIG_07617	FhHiC23_g16348.t1
OG0003996	FGIG_07671	FhHiC23_g2229.t1, FhHiC23_g2229.t2
OG0003997	FGIG_07690	FhHiC23_g10999.t1
OG0003998	FGIG_07697	FhHiC23_g11392.t1, FhHiC23_g11392.t2, FhHiC23_g11392.t3
OG0003999	FGIG_07704	FhHiC23_g15452.t2, FhHiC23_g15452.t1
OG0004000	FGIG_07722	FhHiC23_g7152.t1
OG0004001	FGIG_07728	FhHiC23_g1948.t1
OG0004002	FGIG_07771	FhHiC23_g3298.t1
OG0004003	FGIG_07799	FhHiC23_g4627.t1
OG0004004	FGIG_07804	FhHiC23_g3215.t1
OG0004005	FGIG_07885	FhHiC23_g14276.t1
OG0004006	FGIG_07897, FGIG_07898	FhHiC23_g5446.t1
OG0004007	FGIG_07927, FGIG_09279, FGIG_10211	FhHiC23_g860.t1
OG0004008	FGIG_07946	FhHiC23_g9123.t1
OG0004009	FGIG_07965	FhHiC23_g9968.t1
OG0004010	FGIG_07974	FhHiC23_g9071.t1, FhHiC23_g9071.t2
OG0004011	FGIG_07994, FGIG_07995	FhHiC23_g11545.t1, FhHiC23_g11545.t2
OG0004012	FGIG_08070	FhHiC23_g963.t1
OG0004013	FGIG_08116	FhHiC23_g7145.t1
OG0004014	FGIG_08121	FhHiC23_g4009.t1
OG0004015	FGIG_08192	FhHiC23_g9164.t1
OG0004016	FGIG_08264	FhHiC23_g12732.t1
OG0004017	FGIG_08289	FhHiC23_g11650.t1
OG0004018	FGIG_08463	FhHiC23_g16434.t1
OG0004019	FGIG_08505	FhHiC23_g15870.t1
OG0004020	FGIG_08598	FhHiC23_g11294.t1, FhHiC23_g8590.t1, FhHiC23_g4577.t1, FhHiC23_g13025.t1, FhHiC23_g1530.t1, FhHiC23_g936.t1, FhHiC23_g14227.t1, FhHiC23_g713.t1, FhHiC23_g12558.t1, FhHiC23_g6081.t1, FhHiC23_g2520.t1, FhHiC23_g2519.t1, FhHiC23_g5925.t1, FhHiC23_g5348.t1, FhHiC23_g12799.t1, FhHiC23_g5773.t1, FhHiC23_g13462.t1, FhHiC23_g12061.t1, FhHiC23_g7953.t1, FhHiC23_g14136.t1, FhHiC23_g12278.t1, FhHiC23_g1112.t1, FhHiC23_g8617.t1, FhHiC23_g6353.t1, FhHiC23_g8593.t1, FhHiC23_g11690.t1, FhHiC23_g13310.t1, FhHiC23_g1846.t1, FhHiC23_g7953.t2
OG0004021	FGIG_08665	FhHiC23_g16096.t1, FhHiC23_g16096.t2
OG0004022	FGIG_08670	FhHiC23_g16243.t1
OG0004023	FGIG_08753	FhHiC23_g6839.t1
OG0004024	FGIG_08887	FhHiC23_g13360.t2, FhHiC23_g13360.t3, FhHiC23_g13360.t1
OG0004025	FGIG_09037, FGIG_11992	FhHiC23_g15034.t1, FhHiC23_g15034.t2
OG0004026	FGIG_09070	FhHiC23_g6316.t2, FhHiC23_g6316.t1
OG0004028	FGIG_09129	FhHiC23_g14666.t1, FhHiC23_g14666.t2
OG0004029	FGIG_09133, FGIG_12175	FhHiC23_g1640.t1
OG0004030	FGIG_09443	FhHiC23_g15274.t1
OG0004031	FGIG_09448	FhHiC23_g4672.t1
OG0004032	FGIG_09479	FhHiC23_g13264.t1, FhHiC23_g13264.t2
OG0004033	FGIG_09501	FhHiC23_g5196.t1
OG0004034	FGIG_09615	FhHiC23_g16283.t1
OG0004035	FGIG_09825	FhHiC23_g16076.t1, FhHiC23_g16076.t2
OG0004036	FGIG_09982	FhHiC23_g14817.t1
OG0004037	FGIG_10078	FhHiC23_g12463.t1
OG0004038	FGIG_10194	FhHiC23_g447.t1
OG0004039	FGIG_10267	FhHiC23_g1291.t1, FhHiC23_g1291.t2
OG0004040	FGIG_10324	FhHiC23_g1812.t1
OG0004042	FGIG_10476	FhHiC23_g7623.t1, FhHiC23_g7623.t2
OG0004043	FGIG_10610	FhHiC23_g10971.t1
OG0004044	FGIG_10622	FhHiC23_g9069.t1, FhHiC23_g9069.t2
OG0004045	FGIG_10730	FhHiC23_g13561.t1
OG0004046	FGIG_10733	FhHiC23_g12717.t1, FhHiC23_g12717.t2
OG0004047	FGIG_11077	FhHiC23_g13875.t1
OG0004048	FGIG_11145	FhHiC23_g8346.t1, FhHiC23_g8346.t2
OG0004049	FGIG_11149	FhHiC23_g9010.t1, FhHiC23_g9010.t2
OG0004050	FGIG_11225	FhHiC23_g759.t1
OG0004051	FGIG_11332	FhHiC23_g7303.t1
OG0004053	FGIG_11613	FhHiC23_g16372.t2
OG0004053	FGIG_11614	FhHiC23_g16372.t1
OG0004054	FGIG_11634	FhHiC23_g871.t1
OG0004055	FGIG_11635	FhHiC23_g12092.t1
OG0004056	FGIG_11734	FhHiC23_g314.t1, FhHiC23_g314.t2
OG0004057	FGIG_11968	FhHiC23_g926.t2
OG0004058	FGIG_12090	FhHiC23_g1079.t1
OG0004059	FGIG_12168	FhHiC23_g8483.t1, FhHiC23_g8483.t2
OG0004060	FGIG_12205	FhHiC23_g12533.t1, FhHiC23_g12533.t2
OG0004061	FGIG_12490	FhHiC23_g16374.t1
OG0004062	FGIG_12491, FGIG_12533	FhHiC23_g16375.t1
OG0004063	FGIG_12493	FhHiC23_g13181.t1
OG0004089	FGIG_00094	FhHiC23_g11633.t2, FhHiC23_g11633.t1
OG0004090	FGIG_08089	FhHiC23_g4405.t1, FhHiC23_g4405.t2
OG0004090	FGIG_00099	FhHiC23_g3969.t2, FhHiC23_g3969.t1
OG0004091	FGIG_00123	FhHiC23_g2493.t1
OG0004092	FGIG_08687, FGIG_00129, FGIG_12170	FhHiC23_g10691.t1
OG0004093	FGIG_00137	FhHiC23_g3419.t1
OG0004094	FGIG_00144	FhHiC23_g14414.t2, FhHiC23_g14414.t1, FhHiC23_g14414.t3
OG0004095	FGIG_00204	FhHiC23_g11503.t1, FhHiC23_g11503.t2, FhHiC23_g11503.t3
OG0004096	FGIG_00235	FhHiC23_g12644.t1
OG0004097	FGIG_00266	FhHiC23_g7213.t1
OG0004098	FGIG_00314	FhHiC23_g879.t1, FhHiC23_g879.t2
OG0004099	FGIG_00331	FhHiC23_g13443.t1
OG0004100	FGIG_00340	FhHiC23_g5824.t1, FhHiC23_g5824.t2
OG0004101	FGIG_00513	FhHiC23_g14606.t1
OG0004102	FGIG_00520	FhHiC23_g4048.t2, FhHiC23_g4048.t1
OG0004103	FGIG_00555	FhHiC23_g5762.t1
OG0004104	FGIG_00613	FhHiC23_g7916.t1, FhHiC23_g14137.t1
OG0004105	FGIG_00670	FhHiC23_g9303.t1, FhHiC23_g9303.t3
OG0004106	FGIG_00711	FhHiC23_g10109.t1
OG0004107	FGIG_00744, FGIG_12302	FhHiC23_g11721.t1
OG0004108	FGIG_00763	FhHiC23_g14304.t1
OG0004109	FGIG_00805	FhHiC23_g4794.t1
OG0004110	FGIG_00863	FhHiC23_g1662.t1, FhHiC23_g1662.t2
OG0004111	FGIG_00928	FhHiC23_g2460.t1
OG0004112	FGIG_00949	FhHiC23_g11600.t3, FhHiC23_g11600.t1, FhHiC23_g11600.t2
OG0004113	FGIG_01059, FGIG_01060	FhHiC23_g10293.t2, FhHiC23_g10293.t1
OG0004114	FGIG_01067, FGIG_12023	FhHiC23_g525.t1
OG0004115	FGIG_01091	FhHiC23_g5776.t1
OG0004116	FGIG_01116	FhHiC23_g4143.t1, FhHiC23_g4143.t2
OG0004117	FGIG_01169	FhHiC23_g12607.t2, FhHiC23_g12607.t3, FhHiC23_g12607.t1
OG0004118	FGIG_01299	FhHiC23_g14038.t1, FhHiC23_g14038.t2
OG0004119	FGIG_01355	FhHiC23_g9291.t1, FhHiC23_g9291.t2
OG0004120	FGIG_01382	FhHiC23_g6078.t1
OG0004121	FGIG_01428	FhHiC23_g3033.t1
OG0004122	FGIG_01583	FhHiC23_g9267.t1, FhHiC23_g9267.t2
OG0004123	FGIG_01590, FGIG_10678, FGIG_01591	FhHiC23_g11277.t1
OG0004124	FGIG_01689	FhHiC23_g5138.t1
OG0004125	FGIG_01692	FhHiC23_g481.t1, FhHiC23_g482.t1
OG0004126	FGIG_01739	FhHiC23_g1086.t1
OG0004127	FGIG_01761	FhHiC23_g9559.t1, FhHiC23_g9559.t2
OG0004128	FGIG_01774, FGIG_01773	FhHiC23_g15654.t1, FhHiC23_g15654.t2
OG0004129	FGIG_01779	FhHiC23_g1896.t1
OG0004130	FGIG_01825	FhHiC23_g1461.t1
OG0004131	FGIG_01828	FhHiC23_g14955.t1
OG0004132	FGIG_01871	FhHiC23_g15974.t1
