Orthogroup	fasciola_gigantica	schistosoma_rodhaini
OG0002415	FGIG_04148	SRDH2_21040.1, SRDH2_21040.2, SRDH2_21040.3, SRDH2_21040.4
OG0002416	FGIG_04169	SRDH2_41070.5, SRDH2_41070.1, SRDH2_41070.2, SRDH2_41070.3, SRDH2_41070.4
OG0002417	FGIG_04242	SRDH2_16740.1, SRDH2_16740.2, SRDH2_16740.3, SRDH2_16740.4
OG0002418	FGIG_04267	SRDH2_34930.5, SRDH2_34930.2, SRDH2_34930.4, SRDH2_34930.1, SRDH2_34930.3
OG0002419	FGIG_04405	SRDH2_29060.1
OG0002420	FGIG_04462	SRDH2_35100.1, SRDH2_35100.2, SRDH2_35100.3, SRDH2_35100.4, SRDH2_35100.5, SRDH2_35100.6, SRDH2_35100.7, SRDH2_35100.9, SRDH2_35100.10, SRDH2_35100.8, SRDH2_35100.11
OG0002421	FGIG_04522	SRDH2_73910.1
OG0002422	FGIG_04530	SRDH2_32400.1
OG0002423	FGIG_04660, FGIG_04661	SRDH2_72450.1, SRDH2_72450.3, SRDH2_72450.2, SRDH2_72450.4
OG0002424	FGIG_04664	SRDH2_57230.1
OG0002425	FGIG_05156	SRDH2_32170.5, SRDH2_32170.6, SRDH2_32170.7, SRDH2_32170.3, SRDH2_32170.8, SRDH2_32170.1, SRDH2_32170.2, SRDH2_32170.4
OG0002426	FGIG_05306, FGIG_05305, FGIG_11597, FGIG_05304	SRDH2_38030.1
OG0002427	FGIG_08659, FGIG_08134, FGIG_05349	SRDH2_8800.1, SRDH2_8790.1
OG0002428	FGIG_05382	SRDH2_14520.4, SRDH2_14520.2, SRDH2_14520.3, SRDH2_14520.1
OG0002429	FGIG_05450	SRDH2_40120.1
OG0002430	FGIG_05519	SRDH2_76290.1, SRDH2_76290.5, SRDH2_76290.3, SRDH2_76290.4, SRDH2_76290.6, SRDH2_76290.2
OG0002431	FGIG_05521	SRDH2_34250.1, SRDH2_34250.2, SRDH2_34250.3, SRDH2_34250.9, SRDH2_34250.10, SRDH2_34250.11, SRDH2_34250.4, SRDH2_34250.5, SRDH2_34250.6, SRDH2_34250.7, SRDH2_34250.8
OG0002432	FGIG_05602	SRDH2_62320.1
OG0002433	FGIG_05646, FGIG_05645	SRDH2_19840.1
OG0002434	FGIG_05674	SRDH2_32460.1
OG0002435	FGIG_05697	SRDH2_29120.1, SRDH2_29120.4, SRDH2_29120.5, SRDH2_29120.2, SRDH2_29120.3
OG0002436	FGIG_05730	SRDH2_22530.1
OG0002437	FGIG_05941	SRDH2_53360.1, SRDH2_53360.4, SRDH2_53360.3, SRDH2_53360.2, SRDH2_53360.5
OG0002438	FGIG_05966	SRDH2_35370.1
OG0002439	FGIG_05976	SRDH2_53230.1, SRDH2_53230.4, SRDH2_53230.2, SRDH2_53230.3
OG0002440	FGIG_05987	SRDH2_71060.5, SRDH2_71060.1, SRDH2_71060.2, SRDH2_71060.3, SRDH2_71060.6, SRDH2_71060.7, SRDH2_71060.8, SRDH2_71060.4
OG0002441	FGIG_06093	SRDH2_49840.1, SRDH2_49840.3, SRDH2_49840.2
OG0002442	FGIG_06418	SRDH2_42880.1
OG0002443	FGIG_06436	SRDH2_45800.1
OG0002444	FGIG_06465, FGIG_07625, FGIG_07626	SRDH2_58740.1
OG0002445	FGIG_06503	SRDH2_71040.2, SRDH2_71040.4, SRDH2_71040.3, SRDH2_71040.1
OG0002446	FGIG_06541, FGIG_06542	SRDH2_64080.1
OG0002447	FGIG_06779	SRDH2_7600.3, SRDH2_7600.1, SRDH2_7600.2, SRDH2_7600.4, SRDH2_7600.5, SRDH2_7600.6
OG0002448	FGIG_06814	SRDH2_36330.5, SRDH2_36330.7, SRDH2_36330.2, SRDH2_36330.3, SRDH2_36330.4, SRDH2_36330.6, SRDH2_36330.1
OG0002449	FGIG_06820	SRDH2_18750.1
OG0002450	FGIG_06958, FGIG_06957	SRDH2_67540.1, SRDH2_67540.2
OG0002451	FGIG_09875, FGIG_06973	SRDH2_73890.5, SRDH2_73890.4, SRDH2_73890.3, SRDH2_73890.1, SRDH2_73890.2
OG0002452	FGIG_07134	SRDH2_8170.1, SRDH2_8170.2
OG0002453	FGIG_07309	SRDH2_47930.1
OG0002454	FGIG_07341, FGIG_07342	SRDH2_69050.6, SRDH2_69050.1, SRDH2_69050.2, SRDH2_69050.3, SRDH2_69050.4, SRDH2_69050.5, SRDH2_69050.7
OG0002455	FGIG_07376	SRDH2_66460.6, SRDH2_66460.7, SRDH2_66460.1, SRDH2_66460.3, SRDH2_66460.4, SRDH2_66460.2, SRDH2_66460.5
OG0002456	FGIG_07456	SRDH2_34760.1
OG0002457	FGIG_07547	SRDH2_74860.1
OG0002458	FGIG_07836	SRDH2_87220.1, SRDH2_87120.1, SRDH2_87300.1, SRDH2_87310.1, SRDH2_87070.1, SRDH2_87280.1, SRDH2_87050.1, SRDH2_87230.1, SRDH2_87260.1, SRDH2_87160.1, SRDH2_87060.1, SRDH2_87180.1, SRDH2_87360.1
OG0002459	FGIG_07884	SRDH2_32670.1, SRDH2_31990.1, SRDH2_31990.2
OG0002460	FGIG_07978	SRDH2_8520.1
OG0002461	FGIG_08021	SRDH2_9720.1, SRDH2_9690.1
OG0002462	FGIG_08085, FGIG_08086	SRDH2_67870.4, SRDH2_67870.1, SRDH2_67870.2, SRDH2_67870.3
OG0002463	FGIG_08096	SRDH2_85790.1, SRDH2_85790.2
OG0002464	FGIG_08106	SRDH2_28470.1
OG0002465	FGIG_08251	SRDH2_85170.1
OG0002466	FGIG_08323	SRDH2_97270.1
OG0002467	FGIG_08516	SRDH2_51520.1, SRDH2_51520.2
OG0002468	FGIG_08551	SRDH2_77690.1, SRDH2_77690.2, SRDH2_77690.3, SRDH2_77690.4, SRDH2_77690.5
OG0002469	FGIG_08589, FGIG_11582, FGIG_08590	SRDH2_4510.1, SRDH2_4510.3, SRDH2_4510.4, SRDH2_4510.2
OG0002470	FGIG_08645	SRDH2_81110.1, SRDH2_81110.3, SRDH2_81110.2
OG0002471	FGIG_08707	SRDH2_76720.1
OG0002472	FGIG_08827	SRDH2_34410.1, SRDH2_34410.2, SRDH2_34410.3, SRDH2_34410.4
OG0002473	FGIG_08879	SRDH2_10080.4, SRDH2_10080.5, SRDH2_10080.6, SRDH2_10080.1, SRDH2_10080.2, SRDH2_10080.3, SRDH2_10080.7
OG0002475	FGIG_09134	SRDH2_19220.1
OG0002476	FGIG_09264, FGIG_09265, FGIG_10209	SRDH2_31270.1, SRDH2_31270.2, SRDH2_31270.3, SRDH2_31270.4, SRDH2_31270.5, SRDH2_31270.6, SRDH2_31270.7
OG0002477	FGIG_09272	SRDH2_78380.6, SRDH2_78380.2, SRDH2_78380.5, SRDH2_78380.3, SRDH2_78380.4, SRDH2_78380.7, SRDH2_78380.8, SRDH2_78380.1
OG0002478	FGIG_09278	SRDH2_52240.1
OG0002479	FGIG_09452	SRDH2_64970.1
OG0002480	FGIG_09465, FGIG_09464	SRDH2_28300.3, SRDH2_28300.10, SRDH2_28300.2, SRDH2_28300.4, SRDH2_28300.5, SRDH2_28300.6, SRDH2_28300.7, SRDH2_28300.8, SRDH2_28300.9, SRDH2_28300.1
OG0002481	FGIG_09576	SRDH2_6130.1, SRDH2_6130.3, SRDH2_6130.2
OG0002482	FGIG_09686	SRDH2_63290.1
OG0002483	FGIG_09695	SRDH2_20700.1, SRDH2_20700.6, SRDH2_20700.7, SRDH2_20700.2, SRDH2_20700.3, SRDH2_20700.4, SRDH2_20700.5
OG0002484	FGIG_09732	SRDH2_24150.1, SRDH2_24150.2
OG0002485	FGIG_09739	SRDH2_38240.1
OG0002486	FGIG_09770	SRDH2_24240.1
OG0002487	FGIG_09784	SRDH2_82040.1
OG0002488	FGIG_10504, FGIG_09832	SRDH2_55830.1
OG0002489	FGIG_09868	SRDH2_27720.1, SRDH2_27720.2
OG0002490	FGIG_09978	SRDH2_76060.1
OG0002491	FGIG_10023	SRDH2_96300.4, SRDH2_96300.1, SRDH2_96300.3, SRDH2_96300.5, SRDH2_96300.2
OG0002492	FGIG_10063, FGIG_10064	SRDH2_76710.1
OG0002493	FGIG_10292	SRDH2_65310.2, SRDH2_65310.6, SRDH2_65310.1, SRDH2_65310.3, SRDH2_65310.4, SRDH2_65310.8, SRDH2_65310.7, SRDH2_65310.9, SRDH2_65310.5
OG0002494	FGIG_10497	SRDH2_1680.1
OG0002495	FGIG_10719	SRDH2_13410.1, SRDH2_13410.2
OG0002496	FGIG_10747	SRDH2_43150.1
OG0002497	FGIG_10950	SRDH2_46470.3, SRDH2_46470.2, SRDH2_46470.5, SRDH2_46470.4, SRDH2_46470.1, SRDH2_46470.6
OG0002498	FGIG_11117	SRDH2_880.1
OG0002499	FGIG_11169, FGIG_11170	SRDH2_50350.1
OG0002500	FGIG_11224	SRDH2_230.1, SRDH2_230.2, SRDH2_230.3, SRDH2_230.4
OG0002501	FGIG_11287	SRDH2_10000.1
OG0002502	FGIG_11537	SRDH2_57120.1
OG0002503	FGIG_11553	SRDH2_85780.1, SRDH2_85780.2
OG0002504	FGIG_12299, FGIG_11806	SRDH2_24190.3, SRDH2_24190.4, SRDH2_24190.5, SRDH2_24190.6, SRDH2_24190.7, SRDH2_24190.1, SRDH2_24190.2
OG0002505	FGIG_11920	SRDH2_52550.1, SRDH2_52550.2
OG0002506	FGIG_12017, FGIG_12551, FGIG_12439	SRDH2_38290.1, SRDH2_38290.2
OG0002507	FGIG_12058	SRDH2_85000.1
OG0002508	FGIG_12197	SRDH2_65700.1, SRDH2_65700.2, SRDH2_65700.3, SRDH2_65700.4
OG0002509	FGIG_12245, FGIG_12297	SRDH2_9500.1, SRDH2_9500.2
OG0002510	FGIG_12391	SRDH2_59090.1, SRDH2_59020.1, SRDH2_59030.1
OG0002511	FGIG_12393	SRDH2_73330.1, SRDH2_73330.2, SRDH2_73330.3, SRDH2_73330.4
OG0002512	FGIG_12546, FGIG_12547	SRDH2_64460.1
OG0002526	FGIG_00089	SRDH2_12640.1
OG0002527	FGIG_00511, FGIG_00510	SRDH2_41860.1, SRDH2_41860.2, SRDH2_41860.3, SRDH2_41860.4, SRDH2_41860.5, SRDH2_41860.6, SRDH2_41860.7
OG0002528	FGIG_11944, FGIG_00524	SRDH2_97830.1, SRDH2_97830.2
OG0002529	FGIG_00554	SRDH2_56320.4, SRDH2_56320.1, SRDH2_56320.2, SRDH2_56320.3
OG0002530	FGIG_00602	SRDH2_76580.1, SRDH2_76580.2, SRDH2_76590.1
OG0002531	FGIG_00671	SRDH2_27860.1
OG0002532	FGIG_00738	SRDH2_74090.1, SRDH2_74090.2
OG0002533	FGIG_00969	SRDH2_65970.1, SRDH2_65970.2, SRDH2_65970.3, SRDH2_65970.4
OG0002534	FGIG_09067	SRDH2_92970.1
OG0002535	FGIG_01112	SRDH2_33060.1, SRDH2_33060.2, SRDH2_33060.3
OG0002536	FGIG_01191	SRDH2_12720.1
OG0002537	FGIG_01229, FGIG_01228	SRDH2_84850.4, SRDH2_84850.1, SRDH2_84850.3, SRDH2_84850.2
OG0002538	FGIG_01242	SRDH2_62380.3, SRDH2_62380.1, SRDH2_62380.4, SRDH2_62380.2
OG0002539	FGIG_01248	SRDH2_26810.4, SRDH2_26810.3, SRDH2_26810.2, SRDH2_26810.5, SRDH2_26810.1
OG0002540	FGIG_01266, FGIG_01267	SRDH2_39180.9, SRDH2_39180.8, SRDH2_39180.2, SRDH2_39180.4, SRDH2_39180.1, SRDH2_39180.3, SRDH2_39180.5, SRDH2_39180.7, SRDH2_39180.6
OG0002541	FGIG_01457	SRDH2_56650.1, SRDH2_56650.2, SRDH2_56650.3, SRDH2_56650.4
OG0002542	FGIG_10847, FGIG_12416, FGIG_01549	SRDH2_93370.2, SRDH2_93370.1, SRDH2_93370.3, SRDH2_93370.4
OG0002543	FGIG_01691	SRDH2_29320.1
OG0002544	FGIG_01781	SRDH2_48450.1
OG0002545	FGIG_01827, FGIG_01826	SRDH2_24120.2, SRDH2_24120.1, SRDH2_24120.4, SRDH2_24120.3
OG0002546	FGIG_01847	SRDH2_18680.1
OG0002547	FGIG_02027	SRDH2_99310.1, SRDH2_99310.2
OG0002548	FGIG_02084	SRDH2_96970.1, SRDH2_96970.2, SRDH2_96970.3
OG0002549	FGIG_02182	SRDH2_28200.1, SRDH2_28200.2
OG0002550	FGIG_02255	SRDH2_47650.3, SRDH2_47650.1, SRDH2_47650.2
OG0002551	FGIG_02388	SRDH2_31430.1, SRDH2_31440.1, SRDH2_31440.2, SRDH2_31440.3
OG0002552	FGIG_02401, FGIG_09802	SRDH2_4330.1, SRDH2_4330.2, SRDH2_4330.3, SRDH2_4330.4
OG0002553	FGIG_02504	SRDH2_68050.2, SRDH2_68050.4, SRDH2_68050.1
OG0002554	FGIG_02553	SRDH2_60470.1
OG0002555	FGIG_02669, FGIG_08043, FGIG_09511, FGIG_10706, FGIG_11580, FGIG_09512	SRDH2_33530.1
OG0002556	FGIG_02738	SRDH2_20760.5, SRDH2_20760.4, SRDH2_20760.6, SRDH2_20760.7, SRDH2_20790.1
OG0002557	FGIG_02739	SRDH2_42760.1
OG0002558	FGIG_02814	SRDH2_4080.1, SRDH2_4080.2, SRDH2_4080.3, SRDH2_4080.4, SRDH2_4080.5, SRDH2_4080.6, SRDH2_1050.1
OG0002559	FGIG_02898	SRDH2_24920.1, SRDH2_24920.2, SRDH2_24920.3
OG0002560	FGIG_03093, FGIG_03092	SRDH2_93740.1, SRDH2_93740.2
OG0002561	FGIG_03183	SRDH2_9750.1
OG0002562	FGIG_03203	SRDH2_9250.1, SRDH2_9250.2, SRDH2_9250.3
OG0002563	FGIG_03214, FGIG_03215	SRDH2_63070.1, SRDH2_63050.1, SRDH2_63060.1
OG0002564	FGIG_03281, FGIG_12500, FGIG_05562	SRDH2_79440.4, SRDH2_79440.3, SRDH2_79440.5, SRDH2_79440.6, SRDH2_79440.1, SRDH2_79440.7, SRDH2_79440.10, SRDH2_79440.9, SRDH2_79440.8, SRDH2_79440.2
OG0002565	FGIG_03333, FGIG_07664	SRDH2_2440.1, SRDH2_2430.1
OG0002566	FGIG_03342, FGIG_03344, FGIG_03345	SRDH2_67430.1
OG0002567	FGIG_03349	SRDH2_32960.1, SRDH2_32960.2, SRDH2_32960.3
OG0002568	FGIG_03365	SRDH2_65220.1, SRDH2_65220.3, SRDH2_65220.4, SRDH2_65220.2
OG0002569	FGIG_03570	SRDH2_66270.2, SRDH2_66270.1, SRDH2_66270.3
OG0002570	FGIG_03617	SRDH2_36840.1, SRDH2_36840.2
OG0002571	FGIG_03757	SRDH2_40470.1, SRDH2_40470.2, SRDH2_40470.3
OG0002572	FGIG_03782	SRDH2_60810.1, SRDH2_60810.2
OG0002574	FGIG_03886	SRDH2_77150.3, SRDH2_77150.2, SRDH2_77150.1
OG0002575	FGIG_03898	SRDH2_24590.1
OG0002576	FGIG_04012	SRDH2_80580.1
OG0002577	FGIG_04166	SRDH2_55580.1, SRDH2_55560.1
OG0002578	FGIG_04195	SRDH2_50080.8, SRDH2_50080.6, SRDH2_50080.5, SRDH2_50080.7, SRDH2_50080.2, SRDH2_50080.4, SRDH2_50080.1, SRDH2_50080.3
OG0002579	FGIG_04229	SRDH2_97150.1
OG0002580	FGIG_04294	SRDH2_60980.3, SRDH2_60980.4, SRDH2_60980.1, SRDH2_60980.2
OG0002581	FGIG_04296	SRDH2_62160.1, SRDH2_62160.2
OG0002582	FGIG_04308	SRDH2_32600.1, SRDH2_32600.3, SRDH2_32600.2, SRDH2_32600.4
OG0002583	FGIG_04409	SRDH2_90610.1
OG0002584	FGIG_09949, FGIG_04538	SRDH2_39230.4, SRDH2_39230.5, SRDH2_39230.3, SRDH2_39230.6, SRDH2_39230.2, SRDH2_39230.1
OG0002585	FGIG_04559	SRDH2_21360.1
OG0002586	FGIG_12272, FGIG_04639	SRDH2_19470.6, SRDH2_19470.1, SRDH2_19470.2, SRDH2_19470.7, SRDH2_19470.8, SRDH2_19470.11, SRDH2_19470.4, SRDH2_19470.5, SRDH2_19470.9, SRDH2_19470.10, SRDH2_19470.3
OG0002587	FGIG_04693, FGIG_04694	SRDH2_85090.2, SRDH2_85090.1, SRDH2_85090.3
OG0002588	FGIG_04974	SRDH2_62760.1
OG0002589	FGIG_05061	SRDH2_62570.1, SRDH2_62570.2, SRDH2_62570.3, SRDH2_62570.4, SRDH2_62570.5, SRDH2_62570.6, SRDH2_62570.7, SRDH2_62570.9, SRDH2_62570.8
OG0002590	FGIG_05128	SRDH2_78340.1, SRDH2_78340.5, SRDH2_78340.6, SRDH2_78340.3, SRDH2_78340.4, SRDH2_78340.7, SRDH2_78340.8, SRDH2_78340.9, SRDH2_78340.2
OG0002591	FGIG_05129	SRDH2_80410.1
OG0002592	FGIG_05162	SRDH2_27910.2, SRDH2_27910.1, SRDH2_27910.3
OG0002593	FGIG_05298	SRDH2_82010.1
OG0002594	FGIG_05299	SRDH2_82000.1, SRDH2_82000.2
OG0002595	FGIG_05362	SRDH2_49180.4, SRDH2_49180.1, SRDH2_49180.3, SRDH2_49180.2
OG0002596	FGIG_05460	SRDH2_77940.1
OG0002597	FGIG_05487	SRDH2_14930.1
OG0002598	FGIG_05515	SRDH2_38270.1
OG0002599	FGIG_05728, FGIG_05727	SRDH2_69680.3, SRDH2_69680.1, SRDH2_69680.2
OG0002600	FGIG_05795	SRDH2_48260.4, SRDH2_48260.1, SRDH2_48260.2, SRDH2_48260.5, SRDH2_48260.3
OG0002601	FGIG_05849	SRDH2_13860.1
OG0002602	FGIG_05875	SRDH2_22940.1
OG0002603	FGIG_05906	SRDH2_64760.1
OG0002604	FGIG_06006	SRDH2_2450.4, SRDH2_2450.3, SRDH2_2450.1, SRDH2_2450.2, SRDH2_2450.5
OG0002605	FGIG_06036	SRDH2_50200.3, SRDH2_50200.1, SRDH2_50200.2
OG0002606	FGIG_06073, FGIG_06072	SRDH2_87930.1, SRDH2_87930.2, SRDH2_87930.4, SRDH2_87930.5, SRDH2_87930.6, SRDH2_87930.7, SRDH2_87930.3
OG0002607	FGIG_06107	SRDH2_35360.1, SRDH2_35360.3, SRDH2_35360.2
OG0002608	FGIG_06129	SRDH2_49010.1
OG0002609	FGIG_06136	SRDH2_3930.1
OG0002610	FGIG_11000, FGIG_06189	SRDH2_42820.1, SRDH2_42820.2
OG0002611	FGIG_06324	SRDH2_17370.5, SRDH2_17370.6, SRDH2_17370.1, SRDH2_17370.3, SRDH2_17370.4, SRDH2_17370.2
OG0002612	FGIG_06340	SRDH2_24660.1
OG0002613	FGIG_06345	SRDH2_45720.1, SRDH2_71270.1
OG0002614	FGIG_06354	SRDH2_260.1
OG0002615	FGIG_06373	SRDH2_85660.1, SRDH2_85660.2
OG0002616	FGIG_06415	SRDH2_37680.1
OG0002617	FGIG_06419	SRDH2_41240.1
OG0002618	FGIG_06466	SRDH2_58760.1, SRDH2_58750.1
OG0002619	FGIG_06472, FGIG_06474	SRDH2_61650.2, SRDH2_61650.3, SRDH2_61650.4, SRDH2_61650.1, SRDH2_61650.5, SRDH2_61650.7, SRDH2_61650.6, SRDH2_61650.8
OG0002620	FGIG_06511	SRDH2_30680.1, SRDH2_30680.2
OG0002621	FGIG_09641, FGIG_06677	SRDH2_8630.1
OG0002622	FGIG_06700	SRDH2_57940.1
OG0002623	FGIG_06729, FGIG_06728	SRDH2_11630.1, SRDH2_11630.2, SRDH2_11630.3
OG0002624	FGIG_06964	SRDH2_17080.6, SRDH2_17080.1, SRDH2_17080.2, SRDH2_17080.3, SRDH2_17080.5, SRDH2_17080.4
OG0002625	FGIG_06967	SRDH2_33610.1, SRDH2_33610.2, SRDH2_33610.3, SRDH2_33610.4, SRDH2_33610.5
OG0002626	FGIG_06976	SRDH2_59020.2, SRDH2_59050.1
OG0002627	FGIG_07084	SRDH2_15050.1
OG0002629	FGIG_07170	SRDH2_94260.1
OG0002630	FGIG_07216	SRDH2_9060.1
OG0002631	FGIG_07225	SRDH2_25480.12, SRDH2_25480.9, SRDH2_25480.1, SRDH2_25480.13, SRDH2_25480.4, SRDH2_25480.6, SRDH2_25480.7, SRDH2_25480.8, SRDH2_25480.11, SRDH2_25480.10, SRDH2_25480.14, SRDH2_25480.3, SRDH2_25480.2, SRDH2_25480.5
OG0002632	FGIG_07361, FGIG_12484, FGIG_12485	SRDH2_23350.1
OG0002633	FGIG_07397	SRDH2_40080.1, SRDH2_40090.1
OG0002634	FGIG_07468	SRDH2_25310.1
OG0002635	FGIG_07528	SRDH2_23690.1
OG0002636	FGIG_07640	SRDH2_82250.1
OG0002637	FGIG_12349, FGIG_07657, FGIG_07658	SRDH2_97660.1
OG0002638	FGIG_07669	SRDH2_55090.1
OG0002639	FGIG_07695	SRDH2_69100.5, SRDH2_69100.3, SRDH2_69100.4, SRDH2_69100.1, SRDH2_69100.2
OG0002640	FGIG_12195, FGIG_07993	SRDH2_10930.1, SRDH2_10930.2
OG0002641	FGIG_08071, FGIG_08808	SRDH2_54540.3, SRDH2_54540.1, SRDH2_54540.2
OG0002642	FGIG_08263	SRDH2_1500.1, SRDH2_1500.2
OG0002643	FGIG_08292	SRDH2_4290.4, SRDH2_4290.5, SRDH2_4290.3, SRDH2_4290.2, SRDH2_4290.1
OG0002644	FGIG_08363	SRDH2_63500.1
OG0002645	FGIG_08488	SRDH2_10270.1
OG0002646	FGIG_09593, FGIG_08514	SRDH2_27450.1
OG0002647	FGIG_08632	SRDH2_91050.4, SRDH2_91050.1, SRDH2_91050.2, SRDH2_91050.3
OG0002648	FGIG_08657	SRDH2_6660.5, SRDH2_6660.6, SRDH2_6660.7, SRDH2_6660.1, SRDH2_6660.2, SRDH2_6660.3, SRDH2_6660.4, SRDH2_102130.1
OG0002649	FGIG_08764, FGIG_10032	SRDH2_95810.1, SRDH2_95850.1, SRDH2_40540.1
OG0002650	FGIG_08774	SRDH2_8640.1
OG0002651	FGIG_08809	SRDH2_10970.1, SRDH2_10970.2
OG0002652	FGIG_08823, FGIG_08825, FGIG_08824	SRDH2_45440.1
OG0002653	FGIG_08840	SRDH2_93540.2, SRDH2_93540.1
OG0002654	FGIG_08874	SRDH2_83320.2, SRDH2_83320.3, SRDH2_83320.1
OG0002655	FGIG_08904, FGIG_08905	SRDH2_56930.1, SRDH2_56930.2, SRDH2_56930.3, SRDH2_56930.4, SRDH2_56930.5
OG0002656	FGIG_09068	SRDH2_21110.1, SRDH2_21110.2
OG0002657	FGIG_09186	SRDH2_16540.1, SRDH2_16540.2
OG0002658	FGIG_10965, FGIG_09229	SRDH2_29870.1, SRDH2_29870.3, SRDH2_29870.4, SRDH2_29870.5, SRDH2_29870.6, SRDH2_29870.2
OG0002659	FGIG_09283, FGIG_09284	SRDH2_61610.4, SRDH2_61610.2, SRDH2_61610.3, SRDH2_61610.1
OG0002660	FGIG_09287	SRDH2_2670.1, SRDH2_2680.1
OG0002661	FGIG_09299	SRDH2_65380.1
OG0002662	FGIG_09329, FGIG_09330	SRDH2_85900.1
OG0002663	FGIG_09358	SRDH2_86700.1
OG0002664	FGIG_09406	SRDH2_99550.1
OG0002665	FGIG_09444	SRDH2_51020.1
OG0002666	FGIG_09447	SRDH2_38110.3, SRDH2_38110.2, SRDH2_38110.1
OG0002667	FGIG_09692	SRDH2_28010.1, SRDH2_28010.2, SRDH2_28010.3, SRDH2_28010.4, SRDH2_28010.5
OG0002668	FGIG_09716	SRDH2_70760.1
OG0002669	FGIG_09863	SRDH2_91780.1
OG0002670	FGIG_09923	SRDH2_29090.1, SRDH2_29090.2
OG0002671	FGIG_10002	SRDH2_96990.1, SRDH2_96990.2
OG0002672	FGIG_10016, FGIG_12308, FGIG_10692	SRDH2_75750.1, SRDH2_75750.2
OG0002673	FGIG_10035	SRDH2_75840.1
OG0002674	FGIG_10188	SRDH2_28180.1, SRDH2_28180.2
OG0002675	FGIG_10506	SRDH2_10160.4, SRDH2_10160.2, SRDH2_10160.3, SRDH2_10160.1
OG0002676	FGIG_10620	SRDH2_70550.1
OG0002677	FGIG_10626	SRDH2_64060.1, SRDH2_64060.2
OG0002678	FGIG_10664	SRDH2_7720.1
OG0002679	FGIG_10815	SRDH2_82650.1, SRDH2_82650.2, SRDH2_82650.3
OG0002680	FGIG_10900	SRDH2_68860.1, SRDH2_68860.2
OG0002681	FGIG_10906	SRDH2_27780.1, SRDH2_27780.2, SRDH2_27780.3, SRDH2_27780.4
OG0002682	FGIG_10998	SRDH2_22810.1
OG0002683	FGIG_11199	SRDH2_97770.1, SRDH2_101340.1
OG0002684	FGIG_11240	SRDH2_21850.1
OG0002685	FGIG_11288	SRDH2_16420.1, SRDH2_16430.1
OG0002686	FGIG_11995, FGIG_11420	SRDH2_54800.1
OG0002687	FGIG_11463, FGIG_12541	SRDH2_29640.1, SRDH2_29640.2
OG0002688	FGIG_12381, FGIG_11687	SRDH2_26250.1, SRDH2_26260.1
OG0002689	FGIG_11852	SRDH2_26300.2, SRDH2_26300.1
OG0002690	FGIG_11864	SRDH2_41110.1, SRDH2_41110.4, SRDH2_41110.5, SRDH2_41110.8, SRDH2_41110.6, SRDH2_41110.2, SRDH2_41110.3, SRDH2_41110.7
OG0002691	FGIG_11898	SRDH2_85850.1, SRDH2_85850.3, SRDH2_85850.4, SRDH2_85850.2
OG0002692	FGIG_12208	SRDH2_15250.1, SRDH2_15250.3, SRDH2_15250.4, SRDH2_15250.2
OG0002693	FGIG_12226	SRDH2_48980.1, SRDH2_48980.2
OG0002694	FGIG_12281	SRDH2_96700.1
OG0002695	FGIG_12398, FGIG_12354	SRDH2_3080.1
OG0002696	FGIG_12504	SRDH2_35890.1, SRDH2_35890.2, SRDH2_35890.3
OG0002708	FGIG_00053	SRDH2_31640.1, SRDH2_31640.2
OG0002709	FGIG_00131	SRDH2_8260.2, SRDH2_8260.1
OG0002710	FGIG_00253	SRDH2_1220.1
OG0002711	FGIG_00270	SRDH2_92170.3, SRDH2_92170.2, SRDH2_92170.1, SRDH2_92170.4
OG0002712	FGIG_00278	SRDH2_16390.1, SRDH2_16390.2
OG0002713	FGIG_00291	SRDH2_48540.1
OG0002714	FGIG_00297, FGIG_01555, FGIG_01554	SRDH2_79400.1, SRDH2_79400.2, SRDH2_79400.3, SRDH2_79400.4, SRDH2_79400.5
OG0002715	FGIG_07985, FGIG_00418	SRDH2_62180.1
OG0002716	FGIG_00604, FGIG_00420	SRDH2_68520.6, SRDH2_68520.4, SRDH2_68520.5, SRDH2_68520.2, SRDH2_68520.3, SRDH2_68520.1
OG0002717	FGIG_00464	SRDH2_93410.2, SRDH2_93410.5, SRDH2_93410.3, SRDH2_93410.4, SRDH2_93410.1
OG0002718	FGIG_00471	SRDH2_69580.3, SRDH2_69580.1, SRDH2_69580.2, SRDH2_69580.4
OG0002719	FGIG_00486	SRDH2_5780.1
OG0002720	FGIG_00722	SRDH2_5250.1, SRDH2_5250.2, SRDH2_5250.3, SRDH2_5250.4
OG0002721	FGIG_00850	SRDH2_98430.1, SRDH2_98430.2, SRDH2_98430.3
OG0002722	FGIG_11485, FGIG_00965, FGIG_00966	SRDH2_22460.1
OG0002723	FGIG_11475, FGIG_00967, FGIG_11476	SRDH2_83260.1
OG0002724	FGIG_00998, FGIG_00999, FGIG_04014	SRDH2_84130.1
OG0002725	FGIG_01120	SRDH2_4430.1, SRDH2_4430.4, SRDH2_4430.5, SRDH2_4430.6, SRDH2_4430.3, SRDH2_4430.2
OG0002726	FGIG_01159	SRDH2_31250.1, SRDH2_31250.2, SRDH2_31250.4, SRDH2_31250.5, SRDH2_31250.6, SRDH2_31250.7, SRDH2_31250.8, SRDH2_31250.3
OG0002727	FGIG_01253	SRDH2_75600.1, SRDH2_75600.2
OG0002728	FGIG_01273	SRDH2_8760.1
