Orthogroup	fasciola_gigantica	schistosoma_margrebowiei
OG0002846	FGIG_09486	SMRG1_19240.1, SMRG1_19240.2, SMRG1_19240.3
OG0002847	FGIG_09676	SMRG1_58300.1
OG0002848	FGIG_09722, FGIG_11866, FGIG_11390	SMRG1_59520.2, SMRG1_59520.1, SMRG1_59520.3, SMRG1_59530.1
OG0002849	FGIG_09733	SMRG1_13120.1, SMRG1_13150.1
OG0002850	FGIG_09763	SMRG1_65430.1
OG0002851	FGIG_09821, FGIG_09820	SMRG1_90810.1
OG0002852	FGIG_09930	SMRG1_13230.1
OG0002853	FGIG_09963	SMRG1_73810.1, SMRG1_73810.2
OG0002854	FGIG_10000, FGIG_11499	SMRG1_34620.1, SMRG1_34620.2
OG0002855	FGIG_10052	SMRG1_17850.2, SMRG1_17850.1, SMRG1_17850.3
OG0002856	FGIG_10060	SMRG1_53980.1
OG0002857	FGIG_10094	SMRG1_63690.1, SMRG1_63690.2, SMRG1_63690.3
OG0002858	FGIG_10159	SMRG1_9560.1
OG0002859	FGIG_10168	SMRG1_63310.1, SMRG1_63310.3, SMRG1_63310.2, SMRG1_63310.4
OG0002860	FGIG_10233	SMRG1_77950.1, SMRG1_77950.2
OG0002861	FGIG_11617, FGIG_10343	SMRG1_89080.1, SMRG1_89080.2
OG0002862	FGIG_10392	SMRG1_65810.2, SMRG1_65810.4, SMRG1_65810.1, SMRG1_65810.3
OG0002863	FGIG_12461	SMRG1_17630.1, SMRG1_17620.1
OG0002864	FGIG_10838	SMRG1_54390.1
OG0002865	FGIG_12304, FGIG_10855	SMRG1_10310.1
OG0002866	FGIG_10903	SMRG1_35890.1
OG0002867	FGIG_10919, FGIG_10918	SMRG1_3640.1, SMRG1_3640.2
OG0002868	FGIG_11146	SMRG1_88160.1, SMRG1_88160.2
OG0002869	FGIG_11243, FGIG_12537	SMRG1_1830.1, SMRG1_1830.2, SMRG1_1830.3
OG0002870	FGIG_11294	SMRG1_48160.3, SMRG1_48160.1, SMRG1_48160.2
OG0002871	FGIG_11362	SMRG1_45310.2, SMRG1_45310.3, SMRG1_45310.1
OG0002872	FGIG_11386	SMRG1_50280.1
OG0002873	FGIG_11394	SMRG1_93030.1
OG0002874	FGIG_11438	SMRG1_39660.1, SMRG1_39690.1
OG0002875	FGIG_11642	SMRG1_51740.1
OG0002876	FGIG_11664	SMRG1_72320.1
OG0002877	FGIG_11764	SMRG1_60130.1
OG0002878	FGIG_12418, FGIG_11844	SMRG1_64430.2, SMRG1_64430.8, SMRG1_64430.5, SMRG1_64430.3, SMRG1_64430.4, SMRG1_64430.7, SMRG1_64430.1, SMRG1_64430.6
OG0002879	FGIG_11907	SMRG1_17100.1
OG0002880	FGIG_11965	SMRG1_21650.1
OG0002881	FGIG_11981	SMRG1_61650.1
OG0002882	FGIG_12183	SMRG1_16720.1, SMRG1_16710.1
OG0002883	FGIG_12203	SMRG1_51840.1, SMRG1_51840.2
OG0002884	FGIG_12322	SMRG1_65640.2, SMRG1_65640.4, SMRG1_65640.3, SMRG1_65640.1
OG0002885	FGIG_12382	SMRG1_47450.1, SMRG1_47450.4, SMRG1_47450.2, SMRG1_47450.3
OG0002886	FGIG_12486	SMRG1_75010.2, SMRG1_75010.3, SMRG1_75010.1, SMRG1_75010.4
OG0002902	FGIG_00019	SMRG1_39380.2, SMRG1_39380.1, SMRG1_39380.3
OG0002903	FGIG_00186	SMRG1_71450.1
OG0002904	FGIG_00215	SMRG1_21890.1
OG0002905	FGIG_00262	SMRG1_66920.1
OG0002906	FGIG_00289	SMRG1_29140.1, SMRG1_29140.2, SMRG1_29140.3, SMRG1_29140.4
OG0002907	FGIG_00323	SMRG1_5170.1, SMRG1_5170.2
OG0002908	FGIG_00395	SMRG1_69420.1
OG0002909	FGIG_00500	SMRG1_82110.1
OG0002910	FGIG_00574	SMRG1_16460.1
OG0002911	FGIG_14002, FGIG_00620	SMRG1_14490.1
OG0002912	FGIG_00740	SMRG1_65420.1
OG0002913	FGIG_00835	SMRG1_9740.1
OG0002914	FGIG_00848	SMRG1_15990.1
OG0002915	FGIG_00931	SMRG1_77980.1, SMRG1_77980.2, SMRG1_77980.3, SMRG1_77980.4, SMRG1_77980.6, SMRG1_77980.5
OG0002916	FGIG_01037	SMRG1_17570.1, SMRG1_17570.2
OG0002917	FGIG_01058	SMRG1_23060.1, SMRG1_23060.2
OG0002918	FGIG_01161	SMRG1_82120.1, SMRG1_82120.2
OG0002919	FGIG_01197	SMRG1_87050.1, SMRG1_87050.2
OG0002920	FGIG_01206	SMRG1_43250.1, SMRG1_43260.1
OG0002921	FGIG_01214	SMRG1_96350.1
OG0002922	FGIG_01223	SMRG1_77030.1
OG0002923	FGIG_01244, FGIG_01243	SMRG1_59960.1
OG0002924	FGIG_01292	SMRG1_11360.1
OG0002925	FGIG_01296	SMRG1_12080.1
OG0002926	FGIG_01363	SMRG1_32530.1, SMRG1_32530.2
OG0002927	FGIG_08220, FGIG_01366, FGIG_01367	SMRG1_9250.1
OG0002928	FGIG_01390, FGIG_10597	SMRG1_75590.1
OG0002929	FGIG_01392	SMRG1_21410.2, SMRG1_21410.3, SMRG1_21410.1
OG0002930	FGIG_01565	SMRG1_40720.1, SMRG1_40720.2, SMRG1_40720.3
OG0002931	FGIG_01593	SMRG1_1740.1, SMRG1_1740.2
OG0002932	FGIG_01662	SMRG1_45200.1, SMRG1_45190.1
OG0002933	FGIG_01666, FGIG_01667	SMRG1_40410.1, SMRG1_40420.1
OG0002934	FGIG_01686	SMRG1_94510.3, SMRG1_94510.1, SMRG1_94510.2
OG0002935	FGIG_01722, FGIG_02871	SMRG1_55860.1, SMRG1_66390.1
OG0002936	FGIG_01745, FGIG_01743, FGIG_01744	SMRG1_47390.1, SMRG1_47390.2
OG0002937	FGIG_01916, FGIG_01915, FGIG_01917	SMRG1_38930.1, SMRG1_38930.2
OG0002938	FGIG_03033, FGIG_06311, FGIG_06309	SMRG1_79540.1
OG0002939	FGIG_02005	SMRG1_12640.1, SMRG1_12640.2, SMRG1_12640.3, SMRG1_12640.4
OG0002940	FGIG_02225	SMRG1_48670.1
OG0002941	FGIG_02300	SMRG1_55580.1, SMRG1_55590.1
OG0002942	FGIG_02323	SMRG1_78880.1, SMRG1_78860.1
OG0002943	FGIG_02325	SMRG1_78900.1, SMRG1_78900.2
OG0002944	FGIG_02379, FGIG_12561	SMRG1_17520.1
OG0002945	FGIG_02398	SMRG1_78280.1, SMRG1_78280.2
OG0002946	FGIG_07587, FGIG_09588, FGIG_02404	SMRG1_16300.1, SMRG1_16300.2
OG0002947	FGIG_02420, FGIG_02418, FGIG_02419	SMRG1_90600.1, SMRG1_90600.2, SMRG1_90600.3
OG0002948	FGIG_02488, FGIG_12594	SMRG1_60210.4, SMRG1_60210.1, SMRG1_60210.2, SMRG1_60210.3
OG0002949	FGIG_02550	SMRG1_34150.1, SMRG1_34150.2
OG0002950	FGIG_02625	SMRG1_70770.1
OG0002951	FGIG_02656	SMRG1_37930.1
OG0002952	FGIG_02719, FGIG_02720	SMRG1_51110.1, SMRG1_51120.1
OG0002953	FGIG_02725, FGIG_07191	SMRG1_3190.3, SMRG1_3190.1, SMRG1_3190.2, SMRG1_3190.4
OG0002954	FGIG_02727	SMRG1_60770.1, SMRG1_60770.2, SMRG1_60770.3
OG0002955	FGIG_02756	SMRG1_74340.1, SMRG1_74340.3, SMRG1_74340.2
OG0002956	FGIG_06169, FGIG_06167, FGIG_06168, FGIG_02797	SMRG1_96100.3, SMRG1_96100.2, SMRG1_96100.1
OG0002957	FGIG_02858	SMRG1_70880.1, SMRG1_70880.2
OG0002958	FGIG_02869	SMRG1_67400.1
OG0002959	FGIG_02906	SMRG1_88140.1, SMRG1_88140.2, SMRG1_88140.3, SMRG1_88140.4
OG0002960	FGIG_02937	SMRG1_49340.1, SMRG1_49340.2
OG0002961	FGIG_02939	SMRG1_18640.4, SMRG1_18640.1, SMRG1_18640.3, SMRG1_18640.5, SMRG1_18640.2
OG0002962	FGIG_02969	SMRG1_66960.1, SMRG1_66960.2
OG0002963	FGIG_02993	SMRG1_13380.1
OG0002964	FGIG_03178	SMRG1_25300.1, SMRG1_25300.2, SMRG1_25300.3
OG0002965	FGIG_03233	SMRG1_93840.1, SMRG1_93840.2
OG0002966	FGIG_03240	SMRG1_44170.2, SMRG1_44170.1, SMRG1_44170.4, SMRG1_44170.3
OG0002967	FGIG_03409	SMRG1_59640.1
OG0002968	FGIG_03437, FGIG_03436	SMRG1_18870.1
OG0002969	FGIG_09365, FGIG_10961	SMRG1_53330.1, SMRG1_53330.2, SMRG1_53330.3, SMRG1_53330.4, SMRG1_53330.5, SMRG1_53330.6, SMRG1_53330.7
OG0002970	FGIG_03956	SMRG1_9510.1
OG0002971	FGIG_03967	SMRG1_63590.1, SMRG1_63590.2, SMRG1_63590.4, SMRG1_63590.5, SMRG1_63590.3
OG0002972	FGIG_04052	SMRG1_62310.1
OG0002973	FGIG_04067	SMRG1_49150.1
OG0002974	FGIG_04073, FGIG_04075	SMRG1_32590.3, SMRG1_32590.4, SMRG1_32590.1, SMRG1_32590.2
OG0002975	FGIG_04094	SMRG1_38290.1
OG0002976	FGIG_04253	SMRG1_64100.2, SMRG1_64100.3, SMRG1_64100.4, SMRG1_64100.1
OG0002977	FGIG_04273	SMRG1_7600.3, SMRG1_7600.1, SMRG1_7600.2
OG0002979	FGIG_04465, FGIG_04464	SMRG1_20070.1
OG0002980	FGIG_04471	SMRG1_29430.2, SMRG1_29430.3, SMRG1_29430.1
OG0002981	FGIG_04544	SMRG1_75790.1, SMRG1_75790.2
OG0002982	FGIG_04550	SMRG1_54250.1, SMRG1_54250.2, SMRG1_54250.3, SMRG1_54250.4
OG0002983	FGIG_04578	SMRG1_24810.1
OG0002984	FGIG_04581	SMRG1_12300.1
OG0002985	FGIG_04617	SMRG1_1920.1, SMRG1_1920.5, SMRG1_1920.2, SMRG1_1920.4, SMRG1_1920.3
OG0002986	FGIG_04702, FGIG_04701, FGIG_10984, FGIG_10983	SMRG1_9620.1, SMRG1_9610.1
OG0002988	FGIG_04757, FGIG_04758	SMRG1_94350.1, SMRG1_94350.3, SMRG1_94350.2, SMRG1_94350.4
OG0002989	FGIG_04844	SMRG1_50110.2, SMRG1_50110.1, SMRG1_50110.3, SMRG1_50110.4
OG0002990	FGIG_05026	SMRG1_81570.1, SMRG1_81570.2
OG0002991	FGIG_05049	SMRG1_32030.1
OG0002992	FGIG_08339, FGIG_05098	SMRG1_76500.1
OG0002993	FGIG_06818, FGIG_05143	SMRG1_84650.1
OG0002994	FGIG_05172, FGIG_10596	SMRG1_18850.1
OG0002995	FGIG_05238, FGIG_05700, FGIG_05702	SMRG1_90090.1
OG0002996	FGIG_05248	SMRG1_14420.1
OG0002997	FGIG_05258	SMRG1_34420.1
OG0002998	FGIG_05264	SMRG1_44800.1, SMRG1_44800.2
OG0002999	FGIG_05459, FGIG_05458	SMRG1_60340.1
OG0003000	FGIG_05550, FGIG_11718	SMRG1_27180.1, SMRG1_27180.2
OG0003001	FGIG_05567, FGIG_05566, FGIG_05568	SMRG1_27120.1
OG0003002	FGIG_05627	SMRG1_19090.1
OG0003003	FGIG_05718	SMRG1_95080.3, SMRG1_95080.1, SMRG1_95080.2
OG0003004	FGIG_05746	SMRG1_75700.1
OG0003005	FGIG_05768	SMRG1_54560.1
OG0003006	FGIG_12572, FGIG_05890	SMRG1_85810.2, SMRG1_85810.1
OG0003007	FGIG_05943	SMRG1_59610.1
OG0003008	FGIG_05946	SMRG1_32110.1
OG0003009	FGIG_05963	SMRG1_6260.1, SMRG1_6260.2, SMRG1_6260.3, SMRG1_6260.4
OG0003010	FGIG_05969, FGIG_07856	SMRG1_72450.3, SMRG1_72450.4, SMRG1_72450.1, SMRG1_72450.2
OG0003011	FGIG_05999, FGIG_06000	SMRG1_30420.1
OG0003012	FGIG_06004	SMRG1_62160.1, SMRG1_62160.2
OG0003013	FGIG_06062	SMRG1_78760.1, SMRG1_78760.2, SMRG1_78760.3
OG0003014	FGIG_06089	SMRG1_84900.1
OG0003015	FGIG_06212	SMRG1_43680.1, SMRG1_43680.2, SMRG1_43680.3, SMRG1_43680.4
OG0003016	FGIG_06238	SMRG1_76180.1
OG0003017	FGIG_06260	SMRG1_51020.1, SMRG1_51020.2
OG0003018	FGIG_06279, FGIG_06278	SMRG1_95910.1
OG0003019	FGIG_06334	SMRG1_75180.1, SMRG1_75180.2
OG0003020	FGIG_06382, FGIG_06381	SMRG1_28900.3, SMRG1_28900.1, SMRG1_28900.2
OG0003021	FGIG_06534, FGIG_06533, FGIG_12647	SMRG1_84920.1
OG0003022	FGIG_06594	SMRG1_25080.1, SMRG1_25080.2
OG0003023	FGIG_06597	SMRG1_84850.1, SMRG1_84850.2
OG0003024	FGIG_06988	SMRG1_78330.3, SMRG1_78330.2, SMRG1_78330.1
OG0003025	FGIG_07082	SMRG1_37130.1, SMRG1_37130.2, SMRG1_37130.3, SMRG1_37130.4, SMRG1_37130.5
OG0003026	FGIG_07133	SMRG1_33250.1, SMRG1_33250.3, SMRG1_33250.2
OG0003027	FGIG_07139, FGIG_07140	SMRG1_18230.1
OG0003028	FGIG_07143	SMRG1_9650.1
OG0003029	FGIG_07244	SMRG1_82720.1
OG0003030	FGIG_07269	SMRG1_19050.1, SMRG1_19050.2, SMRG1_19050.3
OG0003031	FGIG_07278, FGIG_12471	SMRG1_65130.1
OG0003032	FGIG_07540	SMRG1_61920.1, SMRG1_61920.2
OG0003033	FGIG_07592	SMRG1_47540.1
OG0003034	FGIG_07751	SMRG1_83130.3, SMRG1_83130.1, SMRG1_83130.2, SMRG1_83130.4, SMRG1_83130.5
OG0003036	FGIG_07780	SMRG1_85110.1
OG0003037	FGIG_07808	SMRG1_79920.1
OG0003038	FGIG_07992	SMRG1_52750.1
OG0003039	FGIG_08048	SMRG1_46590.3, SMRG1_46590.1, SMRG1_46590.2
OG0003040	FGIG_08190	SMRG1_30110.2, SMRG1_30110.4, SMRG1_30110.5, SMRG1_30110.1, SMRG1_30110.3
OG0003041	FGIG_08407	SMRG1_32990.3, SMRG1_32990.2, SMRG1_32990.4, SMRG1_32990.1
OG0003042	FGIG_08421	SMRG1_41060.1, SMRG1_41060.2
OG0003043	FGIG_11366, FGIG_08443, FGIG_11401	SMRG1_48510.1
OG0003044	FGIG_08468	SMRG1_7370.1, SMRG1_7370.2, SMRG1_7370.3, SMRG1_7370.4
OG0003045	FGIG_08522	SMRG1_52230.1
OG0003046	FGIG_08523	SMRG1_52240.1, SMRG1_52240.2, SMRG1_52240.3
OG0003047	FGIG_08578	SMRG1_12450.1
OG0003048	FGIG_08685	SMRG1_46140.1
OG0003049	FGIG_08686	SMRG1_46130.1
OG0003050	FGIG_08727	SMRG1_79020.1
OG0003051	FGIG_11595, FGIG_08733	SMRG1_24440.1
OG0003052	FGIG_08801	SMRG1_65490.1, SMRG1_65490.2, SMRG1_65490.3
OG0003053	FGIG_09271, FGIG_08894	SMRG1_26590.1, SMRG1_26590.2
OG0003054	FGIG_08948	SMRG1_8460.1
OG0003055	FGIG_08993	SMRG1_56960.1
OG0003056	FGIG_09001	SMRG1_8360.1, SMRG1_8360.2
OG0003057	FGIG_09030	SMRG1_63900.1
OG0003058	FGIG_09112	SMRG1_93140.1, SMRG1_93140.2, SMRG1_93140.3
OG0003059	FGIG_09121, FGIG_09120	SMRG1_36070.1
OG0003060	FGIG_09243, FGIG_09244	SMRG1_52550.1, SMRG1_52550.2
OG0003061	FGIG_09587	SMRG1_82750.1, SMRG1_82750.2, SMRG1_82750.3, SMRG1_82750.4, SMRG1_82750.5, SMRG1_82750.6
OG0003062	FGIG_09635, FGIG_09636	SMRG1_90910.1
OG0003063	FGIG_09684, FGIG_09683	SMRG1_17280.1, SMRG1_17280.2, SMRG1_17280.3, SMRG1_17280.4
OG0003064	FGIG_09743	SMRG1_7380.2, SMRG1_7380.1, SMRG1_7380.4, SMRG1_7400.1, SMRG1_7380.3
OG0003065	FGIG_10047	SMRG1_21690.1, SMRG1_21690.2
OG0003066	FGIG_12142, FGIG_10066	SMRG1_95400.1
OG0003067	FGIG_10345	SMRG1_25000.1
OG0003068	FGIG_11486, FGIG_10373	SMRG1_77320.1, SMRG1_77320.3, SMRG1_77320.2
OG0003069	FGIG_10445	SMRG1_71090.1, SMRG1_71090.2
OG0003070	FGIG_10642	SMRG1_35340.1, SMRG1_35340.2
OG0003071	FGIG_11658, FGIG_10650	SMRG1_60020.1
OG0003072	FGIG_10812	SMRG1_79900.1
OG0003073	FGIG_10975	SMRG1_64630.1
OG0003074	FGIG_10986, FGIG_11028	SMRG1_59240.1, SMRG1_59240.2
OG0003075	FGIG_10993	SMRG1_58110.1
OG0003076	FGIG_11076	SMRG1_58060.1
OG0003077	FGIG_11119	SMRG1_75210.1
OG0003078	FGIG_11333	SMRG1_59560.1
OG0003079	FGIG_11502	SMRG1_56940.1, SMRG1_56940.2, SMRG1_56940.3
OG0003080	FGIG_11951	SMRG1_10610.1
OG0003081	FGIG_12102	SMRG1_14240.1
OG0003082	FGIG_12404	SMRG1_50770.1, SMRG1_50770.2
OG0003107	FGIG_00005	SMRG1_56770.1
OG0003108	FGIG_00069	SMRG1_26400.1
OG0003109	FGIG_00104	SMRG1_14720.6, SMRG1_14720.1, SMRG1_14720.2, SMRG1_14720.3, SMRG1_14720.5, SMRG1_14720.4
OG0003110	FGIG_00329	SMRG1_13630.1, SMRG1_13630.2, SMRG1_13630.3
OG0003111	FGIG_00373, FGIG_00372	SMRG1_71520.3, SMRG1_71520.1, SMRG1_71520.2
OG0003112	FGIG_00405	SMRG1_68390.1
OG0003114	FGIG_00425	SMRG1_88130.1
OG0003115	FGIG_00440	SMRG1_74410.1, SMRG1_74410.2
OG0003116	FGIG_00454	SMRG1_89310.1
OG0003117	FGIG_00573	SMRG1_16490.1, SMRG1_16490.2
OG0003118	FGIG_00599	SMRG1_40900.1, SMRG1_40890.1
OG0003119	FGIG_00640	SMRG1_33120.1, SMRG1_33120.2, SMRG1_33120.3, SMRG1_33120.4
OG0003120	FGIG_00733	SMRG1_72540.1
OG0003121	FGIG_00832	SMRG1_510.1, SMRG1_510.2, SMRG1_510.3, SMRG1_510.4, SMRG1_510.5
OG0003122	FGIG_00834	SMRG1_1390.3, SMRG1_1390.1, SMRG1_1390.2
OG0003123	FGIG_00870	SMRG1_84210.1, SMRG1_84260.1
OG0003124	FGIG_00892	SMRG1_91840.1, SMRG1_91840.2, SMRG1_91840.3, SMRG1_91840.4
OG0003125	FGIG_00910	SMRG1_75000.3
OG0003126	FGIG_00964	SMRG1_18670.1
OG0003127	FGIG_01018, FGIG_01019	SMRG1_87300.1
OG0003128	FGIG_01047	SMRG1_83040.1, SMRG1_83040.2, SMRG1_83040.3, SMRG1_83040.5, SMRG1_83040.4
OG0003129	FGIG_01130	SMRG1_2720.4, SMRG1_2720.2, SMRG1_2720.1, SMRG1_2720.3
OG0003130	FGIG_06959, FGIG_06960, FGIG_01205	SMRG1_28070.1
OG0003131	FGIG_01254	SMRG1_73020.1
OG0003132	FGIG_01271	SMRG1_23930.1, SMRG1_23930.2, SMRG1_23930.3
OG0003133	FGIG_01405	SMRG1_61560.1, SMRG1_61560.2, SMRG1_61560.3
OG0003134	FGIG_01432, FGIG_01433	SMRG1_84310.1, SMRG1_84310.2, SMRG1_84310.3
OG0003135	FGIG_01687	SMRG1_36400.1, SMRG1_36400.4, SMRG1_36400.2, SMRG1_36400.3
OG0003136	FGIG_01720	SMRG1_9810.1, SMRG1_9810.2, SMRG1_9810.3, SMRG1_9810.4
OG0003137	FGIG_10091, FGIG_01742	SMRG1_82290.1
OG0003138	FGIG_01803, FGIG_01804	SMRG1_91620.1
OG0003139	FGIG_01910, FGIG_04845	SMRG1_50100.1
OG0003140	FGIG_01963	SMRG1_31110.1, SMRG1_31110.3, SMRG1_31110.2
OG0003141	FGIG_02066	SMRG1_62170.1
OG0003142	FGIG_06588, FGIG_02089	SMRG1_77130.1
OG0003143	FGIG_02166	SMRG1_76330.1, SMRG1_76330.2, SMRG1_76330.3
OG0003144	FGIG_02199	SMRG1_39360.1
OG0003145	FGIG_02360, FGIG_05876	SMRG1_19340.1, SMRG1_19340.2
OG0003146	FGIG_02362	SMRG1_65450.1, SMRG1_65450.2, SMRG1_65450.3, SMRG1_65450.4, SMRG1_65450.5
OG0003147	FGIG_11805, FGIG_02380	SMRG1_49940.1
OG0003148	FGIG_02414	SMRG1_93880.1
OG0003149	FGIG_02528	SMRG1_56720.1
OG0003150	FGIG_02558	SMRG1_79270.1, SMRG1_79270.2, SMRG1_79270.3
OG0003151	FGIG_02577, FGIG_02578	SMRG1_50650.1
OG0003152	FGIG_02705	SMRG1_37310.1, SMRG1_37310.2
OG0003153	FGIG_02735	SMRG1_74500.3, SMRG1_74500.4, SMRG1_74500.1, SMRG1_74500.2
OG0003154	FGIG_02742	SMRG1_35810.1
OG0003155	FGIG_02744	SMRG1_72150.1, SMRG1_72150.2, SMRG1_72150.3
OG0003156	FGIG_02790	SMRG1_38210.1, SMRG1_38210.2
OG0003157	FGIG_02891	SMRG1_52990.1
OG0003158	FGIG_06749, FGIG_11417, FGIG_02904	SMRG1_90280.1
OG0003159	FGIG_04612, FGIG_02912	SMRG1_56390.3, SMRG1_56390.1, SMRG1_56390.2
OG0003160	FGIG_02965	SMRG1_21270.1, SMRG1_21270.2
OG0003161	FGIG_03141	SMRG1_47770.2, SMRG1_47770.3, SMRG1_47770.4, SMRG1_47770.1, SMRG1_47770.5, SMRG1_47770.6
OG0003162	FGIG_03155, FGIG_06192	SMRG1_9190.1, SMRG1_9200.1, SMRG1_9200.2
OG0003163	FGIG_03160	SMRG1_490.1, SMRG1_490.2, SMRG1_490.3, SMRG1_490.4
OG0003164	FGIG_03241	SMRG1_33380.1
OG0003165	FGIG_03257	SMRG1_78140.1, SMRG1_78140.2
OG0003166	FGIG_03294	SMRG1_55280.1
OG0003167	FGIG_03348	SMRG1_95010.1
OG0003168	FGIG_03363, FGIG_07368	SMRG1_64230.1
OG0003169	FGIG_03426	SMRG1_15430.1, SMRG1_15430.2, SMRG1_15430.3, SMRG1_15430.4, SMRG1_15240.1
OG0003170	FGIG_03444	SMRG1_16940.1
OG0003171	FGIG_03515	SMRG1_73790.1, SMRG1_73790.2
OG0003172	FGIG_06205, FGIG_03518, FGIG_05757	SMRG1_22030.1
OG0003173	FGIG_03614, FGIG_03616, FGIG_03615	SMRG1_31750.1, SMRG1_31750.2
OG0003174	FGIG_03638	SMRG1_75810.1, SMRG1_75810.2
OG0003175	FGIG_03807	SMRG1_95180.1
OG0003176	FGIG_03829	SMRG1_70720.1, SMRG1_70720.2, SMRG1_70720.3
OG0003177	FGIG_03833, FGIG_07602, FGIG_10490	SMRG1_25830.1
OG0003178	FGIG_06106, FGIG_06105, FGIG_03939	SMRG1_33460.1
OG0003179	FGIG_12448, FGIG_04250	SMRG1_75950.1
OG0003180	FGIG_04325	SMRG1_4110.1, SMRG1_4110.2
OG0003181	FGIG_06032, FGIG_04528	SMRG1_36790.1
OG0003182	FGIG_04583	SMRG1_31290.1
OG0003183	FGIG_04603	SMRG1_12740.1
OG0003184	FGIG_04609	SMRG1_28520.1
OG0003185	FGIG_04853	SMRG1_71410.1
OG0003186	FGIG_04944	SMRG1_29860.1, SMRG1_29860.2
OG0003187	FGIG_04951	SMRG1_74510.1
OG0003188	FGIG_05117	SMRG1_82760.3, SMRG1_82760.1, SMRG1_82760.2
OG0003189	FGIG_05178	SMRG1_57440.2, SMRG1_57440.1, SMRG1_57440.3
OG0003190	FGIG_05237	SMRG1_60290.1, SMRG1_60290.2
OG0003191	FGIG_05315	SMRG1_48050.3, SMRG1_48050.1, SMRG1_48050.2
OG0003192	FGIG_05388	SMRG1_66910.1
OG0003193	FGIG_05396	SMRG1_37350.1
OG0003194	FGIG_05426	SMRG1_70360.1, SMRG1_70360.2, SMRG1_70360.3
OG0003195	FGIG_05446	SMRG1_16910.1
OG0003196	FGIG_05473, FGIG_07358	SMRG1_62700.1
OG0003197	FGIG_05532	SMRG1_96320.1
OG0003198	FGIG_05599, FGIG_06298	SMRG1_51340.1
OG0003199	FGIG_05652	SMRG1_94850.1
OG0003200	FGIG_05681	SMRG1_10090.1, SMRG1_10090.3, SMRG1_10090.2, SMRG1_10090.4
OG0003201	FGIG_05709	SMRG1_13990.1, SMRG1_13990.2
OG0003202	FGIG_05726	SMRG1_16470.1
OG0003203	FGIG_05925	SMRG1_92820.1, SMRG1_92820.2
OG0003204	FGIG_05955, FGIG_05956	SMRG1_19710.1, SMRG1_19710.2
OG0003205	FGIG_06364, FGIG_07276	SMRG1_36720.1
OG0003206	FGIG_06475	SMRG1_17470.1, SMRG1_17480.1
OG0003207	FGIG_06638	SMRG1_7960.1, SMRG1_7960.2, SMRG1_7960.7, SMRG1_7960.3, SMRG1_7960.4, SMRG1_7960.5, SMRG1_7960.6
OG0003208	FGIG_06732	SMRG1_69990.1
OG0003209	FGIG_06733	SMRG1_79360.1
OG0003210	FGIG_06802, FGIG_06803, FGIG_07222	SMRG1_12420.3, SMRG1_12420.4, SMRG1_12420.1, SMRG1_12420.2
OG0003211	FGIG_06838	SMRG1_75690.1, SMRG1_75690.2, SMRG1_75690.3
OG0003212	FGIG_06873	SMRG1_5650.1
OG0003213	FGIG_06897	SMRG1_33310.1, SMRG1_33310.2, SMRG1_33310.3, SMRG1_33310.4
OG0003214	FGIG_10827, FGIG_06937	SMRG1_11320.1, SMRG1_11320.2
OG0003215	FGIG_06944, FGIG_06943	SMRG1_8580.1, SMRG1_8570.1
OG0003216	FGIG_06947	SMRG1_64880.1, SMRG1_64880.4, SMRG1_64880.2, SMRG1_64880.3
OG0003217	FGIG_07015	SMRG1_59910.1, SMRG1_59910.2, SMRG1_59910.3
OG0003218	FGIG_07072	SMRG1_58500.1
OG0003221	FGIG_07199	SMRG1_39670.1
OG0003222	FGIG_07209	SMRG1_19110.1, SMRG1_19110.2
OG0003223	FGIG_07226, FGIG_07227	SMRG1_89780.1, SMRG1_89780.2
OG0003224	FGIG_07232	SMRG1_38280.1, SMRG1_38280.2, SMRG1_38280.3
OG0003225	FGIG_07237	SMRG1_89390.1, SMRG1_89390.2
OG0003226	FGIG_07430	SMRG1_13600.1, SMRG1_13600.2, SMRG1_13600.3
OG0003227	FGIG_07506	SMRG1_62180.1, SMRG1_62180.2
OG0003228	FGIG_07512, FGIG_07510	SMRG1_88690.1, SMRG1_88690.2
OG0003229	FGIG_07522	SMRG1_76740.3, SMRG1_76740.1, SMRG1_76740.2, SMRG1_76740.4, SMRG1_76740.5
OG0003230	FGIG_07546	SMRG1_47650.2, SMRG1_47650.1, SMRG1_47650.3
OG0003231	FGIG_07630, FGIG_07631	SMRG1_17210.1
OG0003232	FGIG_07654	SMRG1_10570.1, SMRG1_10570.2, SMRG1_10570.3, SMRG1_10570.4
OG0003233	FGIG_07711	SMRG1_22190.1, SMRG1_22190.2
OG0003234	FGIG_07721	SMRG1_60250.2, SMRG1_60250.1, SMRG1_60250.3
OG0003235	FGIG_07779	SMRG1_84990.1
OG0003236	FGIG_07810	SMRG1_57840.1
OG0003237	FGIG_07852	SMRG1_25410.1, SMRG1_25410.2
OG0003238	FGIG_07918	SMRG1_66130.3, SMRG1_66130.1, SMRG1_66130.2
OG0003239	FGIG_08059	SMRG1_81330.1
OG0003240	FGIG_08124	SMRG1_7700.1, SMRG1_7700.2
OG0003241	FGIG_10248, FGIG_08213	SMRG1_37640.1, SMRG1_37640.2, SMRG1_37640.3
OG0003242	FGIG_08237	SMRG1_53610.1
OG0003243	FGIG_08291	SMRG1_8340.1
OG0003244	FGIG_10219, FGIG_08294	SMRG1_54010.1
