Orthogroup	fasciola_gigantica	opisthorchis_viverrini
OG0004561	FGIG_08144	T265_02538
OG0004562	FGIG_10759, FGIG_08155	T265_09271
OG0004563	FGIG_08160	T265_00342
OG0004564	FGIG_08215	T265_07297
OG0004565	FGIG_08276	T265_01705
OG0004567	FGIG_08308	T265_03369
OG0004568	FGIG_08365	T265_04260
OG0004569	FGIG_08428	T265_11940
OG0004570	FGIG_08487	T265_00053
OG0004573	FGIG_08708, FGIG_12070	T265_08189
OG0004574	FGIG_08740	T265_02839
OG0004575	FGIG_08757	T265_08061, T265_16002
OG0004576	FGIG_11036, FGIG_12530, FGIG_08781	T265_13835
OG0004577	FGIG_08784	T265_12450
OG0004578	FGIG_08793	T265_00921
OG0004579	FGIG_08933	T265_04793
OG0004580	FGIG_08976	T265_04013
OG0004581	FGIG_09020	T265_13948
OG0004583	FGIG_09076	T265_11684
OG0004584	FGIG_09085	T265_09663
OG0004585	FGIG_09090	T265_14622
OG0004586	FGIG_09097, FGIG_09096	T265_00866
OG0004587	FGIG_09122	T265_12537
OG0004588	FGIG_09128	T265_13405
OG0004589	FGIG_09155	T265_14238, T265_14239
OG0004591	FGIG_09237, FGIG_09894	T265_13957
OG0004592	FGIG_09351	T265_15234
OG0004593	FGIG_09383	T265_13820
OG0004594	FGIG_09391	T265_00325
OG0004595	FGIG_09395	T265_15151
OG0004596	FGIG_09428	T265_05627
OG0004597	FGIG_09446	T265_06843
OG0004598	FGIG_09481	T265_14535, T265_08500, T265_14534
OG0004599	FGIG_09599	T265_09074
OG0004600	FGIG_09617	T265_15079, T265_15080
OG0004602	FGIG_12227, FGIG_09623	T265_07072
OG0004603	FGIG_09664	T265_02900
OG0004604	FGIG_09752	T265_05490, T265_05491
OG0004605	FGIG_09831	T265_09718
OG0004607	FGIG_09952, FGIG_10710	T265_01395, T265_15536, T265_01619, T265_09843, T265_00574, T265_00024, T265_15576
OG0004608	FGIG_09957, FGIG_09955, FGIG_09956	T265_10872, T265_10871
OG0004609	FGIG_09990	T265_03224
OG0004610	FGIG_12574, FGIG_10043	T265_00426
OG0004611	FGIG_10051	T265_14872
OG0004613	FGIG_10072	T265_04302
OG0004614	FGIG_10089	T265_08903
OG0004616	FGIG_10193	T265_10027
OG0004617	FGIG_10220	T265_02430, T265_07928
OG0004618	FGIG_10312	T265_01549
OG0004619	FGIG_10342	T265_05896
OG0004620	FGIG_10355	T265_03272
OG0004621	FGIG_11245, FGIG_10361	T265_01584, T265_02751
OG0004623	FGIG_10406	T265_12580, T265_15982
OG0004624	FGIG_10439	T265_12062
OG0004625	FGIG_10448, FGIG_10449	T265_11625, T265_11626
OG0004626	FGIG_10530	T265_03800
OG0004627	FGIG_10619	T265_13585
OG0004628	FGIG_10641	T265_09729
OG0004629	FGIG_10644, FGIG_10645	T265_07328
OG0004630	FGIG_10652	T265_11138
OG0004631	FGIG_10700	T265_07018
OG0004632	FGIG_10709	T265_01383
OG0004633	FGIG_10720	T265_00865
OG0004634	FGIG_10798	T265_04772
OG0004635	FGIG_10830	T265_03308
OG0004636	FGIG_10851	T265_14222
OG0004637	FGIG_10852	T265_08267
OG0004638	FGIG_10915	T265_06290
OG0004639	FGIG_10941, FGIG_11308	T265_02403
OG0004641	FGIG_11141	T265_00827
OG0004642	FGIG_11233	T265_07287
OG0004643	FGIG_11279	T265_07277
OG0004644	FGIG_11324	T265_08483
OG0004645	FGIG_11610	T265_05184
OG0004646	FGIG_11641, FGIG_12656	T265_08190
OG0004647	FGIG_11671, FGIG_12129	T265_05567
OG0004649	FGIG_11932	T265_05003
OG0004650	FGIG_12092	T265_13201, T265_16190
OG0004652	FGIG_12137	T265_14275
OG0004653	FGIG_12156, FGIG_12199	T265_00400
OG0004654	FGIG_12292, FGIG_12162	T265_08850
OG0004655	FGIG_12356	T265_03431
OG0004656	FGIG_12432	T265_14210
OG0004687	FGIG_00009	T265_02943
OG0004688	FGIG_00065	T265_11562
OG0004689	FGIG_00085	T265_05319
OG0004690	FGIG_00197	T265_06636
OG0004691	FGIG_00198	T265_14086
OG0004692	FGIG_00330	T265_03201
OG0004693	FGIG_00402	T265_10806
OG0004694	FGIG_00478	T265_07714
OG0004695	FGIG_00483	T265_00125
OG0004697	FGIG_00665	T265_13353
OG0004698	FGIG_00789	T265_02869
OG0004699	FGIG_00795	T265_01981
OG0004700	FGIG_00806	T265_07462
OG0004701	FGIG_00884	T265_15133
OG0004702	FGIG_00979	T265_07458
OG0004703	FGIG_01028	T265_13960
OG0004704	FGIG_01030	T265_13347
OG0004705	FGIG_01066	T265_10541, T265_10999, T265_11941
OG0004706	FGIG_01238, FGIG_01239	T265_08919
OG0004707	FGIG_01327	T265_05577
OG0004708	FGIG_01446	T265_02724, T265_02726
OG0004709	FGIG_01461	T265_14261
OG0004710	FGIG_01490	T265_01894
OG0004711	FGIG_01571	T265_07092
OG0004712	FGIG_01625	T265_09335
OG0004713	FGIG_01630, FGIG_01629	T265_09795, T265_14957
OG0004714	FGIG_01655	T265_14857
OG0004715	FGIG_01833, FGIG_01834	T265_15389
OG0004716	FGIG_01852	T265_02008, T265_16160
OG0004717	FGIG_01885	T265_03540
OG0004718	FGIG_01906, FGIG_01905	T265_10615
OG0004719	FGIG_01919	T265_12857
OG0004720	FGIG_01926	T265_02500
OG0004721	FGIG_01938	T265_04788, T265_12037
OG0004722	FGIG_02020	T265_08602
OG0004723	FGIG_02044	T265_14466
OG0004724	FGIG_02082	T265_04073
OG0004725	FGIG_02085	T265_06628
OG0004726	FGIG_02092, FGIG_04327	T265_00810, T265_12331
OG0004727	FGIG_02136	T265_03159, T265_07189
OG0004728	FGIG_02149	T265_11801
OG0004729	FGIG_02162	T265_07870
OG0004730	FGIG_02186	T265_02630, T265_15966
OG0004731	FGIG_02233, FGIG_02235	T265_15345
OG0004732	FGIG_02260	T265_06292
OG0004733	FGIG_02371, FGIG_10475	T265_03906
OG0004734	FGIG_02497	T265_13894
OG0004735	FGIG_11302, FGIG_02532	T265_03675
OG0004736	FGIG_02557	T265_13205
OG0004737	FGIG_02594	T265_04209
OG0004738	FGIG_02785	T265_12695
OG0004739	FGIG_02800	T265_12557
OG0004741	FGIG_02826	T265_13906
OG0004742	FGIG_02828, FGIG_05210, FGIG_05211	T265_14313, T265_16280
OG0004743	FGIG_02830	T265_13983
OG0004744	FGIG_02854	T265_05880
OG0004745	FGIG_02950	T265_05487
OG0004746	FGIG_03165	T265_03854
OG0004747	FGIG_03186	T265_00817, T265_12641
OG0004748	FGIG_03252	T265_11216
OG0004749	FGIG_04043	T265_13831, T265_16347
OG0004749	FGIG_03299, FGIG_03298	T265_15765, T265_05672, T265_13732
OG0004750	FGIG_03300	T265_05396, T265_13763
OG0004751	FGIG_03354	T265_01429
OG0004752	FGIG_03461	T265_03216
OG0004753	FGIG_03484	T265_00229
OG0004754	FGIG_03531	T265_10643
OG0004755	FGIG_03558, FGIG_03557	T265_13334
OG0004756	FGIG_03589	T265_14884
OG0004757	FGIG_03855	T265_04605
OG0004758	FGIG_03884	T265_05450
OG0004759	FGIG_03998	T265_13202
OG0004760	FGIG_04055	T265_00173
OG0004761	FGIG_04090, FGIG_07221	T265_15009
OG0004762	FGIG_04160	T265_14550
OG0004763	FGIG_04186	T265_11498, T265_10886
OG0004764	FGIG_04261	T265_04891
OG0004765	FGIG_04269	T265_12616
OG0004766	FGIG_04381, FGIG_04382	T265_12797, T265_01453
OG0004767	FGIG_04390	T265_13936
OG0004768	FGIG_04453	T265_07264
OG0004769	FGIG_04527	T265_08645
OG0004770	FGIG_04563	T265_06085
OG0004771	FGIG_04595	T265_05793
OG0004772	FGIG_04604	T265_06105
OG0004773	FGIG_12223, FGIG_04651	T265_11265
OG0004774	FGIG_04698	T265_01998
OG0004775	FGIG_04818	T265_01528
OG0004776	FGIG_04832	T265_08803
OG0004777	FGIG_04882	T265_05723
OG0004778	FGIG_04887	T265_08617
OG0004779	FGIG_04894	T265_05498
OG0004780	FGIG_04927, FGIG_04926	T265_00205
OG0004781	FGIG_04977	T265_06119
OG0004782	FGIG_05029	T265_02223
OG0004783	FGIG_05055	T265_15204
OG0004784	FGIG_05142	T265_09430
OG0004785	FGIG_05144	T265_10207
OG0004786	FGIG_05174	T265_01314
OG0004787	FGIG_05179	T265_12514
OG0004788	FGIG_12456, FGIG_05251, FGIG_12068	T265_15128
OG0004789	FGIG_05265	T265_00509, T265_00511
OG0004790	FGIG_05283	T265_12669
OG0004791	FGIG_05291	T265_03072
OG0004792	FGIG_05361	T265_08093
OG0004793	FGIG_05420	T265_05717
OG0004794	FGIG_05424	T265_05679
OG0004795	FGIG_05454	T265_06057
OG0004796	FGIG_05547	T265_06200
OG0004797	FGIG_12635, FGIG_05638	T265_13546
OG0004798	FGIG_05705	T265_04395
OG0004801	FGIG_05775	T265_09576
OG0004802	FGIG_05853	T265_06076
OG0004803	FGIG_05861	T265_08664
OG0004804	FGIG_05894	T265_15465
OG0004805	FGIG_06019	T265_11948
OG0004806	FGIG_06030	T265_02866, T265_02867, T265_12848
OG0004807	FGIG_06128	T265_11301
OG0004808	FGIG_06178	T265_10641
OG0004809	FGIG_06259	T265_02208
OG0004810	FGIG_06454	T265_03398, T265_14847
OG0004811	FGIG_06512	T265_06452
OG0004812	FGIG_06522, FGIG_06521	T265_00703, T265_00705
OG0004813	FGIG_06785, FGIG_09824, FGIG_06584	T265_08394
OG0004814	FGIG_06585	T265_07716
OG0004815	FGIG_06627	T265_14809
OG0004816	FGIG_06635	T265_15219
OG0004817	FGIG_06670	T265_14430, T265_16105
OG0004818	FGIG_06697	T265_07930
OG0004819	FGIG_06736, FGIG_06735	T265_03296
OG0004820	FGIG_06810	T265_08802
OG0004821	FGIG_07006	T265_05642
OG0004822	FGIG_07071	T265_05387
OG0004823	FGIG_07073	T265_08128
OG0004824	FGIG_07090	T265_04855
OG0004825	FGIG_07110	T265_11367, T265_16228
OG0004826	FGIG_07115	T265_02418
OG0004827	FGIG_07127	T265_00565
OG0004828	FGIG_07179, FGIG_07180	T265_03250
OG0004829	FGIG_07249	T265_09911
OG0004830	FGIG_07253	T265_14106
OG0004831	FGIG_07287	T265_05420
OG0004833	FGIG_07375	T265_06471
OG0004834	FGIG_07380	T265_01909
OG0004835	FGIG_07395	T265_05683
OG0004836	FGIG_07447, FGIG_11823	T265_12991
OG0004839	FGIG_07571	T265_14407
OG0004840	FGIG_07649	T265_12522
OG0004841	FGIG_07683	T265_02521
OG0004843	FGIG_09937, FGIG_07727	T265_08315
OG0004845	FGIG_07750	T265_01600
OG0004846	FGIG_07889	T265_01748, T265_12856
OG0004847	FGIG_07930	T265_14642
OG0004849	FGIG_08052	T265_01220, T265_05408
OG0004851	FGIG_08131	T265_00844
OG0004852	FGIG_08163	T265_08227
OG0004853	FGIG_08170	T265_01035
OG0004854	FGIG_08177	T265_03882
OG0004855	FGIG_08261	T265_13110
OG0004856	FGIG_08270	T265_09164
OG0004857	FGIG_08273	T265_00468, T265_05848
OG0004858	FGIG_08303	T265_09035
OG0004859	FGIG_08347	T265_13146
OG0004860	FGIG_08444, FGIG_08445	T265_02897
OG0004861	FGIG_08513	T265_06103
OG0004862	FGIG_11551, FGIG_08515	T265_09902
OG0004863	FGIG_08517	T265_15928
OG0004864	FGIG_08534	T265_05005
OG0004865	FGIG_08780	T265_05695
OG0004866	FGIG_08804	T265_03341
OG0004867	FGIG_08856	T265_09517
OG0004868	FGIG_08901	T265_01572
OG0004869	FGIG_09936, FGIG_08918	T265_02097, T265_02098
OG0004870	FGIG_08931	T265_12824
OG0004871	FGIG_12438, FGIG_08949	T265_07958
OG0004872	FGIG_09006	T265_15089
OG0004874	FGIG_09101	T265_12489
OG0004875	FGIG_09107	T265_00214
OG0004876	FGIG_09111, FGIG_11252	T265_00056, T265_00057
OG0004877	FGIG_09173	T265_04656
OG0004878	FGIG_09226	T265_01256
OG0004879	FGIG_09282	T265_03936
OG0004880	FGIG_09348, FGIG_09349	T265_15482, T265_15481
OG0004881	FGIG_09379	T265_04938
OG0004883	FGIG_09433, FGIG_09432	T265_00944
OG0004884	FGIG_09455	T265_11170
OG0004885	FGIG_09529, FGIG_12143	T265_03025
OG0004886	FGIG_09575	T265_14090
OG0004887	FGIG_09590	T265_07205
OG0004888	FGIG_09642	T265_09428
OG0004889	FGIG_09857	T265_07750
OG0004890	FGIG_09864	T265_04015
OG0004891	FGIG_09867	T265_09728
OG0004892	FGIG_09886	T265_15658
OG0004893	FGIG_09891	T265_05138
OG0004894	FGIG_09926	T265_14630
OG0004895	FGIG_09961	T265_06515
OG0004897	FGIG_10338, FGIG_11970	T265_07166
OG0004898	FGIG_10408	T265_03967
OG0004899	FGIG_10427	T265_04050
OG0004900	FGIG_10484	T265_09264
OG0004901	FGIG_10514	T265_03802
OG0004902	FGIG_10522	T265_06391, T265_16019
OG0004903	FGIG_11893, FGIG_10538	T265_00525
OG0004904	FGIG_10551	T265_13823, T265_05617
OG0004905	FGIG_10578	T265_14320
OG0004906	FGIG_10632	T265_15058
OG0004907	FGIG_10728	T265_02499
OG0004908	FGIG_10777	T265_01917
OG0004909	FGIG_10784	T265_07880
OG0004910	FGIG_10824	T265_02273
OG0004911	FGIG_10882	T265_00242
OG0004912	FGIG_10939	T265_08014
OG0004913	FGIG_11053	T265_08454
OG0004914	FGIG_11112	T265_09766
OG0004915	FGIG_11151	T265_06673
OG0004916	FGIG_11178	T265_05622, T265_09695
OG0004917	FGIG_11187	T265_00681
OG0004918	FGIG_11223	T265_09595
OG0004919	FGIG_11231	T265_00300
OG0004920	FGIG_11241	T265_03403
OG0004922	FGIG_11443	T265_03276
OG0004923	FGIG_11478	T265_10651
OG0004924	FGIG_12254, FGIG_11523	T265_07352
OG0004925	FGIG_11559	T265_11218, T265_00347, T265_11217
OG0004926	FGIG_12155	T265_10690
OG0004927	FGIG_12242	T265_13851, T265_05757
OG0004928	FGIG_12265	T265_08654
OG0004929	FGIG_12306	T265_12860
OG0004930	FGIG_12328	T265_13206
OG0004931	FGIG_12528	T265_04688
OG0004932	FGIG_12653	T265_13255
OG0004971	FGIG_00010	T265_03635
OG0004972	FGIG_00057	T265_08185
OG0004973	FGIG_04817	T265_01530
OG0004974	FGIG_00110	T265_03609
OG0004975	FGIG_00125	T265_06326
OG0004976	FGIG_00199	T265_06634
OG0004977	FGIG_00265, FGIG_00264	T265_06722
OG0004978	FGIG_00367	T265_06710
OG0004979	FGIG_07059, FGIG_00438	T265_14370
OG0004980	FGIG_00456, FGIG_10151	T265_08640
OG0004981	FGIG_09766, FGIG_00470	T265_10567
OG0004982	FGIG_00482	T265_12457
OG0004983	FGIG_00493	T265_06542
OG0004984	FGIG_00560	T265_10940
OG0004985	FGIG_00565	T265_14187
OG0004986	FGIG_00597	T265_04522, T265_15865
OG0004987	FGIG_00606	T265_11681
OG0004988	FGIG_00610	T265_07557, T265_07560, T265_07559
OG0004989	FGIG_00659	T265_03835
OG0004990	FGIG_00696, FGIG_00697	T265_05541
OG0004991	FGIG_00720, FGIG_00719	T265_06920
OG0004992	FGIG_00802	T265_10931
OG0004993	FGIG_00852	T265_04069
OG0004994	FGIG_00901	T265_12442
OG0004996	FGIG_00971	T265_11827
OG0004997	FGIG_00997	T265_02388, T265_12996
OG0004998	FGIG_01011	T265_14246, T265_15929
OG0004999	FGIG_01012	T265_07741
OG0005000	FGIG_01027	T265_00040
OG0005001	FGIG_01147	T265_01635, T265_16360
OG0005002	FGIG_01221	T265_15294
OG0005003	FGIG_01247	T265_06930
OG0005004	FGIG_01278	T265_13031
OG0005005	FGIG_01287	T265_14012, T265_15173
OG0005006	FGIG_01329	T265_01170
OG0005007	FGIG_10606, FGIG_01335	T265_13144
OG0005007	FGIG_04855	T265_03003
OG0005008	FGIG_01339	T265_13710
OG0005009	FGIG_01343, FGIG_01342	T265_06607
OG0005010	FGIG_01435	T265_09103
OG0005011	FGIG_01488	T265_16299, T265_06466
OG0005012	FGIG_01539	T265_12000
OG0005013	FGIG_08334	T265_04646, T265_13553
OG0005014	FGIG_01650	T265_12297
OG0005015	FGIG_01688	T265_03379
OG0005016	FGIG_01702	T265_08211
OG0005017	FGIG_01713	T265_04975
OG0005018	FGIG_01767	T265_10014, T265_10015, T265_10017
OG0005019	FGIG_01787, FGIG_10767	T265_09203, T265_16222
OG0005020	FGIG_01795, FGIG_01796	T265_07599
OG0005021	FGIG_01824	T265_13910
OG0005022	FGIG_01913	T265_14075
OG0005023	FGIG_01923	T265_02496
OG0005024	FGIG_01946, FGIG_02990, FGIG_12030	T265_10824
OG0005025	FGIG_02004	T265_03202
OG0005026	FGIG_10874, FGIG_02039	T265_11629, T265_11630
OG0005027	FGIG_02091	T265_13390
OG0005028	FGIG_02110	T265_13597
OG0005030	FGIG_02120	T265_05704
OG0005031	FGIG_02138	T265_03877
OG0005033	FGIG_02262	T265_10596
OG0005035	FGIG_02426	T265_13707
OG0005036	FGIG_02486	T265_10717
OG0005038	FGIG_02598	T265_14949, T265_03558
OG0005039	FGIG_02601	T265_14909
OG0005040	FGIG_02655	T265_11703, T265_11702
OG0005041	FGIG_02678	T265_05857, T265_05858, T265_05851
OG0005042	FGIG_02681	T265_06258
OG0005043	FGIG_02728	T265_08463
OG0005044	FGIG_02745	T265_10930
OG0005045	FGIG_02769	T265_08024
OG0005046	FGIG_02805, FGIG_02804	T265_02358
OG0005047	FGIG_02952	T265_15075
OG0005048	FGIG_02956	T265_05265
OG0005049	FGIG_02961	T265_12876
OG0005050	FGIG_02984	T265_06282
OG0005051	FGIG_02995	T265_06299
OG0005052	FGIG_10455, FGIG_10456, FGIG_03029	T265_03879
OG0005053	FGIG_03064	T265_09811
OG0005054	FGIG_03154	T265_16262, T265_16071, T265_12367
OG0005055	FGIG_03159	T265_06834
OG0005056	FGIG_03192	T265_13094
OG0005057	FGIG_03239	T265_10535
OG0005058	FGIG_03292	T265_07216
OG0005059	FGIG_03427	T265_10049
OG0005060	FGIG_03468	T265_13096
OG0005062	FGIG_03541	T265_00902, T265_10695
OG0005063	FGIG_03542	T265_01488
OG0005064	FGIG_03568	T265_14432
OG0005065	FGIG_03623	T265_12476, T265_12477
OG0005067	FGIG_03699, FGIG_03700, FGIG_09210	T265_08708
OG0005068	FGIG_03721	T265_00795
OG0005069	FGIG_11212, FGIG_03750	T265_07336
OG0005070	FGIG_03752, FGIG_11887	T265_00261
OG0005071	FGIG_03837, FGIG_12679	T265_16186, T265_05399, T265_16157
OG0005072	FGIG_03859	T265_08508
OG0005073	FGIG_03863, FGIG_03864	T265_13813
OG0005074	FGIG_03866	T265_03122
OG0005075	FGIG_10795	T265_10094
OG0005076	FGIG_03941	T265_15146
OG0005077	FGIG_04083	T265_00157
OG0005078	FGIG_04114	T265_12753
OG0005079	FGIG_04323	T265_04600, T265_02856, T265_09093
OG0005080	FGIG_04360	T265_02923
OG0005081	FGIG_04377	T265_00233
OG0005082	FGIG_04432	T265_09744
OG0005083	FGIG_04470	T265_06380
OG0005084	FGIG_04475	T265_08746
OG0005086	FGIG_04525	T265_12914
OG0005087	FGIG_04543	T265_00777
OG0005088	FGIG_04592, FGIG_12099	T265_02448
OG0005089	FGIG_04622	T265_07642
OG0005090	FGIG_11833	T265_02493
OG0005090	FGIG_04738	T265_02495
OG0005091	FGIG_04748	T265_15074
OG0005092	FGIG_05102	T265_06949
OG0005094	FGIG_05192	T265_00335
OG0005095	FGIG_05218	T265_03449, T265_10865
OG0005097	FGIG_05394	T265_13724
OG0005098	FGIG_05407	T265_00311
OG0005099	FGIG_05418	T265_04166
OG0005100	FGIG_05436	T265_09196
OG0005101	FGIG_05442	T265_08828
OG0005102	FGIG_06608, FGIG_05461	T265_13525
OG0005103	FGIG_05481	T265_02674
OG0005104	FGIG_05527	T265_15063
OG0005105	FGIG_05571	T265_03843
OG0005106	FGIG_05650, FGIG_05651	T265_11707, T265_16093
OG0005108	FGIG_05736	T265_08259, T265_08257, T265_08258
OG0005109	FGIG_05847	T265_15399
OG0005110	FGIG_05855	T265_02457
OG0005111	FGIG_05923	T265_13278
OG0005112	FGIG_11999, FGIG_06100, FGIG_06099	T265_09415
OG0005113	FGIG_06133	T265_00337
OG0005115	FGIG_06183	T265_02546
OG0005116	FGIG_06240	T265_08284
OG0005117	FGIG_06254	T265_06301
OG0005118	FGIG_06291	T265_13629
OG0005119	FGIG_06391	T265_01433
OG0005120	FGIG_06405	T265_07110
OG0005121	FGIG_06552	T265_13341
OG0005122	FGIG_06599	T265_15528
OG0005123	FGIG_06633, FGIG_06631, FGIG_09890, FGIG_06632	T265_13443
OG0005124	FGIG_06642	T265_02916
OG0005125	FGIG_06673	T265_10951
OG0005126	FGIG_06690	T265_10674, T265_10137
OG0005127	FGIG_06723	T265_08345
OG0005128	FGIG_06807	T265_01446
OG0005130	FGIG_06871	T265_03705
OG0005131	FGIG_06939	T265_00074
OG0005133	FGIG_07058	T265_05811
OG0005134	FGIG_07168	T265_00296
OG0005135	FGIG_07186	T265_13265
OG0005136	FGIG_07193	T265_09434
OG0005137	FGIG_07201	T265_05289
OG0005138	FGIG_07240	T265_14960, T265_09804
OG0005139	FGIG_07267, FGIG_07268	T265_06260
OG0005140	FGIG_07312	T265_13323
OG0005141	FGIG_07354	T265_02741
OG0005142	FGIG_07469	T265_05082
OG0005143	FGIG_07474	T265_06869
OG0005144	FGIG_12277, FGIG_07548	T265_02842
OG0005145	FGIG_07554	T265_01192
OG0005146	FGIG_07613	T265_08955, T265_13016
OG0005147	FGIG_07621, FGIG_07620	T265_10173
OG0005148	FGIG_07670	T265_12769, T265_01338
OG0005149	FGIG_07691	T265_14444
OG0005151	FGIG_07758	T265_07122
OG0005152	FGIG_07776, FGIG_07775	T265_10470
OG0005153	FGIG_07817	T265_08383
OG0005154	FGIG_11435, FGIG_07847	T265_06113
OG0005156	FGIG_07911	T265_12762
OG0005157	FGIG_08585, FGIG_07936	T265_09542
OG0005158	FGIG_08022	T265_09142
OG0005159	FGIG_11578, FGIG_08074	T265_01492
OG0005161	FGIG_08168, FGIG_12697	T265_00726
OG0005162	FGIG_08268	T265_03028
OG0005163	FGIG_08272	T265_02154
OG0005164	FGIG_09665, FGIG_08306	T265_09249
OG0005165	FGIG_08400	T265_08354
OG0005166	FGIG_08492	T265_13272
OG0005167	FGIG_08497	T265_06977
OG0005168	FGIG_08651	T265_13117
OG0005169	FGIG_08744	T265_12079
OG0005170	FGIG_11368, FGIG_08783	T265_14932
OG0005171	FGIG_08798	T265_06504
OG0005172	FGIG_08821	T265_05936
OG0005173	FGIG_08857	T265_14208
OG0005174	FGIG_08966	T265_08698
OG0005175	FGIG_09039	T265_06630
OG0005176	FGIG_09061	T265_04994
OG0005177	FGIG_09108	T265_12758
OG0005178	FGIG_09192, FGIG_09191	T265_02547, T265_02548
OG0005179	FGIG_09213	T265_01649
OG0005180	FGIG_09227	T265_08584
OG0005181	FGIG_09281	T265_07816, T265_14399
OG0005182	FGIG_09456	T265_00826
OG0005183	FGIG_09467	T265_02061
OG0005184	FGIG_09468	T265_14692
OG0005185	FGIG_09496	T265_02339
OG0005186	FGIG_11909, FGIG_11705, FGIG_09539, FGIG_11706	T265_15113
OG0005187	FGIG_09595	T265_09043
OG0005188	FGIG_12216, FGIG_09597	T265_02621
OG0005189	FGIG_09638	T265_06461
OG0005190	FGIG_09742	T265_12632
OG0005191	FGIG_09753	T265_11503
OG0005192	FGIG_09777	T265_12980
OG0005193	FGIG_09782	T265_01677
OG0005195	FGIG_09810	T265_03634
OG0005196	FGIG_09826	T265_12728
OG0005197	FGIG_09862	T265_12683
OG0005198	FGIG_09872	T265_02888
OG0005199	FGIG_09906	T265_10805
OG0005200	FGIG_10030	T265_02677
OG0005201	FGIG_10036	T265_15346
OG0005202	FGIG_10038	T265_05412
OG0005203	FGIG_10227	T265_15114
OG0005204	FGIG_10241	T265_13012
OG0005205	FGIG_10253	T265_09560
OG0005206	FGIG_10396	T265_03569
OG0005207	FGIG_10400, FGIG_10399	T265_09554
OG0005208	FGIG_10528	T265_06101
OG0005210	FGIG_10629	T265_09402
OG0005211	FGIG_10634	T265_03837
OG0005212	FGIG_10718	T265_06492
OG0005213	FGIG_10888	T265_14519
OG0005214	FGIG_10916	T265_09867
OG0005215	FGIG_10968	T265_05728
OG0005216	FGIG_10974	T265_08060, T265_02472
OG0005217	FGIG_11015	T265_10638
OG0005218	FGIG_11218	T265_12075
OG0005219	FGIG_11259	T265_01010
OG0005220	FGIG_11291	T265_11531
OG0005221	FGIG_11501	T265_04997
OG0005222	FGIG_11758	T265_13548
OG0005222	FGIG_12378	T265_10254
OG0005223	FGIG_11994	T265_00818
OG0005224	FGIG_12011	T265_01432
OG0005225	FGIG_12077	T265_10998
OG0005226	FGIG_12244	T265_02121
OG0005227	FGIG_12279	T265_03054
OG0005228	FGIG_12293	T265_12794
OG0005229	FGIG_12298	T265_10969
OG0005230	FGIG_12539, FGIG_12624	T265_13403
OG0005231	FGIG_12610	T265_01462
OG0005283	FGIG_09478, FGIG_00041	T265_07745
OG0005284	FGIG_00159	T265_05448
OG0005285	FGIG_00202	T265_12614
OG0005286	FGIG_00208	T265_14394
OG0005287	FGIG_00252	T265_03322
OG0005289	FGIG_00316	T265_00459, T265_12550, T265_00460
OG0005290	FGIG_00364	T265_04696
OG0005291	FGIG_00509	T265_06357
OG0005292	FGIG_00618	T265_11219
OG0005293	FGIG_00650	T265_04198
OG0005294	FGIG_08011, FGIG_00653	T265_12032, T265_14151, T265_06837
OG0005295	FGIG_00654	T265_04038
OG0005296	FGIG_00657	T265_15709
OG0005297	FGIG_09310, FGIG_00702	T265_08431, T265_15812
OG0005298	FGIG_00741, FGIG_04087	T265_08102
OG0005300	FGIG_00809	T265_05373
OG0005301	FGIG_04188	T265_10884
OG0005301	FGIG_00814	T265_00030
OG0005302	FGIG_00877	T265_12789
OG0005303	FGIG_00881	T265_01240
OG0005304	FGIG_00893	T265_03830
OG0005305	FGIG_00914	T265_15316
OG0005307	FGIG_01010	T265_08389
OG0005308	FGIG_07764, FGIG_09536, FGIG_08035, FGIG_12489, FGIG_09215, FGIG_09216, FGIG_02566, FGIG_10668, FGIG_01040, FGIG_02195, FGIG_02194, FGIG_03768	T265_15241, T265_02702, T265_12280, T265_10216, T265_10732
OG0005309	FGIG_01041	T265_02112
OG0005310	FGIG_01044	T265_07235, T265_00714
OG0005313	FGIG_01176	T265_16115
OG0005314	FGIG_01220, FGIG_06193	T265_05533
OG0005315	FGIG_01226	T265_14506
OG0005316	FGIG_01227	T265_11658
OG0005317	FGIG_01277	T265_07010
OG0005318	FGIG_01313	T265_01887
OG0005319	FGIG_01401	T265_10135
OG0005322	FGIG_01460	T265_07323
OG0005323	FGIG_01486	T265_06465
OG0005325	FGIG_01534	T265_14272
OG0005326	FGIG_11914, FGIG_01562	T265_13164, T265_03069
OG0005327	FGIG_01574	T265_00848
OG0005328	FGIG_01728	T265_08920, T265_14707
OG0005329	FGIG_01789	T265_15005
OG0005330	FGIG_01858, FGIG_01859	T265_15013
OG0005331	FGIG_01887, FGIG_01886	T265_08643
OG0005332	FGIG_01888	T265_05960
OG0005333	FGIG_01928	T265_11922
OG0005334	FGIG_01945	T265_10821
OG0005335	FGIG_02040	T265_11353
OG0005336	FGIG_02077	T265_09502, T265_09503
OG0005337	FGIG_02122	T265_04235
OG0005338	FGIG_02143, FGIG_02144	T265_10177
OG0005339	FGIG_02176	T265_03833
OG0005340	FGIG_05883	T265_09594
OG0005340	FGIG_02245, FGIG_02244	T265_12878
OG0005341	FGIG_02285	T265_10224
OG0005343	FGIG_02324	T265_02785, T265_02786, T265_02784
OG0005345	FGIG_02410	T265_14061
OG0005346	FGIG_02447	T265_02105, T265_12925
OG0005347	FGIG_02475	T265_05626
