Orthogroup	fasciola_gigantica	s.mekongi
OG0003853	FGIG_00757, FGIG_10745, FGIG_00758	KAK4467824.1
OG0003854	FGIG_00780	KAK4471651.1
OG0003855	FGIG_00798	KAK4473610.1
OG0003856	FGIG_06116, FGIG_08750, FGIG_08749	KAK4468070.1
OG0003857	FGIG_00916	KAK4473810.1
OG0003858	FGIG_00980	KAK4472534.1
OG0003859	FGIG_00987	KAK4471409.1
OG0003860	FGIG_01015	KAK4473760.1
OG0003863	FGIG_01209	KAK4473383.1
OG0003864	FGIG_01322	KAK4470496.1
OG0003865	FGIG_01481	KAK4467834.1
OG0003866	FGIG_01504	KAK4473649.1
OG0003867	FGIG_01563	KAK4469109.1
OG0003868	FGIG_01607	KAK4471934.1
OG0003869	FGIG_01647	KAK4473406.1
OG0003871	FGIG_01706	KAK4472736.1
OG0003872	FGIG_01778	KAK4468987.1
OG0003873	FGIG_11719, FGIG_01823	KAK4468080.1
OG0003874	FGIG_01842	KAK4473576.1
OG0003875	FGIG_01914	KAK4473327.1
OG0003876	FGIG_02374, FGIG_01932	KAK4473721.1
OG0003877	FGIG_11477, FGIG_01966	KAK4471744.1
OG0003878	FGIG_01968, FGIG_01967	KAK4471742.1
OG0003879	FGIG_01984	KAK4470075.1
OG0003880	FGIG_01989	KAK4467540.1
OG0003881	FGIG_01997	KAK4471912.1
OG0003882	FGIG_02010	KAK4467823.1
OG0003883	FGIG_02048	KAK4471902.1
OG0003884	FGIG_02121	KAK4473061.1
OG0003885	FGIG_02125	KAK4468810.1
OG0003886	FGIG_02170	KAK4473944.1
OG0003887	FGIG_02184, FGIG_02185	KAK4468687.1, KAK4468686.1
OG0003888	FGIG_02242	KAK4468941.1
OG0003889	FGIG_02322	KAK4470533.1
OG0003890	FGIG_02376	KAK4475346.1
OG0003891	FGIG_02407	KAK4474505.1
OG0003894	FGIG_02591	KAK4467245.1
OG0003895	FGIG_02599	KAK4469680.1
OG0003896	FGIG_02846	KAK4469507.1
OG0003897	FGIG_02852	KAK4472775.1
OG0003898	FGIG_02857	KAK4476198.1
OG0003899	FGIG_02890	KAK4469679.1
OG0003900	FGIG_02900, FGIG_02902, FGIG_02901	KAK4471688.1
OG0003901	FGIG_02903	KAK4471700.1
OG0003902	FGIG_02959, FGIG_11065	KAK4468768.1
OG0003903	FGIG_03135	KAK4471061.1
OG0003904	FGIG_03352	KAK4471544.1
OG0003905	FGIG_03393	KAK4467776.1
OG0003906	FGIG_03505	KAK4476127.1
OG0003907	FGIG_03506	KAK4475512.1
OG0003908	FGIG_03591	KAK4475487.1
OG0003909	FGIG_03609	KAK4474044.1
OG0003910	FGIG_03621	KAK4469942.1
OG0003911	FGIG_03669	KAK4473595.1
OG0003912	FGIG_03688	KAK4470946.1
OG0003913	FGIG_10929, FGIG_03851, FGIG_03850	KAK4472713.1
OG0003914	FGIG_03927	KAK4472122.1
OG0003915	FGIG_03928	KAK4469056.1, KAK4469057.1, KAK4470599.1, KAK4470493.1
OG0003916	FGIG_03943	KAK4468036.1
OG0003917	FGIG_04060	KAK4474585.1, KAK4467384.1, KAK4467385.1
OG0003918	FGIG_09816, FGIG_04079, FGIG_09815	KAK4469204.1
OG0003919	FGIG_04137	KAK4472259.1
OG0003920	FGIG_04156, FGIG_04155	KAK4474850.1, KAK4474849.1
OG0003921	FGIG_04189	KAK4470392.1
OG0003922	FGIG_04203	KAK4471552.1
OG0003923	FGIG_04324	KAK4473174.1
OG0003924	FGIG_04356	KAK4469947.1
OG0003925	FGIG_04385	KAK4469481.1
OG0003926	FGIG_04518	KAK4473245.1
OG0003927	FGIG_10656, FGIG_04526	KAK4471613.1, KAK4471602.1
OG0003928	FGIG_04587	KAK4473599.1, KAK4473598.1
OG0003929	FGIG_04599	KAK4469152.1
OG0003930	FGIG_04625	KAK4470058.1
OG0003931	FGIG_04718	KAK4469472.1
OG0003933	FGIG_12602, FGIG_11811, FGIG_11810, FGIG_04746	KAK4472343.1
OG0003934	FGIG_04768	KAK4474458.1
OG0003935	FGIG_04806	KAK4474586.1
OG0003936	FGIG_04828, FGIG_11562	KAK4474234.1, KAK4474233.1
OG0003937	FGIG_04877	KAK4469622.1
OG0003938	FGIG_04978	KAK4470310.1
OG0003940	FGIG_05014	KAK4474709.1
OG0003941	FGIG_05050	KAK4467508.1, KAK4475708.1, KAK4467507.1, KAK4475709.1
OG0003942	FGIG_05081	KAK4469602.1
OG0003943	FGIG_05084	KAK4469164.1
OG0003944	FGIG_05085	KAK4469175.1
OG0003945	FGIG_05090	KAK4468739.1
OG0003946	FGIG_05104	KAK4473182.1
OG0003947	FGIG_05121, FGIG_10420	KAK4473629.1
OG0003948	FGIG_05177	KAK4469790.1
OG0003949	FGIG_06624, FGIG_07754, FGIG_05200	KAK4469896.1
OG0003950	FGIG_05215	KAK4475967.1
OG0003951	FGIG_05363	KAK4469318.1
OG0003952	FGIG_10477, FGIG_05428	KAK4468515.1
OG0003953	FGIG_05452	KAK4467979.1
OG0003954	FGIG_05509	KAK4471945.1
OG0003955	FGIG_05559, FGIG_05558	KAK4469215.1
OG0003956	FGIG_05637	KAK4471678.1
OG0003957	FGIG_05699	KAK4474161.1
OG0003958	FGIG_05787	KAK4472852.1
OG0003959	FGIG_05793	KAK4474422.1
OG0003960	FGIG_05953	KAK4469154.1
OG0003961	FGIG_05986	KAK4468327.1
OG0003962	FGIG_05997, FGIG_05998	KAK4472497.1
OG0003963	FGIG_06024	KAK4475106.1
OG0003964	FGIG_06245	KAK4474297.1
OG0003965	FGIG_06274	KAK4473090.1
OG0003966	FGIG_06306	KAK4476122.1
OG0003967	FGIG_06720, FGIG_06336, FGIG_06719	KAK4473470.1
OG0003968	FGIG_06386	KAK4475622.1
OG0003969	FGIG_06572, FGIG_06460	KAK4468012.1, KAK4468013.1
OG0003970	FGIG_06593	KAK4468794.1
OG0003971	FGIG_06692	KAK4471664.1
OG0003972	FGIG_06758	KAK4472667.1
OG0003973	FGIG_06783	KAK4467846.1
OG0003974	FGIG_06804	KAK4469368.1
OG0003975	FGIG_11767, FGIG_06881	KAK4473769.1
OG0003976	FGIG_06895	KAK4473229.1
OG0003977	FGIG_06932	KAK4469352.1
OG0003978	FGIG_06985	KAK4469559.1
OG0003979	FGIG_06991	KAK4474501.1
OG0003980	FGIG_07039	KAK4467547.1, KAK4467936.1
OG0003981	FGIG_07062	KAK4473321.1
OG0003982	FGIG_07101	KAK4471286.1
OG0003983	FGIG_07261	KAK4471914.1
OG0003984	FGIG_07263	KAK4476165.1
OG0003985	FGIG_07357	KAK4471256.1
OG0003986	FGIG_07377	KAK4471328.1
OG0003987	FGIG_07392	KAK4476110.1
OG0003988	FGIG_07398	KAK4473896.1
OG0003989	FGIG_07404	KAK4472114.1
OG0003990	FGIG_07461	KAK4469283.1
OG0003991	FGIG_07491	KAK4474615.1
OG0003992	FGIG_07502	KAK4472657.1
OG0003993	FGIG_07542	KAK4470689.1
OG0003994	FGIG_07556	KAK4472917.1
OG0003995	FGIG_07617	KAK4468709.1
OG0003996	FGIG_07671	KAK4469899.1
OG0003997	FGIG_07690	KAK4474959.1
OG0003998	FGIG_07697	KAK4474572.1
OG0003999	FGIG_07704	KAK4475491.1
OG0004001	FGIG_07728	KAK4469040.1
OG0004002	FGIG_07771	KAK4470685.1
OG0004003	FGIG_07799	KAK4472380.1
OG0004004	FGIG_07804	KAK4469995.1
OG0004005	FGIG_07885	KAK4473927.1
OG0004006	FGIG_07897, FGIG_07898	KAK4472502.1
OG0004007	FGIG_07927, FGIG_09279, FGIG_10211	KAK4470223.1
OG0004008	FGIG_07946	KAK4473266.1
OG0004010	FGIG_07974	KAK4473369.1
OG0004011	FGIG_07994, FGIG_07995	KAK4470397.1
OG0004012	FGIG_08070	KAK4469361.1
OG0004013	FGIG_08116	KAK4471273.1
OG0004014	FGIG_08121	KAK4468149.1
OG0004015	FGIG_08192	KAK4467698.1
OG0004016	FGIG_08264	KAK4474609.1
OG0004017	FGIG_08289	KAK4476193.1
OG0004018	FGIG_08463	KAK4468809.1
OG0004019	FGIG_08505	KAK4468780.1, KAK4468779.1
OG0004021	FGIG_08665	KAK4468936.1
OG0004022	FGIG_08670	KAK4468656.1
OG0004023	FGIG_08753	KAK4471855.1
OG0004024	FGIG_08887	KAK4476065.1
OG0004025	FGIG_09037, FGIG_11992	KAK4475412.1
OG0004026	FGIG_09070	KAK4473800.1
OG0004027	FGIG_09071	KAK4470741.1
OG0004028	FGIG_09129	KAK4473590.1
OG0004029	FGIG_09133, FGIG_12175	KAK4470131.1
OG0004030	FGIG_09443	KAK4475164.1
OG0004032	FGIG_09479	KAK4474545.1
OG0004033	FGIG_09501	KAK4473651.1
OG0004034	FGIG_09615	KAK4468481.1
OG0004035	FGIG_09825	KAK4468602.1
OG0004036	FGIG_09982	KAK4473932.1
OG0004037	FGIG_10078	KAK4475722.1
OG0004038	FGIG_10194	KAK4469570.1
OG0004039	FGIG_10267	KAK4470809.1
OG0004040	FGIG_10324	KAK4469334.1
OG0004041	FGIG_10368	KAK4473364.1
OG0004042	FGIG_10476	KAK4471647.1
OG0004043	FGIG_10610	KAK4475985.1
OG0004044	FGIG_10622	KAK4473365.1
OG0004045	FGIG_10730	KAK4475090.1, KAK4474988.1
OG0004046	FGIG_10733	KAK4476262.1
OG0004047	FGIG_11077	KAK4473496.1, KAK4473495.1
OG0004048	FGIG_11145	KAK4471862.1
OG0004049	FGIG_11149	KAK4467760.1
OG0004050	FGIG_11225	KAK4470793.1
OG0004051	FGIG_11332	KAK4471436.1
OG0004052	FGIG_11480	KAK4471112.1
OG0004053	FGIG_11613, FGIG_11614	KAK4468949.1
OG0004054	FGIG_11634	KAK4470150.1
OG0004055	FGIG_11635	KAK4474528.1, KAK4474529.1
OG0004056	FGIG_11734	KAK4469577.1
OG0004057	FGIG_11968	KAK4469234.1
OG0004058	FGIG_12090	KAK4470488.1
OG0004059	FGIG_12168	KAK4471827.1
OG0004060	FGIG_12205	KAK4475610.1
OG0004061	FGIG_12490	KAK4468771.1
OG0004062	FGIG_12491, FGIG_12533	KAK4468773.1
OG0004063	FGIG_12493	KAK4475911.1
OG0004089	FGIG_00094	KAK4475210.1
OG0004090	FGIG_08089, FGIG_00099	KAK4468577.1
OG0004091	FGIG_00123	KAK4470132.1
OG0004092	FGIG_08687, FGIG_00129, FGIG_12170	KAK4475087.1
OG0004093	FGIG_00137	KAK4470851.1
OG0004094	FGIG_00144	KAK4473562.1
OG0004095	FGIG_00204	KAK4474917.1
OG0004096	FGIG_00235	KAK4476129.1
OG0004097	FGIG_00266	KAK4471866.1
OG0004098	FGIG_00314	KAK4469601.1
OG0004099	FGIG_00331	KAK4474926.1
OG0004100	FGIG_00340	KAK4472843.1
OG0004101	FGIG_00513	KAK4473394.1
OG0004102	FGIG_00520	KAK4468053.1
OG0004103	FGIG_00555	KAK4473811.1
OG0004104	FGIG_00613	KAK4473994.1
OG0004105	FGIG_00670	KAK4472940.1
OG0004106	FGIG_09168, FGIG_00711, FGIG_01195	KAK4467691.1
OG0004107	FGIG_00744, FGIG_12302	KAK4474811.1
OG0004108	FGIG_00763	KAK4473438.1
OG0004109	FGIG_00805	KAK4473886.1
OG0004110	FGIG_00863	KAK4470669.1
OG0004111	FGIG_00928	KAK4467345.1, KAK4470431.1
OG0004112	FGIG_00949	KAK4474903.1
OG0004113	FGIG_01059, FGIG_01060	KAK4473362.1
OG0004114	FGIG_01067, FGIG_12023	KAK4469672.1
OG0004115	FGIG_01091	KAK4474029.1
OG0004116	FGIG_01116	KAK4468108.1
OG0004117	FGIG_01169	KAK4475687.1
OG0004118	FGIG_01299	KAK4473501.1
OG0004119	FGIG_01355	KAK4473260.1
OG0004120	FGIG_01382	KAK4472351.1
OG0004121	FGIG_01428	KAK4469699.1
OG0004122	FGIG_01583	KAK4472979.1
OG0004123	FGIG_01590, FGIG_10678, FGIG_01591	KAK4474787.1
OG0004124	FGIG_01689	KAK4472790.1
OG0004125	FGIG_01692	KAK4470429.1
OG0004126	FGIG_01739	KAK4470405.1
OG0004127	FGIG_01761	KAK4472204.1
OG0004128	FGIG_01774, FGIG_01773	KAK4474879.1, KAK4474880.1
OG0004129	FGIG_01779	KAK4469631.1
OG0004130	FGIG_01825	KAK4470228.1
OG0004131	FGIG_01828	KAK4475483.1
OG0004132	FGIG_01871	KAK4468891.1
OG0004133	FGIG_01927	KAK4475507.1
OG0004134	FGIG_01944	KAK4474790.1
OG0004135	FGIG_02013, FGIG_06043	KAK4472269.1
OG0004136	FGIG_02135	KAK4471144.1
OG0004137	FGIG_02159, FGIG_02158	KAK4472403.1
OG0004138	FGIG_02223	KAK4469596.1
OG0004139	FGIG_02232	KAK4472730.1
OG0004141	FGIG_02377	KAK4475160.1
OG0004142	FGIG_02442	KAK4468004.1
OG0004143	FGIG_02449	KAK4476289.1
OG0004144	FGIG_02479	KAK4472038.1
OG0004145	FGIG_02490, FGIG_08599	KAK4471729.1
OG0004146	FGIG_02517, FGIG_02518	KAK4472719.1
OG0004147	FGIG_02529	KAK4469962.1
OG0004148	FGIG_02560	KAK4474606.1, KAK4474605.1
OG0004149	FGIG_07360, FGIG_02689	KAK4475559.1
OG0004150	FGIG_02848	KAK4474908.1
OG0004151	FGIG_02921	KAK4469738.1
OG0004152	FGIG_02938	KAK4475260.1
OG0004153	FGIG_03054	KAK4475494.1
OG0004154	FGIG_03061	KAK4476017.1
OG0004155	FGIG_03067	KAK4469315.1
OG0004156	FGIG_03076	KAK4471168.1
OG0004157	FGIG_03081	KAK4475010.1
OG0004158	FGIG_03087	KAK4473559.1
OG0004159	FGIG_03124	KAK4471523.1
OG0004160	FGIG_03130	KAK4475868.1
OG0004161	FGIG_03167	KAK4474702.1
OG0004162	FGIG_03248	KAK4471030.1
OG0004163	FGIG_03279	KAK4470484.1
OG0004164	FGIG_03301	KAK4474400.1
OG0004165	FGIG_03328	KAK4474174.1
OG0004166	FGIG_03450	KAK4475840.1
OG0004167	FGIG_03452	KAK4476233.1
OG0004168	FGIG_03567, FGIG_03566	KAK4468492.1
OG0004169	FGIG_03612	KAK4472617.1
OG0004170	FGIG_03647	KAK4470817.1
OG0004171	FGIG_03673	KAK4468663.1
OG0004172	FGIG_03693	KAK4470777.1
OG0004173	FGIG_03709, FGIG_03708	KAK4472842.1
OG0004175	FGIG_03799	KAK4469422.1
OG0004176	FGIG_10320, FGIG_10319	KAK4474621.1
OG0004177	FGIG_03905	KAK4468503.1
OG0004178	FGIG_03931	KAK4471108.1
OG0004179	FGIG_03944	KAK4468038.1
OG0004180	FGIG_03945	KAK4471629.1
OG0004181	FGIG_03983	KAK4474567.1, KAK4469045.1
OG0004182	FGIG_04018, FGIG_04019	KAK4471306.1
OG0004183	FGIG_04032, FGIG_10573	KAK4468548.1
OG0004184	FGIG_04054	KAK4474439.1
OG0004185	FGIG_04101	KAK4469012.1
OG0004186	FGIG_04104	KAK4468668.1
OG0004187	FGIG_04174	KAK4471049.1, KAK4471234.1
OG0004188	FGIG_04201	KAK4468008.1, KAK4468007.1
OG0004189	FGIG_04234	KAK4474832.1
OG0004190	FGIG_04237	KAK4467744.1
OG0004191	FGIG_04238	KAK4467942.1
OG0004192	FGIG_04284, FGIG_04286, FGIG_04285, FGIG_04287	KAK4474922.1
OG0004193	FGIG_07202, FGIG_04351	KAK4468189.1
OG0004194	FGIG_04404	KAK4472803.1
OG0004195	FGIG_04420	KAK4475324.1
OG0004196	FGIG_04433	KAK4472300.1, KAK4472299.1
OG0004197	FGIG_04463	KAK4475428.1
OG0004198	FGIG_04489	KAK4468151.1
OG0004199	FGIG_04498	KAK4472063.1
OG0004200	FGIG_04547	KAK4470077.1
OG0004201	FGIG_04564	KAK4471480.1
OG0004202	FGIG_04579	KAK4475338.1
OG0004203	FGIG_04634, FGIG_08625	KAK4470636.1
OG0004204	FGIG_04736	KAK4471780.1
OG0004205	FGIG_04779	KAK4475236.1
OG0004206	FGIG_04834	KAK4468556.1
OG0004207	FGIG_04874	KAK4471124.1, KAK4471125.1, KAK4467523.1
OG0004208	FGIG_04892	KAK4471533.1
OG0004210	FGIG_04959	KAK4472782.1
OG0004211	FGIG_05047	KAK4469803.1
OG0004212	FGIG_05057, FGIG_05058	KAK4469342.1
OG0004213	FGIG_05194	KAK4469054.1
OG0004214	FGIG_05216	KAK4471119.1
OG0004215	FGIG_05334	KAK4474167.1
OG0004216	FGIG_05346, FGIG_08394	KAK4473627.1
OG0004217	FGIG_05395, FGIG_11888	KAK4467773.1
OG0004218	FGIG_05399	KAK4475560.1
OG0004219	FGIG_05514	KAK4471414.1
OG0004220	FGIG_05556	KAK4475800.1
OG0004221	FGIG_05569	KAK4470238.1
OG0004222	FGIG_10474, FGIG_05572	KAK4472066.1
OG0004223	FGIG_05613	KAK4472276.1
OG0004224	FGIG_10306, FGIG_07260, FGIG_05640, FGIG_05641	KAK4471399.1
OG0004225	FGIG_05671, FGIG_12695	KAK4469457.1
OG0004226	FGIG_05776	KAK4473013.1
OG0004227	FGIG_05819	KAK4474713.1
OG0004228	FGIG_05863, FGIG_05862	KAK4471173.1, KAK4471174.1
OG0004229	FGIG_05864	KAK4473278.1
OG0004230	FGIG_05881	KAK4468343.1
OG0004231	FGIG_05984	KAK4470605.1
OG0004233	FGIG_06188	KAK4469250.1
OG0004234	FGIG_06198, FGIG_06199	KAK4471335.1
OG0004235	FGIG_06261	KAK4475511.1
OG0004236	FGIG_06327	KAK4471005.1
OG0004237	FGIG_06380	KAK4475380.1
OG0004238	FGIG_06408	KAK4467454.1
OG0004240	FGIG_06463	KAK4474176.1
OG0004241	FGIG_06477	KAK4471972.1
OG0004242	FGIG_06484	KAK4469974.1
OG0004243	FGIG_06536	KAK4474183.1
OG0004244	FGIG_06683	KAK4472036.1
OG0004245	FGIG_06787	KAK4468638.1
OG0004246	FGIG_06824	KAK4473002.1
OG0004247	FGIG_06962	KAK4476094.1
OG0004248	FGIG_06977	KAK4475457.1
OG0004249	FGIG_07030	KAK4474377.1
OG0004250	FGIG_07031	KAK4467854.1
OG0004251	FGIG_07113	KAK4469750.1
OG0004252	FGIG_07149	KAK4473913.1
OG0004253	FGIG_07217	KAK4468944.1
OG0004255	FGIG_12413, FGIG_12569, FGIG_07497	KAK4474113.1
OG0004256	FGIG_07633	KAK4467505.1, KAK4474689.1
OG0004257	FGIG_07682	KAK4471250.1
OG0004258	FGIG_07694	KAK4467479.1
OG0004259	FGIG_07801	KAK4475383.1
OG0004260	FGIG_07802	KAK4467833.1
OG0004261	FGIG_07803	KAK4467835.1
OG0004262	FGIG_07839	KAK4470323.1
OG0004263	FGIG_08013, FGIG_09167	KAK4475691.1
OG0004264	FGIG_08046	KAK4469819.1
OG0004265	FGIG_08066	KAK4471150.1, KAK4471149.1
OG0004266	FGIG_08111	KAK4470030.1
OG0004267	FGIG_08172	KAK4473231.1
OG0004268	FGIG_08214	KAK4473715.1
OG0004269	FGIG_08228	KAK4471663.1
OG0004270	FGIG_08299	KAK4469228.1
OG0004271	FGIG_08319	KAK4468221.1
OG0004272	FGIG_08324	KAK4470570.1
OG0004273	FGIG_08333	KAK4468734.1
OG0004274	FGIG_08342	KAK4469173.1
OG0004275	FGIG_08453	KAK4473884.1
OG0004276	FGIG_08470	KAK4475017.1
OG0004277	FGIG_08530	KAK4475888.1
OG0004278	FGIG_08619	KAK4474175.1
OG0004280	FGIG_08772	KAK4468341.1
OG0004281	FGIG_08845	KAK4470815.1
OG0004282	FGIG_08861	KAK4468056.1
OG0004283	FGIG_08907, FGIG_08908	KAK4476111.1
OG0004284	FGIG_08914	KAK4469760.1
OG0004285	FGIG_08946	KAK4475897.1
OG0004286	FGIG_09143	KAK4469280.1
OG0004287	FGIG_11615, FGIG_09160	KAK4473906.1
OG0004288	FGIG_09185	KAK4469643.1, KAK4469654.1
OG0004289	FGIG_09200	KAK4473631.1
OG0004290	FGIG_09250	KAK4471970.1
OG0004291	FGIG_09304	KAK4473973.1
OG0004292	FGIG_09305	KAK4473972.1
OG0004293	FGIG_09315	KAK4470591.1
OG0004294	FGIG_09483	KAK4469131.1
OG0004296	FGIG_09521	KAK4475231.1
OG0004297	FGIG_09610	KAK4474154.1
OG0004298	FGIG_12055, FGIG_12307, FGIG_09650	KAK4471868.1
OG0004299	FGIG_09737	KAK4470038.1
OG0004301	FGIG_09759	KAK4474875.1
OG0004302	FGIG_09774	KAK4470466.1
OG0004303	FGIG_09888, FGIG_09887, FGIG_09889	KAK4473613.1
OG0004304	FGIG_09932	KAK4474503.1
OG0004305	FGIG_09968	KAK4474103.1
OG0004306	FGIG_10027	KAK4472712.1
OG0004307	FGIG_10127	KAK4467931.1
OG0004308	FGIG_10141	KAK4470866.1
OG0004309	FGIG_10150	KAK4467841.1
OG0004310	FGIG_10214	KAK4469065.1
OG0004311	FGIG_10278	KAK4474588.1
OG0004312	FGIG_10378	KAK4473653.1
OG0004313	FGIG_10583	KAK4470539.1, KAK4473890.1
OG0004314	FGIG_10625	KAK4472708.1
OG0004316	FGIG_10712	KAK4476234.1
OG0004318	FGIG_10828	KAK4474496.1
OG0004319	FGIG_10870	KAK4474490.1
OG0004320	FGIG_10905, FGIG_12362	KAK4470056.1
OG0004321	FGIG_10909	KAK4470184.1
OG0004322	FGIG_11017	KAK4470898.1
OG0004323	FGIG_11062	KAK4474540.1
OG0004324	FGIG_11068	KAK4467578.1, KAK4474675.1
OG0004325	FGIG_11104	KAK4471668.1
OG0004327	FGIG_11221	KAK4475040.1
OG0004328	FGIG_11247, FGIG_11246	KAK4473995.1
OG0004329	FGIG_11261	KAK4469965.1
OG0004330	FGIG_11339	KAK4469664.1
OG0004331	FGIG_11479	KAK4475372.1
OG0004332	FGIG_11616, FGIG_12109	KAK4471965.1
OG0004333	FGIG_11645	KAK4470414.1
OG0004334	FGIG_11673	KAK4469256.1
OG0004335	FGIG_11692	KAK4470516.1
OG0004336	FGIG_11850	KAK4470114.1
OG0004337	FGIG_12235	KAK4473330.1
OG0004338	FGIG_12451	KAK4468431.1
OG0004367	FGIG_00024	KAK4471507.1
OG0004368	FGIG_00046	KAK4467555.1
OG0004369	FGIG_00163	KAK4473558.1
OG0004370	FGIG_00180	KAK4475326.1
OG0004371	FGIG_00201	KAK4472648.1
OG0004372	FGIG_00227	KAK4475116.1
OG0004373	FGIG_00247	KAK4470252.1
OG0004374	FGIG_00296	KAK4469638.1
OG0004375	FGIG_00380, FGIG_12367, FGIG_00381	KAK4473312.1
OG0004377	FGIG_00503, FGIG_00504	KAK4468800.1
OG0004378	FGIG_00505	KAK4468756.1
OG0004379	FGIG_00543	KAK4468333.1
OG0004380	FGIG_00575	KAK4475170.1
OG0004381	FGIG_00576	KAK4475173.1
OG0004382	FGIG_00607	KAK4472600.1
OG0004383	FGIG_00628	KAK4471680.1
OG0004384	FGIG_00666	KAK4470699.1
OG0004385	FGIG_00673	KAK4473127.1
OG0004386	FGIG_00731, FGIG_00730	KAK4467705.1
OG0004387	FGIG_00737	KAK4468407.1
OG0004388	FGIG_00742	KAK4474812.1
OG0004389	FGIG_00797	KAK4470948.1
OG0004390	FGIG_00869	KAK4472081.1
OG0004391	FGIG_00873	KAK4468259.1
OG0004392	FGIG_00912	KAK4472879.1
OG0004393	FGIG_00925	KAK4470548.1
OG0004395	FGIG_07849, FGIG_07850, FGIG_00960, FGIG_00961	KAK4468236.1
OG0004396	FGIG_00970	KAK4471514.1
OG0004397	FGIG_01036	KAK4474913.1
OG0004398	FGIG_01255	KAK4470254.1
OG0004399	FGIG_01303	KAK4476095.1
OG0004400	FGIG_01336	KAK4468419.1
OG0004401	FGIG_01357	KAK4473082.1
OG0004402	FGIG_01409	KAK4473977.1
OG0004403	FGIG_01411	KAK4469815.1
OG0004404	FGIG_10890, FGIG_01477	KAK4469236.1
OG0004405	FGIG_01518, FGIG_02494, FGIG_04896	KAK4475027.1
OG0004406	FGIG_01533	KAK4472598.1
OG0004407	FGIG_01535	KAK4474052.1
OG0004408	FGIG_01551	KAK4468490.1
OG0004409	FGIG_01575	KAK4474040.1
OG0004410	FGIG_01684	KAK4467753.1
OG0004411	FGIG_01748	KAK4473790.1
OG0004412	FGIG_01786	KAK4469393.1
OG0004413	FGIG_01802	KAK4468509.1
OG0004414	FGIG_01899	KAK4474822.1
OG0004415	FGIG_01953	KAK4469231.1
OG0004416	FGIG_02009	KAK4474938.1
OG0004417	FGIG_02065	KAK4471580.1
OG0004418	FGIG_02119	KAK4473058.1
OG0004419	FGIG_02156	KAK4468302.1
OG0004421	FGIG_02256	KAK4469371.1
OG0004422	FGIG_02272	KAK4475530.1
OG0004423	FGIG_02364	KAK4472691.1
OG0004424	FGIG_02413	KAK4467609.1
OG0004425	FGIG_02415	KAK4467896.1
OG0004426	FGIG_02480	KAK4471043.1
OG0004428	FGIG_02523	KAK4470592.1
OG0004429	FGIG_02536	KAK4474871.1
OG0004430	FGIG_02546, FGIG_02545	KAK4468918.1
OG0004431	FGIG_02549	KAK4472260.1
OG0004432	FGIG_02590	KAK4467828.1
OG0004433	FGIG_02602	KAK4470684.1
OG0004434	FGIG_02702	KAK4473843.1
OG0004435	FGIG_02747, FGIG_02748	KAK4472771.1
OG0004436	FGIG_02876	KAK4471342.1
OG0004437	FGIG_02908	KAK4473642.1
OG0004438	FGIG_02909	KAK4471474.1, KAK4467242.1
OG0004439	FGIG_02983, FGIG_02982	KAK4474542.1
OG0004440	FGIG_03007	KAK4472861.1
OG0004441	FGIG_03071	KAK4475944.1
OG0004442	FGIG_03137	KAK4471605.1
OG0004443	FGIG_03212	KAK4474111.1
OG0004444	FGIG_03236	KAK4469269.1
OG0004445	FGIG_08747, FGIG_03238	KAK4469268.1
OG0004446	FGIG_03258	KAK4475966.1
OG0004447	FGIG_03307	KAK4470664.1
OG0004448	FGIG_03313	KAK4475670.1
OG0004449	FGIG_03335	KAK4472568.1
OG0004450	FGIG_03401	KAK4470306.1
OG0004451	FGIG_03703	KAK4473742.1
OG0004452	FGIG_03722	KAK4470123.1
OG0004453	FGIG_03778	KAK4473255.1
OG0004454	FGIG_03810	KAK4471692.1
OG0004455	FGIG_03831	KAK4472373.1, KAK4472384.1
OG0004456	FGIG_03844	KAK4476025.1
OG0004457	FGIG_03913	KAK4470353.1
OG0004459	FGIG_03963	KAK4475451.1
OG0004460	FGIG_04006, FGIG_11677	KAK4471884.1
OG0004461	FGIG_04015	KAK4470153.1
OG0004462	FGIG_04145	KAK4471391.1, KAK4471392.1
OG0004463	FGIG_04168	KAK4472858.1
OG0004465	FGIG_04282	KAK4469891.1
OG0004466	FGIG_04311	KAK4472552.1, KAK4472553.1
OG0004467	FGIG_10614, FGIG_04426	KAK4472690.1
OG0004469	FGIG_04479	KAK4476265.1
OG0004470	FGIG_04484	KAK4469825.1
OG0004471	FGIG_04532	KAK4474906.1
OG0004472	FGIG_04533, FGIG_05818	KAK4474907.1
OG0004473	FGIG_04541	KAK4469551.1
OG0004474	FGIG_04569, FGIG_04570	KAK4476170.1
OG0004475	FGIG_04616	KAK4476196.1
OG0004476	FGIG_04811	KAK4468722.1
OG0004478	FGIG_04905	KAK4471861.1
OG0004479	FGIG_07874, FGIG_04911, FGIG_04909, FGIG_04910	KAK4474294.1
OG0004480	FGIG_04928, FGIG_04929	KAK4474473.1
OG0004481	FGIG_04970	KAK4473166.1
OG0004482	FGIG_04980	KAK4469711.1
OG0004483	FGIG_04995	KAK4469092.1
OG0004484	FGIG_05006	KAK4469927.1
OG0004485	FGIG_05013	KAK4474708.1
OG0004486	FGIG_05089, FGIG_11564	KAK4468743.1
OG0004487	FGIG_05153	KAK4473333.1
OG0004488	FGIG_05202	KAK4471349.1
OG0004489	FGIG_05242	KAK4471674.1
OG0004490	FGIG_05273	KAK4471238.1
