Orthogroup	fasciola_gigantica	fasciola_hepatica	opisthorchis_viverrini	s.mekongi	schistosoma_bovis	schistosoma_curassoni	schistosoma_guineensis	schistosoma_haematobium	schistosoma_intercalatum	schistosoma_japonicum	schistosoma_mansoni	schistosoma_margrebowiei	schistosoma_mattheei	schistosoma_rodhaini	schistosoma_spindale	schistosoma_turkestanicum	schmidtea_mediterranea	trichobilharzia_regenti
OG0025281										EWB00_000142								
OG0025282										EWB00_000162								
OG0025283										EWB00_000163								
OG0025284										EWB00_000165								
OG0025285										EWB00_000168								
OG0025286										EWB00_000200								
OG0025287										EWB00_000201								
OG0025288										EWB00_000202								
OG0025289										EWB00_000203								
OG0025290										EWB00_000207								
OG0025291										EWB00_000212								
OG0025292										EWB00_000213								
OG0025293										EWB00_000214								
OG0025294										EWB00_000215								
OG0025295										EWB00_000225								
OG0025296										EWB00_000236								
OG0025297										EWB00_000237								
OG0025298										EWB00_000238								
OG0025299										EWB00_000239								
OG0025300										EWB00_000240								
OG0025301										EWB00_000241								
OG0025302										EWB00_000242								
OG0025303										EWB00_000272								
OG0025304										EWB00_000306								
OG0025305										EWB00_000308								
OG0025306										EWB00_000327								
OG0025307										EWB00_000346								
OG0025308										EWB00_000347								
OG0025309										EWB00_000348								
OG0025310										EWB00_000350								
OG0025311										EWB00_000351								
OG0025312										EWB00_000352								
OG0025313										EWB00_000353								
OG0025314										EWB00_000354								
OG0025315										EWB00_000356								
OG0025316										EWB00_000382								
OG0025317										EWB00_000383								
OG0025318										EWB00_000384								
OG0025319										EWB00_000385								
OG0025320										EWB00_000386								
OG0025321										EWB00_000409								
OG0025322										EWB00_000410								
OG0025323										EWB00_000427								
OG0025324										EWB00_000428								
OG0025325										EWB00_000429								
OG0025326										EWB00_000430								
OG0025327										EWB00_000433								
OG0025328										EWB00_000440								
OG0025329										EWB00_000441								
OG0025330										EWB00_000442								
OG0025331										EWB00_000445								
OG0025332										EWB00_000447								
OG0025333										EWB00_000450								
OG0025334										EWB00_000451								
OG0025335										EWB00_000453								
OG0025336										EWB00_000454								
OG0025337										EWB00_000459								
OG0025338										EWB00_000460								
OG0025339										EWB00_000461								
OG0025340										EWB00_000467								
OG0025341										EWB00_000468								
OG0025342										EWB00_000469								
OG0025343										EWB00_000497								
OG0025344										EWB00_000509								
OG0025345										EWB00_000520								
OG0025346										EWB00_000521								
OG0025347										EWB00_000522								
OG0025348										EWB00_000523								
OG0025349										EWB00_000524								
OG0025350										EWB00_000525								
OG0025351										EWB00_000532								
OG0025352										EWB00_000533								
OG0025353										EWB00_000534								
OG0025354										EWB00_000539								
OG0025355										EWB00_000548								
OG0025356										EWB00_000550								
OG0025357										EWB00_000551								
OG0025358										EWB00_000588								
OG0025359										EWB00_000589								
OG0025360										EWB00_000590								
OG0025361										EWB00_000592								
OG0025362										EWB00_000608								
OG0025363										EWB00_000609								
OG0025364										EWB00_000610								
OG0025365										EWB00_000611								
OG0025366										EWB00_000627								
OG0025367										EWB00_000647								
OG0025368										EWB00_000650								
OG0025369										EWB00_000655								
OG0025370										EWB00_000656								
OG0025371										EWB00_000657								
OG0025372										EWB00_000671								
OG0025373										EWB00_000698								
OG0025374										EWB00_000699								
OG0025375										EWB00_000700								
OG0025376										EWB00_000701								
OG0025377										EWB00_000708								
OG0025378										EWB00_000714								
OG0025379										EWB00_000716								
OG0025380										EWB00_000717								
OG0025381										EWB00_000718								
OG0025382										EWB00_000719								
OG0025383										EWB00_000721								
OG0025384										EWB00_000724								
OG0025385										EWB00_000726								
OG0025386										EWB00_000752								
OG0025387										EWB00_000754								
OG0025388										EWB00_000771								
OG0025389										EWB00_000772								
OG0025390										EWB00_000773								
OG0025391										EWB00_000775								
OG0025392										EWB00_000776								
OG0025393										EWB00_000777								
OG0025394										EWB00_000778								
OG0025395										EWB00_000781								
OG0025396										EWB00_000796								
OG0025397										EWB00_000797								
OG0025398										EWB00_000798								
OG0025399										EWB00_000799								
OG0025400										EWB00_000800								
OG0025401										EWB00_000801								
OG0025402										EWB00_000813								
OG0025403										EWB00_000817								
OG0025404										EWB00_000818								
OG0025405										EWB00_000824								
OG0025406										EWB00_000826								
OG0025407										EWB00_000827								
OG0025408										EWB00_000828								
OG0025409										EWB00_000829								
OG0025410										EWB00_000831								
OG0025411										EWB00_000832								
OG0025412										EWB00_000833								
OG0025413										EWB00_000834								
OG0025414										EWB00_000835								
OG0025415										EWB00_000837								
OG0025416										EWB00_000838								
OG0025417										EWB00_000844								
OG0025418										EWB00_000848								
OG0025419										EWB00_000850								
OG0025420										EWB00_000851								
OG0025421										EWB00_000852								
OG0025422										EWB00_000853								
OG0025423										EWB00_000854								
OG0025424										EWB00_000855								
OG0025425										EWB00_000856								
OG0025426										EWB00_000857								
OG0025427										EWB00_000858								
OG0025428										EWB00_000859								
OG0025429										EWB00_000877								
OG0025430										EWB00_000878								
OG0025431										EWB00_000882								
OG0025432										EWB00_000883								
OG0025433										EWB00_000899								
OG0025434										EWB00_000900								
OG0025435										EWB00_000901								
OG0025436										EWB00_000902								
OG0025437										EWB00_000943								
OG0025438										EWB00_000944								
OG0025439										EWB00_000947								
OG0025440										EWB00_000998								
OG0025441										EWB00_000999								
OG0025442										EWB00_001021								
OG0025443										EWB00_001023								
OG0025444										EWB00_001024								
OG0025445										EWB00_001026								
OG0025446										EWB00_001071								
OG0025447										EWB00_001072								
OG0025448										EWB00_001073								
OG0025449										EWB00_001148								
OG0025450										EWB00_001151								
OG0025451										EWB00_001152								
OG0025452										EWB00_001169								
OG0025453										EWB00_001196								
OG0025454										EWB00_001197								
OG0025455										EWB00_001198								
OG0025456										EWB00_001267								
OG0025457										EWB00_001268								
OG0025458										EWB00_001269								
OG0025459										EWB00_001270								
OG0025460										EWB00_001271								
OG0025461										EWB00_001306								
OG0025462										EWB00_001347								
OG0025463										EWB00_001356								
OG0025464										EWB00_001357								
OG0025465										EWB00_001358								
OG0025466										EWB00_001359								
OG0025467										EWB00_001360								
OG0025468										EWB00_001370.3								
OG0025469										EWB00_001386								
OG0025470										EWB00_001398								
OG0025471										EWB00_001436								
OG0025472										EWB00_001457								
OG0025473										EWB00_001458								
OG0025474										EWB00_001459								
OG0025475										EWB00_001460								
OG0025476										EWB00_001461								
OG0025477										EWB00_001462								
OG0025478										EWB00_001472								
OG0025479										EWB00_001478								
OG0025480										EWB00_001484								
OG0025481										EWB00_001490								
OG0025482										EWB00_001507								
OG0025483										EWB00_001514								
OG0025484										EWB00_001515								
OG0025485										EWB00_001516								
OG0025486										EWB00_001517								
OG0025487										EWB00_001519								
OG0025488										EWB00_001520								
OG0025489										EWB00_001556								
OG0025490										EWB00_001581								
OG0025491										EWB00_001589								
OG0025492										EWB00_001615								
OG0025493										EWB00_001628								
OG0025494										EWB00_001630								
OG0025495										EWB00_001631								
OG0025496										EWB00_001632								
OG0025497										EWB00_001633								
OG0025498										EWB00_001634								
OG0025499										EWB00_001635								
OG0025500										EWB00_001636								
OG0025501										EWB00_001637								
OG0025502										EWB00_001649								
OG0025503										EWB00_001650								
OG0025504										EWB00_001657								
OG0025505										EWB00_001677								
OG0025506										EWB00_001678								
OG0025507										EWB00_001696								
OG0025508										EWB00_001732								
OG0025509										EWB00_001775								
OG0025510										EWB00_001790								
OG0025511										EWB00_001791								
OG0025512										EWB00_001792								
OG0025513										EWB00_001793								
OG0025514										EWB00_001794								
OG0025515										EWB00_001795								
OG0025516										EWB00_001812								
OG0025517										EWB00_001813								
OG0025518										EWB00_001814								
OG0025519										EWB00_001815								
OG0025520										EWB00_001820								
OG0025521										EWB00_001821								
OG0025522										EWB00_001822								
OG0025523										EWB00_001828								
OG0025524										EWB00_001833								
OG0025525										EWB00_001835								
OG0025526										EWB00_001868								
OG0025527										EWB00_001886								
OG0025528										EWB00_001904								
OG0025529										EWB00_001908								
OG0025530										EWB00_001909								
OG0025531										EWB00_001948								
OG0025532										EWB00_001963								
OG0025533										EWB00_001965								
OG0025534										EWB00_001986								
OG0025535										EWB00_001987								
OG0025536										EWB00_001988								
OG0025537										EWB00_001992								
OG0025538										EWB00_001993								
OG0025539										EWB00_001994								
OG0025540										EWB00_001995								
OG0025541										EWB00_001996								
OG0025542										EWB00_001997								
OG0025543										EWB00_001998								
OG0025544										EWB00_002020								
OG0025545										EWB00_002021								
OG0025546										EWB00_002028								
OG0025547										EWB00_002029								
OG0025548										EWB00_002030								
OG0025549										EWB00_002031								
OG0025550										EWB00_002032								
OG0025551										EWB00_002034								
OG0025552										EWB00_002035								
OG0025553										EWB00_002064								
OG0025554										EWB00_002067								
OG0025555										EWB00_002069								
OG0025556										EWB00_002070								
OG0025557										EWB00_002086								
OG0025558										EWB00_002087								
OG0025559										EWB00_002109								
OG0025560										EWB00_002110								
OG0025561										EWB00_002128								
OG0025562										EWB00_002148								
OG0025563										EWB00_002179								
OG0025564										EWB00_002197								
OG0025565										EWB00_002211								
OG0025566										EWB00_002224								
OG0025567										EWB00_002273								
OG0025568										EWB00_002292								
OG0025569										EWB00_002297								
OG0025570										EWB00_002321								
OG0025571										EWB00_002360								
OG0025572										EWB00_002387								
OG0025573										EWB00_002389								
OG0025574										EWB00_002431								
OG0025575										EWB00_002432								
OG0025576										EWB00_002437								
OG0025577										EWB00_002444								
OG0025578										EWB00_002477								
OG0025579										EWB00_002495								
OG0025580										EWB00_002580								
OG0025581										EWB00_002653								
OG0025582										EWB00_002664								
OG0025583										EWB00_002707								
OG0025584										EWB00_002774								
OG0025585										EWB00_002796								
OG0025586										EWB00_002880								
OG0025587										EWB00_002933								
OG0025588										EWB00_002947								
OG0025589										EWB00_002957								
OG0025590										EWB00_002959								
OG0025591										EWB00_003015								
OG0025592										EWB00_003017								
OG0025593										EWB00_003036								
OG0025594										EWB00_003041								
OG0025595										EWB00_003118								
OG0025596										EWB00_003206								
OG0025597										EWB00_003209								
OG0025598										EWB00_003211								
OG0025599										EWB00_003273								
OG0025600										EWB00_003279								
OG0025601										EWB00_003329								
OG0025602										EWB00_003347								
