Orthogroup	schistosoma_haematobium	schistosoma_bovis
OG0002303	SHAE2_79240.1, SHAE2_79240.2, SHAE2_79240.3	SBOV2_73850.1, SBOV2_73850.2, SBOV2_73850.3
OG0002304	SHAE2_72800.1, SHAE2_72800.2	SBOV2_68030.1, SBOV2_68030.2, SBOV2_68030.3, SBOV2_68030.4, SBOV2_68030.5
OG0002305	SHAE2_37010.1	SBOV2_33440.1, SBOV2_33440.2, SBOV2_33440.3
OG0002306	SHAE2_69910.1, SHAE2_69910.2	SBOV2_65200.1
OG0002307	SHAE2_78670.1	SBOV2_73350.1, SBOV2_73350.2
OG0002308	SHAE2_54360.1	SBOV2_54420.1
OG0002308	SHAE2_54360.2	SBOV2_54420.1
OG0002308	SHAE2_54360.3	SBOV2_54420.1
OG0002308	SHAE2_54360.4	SBOV2_54420.1
OG0002308	SHAE2_54360.1	SBOV2_54420.2
OG0002308	SHAE2_54360.2	SBOV2_54420.2
OG0002308	SHAE2_54360.3	SBOV2_54420.2
OG0002308	SHAE2_54360.4	SBOV2_54420.2
OG0002309	SHAE2_45420.2, SHAE2_45420.4, SHAE2_45420.5, SHAE2_45420.3	SBOV2_41760.2
OG0002309	SHAE2_45420.1	SBOV2_41760.1
OG0002310	SHAE2_23950.1	SBOV2_21270.1
OG0002311	SHAE2_5500.2, SHAE2_5500.1	SBOV2_4960.1, SBOV2_4960.2, SBOV2_4960.3, SBOV2_4960.5, SBOV2_4960.6, SBOV2_4960.4
OG0002312	SHAE2_25430.1, SHAE2_25430.2, SHAE2_25430.3, SHAE2_25430.4	SBOV2_22610.1, SBOV2_22610.2
OG0002312	SHAE2_25410.1	SBOV2_22610.4, SBOV2_22610.3
OG0002313	SHAE2_43320.1	SBOV2_27400.3
OG0002314	SHAE2_4710.1, SHAE2_4710.2	SBOV2_4220.2, SBOV2_4220.1, SBOV2_4220.7, SBOV2_4220.3, SBOV2_4220.6, SBOV2_4220.4, SBOV2_4220.5
OG0002315	SHAE2_10290.2	SBOV2_8330.1, SBOV2_8330.3
OG0002315	SHAE2_10290.1	SBOV2_8330.2
OG0002316	SHAE2_75440.1	SBOV2_70370.1
OG0002317	SHAE2_50390.1	SBOV2_46480.1, SBOV2_46480.2, SBOV2_46480.3, SBOV2_46480.4, SBOV2_46480.5
OG0002318	SHAE2_25270.1, SHAE2_25270.2	SBOV2_22450.1, SBOV2_22450.2
OG0002319	SHAE2_20440.1	SBOV2_17700.1, SBOV2_17700.2
OG0002320	SHAE2_78320.1, SHAE2_78320.3, SHAE2_78320.2	SBOV2_73040.1, SBOV2_73040.2
OG0002321	SHAE2_18980.1	SBOV2_16330.1
OG0002322	SHAE2_22420.1	SBOV2_20300.1
OG0002323	SHAE2_67320.1, SHAE2_67320.2	SBOV2_62760.4, SBOV2_62760.2, SBOV2_62760.5, SBOV2_62760.9, SBOV2_62760.7, SBOV2_62760.1, SBOV2_62760.3, SBOV2_62760.8, SBOV2_62760.6
OG0002324	SHAE2_14210.1	SBOV2_12210.1
OG0002325	SHAE2_15650.1	SBOV2_13520.6, SBOV2_13520.3, SBOV2_13520.4, SBOV2_13520.2, SBOV2_13520.1, SBOV2_13520.5
OG0002326	SHAE2_94750.1, SHAE2_94750.2, SHAE2_94750.3, SHAE2_94750.4	SBOV2_88800.1
OG0002327	SHAE2_82500.1	SBOV2_77110.3, SBOV2_77110.2, SBOV2_77110.1, SBOV2_77110.5, SBOV2_77110.4, SBOV2_77110.6, SBOV2_77110.7
OG0002328	SHAE2_8070.7	SBOV2_7880.2, SBOV2_7880.3, SBOV2_7880.5, SBOV2_7880.4
OG0002329	SHAE2_2200.1	SBOV2_1920.1
OG0002330	SHAE2_6430.3	SBOV2_5900.1, SBOV2_5900.2
OG0002330	SHAE2_6430.1, SHAE2_6430.2	SBOV2_5900.3
OG0002331	SHAE2_6080.3, SHAE2_6080.1, SHAE2_6080.2	SBOV2_5540.1, SBOV2_5540.3, SBOV2_5540.2
OG0002332	SHAE2_14460.1	SBOV2_12440.4
OG0002332	SHAE2_14460.1	SBOV2_12440.5
OG0002332	SHAE2_14460.1	SBOV2_12440.6
OG0002332	SHAE2_14460.1	SBOV2_12440.7
OG0002333	SHAE2_56660.1	SBOV2_52220.1
OG0002334	SHAE2_10740.1, SHAE2_10740.3, SHAE2_10740.2, SHAE2_10740.4	SBOV2_8740.1
OG0002335	SHAE2_19090.1, SHAE2_19090.2	SBOV2_16420.3, SBOV2_16420.4, SBOV2_16420.5
OG0002336	SHAE2_60180.1	SBOV2_55980.1, SBOV2_55980.2
OG0002337	SHAE2_101980.1	SBOV2_95720.1
OG0002338	SHAE2_11530.1	SBOV2_9360.3
OG0002338	SHAE2_11530.4	SBOV2_9360.3
OG0002338	SHAE2_11530.5	SBOV2_9360.3
OG0002339	SHAE2_95510.1, SHAE2_95510.2, SHAE2_95510.3, SHAE2_95510.4	SBOV2_88080.1
OG0002340	SHAE2_3100.4, SHAE2_3100.1, SHAE2_3100.3, SHAE2_3100.5, SHAE2_3100.2	SBOV2_2810.4, SBOV2_2810.1, SBOV2_2810.2, SBOV2_2810.3
OG0002341	SHAE2_94130.1, SHAE2_94130.2	SBOV2_89350.1
OG0002342	SHAE2_4050.1	SBOV2_3570.1, SBOV2_3560.1
OG0002343	SHAE2_46650.1	SBOV2_43070.2, SBOV2_43070.3
OG0002344	SHAE2_64360.3, SHAE2_64360.1, SHAE2_64360.2	SBOV2_59910.1
OG0002345	SHAE2_92750.1, SHAE2_92750.2	SBOV2_86670.1, SBOV2_86670.2, SBOV2_86670.3
OG0002346	SHAE2_27650.1	SBOV2_24860.1, SBOV2_24860.2
OG0002347	SHAE2_22880.1, SHAE2_22870.1	SBOV2_19860.3, SBOV2_19860.1, SBOV2_19860.2
OG0002348	SHAE2_39000.1, SHAE2_39000.2, SHAE2_39000.3	SBOV2_31550.4, SBOV2_31550.1, SBOV2_31550.2, SBOV2_31550.3
OG0002349	SHAE2_94220.2, SHAE2_94220.3, SHAE2_94220.1, SHAE2_94220.4	SBOV2_89300.3, SBOV2_89300.4, SBOV2_89300.1, SBOV2_89300.2
OG0002350	SHAE2_39430.3, SHAE2_39430.4, SHAE2_39430.1, SHAE2_39430.2	SBOV2_31140.1
OG0002351	SHAE2_54300.1, SHAE2_54300.2	SBOV2_54470.1
OG0002351	SHAE2_54300.1, SHAE2_54300.2	SBOV2_54470.3
OG0002351	SHAE2_54300.1, SHAE2_54300.2	SBOV2_54470.4
OG0002352	SHAE2_93720.1, SHAE2_93720.2, SHAE2_93720.3, SHAE2_93720.4	SBOV2_87520.1, SBOV2_87520.3, SBOV2_87520.2
OG0002353	SHAE2_79650.1	SBOV2_74250.2, SBOV2_74250.5, SBOV2_74250.1, SBOV2_74250.4, SBOV2_74250.3
OG0002354	SHAE2_10090.3	SBOV2_7190.4
OG0002355	SHAE2_77950.1	SBOV2_72710.1, SBOV2_72710.6
OG0002356	SHAE2_69730.6, SHAE2_69730.7, SHAE2_69730.8, SHAE2_69730.2, SHAE2_69730.3, SHAE2_69730.4, SHAE2_69730.5, SHAE2_69730.1, SHAE2_69730.10, SHAE2_69730.11, SHAE2_69730.9	SBOV2_65000.1, SBOV2_65000.2, SBOV2_65000.3
OG0002357	SHAE2_30070.1	SBOV2_39760.1
OG0002357	SHAE2_30060.1	SBOV2_39770.1
OG0002358	SHAE2_19790.1, SHAE2_19790.2	SBOV2_17100.1
OG0002359	SHAE2_16080.1, SHAE2_16080.2, SHAE2_16080.3, SHAE2_16080.4	SBOV2_13960.1
OG0002360	SHAE2_80740.1	SBOV2_75340.1
OG0002361	SHAE2_90090.1, SHAE2_90090.2	SBOV2_84000.1, SBOV2_84000.2
OG0002362	SHAE2_69470.1, SHAE2_69470.2, SHAE2_69470.3	SBOV2_64740.1, SBOV2_64740.2
OG0002363	SHAE2_73180.2	SBOV2_68180.1
OG0002363	SHAE2_73180.4	SBOV2_68180.2, SBOV2_68180.3, SBOV2_68180.5, SBOV2_68180.6
OG0002363	SHAE2_73180.3	SBOV2_68180.4
OG0002364	SHAE2_45940.1, SHAE2_45940.2, SHAE2_45940.3	SBOV2_42300.1, SBOV2_42300.2
OG0002365	SHAE2_5160.4, SHAE2_5160.1, SHAE2_5160.7	SBOV2_4620.1
OG0002370	SHAE2_51260.1	SBOV2_47360.1
OG0002370	SHAE2_49720.1	SBOV2_45770.1
OG0002371	SHAE2_2020.1, SHAE2_2020.2	SBOV2_1760.1
OG0002372	SHAE2_67750.1	SBOV2_63130.1
OG0002373	SHAE2_80790.1, SHAE2_80790.3, SHAE2_80790.4	SBOV2_75400.1
OG0002374	SHAE2_6110.1	SBOV2_5570.1, SBOV2_5570.2
OG0002375	SHAE2_100900.2, SHAE2_100900.3, SHAE2_100900.5, SHAE2_100900.6, SHAE2_100900.4, SHAE2_100900.1	SBOV2_94410.1, SBOV2_94420.1
OG0002376	SHAE2_76710.1, SHAE2_76710.2, SHAE2_76710.3	SBOV2_71670.1, SBOV2_71670.2
OG0002377	SHAE2_32020.1	SBOV2_37880.1, SBOV2_37840.1, SBOV2_37860.1
OG0002378	SHAE2_42830.1, SHAE2_42840.1	SBOV2_27880.1, SBOV2_27880.2
OG0002379	SHAE2_45650.1	SBOV2_42000.1, SBOV2_42000.2
OG0002381	SHAE2_56880.1, SHAE2_56880.2	SBOV2_51960.2, SBOV2_51960.1
OG0002382	SHAE2_11770.1	SBOV2_9710.1
OG0002383	SHAE2_55540.1, SHAE2_55540.2, SHAE2_55540.3	SBOV2_53290.1, SBOV2_53290.2, SBOV2_53290.3
OG0002384	SHAE2_86380.2, SHAE2_86380.1, SHAE2_86380.3	SBOV2_81190.1, SBOV2_81190.3, SBOV2_81190.4, SBOV2_81190.5, SBOV2_81190.2
OG0002385	SHAE2_31080.1	SBOV2_38800.1, SBOV2_38800.2
OG0002386	SHAE2_36050.1, SHAE2_36030.4, SHAE2_36030.3, SHAE2_36030.1, SHAE2_36030.2	SBOV2_34500.1
OG0002387	SHAE2_81710.1, SHAE2_81710.2	SBOV2_76290.1
OG0002388	SHAE2_12600.4, SHAE2_12600.2, SHAE2_12600.5, SHAE2_12600.6, SHAE2_12600.1, SHAE2_12600.3	SBOV2_10570.1
OG0002389	SHAE2_93870.5, SHAE2_93870.10, SHAE2_93870.6, SHAE2_93870.8, SHAE2_93870.2, SHAE2_93870.1, SHAE2_93870.9, SHAE2_93870.7, SHAE2_93870.3, SHAE2_93870.4	SBOV2_89590.1
OG0002390	SHAE2_18510.2, SHAE2_18510.1, SHAE2_18510.3	SBOV2_16010.1, SBOV2_16010.2
OG0002391	SHAE2_20940.1	SBOV2_18180.1
OG0002392	SHAE2_96340.1	SBOV2_89950.1, SBOV2_89950.3, SBOV2_89950.2, SBOV2_89950.4, SBOV2_89950.5
OG0002393	SHAE2_63390.2, SHAE2_63390.3, SHAE2_63390.1	SBOV2_58960.1
OG0002395	SHAE2_88770.1, SHAE2_88770.2	SBOV2_82580.1, SBOV2_82600.1
OG0002396	SHAE2_35100.1	SBOV2_34810.4, SBOV2_34810.5, SBOV2_34810.2, SBOV2_34810.3, SBOV2_34810.1
OG0002397	SHAE2_83260.1, SHAE2_83260.2, SHAE2_83260.3, SHAE2_83260.4	SBOV2_77880.1
OG0002398	SHAE2_5850.3, SHAE2_5850.4, SHAE2_5850.5, SHAE2_5850.6, SHAE2_5850.2, SHAE2_5850.1	SBOV2_5290.1
OG0002399	SHAE2_43780.1	SBOV2_26960.1
OG0002400	SHAE2_3560.2, SHAE2_3560.1, SHAE2_3560.3	SBOV2_3110.1
OG0002401	SHAE2_101570.1	SBOV2_95380.1
OG0002402	SHAE2_21840.3, SHAE2_21840.1, SHAE2_21840.2, SHAE2_21830.1, SHAE2_21830.2	SBOV2_20920.3, SBOV2_20920.1, SBOV2_20920.2
OG0002403	SHAE2_103280.1, SHAE2_103280.2, SHAE2_103280.3, SHAE2_103280.4	SBOV2_23620.1
OG0002404	SHAE2_66090.1	SBOV2_61540.1
OG0002405	SHAE2_2140.2	SBOV2_1890.2, SBOV2_1890.5, SBOV2_1890.3, SBOV2_1890.4
OG0002405	SHAE2_2140.1	SBOV2_1890.1
OG0002406	SHAE2_10390.3, SHAE2_10390.5, SHAE2_10390.2, SHAE2_10390.4, SHAE2_10390.1	SBOV2_8420.1
OG0002407	SHAE2_9960.1	SBOV2_7310.1
OG0002408	SHAE2_78200.3, SHAE2_78200.4, SHAE2_78200.2, SHAE2_78200.1	SBOV2_72920.1, SBOV2_72920.2
OG0002409	SHAE2_89830.3, SHAE2_89830.1, SHAE2_89830.2	SBOV2_83760.1
OG0002410	SHAE2_38330.1, SHAE2_38330.4	SBOV2_32160.1
OG0002410	SHAE2_38330.2	SBOV2_32160.2, SBOV2_32160.3
OG0002411	SHAE2_94060.1	SBOV2_89410.1, SBOV2_89410.3
OG0002412	SHAE2_31760.1	SBOV2_37960.3, SBOV2_37960.1, SBOV2_37960.4, SBOV2_37960.2
OG0002413	SHAE2_92500.1	SBOV2_86390.1, SBOV2_86390.2, SBOV2_86390.3
OG0002415	SHAE2_22670.1, SHAE2_22670.2, SHAE2_22670.3, SHAE2_22670.4	SBOV2_20060.1, SBOV2_20060.2, SBOV2_20060.3, SBOV2_20060.4
OG0002416	SHAE2_43730.4, SHAE2_43730.3, SHAE2_43730.1, SHAE2_43730.2, SHAE2_43730.5	SBOV2_27010.1
OG0002417	SHAE2_18300.5, SHAE2_18300.6, SHAE2_18300.1, SHAE2_18300.2, SHAE2_18300.3, SHAE2_18300.4	SBOV2_15840.1, SBOV2_15840.2, SBOV2_15840.3
OG0002418	SHAE2_35870.1	SBOV2_34660.1
OG0002419	SHAE2_30950.2, SHAE2_30950.1, SHAE2_30950.3, SHAE2_30950.4, SHAE2_30950.5	SBOV2_38930.1, SBOV2_38930.2
OG0002420	SHAE2_36080.1	SBOV2_34470.1
OG0002421	SHAE2_76100.1, SHAE2_76100.2, SHAE2_76100.5, SHAE2_76100.4, SHAE2_76100.3	SBOV2_71080.2, SBOV2_71080.1, SBOV2_71080.3, SBOV2_71080.4, SBOV2_71080.5
OG0002422	SHAE2_37600.1, SHAE2_37600.2	SBOV2_32870.1, SBOV2_32870.2, SBOV2_32870.3
OG0002423	SHAE2_75000.2, SHAE2_75000.3, SHAE2_75000.1	SBOV2_69960.1, SBOV2_69960.5, SBOV2_69960.3, SBOV2_69960.4, SBOV2_69960.2
OG0002424	SHAE2_59480.3, SHAE2_59480.4, SHAE2_59480.1, SHAE2_59480.2	SBOV2_55290.1
OG0002425	SHAE2_37360.1, SHAE2_37360.2	SBOV2_33120.1
OG0002426	SHAE2_39850.1, SHAE2_39850.2	SBOV2_30760.1, SBOV2_30760.2
OG0002427	SHAE2_10380.1	SBOV2_8410.1, SBOV2_8410.3, SBOV2_8410.2, SBOV2_8410.4
OG0002428	SHAE2_14350.1	SBOV2_12330.1
OG0002429	SHAE2_42890.1, SHAE2_42890.2	SBOV2_27830.1
OG0002430	SHAE2_78980.1	SBOV2_73600.1
OG0002431	SHAE2_39590.1	SBOV2_31040.2
OG0002432	SHAE2_64810.1	SBOV2_60300.4, SBOV2_60300.3, SBOV2_60300.2, SBOV2_60300.1
OG0002433	SHAE2_21580.1	SBOV2_18860.2, SBOV2_18860.1, SBOV2_18860.3
OG0002434	SHAE2_37680.1	SBOV2_32800.1
OG0002435	SHAE2_31010.1, SHAE2_31010.2	SBOV2_38870.1
OG0002436	SHAE2_24290.3, SHAE2_24290.4, SHAE2_24290.2, SHAE2_24290.1	SBOV2_21590.1, SBOV2_21590.2
OG0002437	SHAE2_55940.1, SHAE2_55940.4, SHAE2_55940.3, SHAE2_55940.5, SHAE2_55940.2	SBOV2_52910.1
OG0002438	SHAE2_36320.4, SHAE2_36320.5, SHAE2_36320.1, SHAE2_36320.2, SHAE2_36320.3	SBOV2_34210.4, SBOV2_34210.1, SBOV2_34210.2, SBOV2_34210.3
OG0002439	SHAE2_56090.1	SBOV2_52760.1
OG0002440	SHAE2_73490.6, SHAE2_73490.1, SHAE2_73490.3, SHAE2_73490.4, SHAE2_73490.5, SHAE2_73490.2	SBOV2_68450.1
OG0002441	SHAE2_52310.1, SHAE2_52310.2	SBOV2_48460.1, SBOV2_48460.2, SBOV2_48460.3, SBOV2_48460.4
OG0002442	SHAE2_45430.1	SBOV2_41770.1
OG0002442	SHAE2_45430.2	SBOV2_41770.1
OG0002442	SHAE2_45430.3	SBOV2_41770.1
OG0002443	SHAE2_48510.1	SBOV2_44770.1, SBOV2_44770.2, SBOV2_44770.3, SBOV2_44770.4
OG0002444	SHAE2_61230.1	SBOV2_56860.1, SBOV2_56860.2
OG0002445	SHAE2_73510.1, SHAE2_73510.3, SHAE2_73510.4, SHAE2_73510.2	SBOV2_68470.1
OG0002446	SHAE2_66660.1, SHAE2_66660.3, SHAE2_66660.2	SBOV2_62040.1, SBOV2_62040.2
OG0002447	SHAE2_8020.1	SBOV2_7930.2, SBOV2_7930.1
OG0002448	SHAE2_34550.1, SHAE2_34550.4, SHAE2_34550.2, SHAE2_34550.3	SBOV2_35390.2, SBOV2_35390.1, SBOV2_35390.3
OG0002449	SHAE2_20460.1	SBOV2_17720.1
OG0002450	SHAE2_69450.3, SHAE2_69450.2, SHAE2_69450.1, SHAE2_69450.4	SBOV2_64720.4, SBOV2_64720.1, SBOV2_64720.3, SBOV2_64720.2
OG0002451	SHAE2_76130.1, SHAE2_76130.4, SHAE2_76130.5, SHAE2_76130.2, SHAE2_76130.3	SBOV2_71100.1, SBOV2_71100.4, SBOV2_71100.2, SBOV2_71100.3
OG0002452	SHAE2_8500.1, SHAE2_8500.2, SHAE2_8500.3	SBOV2_7450.1
OG0002453	SHAE2_79220.1, SHAE2_50410.2, SHAE2_50410.5, SHAE2_50410.4, SHAE2_50410.1, SHAE2_50410.3	SBOV2_46500.1
OG0002454	SHAE2_71390.1	SBOV2_66660.1
OG0002455	SHAE2_70200.4, SHAE2_70200.2, SHAE2_70200.3, SHAE2_70200.5, SHAE2_70200.1, SHAE2_70200.6	SBOV2_65530.1, SBOV2_65600.1
OG0002456	SHAE2_35080.1	SBOV2_34830.4, SBOV2_34830.3, SBOV2_34830.1, SBOV2_34830.2
OG0002457	SHAE2_75270.1	SBOV2_70200.1, SBOV2_70200.2, SBOV2_70200.3
OG0002458	SHAE2_89850.1, SHAE2_89850.2	SBOV2_83780.1
OG0002459	SHAE2_41060.1, SHAE2_41060.2, SHAE2_41060.3, SHAE2_41060.4	SBOV2_29550.1, SBOV2_29550.2, SBOV2_29550.3
OG0002460	SHAE2_10130.4	SBOV2_7150.1, SBOV2_7150.2
OG0002460	SHAE2_10130.3, SHAE2_10130.6	SBOV2_7150.3, SBOV2_7150.4, SBOV2_7150.5
OG0002461	SHAE2_11270.1	SBOV2_9170.1, SBOV2_9170.2, SBOV2_9170.3, SBOV2_9170.4
OG0002462	SHAE2_68450.2, SHAE2_68450.3, SHAE2_68450.1	SBOV2_63700.1
OG0002463	SHAE2_88930.1, SHAE2_88930.2	SBOV2_82650.1, SBOV2_82650.3, SBOV2_82650.2
OG0002464	SHAE2_30340.1, SHAE2_30340.2	SBOV2_39510.3, SBOV2_39510.4, SBOV2_39510.5, SBOV2_39510.6, SBOV2_39510.1, SBOV2_39510.2
OG0002465	SHAE2_87340.1, SHAE2_87340.2, SHAE2_87340.3	SBOV2_82090.3, SBOV2_82090.1, SBOV2_82090.2
OG0002466	SHAE2_99290.3, SHAE2_99290.4, SHAE2_99290.5, SHAE2_99290.1, SHAE2_99290.2	SBOV2_92930.1
OG0002467	SHAE2_53780.1, SHAE2_53780.2	SBOV2_49840.1, SBOV2_49840.2
OG0002468	SHAE2_80360.1	SBOV2_74930.2, SBOV2_74930.1, SBOV2_74930.4, SBOV2_74930.5, SBOV2_74930.7, SBOV2_74930.3, SBOV2_74930.6
OG0002469	SHAE2_4980.1, SHAE2_4980.2	SBOV2_4470.1, SBOV2_4470.3, SBOV2_4470.2
OG0002470	SHAE2_83590.2	SBOV2_78180.3
OG0002470	SHAE2_83590.3	SBOV2_78180.4
OG0002470	SHAE2_83590.1	SBOV2_78180.2
OG0002471	SHAE2_79410.1	SBOV2_74000.2
OG0002471	SHAE2_79410.2	SBOV2_74000.1
OG0002471	SHAE2_79410.3	SBOV2_74000.3
OG0002472	SHAE2_39730.1, SHAE2_39730.3, SHAE2_39730.2	SBOV2_30890.1, SBOV2_30890.2, SBOV2_30890.3
OG0002473	SHAE2_11640.3, SHAE2_11640.4, SHAE2_11640.5, SHAE2_11640.1, SHAE2_11640.2	SBOV2_9570.1
OG0002474	SHAE2_93340.1, SHAE2_93340.2, SHAE2_93340.4, SHAE2_93340.3	SBOV2_87150.1, SBOV2_87150.2, SBOV2_87150.3, SBOV2_87150.4
OG0002475	SHAE2_20980.1	SBOV2_18220.1
OG0002476	SHAE2_33210.5, SHAE2_33210.6, SHAE2_33210.7, SHAE2_33210.4, SHAE2_33210.1, SHAE2_33210.3, SHAE2_33210.2	SBOV2_36670.1
OG0002477	SHAE2_80940.1, SHAE2_80940.4, SHAE2_80940.3, SHAE2_80940.2	SBOV2_75530.1, SBOV2_75530.2, SBOV2_75530.3
OG0002478	SHAE2_54510.1, SHAE2_54510.2	SBOV2_54270.1
OG0002479	SHAE2_67550.1	SBOV2_62940.1, SBOV2_62940.2
OG0002480	SHAE2_30140.1	SBOV2_39700.1, SBOV2_39700.2, SBOV2_39700.3
OG0002481	SHAE2_6570.1	SBOV2_6000.1, SBOV2_6000.2, SBOV2_6000.3, SBOV2_6000.4
OG0002482	SHAE2_65820.2, SHAE2_65820.3	SBOV2_61290.2
OG0002482	SHAE2_65820.1	SBOV2_61290.1
OG0002483	SHAE2_23020.1	SBOV2_19700.1
OG0002484	SHAE2_26170.1	SBOV2_23250.1, SBOV2_23250.2, SBOV2_23250.3, SBOV2_23250.4
OG0002485	SHAE2_37050.1	SBOV2_33400.1, SBOV2_33400.2
OG0002486	SHAE2_26290.2	SBOV2_23380.1
OG0002488	SHAE2_58020.1, SHAE2_58020.2	SBOV2_50770.1, SBOV2_50790.1, SBOV2_50800.1, SBOV2_51080.1, SBOV2_51080.2, SBOV2_51080.3, SBOV2_51080.4
OG0002489	SHAE2_29590.1	SBOV2_40270.1, SBOV2_40270.3
OG0002490	SHAE2_78690.1	SBOV2_73360.3
OG0002490	SHAE2_78690.2	SBOV2_73360.1
OG0002491	SHAE2_98320.1	SBOV2_91590.1
OG0002491	SHAE2_98320.1	SBOV2_91590.2
OG0002491	SHAE2_98320.1	SBOV2_91590.3
OG0002491	SHAE2_98320.1	SBOV2_91590.4
OG0002492	SHAE2_79400.3, SHAE2_79400.4, SHAE2_79400.1, SHAE2_79400.2	SBOV2_73990.1
OG0002493	SHAE2_67880.2, SHAE2_67880.5, SHAE2_67880.3, SHAE2_67880.1, SHAE2_67880.4	SBOV2_63240.1
OG0002494	SHAE2_1930.4, SHAE2_1930.1, SHAE2_1930.3, SHAE2_1930.2	SBOV2_1670.2, SBOV2_1670.3, SBOV2_1670.1
OG0002495	SHAE2_16330.1, SHAE2_16330.2	SBOV2_14210.3, SBOV2_14210.4
OG0002496	SHAE2_45680.1	SBOV2_42030.1
OG0002497	SHAE2_49260.1	SBOV2_45080.1, SBOV2_45080.3, SBOV2_45080.4, SBOV2_45080.2
OG0002498	SHAE2_1210.1, SHAE2_1210.3, SHAE2_1210.2	SBOV2_930.1, SBOV2_930.3, SBOV2_930.2, SBOV2_930.4, SBOV2_930.6, SBOV2_930.5
OG0002499	SHAE2_52790.1	SBOV2_48930.2, SBOV2_48930.1
OG0002500	SHAE2_190.1, SHAE2_190.2, SHAE2_190.3	SBOV2_180.1, SBOV2_180.2, SBOV2_180.3, SBOV2_180.4, SBOV2_180.5
OG0002501	SHAE2_11590.3, SHAE2_11590.4, SHAE2_11590.5, SHAE2_11590.6, SHAE2_11590.7, SHAE2_11590.9, SHAE2_11590.1, SHAE2_11590.8, SHAE2_11590.2	SBOV2_9520.1
OG0002502	SHAE2_59590.3, SHAE2_59590.1, SHAE2_59590.2, SHAE2_59590.4, SHAE2_59590.5	SBOV2_55400.1
OG0002503	SHAE2_88920.1	SBOV2_82640.1
OG0002504	SHAE2_26240.1	SBOV2_23330.1
OG0002505	SHAE2_54850.1	SBOV2_53960.4, SBOV2_53960.5, SBOV2_53960.6, SBOV2_53960.7, SBOV2_53960.8, SBOV2_53960.2, SBOV2_53960.1, SBOV2_53960.3
OG0002506	SHAE2_37130.3, SHAE2_37130.5, SHAE2_37130.1, SHAE2_37130.4, SHAE2_37130.6, SHAE2_37130.7, SHAE2_37130.8, SHAE2_37130.2	SBOV2_33340.1
OG0002507	SHAE2_87180.1, SHAE2_87180.2	SBOV2_81920.1, SBOV2_81920.2, SBOV2_81920.3, SBOV2_81920.4
OG0002508	SHAE2_68260.4, SHAE2_68260.1, SHAE2_68260.2, SHAE2_68260.3	SBOV2_63580.1
OG0002509	SHAE2_11110.1, SHAE2_11110.2	SBOV2_9060.1
OG0002510	SHAE2_61510.1	SBOV2_57170.1
OG0002510	SHAE2_61510.1	SBOV2_57170.2
OG0002510	SHAE2_61510.1	SBOV2_57170.5
OG0002511	SHAE2_76670.4, SHAE2_76670.5, SHAE2_76670.1, SHAE2_76670.2, SHAE2_76670.3	SBOV2_71610.1
OG0002512	SHAE2_67060.1	SBOV2_62520.1
OG0002513	SHAE2_53830.1	SBOV2_54950.1
OG0002514	SHAE2_17970.2	SBOV2_15560.1
OG0002514	SHAE2_17970.4	SBOV2_15560.4, SBOV2_15560.5
OG0002514	SHAE2_17970.3	SBOV2_15560.3, SBOV2_15560.2, SBOV2_15560.7, SBOV2_15560.6
OG0002515	SHAE2_44720.3, SHAE2_44720.1, SHAE2_44720.2	SBOV2_26020.1, SBOV2_26020.2
OG0002516	SHAE2_81110.1	SBOV2_75720.1, SBOV2_75720.2
OG0002517	SHAE2_78960.1	SBOV2_73580.1
OG0002518	SHAE2_45530.2, SHAE2_45530.3, SHAE2_45530.1, SHAE2_45530.4	SBOV2_41880.2, SBOV2_41880.3, SBOV2_41880.1
OG0002519	SHAE2_61580.1, SHAE2_61580.2	SBOV2_57240.1
OG0002519	SHAE2_61550.1	SBOV2_57220.1
OG0002519	SHAE2_61570.1	SBOV2_57230.1
OG0002520	SHAE2_79200.3, SHAE2_79200.2	SBOV2_73820.1, SBOV2_73820.2
OG0002521	SHAE2_71820.1	SBOV2_67090.1
OG0002521	SHAE2_71810.1	SBOV2_67080.1
OG0002522	SHAE2_27760.3, SHAE2_27760.4	SBOV2_25000.1, SBOV2_25000.2
OG0002523	SHAE2_94150.1, SHAE2_94150.3, SHAE2_94150.4, SHAE2_94150.5, SHAE2_94150.7, SHAE2_94150.2, SHAE2_94150.6, SHAE2_94150.8	SBOV2_19770.1
OG0002526	SHAE2_15280.5, SHAE2_15280.1, SHAE2_15280.2, SHAE2_15280.3, SHAE2_15280.4, SHAE2_15280.6, SHAE2_15280.7	SBOV2_13180.1
OG0002527	SHAE2_44450.1	SBOV2_26290.1, SBOV2_26290.2
OG0002528	SHAE2_99970.1	SBOV2_93490.1
OG0002529	SHAE2_58510.1	SBOV2_50260.1
OG0002529	SHAE2_58510.2	SBOV2_50260.1
OG0002529	SHAE2_58510.1	SBOV2_50260.2
OG0002529	SHAE2_58510.2	SBOV2_50260.2
OG0002529	SHAE2_58510.1	SBOV2_50260.3
OG0002529	SHAE2_58510.2	SBOV2_50260.3
OG0002530	SHAE2_79280.1, SHAE2_79280.2, SHAE2_79280.3	SBOV2_73880.1, SBOV2_73880.2
OG0002531	SHAE2_29700.3, SHAE2_29700.2, SHAE2_29700.1	SBOV2_40140.1, SBOV2_40140.2, SBOV2_40140.3, SBOV2_40140.4
