Orthogroup	fasciola_gigantica	schistosoma_bovis
OG0002940	FGIG_02225	SBOV2_47400.4, SBOV2_47400.3, SBOV2_47400.1, SBOV2_47400.2
OG0002941	FGIG_02300	SBOV2_50520.1, SBOV2_50510.1
OG0002942	FGIG_02323	SBOV2_77480.1, SBOV2_77460.1
OG0002943	FGIG_02325	SBOV2_77510.1, SBOV2_77510.2, SBOV2_77510.4, SBOV2_77510.3
OG0002944	FGIG_02379, FGIG_12561	SBOV2_16960.1
OG0002945	FGIG_02398	SBOV2_76800.1, SBOV2_76800.2
OG0002946	FGIG_07587, FGIG_09588, FGIG_02404	SBOV2_18150.1, SBOV2_18150.2, SBOV2_18150.3
OG0002947	FGIG_02420, FGIG_02418, FGIG_02419	SBOV2_88650.1, SBOV2_88660.1, SBOV2_88650.2, SBOV2_88650.3
OG0002948	FGIG_02488, FGIG_12594	SBOV2_60130.1
OG0002949	FGIG_02550	SBOV2_33560.2, SBOV2_33560.1, SBOV2_33560.3
OG0002950	FGIG_02625	SBOV2_69540.1
OG0002951	FGIG_02656	SBOV2_29860.1, SBOV2_29860.2
OG0002952	FGIG_02719, FGIG_02720	SBOV2_49770.1
OG0002953	FGIG_02725, FGIG_07191	SBOV2_3330.1, SBOV2_3330.2, SBOV2_3330.3, SBOV2_3330.4
OG0002954	FGIG_02727	SBOV2_59600.1
OG0002955	FGIG_02756	SBOV2_72900.2, SBOV2_72900.1
OG0002956	FGIG_06169, FGIG_06167, FGIG_06168, FGIG_02797	SBOV2_93790.1
OG0002957	FGIG_02858	SBOV2_69640.1, SBOV2_69640.4, SBOV2_69640.3, SBOV2_69640.2
OG0002958	FGIG_02869	SBOV2_66430.1, SBOV2_66430.2
OG0002959	FGIG_02906	SBOV2_86270.1, SBOV2_86270.2
OG0002960	FGIG_02937	SBOV2_48070.3, SBOV2_48070.4, SBOV2_48070.1, SBOV2_48070.2
OG0002961	FGIG_02939	SBOV2_18590.1
OG0002962	FGIG_02969	SBOV2_66010.1
OG0002963	FGIG_02993	SBOV2_13640.4, SBOV2_13640.1, SBOV2_13640.2, SBOV2_13640.3
OG0002964	FGIG_03178	SBOV2_24690.1, SBOV2_24690.2
OG0002965	FGIG_03233	SBOV2_91460.1, SBOV2_91460.3, SBOV2_91460.2
OG0002966	FGIG_03240	SBOV2_43270.1
OG0002967	FGIG_03409	SBOV2_60690.1
OG0002968	FGIG_03437, FGIG_03436	SBOV2_18800.1, SBOV2_18800.2
OG0002969	FGIG_09365, FGIG_10961	SBOV2_52840.1
OG0002970	FGIG_03956	SBOV2_9720.1
OG0002971	FGIG_03967	SBOV2_62590.4, SBOV2_62590.2, SBOV2_62590.5, SBOV2_62590.3, SBOV2_62590.1
OG0002972	FGIG_04052	SBOV2_61310.1, SBOV2_61310.3, SBOV2_61310.4, SBOV2_61310.2
OG0002973	FGIG_04067	SBOV2_47890.1
OG0002974	FGIG_04073, FGIG_04075	SBOV2_35130.3, SBOV2_35130.1, SBOV2_35130.2
OG0002975	FGIG_04094	SBOV2_29440.1
OG0002976	FGIG_04253	SBOV2_63040.1, SBOV2_63040.2, SBOV2_63040.3, SBOV2_63040.4, SBOV2_63040.5, SBOV2_63040.6
OG0002977	FGIG_04273	SBOV2_7430.1, SBOV2_7430.2, SBOV2_7430.3, SBOV2_7430.4
OG0002979	FGIG_04465, FGIG_04464	SBOV2_21160.1, SBOV2_21160.2
OG0002980	FGIG_04471	SBOV2_38260.1
OG0002981	FGIG_04544	SBOV2_74280.1
OG0002982	FGIG_04550	SBOV2_51910.2, SBOV2_51910.3, SBOV2_51910.1
OG0002983	FGIG_04578	SBOV2_24140.2, SBOV2_24140.1, SBOV2_24140.4, SBOV2_24140.3
OG0002984	FGIG_04581	SBOV2_12550.2, SBOV2_12550.3, SBOV2_12550.1, SBOV2_12550.4, SBOV2_12550.5
OG0002985	FGIG_04617	SBOV2_2180.1
OG0002986	FGIG_04702, FGIG_04701, FGIG_10984, FGIG_10983	SBOV2_9800.1
OG0002988	FGIG_04757, FGIG_04758	SBOV2_91520.1
OG0002989	FGIG_04844	SBOV2_48770.1, SBOV2_48770.2
OG0002990	FGIG_05026	SBOV2_80100.1
OG0002991	FGIG_05049	SBOV2_35640.2, SBOV2_35640.1
OG0002992	FGIG_08339, FGIG_05098	SBOV2_75000.6, SBOV2_75000.2, SBOV2_75000.5, SBOV2_75000.1, SBOV2_75000.3, SBOV2_75000.4
OG0002993	FGIG_06818, FGIG_05143	SBOV2_83180.1
OG0002994	FGIG_05172, FGIG_10596	SBOV2_18780.1
OG0002995	FGIG_05238, FGIG_05700, FGIG_05702	SBOV2_89130.1
OG0002996	FGIG_05248	SBOV2_14590.1, SBOV2_14590.2
OG0002997	FGIG_05258	SBOV2_33290.1
OG0002998	FGIG_05264	SBOV2_43830.1
OG0002999	FGIG_05459, FGIG_05458	SBOV2_60000.1, SBOV2_60000.2, SBOV2_60000.3
OG0003000	FGIG_05550, FGIG_11718	SBOV2_40510.4, SBOV2_40510.1, SBOV2_40510.5, SBOV2_40510.2, SBOV2_40510.3
OG0003001	FGIG_05567, FGIG_05566, FGIG_05568	SBOV2_40590.1, SBOV2_40590.2
OG0003002	FGIG_05627	SBOV2_19050.2, SBOV2_19050.3, SBOV2_19050.4, SBOV2_19050.1, SBOV2_19050.5
OG0003003	FGIG_05718	SBOV2_92700.1
OG0003004	FGIG_05746	SBOV2_74180.1, SBOV2_74180.2
OG0003005	FGIG_05768	SBOV2_51610.1, SBOV2_51610.2
OG0003006	FGIG_12572, FGIG_05890	SBOV2_84160.2, SBOV2_84160.1
OG0003007	FGIG_05943	SBOV2_60720.1, SBOV2_60720.2, SBOV2_60720.3
OG0003008	FGIG_05946	SBOV2_35590.1
OG0003009	FGIG_05963	SBOV2_6460.3, SBOV2_6460.1, SBOV2_6460.2
OG0003010	FGIG_05969, FGIG_07856	SBOV2_70140.1
OG0003011	FGIG_05999, FGIG_06000	SBOV2_37250.2, SBOV2_37250.1
OG0003012	FGIG_06004	SBOV2_61150.4, SBOV2_61150.1, SBOV2_61150.2, SBOV2_61150.3
OG0003013	FGIG_06062	SBOV2_77310.1
OG0003014	FGIG_06089	SBOV2_83420.1, SBOV2_83430.1, SBOV2_83430.4, SBOV2_83430.2, SBOV2_83430.3
OG0003015	FGIG_06212	SBOV2_42630.1, SBOV2_42620.1
OG0003016	FGIG_06238	SBOV2_74680.2, SBOV2_74680.1
OG0003017	FGIG_06260	SBOV2_49650.1
OG0003018	FGIG_06279, FGIG_06278	SBOV2_93570.1
OG0003019	FGIG_06334	SBOV2_73710.1, SBOV2_73710.2
OG0003020	FGIG_06382, FGIG_06381	SBOV2_38820.1, SBOV2_38820.2
OG0003021	FGIG_06534, FGIG_06533, FGIG_12647	SBOV2_83460.1
OG0003022	FGIG_06594	SBOV2_24420.1, SBOV2_24420.2
OG0003023	FGIG_06597	SBOV2_83370.2, SBOV2_83370.1
OG0003024	FGIG_06988	SBOV2_76860.1, SBOV2_76860.2, SBOV2_76860.3
OG0003025	FGIG_07082	SBOV2_30670.1
OG0003026	FGIG_07133	SBOV2_34440.1
OG0003027	FGIG_07139, FGIG_07140	SBOV2_16230.1, SBOV2_16220.1
OG0003028	FGIG_07143	SBOV2_9830.2, SBOV2_9830.1
OG0003029	FGIG_07244	SBOV2_81130.1
OG0003030	FGIG_07269	SBOV2_19000.1, SBOV2_19000.2
OG0003031	FGIG_07278, FGIG_12471	SBOV2_64060.1
OG0003032	FGIG_07540	SBOV2_58480.1
OG0003033	FGIG_07592	SBOV2_46210.5, SBOV2_46210.1, SBOV2_46210.2, SBOV2_46210.3, SBOV2_46210.4
OG0003034	FGIG_07751	SBOV2_81560.1, SBOV2_81560.2
OG0003036	FGIG_07780	SBOV2_83560.1, SBOV2_83580.1, SBOV2_83600.1, SBOV2_83610.1, SBOV2_83570.1, SBOV2_83610.2
OG0003037	FGIG_07808	SBOV2_78580.2, SBOV2_78580.1
OG0003038	FGIG_07992	SBOV2_53400.1, SBOV2_53400.2, SBOV2_53400.3
OG0003039	FGIG_08048	SBOV2_45370.1
OG0003040	FGIG_08190	SBOV2_37580.1
OG0003041	FGIG_08407	SBOV2_34740.1
OG0003042	FGIG_08421	SBOV2_26990.1
OG0003043	FGIG_11366, FGIG_08443, FGIG_11401	SBOV2_47230.1
OG0003044	FGIG_08468	SBOV2_7660.1
OG0003045	FGIG_08522	SBOV2_53910.1
OG0003046	FGIG_08523	SBOV2_53900.1
OG0003047	FGIG_08578	SBOV2_12680.1
OG0003048	FGIG_08685	SBOV2_45020.1
OG0003049	FGIG_08686	SBOV2_45010.2, SBOV2_45010.1
OG0003050	FGIG_08727	SBOV2_77630.3, SBOV2_77630.1, SBOV2_77630.2
OG0003051	FGIG_11595, FGIG_08733	SBOV2_23890.1
OG0003052	FGIG_08801	SBOV2_64420.1, SBOV2_64420.2, SBOV2_64420.3, SBOV2_64420.4
OG0003053	FGIG_09271, FGIG_08894	SBOV2_41030.2, SBOV2_41030.1, SBOV2_41030.3
OG0003054	FGIG_08948	SBOV2_8670.1
OG0003055	FGIG_08993	SBOV2_55700.1, SBOV2_55700.2, SBOV2_55700.3, SBOV2_55700.4
OG0003056	FGIG_09001	SBOV2_8560.1, SBOV2_8560.2
OG0003057	FGIG_09030	SBOV2_62890.1
OG0003058	FGIG_09112	SBOV2_91020.1, SBOV2_91020.2, SBOV2_91020.3
OG0003059	FGIG_09121, FGIG_09120	SBOV2_31680.1
OG0003060	FGIG_09243, FGIG_09244	SBOV2_53590.1, SBOV2_53580.1
OG0003061	FGIG_09587	SBOV2_81160.1, SBOV2_81160.2, SBOV2_81160.3
OG0003062	FGIG_09635, FGIG_09636	SBOV2_88360.1, SBOV2_88360.2
OG0003063	FGIG_09684, FGIG_09683	SBOV2_17230.1, SBOV2_17230.3, SBOV2_17230.2
OG0003064	FGIG_09743	SBOV2_7640.1
OG0003065	FGIG_10047	SBOV2_21230.1
OG0003066	FGIG_12142, FGIG_10066	SBOV2_93050.2, SBOV2_93050.1
OG0003067	FGIG_10345	SBOV2_24340.3, SBOV2_24340.4, SBOV2_24340.1, SBOV2_24340.2
OG0003068	FGIG_11486, FGIG_10373	SBOV2_75830.1
OG0003069	FGIG_10445	SBOV2_69810.5, SBOV2_69810.3, SBOV2_69810.4, SBOV2_69810.2, SBOV2_69810.1
OG0003070	FGIG_10642	SBOV2_32440.1
OG0003071	FGIG_11658, FGIG_10650	SBOV2_60310.5, SBOV2_60310.2, SBOV2_60310.3, SBOV2_60310.1, SBOV2_60310.4
OG0003072	FGIG_10812	SBOV2_78560.1
OG0003073	FGIG_10975	SBOV2_63520.1
OG0003074	FGIG_10986, FGIG_11028	SBOV2_58310.1
OG0003075	FGIG_10993	SBOV2_57020.1
OG0003076	FGIG_11076	SBOV2_56970.1
OG0003077	FGIG_11119	SBOV2_73740.1, SBOV2_73740.2
OG0003079	FGIG_11502	SBOV2_55680.1, SBOV2_55680.2, SBOV2_55680.3
OG0003080	FGIG_11951	SBOV2_10760.1
OG0003081	FGIG_12102	SBOV2_14430.2, SBOV2_14430.5, SBOV2_14430.4, SBOV2_14430.1, SBOV2_14430.3
OG0003082	FGIG_12404	SBOV2_49430.1, SBOV2_49430.4, SBOV2_49430.3, SBOV2_49430.2
OG0003107	FGIG_00005	SBOV2_55510.1
OG0003108	FGIG_00069	SBOV2_41200.1, SBOV2_41200.2, SBOV2_41200.3, SBOV2_41200.4
OG0003109	FGIG_00104	SBOV2_14890.3, SBOV2_14890.1, SBOV2_14890.2
OG0003110	FGIG_00329	SBOV2_13880.1
OG0003111	FGIG_00373, FGIG_00372	SBOV2_71040.2, SBOV2_71040.1, SBOV2_71040.3
OG0003112	FGIG_00405	SBOV2_67360.1
OG0003114	FGIG_00425	SBOV2_86260.2, SBOV2_86260.3, SBOV2_86260.1
OG0003115	FGIG_00440	SBOV2_72960.1, SBOV2_72960.2
OG0003116	FGIG_00454	SBOV2_87410.1, SBOV2_87410.2, SBOV2_87410.3, SBOV2_87410.4, SBOV2_87410.5, SBOV2_87410.6
OG0003117	FGIG_00573	SBOV2_17960.1, SBOV2_17960.2, SBOV2_17960.3, SBOV2_17960.4
OG0003118	FGIG_00599	SBOV2_27140.1
OG0003119	FGIG_00640	SBOV2_34580.1, SBOV2_34580.2, SBOV2_34580.3
OG0003120	FGIG_00733	SBOV2_70040.1
OG0003121	FGIG_00832	SBOV2_1620.1
OG0003122	FGIG_00834	SBOV2_480.1, SBOV2_480.3, SBOV2_480.2
OG0003123	FGIG_00870	SBOV2_82670.1, SBOV2_82760.1
OG0003124	FGIG_00892	SBOV2_89760.1
OG0003126	FGIG_00964	SBOV2_18620.1
OG0003127	FGIG_01018, FGIG_01019	SBOV2_85480.1, SBOV2_85480.3, SBOV2_85480.2
OG0003128	FGIG_01047	SBOV2_81480.1, SBOV2_81480.2
OG0003129	FGIG_01130	SBOV2_2940.1
OG0003130	FGIG_06959, FGIG_06960, FGIG_01205	SBOV2_39650.1
OG0003131	FGIG_01254	SBOV2_71650.1
OG0003132	FGIG_01271	SBOV2_23460.1
OG0003133	FGIG_01405	SBOV2_58820.1, SBOV2_58820.2, SBOV2_58820.3
OG0003134	FGIG_01432, FGIG_01433	SBOV2_96780.1, SBOV2_82820.1
OG0003135	FGIG_01687	SBOV2_31350.1, SBOV2_31350.2, SBOV2_31350.3
OG0003136	FGIG_01720	SBOV2_9950.1, SBOV2_9950.2
OG0003137	FGIG_10091, FGIG_01742	SBOV2_80690.1, SBOV2_80690.2
OG0003138	FGIG_01803, FGIG_01804	SBOV2_87710.2, SBOV2_87710.1
OG0003139	FGIG_01910, FGIG_04845	SBOV2_48760.1, SBOV2_48760.2
OG0003140	FGIG_01963	SBOV2_36590.1
OG0003141	FGIG_02066	SBOV2_61180.1, SBOV2_61180.2, SBOV2_61180.3, SBOV2_61180.4, SBOV2_61180.5
OG0003142	FGIG_06588, FGIG_02089	SBOV2_75620.1
OG0003143	FGIG_02166	SBOV2_74830.1, SBOV2_74830.2
OG0003144	FGIG_02199	SBOV2_28500.3, SBOV2_28500.1, SBOV2_28500.2
OG0003145	FGIG_02360, FGIG_05876	SBOV2_19340.1, SBOV2_19340.3, SBOV2_19340.2
OG0003146	FGIG_02362	SBOV2_64380.1
OG0003147	FGIG_11805, FGIG_02380	SBOV2_48610.1
OG0003148	FGIG_02414	SBOV2_91990.1
OG0003149	FGIG_02528	SBOV2_55460.1
OG0003150	FGIG_02558	SBOV2_77890.1, SBOV2_77890.2
OG0003151	FGIG_02577, FGIG_02578	SBOV2_49310.1
OG0003152	FGIG_02705	SBOV2_30470.1
OG0003154	FGIG_02742	SBOV2_31980.3, SBOV2_31980.2, SBOV2_31980.1
OG0003155	FGIG_02744	SBOV2_70410.1
OG0003156	FGIG_02790	SBOV2_29530.1
OG0003157	FGIG_02891	SBOV2_53150.1, SBOV2_53150.2, SBOV2_53150.3, SBOV2_53150.4
OG0003158	FGIG_06749, FGIG_11417, FGIG_02904	SBOV2_88960.1, SBOV2_88960.3, SBOV2_88960.2
OG0003159	FGIG_04612, FGIG_02912	SBOV2_55150.1
OG0003160	FGIG_02965	SBOV2_20110.1
OG0003161	FGIG_03141	SBOV2_46470.1
OG0003162	FGIG_03155, FGIG_06192	SBOV2_9390.2, SBOV2_9390.1, SBOV2_9400.1, SBOV2_9400.2
OG0003163	FGIG_03160	SBOV2_1600.1, SBOV2_1600.2
OG0003164	FGIG_03241	SBOV2_34310.1
OG0003165	FGIG_03257	SBOV2_76660.1
OG0003166	FGIG_03294	SBOV2_50860.1
OG0003167	FGIG_03348	SBOV2_92630.1
OG0003168	FGIG_03363, FGIG_07368	SBOV2_63160.1
OG0003169	FGIG_03426	SBOV2_15460.2, SBOV2_15460.4, SBOV2_15460.1, SBOV2_15460.3, SBOV2_15460.5
OG0003170	FGIG_03444	SBOV2_17560.1, SBOV2_17560.2
OG0003171	FGIG_03515	SBOV2_72360.1, SBOV2_72360.2
OG0003172	FGIG_06205, FGIG_03518, FGIG_05757	SBOV2_21580.1, SBOV2_21580.2
OG0003173	FGIG_03614, FGIG_03616, FGIG_03615	SBOV2_35930.2, SBOV2_35930.1, SBOV2_35930.3
OG0003174	FGIG_03638	SBOV2_74300.1
OG0003175	FGIG_03807	SBOV2_92820.1, SBOV2_92820.2, SBOV2_92820.3
OG0003176	FGIG_03829	SBOV2_69490.1, SBOV2_69490.2, SBOV2_69490.3
OG0003177	FGIG_03833, FGIG_07602, FGIG_10490	SBOV2_25280.1, SBOV2_25280.2
OG0003178	FGIG_06106, FGIG_06105, FGIG_03939	SBOV2_34230.1
OG0003179	FGIG_12448, FGIG_04250	SBOV2_74420.1
OG0003180	FGIG_04325	SBOV2_4330.1
OG0003181	FGIG_06032, FGIG_04528	SBOV2_31000.1
OG0003182	FGIG_04583	SBOV2_36390.1, SBOV2_36390.2
OG0003183	FGIG_04603	SBOV2_12950.2, SBOV2_12950.1, SBOV2_12950.3, SBOV2_12950.4, SBOV2_12950.5
OG0003184	FGIG_04609	SBOV2_39180.1
OG0003185	FGIG_04853	SBOV2_71150.4, SBOV2_71150.5, SBOV2_71150.6, SBOV2_71150.3, SBOV2_71150.1, SBOV2_71150.2
OG0003186	FGIG_04944	SBOV2_37830.1, SBOV2_37870.1
OG0003187	FGIG_04951	SBOV2_73050.1
OG0003188	FGIG_05117	SBOV2_81180.4, SBOV2_81180.5, SBOV2_81180.1, SBOV2_81180.6, SBOV2_81180.7, SBOV2_81180.8, SBOV2_81180.2, SBOV2_81180.3
OG0003189	FGIG_05178	SBOV2_56420.1
OG0003190	FGIG_05237	SBOV2_60060.1, SBOV2_60060.2
OG0003191	FGIG_05315	SBOV2_46720.2, SBOV2_46720.1
OG0003192	FGIG_05388	SBOV2_65970.1, SBOV2_65970.2
OG0003193	FGIG_05396	SBOV2_30420.2, SBOV2_30420.1
OG0003194	FGIG_05426	SBOV2_69110.1
OG0003195	FGIG_05446	SBOV2_17590.1
OG0003196	FGIG_05473, FGIG_07358	SBOV2_61670.2, SBOV2_61670.1
OG0003197	FGIG_05532	SBOV2_94020.1
OG0003198	FGIG_05599, FGIG_06298	SBOV2_54840.1
OG0003199	FGIG_05652	SBOV2_92480.1
OG0003200	FGIG_05681	SBOV2_10270.1
OG0003201	FGIG_05709	SBOV2_14200.1, SBOV2_14200.2, SBOV2_14200.3
OG0003202	FGIG_05726	SBOV2_17990.1, SBOV2_17990.2, SBOV2_17990.3, SBOV2_17990.4
OG0003203	FGIG_05925	SBOV2_90700.1
OG0003204	FGIG_05955, FGIG_05956	SBOV2_19690.1, SBOV2_19680.2, SBOV2_19680.1
OG0003205	FGIG_06364, FGIG_07276	SBOV2_31060.1, SBOV2_31060.2, SBOV2_31060.3, SBOV2_31060.4
OG0003206	FGIG_06475	SBOV2_17020.2, SBOV2_17020.3, SBOV2_17020.1, SBOV2_17000.1
OG0003207	FGIG_06638	SBOV2_7090.1, SBOV2_7090.2, SBOV2_7090.3, SBOV2_7090.4, SBOV2_7090.5
OG0003208	FGIG_06732	SBOV2_67550.1
OG0003209	FGIG_06733	SBOV2_77970.1, SBOV2_77970.4, SBOV2_77970.2, SBOV2_77970.3
OG0003210	FGIG_06802, FGIG_06803, FGIG_07222	SBOV2_12640.1, SBOV2_12640.2
OG0003211	FGIG_06838	SBOV2_74170.1
OG0003212	FGIG_06873	SBOV2_5870.2, SBOV2_5870.1
OG0003213	FGIG_06897	SBOV2_34390.1
OG0003214	FGIG_10827, FGIG_06937	SBOV2_11600.1
OG0003215	FGIG_06944, FGIG_06943	SBOV2_8790.1, SBOV2_8780.1
OG0003216	FGIG_06947	SBOV2_63780.1, SBOV2_63780.2
OG0003217	FGIG_07015	SBOV2_60440.1, SBOV2_60440.2
OG0003218	FGIG_07072	SBOV2_57510.3, SBOV2_57510.2, SBOV2_57510.1
OG0003220	FGIG_07162	SBOV2_32700.1
OG0003221	FGIG_07199	SBOV2_28160.2, SBOV2_28160.1, SBOV2_28160.3, SBOV2_28160.4
OG0003222	FGIG_07209	SBOV2_19060.5, SBOV2_19060.2, SBOV2_19060.3, SBOV2_19060.4, SBOV2_19060.1
OG0003223	FGIG_07226, FGIG_07227	SBOV2_89380.1
OG0003224	FGIG_07232	SBOV2_29450.2, SBOV2_29450.1
OG0003225	FGIG_07237	SBOV2_87490.1
OG0003226	FGIG_07430	SBOV2_96220.1, SBOV2_96220.2, SBOV2_96230.1, SBOV2_13860.1
OG0003227	FGIG_07506	SBOV2_61190.4, SBOV2_61190.8, SBOV2_61190.1, SBOV2_61190.2, SBOV2_61190.3, SBOV2_61190.6, SBOV2_61190.7, SBOV2_61190.5
OG0003228	FGIG_07512	SBOV2_86770.1
OG0003228	FGIG_07510	SBOV2_86750.1
OG0003229	FGIG_07522	SBOV2_75250.1
OG0003230	FGIG_07546	SBOV2_46320.1, SBOV2_46320.2
OG0003231	FGIG_07630, FGIG_07631	SBOV2_17310.1, SBOV2_17310.5, SBOV2_17310.4, SBOV2_17310.6, SBOV2_17310.2, SBOV2_17310.3
OG0003232	FGIG_07654	SBOV2_10670.2, SBOV2_10670.1
OG0003233	FGIG_07711	SBOV2_21450.1
OG0003234	FGIG_07721	SBOV2_60090.1, SBOV2_60090.3, SBOV2_60090.2
OG0003235	FGIG_07779	SBOV2_83550.2, SBOV2_83550.3, SBOV2_83550.1
OG0003236	FGIG_07810	SBOV2_56800.1
OG0003237	FGIG_07852	SBOV2_24800.1, SBOV2_24800.3, SBOV2_24800.2
OG0003238	FGIG_07918	SBOV2_65070.1, SBOV2_65070.2, SBOV2_65070.3
OG0003239	FGIG_08059	SBOV2_79860.1, SBOV2_79860.2
OG0003240	FGIG_08124	SBOV2_7330.1
OG0003241	FGIG_10248, FGIG_08213	SBOV2_30160.1, SBOV2_30160.2
OG0003242	FGIG_08237	SBOV2_52600.1, SBOV2_52600.2
OG0003243	FGIG_08291	SBOV2_8540.1, SBOV2_8540.2
OG0003244	FGIG_10219, FGIG_08294	SBOV2_52180.1
OG0003245	FGIG_08341	SBOV2_51640.1, SBOV2_51640.2, SBOV2_51640.3
OG0003246	FGIG_08352	SBOV2_8590.1, SBOV2_8590.2
OG0003247	FGIG_08388	SBOV2_19970.2, SBOV2_19970.5, SBOV2_19970.1, SBOV2_19970.3, SBOV2_19970.4
OG0003248	FGIG_08413	SBOV2_82380.1
OG0003249	FGIG_08451, FGIG_12637	SBOV2_63470.2, SBOV2_63470.1
OG0003250	FGIG_08547	SBOV2_69800.1, SBOV2_69800.2
OG0003251	FGIG_08561	SBOV2_85640.1, SBOV2_85640.2
OG0003252	FGIG_08583	SBOV2_41490.1
OG0003253	FGIG_08616	SBOV2_86220.1
OG0003254	FGIG_08634	SBOV2_63790.1
OG0003255	FGIG_08636, FGIG_08635	SBOV2_92500.1, SBOV2_91950.1
OG0003256	FGIG_08649	SBOV2_83030.1
OG0003257	FGIG_08692	SBOV2_12510.1
OG0003258	FGIG_08812	SBOV2_42610.3, SBOV2_42610.1, SBOV2_42610.2
OG0003259	FGIG_08924	SBOV2_23270.1, SBOV2_23270.2
OG0003260	FGIG_08952, FGIG_08953	SBOV2_83310.1, SBOV2_83310.2
OG0003261	FGIG_08978	SBOV2_33040.1, SBOV2_33050.1
OG0003262	FGIG_11009	SBOV2_57490.1, SBOV2_96820.1, SBOV2_57740.1
OG0003263	FGIG_09000	SBOV2_4990.1
OG0003264	FGIG_09035	SBOV2_15090.1, SBOV2_15090.2
OG0003265	FGIG_09131	SBOV2_25890.3, SBOV2_25890.2, SBOV2_25890.1
OG0003266	FGIG_09132	SBOV2_70590.1
OG0003267	FGIG_09140	SBOV2_19640.1, SBOV2_19640.2, SBOV2_19640.3
OG0003268	FGIG_10574, FGIG_09212	SBOV2_42710.1
OG0003269	FGIG_09415	SBOV2_75490.1, SBOV2_75490.2
OG0003270	FGIG_09426, FGIG_09427	SBOV2_62170.1
OG0003271	FGIG_09434	SBOV2_11220.1, SBOV2_11220.2, SBOV2_11220.3, SBOV2_11220.4
OG0003272	FGIG_10872	SBOV2_31180.1, SBOV2_31170.1
OG0003273	FGIG_09631	SBOV2_33850.2, SBOV2_33850.3, SBOV2_33850.1, SBOV2_33850.4
OG0003274	FGIG_09710, FGIG_13996	SBOV2_18330.1
OG0003275	FGIG_09740	SBOV2_24090.4, SBOV2_24090.1, SBOV2_24090.2
OG0003276	FGIG_09828, FGIG_09827	SBOV2_61250.1, SBOV2_61250.2
OG0003277	FGIG_09918	SBOV2_34100.3, SBOV2_34100.1, SBOV2_34100.2
OG0003278	FGIG_09964	SBOV2_49950.1, SBOV2_49950.3, SBOV2_49950.2
OG0003279	FGIG_10006	SBOV2_1840.1
OG0003280	FGIG_10327	SBOV2_77020.1
OG0003281	FGIG_10328	SBOV2_93420.1
OG0003282	FGIG_10330	SBOV2_52740.1, SBOV2_52740.2, SBOV2_52740.3, SBOV2_52740.4
OG0003283	FGIG_10371	SBOV2_93660.1, SBOV2_93660.2, SBOV2_93660.4, SBOV2_93660.3
OG0003284	FGIG_10450	SBOV2_60030.1
OG0003285	FGIG_10621	SBOV2_22470.1, SBOV2_22470.2, SBOV2_22470.3
OG0003286	FGIG_10657	SBOV2_66510.1, SBOV2_66510.3, SBOV2_66510.2
OG0003287	FGIG_10686	SBOV2_9240.1
OG0003288	FGIG_10739	SBOV2_67990.1
OG0003289	FGIG_10772	SBOV2_12930.1
OG0003290	FGIG_11006	SBOV2_10130.2, SBOV2_10130.1, SBOV2_10130.4, SBOV2_10130.3
OG0003291	FGIG_11157	SBOV2_16780.1, SBOV2_16780.2, SBOV2_16780.3
OG0003292	FGIG_11166	SBOV2_84410.1
OG0003293	FGIG_11234	SBOV2_40370.1, SBOV2_40370.2
OG0003294	FGIG_11258	SBOV2_34080.1
OG0003295	FGIG_11269	SBOV2_25440.1, SBOV2_25460.1, SBOV2_25460.2, SBOV2_25460.3, SBOV2_25460.4, SBOV2_25460.5
OG0003296	FGIG_12360, FGIG_11371	SBOV2_51360.1, SBOV2_51360.2
OG0003297	FGIG_11432	SBOV2_17180.1, SBOV2_17180.2, SBOV2_17180.3
OG0003298	FGIG_11454, FGIG_11539	SBOV2_45500.1, SBOV2_45520.1
OG0003299	FGIG_11644, FGIG_12619	SBOV2_76180.1, SBOV2_76180.2
OG0003300	FGIG_11672	SBOV2_13210.3, SBOV2_13210.1, SBOV2_13210.4, SBOV2_13210.2
OG0003301	FGIG_11783	SBOV2_43110.1
OG0003302	FGIG_11908	SBOV2_7230.1
OG0003303	FGIG_12001	SBOV2_51260.1, SBOV2_51260.2, SBOV2_51260.3
OG0003304	FGIG_12346	SBOV2_6990.2, SBOV2_6990.3, SBOV2_6990.4, SBOV2_6990.1
OG0003305	FGIG_12365	SBOV2_73100.1
OG0003306	FGIG_12477	SBOV2_55590.1, SBOV2_55590.3, SBOV2_55590.2
OG0003307	FGIG_12638	SBOV2_41400.1
OG0003326	FGIG_00027	SBOV2_66370.1, SBOV2_66370.2, SBOV2_66370.3, SBOV2_66370.5, SBOV2_66370.4
OG0003327	FGIG_00066	SBOV2_75960.1
OG0003328	FGIG_00138, FGIG_11210	SBOV2_73520.1, SBOV2_73520.2
OG0003329	FGIG_00157	SBOV2_93520.1
OG0003330	FGIG_00309	SBOV2_53870.1
OG0003331	FGIG_00333	SBOV2_9560.1, SBOV2_9560.2
OG0003332	FGIG_00348, FGIG_00349	SBOV2_35600.1, SBOV2_35600.2, SBOV2_35600.3
OG0003333	FGIG_00370	SBOV2_6440.1, SBOV2_6450.1
OG0003334	FGIG_00412	SBOV2_39190.1
OG0003335	FGIG_00467	SBOV2_63610.2, SBOV2_63610.3, SBOV2_63610.1, SBOV2_63610.4
OG0003336	FGIG_00550	SBOV2_61370.1
