Orthogroup	schistosoma_bovis	s.mekongi
OG0002469	SBOV2_4470.1, SBOV2_4470.3, SBOV2_4470.2	KAK4475730.1
OG0002470	SBOV2_78180.3, SBOV2_78180.1, SBOV2_78180.4, SBOV2_78180.2	KAK4470917.1
OG0002471	SBOV2_74000.2, SBOV2_74000.1, SBOV2_74000.3	KAK4470366.1
OG0002472	SBOV2_30890.1, SBOV2_30890.2, SBOV2_30890.3	KAK4473974.1
OG0002473	SBOV2_9570.1	KAK4474357.1
OG0002474	SBOV2_87150.1, SBOV2_87150.2, SBOV2_87150.3, SBOV2_87150.4	KAK4468715.1
OG0002475	SBOV2_18220.1	KAK4475148.1
OG0002476	SBOV2_36670.1	KAK4472699.1
OG0002477	SBOV2_75530.1, SBOV2_75530.2, SBOV2_75530.3	KAK4470715.1
OG0002478	SBOV2_54270.1	KAK4469646.1
OG0002479	SBOV2_62940.1, SBOV2_62940.2	KAK4471422.1
OG0002480	SBOV2_39700.1, SBOV2_39700.2, SBOV2_39700.3	KAK4473129.1
OG0002481	SBOV2_6000.1, SBOV2_6000.2, SBOV2_6000.3, SBOV2_6000.4	KAK4475915.1
OG0002482	SBOV2_61290.3, SBOV2_61290.2, SBOV2_61290.1	KAK4471812.1
OG0002483	SBOV2_19700.1	KAK4475013.1
OG0002484	SBOV2_23250.1, SBOV2_23250.2, SBOV2_23250.3, SBOV2_23250.4	KAK4473299.1
OG0002485	SBOV2_33400.1, SBOV2_33400.2	KAK4472541.1
OG0002486	SBOV2_23380.1, SBOV2_23380.2, SBOV2_23380.3	KAK4473286.1
OG0002487	SBOV2_79010.1	KAK4470995.1
OG0002488	SBOV2_50770.1, SBOV2_50790.1, SBOV2_50800.1, SBOV2_51080.1, SBOV2_51080.2, SBOV2_51080.3, SBOV2_51080.4	KAK4469858.1
OG0002489	SBOV2_40270.1, SBOV2_40270.3, SBOV2_40270.2	KAK4473026.1
OG0002490	SBOV2_73360.3, SBOV2_73360.1, SBOV2_73360.2	KAK4470660.1
OG0002491	SBOV2_91590.1, SBOV2_91590.2, SBOV2_91590.3, SBOV2_91590.4	KAK4467913.1
OG0002492	SBOV2_73990.1	KAK4470367.1
OG0002493	SBOV2_63240.1	KAK4471320.1
OG0002494	SBOV2_1670.2, SBOV2_1670.3, SBOV2_1670.1	KAK4474831.1
OG0002495	SBOV2_14210.3, SBOV2_14210.4, SBOV2_14210.1, SBOV2_14210.2	KAK4474575.1
OG0002496	SBOV2_42030.1	KAK4473513.1
OG0002497	SBOV2_45080.1, SBOV2_45080.3, SBOV2_45080.4, SBOV2_45080.2	KAK4469709.1
OG0002498	SBOV2_930.1, SBOV2_930.3, SBOV2_930.2, SBOV2_930.4, SBOV2_930.6, SBOV2_930.5	KAK4474394.1
OG0002499	SBOV2_48930.2, SBOV2_48930.1	KAK4469230.1
OG0002500	SBOV2_180.1, SBOV2_180.2, SBOV2_180.3, SBOV2_180.4, SBOV2_180.5	KAK4475638.1
OG0002501	SBOV2_9520.1	KAK4474363.1
OG0002502	SBOV2_55400.1	KAK4469951.1, KAK4469952.1
OG0002503	SBOV2_82640.1	KAK4467461.1
OG0002504	SBOV2_23330.1, SBOV2_23320.1	KAK4473291.1
OG0002505	SBOV2_53960.4, SBOV2_53960.5, SBOV2_53960.6, SBOV2_53960.7, SBOV2_53960.8, SBOV2_53960.2, SBOV2_53960.1, SBOV2_53960.3	KAK4469156.1
OG0002506	SBOV2_33340.1	KAK4472548.1
OG0002507	SBOV2_81920.1, SBOV2_81920.2, SBOV2_81920.3, SBOV2_81920.4	KAK4468244.1
OG0002508	SBOV2_63580.1	KAK4471460.1
OG0002509	SBOV2_9060.1	KAK4476214.1
OG0002510	SBOV2_57170.3, SBOV2_57170.4, SBOV2_57170.1, SBOV2_57170.2, SBOV2_57170.5	KAK4467569.1
OG0002511	SBOV2_71610.1	KAK4470253.1
OG0002512	SBOV2_62520.1	KAK4471671.1
OG0002513	SBOV2_54950.1	KAK4469436.1
OG0002514	SBOV2_15560.1, SBOV2_15560.4, SBOV2_15560.5, SBOV2_15560.3, SBOV2_15560.2, SBOV2_15560.7, SBOV2_15560.6	KAK4474778.1
OG0002515	SBOV2_26020.1, SBOV2_26020.2	KAK4473425.1
OG0002516	SBOV2_75720.1, SBOV2_75720.2	KAK4470734.1
OG0002517	SBOV2_73580.1	KAK4470474.1
OG0002518	SBOV2_41880.2, SBOV2_41880.3, SBOV2_41880.1	KAK4473503.1
OG0002519	SBOV2_57240.1, SBOV2_57220.1, SBOV2_57230.1	KAK4467565.1
OG0002520	SBOV2_73820.1, SBOV2_73820.2	KAK4470742.1
OG0002521	SBOV2_67080.1	KAK4471067.1, KAK4471066.1
OG0002522	SBOV2_25000.3, SBOV2_25000.1, SBOV2_25000.2	KAK4473252.1
OG0002526	SBOV2_13180.1, SBOV2_13190.1	KAK4474740.1
OG0002527	SBOV2_26290.1, SBOV2_26290.2	KAK4473392.1, KAK4473393.1
OG0002528	SBOV2_93490.1, SBOV2_93480.1	KAK4467775.1
OG0002530	SBOV2_73880.1, SBOV2_73880.2	KAK4470379.1
OG0002531	SBOV2_40140.1, SBOV2_40140.2, SBOV2_40140.3, SBOV2_40140.4	KAK4473089.1
OG0002532	SBOV2_70900.1	KAK4470157.1
OG0002533	SBOV2_64980.1, SBOV2_64980.2	KAK4471252.1
OG0002534	SBOV2_88410.1	KAK4468563.1
OG0002535	SBOV2_32170.1	KAK4474105.1
OG0002536	SBOV2_13240.1, SBOV2_13240.2	KAK4474745.1
OG0002537	SBOV2_81780.2, SBOV2_81780.3, SBOV2_81780.4, SBOV2_81780.1	KAK4468260.1
OG0002538	SBOV2_60370.2, SBOV2_60370.1	KAK4471905.1
OG0002539	SBOV2_41150.1	KAK4472987.1
OG0002540	SBOV2_28730.1	KAK4473767.1
OG0002541	SBOV2_50030.1	KAK4469799.1
OG0002542	SBOV2_88770.1, SBOV2_88770.2, SBOV2_88770.3	KAK4468510.1
OG0002543	SBOV2_38660.1	KAK4472792.1
OG0002544	SBOV2_47010.2, SBOV2_47010.1	KAK4469629.1
OG0002545	SBOV2_23150.1, SBOV2_23150.2, SBOV2_23150.3, SBOV2_23150.4	KAK4473302.1
OG0002546	SBOV2_17630.1	KAK4475215.1
OG0002547	SBOV2_94920.1, SBOV2_94920.4, SBOV2_94920.2, SBOV2_94920.3	KAK4467856.1
OG0002548	SBOV2_92590.1	KAK4467883.1
OG0002549	SBOV2_39780.1, SBOV2_39780.2, SBOV2_50130.1	KAK4473138.1
OG0002550	SBOV2_46230.1	KAK4469066.1
OG0002551	SBOV2_36520.1, SBOV2_36520.2, SBOV2_36520.3	KAK4472679.1
OG0002552	SBOV2_4310.1, SBOV2_4310.3, SBOV2_4310.4, SBOV2_4310.2	KAK4467387.1, KAK4467506.1, KAK4475710.1
OG0002553	SBOV2_63900.2, SBOV2_63900.3, SBOV2_63900.1	KAK4471835.1
OG0002554	SBOV2_58360.1	KAK4472087.1
OG0002555	SBOV2_31720.1	KAK4474061.1
OG0002556	SBOV2_19800.1, SBOV2_19800.2	KAK4474301.1
OG0002557	SBOV2_41640.1, SBOV2_41640.2, SBOV2_41640.3	KAK4473479.1
OG0002558	SBOV2_4030.1, SBOV2_4030.2, SBOV2_4030.3	KAK4475678.1
OG0002559	SBOV2_23990.1, SBOV2_23990.2, SBOV2_23990.3, SBOV2_23990.4, SBOV2_23990.5, SBOV2_23990.6	KAK4473156.1
OG0002560	SBOV2_89120.1	KAK4468947.1
OG0002562	SBOV2_8820.1, SBOV2_8820.2	KAK4476239.1
OG0002563	SBOV2_61070.1, SBOV2_61070.2, SBOV2_18380.1, SBOV2_61070.3	KAK4471980.1
OG0002564	SBOV2_76560.1	KAK4470753.1
OG0002565	SBOV2_2410.1	KAK4475513.1
OG0002565	SBOV2_2400.1	KAK4475502.1
OG0002566	SBOV2_64620.3, SBOV2_64620.2, SBOV2_64620.1, SBOV2_64620.4, SBOV2_64620.5	KAK4471213.1
OG0002567	SBOV2_32270.2, SBOV2_32270.4, SBOV2_32270.1, SBOV2_32270.3	KAK4474116.1
OG0002568	SBOV2_63150.1	KAK4471310.1
OG0002569	SBOV2_65330.1	KAK4471279.1
OG0002570	SBOV2_35940.1	KAK4472620.1
OG0002571	SBOV2_27540.1	KAK4473656.1
OG0002572	SBOV2_58750.1	KAK4472039.1
OG0002574	SBOV2_74380.1, SBOV2_74380.5, SBOV2_74380.2, SBOV2_74380.3, SBOV2_74380.4	KAK4470332.1
OG0002575	SBOV2_23640.1, SBOV2_23100.1, SBOV2_96480.1, SBOV2_23000.1, SBOV2_23010.1	KAK4473068.1
OG0002576	SBOV2_77730.1	KAK4470870.1
OG0002578	SBOV2_48680.1, SBOV2_48680.2	KAK4469253.1
OG0002579	SBOV2_92780.1, SBOV2_92800.1	KAK4467904.1
OG0002580	SBOV2_58900.1, SBOV2_58900.2, SBOV2_58900.3	KAK4472055.1
OG0002581	SBOV2_60140.1	KAK4471767.1
OG0002582	SBOV2_32660.1	KAK4474148.1
OG0002583	SBOV2_86940.1	KAK4468752.1
OG0002584	SBOV2_28670.3, SBOV2_28670.1, SBOV2_28670.4, SBOV2_28670.5, SBOV2_28670.6, SBOV2_28670.2	KAK4473762.1
OG0002585	SBOV2_20380.1, SBOV2_20390.1	KAK4475358.1
OG0002586	SBOV2_18500.2, SBOV2_18500.1	KAK4475123.1
OG0002587	SBOV2_81990.2, SBOV2_81990.3, SBOV2_81990.1, SBOV2_81990.4	KAK4468233.1
OG0002588	SBOV2_60790.2, SBOV2_60790.1	KAK4471951.1
OG0002589	SBOV2_60570.1, SBOV2_60570.2, SBOV2_60570.3	KAK4471928.1
OG0002590	SBOV2_75500.1	KAK4470710.1
OG0002591	SBOV2_77540.4, SBOV2_77540.1, SBOV2_77540.3, SBOV2_77540.2	KAK4470847.1
OG0002592	SBOV2_40080.1	KAK4473094.1
OG0002593	SBOV2_78980.1, SBOV2_78980.2	KAK4470993.1
OG0002594	SBOV2_78970.3, SBOV2_78970.2, SBOV2_78970.1	KAK4470992.1
OG0002595	SBOV2_47810.1, SBOV2_47810.2	KAK4469555.1
OG0002596	SBOV2_75180.1	KAK4470677.1
OG0002597	SBOV2_12730.1	KAK4474701.1
OG0002598	SBOV2_33360.1	KAK4472544.1
OG0002599	SBOV2_66120.1	KAK4471646.1, KAK4471071.1
OG0002600	SBOV2_46840.1, SBOV2_46840.2	KAK4469126.1
OG0002601	SBOV2_11780.1, SBOV2_11780.2, SBOV2_11780.3, SBOV2_11780.4, SBOV2_11780.5	KAK4474432.1
OG0002602	SBOV2_20960.2, SBOV2_20960.4, SBOV2_20960.3, SBOV2_20960.1	KAK4475406.1
OG0002603	SBOV2_62750.1, SBOV2_62750.6, SBOV2_62750.2, SBOV2_62750.3, SBOV2_62750.4, SBOV2_62750.5	KAK4471396.1
OG0002604	SBOV2_2420.1, SBOV2_2420.2, SBOV2_2420.3	KAK4475522.1
OG0002605	SBOV2_48790.1, SBOV2_48790.2	KAK4469244.1
OG0002606	SBOV2_84320.1, SBOV2_84320.2	KAK4468082.1
OG0002607	SBOV2_34220.1, SBOV2_34220.2	KAK4472334.1
OG0002608	SBOV2_47630.1, SBOV2_47630.2	KAK4469572.1
OG0002609	SBOV2_3890.1, SBOV2_95950.1	KAK4475663.1, KAK4475665.1
OG0002610	SBOV2_41700.2, SBOV2_41700.1, SBOV2_41700.3	KAK4473486.1
OG0002611	SBOV2_16390.1	KAK4474861.1
OG0002612	SBOV2_23710.1, SBOV2_23710.2	KAK4467481.1
OG0002612	SBOV2_55990.1	KAK4469751.1
OG0002613	SBOV2_69400.1	KAK4470130.1
OG0002614	SBOV2_220.1, SBOV2_220.2	KAK4475608.1
OG0002615	SBOV2_82500.1, SBOV2_82500.2, SBOV2_82500.3	KAK4468140.1
OG0002616	SBOV2_30390.1, SBOV2_30390.2	KAK4473848.1
OG0002617	SBOV2_26860.1, SBOV2_26860.2	KAK4473594.1
OG0002618	SBOV2_56840.2, SBOV2_56840.1	KAK4471164.1
OG0002619	SBOV2_59630.1, SBOV2_59630.2, SBOV2_59630.3	KAK4471838.1
OG0002620	SBOV2_37330.1, SBOV2_37330.2, SBOV2_37330.3, SBOV2_37330.4	KAK4472489.1
OG0002621	SBOV2_8280.1, SBOV2_8280.2, SBOV2_8280.3	KAK4475984.1
OG0002622	SBOV2_55880.1	KAK4469743.1
OG0002623	SBOV2_11070.2, SBOV2_11070.1	KAK4474559.1
OG0002624	SBOV2_16130.1	KAK4474836.1
OG0002625	SBOV2_31610.1	KAK4474049.1
OG0002626	SBOV2_57190.1	KAK4467566.1
OG0002627	SBOV2_12800.1, SBOV2_12800.2, SBOV2_12800.3	KAK4474676.1
OG0002628	SBOV2_26140.1, SBOV2_26140.2	KAK4473414.1, KAK4473411.1
OG0002629	SBOV2_90450.4, SBOV2_90450.1, SBOV2_90450.3, SBOV2_90450.2	KAK4468445.1
OG0002630	SBOV2_8640.1	KAK4476252.1
OG0002631	SBOV2_24630.1, SBOV2_24630.2	KAK4473217.1
OG0002632	SBOV2_83950.1	KAK4468113.1
OG0002633	SBOV2_27850.1, SBOV2_27850.2	KAK4473686.1
OG0002634	SBOV2_24430.1, SBOV2_24430.2, SBOV2_24430.3, SBOV2_24430.4	KAK4473197.1
OG0002635	SBOV2_22680.1, SBOV2_22670.1	KAK4473343.1
OG0002636	SBOV2_79240.1, SBOV2_79240.3, SBOV2_79240.2	KAK4471015.1
OG0002637	SBOV2_93280.2, SBOV2_93280.1, SBOV2_93280.3, SBOV2_93290.1	KAK4467702.1
OG0002638	SBOV2_51450.1, SBOV2_51450.2	KAK4469897.1
OG0002639	SBOV2_66620.2, SBOV2_66620.1	KAK4471615.1
OG0002640	SBOV2_10360.2, SBOV2_10360.3, SBOV2_10360.1, SBOV2_10360.4, SBOV2_10360.5	KAK4476273.1
OG0002641	SBOV2_52010.1, SBOV2_52010.2, SBOV2_52010.5, SBOV2_52010.7, SBOV2_52010.3, SBOV2_52010.4, SBOV2_52010.6, SBOV2_52010.8	KAK4469360.1
OG0002642	SBOV2_1490.1	KAK4474619.1
OG0002643	SBOV2_4270.1, SBOV2_4270.4, SBOV2_4270.2, SBOV2_4270.3	KAK4467574.1, KAK4467575.1, KAK4475706.1
OG0002644	SBOV2_61480.1, SBOV2_61480.2, SBOV2_61480.3	KAK4471790.1
OG0002646	SBOV2_40490.1, SBOV2_40490.2, SBOV2_40490.3	KAK4472920.1
OG0002647	SBOV2_87360.1	KAK4468697.1
OG0002648	SBOV2_6520.1	KAK4476061.1
OG0002649	SBOV2_27460.1	KAK4473646.1
OG0002650	SBOV2_8290.1, SBOV2_8290.2	KAK4475983.1
OG0002651	SBOV2_10400.1, SBOV2_10400.2, SBOV2_10400.3, SBOV2_10400.4	KAK4476278.1
OG0002652	SBOV2_44540.1, SBOV2_44540.2	KAK4473894.1, KAK4467542.1
OG0002653	SBOV2_88940.1, SBOV2_88940.2	KAK4468927.1
OG0002654	SBOV2_80300.6, SBOV2_80300.5, SBOV2_80300.3, SBOV2_80300.4, SBOV2_80300.2, SBOV2_80300.1	KAK4468318.1
OG0002655	SBOV2_56200.1	KAK4469771.1
OG0002656	SBOV2_20120.1, SBOV2_20120.2, SBOV2_20120.3	KAK4475330.1
OG0002657	SBOV2_15650.4, SBOV2_15650.5, SBOV2_15650.6, SBOV2_15650.3, SBOV2_15650.2, SBOV2_15650.1	KAK4474784.1
OG0002658	SBOV2_38100.1	KAK4472414.1
OG0002659	SBOV2_59590.1	KAK4471842.1
OG0002660	SBOV2_2610.1	KAK4475534.1
OG0002661	SBOV2_63280.1	KAK4471307.1
OG0002662	SBOV2_82800.1, SBOV2_82800.2	KAK4468048.1
OG0002663	SBOV2_83400.1, SBOV2_83400.2, SBOV2_83400.3	KAK4468176.1
OG0002664	SBOV2_95420.1, SBOV2_95420.2, SBOV2_95420.3, SBOV2_95420.4, SBOV2_95420.5, SBOV2_95420.6, SBOV2_95420.7	KAK4467844.1
OG0002665	SBOV2_49620.1	KAK4469407.1
OG0002667	SBOV2_39980.1	KAK4473048.1
OG0002668	SBOV2_68750.1	KAK4471186.1
OG0002669	SBOV2_89230.1, SBOV2_89220.1	KAK4468604.1
OG0002670	SBOV2_38900.1, SBOV2_38900.3, SBOV2_38900.4, SBOV2_38900.2	KAK4472817.1
OG0002671	SBOV2_92610.1, SBOV2_92610.2, SBOV2_92610.3	KAK4467886.1
OG0002672	SBOV2_73070.1	KAK4470631.1
OG0002673	SBOV2_73170.1, SBOV2_73170.2, SBOV2_73170.3	KAK4470642.1
OG0002675	SBOV2_9630.1, SBOV2_9630.4, SBOV2_9630.2, SBOV2_9630.3	KAK4474368.1
OG0002676	SBOV2_68110.2, SBOV2_68110.3, SBOV2_68110.4, SBOV2_68110.5, SBOV2_68110.6, SBOV2_68110.7, SBOV2_68110.8, SBOV2_68110.1	KAK4471763.1
OG0002677	SBOV2_62030.3, SBOV2_62030.1, SBOV2_62030.2	KAK4471715.1
OG0002678	SBOV2_7850.1	KAK4475957.1
OG0002679	SBOV2_79650.1	KAK4470081.1
OG0002680	SBOV2_66840.2, SBOV2_66840.3, SBOV2_66830.1, SBOV2_66840.1	KAK4471593.1
OG0002681	SBOV2_40220.1	KAK4473081.1
OG0002683	SBOV2_93430.1, SBOV2_93430.2, SBOV2_93430.3, SBOV2_93430.4	KAK4467688.1
OG0002684	SBOV2_84830.1, SBOV2_84840.1, SBOV2_84960.1, SBOV2_84930.1, SBOV2_84910.1, SBOV2_84920.1, SBOV2_84940.1, SBOV2_84980.1, SBOV2_84950.1, SBOV2_84990.1, SBOV2_85000.1, SBOV2_82660.1, SBOV2_84970.1	KAK4468058.1
OG0002685	SBOV2_15530.1	KAK4474773.1, KAK4474772.1
OG0002687	SBOV2_38330.1	KAK4472774.1
OG0002688	SBOV2_25360.1, SBOV2_25360.2, SBOV2_25360.3	KAK4472913.1
OG0002689	SBOV2_25170.1, SBOV2_25390.1	KAK4472868.1
OG0002690	SBOV2_26970.1	KAK4473607.1
OG0002691	SBOV2_82750.2, SBOV2_82750.1, SBOV2_82750.3	KAK4468051.1
OG0002692	SBOV2_13000.1	KAK4474728.1
OG0002693	SBOV2_47620.1, SBOV2_47590.1	KAK4469575.1, KAK4469576.1
OG0002694	SBOV2_92360.1	KAK4467684.1
OG0002695	SBOV2_3040.1	KAK4475579.1, KAK4475580.1
OG0002696	SBOV2_33680.3, SBOV2_33680.4, SBOV2_33680.5, SBOV2_33680.1, SBOV2_33680.2	KAK4472278.1
OG0002697	SBOV2_10620.1, SBOV2_10620.2, SBOV2_10620.3	KAK4475946.1
OG0002698	SBOV2_2490.1, SBOV2_2490.2, SBOV2_2490.3, SBOV2_2490.4	KAK4475527.1
OG0002699	SBOV2_5310.1	KAK4475860.1, KAK4475861.1
OG0002700	SBOV2_95800.1, SBOV2_95800.2	KAK4467881.1
OG0002701	SBOV2_50580.1, SBOV2_50530.1	KAK4469839.1
OG0002702	SBOV2_12460.1	KAK4474663.1
OG0002702	SBOV2_12450.1	KAK4467546.1, KAK4474661.1
OG0002703	SBOV2_50660.1	KAK4469001.1
OG0002704	SBOV2_91310.1, SBOV2_55750.1	KAK4469734.1
OG0002705	SBOV2_56430.1	KAK4469788.1
OG0002706	SBOV2_44550.1, SBOV2_44550.2	KAK4473690.1
OG0002708	SBOV2_36310.4, SBOV2_36310.6, SBOV2_36310.7, SBOV2_36310.1, SBOV2_36310.3, SBOV2_36310.5, SBOV2_36310.2	KAK4472655.1
OG0002709	SBOV2_7340.1	KAK4476139.1
OG0002710	SBOV2_1230.1	KAK4476073.1
OG0002711	SBOV2_87580.3, SBOV2_87580.4, SBOV2_87580.1, SBOV2_87580.2, SBOV2_87580.5	KAK4468624.1
OG0002712	SBOV2_15510.1, SBOV2_15510.2	KAK4474770.1
OG0002713	SBOV2_47120.1, SBOV2_47120.2, SBOV2_47120.3	KAK4469619.1
OG0002714	SBOV2_76510.1, SBOV2_76510.2	KAK4470749.1
OG0002715	SBOV2_60160.1, SBOV2_60160.2, SBOV2_60160.3, SBOV2_60160.4	KAK4471754.1
OG0002716	SBOV2_67130.1, SBOV2_67130.4, SBOV2_67130.2, SBOV2_67130.3	KAK4471573.1
OG0002717	SBOV2_88810.1	KAK4468554.1
OG0002718	SBOV2_66230.1	KAK4471654.1
OG0002720	SBOV2_5160.2, SBOV2_5160.1	KAK4475867.1
OG0002721	SBOV2_94080.1, SBOV2_94080.3, SBOV2_94080.2	KAK4467655.1
OG0002722	SBOV2_21650.1, SBOV2_21650.2	KAK4475455.1
OG0002723	SBOV2_80220.1, SBOV2_80230.1	KAK4468312.1
OG0002724	SBOV2_81100.2, SBOV2_81100.1, SBOV2_81100.3	KAK4468303.1
OG0002725	SBOV2_4400.1, SBOV2_4400.2	KAK4475720.1, KAK4475723.1
OG0002726	SBOV2_36690.1	KAK4472701.1
OG0002727	SBOV2_72930.1, SBOV2_72930.2, SBOV2_72930.3	KAK4470614.1
OG0002728	SBOV2_8380.1, SBOV2_8380.2, SBOV2_8380.4, SBOV2_8380.3	KAK4475998.1
OG0002729	SBOV2_15790.1	KAK4474800.1
OG0002730	SBOV2_80020.1, SBOV2_80020.2, SBOV2_80020.3, SBOV2_80020.4	KAK4468174.1
OG0002731	SBOV2_45610.3, SBOV2_45610.2, SBOV2_45610.1	KAK4469270.1
OG0002732	SBOV2_66770.1, SBOV2_66770.2	KAK4471597.1
OG0002733	SBOV2_23880.1	KAK4473049.1
OG0002734	SBOV2_41480.1	KAK4473463.1
OG0002735	SBOV2_36600.1	KAK4472689.1
OG0002736	SBOV2_23780.4, SBOV2_23780.5, SBOV2_23780.6, SBOV2_23780.7, SBOV2_23780.8	KAK4473052.1
OG0002737	SBOV2_31050.1, SBOV2_31050.4, SBOV2_31050.2, SBOV2_31050.3	KAK4473989.1
OG0002739	SBOV2_12540.1, SBOV2_12540.2	KAK4474669.1
OG0002740	SBOV2_28200.2, SBOV2_28200.3, SBOV2_28200.1	KAK4473717.1
OG0002741	SBOV2_16970.1	KAK4474921.1
OG0002742	SBOV2_70780.4, SBOV2_70780.1, SBOV2_70780.2, SBOV2_70780.3	KAK4470147.1
OG0002743	SBOV2_25980.1	KAK4473428.1
OG0002744	SBOV2_57330.1	KAK4471140.1
OG0002745	SBOV2_91270.1	KAK4468844.1
OG0002746	SBOV2_51370.3, SBOV2_51370.5, SBOV2_51370.2, SBOV2_51370.1, SBOV2_51370.4	KAK4469905.1
OG0002747	SBOV2_25270.1	KAK4473006.1
OG0002748	SBOV2_32430.1	KAK4474127.1
OG0002749	SBOV2_47040.4, SBOV2_47040.6, SBOV2_47040.2, SBOV2_47040.5, SBOV2_47040.3, SBOV2_47040.1	KAK4469628.1
OG0002750	SBOV2_46440.1, SBOV2_46440.2	KAK4469085.1
OG0002751	SBOV2_27890.1	KAK4473696.1
OG0002752	SBOV2_69660.1	KAK4470141.1
OG0002753	SBOV2_84680.1	KAK4468156.1
OG0002754	SBOV2_15320.2, SBOV2_15320.1, SBOV2_15320.3	KAK4475253.1
OG0002755	SBOV2_3900.1, SBOV2_3900.2, SBOV2_3900.3	KAK4475664.1, KAK4475666.1
OG0002756	SBOV2_57560.1	KAK4471179.1
OG0002757	SBOV2_35800.3, SBOV2_35800.4, SBOV2_35800.1, SBOV2_35800.5, SBOV2_35800.6, SBOV2_35800.2	KAK4472603.1
OG0002758	SBOV2_5370.1	KAK4475841.1
OG0002759	SBOV2_39380.4, SBOV2_39380.1, SBOV2_39380.3, SBOV2_39380.2	KAK4472998.1
OG0002760	SBOV2_96190.1, SBOV2_3590.1, SBOV2_3590.2, SBOV2_96170.1, SBOV2_96180.1	KAK4475634.1
OG0002761	SBOV2_6260.1	KAK4476099.1
OG0002762	SBOV2_94710.1, SBOV2_94720.1, SBOV2_94720.2, SBOV2_94700.1	KAK4467811.1, KAK4467813.1
OG0002763	SBOV2_77650.1, SBOV2_77650.2	KAK4470861.1
OG0002764	SBOV2_36020.1, SBOV2_36020.2, SBOV2_36020.4, SBOV2_36020.3	KAK4472628.1
OG0002765	SBOV2_68460.1	KAK4471457.1
OG0002766	SBOV2_72230.1	KAK4470313.1
OG0002767	SBOV2_48800.1, SBOV2_48800.2	KAK4469243.1
OG0002768	SBOV2_2250.1	KAK4475376.1
OG0002769	SBOV2_41340.2, SBOV2_41340.1, SBOV2_41340.3	KAK4472893.1
OG0002770	SBOV2_17480.2, SBOV2_17480.1, SBOV2_17480.3, SBOV2_17480.4, SBOV2_17480.5	KAK4475325.1
OG0002771	SBOV2_33890.2, SBOV2_33890.3, SBOV2_33890.6, SBOV2_33890.4, SBOV2_33890.5, SBOV2_33890.1	KAK4472301.1
OG0002772	SBOV2_79900.1, SBOV2_79900.2, SBOV2_79900.3, SBOV2_79900.4	KAK4468029.1
OG0002773	SBOV2_15670.1	KAK4474786.1
OG0002774	SBOV2_2770.1, SBOV2_2780.1	KAK4475555.1
OG0002775	SBOV2_33590.1, SBOV2_33580.1	KAK4472266.1
OG0002777	SBOV2_75190.2, SBOV2_75190.1	KAK4470678.1
OG0002778	SBOV2_94550.1	KAK4467794.1
OG0002779	SBOV2_34320.1	KAK4472348.1
OG0002780	SBOV2_46540.1	KAK4469094.1
OG0002781	SBOV2_40990.1, SBOV2_40990.4, SBOV2_40990.5, SBOV2_40990.2, SBOV2_40990.3	KAK4472968.1
OG0002782	SBOV2_77980.1, SBOV2_77980.2, SBOV2_77980.3	KAK4470897.1
OG0002783	SBOV2_51410.1, SBOV2_51410.2, SBOV2_51410.3	KAK4469893.1
OG0002784	SBOV2_41330.1, SBOV2_41330.2, SBOV2_41330.3	KAK4472892.1
OG0002785	SBOV2_70620.1, SBOV2_70330.1	KAK4470232.1
OG0002786	SBOV2_12970.1, SBOV2_96250.1	KAK4474724.1
OG0002788	SBOV2_10540.1, SBOV2_10540.2, SBOV2_10540.3	KAK4475935.1
OG0002789	SBOV2_18250.1	KAK4475144.1
OG0002790	SBOV2_75510.1, SBOV2_75510.2	KAK4470712.1, KAK4470711.1
OG0002791	SBOV2_96050.1, SBOV2_96050.4, SBOV2_96050.2, SBOV2_96050.3, SBOV2_96050.5, SBOV2_96050.6, SBOV2_2660.3, SBOV2_2660.1, SBOV2_2660.2	KAK4475544.1
OG0002792	SBOV2_55090.1	KAK4469027.1
OG0002793	SBOV2_11190.1, SBOV2_11190.2, SBOV2_11190.3	KAK4474592.1
OG0002794	SBOV2_92690.1	KAK4467895.1
OG0002796	SBOV2_12290.1	KAK4467330.1, KAK4474641.1
OG0002797	SBOV2_31260.1, SBOV2_31260.2, SBOV2_31260.3, SBOV2_31260.4	KAK4474012.1
OG0002798	SBOV2_73400.1	KAK4470665.1
OG0002799	SBOV2_83360.1	KAK4468172.1, KAK4468171.1
OG0002800	SBOV2_78690.1, SBOV2_78690.2	KAK4470965.1
OG0002801	SBOV2_4940.1, SBOV2_4940.2, SBOV2_4940.3	KAK4475790.1
OG0002802	SBOV2_89920.6, SBOV2_89920.7, SBOV2_89920.2, SBOV2_89920.3, SBOV2_89920.4, SBOV2_89920.5, SBOV2_89920.1	KAK4468614.1
OG0002803	SBOV2_40790.2, SBOV2_40790.3, SBOV2_40790.1	KAK4472944.1
OG0002804	SBOV2_28510.3, SBOV2_28510.1, SBOV2_28510.2	KAK4473749.1, KAK4473751.1
OG0002805	SBOV2_55390.1	KAK4469980.1
OG0002806	SBOV2_70220.1, SBOV2_70220.2, SBOV2_70220.3	KAK4470451.1
OG0002807	SBOV2_19950.1, SBOV2_19950.2	KAK4474987.1
OG0002808	SBOV2_61610.1, SBOV2_61610.2	KAK4471766.1
OG0002809	SBOV2_80870.1, SBOV2_80870.2	KAK4467274.1, KAK4467991.1
