Orthogroup	schistosoma_bovis	schistosoma_curassoni
OG0003327	SBOV2_75960.1	SCUR1_76310.1
OG0003328	SBOV2_73520.1, SBOV2_73520.2	SCUR1_73660.1
OG0003329	SBOV2_93520.1	SCUR1_93180.1, SCUR1_93180.2
OG0003330	SBOV2_53870.1	SCUR1_51620.1
OG0003331	SBOV2_9560.1, SBOV2_9560.2	SCUR1_9650.1
OG0003332	SBOV2_35600.1, SBOV2_35600.2, SBOV2_35600.3	SCUR1_32120.1, SCUR1_32120.2, SCUR1_32120.3, SCUR1_32120.4
OG0003333	SBOV2_6440.1	SCUR1_6450.1
OG0003333	SBOV2_6450.1	SCUR1_6450.1
OG0003334	SBOV2_39190.1	SCUR1_28490.1
OG0003335	SBOV2_63610.2, SBOV2_63610.3	SCUR1_63960.1
OG0003336	SBOV2_61370.1	SCUR1_61700.1
OG0003337	SBOV2_75410.1, SBOV2_75410.2, SBOV2_75410.3, SBOV2_75410.4	SCUR1_75750.1
OG0003338	SBOV2_16270.2	SCUR1_16740.1, SCUR1_16740.4
OG0003338	SBOV2_16270.1	SCUR1_16740.2, SCUR1_16740.3
OG0003339	SBOV2_780.2, SBOV2_780.1	SCUR1_650.1
OG0003340	SBOV2_28080.1	SCUR1_39910.1, SCUR1_39910.3, SCUR1_39910.2, SCUR1_39910.4
OG0003341	SBOV2_67120.1	SCUR1_67080.1
OG0003342	SBOV2_13430.1	SCUR1_13780.1
OG0003343	SBOV2_54070.1, SBOV2_54070.2	SCUR1_51410.1, SCUR1_51410.2, SCUR1_51410.3
OG0003344	SBOV2_22750.1, SBOV2_22750.2	SCUR1_23140.1, SCUR1_23140.2, SCUR1_23140.3
OG0003345	SBOV2_96350.1, SBOV2_96350.2, SBOV2_96350.3, SBOV2_96350.4	SCUR1_86460.1
OG0003346	SBOV2_93090.1	SCUR1_92800.1
OG0003347	SBOV2_43670.1, SBOV2_43670.2, SBOV2_43670.3	SCUR1_44560.1
OG0003348	SBOV2_52060.1, SBOV2_52060.2	SCUR1_53540.1, SCUR1_53540.2
OG0003349	SBOV2_27600.1, SBOV2_27600.3, SBOV2_27600.4, SBOV2_27600.2, SBOV2_27600.5	SCUR1_40360.1
OG0003350	SBOV2_68840.1	SCUR1_68730.1
OG0003351	SBOV2_72600.1	SCUR1_72580.1, SCUR1_72590.1
OG0003352	SBOV2_79850.1	SCUR1_81210.1
OG0003353	SBOV2_40120.1	SCUR1_27490.1
OG0003354	SBOV2_40040.1	SCUR1_27560.1
OG0003355	SBOV2_68510.1	SCUR1_68430.1, SCUR1_68430.2
OG0003355	SBOV2_68510.2	SCUR1_68430.5, SCUR1_68430.3, SCUR1_68430.6, SCUR1_68430.4
OG0003356	SBOV2_12840.1, SBOV2_12840.2, SBOV2_12840.3	SCUR1_13200.1
OG0003357	SBOV2_42350.1, SBOV2_42350.2	SCUR1_43290.1, SCUR1_43290.2
OG0003358	SBOV2_88190.1	SCUR1_88730.1
OG0003359	SBOV2_57420.1	SCUR1_57960.1
OG0003360	SBOV2_34560.1, SBOV2_34560.2, SBOV2_34560.3	SCUR1_33160.1
OG0003361	SBOV2_18950.1	SCUR1_19510.2
OG0003361	SBOV2_18950.2	SCUR1_19510.3, SCUR1_19510.4
OG0003362	SBOV2_74540.1	SCUR1_74800.1, SCUR1_74800.2
OG0003363	SBOV2_37700.1, SBOV2_37700.2	SCUR1_29850.1, SCUR1_29850.2, SCUR1_29850.3
OG0003364	SBOV2_84370.1, SBOV2_84370.2	SCUR1_84130.1
OG0003365	SBOV2_18390.1	SCUR1_18930.1
OG0003366	SBOV2_61210.2, SBOV2_61210.1	SCUR1_61520.1, SCUR1_61520.2
OG0003367	SBOV2_47000.1, SBOV2_47000.2, SBOV2_47000.3	SCUR1_47760.2
OG0003368	SBOV2_29830.1	SCUR1_38040.9, SCUR1_38040.2, SCUR1_38040.7, SCUR1_38040.8, SCUR1_38040.4, SCUR1_38040.5, SCUR1_38040.6, SCUR1_38040.1, SCUR1_38040.3
OG0003369	SBOV2_64640.1, SBOV2_64640.2	SCUR1_64850.1
OG0003370	SBOV2_25320.1	SCUR1_25760.1
OG0003370	SBOV2_25320.1	SCUR1_25760.2
OG0003370	SBOV2_25320.1	SCUR1_25760.4
OG0003370	SBOV2_25320.1	SCUR1_25760.5
OG0003370	SBOV2_25320.2	SCUR1_25760.1
OG0003370	SBOV2_25320.2	SCUR1_25760.2
OG0003370	SBOV2_25320.2	SCUR1_25760.4
OG0003370	SBOV2_25320.2	SCUR1_25760.5
OG0003370	SBOV2_25320.3	SCUR1_25760.1
OG0003370	SBOV2_25320.3	SCUR1_25760.2
OG0003370	SBOV2_25320.3	SCUR1_25760.4
OG0003370	SBOV2_25320.3	SCUR1_25760.5
OG0003371	SBOV2_46930.1	SCUR1_47690.3, SCUR1_47690.1, SCUR1_47690.2
OG0003372	SBOV2_93160.1	SCUR1_92870.1, SCUR1_92870.2, SCUR1_92870.3
OG0003373	SBOV2_15100.1	SCUR1_15520.1
OG0003374	SBOV2_93920.1	SCUR1_95310.1, SCUR1_100400.1, SCUR1_93580.1
OG0003375	SBOV2_69070.1	SCUR1_68930.1, SCUR1_68930.2
OG0003376	SBOV2_47260.1, SBOV2_47260.2, SBOV2_47260.3	SCUR1_48010.1, SCUR1_48010.2
OG0003377	SBOV2_80780.1	SCUR1_80500.1, SCUR1_80500.2
OG0003378	SBOV2_82330.2, SBOV2_82330.1	SCUR1_82310.1
OG0003379	SBOV2_65180.1	SCUR1_65410.2
OG0003380	SBOV2_54240.4, SBOV2_54240.9, SBOV2_54240.10, SBOV2_54240.8, SBOV2_54240.6, SBOV2_54240.7, SBOV2_54240.1, SBOV2_54240.2, SBOV2_54240.3, SBOV2_54240.5	SCUR1_51240.1
OG0003381	SBOV2_50610.1	SCUR1_54950.1
OG0003382	SBOV2_69530.1	SCUR1_69380.1, SCUR1_69380.2
OG0003383	SBOV2_6180.1, SBOV2_6180.3, SBOV2_6180.5, SBOV2_6180.2, SBOV2_6180.4	SCUR1_6200.1
OG0003384	SBOV2_42670.2, SBOV2_42670.1	SCUR1_43580.1
OG0003385	SBOV2_90380.1	SCUR1_90080.1, SCUR1_90080.2
OG0003386	SBOV2_21010.1	SCUR1_21690.1
OG0003388	SBOV2_92840.1, SBOV2_92840.2	SCUR1_92570.1, SCUR1_92570.2
OG0003389	SBOV2_45740.1	SCUR1_100050.1
OG0003390	SBOV2_32990.1	SCUR1_34840.5, SCUR1_34840.1, SCUR1_34840.2, SCUR1_34840.4, SCUR1_34840.3
OG0003391	SBOV2_78260.2, SBOV2_78260.1	SCUR1_78640.1
OG0003392	SBOV2_49960.1, SBOV2_49960.2	SCUR1_55610.1
OG0003393	SBOV2_35100.1, SBOV2_35100.2, SBOV2_35100.3	SCUR1_32620.1
OG0003394	SBOV2_41580.1, SBOV2_41580.4, SBOV2_41580.2, SBOV2_41580.3	SCUR1_42540.1
OG0003395	SBOV2_55060.1	SCUR1_55870.1
OG0003396	SBOV2_43350.1	SCUR1_43990.1
OG0003397	SBOV2_21390.1, SBOV2_21390.2, SBOV2_21390.3	SCUR1_21950.4, SCUR1_21950.1, SCUR1_21950.2, SCUR1_21950.3
OG0003398	SBOV2_9440.2, SBOV2_9440.1, SBOV2_9440.3	SCUR1_9540.1
OG0003399	SBOV2_32300.2, SBOV2_32300.1, SBOV2_32300.3, SBOV2_32300.4	SCUR1_35490.1
OG0003400	SBOV2_72270.1, SBOV2_72270.2	SCUR1_72260.1
OG0003401	SBOV2_34750.1	SCUR1_32980.1
OG0003402	SBOV2_20130.1	SCUR1_20520.1, SCUR1_20520.2
OG0003403	SBOV2_49710.1, SBOV2_49710.2, SBOV2_49710.3	SCUR1_50370.2, SCUR1_50370.1, SCUR1_50370.4, SCUR1_50370.3
OG0003404	SBOV2_74140.2, SBOV2_74140.1, SBOV2_74140.3	SCUR1_74380.4, SCUR1_74380.2, SCUR1_74380.3, SCUR1_74380.1
OG0003405	SBOV2_46970.2, SBOV2_46970.3, SBOV2_46970.1	SCUR1_47720.1
OG0003406	SBOV2_7080.1	SCUR1_7120.1
OG0003406	SBOV2_7080.2	SCUR1_7120.5
OG0003407	SBOV2_84140.1	SCUR1_83910.1
OG0003408	SBOV2_25150.1, SBOV2_25150.2, SBOV2_25150.3	SCUR1_25550.1
OG0003409	SBOV2_16980.1	SCUR1_17470.1
OG0003410	SBOV2_68860.1	SCUR1_68750.1
OG0003411	SBOV2_28420.1	SCUR1_39520.1
OG0003412	SBOV2_5120.3, SBOV2_5120.2, SBOV2_5120.1, SBOV2_5120.4	SCUR1_5150.1
OG0003413	SBOV2_2390.1	SCUR1_2220.4, SCUR1_2220.1, SCUR1_2220.2, SCUR1_2220.3
OG0003414	SBOV2_28250.2	SCUR1_39720.1
OG0003415	SBOV2_78720.1	SCUR1_79060.1
OG0003416	SBOV2_68680.1	SCUR1_68560.1
OG0003416	SBOV2_68680.1	SCUR1_68560.2
OG0003417	SBOV2_55540.4, SBOV2_55540.1, SBOV2_55540.2, SBOV2_55540.3	SCUR1_56300.4, SCUR1_56300.5, SCUR1_56300.6, SCUR1_56300.1, SCUR1_56300.2, SCUR1_56300.3
OG0003418	SBOV2_46520.1	SCUR1_47250.1, SCUR1_47250.2, SCUR1_47250.3, SCUR1_47250.4, SCUR1_47250.5, SCUR1_47250.6
OG0003419	SBOV2_73060.1	SCUR1_73150.1
OG0003420	SBOV2_30750.1	SCUR1_37080.1
OG0003421	SBOV2_29900.1, SBOV2_29900.2, SBOV2_29900.3	SCUR1_37970.1
OG0003422	SBOV2_46290.1	SCUR1_47010.1, SCUR1_100920.1, SCUR1_47010.2, SCUR1_47010.3
OG0003423	SBOV2_12810.1	SCUR1_13170.4, SCUR1_13170.1, SCUR1_13170.2, SCUR1_13170.3
OG0003424	SBOV2_85730.1	SCUR1_85420.1
OG0003425	SBOV2_84290.1, SBOV2_84290.2, SBOV2_84290.3	SCUR1_84050.1, SCUR1_84050.2
OG0003426	SBOV2_63490.1	SCUR1_63840.1, SCUR1_63840.2
OG0003427	SBOV2_43840.1	SCUR1_44750.1
OG0003428	SBOV2_81960.1	SCUR1_81980.2, SCUR1_81980.4, SCUR1_81980.3, SCUR1_81980.1
OG0003429	SBOV2_76950.1	SCUR1_77300.1
OG0003430	SBOV2_76070.1, SBOV2_76070.2	SCUR1_76430.1, SCUR1_76430.2, SCUR1_76430.3
OG0003431	SBOV2_19720.1	SCUR1_20910.1, SCUR1_20910.2
OG0003432	SBOV2_69970.1, SBOV2_69970.2, SBOV2_69970.4	SCUR1_69870.1
OG0003433	SBOV2_4810.1	SCUR1_4790.1
OG0003434	SBOV2_59290.1	SCUR1_59620.1
OG0003435	SBOV2_30720.1	SCUR1_37130.1
OG0003436	SBOV2_49730.1, SBOV2_49730.2	SCUR1_50390.3, SCUR1_50390.2, SCUR1_50390.1
OG0003437	SBOV2_71970.1	SCUR1_71990.1
OG0003438	SBOV2_36640.1	SCUR1_30930.4, SCUR1_30930.1, SCUR1_30930.3, SCUR1_30930.2
OG0003439	SBOV2_21610.1	SCUR1_22150.3, SCUR1_22150.2, SCUR1_22150.4, SCUR1_22150.1
OG0003440	SBOV2_20860.1, SBOV2_20860.2	SCUR1_100960.1, SCUR1_100960.2, SCUR1_100960.3, SCUR1_19750.1, SCUR1_19750.2
OG0003441	SBOV2_40650.1	SCUR1_26920.1
OG0003442	SBOV2_71780.1, SBOV2_71780.2	SCUR1_71790.1
OG0003443	SBOV2_58420.1	SCUR1_58840.1
OG0003444	SBOV2_10560.2, SBOV2_10560.3, SBOV2_10560.1	SCUR1_10760.5, SCUR1_10760.4, SCUR1_10760.3, SCUR1_10760.1, SCUR1_10760.2
OG0003445	SBOV2_44080.1, SBOV2_44080.2	SCUR1_45010.1
OG0003446	SBOV2_32640.2	SCUR1_35210.1
OG0003447	SBOV2_5420.1, SBOV2_5420.2	SCUR1_5480.1
OG0003448	SBOV2_69410.1	SCUR1_69260.1
OG0003449	SBOV2_69420.1	SCUR1_69270.4, SCUR1_69270.6, SCUR1_69270.1, SCUR1_69270.3, SCUR1_69270.5, SCUR1_69270.7, SCUR1_69270.8, SCUR1_69270.2
OG0003450	SBOV2_65480.1	SCUR1_65650.1
OG0003451	SBOV2_84580.1	SCUR1_97290.1, SCUR1_97300.1
OG0003452	SBOV2_8460.1, SBOV2_8460.2, SBOV2_8460.3, SBOV2_8460.4, SBOV2_8460.5, SBOV2_8460.6, SBOV2_8460.7	SCUR1_8510.1
OG0003453	SBOV2_42640.1, SBOV2_42640.3, SBOV2_42640.2	SCUR1_43560.1
OG0003454	SBOV2_33460.1, SBOV2_33460.2, SBOV2_33460.3	SCUR1_34350.2, SCUR1_34350.1
OG0003455	SBOV2_61350.1, SBOV2_61350.2, SBOV2_61350.3, SBOV2_61350.4, SBOV2_61350.5	SCUR1_61680.1
OG0003456	SBOV2_7250.1	SCUR1_8100.1
OG0003457	SBOV2_29680.1	SCUR1_38210.1, SCUR1_38210.2
OG0003458	SBOV2_28580.1, SBOV2_28580.2	SCUR1_39350.1, SCUR1_39350.4, SCUR1_39350.3, SCUR1_39350.5, SCUR1_39350.2
OG0003459	SBOV2_73000.1, SBOV2_73000.2, SBOV2_73000.3, SBOV2_73000.4, SBOV2_73000.5	SCUR1_73080.1, SCUR1_73080.2
OG0003460	SBOV2_43690.2	SCUR1_44580.3, SCUR1_44580.2
OG0003460	SBOV2_43690.3	SCUR1_44580.1
OG0003461	SBOV2_83500.1	SCUR1_83370.1, SCUR1_83370.2
OG0003462	SBOV2_28190.1	SCUR1_39790.1
OG0003462	SBOV2_28190.1	SCUR1_39790.2
OG0003463	SBOV2_84210.1	SCUR1_83990.1
OG0003464	SBOV2_80590.1, SBOV2_80590.2	SCUR1_80670.1
OG0003466	SBOV2_9740.1	SCUR1_9870.1, SCUR1_9870.2, SCUR1_9870.3
OG0003467	SBOV2_76190.1	SCUR1_76570.1, SCUR1_76570.2
OG0003468	SBOV2_67870.2, SBOV2_67870.5, SBOV2_67870.1, SBOV2_67870.3, SBOV2_67870.4, SBOV2_67870.6	SCUR1_67920.3, SCUR1_67920.1, SCUR1_67920.2, SCUR1_67920.4
OG0003469	SBOV2_54960.1	SCUR1_50610.2
OG0003470	SBOV2_53360.2, SBOV2_53360.1, SBOV2_53360.3	SCUR1_52180.1
OG0003471	SBOV2_45250.1, SBOV2_45250.2	SCUR1_46050.1, SCUR1_46050.2
OG0003472	SBOV2_8800.1	SCUR1_8860.2, SCUR1_8860.3
OG0003473	SBOV2_76900.1, SBOV2_76910.1	SCUR1_77260.1
OG0003474	SBOV2_56030.1	SCUR1_56770.1
OG0003475	SBOV2_23950.1, SBOV2_23950.2, SBOV2_23950.3	SCUR1_24460.1
OG0003476	SBOV2_41980.1, SBOV2_41980.2	SCUR1_42950.1
OG0003477	SBOV2_88900.3, SBOV2_88900.2, SBOV2_88900.4	SCUR1_88030.1
OG0003477	SBOV2_88900.1	SCUR1_88030.2
OG0003478	SBOV2_6230.1	SCUR1_6260.1
OG0003479	SBOV2_39610.1	SCUR1_28050.1, SCUR1_28050.2, SCUR1_28050.3
OG0003480	SBOV2_67250.2, SBOV2_67250.1, SBOV2_67250.3	SCUR1_67220.1
OG0003481	SBOV2_61200.1	SCUR1_61510.2, SCUR1_61510.1
OG0003482	SBOV2_86760.1	SCUR1_86160.1, SCUR1_86160.2
OG0003483	SBOV2_37230.1, SBOV2_37230.2, SBOV2_37230.3	SCUR1_30340.1
OG0003484	SBOV2_4340.1	SCUR1_4300.1
OG0003485	SBOV2_82620.2, SBOV2_82620.1	SCUR1_82550.1
OG0003486	SBOV2_26490.1	SCUR1_41500.3, SCUR1_41500.1, SCUR1_41500.2
OG0003487	SBOV2_53920.1	SCUR1_51560.1
OG0003488	SBOV2_11370.1	SCUR1_11570.1, SCUR1_11570.2
OG0003489	SBOV2_75820.1	SCUR1_76160.1
OG0003490	SBOV2_8690.2	SCUR1_8750.3
OG0003490	SBOV2_8690.1	SCUR1_8750.2, SCUR1_8750.1
OG0003491	SBOV2_33640.1, SBOV2_33640.2, SBOV2_33640.3	SCUR1_34140.1
OG0003492	SBOV2_60560.3	SCUR1_60910.7
OG0003492	SBOV2_60560.1, SBOV2_60560.2	SCUR1_60910.1, SCUR1_60910.2, SCUR1_60910.3, SCUR1_60910.5, SCUR1_60910.6, SCUR1_60910.4
OG0003493	SBOV2_90760.1, SBOV2_90760.2, SBOV2_90760.3, SBOV2_90760.4, SBOV2_90760.5, SBOV2_90760.6, SBOV2_90760.7	SCUR1_90410.1
OG0003495	SBOV2_4160.3, SBOV2_4160.1, SBOV2_4160.4, SBOV2_4160.2	SCUR1_4100.1, SCUR1_4100.2
OG0003496	SBOV2_37270.3, SBOV2_37270.4, SBOV2_37270.5, SBOV2_37270.1, SBOV2_37270.2	SCUR1_30300.3, SCUR1_30300.2, SCUR1_30300.1
OG0003497	SBOV2_50210.1, SBOV2_50210.2	SCUR1_55370.1
OG0003498	SBOV2_69630.1	SCUR1_69480.1, SCUR1_69480.2, SCUR1_69480.3
OG0003499	SBOV2_61660.1	SCUR1_61990.1, SCUR1_61990.2, SCUR1_61990.3
OG0003500	SBOV2_62900.1	SCUR1_63230.1, SCUR1_63230.2, SCUR1_63230.3
OG0003501	SBOV2_76470.1	SCUR1_76820.1
OG0003502	SBOV2_86850.1	SCUR1_86060.1
OG0003503	SBOV2_5750.1, SBOV2_5750.2	SCUR1_5780.1, SCUR1_5780.2
OG0003504	SBOV2_28800.1, SBOV2_28800.2	SCUR1_39120.1
OG0003505	SBOV2_54340.1, SBOV2_54340.2	SCUR1_51120.2, SCUR1_51120.3, SCUR1_51120.4, SCUR1_51120.5, SCUR1_51120.1, SCUR1_51120.6
OG0003506	SBOV2_1130.1, SBOV2_1130.4	SCUR1_990.1, SCUR1_990.2, SCUR1_990.3
OG0003507	SBOV2_4180.1, SBOV2_4180.2	SCUR1_4110.1, SCUR1_4110.2
OG0003508	SBOV2_64330.3, SBOV2_64330.1, SBOV2_64330.2, SBOV2_64330.4	SCUR1_64590.1
OG0003509	SBOV2_43210.1, SBOV2_43210.2, SBOV2_43210.3	SCUR1_44130.1, SCUR1_44130.3, SCUR1_44130.2, SCUR1_44130.4
OG0003510	SBOV2_1110.2, SBOV2_1110.1	SCUR1_970.1
OG0003511	SBOV2_64230.1	SCUR1_64510.1
OG0003512	SBOV2_81880.3	SCUR1_81890.1
OG0003513	SBOV2_74790.1	SCUR1_75100.1
OG0003514	SBOV2_38690.1, SBOV2_38690.2, SBOV2_38690.3, SBOV2_38690.5	SCUR1_29000.1
OG0003515	SBOV2_92880.1	SCUR1_92610.1, SCUR1_92610.2
OG0003516	SBOV2_54560.1, SBOV2_54560.2	SCUR1_50910.1
OG0003517	SBOV2_94490.1	SCUR1_94130.1
OG0003518	SBOV2_85740.1	SCUR1_85430.1
OG0003519	SBOV2_29980.1, SBOV2_29980.2	SCUR1_37890.1
OG0003520	SBOV2_57390.1, SBOV2_57390.2, SBOV2_57390.3	SCUR1_57920.1, SCUR1_57920.2, SCUR1_57920.3
OG0003521	SBOV2_11610.1	SCUR1_11880.1, SCUR1_11880.2
OG0003522	SBOV2_79230.1	SCUR1_79540.1, SCUR1_79540.2
OG0003523	SBOV2_50910.1, SBOV2_50910.2	SCUR1_54750.1
OG0003524	SBOV2_61590.1	SCUR1_61920.1, SCUR1_61920.3, SCUR1_61920.2
OG0003525	SBOV2_3400.2, SBOV2_3400.1, SBOV2_3400.4, SBOV2_3400.3, SBOV2_3400.5	SCUR1_3350.1
OG0003526	SBOV2_37550.1	SCUR1_30030.1
OG0003527	SBOV2_78730.1	SCUR1_79070.1
OG0003528	SBOV2_670.2, SBOV2_670.1	SCUR1_620.1
OG0003529	SBOV2_25700.1	SCUR1_42350.1, SCUR1_42350.2, SCUR1_42350.3, SCUR1_42350.4
OG0003530	SBOV2_65940.1, SBOV2_65940.2, SBOV2_65940.3, SBOV2_65940.4	SCUR1_66020.1
OG0003531	SBOV2_10410.1	SCUR1_10620.1, SCUR1_10620.2, SCUR1_10620.3
OG0003532	SBOV2_7200.1	SCUR1_8150.1
OG0003533	SBOV2_47750.1, SBOV2_47750.2	SCUR1_48450.1, SCUR1_48450.4, SCUR1_48450.2, SCUR1_48450.5, SCUR1_48450.3
OG0003534	SBOV2_86510.1	SCUR1_86410.1
OG0003535	SBOV2_95560.1	SCUR1_94830.5, SCUR1_94830.1, SCUR1_94830.3, SCUR1_94830.2, SCUR1_94830.4
OG0003536	SBOV2_60610.3, SBOV2_60610.2, SBOV2_60610.1	SCUR1_60970.1
OG0003537	SBOV2_58840.1	SCUR1_59180.1
OG0003538	SBOV2_21640.1	SCUR1_22180.1
OG0003539	SBOV2_76090.1	SCUR1_76450.1
OG0003540	SBOV2_4360.1	SCUR1_4320.1
OG0003541	SBOV2_85310.1	SCUR1_84990.1
OG0003542	SBOV2_63570.1, SBOV2_63570.2, SBOV2_63570.3, SBOV2_63570.4	SCUR1_63920.1
OG0003543	SBOV2_48950.1	SCUR1_49620.1
OG0003544	SBOV2_47950.1, SBOV2_47950.2	SCUR1_48630.1
OG0003545	SBOV2_18980.2	SCUR1_19540.1
OG0003548	SBOV2_21930.1	SCUR1_22480.1
OG0003549	SBOV2_87190.1	SCUR1_86780.1
OG0003549	SBOV2_87190.1	SCUR1_86780.2
OG0003549	SBOV2_87190.2	SCUR1_86780.1
OG0003549	SBOV2_87190.2	SCUR1_86780.2
OG0003549	SBOV2_87190.3	SCUR1_86780.3, SCUR1_86780.4
OG0003550	SBOV2_30210.3, SBOV2_30210.1, SBOV2_30210.2	SCUR1_37700.1, SCUR1_37700.2
OG0003551	SBOV2_63890.1, SBOV2_63880.6	SCUR1_64210.2
OG0003551	SBOV2_63880.2, SBOV2_63880.4, SBOV2_63880.5	SCUR1_64220.1
OG0003551	SBOV2_63880.3	SCUR1_64210.1
OG0003552	SBOV2_57450.2, SBOV2_57450.1	SCUR1_57990.1, SCUR1_57990.3, SCUR1_57990.4, SCUR1_57990.2
OG0003553	SBOV2_9680.1	SCUR1_9790.1
OG0003554	SBOV2_68730.1, SBOV2_68730.2	SCUR1_68620.1
OG0003555	SBOV2_75610.1, SBOV2_75610.2, SBOV2_75610.3, SBOV2_75610.4, SBOV2_75610.5	SCUR1_75950.1, SCUR1_75950.3, SCUR1_75950.2
OG0003556	SBOV2_60540.2	SCUR1_60890.1, SCUR1_60890.2, SCUR1_60890.3, SCUR1_60890.4
OG0003557	SBOV2_46040.1	SCUR1_46770.1
OG0003557	SBOV2_46040.1	SCUR1_46770.3
OG0003558	SBOV2_57800.1, SBOV2_57800.3, SBOV2_57800.4, SBOV2_57800.2	SCUR1_58320.1, SCUR1_58320.3, SCUR1_58320.2
OG0003559	SBOV2_81070.1, SBOV2_81070.2	SCUR1_80230.1
OG0003560	SBOV2_62390.1	SCUR1_62630.1
OG0003561	SBOV2_4670.1, SBOV2_4670.2	SCUR1_4640.1, SCUR1_4640.4, SCUR1_4640.3, SCUR1_4640.2, SCUR1_4640.5
OG0003562	SBOV2_63560.1	SCUR1_63910.1
OG0003563	SBOV2_58170.1	SCUR1_58640.1
OG0003564	SBOV2_36080.1	SCUR1_31540.1
OG0003565	SBOV2_40550.1, SBOV2_40580.1, SBOV2_40570.1	SCUR1_26980.3, SCUR1_26980.2, SCUR1_26980.1
OG0003567	SBOV2_11950.3, SBOV2_11950.2	SCUR1_12230.1
OG0003568	SBOV2_2790.1	SCUR1_2670.1
OG0003569	SBOV2_6350.1	SCUR1_6370.3, SCUR1_6370.1, SCUR1_6370.2
OG0003571	SBOV2_3510.1	SCUR1_3450.1
OG0003572	SBOV2_66960.1	SCUR1_66980.1
OG0003577	SBOV2_43740.1	SCUR1_44640.1, SCUR1_44640.2, SCUR1_44640.3
OG0003578	SBOV2_93600.1, SBOV2_93600.2, SBOV2_93600.3	SCUR1_93270.1
OG0003579	SBOV2_31070.1	SCUR1_36760.1
OG0003580	SBOV2_15480.1	SCUR1_15900.1
OG0003581	SBOV2_26610.1	SCUR1_41360.2, SCUR1_41360.1, SCUR1_41360.3, SCUR1_41360.4
OG0003582	SBOV2_56770.1	SCUR1_57350.1
OG0003583	SBOV2_2950.1, SBOV2_2950.2, SBOV2_2950.3, SBOV2_2950.4, SBOV2_2950.5	SCUR1_2830.2, SCUR1_2830.1, SCUR1_2830.3
OG0003584	SBOV2_61230.1, SBOV2_61230.3, SBOV2_61230.2	SCUR1_61540.1
OG0003585	SBOV2_83150.1, SBOV2_83150.2, SBOV2_83160.1	SCUR1_83020.1, SCUR1_83020.2
OG0003586	SBOV2_44290.1	SCUR1_45210.1, SCUR1_45210.2
OG0003587	SBOV2_10740.1, SBOV2_10740.2, SBOV2_10740.3, SBOV2_10740.4	SCUR1_10960.1, SCUR1_10960.2, SCUR1_10960.4, SCUR1_10960.5, SCUR1_10960.3
OG0003588	SBOV2_15780.1	SCUR1_16200.1, SCUR1_16200.2
OG0003589	SBOV2_70530.1	SCUR1_70440.2, SCUR1_70440.3, SCUR1_70440.1
OG0003590	SBOV2_6210.1	SCUR1_6230.1
OG0003591	SBOV2_58760.1	SCUR1_59100.1, SCUR1_59100.3, SCUR1_59100.2
OG0003592	SBOV2_72740.1, SBOV2_72740.2	SCUR1_72740.1, SCUR1_72740.2, SCUR1_72740.3, SCUR1_72740.4
OG0003593	SBOV2_34250.1	SCUR1_33490.1
OG0003594	SBOV2_15140.1	SCUR1_15560.1
OG0003595	SBOV2_84710.1	SCUR1_84400.1
OG0003596	SBOV2_52780.1	SCUR1_52800.1
OG0003597	SBOV2_72340.1	SCUR1_72340.3, SCUR1_72340.1, SCUR1_72340.2
OG0003598	SBOV2_31410.1, SBOV2_31410.2	SCUR1_36410.1, SCUR1_36410.2, SCUR1_36410.3
OG0003599	SBOV2_12990.1	SCUR1_13360.1
OG0003600	SBOV2_5180.1	SCUR1_5220.2, SCUR1_5220.1
OG0003601	SBOV2_40010.1	SCUR1_27590.1
OG0003602	SBOV2_64260.1, SBOV2_64260.2	SCUR1_64530.1, SCUR1_64530.2
OG0003603	SBOV2_70430.1	SCUR1_70340.1
OG0003604	SBOV2_1040.1, SBOV2_1040.2, SBOV2_1040.3	SCUR1_900.1, SCUR1_900.4, SCUR1_900.5, SCUR1_900.2, SCUR1_900.3
OG0003605	SBOV2_16040.1	SCUR1_16500.2
OG0003605	SBOV2_16040.2	SCUR1_16500.1
OG0003606	SBOV2_33410.1, SBOV2_33410.2	SCUR1_34410.1, SCUR1_34410.2, SCUR1_34410.3
OG0003607	SBOV2_14720.1	SCUR1_15110.1
OG0003608	SBOV2_31520.1, SBOV2_31520.2	SCUR1_36350.1, SCUR1_36350.2
OG0003609	SBOV2_24010.1, SBOV2_24010.2	SCUR1_24540.1, SCUR1_24540.2
OG0003610	SBOV2_89660.1, SBOV2_89660.2	SCUR1_87180.1
OG0003611	SBOV2_51520.1, SBOV2_51520.2, SBOV2_51520.3, SBOV2_51520.4	SCUR1_54140.1
OG0003612	SBOV2_58860.1, SBOV2_58860.2	SCUR1_59200.1
OG0003613	SBOV2_67800.1, SBOV2_67800.2, SBOV2_67800.3	SCUR1_67730.1
OG0003614	SBOV2_58710.1, SBOV2_58710.2	SCUR1_59040.1
OG0003615	SBOV2_28840.1	SCUR1_39070.2
OG0003615	SBOV2_28840.2	SCUR1_39070.1
OG0003616	SBOV2_17130.1	SCUR1_17610.4, SCUR1_17610.2, SCUR1_17610.1, SCUR1_17610.3
OG0003617	SBOV2_60150.1, SBOV2_60150.2	SCUR1_60430.1
OG0003617	SBOV2_60150.1, SBOV2_60150.2	SCUR1_60430.2
OG0003617	SBOV2_60150.1, SBOV2_60150.2	SCUR1_60430.3
