Orthogroup	opisthorchis_viverrini	schistosoma_bovis
OG0002927	T265_03127	SBOV2_9450.1, SBOV2_9450.2, SBOV2_9450.3, SBOV2_9450.4, SBOV2_9450.5, SBOV2_9450.6, SBOV2_9450.7
OG0002928	T265_13841	SBOV2_74070.1
OG0002929	T265_00854	SBOV2_21990.1
OG0002930	T265_09338	SBOV2_27290.1
OG0002931	T265_10381	SBOV2_1970.1
OG0002932	T265_12802	SBOV2_44180.1, SBOV2_44170.1
OG0002933	T265_13654, T265_16004, T265_13655	SBOV2_27550.1
OG0002934	T265_07078	SBOV2_92190.1
OG0002935	T265_01577	SBOV2_65380.1
OG0002936	T265_02894	SBOV2_46060.1
OG0002938	T265_04269, T265_04417, T265_04418	SBOV2_78160.1
OG0002939	T265_03203	SBOV2_12850.1
OG0002940	T265_12767, T265_01318	SBOV2_47400.4, SBOV2_47400.3, SBOV2_47400.1, SBOV2_47400.2
OG0002941	T265_10241	SBOV2_50520.1, SBOV2_50510.1
OG0002942	T265_02787	SBOV2_77480.1, SBOV2_77460.1
OG0002943	T265_13089	SBOV2_77510.1, SBOV2_77510.2, SBOV2_77510.4, SBOV2_77510.3
OG0002944	T265_10544	SBOV2_16960.1
OG0002945	T265_11225	SBOV2_76800.1, SBOV2_76800.2
OG0002946	T265_11123, T265_15274, T265_09246, T265_02088	SBOV2_18150.1, SBOV2_18150.2, SBOV2_18150.3
OG0002947	T265_09749	SBOV2_88650.1, SBOV2_88660.1, SBOV2_88650.2, SBOV2_88650.3
OG0002948	T265_10715	SBOV2_60130.1
OG0002949	T265_02799	SBOV2_33560.2, SBOV2_33560.1, SBOV2_33560.3
OG0002950	T265_04871	SBOV2_69540.1
OG0002951	T265_07586	SBOV2_29860.1, SBOV2_29860.2
OG0002952	T265_12773	SBOV2_49770.1
OG0002953	T265_04423, T265_15987	SBOV2_3330.1, SBOV2_3330.2, SBOV2_3330.3, SBOV2_3330.4
OG0002954	T265_06597, T265_15941	SBOV2_59600.1
OG0002955	T265_14732	SBOV2_72900.2, SBOV2_72900.1
OG0002956	T265_15076	SBOV2_93790.1
OG0002957	T265_00422	SBOV2_69640.1, SBOV2_69640.4, SBOV2_69640.3, SBOV2_69640.2
OG0002958	T265_16166, T265_10751, T265_10762	SBOV2_66430.1, SBOV2_66430.2
OG0002959	T265_13472	SBOV2_86270.1, SBOV2_86270.2
OG0002960	T265_05712	SBOV2_48070.3, SBOV2_48070.4, SBOV2_48070.1, SBOV2_48070.2
OG0002961	T265_11252	SBOV2_18590.1
OG0002962	T265_14105	SBOV2_66010.1
OG0002964	T265_08700	SBOV2_24690.1, SBOV2_24690.2
OG0002965	T265_02144	SBOV2_91460.1, SBOV2_91460.3, SBOV2_91460.2
OG0002966	T265_04442	SBOV2_43270.1
OG0002967	T265_09516, T265_09515, T265_14873	SBOV2_60690.1
OG0002968	T265_14182, T265_14181	SBOV2_18800.1, SBOV2_18800.2
OG0002969	T265_07415	SBOV2_52840.1
OG0002970	T265_12882	SBOV2_9720.1
OG0002971	T265_09283	SBOV2_62590.4, SBOV2_62590.2, SBOV2_62590.5, SBOV2_62590.3, SBOV2_62590.1
OG0002972	T265_00627	SBOV2_61310.1, SBOV2_61310.3, SBOV2_61310.4, SBOV2_61310.2
OG0002973	T265_07435	SBOV2_47890.1
OG0002974	T265_15126	SBOV2_35130.3, SBOV2_35130.1, SBOV2_35130.2
OG0002975	T265_01518	SBOV2_29440.1
OG0002976	T265_03160	SBOV2_63040.1, SBOV2_63040.2, SBOV2_63040.3, SBOV2_63040.4, SBOV2_63040.5, SBOV2_63040.6
OG0002977	T265_01592	SBOV2_7430.1, SBOV2_7430.2, SBOV2_7430.3, SBOV2_7430.4
OG0002979	T265_11670	SBOV2_21160.1, SBOV2_21160.2
OG0002980	T265_00740	SBOV2_38260.1
OG0002981	T265_14186	SBOV2_74280.1
OG0002982	T265_13871	SBOV2_51910.2, SBOV2_51910.3, SBOV2_51910.1
OG0002983	T265_02113, T265_15879	SBOV2_24140.2, SBOV2_24140.1, SBOV2_24140.4, SBOV2_24140.3
OG0002984	T265_14382	SBOV2_12550.2, SBOV2_12550.3, SBOV2_12550.1, SBOV2_12550.4, SBOV2_12550.5
OG0002985	T265_15506	SBOV2_2180.1
OG0002986	T265_10270, T265_10269	SBOV2_9800.1
OG0002988	T265_08760	SBOV2_91520.1
OG0002989	T265_09294	SBOV2_48770.1, SBOV2_48770.2
OG0002990	T265_11604	SBOV2_80100.1
OG0002991	T265_00107	SBOV2_35640.2, SBOV2_35640.1
OG0002992	T265_12542	SBOV2_75000.6, SBOV2_75000.2, SBOV2_75000.5, SBOV2_75000.1, SBOV2_75000.3, SBOV2_75000.4
OG0002993	T265_15836, T265_09955, T265_10213, T265_07127	SBOV2_83180.1
OG0002994	T265_14978	SBOV2_18780.1
OG0002995	T265_10496	SBOV2_89130.1
OG0002996	T265_09556	SBOV2_14590.1, SBOV2_14590.2
OG0002997	T265_11005	SBOV2_33290.1
OG0002998	T265_01464	SBOV2_43830.1
OG0002999	T265_10797	SBOV2_60000.1, SBOV2_60000.2, SBOV2_60000.3
OG0003000	T265_13667	SBOV2_40510.4, SBOV2_40510.1, SBOV2_40510.5, SBOV2_40510.2, SBOV2_40510.3
OG0003001	T265_06939	SBOV2_40590.1, SBOV2_40590.2
OG0003002	T265_06956	SBOV2_19050.2, SBOV2_19050.3, SBOV2_19050.4, SBOV2_19050.1, SBOV2_19050.5
OG0003003	T265_10787	SBOV2_92700.1
OG0003004	T265_02782	SBOV2_74180.1, SBOV2_74180.2
OG0003006	T265_10485	SBOV2_84160.2, SBOV2_84160.1
OG0003007	T265_14668	SBOV2_60720.1, SBOV2_60720.2, SBOV2_60720.3
OG0003008	T265_10063	SBOV2_35590.1
OG0003009	T265_04390	SBOV2_6460.3, SBOV2_6460.1, SBOV2_6460.2
OG0003010	T265_13842	SBOV2_70140.1
OG0003011	T265_07456	SBOV2_37250.2, SBOV2_37250.1
OG0003012	T265_02531	SBOV2_61150.4, SBOV2_61150.1, SBOV2_61150.2, SBOV2_61150.3
OG0003013	T265_03958	SBOV2_77310.1
OG0003014	T265_14360	SBOV2_83420.1, SBOV2_83430.1, SBOV2_83430.4, SBOV2_83430.2, SBOV2_83430.3
OG0003015	T265_04992	SBOV2_42630.1, SBOV2_42620.1
OG0003016	T265_08197	SBOV2_74680.2, SBOV2_74680.1
OG0003017	T265_02207	SBOV2_49650.1
OG0003018	T265_05229, T265_13729, T265_16104	SBOV2_93570.1
OG0003019	T265_00834	SBOV2_73710.1, SBOV2_73710.2
OG0003020	T265_13359	SBOV2_38820.1, SBOV2_38820.2
OG0003021	T265_11800	SBOV2_83460.1
OG0003023	T265_04962, T265_12395	SBOV2_83370.2, SBOV2_83370.1
OG0003024	T265_08219	SBOV2_76860.1, SBOV2_76860.2, SBOV2_76860.3
OG0003025	T265_08285	SBOV2_30670.1
OG0003026	T265_02585	SBOV2_34440.1
OG0003027	T265_11623	SBOV2_16230.1, SBOV2_16220.1
OG0003028	T265_14740	SBOV2_9830.2, SBOV2_9830.1
OG0003029	T265_07912	SBOV2_81130.1
OG0003030	T265_14667	SBOV2_19000.1, SBOV2_19000.2
OG0003031	T265_03339	SBOV2_64060.1
OG0003032	T265_09883	SBOV2_58480.1
OG0003033	T265_00067	SBOV2_46210.5, SBOV2_46210.1, SBOV2_46210.2, SBOV2_46210.3, SBOV2_46210.4
OG0003034	T265_13931	SBOV2_81560.1, SBOV2_81560.2
OG0003036	T265_13241	SBOV2_83560.1, SBOV2_83580.1, SBOV2_83600.1, SBOV2_83610.1, SBOV2_83570.1, SBOV2_83610.2
OG0003037	T265_08191	SBOV2_78580.2, SBOV2_78580.1
OG0003038	T265_01298	SBOV2_53400.1, SBOV2_53400.2, SBOV2_53400.3
OG0003039	T265_12554	SBOV2_45370.1
OG0003040	T265_08335	SBOV2_37580.1
OG0003041	T265_00719	SBOV2_34740.1
OG0003043	T265_02896	SBOV2_47230.1
OG0003044	T265_01567	SBOV2_7660.1
OG0003045	T265_05095	SBOV2_53910.1
OG0003046	T265_05093	SBOV2_53900.1
OG0003047	T265_13450	SBOV2_12680.1
OG0003048	T265_01218, T265_09411	SBOV2_45020.1
OG0003049	T265_01217	SBOV2_45010.2, SBOV2_45010.1
OG0003050	T265_04271, T265_04273	SBOV2_77630.3, SBOV2_77630.1, SBOV2_77630.2
OG0003051	T265_09098	SBOV2_23890.1
OG0003052	T265_11750	SBOV2_64420.1, SBOV2_64420.2, SBOV2_64420.3, SBOV2_64420.4
OG0003053	T265_03747	SBOV2_41030.2, SBOV2_41030.1, SBOV2_41030.3
OG0003054	T265_03119	SBOV2_8670.1
OG0003055	T265_09217	SBOV2_55700.1, SBOV2_55700.2, SBOV2_55700.3, SBOV2_55700.4
OG0003056	T265_07027	SBOV2_8560.1, SBOV2_8560.2
OG0003057	T265_07016	SBOV2_62890.1
OG0003058	T265_03889	SBOV2_91020.1, SBOV2_91020.2, SBOV2_91020.3
OG0003059	T265_01103, T265_11098, T265_12033	SBOV2_31680.1
OG0003060	T265_13466	SBOV2_53590.1, SBOV2_53580.1
OG0003061	T265_07124	SBOV2_81160.1, SBOV2_81160.2, SBOV2_81160.3
OG0003062	T265_07364	SBOV2_88360.1, SBOV2_88360.2
OG0003063	T265_15517	SBOV2_17230.1, SBOV2_17230.3, SBOV2_17230.2
OG0003064	T265_01571	SBOV2_7640.1
OG0003065	T265_12659	SBOV2_21230.1
OG0003066	T265_04405	SBOV2_93050.2, SBOV2_93050.1
OG0003067	T265_01085	SBOV2_24340.3, SBOV2_24340.4, SBOV2_24340.1, SBOV2_24340.2
OG0003068	T265_11773	SBOV2_75830.1
OG0003069	T265_01995	SBOV2_69810.5, SBOV2_69810.3, SBOV2_69810.4, SBOV2_69810.2, SBOV2_69810.1
OG0003071	T265_04804	SBOV2_60310.5, SBOV2_60310.2, SBOV2_60310.3, SBOV2_60310.1, SBOV2_60310.4
OG0003072	T265_11500	SBOV2_78560.1
OG0003073	T265_12790	SBOV2_63520.1
OG0003074	T265_14915	SBOV2_58310.1
OG0003075	T265_14577	SBOV2_57020.1
OG0003076	T265_10794, T265_16094	SBOV2_56970.1
OG0003077	T265_15604	SBOV2_73740.1, SBOV2_73740.2
OG0003078	T265_00099	SBOV2_60780.1
OG0003079	T265_11875	SBOV2_55680.1, SBOV2_55680.2, SBOV2_55680.3
OG0003080	T265_07755	SBOV2_10760.1
OG0003081	T265_03078	SBOV2_14430.2, SBOV2_14430.5, SBOV2_14430.4, SBOV2_14430.1, SBOV2_14430.3
OG0003082	T265_11379	SBOV2_49430.1, SBOV2_49430.4, SBOV2_49430.3, SBOV2_49430.2
OG0003083	T265_14683	SBOV2_78320.1, SBOV2_78320.2
OG0003085	T265_14689	SBOV2_29040.1, SBOV2_29040.2
OG0003087	T265_08143	SBOV2_94940.1
OG0003088	T265_02291, T265_04908	SBOV2_20030.4, SBOV2_20030.1, SBOV2_20030.3, SBOV2_20030.2
OG0003089	T265_11951	SBOV2_18090.2, SBOV2_18090.1
OG0003090	T265_13275	SBOV2_35730.1, SBOV2_35730.2
OG0003107	T265_05277	SBOV2_55510.1
OG0003108	T265_06555	SBOV2_41200.1, SBOV2_41200.2, SBOV2_41200.3, SBOV2_41200.4
OG0003109	T265_13791	SBOV2_14890.3, SBOV2_14890.1, SBOV2_14890.2
OG0003110	T265_04583, T265_04581	SBOV2_13880.1
OG0003111	T265_01222	SBOV2_71040.2, SBOV2_71040.1, SBOV2_71040.3
OG0003112	T265_03161	SBOV2_67360.1
OG0003114	T265_04310	SBOV2_86260.2, SBOV2_86260.3, SBOV2_86260.1
OG0003115	T265_12647	SBOV2_72960.1, SBOV2_72960.2
OG0003116	T265_06786, T265_16161	SBOV2_87410.1, SBOV2_87410.2, SBOV2_87410.3, SBOV2_87410.4, SBOV2_87410.5, SBOV2_87410.6
OG0003117	T265_00936	SBOV2_17960.1, SBOV2_17960.2, SBOV2_17960.3, SBOV2_17960.4
OG0003120	T265_12987	SBOV2_70040.1
OG0003121	T265_03332	SBOV2_1620.1
OG0003122	T265_00248	SBOV2_480.1, SBOV2_480.3, SBOV2_480.2
OG0003124	T265_09973	SBOV2_89760.1
OG0003126	T265_02263	SBOV2_18620.1
OG0003127	T265_00393	SBOV2_85480.1, SBOV2_85480.3, SBOV2_85480.2
OG0003128	T265_12835	SBOV2_81480.1, SBOV2_81480.2
OG0003129	T265_00252	SBOV2_2940.1
OG0003130	T265_03769, T265_03257, T265_03259, T265_03260	SBOV2_39650.1
OG0003131	T265_16261	SBOV2_71650.1
OG0003133	T265_15587	SBOV2_58820.1, SBOV2_58820.2, SBOV2_58820.3
OG0003134	T265_06539	SBOV2_96780.1, SBOV2_82820.1
OG0003136	T265_01565	SBOV2_9950.1, SBOV2_9950.2
OG0003137	T265_13566	SBOV2_80690.1, SBOV2_80690.2
OG0003138	T265_01867, T265_12886	SBOV2_87710.2, SBOV2_87710.1
OG0003139	T265_09293	SBOV2_48760.1, SBOV2_48760.2
OG0003140	T265_10611	SBOV2_36590.1
OG0003142	T265_13088, T265_12449	SBOV2_75620.1
OG0003144	T265_07038	SBOV2_28500.3, SBOV2_28500.1, SBOV2_28500.2
OG0003145	T265_10158, T265_10168, T265_16083	SBOV2_19340.1, SBOV2_19340.3, SBOV2_19340.2
OG0003146	T265_00190	SBOV2_64380.1
OG0003147	T265_04879	SBOV2_48610.1
OG0003148	T265_05214	SBOV2_91990.1
OG0003149	T265_14469	SBOV2_55460.1
OG0003150	T265_03278	SBOV2_77890.1, SBOV2_77890.2
OG0003151	T265_13108	SBOV2_49310.1
OG0003152	T265_13663, T265_16373, T265_07971, T265_16076	SBOV2_30470.1
OG0003154	T265_08108	SBOV2_31980.3, SBOV2_31980.2, SBOV2_31980.1
OG0003155	T265_07187	SBOV2_70410.1
OG0003156	T265_05065	SBOV2_29530.1
OG0003157	T265_07210	SBOV2_53150.1, SBOV2_53150.2, SBOV2_53150.3, SBOV2_53150.4
OG0003158	T265_03832	SBOV2_88960.1, SBOV2_88960.3, SBOV2_88960.2
OG0003159	T265_10689	SBOV2_55150.1
OG0003160	T265_03695	SBOV2_20110.1
OG0003161	T265_00163	SBOV2_46470.1
OG0003164	T265_07313	SBOV2_34310.1
OG0003167	T265_04823, T265_15925	SBOV2_92630.1
OG0003168	T265_00599	SBOV2_63160.1
OG0003169	T265_10047	SBOV2_15460.2, SBOV2_15460.4, SBOV2_15460.1, SBOV2_15460.3, SBOV2_15460.5
OG0003170	T265_09151	SBOV2_17560.1, SBOV2_17560.2
OG0003171	T265_14761, T265_14762	SBOV2_72360.1, SBOV2_72360.2
OG0003172	T265_12118, T265_11052	SBOV2_21580.1, SBOV2_21580.2
OG0003173	T265_02971	SBOV2_35930.2, SBOV2_35930.1, SBOV2_35930.3
OG0003174	T265_08480	SBOV2_74300.1
OG0003175	T265_16305, T265_12278, T265_09707, T265_16168	SBOV2_92820.1, SBOV2_92820.2, SBOV2_92820.3
OG0003176	T265_13135	SBOV2_69490.1, SBOV2_69490.2, SBOV2_69490.3
OG0003177	T265_11345	SBOV2_25280.1, SBOV2_25280.2
OG0003178	T265_10413, T265_10411, T265_15781, T265_15620, T265_16328	SBOV2_34230.1
OG0003179	T265_01970	SBOV2_74420.1
OG0003180	T265_15379	SBOV2_4330.1
OG0003181	T265_12891	SBOV2_31000.1
OG0003182	T265_10341	SBOV2_36390.1, SBOV2_36390.2
OG0003183	T265_04369, T265_16026	SBOV2_12950.2, SBOV2_12950.1, SBOV2_12950.3, SBOV2_12950.4, SBOV2_12950.5
OG0003184	T265_03526	SBOV2_39180.1
OG0003185	T265_15307	SBOV2_71150.4, SBOV2_71150.5, SBOV2_71150.6, SBOV2_71150.3, SBOV2_71150.1, SBOV2_71150.2
OG0003186	T265_04885	SBOV2_37830.1, SBOV2_37870.1
OG0003187	T265_00780	SBOV2_73050.1
OG0003188	T265_07818	SBOV2_81180.4, SBOV2_81180.5, SBOV2_81180.1, SBOV2_81180.6, SBOV2_81180.7, SBOV2_81180.8, SBOV2_81180.2, SBOV2_81180.3
OG0003189	T265_01242	SBOV2_56420.1
OG0003190	T265_11076	SBOV2_60060.1, SBOV2_60060.2
OG0003191	T265_13899	SBOV2_46720.2, SBOV2_46720.1
OG0003192	T265_08136	SBOV2_65970.1, SBOV2_65970.2
OG0003193	T265_05017	SBOV2_30420.2, SBOV2_30420.1
OG0003194	T265_03962	SBOV2_69110.1
OG0003195	T265_15661	SBOV2_17590.1
OG0003196	T265_01121	SBOV2_61670.2, SBOV2_61670.1
OG0003197	T265_14545	SBOV2_94020.1
OG0003198	T265_05273	SBOV2_54840.1
OG0003199	T265_08967	SBOV2_92480.1
OG0003200	T265_13485	SBOV2_10270.1
OG0003201	T265_10050	SBOV2_14200.1, SBOV2_14200.2, SBOV2_14200.3
OG0003203	T265_08385	SBOV2_90700.1
OG0003204	T265_14093	SBOV2_19690.1, SBOV2_19680.2, SBOV2_19680.1
OG0003205	T265_14205	SBOV2_31060.1, SBOV2_31060.2, SBOV2_31060.3, SBOV2_31060.4
OG0003206	T265_06903	SBOV2_17020.2, SBOV2_17020.3, SBOV2_17020.1, SBOV2_17000.1
OG0003207	T265_00236	SBOV2_7090.1, SBOV2_7090.2, SBOV2_7090.3, SBOV2_7090.4, SBOV2_7090.5
OG0003208	T265_12719, T265_01116, T265_02116	SBOV2_67550.1
OG0003209	T265_04035	SBOV2_77970.1, SBOV2_77970.4, SBOV2_77970.2, SBOV2_77970.3
OG0003210	T265_15007, T265_15334	SBOV2_12640.1, SBOV2_12640.2
OG0003211	T265_11261, T265_15387	SBOV2_74170.1
OG0003212	T265_00230	SBOV2_5870.2, SBOV2_5870.1
OG0003213	T265_10936	SBOV2_34390.1
OG0003214	T265_02512	SBOV2_11600.1
OG0003215	T265_11178, T265_11179	SBOV2_8790.1, SBOV2_8780.1
OG0003216	T265_09762	SBOV2_63780.1, SBOV2_63780.2
OG0003217	T265_02011	SBOV2_60440.1, SBOV2_60440.2
OG0003218	T265_08129	SBOV2_57510.3, SBOV2_57510.2, SBOV2_57510.1
OG0003220	T265_04665, T265_04127, T265_14421, T265_09523	SBOV2_32700.1
OG0003222	T265_15508	SBOV2_19060.5, SBOV2_19060.2, SBOV2_19060.3, SBOV2_19060.4, SBOV2_19060.1
OG0003223	T265_07346	SBOV2_89380.1
OG0003224	T265_01519	SBOV2_29450.2, SBOV2_29450.1
OG0003226	T265_04588, T265_06369	SBOV2_96220.1, SBOV2_96220.2, SBOV2_96230.1, SBOV2_13860.1
OG0003227	T265_15188	SBOV2_61190.4, SBOV2_61190.8, SBOV2_61190.1, SBOV2_61190.2, SBOV2_61190.3, SBOV2_61190.6, SBOV2_61190.7, SBOV2_61190.5
OG0003228	T265_05344	SBOV2_86770.1
OG0003229	T265_01945	SBOV2_75250.1
OG0003230	T265_03970	SBOV2_46320.1, SBOV2_46320.2
OG0003232	T265_11465	SBOV2_10670.2, SBOV2_10670.1
OG0003233	T265_15043	SBOV2_21450.1
OG0003234	T265_08452	SBOV2_60090.1, SBOV2_60090.3, SBOV2_60090.2
OG0003235	T265_03407	SBOV2_83550.2, SBOV2_83550.3, SBOV2_83550.1
OG0003237	T265_01039	SBOV2_24800.1, SBOV2_24800.3, SBOV2_24800.2
OG0003238	T265_00665	SBOV2_65070.1, SBOV2_65070.2, SBOV2_65070.3
OG0003239	T265_05841, T265_11592	SBOV2_79860.1, SBOV2_79860.2
OG0003240	T265_09874	SBOV2_7330.1
OG0003241	T265_08313	SBOV2_30160.1, SBOV2_30160.2
OG0003242	T265_08090, T265_12218	SBOV2_52600.1, SBOV2_52600.2
OG0003243	T265_01389	SBOV2_8540.1, SBOV2_8540.2
OG0003244	T265_14655	SBOV2_52180.1
OG0003245	T265_05102	SBOV2_51640.1, SBOV2_51640.2, SBOV2_51640.3
OG0003246	T265_04347	SBOV2_8590.1, SBOV2_8590.2
OG0003247	T265_15668	SBOV2_19970.2, SBOV2_19970.5, SBOV2_19970.1, SBOV2_19970.3, SBOV2_19970.4
OG0003249	T265_02516	SBOV2_63470.2, SBOV2_63470.1
OG0003250	T265_00815	SBOV2_69800.1, SBOV2_69800.2
OG0003251	T265_15132	SBOV2_85640.1, SBOV2_85640.2
OG0003252	T265_07596	SBOV2_41490.1
OG0003253	T265_04761	SBOV2_86220.1
OG0003254	T265_04181	SBOV2_63790.1
OG0003255	T265_08975, T265_08976	SBOV2_92500.1, SBOV2_91950.1
OG0003256	T265_11920, T265_10484, T265_13236, T265_15390, T265_14837, T265_01620, T265_13563	SBOV2_83030.1
OG0003257	T265_09512	SBOV2_12510.1
OG0003258	T265_13426, T265_16113	SBOV2_42610.3, SBOV2_42610.1, SBOV2_42610.2
OG0003259	T265_04248	SBOV2_23270.1, SBOV2_23270.2
OG0003260	T265_07096	SBOV2_83310.1, SBOV2_83310.2
OG0003261	T265_13387	SBOV2_33040.1, SBOV2_33050.1
OG0003263	T265_11723	SBOV2_4990.1
OG0003264	T265_14781	SBOV2_15090.1, SBOV2_15090.2
OG0003265	T265_14465	SBOV2_25890.3, SBOV2_25890.2, SBOV2_25890.1
OG0003266	T265_00355	SBOV2_70590.1
OG0003267	T265_11130	SBOV2_19640.1, SBOV2_19640.2, SBOV2_19640.3
OG0003268	T265_10845	SBOV2_42710.1
OG0003269	T265_02226	SBOV2_75490.1, SBOV2_75490.2
OG0003270	T265_05629	SBOV2_62170.1
OG0003271	T265_00964	SBOV2_11220.1, SBOV2_11220.2, SBOV2_11220.3, SBOV2_11220.4
OG0003273	T265_08347	SBOV2_33850.2, SBOV2_33850.3, SBOV2_33850.1, SBOV2_33850.4
OG0003275	T265_15417	SBOV2_24090.4, SBOV2_24090.1, SBOV2_24090.2
OG0003276	T265_07677, T265_14350, T265_14351, T265_14349, T265_01626	SBOV2_61250.1, SBOV2_61250.2
OG0003277	T265_14638	SBOV2_34100.3, SBOV2_34100.1, SBOV2_34100.2
OG0003278	T265_11305	SBOV2_49950.1, SBOV2_49950.3, SBOV2_49950.2
OG0003279	T265_15092	SBOV2_1840.1
OG0003280	T265_00283, T265_07565	SBOV2_77020.1
OG0003281	T265_05670, T265_16020	SBOV2_93420.1
OG0003282	T265_05807	SBOV2_52740.1, SBOV2_52740.2, SBOV2_52740.3, SBOV2_52740.4
OG0003283	T265_14849	SBOV2_93660.1, SBOV2_93660.2, SBOV2_93660.4, SBOV2_93660.3
OG0003284	T265_10799	SBOV2_60030.1
OG0003285	T265_10409	SBOV2_22470.1, SBOV2_22470.2, SBOV2_22470.3
OG0003286	T265_14579	SBOV2_66510.1, SBOV2_66510.3, SBOV2_66510.2
OG0003287	T265_11152	SBOV2_9240.1
OG0003288	T265_03913, T265_15951	SBOV2_67990.1
OG0003289	T265_14827, T265_14826	SBOV2_12930.1
OG0003290	T265_11160	SBOV2_10130.2, SBOV2_10130.1, SBOV2_10130.4, SBOV2_10130.3
OG0003291	T265_10834	SBOV2_16780.1, SBOV2_16780.2, SBOV2_16780.3
OG0003292	T265_04681	SBOV2_84410.1
OG0003293	T265_05415	SBOV2_40370.1, SBOV2_40370.2
OG0003294	T265_08998	SBOV2_34080.1
OG0003295	T265_06245	SBOV2_25440.1, SBOV2_25460.1, SBOV2_25460.2, SBOV2_25460.3, SBOV2_25460.4, SBOV2_25460.5
OG0003297	T265_11733	SBOV2_17180.1, SBOV2_17180.2, SBOV2_17180.3
OG0003298	T265_00463	SBOV2_45500.1, SBOV2_45520.1
OG0003299	T265_07321	SBOV2_76180.1, SBOV2_76180.2
OG0003300	T265_01803	SBOV2_13210.3, SBOV2_13210.1, SBOV2_13210.4, SBOV2_13210.2
OG0003301	T265_10537	SBOV2_43110.1
OG0003302	T265_14440	SBOV2_7230.1
OG0003303	T265_03311	SBOV2_51260.1, SBOV2_51260.2, SBOV2_51260.3
OG0003304	T265_09145	SBOV2_6990.2, SBOV2_6990.3, SBOV2_6990.4, SBOV2_6990.1
OG0003305	T265_00774	SBOV2_73100.1
OG0003306	T265_14129	SBOV2_55590.1, SBOV2_55590.3, SBOV2_55590.2
OG0003307	T265_11890	SBOV2_41400.1
OG0003310	T265_12760	SBOV2_47690.1
OG0003313	T265_02811	SBOV2_50950.1
OG0003315	T265_01927	SBOV2_35440.1, SBOV2_35440.2
OG0003318	T265_03220, T265_08727	SBOV2_95850.1
OG0003319	T265_08722	SBOV2_27430.1, SBOV2_27420.2, SBOV2_27420.1
OG0003320	T265_14787	SBOV2_55710.1, SBOV2_55710.2, SBOV2_55710.3, SBOV2_55710.4, SBOV2_55710.5
OG0003326	T265_12115	SBOV2_66370.1, SBOV2_66370.2, SBOV2_66370.3, SBOV2_66370.5, SBOV2_66370.4
OG0003327	T265_12021	SBOV2_75960.1
OG0003328	T265_03597	SBOV2_73520.1, SBOV2_73520.2
OG0003329	T265_13725	SBOV2_93520.1
OG0003330	T265_05098	SBOV2_53870.1
OG0003331	T265_11448	SBOV2_9560.1, SBOV2_9560.2
OG0003332	T265_14609	SBOV2_35600.1, SBOV2_35600.2, SBOV2_35600.3
OG0003334	T265_07042	SBOV2_39190.1
OG0003335	T265_10561, T265_15187	SBOV2_63610.2, SBOV2_63610.3, SBOV2_63610.1, SBOV2_63610.4
OG0003336	T265_08134	SBOV2_61370.1
OG0003338	T265_06648	SBOV2_16270.2, SBOV2_16270.1
OG0003339	T265_06302	SBOV2_780.2, SBOV2_780.1
OG0003340	T265_13297	SBOV2_28080.1
OG0003341	T265_07155	SBOV2_67120.1
OG0003342	T265_10319	SBOV2_13430.1
OG0003343	T265_08839	SBOV2_54070.1, SBOV2_54070.2
OG0003344	T265_05994	SBOV2_22750.1, SBOV2_22750.2
OG0003345	T265_13591	SBOV2_96350.1, SBOV2_96350.2, SBOV2_96350.3, SBOV2_96350.4
OG0003346	T265_15250, T265_15251, T265_16311, T265_14424, T265_07896, T265_01009	SBOV2_93240.1, SBOV2_93090.2, SBOV2_93090.1
OG0003347	T265_15325	SBOV2_43670.1, SBOV2_43670.2, SBOV2_43670.3
OG0003348	T265_00384	SBOV2_52060.1, SBOV2_52060.2
OG0003349	T265_14676	SBOV2_27600.1, SBOV2_27600.3, SBOV2_27600.4, SBOV2_27600.2, SBOV2_27600.5
OG0003350	T265_14476	SBOV2_68840.1
OG0003351	T265_03852	SBOV2_72600.1
OG0003352	T265_15477	SBOV2_79850.1
OG0003354	T265_14200	SBOV2_40040.1
OG0003355	T265_14583, T265_15801, T265_08484	SBOV2_68510.1, SBOV2_68510.2
OG0003356	T265_13187	SBOV2_12840.1, SBOV2_12840.2, SBOV2_12840.3
OG0003357	T265_04123, T265_15449	SBOV2_42350.1, SBOV2_42350.2
OG0003358	T265_13333	SBOV2_88190.1
OG0003360	T265_15037	SBOV2_34560.1, SBOV2_34560.2, SBOV2_34560.3
OG0003361	T265_01606	SBOV2_18950.1, SBOV2_18950.2
OG0003362	T265_06343, T265_08886	SBOV2_74540.1
OG0003363	T265_00732	SBOV2_37700.1, SBOV2_37700.2
OG0003364	T265_10488, T265_16148, T265_16320, T265_16298	SBOV2_84370.1, SBOV2_84370.2
OG0003365	T265_03679	SBOV2_18390.2, SBOV2_18390.1
OG0003366	T265_01582	SBOV2_61210.2, SBOV2_61210.1
OG0003368	T265_14328	SBOV2_29830.1
OG0003369	T265_03934	SBOV2_64640.1, SBOV2_64640.2
OG0003370	T265_14039	SBOV2_25320.1, SBOV2_25320.2, SBOV2_25320.3
OG0003371	T265_14624	SBOV2_46930.1
OG0003372	T265_13073, T265_02731	SBOV2_93160.1
OG0003373	T265_10074	SBOV2_15100.1
OG0003374	T265_16374, T265_16007, T265_04840	SBOV2_93920.1
OG0003375	T265_04061	SBOV2_69070.1
