Orthogroup	s.mekongi	schistosoma_mansoni
OG0003985	KAK4471256.1	Smp_123610.1
OG0003986	KAK4471328.1	Smp_079760.1
OG0003987	KAK4476110.1	Smp_267280.1
OG0003988	KAK4473896.1	Smp_210810.1, Smp_210810.2
OG0003989	KAK4472114.1	Smp_138030.1
OG0003990	KAK4469283.1	Smp_065170.1
OG0003991	KAK4474615.1	Smp_347610.1
OG0003992	KAK4472657.1	Smp_073280.1
OG0003993	KAK4470689.1	Smp_160700.1
OG0003994	KAK4472917.1	Smp_161360.1
OG0003995	KAK4468709.1	Smp_165660.1
OG0003996	KAK4469899.1	Smp_318910.1
OG0003997	KAK4474959.1	Smp_130600.1
OG0003998	KAK4474572.1	Smp_026700.1
OG0003999	KAK4475491.1	Smp_176090.1
OG0004001	KAK4469040.1	Smp_133660.1
OG0004002	KAK4470685.1	Smp_007970.1
OG0004003	KAK4472380.1	Smp_318970.1
OG0004004	KAK4469995.1	Smp_086900.1
OG0004005	KAK4473927.1	Smp_142670.1
OG0004006	KAK4472502.1	Smp_057090.1
OG0004007	KAK4470223.1	Smp_148830.1
OG0004008	KAK4473266.1	Smp_003130.1
OG0004010	KAK4473369.1	Smp_087760.1
OG0004011	KAK4470397.1	Smp_247600.1, Smp_247600.2
OG0004012	KAK4469361.1	Smp_176820.1
OG0004013	KAK4471273.1	Smp_347390.1
OG0004014	KAK4468149.1	Smp_133420.1
OG0004015	KAK4467698.1	Smp_300790.1, Smp_332960.1
OG0004016	KAK4474609.1	Smp_342830.1
OG0004018	KAK4468809.1	Smp_123190.1
OG0004019	KAK4468780.1, KAK4468779.1	Smp_172250.1
OG0004021	KAK4468936.1	Smp_177180.1, Smp_177180.2, Smp_177180.3
OG0004022	KAK4468656.1	Smp_169950.1
OG0004023	KAK4471855.1	Smp_308270.1
OG0004024	KAK4476065.1	Smp_152350.1
OG0004025	KAK4475412.1	Smp_070310.1
OG0004026	KAK4473800.1	Smp_345580.1
OG0004027	KAK4470741.1	Smp_334290.1
OG0004028	KAK4473590.1	Smp_161350.1
OG0004029	KAK4470131.1	Smp_063040.1
OG0004030	KAK4475164.1	Smp_331820.2, Smp_331820.1
OG0004032	KAK4474545.1	Smp_305720.1
OG0004033	KAK4473651.1	Smp_302450.1, Smp_302480.2, Smp_302480.1
OG0004034	KAK4468481.1	Smp_127160.1
OG0004035	KAK4468602.1	Smp_179560.1
OG0004036	KAK4473932.1	Smp_084610.1
OG0004037	KAK4475722.1	Smp_015710.1
OG0004038	KAK4469570.1	Smp_310600.1, Smp_310580.1
OG0004039	KAK4470809.1	Smp_053230.1
OG0004040	KAK4469334.1	Smp_082860.1
OG0004041	KAK4473364.1	Smp_308370.1
OG0004042	KAK4471647.1	Smp_030010.1
OG0004043	KAK4475985.1	Smp_094950.1
OG0004044	KAK4473365.1	Smp_341680.1
OG0004045	KAK4475090.1, KAK4474988.1	Smp_048660.1
OG0004046	KAK4476262.1	Smp_173550.1
OG0004047	KAK4473496.1, KAK4473495.1	Smp_144250.1
OG0004048	KAK4471862.1	Smp_073880.1
OG0004049	KAK4467760.1	Smp_041390.1
OG0004050	KAK4470793.1	Smp_042110.1
OG0004051	KAK4471436.1	Smp_052330.1
OG0004052	KAK4471112.1	Smp_213410.1
OG0004053	KAK4468949.1	Smp_149480.1
OG0004054	KAK4470150.1	Smp_103560.1, Smp_103560.2
OG0004055	KAK4474528.1, KAK4474529.1	Smp_196110.1
OG0004056	KAK4469577.1	Smp_143460.1
OG0004057	KAK4469234.1	Smp_328060.1, Smp_147350.1
OG0004058	KAK4470488.1	Smp_066900.1
OG0004059	KAK4471827.1	Smp_211130.1
OG0004060	KAK4475610.1	Smp_028340.1
OG0004061	KAK4468771.1	Smp_080840.1
OG0004062	KAK4468773.1	Smp_080850.1
OG0004063	KAK4475911.1	Smp_048520.2, Smp_048520.1
OG0004064	KAK4474382.1	Smp_180000.1, Smp_350050.1
OG0004065	KAK4474747.1, KAK4474748.1	Smp_153560.1, Smp_153560.2
OG0004066	KAK4474883.1	Smp_316580.1
OG0004067	KAK4475257.1	Smp_153500.1
OG0004068	KAK4470354.1	Smp_042680.1
OG0004069	KAK4469746.1	Smp_032720.1
OG0004071	KAK4475465.1	Smp_316640.1
OG0004072	KAK4474051.1	Smp_019280.1
OG0004073	KAK4471293.1, KAK4471282.1	Smp_200240.1
OG0004074	KAK4467657.1	Smp_082360.1
OG0004075	KAK4468475.1	Smp_317630.1, Smp_131410.1
OG0004076	KAK4468591.1	Smp_169720.1, Smp_169720.2
OG0004077	KAK4469082.1, KAK4468956.1	Smp_194910.1
OG0004078	KAK4470381.1	Smp_169460.1
OG0004079	KAK4470650.1	Smp_126820.1
OG0004080	KAK4471202.1	Smp_136730.1
OG0004081	KAK4473487.1	Smp_144190.1
OG0004082	KAK4473541.1, KAK4473862.1	Smp_083730.1
OG0004083	KAK4474295.1	Smp_195060.1, Smp_195060.2
OG0004084	KAK4476142.1	Smp_244920.1
OG0004089	KAK4475210.1	Smp_085640.1
OG0004090	KAK4468577.1	Smp_059600.1
OG0004091	KAK4470132.1	Smp_156150.1
OG0004092	KAK4475087.1	Smp_151100.1
OG0004093	KAK4470851.1	Smp_080180.1
OG0004094	KAK4473562.1	Smp_332690.1
OG0004095	KAK4474917.1	Smp_244250.1
OG0004096	KAK4476129.1	Smp_119110.1
OG0004097	KAK4471866.1	Smp_211280.1
OG0004098	KAK4469601.1	Smp_125460.1
OG0004099	KAK4474926.1	Smp_332830.1
OG0004100	KAK4472843.1	Smp_079240.1
OG0004101	KAK4473394.1	Smp_181180.1, Smp_181180.2
OG0004102	KAK4468053.1	Smp_020590.1
OG0004103	KAK4473811.1	Smp_071020.1
OG0004104	KAK4473994.1	Smp_121460.1
OG0004105	KAK4472940.1	Smp_246710.1
OG0004106	KAK4467691.1	Smp_153090.1
OG0004107	KAK4474811.1	Smp_306230.1, Smp_306230.2
OG0004108	KAK4473438.1	Smp_179180.1
OG0004109	KAK4473886.1	Smp_068100.1
OG0004110	KAK4470669.1	Smp_153920.1
OG0004111	KAK4467345.1, KAK4470431.1	Smp_155810.1
OG0004112	KAK4474903.1	Smp_196030.1
OG0004113	KAK4473362.1	Smp_346480.1
OG0004114	KAK4469672.1	Smp_049010.1
OG0004115	KAK4474029.1	Smp_000070.1
OG0004116	KAK4468108.1	Smp_143940.1
OG0004117	KAK4475687.1	Smp_245370.1
OG0004118	KAK4473501.1	Smp_144210.1
OG0004119	KAK4473260.1	Smp_003190.1
OG0004120	KAK4472351.1	Smp_126110.1
OG0004121	KAK4469699.1	Smp_130080.1
OG0004122	KAK4472979.1	Smp_105360.1
OG0004123	KAK4474787.1	Smp_151320.1
OG0004124	KAK4472790.1	Smp_020220.1
OG0004125	KAK4470429.1	Smp_155790.1
OG0004126	KAK4470405.1	Smp_155860.1
OG0004127	KAK4472204.1	Smp_017640.1
OG0004128	KAK4474879.1, KAK4474880.1	Smp_345350.1
OG0004129	KAK4469631.1	Smp_128200.1
OG0004130	KAK4470228.1	Smp_211170.1
OG0004131	KAK4475483.1	Smp_176040.1
OG0004132	KAK4468891.1	Smp_174700.1
OG0004133	KAK4475507.1	Smp_164650.1
OG0004134	KAK4474790.1	Smp_173760.1
OG0004135	KAK4472269.1	Smp_196620.1
OG0004136	KAK4471144.1	Smp_197690.1
OG0004137	KAK4472403.1	Smp_071390.1
OG0004138	KAK4469596.1	Smp_125520.1
OG0004139	KAK4472730.1	Smp_012930.1
OG0004141	KAK4475160.1	Smp_129810.1
OG0004142	KAK4468004.1	Smp_125640.1
OG0004143	KAK4476289.1	Smp_341330.1
OG0004144	KAK4472038.1	Smp_018940.1
OG0004145	KAK4471729.1	Smp_070780.1
OG0004146	KAK4472719.1	Smp_129010.1
OG0004147	KAK4469962.1	Smp_021750.1
OG0004148	KAK4474605.1	Smp_335120.1
OG0004149	KAK4475559.1	Smp_323380.1, Smp_337410.1
OG0004150	KAK4474908.1	Smp_180380.1
OG0004151	KAK4469738.1	Smp_032640.1
OG0004152	KAK4475260.1	Smp_153490.1
OG0004153	KAK4475494.1	Smp_180260.1, Smp_052630.1
OG0004154	KAK4476017.1	Smp_091010.1
OG0004155	KAK4469315.1	Smp_242140.1
OG0004156	KAK4471168.1	Smp_138760.1
OG0004157	KAK4475010.1	Smp_032490.1
OG0004158	KAK4473559.1	Smp_104680.1
OG0004159	KAK4471523.1	Smp_115340.1
OG0004160	KAK4475868.1	Smp_174370.1
OG0004161	KAK4474702.1	Smp_025100.1
OG0004162	KAK4471030.1	Smp_166120.1
OG0004163	KAK4470484.1	Smp_313210.1
OG0004164	KAK4474400.1	Smp_305740.2, Smp_305740.1
OG0004165	KAK4474174.1	Smp_332490.1
OG0004166	KAK4475840.1	Smp_104790.1
OG0004167	KAK4476233.1	Smp_128440.1
OG0004168	KAK4468492.1	Smp_300370.1, Smp_332780.1
OG0004169	KAK4472617.1	Smp_006550.1
OG0004170	KAK4470817.1	Smp_247540.1
OG0004171	KAK4468663.1	Smp_169990.1
OG0004172	KAK4470777.1	Smp_042270.1
OG0004173	KAK4472842.1	Smp_164950.1
OG0004174	KAK4468808.1	Smp_002100.1
OG0004175	KAK4469422.1	Smp_122960.1
OG0004176	KAK4474621.1	Smp_157750.1
OG0004177	KAK4468503.1	Smp_005260.1, Smp_005260.2
OG0004178	KAK4471108.1	Smp_346440.1
OG0004179	KAK4468038.1	Smp_247710.1
OG0004180	KAK4471629.1	Smp_333600.1
OG0004181	KAK4474567.1, KAK4469045.1	Smp_026630.1, Smp_026630.2
OG0004182	KAK4471306.1	Smp_169780.1
OG0004183	KAK4468548.1	Smp_159620.1
OG0004184	KAK4474439.1	Smp_131940.1
OG0004185	KAK4469012.1	Smp_180590.1
OG0004186	KAK4468668.1	Smp_331490.1
OG0004187	KAK4471049.1, KAK4471234.1	Smp_156390.1, Smp_156390.2
OG0004188	KAK4468008.1, KAK4468007.1	Smp_125660.1
OG0004189	KAK4474832.1	Smp_154490.1
OG0004190	KAK4467744.1	Smp_342330.1
OG0004191	KAK4467942.1	Smp_015090.1
OG0004192	KAK4474922.1	Smp_084090.1
OG0004193	KAK4468189.1	Smp_129230.1
OG0004194	KAK4472803.1	Smp_020450.1, Smp_020450.2
OG0004195	KAK4475324.1	Smp_130450.1
OG0004196	KAK4472300.1, KAK4472299.1	Smp_136150.1
OG0004197	KAK4475428.1	Smp_162940.1
OG0004198	KAK4468151.1	Smp_198800.1, Smp_198800.2
OG0004199	KAK4472063.1	Smp_242670.1
OG0004200	KAK4470077.1	Smp_151060.1
OG0004201	KAK4471480.1	Smp_347380.1
OG0004202	KAK4475338.1	Smp_051280.1
OG0004203	KAK4470636.1	Smp_340190.1
OG0004204	KAK4471780.1	Smp_129360.1
OG0004205	KAK4475236.1	Smp_024380.1
OG0004206	KAK4468556.1	Smp_141440.1
OG0004207	KAK4471124.1, KAK4471125.1, KAK4467523.1	Smp_307600.1
OG0004208	KAK4471533.1	Smp_346790.1
OG0004210	KAK4472782.1	Smp_133110.1
OG0004211	KAK4469803.1	Smp_142410.1
OG0004212	KAK4469342.1	Smp_154870.1
OG0004213	KAK4469054.1	Smp_134020.1
OG0004214	KAK4471119.1	Smp_006340.1
OG0004215	KAK4474167.1	Smp_031950.1
OG0004216	KAK4473627.1	Smp_247220.1
OG0004217	KAK4467773.1	Smp_144660.1
OG0004218	KAK4475560.1	Smp_174300.1, Smp_318660.1, Smp_318660.2
OG0004219	KAK4471414.1	Smp_026320.1
OG0004220	KAK4475800.1	Smp_304380.1
OG0004221	KAK4470238.1	Smp_086910.1
OG0004222	KAK4472066.1	Smp_004480.1, Smp_004480.2
OG0004223	KAK4472276.1	Smp_052780.1
OG0004224	KAK4471399.1	Smp_129120.1
OG0004225	KAK4469457.1	Smp_311050.1
OG0004226	KAK4473013.1	Smp_055400.1
OG0004227	KAK4474713.1	Smp_157160.1
OG0004228	KAK4471173.1, KAK4471174.1	Smp_181230.1
OG0004229	KAK4473278.1	Smp_162040.1
OG0004230	KAK4468343.1	Smp_344510.1
OG0004231	KAK4470605.1	Smp_312990.1
OG0004233	KAK4469250.1	Smp_337550.1
OG0004234	KAK4471335.1	Smp_001030.1
OG0004235	KAK4475511.1	Smp_078920.1
OG0004236	KAK4471005.1	Smp_142780.1
OG0004237	KAK4475380.1	Smp_163880.1
OG0004238	KAK4467454.1	Smp_316180.1
OG0004241	KAK4471972.1	Smp_074900.1
OG0004242	KAK4469974.1	Smp_199100.1
OG0004243	KAK4474183.1	Smp_105020.1
OG0004244	KAK4472036.1	Smp_314500.1
OG0004245	KAK4468638.1	Smp_179350.1
OG0004246	KAK4473002.1	Smp_162000.1
OG0004247	KAK4476094.1	Smp_174880.1
OG0004248	KAK4475457.1	Smp_307270.1
OG0004249	KAK4474377.1	Smp_335710.1, Smp_201220.1
OG0004250	KAK4467854.1	Smp_127870.1, Smp_127870.2
OG0004251	KAK4469750.1	Smp_032770.1
OG0004252	KAK4473913.1	Smp_332500.1
OG0004253	KAK4468944.1	Smp_149430.1
OG0004255	KAK4474113.1	Smp_028140.1
OG0004256	KAK4467505.1, KAK4474689.1	Smp_135890.1
OG0004257	KAK4471250.1	Smp_123530.1
OG0004258	KAK4467479.1	Smp_082800.1
OG0004259	KAK4475383.1	Smp_163930.1
OG0004260	KAK4467833.1	Smp_031710.1
OG0004261	KAK4467835.1	Smp_139360.1, Smp_139360.2
OG0004262	KAK4470323.1	Smp_346830.1
OG0004263	KAK4475691.1	Smp_123710.1
OG0004264	KAK4469819.1	Smp_155590.1
OG0004265	KAK4471150.1, KAK4471149.1	Smp_341100.1
OG0004266	KAK4470030.1	Smp_342260.1, Smp_342260.2
OG0004267	KAK4473231.1	Smp_124020.1
OG0004268	KAK4473715.1	Smp_148010.1
OG0004269	KAK4471663.1	Smp_210070.1
OG0004270	KAK4469228.1	Smp_340090.1
OG0004271	KAK4468221.1	Smp_045650.1
OG0004272	KAK4470570.1	Smp_344190.1
OG0004273	KAK4468734.1	Smp_158670.1
OG0004274	KAK4469173.1	Smp_146340.1
OG0004275	KAK4473884.1	Smp_023940.1, Smp_023940.2
OG0004276	KAK4475017.1	Smp_139720.1
OG0004277	KAK4475888.1	Smp_214170.1, Smp_214170.3, Smp_214170.2
OG0004278	KAK4474175.1	Smp_212230.1
OG0004280	KAK4468341.1	Smp_056860.1
OG0004281	KAK4470815.1	Smp_041830.1
OG0004282	KAK4468056.1	Smp_133370.1
OG0004283	KAK4476111.1	Smp_148130.1
OG0004284	KAK4469760.1	Smp_170380.1
OG0004285	KAK4475897.1	Smp_141820.1
OG0004286	KAK4469280.1	Smp_065150.1
OG0004287	KAK4473906.1	Smp_135100.1
OG0004289	KAK4473631.1	Smp_247240.1
OG0004290	KAK4471970.1	Smp_074870.1
OG0004291	KAK4473973.1	Smp_319100.1, Smp_319100.2
OG0004292	KAK4473972.1	Smp_319110.1
OG0004293	KAK4470591.1	Smp_137090.1
OG0004294	KAK4469131.1	Smp_213080.1
OG0004296	KAK4475231.1	Smp_135350.1
OG0004297	KAK4474154.1	Smp_139600.1
OG0004298	KAK4471868.1	Smp_211270.1
OG0004299	KAK4470038.1	Smp_214350.1
OG0004301	KAK4474875.1	Smp_074700.2, Smp_074700.1
OG0004302	KAK4470466.1	Smp_135480.1
OG0004303	KAK4473613.1	Smp_172130.1
OG0004304	KAK4474503.1	Smp_075470.1
OG0004305	KAK4474103.1	Smp_028060.1
OG0004306	KAK4472712.1	Smp_012750.1, Smp_012750.2
OG0004307	KAK4467931.1	Smp_246160.1
OG0004308	KAK4470866.1	Smp_151480.1
OG0004309	KAK4467841.1	Smp_126470.1
OG0004310	KAK4469065.1	Smp_021290.1
OG0004311	KAK4474588.1	Smp_303350.1, Smp_323350.1, Smp_323330.1, Smp_323360.1
OG0004312	KAK4473653.1	Smp_059820.1
OG0004313	KAK4470539.1, KAK4473890.1	Smp_043200.1
OG0004314	KAK4472708.1	Smp_342400.1
OG0004318	KAK4474496.1	Smp_210900.1, Smp_210900.2
OG0004319	KAK4474490.1	Smp_115450.1
OG0004320	KAK4470056.1	Smp_171370.1
OG0004321	KAK4470184.1	Smp_053140.1
OG0004322	KAK4470898.1	Smp_175430.1
OG0004323	KAK4474540.1	Smp_047090.1
OG0004324	KAK4467578.1, KAK4474675.1	Smp_157080.1
OG0004325	KAK4471668.1	Smp_210680.1
OG0004327	KAK4475040.1	Smp_028930.1, Smp_028930.2
OG0004328	KAK4473995.1	Smp_127310.1
OG0004329	KAK4469965.1	Smp_179650.1
OG0004330	KAK4469664.1	Smp_009520.1
OG0004331	KAK4475372.1	Smp_335210.1
OG0004332	KAK4471965.1	Smp_144360.1
OG0004333	KAK4470414.1	Smp_062640.1
OG0004334	KAK4469256.1	Smp_068760.1
OG0004335	KAK4470516.1	Smp_053510.1
OG0004336	KAK4470114.1	Smp_248180.1
OG0004337	KAK4473330.1	Smp_164190.1
OG0004338	KAK4468431.1	Smp_059540.1
OG0004340	KAK4474482.1, KAK4474483.1	Smp_203630.1
OG0004342	KAK4473494.1	Smp_026820.1
OG0004343	KAK4468344.1	Smp_314310.1
OG0004344	KAK4472045.1, KAK4472046.1	Smp_083450.1
OG0004345	KAK4471109.1	Smp_098890.1, Smp_098890.2
OG0004346	KAK4472115.1	Smp_138010.1
OG0004347	KAK4472980.1	Smp_323430.1, Smp_323430.2
OG0004348	KAK4473851.1	Smp_104890.1
OG0004349	KAK4472687.1	Smp_130630.3, Smp_130630.1, Smp_130630.2
OG0004350	KAK4474462.1	Smp_157870.1
OG0004351	KAK4468044.1	Smp_156960.1
OG0004352	KAK4468190.1	Smp_342420.1
OG0004353	KAK4469694.1	Smp_014570.1
OG0004354	KAK4469739.1	Smp_327520.1, Smp_310090.1
OG0004355	KAK4471446.1	Smp_164560.1
OG0004356	KAK4471659.1	Smp_138470.1
OG0004357	KAK4472399.1	Smp_160880.1
OG0004358	KAK4473198.1	Smp_003860.1
OG0004359	KAK4474194.1	Smp_176380.1
OG0004367	KAK4471507.1	Smp_177020.1
OG0004368	KAK4467555.1	Smp_065890.1
OG0004369	KAK4473558.1	Smp_154600.1
OG0004370	KAK4475326.1	Smp_130470.1, Smp_130470.2
OG0004371	KAK4472648.1	Smp_073200.1
OG0004372	KAK4475116.1	Smp_306800.1
OG0004373	KAK4470252.1	Smp_038700.1
OG0004374	KAK4469638.1	Smp_245580.1
OG0004375	KAK4473312.1	Smp_196400.1
OG0004377	KAK4468800.1	Smp_341930.1
OG0004378	KAK4468756.1	Smp_341300.2, Smp_341300.1
OG0004379	KAK4468333.1	Smp_056780.1
OG0004380	KAK4475170.1	Smp_096290.1
OG0004381	KAK4475173.1	Smp_162760.1
OG0004382	KAK4472600.1	Smp_061680.1
OG0004383	KAK4471680.1	Smp_168350.1, Smp_010160.1
OG0004384	KAK4470699.1	Smp_337220.1
OG0004385	KAK4473127.1	Smp_093310.1
OG0004386	KAK4467705.1	Smp_332270.1
OG0004387	KAK4468407.1	Smp_340780.1
OG0004388	KAK4474812.1	Smp_061500.1, Smp_037930.1
OG0004389	KAK4470948.1	Smp_149180.1
OG0004390	KAK4472081.1	Smp_341840.1
OG0004391	KAK4468259.1	Smp_008320.1
OG0004392	KAK4472879.1	Smp_035410.1
OG0004393	KAK4470548.1	Smp_043130.1
OG0004395	KAK4468236.1	Smp_145680.1
OG0004396	KAK4471514.1	Smp_100080.1
OG0004397	KAK4474913.1	Smp_103710.1
OG0004398	KAK4470254.1	Smp_143220.1
OG0004399	KAK4476095.1	Smp_152390.1
OG0004400	KAK4468419.1	Smp_147070.1
OG0004401	KAK4473082.1	Smp_163590.1, Smp_163590.2, Smp_076930.1, Smp_163590.3
OG0004402	KAK4473977.1	Smp_337040.1
OG0004403	KAK4469815.1	Smp_147790.1
OG0004404	KAK4469236.1	Smp_245670.1
OG0004405	KAK4475027.1	Smp_032280.1
OG0004406	KAK4472598.1	Smp_006710.1
OG0004407	KAK4474052.1	Smp_132730.1
OG0004408	KAK4468490.1	Smp_344760.1
OG0004409	KAK4474040.1	Smp_019130.1
OG0004410	KAK4467753.1	Smp_127740.1
OG0004411	KAK4473790.1	Smp_151380.1
OG0004412	KAK4469393.1	Smp_013870.1
OG0004413	KAK4468509.1	Smp_334790.1
OG0004414	KAK4474822.1	Smp_171460.1
OG0004415	KAK4469231.1	Smp_343960.1
OG0004416	KAK4474938.1	Smp_055870.1, Smp_055870.2
OG0004417	KAK4471580.1	Smp_000340.1
OG0004418	KAK4473058.1	Smp_319810.1
OG0004419	KAK4468302.1	Smp_242830.1
OG0004421	KAK4469371.1	Smp_004160.1
OG0004422	KAK4475530.1	Smp_057650.1
OG0004423	KAK4472691.1	Smp_128870.1
OG0004424	KAK4467609.1	Smp_181270.1
OG0004425	KAK4467896.1	Smp_300490.1
OG0004426	KAK4471043.1	Smp_018930.1
OG0004428	KAK4470592.1	Smp_131450.1, Smp_027610.1
OG0004429	KAK4474871.1	Smp_121660.1
OG0004430	KAK4468918.1	Smp_317760.1
OG0004431	KAK4472260.1	Smp_052640.1
OG0004432	KAK4467828.1	Smp_031680.1
OG0004433	KAK4470684.1	Smp_126450.1
OG0004434	KAK4473843.1	Smp_041050.1
OG0004435	KAK4472771.1	Smp_139200.1
OG0004436	KAK4471342.1	Smp_168170.1
OG0004437	KAK4473642.1	Smp_093630.1
OG0004438	KAK4471474.1, KAK4467242.1	Smp_213960.1
OG0004439	KAK4474542.1	Smp_244490.1
OG0004440	KAK4472861.1	Smp_073500.1
OG0004441	KAK4475944.1	Smp_244650.1
OG0004442	KAK4471605.1	Smp_000640.1
OG0004443	KAK4474111.1	Smp_028120.1
OG0004444	KAK4469269.1	Smp_157300.1
OG0004445	KAK4469268.1	Smp_157290.1
OG0004446	KAK4475966.1	Smp_304720.1
OG0004447	KAK4470664.1	Smp_036130.1
OG0004448	KAK4475670.1	Smp_212180.1
OG0004449	KAK4472568.1	Smp_033930.1
OG0004450	KAK4470306.1	Smp_312900.1
OG0004451	KAK4473742.1	Smp_090860.1
OG0004452	KAK4470123.1	Smp_149050.1
OG0004453	KAK4473255.1	Smp_003230.1
OG0004454	KAK4471692.1	Smp_246540.1
OG0004455	KAK4472373.1, KAK4472384.1	Smp_212380.1
OG0004456	KAK4476025.1	Smp_056350.1
OG0004457	KAK4470353.1	Smp_198170.1, Smp_042700.1
OG0004459	KAK4475451.1	Smp_153270.1
OG0004460	KAK4471884.1	Smp_137920.1
OG0004461	KAK4470153.1	Smp_103540.1
OG0004462	KAK4471391.1, KAK4471392.1	Smp_013070.1
OG0004463	KAK4472858.1	Smp_079420.1
OG0004465	KAK4469891.1	Smp_328410.1, Smp_047440.1
OG0004466	KAK4472552.1, KAK4472553.1	Smp_083030.1
OG0004467	KAK4472690.1	Smp_128860.1
OG0004469	KAK4476265.1	Smp_210970.1
OG0004470	KAK4469825.1	Smp_245520.2, Smp_245520.1, Smp_245520.3
OG0004471	KAK4474906.1	Smp_180390.1
OG0004472	KAK4474907.1	Smp_104270.1
OG0004473	KAK4469551.1	Smp_071890.1
OG0004474	KAK4476170.1	Smp_059350.1
OG0004475	KAK4476196.1	Smp_154370.1
OG0004476	KAK4468722.1	Smp_317770.1, Smp_248020.1
OG0004478	KAK4471861.1	Smp_162110.1
OG0004479	KAK4474294.1	Smp_162360.1
OG0004480	KAK4474473.1	Smp_157830.1
OG0004481	KAK4473166.1	Smp_013690.1
OG0004482	KAK4469711.1	Smp_146640.1
OG0004483	KAK4469092.1	Smp_131060.1
OG0004484	KAK4469927.1	Smp_154910.1
OG0004485	KAK4474708.1	Smp_025160.1, Smp_025160.3, Smp_025160.2
OG0004486	KAK4468743.1	Smp_158610.1
OG0004487	KAK4473333.1	Smp_160490.1
OG0004488	KAK4471349.1	Smp_138240.1
OG0004489	KAK4471674.1	Smp_210480.2, Smp_210480.1, Smp_210480.3, Smp_210480.4
OG0004490	KAK4471238.1	Smp_341890.1
OG0004491	KAK4470477.1	Smp_064040.1
OG0004492	KAK4474700.1	Smp_212060.1
OG0004493	KAK4475137.1	Smp_306710.1, Smp_306720.1
OG0004494	KAK4472048.1	Smp_167430.1
OG0004495	KAK4468615.1	Smp_315560.2, Smp_315570.1, Smp_315560.1
OG0004496	KAK4469918.1	Smp_047610.1
OG0004497	KAK4467905.1	Smp_210080.1
OG0004498	KAK4467868.1	Smp_125130.1
OG0004499	KAK4469034.1, KAK4469035.1	Smp_105180.1, Smp_105180.2
OG0004500	KAK4471666.1	Smp_055340.1
OG0004501	KAK4470776.1	Smp_145110.1
OG0004502	KAK4469127.1	Smp_124710.1
OG0004503	KAK4468524.1	Smp_247940.1
OG0004504	KAK4475306.1	Smp_024110.1
OG0004505	KAK4476219.1	Smp_170020.1
OG0004506	KAK4475024.1	Smp_032310.1
OG0004507	KAK4469174.1	Smp_340770.1
OG0004508	KAK4469003.1, KAK4469855.1	Smp_245960.1
OG0004509	KAK4474110.1	Smp_137410.1
OG0004510	KAK4476091.1	Smp_172660.1
OG0004511	KAK4470604.1	Smp_346530.1, Smp_346530.2
OG0004512	KAK4467783.1	Smp_125260.1
OG0004513	KAK4476297.1	Smp_159090.1
OG0004514	KAK4473183.1	Smp_004000.1
OG0004515	KAK4469359.1	Smp_176850.1
OG0004516	KAK4474844.1	Smp_204230.1
OG0004518	KAK4475616.1	Smp_028430.1
OG0004519	KAK4471166.1	Smp_138770.1
OG0004520	KAK4471658.1	Smp_030150.1
OG0004521	KAK4474530.1	Smp_147360.1
OG0004522	KAK4475298.1	Smp_135160.1
OG0004523	KAK4468337.1	Smp_152670.1
OG0004524	KAK4475405.1	Smp_345170.1
OG0004525	KAK4472866.1	Smp_143350.1
OG0004526	KAK4469059.1	Smp_245540.1, Smp_245540.2
OG0004527	KAK4470961.1, KAK4470962.1	Smp_055670.1
OG0004528	KAK4473066.1	Smp_152220.1
OG0004529	KAK4469588.1	Smp_213110.1
OG0004530	KAK4475582.1	Smp_079220.1, Smp_348850.1
OG0004531	KAK4470737.1	Smp_096720.1
OG0004532	KAK4470590.1	Smp_050570.1, Smp_050570.2
OG0004534	KAK4474062.1	Smp_019430.1
OG0004536	KAK4472190.1	Smp_246380.1
OG0004537	KAK4474827.1	Smp_060180.1
OG0004538	KAK4471495.1	Smp_333720.1
OG0004539	KAK4476113.1	Smp_066430.1
OG0004540	KAK4473216.1	Smp_003630.1
OG0004541	KAK4470065.1	Smp_150960.1
OG0004542	KAK4475615.1	Smp_343170.1, Smp_343170.2
OG0004543	KAK4469985.1	Smp_021910.1
OG0004544	KAK4471038.1	Smp_134100.1
OG0004545	KAK4468583.1	Smp_347170.1
OG0004546	KAK4470757.1	Smp_087340.1
OG0004547	KAK4470303.1	Smp_150090.2, Smp_150090.3, Smp_150090.1
OG0004548	KAK4473776.1	Smp_079560.1, Smp_054840.1
OG0004549	KAK4474531.1	Smp_046980.1
OG0004550	KAK4470423.1	Smp_344160.1
OG0004551	KAK4472406.1	Smp_346680.1, Smp_346680.2
OG0004552	KAK4475647.1, KAK4467513.1	Smp_322270.1, Smp_022540.1
OG0004553	KAK4473482.1	Smp_144160.1
OG0004554	KAK4472871.1	Smp_141220.1
OG0004555	KAK4475410.1	Smp_104470.1
OG0004556	KAK4471332.1	Smp_326400.1
OG0004557	KAK4476150.1	Smp_145580.1
OG0004558	KAK4470933.1	Smp_027400.1
OG0004559	KAK4473065.1	Smp_056200.1
OG0004560	KAK4470489.1	Smp_158360.1
OG0004561	KAK4471926.1	Smp_132330.1
OG0004562	KAK4475006.1	Smp_243900.1
OG0004563	KAK4470469.1	Smp_069220.1
OG0004564	KAK4468474.1	Smp_131400.1
OG0004566	KAK4473404.1	Smp_068350.1
OG0004567	KAK4472650.1	Smp_073340.1
OG0004568	KAK4472996.1	Smp_035270.1
