Orthogroup	schistosoma_mattheei	schistosoma_mansoni
OG0003952	SMTH1_100150.1	Smp_172510.2, Smp_172510.1
OG0003953	SMTH1_91210.1	Smp_070600.1
OG0003954	SMTH1_67940.1, SMTH1_67980.1, SMTH1_67970.1	Smp_325960.1, Smp_342640.1
OG0003955	SMTH1_55580.1	Smp_176310.1
OG0003956	SMTH1_69870.1	Smp_085110.1
OG0003958	SMTH1_28680.1	Smp_161960.1
OG0003959	SMTH1_13230.1, SMTH1_13230.2, SMTH1_13230.3	Smp_305770.1
OG0003960	SMTH1_57520.1	Smp_082620.1
OG0003961	SMTH1_79590.1	Smp_312610.1, Smp_312620.1
OG0003962	SMTH1_33650.3, SMTH1_33650.1, SMTH1_33650.2	Smp_345240.1
OG0003963	SMTH1_21230.1	Smp_344350.1
OG0003964	SMTH1_19470.1, SMTH1_19470.2, SMTH1_19470.3	Smp_055900.1
OG0003965	SMTH1_30380.1, SMTH1_30380.2, SMTH1_30390.1, SMTH1_30390.2	Smp_163550.1
OG0003966	SMTH1_9300.2	Smp_145640.1
OG0003967	SMTH1_47200.1, SMTH1_47210.1, SMTH1_47190.1, SMTH1_47220.1	Smp_144070.1
OG0003968	SMTH1_3890.1, SMTH1_3890.2, SMTH1_3890.3, SMTH1_3890.4	Smp_204380.1
OG0003969	SMTH1_93160.1, SMTH1_93150.1	Smp_147090.1
OG0003970	SMTH1_102550.1	Smp_164080.1
OG0003971	SMTH1_70010.1	Smp_127520.1
OG0003972	SMTH1_34700.1	Smp_196790.1
OG0003973	SMTH1_106800.1, SMTH1_106800.2	Smp_078110.2, Smp_078110.1
OG0003974	SMTH1_59850.1, SMTH1_59850.2	Smp_096910.1
OG0003975	SMTH1_43280.1, SMTH1_43270.1	Smp_302140.1
OG0003976	SMTH1_28000.1, SMTH1_28000.2	Smp_124030.1
OG0003977	SMTH1_59620.1	Smp_179940.1
OG0003978	SMTH1_54070.1, SMTH1_54070.2	Smp_341120.1
OG0003979	SMTH1_15700.1, SMTH1_15700.2	Smp_242800.1, Smp_242800.2
OG0003980	SMTH1_102960.3, SMTH1_102960.1, SMTH1_102960.2	Smp_340220.1
OG0003982	SMTH1_73150.1	Smp_078730.1
OG0003983	SMTH1_67670.1	Smp_018430.1
OG0003984	SMTH1_10780.1	Smp_322930.1
OG0003985	SMTH1_72820.1	Smp_123610.1
OG0003986	SMTH1_73330.1	Smp_079760.1
OG0003987	SMTH1_8960.1, SMTH1_8960.2	Smp_267280.1
OG0003988	SMTH1_41810.1	Smp_210810.1, Smp_210810.2
OG0003989	SMTH1_65090.1	Smp_138030.1
OG0003990	SMTH1_54820.1	Smp_065170.1
OG0003991	SMTH1_16540.1	Smp_347610.1
OG0003992	SMTH1_34820.1, SMTH1_34820.2	Smp_073280.1
OG0003993	SMTH1_84800.1, SMTH1_84810.1	Smp_160700.1
OG0003994	SMTH1_45750.1	Smp_161360.1
OG0003995	SMTH1_97710.1, SMTH1_97710.2	Smp_165660.1
OG0003996	SMTH1_60300.1	Smp_318910.1
OG0003997	SMTH1_19740.1	Smp_130600.1
OG0003998	SMTH1_16220.1, SMTH1_16230.1	Smp_026700.1
OG0003999	SMTH1_24790.1	Smp_176090.1
OG0004000	SMTH1_71900.2, SMTH1_71900.7, SMTH1_71900.4, SMTH1_71900.1, SMTH1_71900.3, SMTH1_71900.5, SMTH1_71900.6	Smp_342690.1, Smp_342690.2
OG0004001	SMTH1_52120.1, SMTH1_52120.2, SMTH1_52120.3	Smp_133660.1
OG0004002	SMTH1_84730.1, SMTH1_84730.2	Smp_007970.1
OG0004003	SMTH1_36680.1, SMTH1_36680.2	Smp_318970.1
OG0004004	SMTH1_77740.1	Smp_086900.1
OG0004005	SMTH1_42220.1	Smp_142670.1
OG0004006	SMTH1_36440.1, SMTH1_36440.2	Smp_057090.1
OG0004007	SMTH1_79410.1, SMTH1_79400.1	Smp_148830.1
OG0004008	SMTH1_28340.1, SMTH1_28340.2	Smp_003130.1
OG0004009	SMTH1_105880.1	Smp_125300.1
OG0004010	SMTH1_25460.1	Smp_087760.1
OG0004011	SMTH1_86010.1	Smp_247600.1, Smp_247600.2
OG0004012	SMTH1_59740.1	Smp_176820.1
OG0004012	SMTH1_59730.1	Smp_099670.1
OG0004013	SMTH1_72960.1, SMTH1_72960.3, SMTH1_72960.2	Smp_347390.1
OG0004014	SMTH1_94240.1	Smp_133420.1
OG0004015	SMTH1_104770.1	Smp_300790.1, Smp_332960.1
OG0004016	SMTH1_1780.1	Smp_342830.1
OG0004017	SMTH1_8380.1	Smp_053430.1
OG0004018	SMTH1_96190.1	Smp_123190.1
OG0004019	SMTH1_96860.1, SMTH1_96850.1	Smp_172250.1
OG0004021	SMTH1_98890.1	Smp_177180.1, Smp_177180.2, Smp_177180.3
OG0004022	SMTH1_98380.1, SMTH1_98380.2	Smp_169950.1
OG0004023	SMTH1_66970.1	Smp_308270.1
OG0004024	SMTH1_1400.1, SMTH1_1400.2	Smp_152350.1
OG0004025	SMTH1_24050.1, SMTH1_24050.2	Smp_070310.1
OG0004026	SMTH1_42920.3, SMTH1_42920.2, SMTH1_42920.1, SMTH1_42920.4, SMTH1_42920.5, SMTH1_42920.6	Smp_345580.1
OG0004027	SMTH1_85300.1	Smp_334290.1
OG0004028	SMTH1_45730.1	Smp_161350.1
OG0004029	SMTH1_77530.1	Smp_063040.1
OG0004030	SMTH1_20590.1	Smp_331820.2, Smp_331820.1
OG0004031	SMTH1_36070.1, SMTH1_36070.2	Smp_126690.1
OG0004032	SMTH1_15940.1	Smp_305720.1
OG0004033	SMTH1_44950.1, SMTH1_44950.3, SMTH1_44950.2, SMTH1_44950.4	Smp_302480.1
OG0004034	SMTH1_101870.1	Smp_127160.1
OG0004035	SMTH1_98640.1, SMTH1_98640.3, SMTH1_98640.2	Smp_179560.1
OG0004036	SMTH1_42260.1, SMTH1_42260.2	Smp_084610.1
OG0004037	SMTH1_980.1	Smp_015710.1
OG0004038	SMTH1_53930.1, SMTH1_53930.2	Smp_310600.1, Smp_310580.1
OG0004039	SMTH1_77940.1	Smp_053230.1
OG0004040	SMTH1_59430.1, SMTH1_59430.2	Smp_082860.1
OG0004041	SMTH1_46270.1	Smp_308370.1
OG0004042	SMTH1_73970.1, SMTH1_73970.2	Smp_030010.1
OG0004043	SMTH1_9540.1, SMTH1_9540.2, SMTH1_9540.3	Smp_094950.1
OG0004044	SMTH1_25530.1	Smp_341680.1
OG0004045	SMTH1_360.1, SMTH1_360.2	Smp_048660.1
OG0004046	SMTH1_11810.1, SMTH1_11810.2, SMTH1_11810.3, SMTH1_11810.4, SMTH1_11810.5, SMTH1_11810.6	Smp_173550.1
OG0004047	SMTH1_47520.1, SMTH1_47520.2	Smp_144250.1
OG0004048	SMTH1_67030.1	Smp_073880.1
OG0004049	SMTH1_105060.1	Smp_041390.1
OG0004050	SMTH1_86650.1	Smp_042110.1
OG0004051	SMTH1_70680.1, SMTH1_70680.2, SMTH1_70680.3	Smp_052330.1
OG0004052	SMTH1_64830.3, SMTH1_64830.4, SMTH1_64830.2, SMTH1_64830.1	Smp_213410.1
OG0004053	SMTH1_98760.1, SMTH1_98760.2	Smp_149480.1
OG0004054	SMTH1_79540.1	Smp_103560.1, Smp_103560.2
OG0004055	SMTH1_12910.1	Smp_196110.1
OG0004056	SMTH1_53850.1	Smp_143460.1
OG0004057	SMTH1_55380.1	Smp_328060.1, Smp_147350.1
OG0004058	SMTH1_82680.1	Smp_066900.1
OG0004059	SMTH1_66950.1	Smp_211130.1
OG0004060	SMTH1_3950.1	Smp_028340.1
OG0004061	SMTH1_97620.1, SMTH1_97620.2	Smp_080840.1
OG0004062	SMTH1_97610.1, SMTH1_97610.2, SMTH1_97610.3, SMTH1_97610.4, SMTH1_97610.5	Smp_080850.1
OG0004063	SMTH1_570.1, SMTH1_570.2, SMTH1_570.3, SMTH1_570.4, SMTH1_570.5	Smp_048520.2, Smp_048520.1
OG0004064	SMTH1_12190.1, SMTH1_12200.1	Smp_180000.1, Smp_350050.1
OG0004065	SMTH1_15170.1	Smp_153560.1, Smp_153560.2
OG0004067	SMTH1_15250.1	Smp_153500.1
OG0004068	SMTH1_83430.1	Smp_042680.1
OG0004069	SMTH1_62790.1, SMTH1_98980.1, SMTH1_98980.2, SMTH1_9900.1	Smp_032720.1
OG0004071	SMTH1_103130.1	Smp_318000.1
OG0004071	SMTH1_24300.1	Smp_316640.1
OG0004072	SMTH1_39920.1	Smp_019280.1
OG0004073	SMTH1_76740.1	Smp_200240.1
OG0004074	SMTH1_105530.1, SMTH1_105530.2	Smp_082360.1
OG0004075	SMTH1_101770.1, SMTH1_101770.2	Smp_317630.1
OG0004075	SMTH1_101760.1	Smp_131410.1
OG0004076	SMTH1_98520.1, SMTH1_98520.2, SMTH1_98520.3	Smp_169720.1, Smp_169720.2
OG0004077	SMTH1_52420.1	Smp_194910.1
OG0004078	SMTH1_77620.1	Smp_169460.1
OG0004079	SMTH1_82470.1	Smp_126820.1
OG0004080	SMTH1_72170.1, SMTH1_72170.3, SMTH1_72170.2	Smp_136730.1
OG0004081	SMTH1_47400.1, SMTH1_47390.1	Smp_144190.1
OG0004082	SMTH1_41530.2, SMTH1_41530.1, SMTH1_41530.3	Smp_083730.1
OG0004083	SMTH1_19030.1	Smp_195060.1, Smp_195060.2
OG0004084	SMTH1_9080.1, SMTH1_9120.1, SMTH1_9130.1	Smp_244920.1
OG0004086	SMTH1_49780.1	Smp_320460.1, Smp_320450.1
OG0004087	SMTH1_103650.1, SMTH1_103650.3, SMTH1_103650.4, SMTH1_103650.2	Smp_010550.1, Smp_010550.3, Smp_010550.2, Smp_010550.4
OG0004089	SMTH1_20170.1, SMTH1_20170.2, SMTH1_20170.3	Smp_085640.1
OG0004090	SMTH1_99440.1	Smp_059600.1
OG0004091	SMTH1_77510.1	Smp_156150.1
OG0004092	SMTH1_21420.3, SMTH1_21420.4, SMTH1_21420.5, SMTH1_21420.1, SMTH1_21420.2	Smp_151100.1
OG0004093	SMTH1_87280.1	Smp_080180.1
OG0004094	SMTH1_48340.1	Smp_332690.1
OG0004095	SMTH1_19270.1	Smp_244250.1
OG0004096	SMTH1_9270.1, SMTH1_9270.2	Smp_119110.1
OG0004097	SMTH1_67060.2	Smp_211280.1
OG0004098	SMTH1_53500.1	Smp_125460.1
OG0004099	SMTH1_2090.1	Smp_332830.1
OG0004100	SMTH1_28760.1	Smp_079240.1
OG0004102	SMTH1_94930.1	Smp_020590.1
OG0004103	SMTH1_42760.2, SMTH1_42760.1	Smp_071020.1
OG0004104	SMTH1_40490.1, SMTH1_40490.2	Smp_121460.1
OG0004105	SMTH1_29750.1	Smp_246710.1
OG0004106	SMTH1_104810.1	Smp_153090.1
OG0004107	SMTH1_17970.1, SMTH1_17970.2	Smp_306230.1, Smp_306230.2
OG0004108	SMTH1_46840.1	Smp_179180.1
OG0004109	SMTH1_41700.1	Smp_068100.1
OG0004110	SMTH1_84580.2, SMTH1_84580.1	Smp_153920.1
OG0004111	SMTH1_85610.1	Smp_155810.1
OG0004112	SMTH1_19120.1	Smp_196030.1
OG0004113	SMTH1_25550.1	Smp_346480.1
OG0004114	SMTH1_58830.1, SMTH1_58830.2	Smp_049010.1
OG0004116	SMTH1_94070.3, SMTH1_94070.2, SMTH1_94070.1	Smp_143940.1
OG0004117	SMTH1_4650.1	Smp_245370.1
OG0004118	SMTH1_47470.1	Smp_144210.1
OG0004119	SMTH1_28280.1	Smp_003190.1
OG0004120	SMTH1_37040.2, SMTH1_37040.4, SMTH1_37040.1, SMTH1_37040.3	Smp_126110.1
OG0004121	SMTH1_58220.1	Smp_130080.1
OG0004122	SMTH1_29290.1	Smp_105360.1
OG0004124	SMTH1_32140.2, SMTH1_32140.1	Smp_020220.1
OG0004125	SMTH1_85620.1, SMTH1_85620.2, SMTH1_85620.3	Smp_155790.1
OG0004126	SMTH1_85920.1	Smp_155860.1
OG0004127	SMTH1_29620.3, SMTH1_29620.1, SMTH1_29620.2	Smp_017640.1
OG0004128	SMTH1_18860.1, SMTH1_18890.1	Smp_345350.1
OG0004129	SMTH1_53130.1	Smp_128200.1
OG0004130	SMTH1_79320.1	Smp_211170.1
OG0004131	SMTH1_24100.1, SMTH1_24100.2, SMTH1_24100.3, SMTH1_24100.4	Smp_176040.1
OG0004132	SMTH1_95450.1, SMTH1_95440.1	Smp_174700.1
OG0004133	SMTH1_24850.1, SMTH1_24850.2	Smp_164650.1
OG0004134	SMTH1_17860.1, SMTH1_17860.2	Smp_173760.1
OG0004135	SMTH1_37850.1	Smp_196620.1
OG0004136	SMTH1_64200.1, SMTH1_64200.2, SMTH1_64200.3, SMTH1_64200.4, SMTH1_64200.5	Smp_197690.1
OG0004137	SMTH1_33780.1	Smp_071390.1
OG0004138	SMTH1_53550.1	Smp_125520.1
OG0004139	SMTH1_33980.2, SMTH1_33980.1	Smp_012930.1
OG0004140	SMTH1_53470.1	Smp_146120.1
OG0004141	SMTH1_20620.1, SMTH1_20620.2, SMTH1_20620.3, SMTH1_20620.4	Smp_129810.1
OG0004142	SMTH1_90190.1, SMTH1_90190.2, SMTH1_90190.3	Smp_125640.1
OG0004143	SMTH1_11600.1	Smp_341330.1
OG0004144	SMTH1_71860.1, SMTH1_71860.3, SMTH1_71860.5, SMTH1_71860.2, SMTH1_71860.4	Smp_018940.1
OG0004145	SMTH1_69380.1, SMTH1_69380.2	Smp_070780.1
OG0004146	SMTH1_34130.1, SMTH1_34130.2, SMTH1_34120.1	Smp_129010.1
OG0004147	SMTH1_62410.1	Smp_021750.1
OG0004149	SMTH1_3290.1	Smp_323380.1, Smp_337410.1
OG0004150	SMTH1_19160.1	Smp_180380.1
OG0004152	SMTH1_15270.1, SMTH1_15270.3, SMTH1_15270.2	Smp_153490.1
OG0004153	SMTH1_25060.1, SMTH1_25060.2	Smp_180260.1, Smp_052630.1
OG0004154	SMTH1_8290.1, SMTH1_8290.2	Smp_091010.1
OG0004155	SMTH1_54370.1	Smp_242140.1
OG0004156	SMTH1_63640.1	Smp_138760.1
OG0004157	SMTH1_22390.1, SMTH1_22390.2, SMTH1_22390.3	Smp_032490.1
OG0004158	SMTH1_48310.1	Smp_104680.1
OG0004159	SMTH1_75720.1, SMTH1_75720.2, SMTH1_75720.4, SMTH1_75720.5, SMTH1_75720.3	Smp_115340.1
OG0004160	SMTH1_5920.1, SMTH1_5920.2, SMTH1_5920.3, SMTH1_5920.4	Smp_174370.1
OG0004161	SMTH1_14460.1	Smp_025100.1
OG0004162	SMTH1_64350.1	Smp_166120.1
OG0004163	SMTH1_82730.1, SMTH1_82730.2, SMTH1_82730.3	Smp_313210.1
OG0004164	SMTH1_15840.2, SMTH1_15840.1, SMTH1_15840.3	Smp_305740.2, Smp_305740.1
OG0004165	SMTH1_38510.2, SMTH1_38510.3, SMTH1_38510.1, SMTH1_38510.4	Smp_332490.1
OG0004166	SMTH1_6180.1, SMTH1_6180.2	Smp_104790.1
OG0004167	SMTH1_10210.2, SMTH1_10210.1, SMTH1_10210.4, SMTH1_10210.3	Smp_128440.1
OG0004168	SMTH1_101980.1	Smp_300370.1, Smp_332780.1
OG0004169	SMTH1_35230.1, SMTH1_35230.2	Smp_006550.1
OG0004170	SMTH1_86900.1	Smp_247540.1
OG0004171	SMTH1_98260.1	Smp_169990.1
OG0004172	SMTH1_86470.1	Smp_042270.1
OG0004173	SMTH1_28860.1	Smp_164950.1
OG0004174	SMTH1_96540.1, SMTH1_96540.2, SMTH1_96540.3, SMTH1_96540.4	Smp_002100.1
OG0004175	SMTH1_56360.1, SMTH1_56360.2	Smp_122960.1
OG0004176	SMTH1_13860.1	Smp_157750.1
OG0004177	SMTH1_100270.1	Smp_005260.1, Smp_005260.2
OG0004178	SMTH1_64780.1, SMTH1_64780.2	Smp_346440.1
OG0004179	SMTH1_92840.1, SMTH1_92850.1	Smp_247710.1
OG0004180	SMTH1_74350.1	Smp_333600.1
OG0004181	SMTH1_16300.1, SMTH1_16310.1	Smp_026630.1, Smp_026630.2
OG0004182	SMTH1_70990.1, SMTH1_70980.1	Smp_169780.1
OG0004183	SMTH1_99770.1, SMTH1_99760.1	Smp_159620.1
OG0004184	SMTH1_13470.1, SMTH1_56980.1, SMTH1_56980.2	Smp_131940.1
OG0004185	SMTH1_62010.1	Smp_180590.1
OG0004186	SMTH1_98200.1	Smp_331490.1
OG0004187	SMTH1_72590.1	Smp_156390.1, Smp_156390.2
OG0004188	SMTH1_90230.1, SMTH1_90230.2	Smp_125660.1
OG0004189	SMTH1_18350.1, SMTH1_18360.1	Smp_154490.1
OG0004190	SMTH1_103590.1	Smp_342330.1
OG0004191	SMTH1_102910.1	Smp_015090.1
OG0004192	SMTH1_19390.1	Smp_084090.1
OG0004193	SMTH1_93530.1	Smp_129230.1
OG0004194	SMTH1_31880.1	Smp_020450.1, Smp_020450.2
OG0004195	SMTH1_19930.1, SMTH1_19930.2	Smp_130450.1
OG0004196	SMTH1_37530.1	Smp_136150.1
OG0004197	SMTH1_23790.1, SMTH1_23790.2	Smp_162940.1
OG0004198	SMTH1_94800.1	Smp_198800.1, Smp_198800.2
OG0004199	SMTH1_65570.2, SMTH1_65570.1	Smp_242670.1
OG0004200	SMTH1_89550.1	Smp_151060.1
OG0004201	SMTH1_71460.1	Smp_347380.1
OG0004202	SMTH1_22980.1, SMTH1_22980.2	Smp_051280.1
OG0004203	SMTH1_82330.1, SMTH1_82330.2	Smp_340190.1
OG0004204	SMTH1_68930.1	Smp_129360.1
OG0004205	SMTH1_17300.1	Smp_024380.1
OG0004206	SMTH1_99680.1, SMTH1_99680.2	Smp_141440.1
OG0004207	SMTH1_63860.1, SMTH1_63850.1	Smp_307600.1
OG0004208	SMTH1_75570.1, SMTH1_75570.2, SMTH1_75570.3	Smp_346790.1
OG0004209	SMTH1_101430.1, SMTH1_101440.1	Smp_131230.1
OG0004210	SMTH1_32220.1, SMTH1_32220.2, SMTH1_32220.3	Smp_133110.1
OG0004211	SMTH1_61740.1, SMTH1_61740.2	Smp_142410.1
OG0004212	SMTH1_59530.1	Smp_154870.1
OG0004213	SMTH1_62220.1	Smp_134020.1
OG0004214	SMTH1_7440.1	Smp_006340.1
OG0004215	SMTH1_38570.1, SMTH1_38570.2, SMTH1_38570.3	Smp_031950.1
OG0004216	SMTH1_45340.1	Smp_247220.1
OG0004217	SMTH1_104950.1, SMTH1_104950.2	Smp_144660.1
OG0004218	SMTH1_3340.1	Smp_174300.1, Smp_318660.1, Smp_318660.2
OG0004219	SMTH1_70400.1	Smp_026320.1
OG0004220	SMTH1_5510.1	Smp_304380.1
OG0004221	SMTH1_77750.1	Smp_086910.1
OG0004222	SMTH1_65530.1	Smp_004480.1, Smp_004480.2
OG0004223	SMTH1_37780.1	Smp_052780.1
OG0004224	SMTH1_70290.1	Smp_129120.1
OG0004225	SMTH1_56810.1, SMTH1_56820.1	Smp_311050.1
OG0004226	SMTH1_26610.1	Smp_055400.1
OG0004227	SMTH1_14760.1	Smp_157160.1
OG0004228	SMTH1_64580.1	Smp_181230.1
OG0004229	SMTH1_28490.3, SMTH1_28490.4, SMTH1_28490.1, SMTH1_28490.2	Smp_162040.1
OG0004230	SMTH1_90450.1, SMTH1_90450.5, SMTH1_90450.7, SMTH1_90450.4, SMTH1_90450.2, SMTH1_90450.3, SMTH1_90450.6, SMTH1_90450.8	Smp_344510.1
OG0004231	SMTH1_81850.1	Smp_312990.1
OG0004232	SMTH1_54870.1	Smp_327970.1
OG0004233	SMTH1_55160.1	Smp_337550.1
OG0004234	SMTH1_76720.3, SMTH1_76720.2, SMTH1_76720.4, SMTH1_76720.1	Smp_001030.1
OG0004235	SMTH1_24890.1	Smp_078920.1
OG0004236	SMTH1_89090.1	Smp_142780.1
OG0004237	SMTH1_23490.1	Smp_163880.1
OG0004238	SMTH1_81880.1	Smp_316180.1
OG0004239	SMTH1_4000.1, SMTH1_3990.1	Smp_332900.1
OG0004240	SMTH1_38490.1	Smp_105100.1
OG0004241	SMTH1_68290.1	Smp_074900.1
OG0004242	SMTH1_62520.1	Smp_199100.1
OG0004243	SMTH1_38420.1	Smp_105020.1
OG0004244	SMTH1_65690.1	Smp_314500.1
OG0004245	SMTH1_100760.1	Smp_179350.1
OG0004246	SMTH1_28570.1, SMTH1_28580.1	Smp_162000.1
OG0004247	SMTH1_7270.1	Smp_174880.1
OG0004248	SMTH1_24660.1, SMTH1_24660.2	Smp_307270.1
OG0004249	SMTH1_11190.1	Smp_335710.1, Smp_201220.1
OG0004250	SMTH1_103910.1, SMTH1_103910.2	Smp_127870.1, Smp_127870.2
OG0004251	SMTH1_62850.1, SMTH1_62850.3, SMTH1_62850.4, SMTH1_62850.2	Smp_032770.1
OG0004252	SMTH1_41990.1, SMTH1_41990.2, SMTH1_41990.3	Smp_332500.1
OG0004253	SMTH1_98800.1	Smp_149430.1
OG0004254	SMTH1_41820.1	Smp_319500.1
OG0004255	SMTH1_39000.1	Smp_028140.1
OG0004256	SMTH1_14360.1	Smp_135890.1
OG0004257	SMTH1_72740.1	Smp_123530.1
OG0004258	SMTH1_59490.1	Smp_082800.1
OG0004259	SMTH1_23480.1	Smp_163930.1
OG0004260	SMTH1_106590.1, SMTH1_106590.2	Smp_031710.1
OG0004261	SMTH1_106960.1	Smp_139360.1, Smp_139360.2
OG0004262	SMTH1_81360.1, SMTH1_81360.2	Smp_346830.1
OG0004263	SMTH1_120.1, SMTH1_120.2	Smp_123710.1
OG0004264	SMTH1_61450.1, SMTH1_61450.2, SMTH1_61450.3	Smp_155590.1
OG0004265	SMTH1_64280.1	Smp_341100.1
OG0004266	SMTH1_82490.1	Smp_342260.1, Smp_342260.2
OG0004267	SMTH1_28010.1	Smp_124020.1
OG0004268	SMTH1_44070.1	Smp_148010.1
OG0004269	SMTH1_70020.1, SMTH1_70020.2	Smp_210070.1
OG0004270	SMTH1_51680.1	Smp_340090.1
OG0004271	SMTH1_92220.1, SMTH1_92220.2, SMTH1_92220.3	Smp_045650.1
OG0004272	SMTH1_81510.1	Smp_344190.1
OG0004273	SMTH1_97140.1	Smp_158670.1
OG0004274	SMTH1_60120.1, SMTH1_60120.3, SMTH1_60120.2	Smp_146340.1
OG0004275	SMTH1_49470.1, SMTH1_49460.1	Smp_023940.1, Smp_023940.2
OG0004276	SMTH1_22280.1	Smp_139720.1
OG0004277	SMTH1_6630.1, SMTH1_6630.2	Smp_214170.1, Smp_214170.3, Smp_214170.2
OG0004278	SMTH1_38500.2, SMTH1_38500.1	Smp_212230.1
OG0004279	SMTH1_97340.1	Smp_164990.1
OG0004280	SMTH1_90470.1, SMTH1_90470.3, SMTH1_90470.2	Smp_056860.1
OG0004281	SMTH1_86870.1	Smp_041830.1
OG0004282	SMTH1_94950.1	Smp_133370.1
OG0004283	SMTH1_490.1	Smp_148130.1
OG0004284	SMTH1_62960.1	Smp_170380.1
OG0004285	SMTH1_6740.1, SMTH1_6740.2, SMTH1_6740.3	Smp_141820.1
OG0004286	SMTH1_54850.1, SMTH1_54850.2, SMTH1_54850.3	Smp_065150.1
OG0004287	SMTH1_49500.1, SMTH1_49510.1	Smp_135100.1
OG0004289	SMTH1_45280.1	Smp_247240.1
OG0004290	SMTH1_68260.1	Smp_074870.1
OG0004291	SMTH1_40720.1, SMTH1_40720.2, SMTH1_40720.3, SMTH1_40720.4	Smp_319100.1, Smp_319100.2
OG0004292	SMTH1_40730.1, SMTH1_40730.2	Smp_319110.1
OG0004293	SMTH1_81700.1	Smp_137090.1
OG0004294	SMTH1_53040.1	Smp_213080.1
OG0004295	SMTH1_4300.1	Smp_340390.1
OG0004296	SMTH1_17250.1	Smp_135350.1
OG0004297	SMTH1_38740.5, SMTH1_38740.3, SMTH1_38740.1, SMTH1_38740.4, SMTH1_38740.2	Smp_139600.1
OG0004298	SMTH1_67070.1	Smp_211270.1
OG0004299	SMTH1_86540.1	Smp_214350.1
OG0004300	SMTH1_60800.1	Smp_140610.1
OG0004301	SMTH1_18800.1, SMTH1_18800.2	Smp_074700.1
OG0004302	SMTH1_82930.1	Smp_135480.1
OG0004303	SMTH1_45510.1	Smp_172130.1
OG0004304	SMTH1_15690.3, SMTH1_15690.2, SMTH1_15690.1	Smp_075470.1
OG0004305	SMTH1_39400.1, SMTH1_39400.2, SMTH1_39400.3	Smp_028060.1
OG0004306	SMTH1_34220.1	Smp_012750.1, Smp_012750.2
OG0004307	SMTH1_103030.1	Smp_246160.1
OG0004308	SMTH1_87450.1, SMTH1_87460.1	Smp_151480.1
OG0004309	SMTH1_106840.1, SMTH1_106840.2	Smp_126470.1
OG0004310	SMTH1_52260.1	Smp_021290.1
OG0004311	SMTH1_16040.1	Smp_303350.1, Smp_323350.1, Smp_323330.1, Smp_323360.1
OG0004312	SMTH1_44930.1	Smp_059820.1
OG0004313	SMTH1_83880.1	Smp_043200.1
OG0004314	SMTH1_34260.3, SMTH1_34260.4, SMTH1_34260.1, SMTH1_34260.2	Smp_342400.1
OG0004315	SMTH1_97910.1, SMTH1_97910.2, SMTH1_97910.3	Smp_046550.1
OG0004316	SMTH1_10170.1, SMTH1_10170.2	Smp_011720.1
OG0004317	SMTH1_7540.1, SMTH1_7530.1	Smp_210950.1, Smp_322500.1
OG0004318	SMTH1_13150.1	Smp_210900.1, Smp_210900.2
OG0004319	SMTH1_13140.1	Smp_115450.1
OG0004320	SMTH1_89300.1, SMTH1_89300.2	Smp_171370.1
OG0004321	SMTH1_77810.1, SMTH1_77820.1	Smp_053140.1
OG0004322	SMTH1_87810.1	Smp_175430.1
OG0004323	SMTH1_12760.1	Smp_047090.1
OG0004324	SMTH1_14590.1, SMTH1_14590.2	Smp_157080.1
OG0004325	SMTH1_69990.1	Smp_210680.1
OG0004326	SMTH1_106790.1, SMTH1_106790.2	Smp_078090.1
OG0004327	SMTH1_2250.1	Smp_028930.1, Smp_028930.2
OG0004328	SMTH1_40480.1	Smp_127310.1
OG0004329	SMTH1_62450.1, SMTH1_62450.2	Smp_179650.1
OG0004330	SMTH1_56970.1	Smp_009520.1
OG0004331	SMTH1_23380.1	Smp_335210.1
OG0004332	SMTH1_71750.1	Smp_144360.1
OG0004334	SMTH1_55120.1, SMTH1_55120.2	Smp_068760.1
OG0004335	SMTH1_84250.1	Smp_053510.1
OG0004336	SMTH1_79010.1	Smp_248180.1
OG0004337	SMTH1_25950.2, SMTH1_25950.3, SMTH1_25950.1	Smp_164190.1
OG0004338	SMTH1_101280.1, SMTH1_101280.2, SMTH1_101280.3	Smp_059540.1
OG0004340	SMTH1_12970.1, SMTH1_12990.1	Smp_203630.1
OG0004341	SMTH1_47680.1	Smp_040610.1
OG0004342	SMTH1_50600.1	Smp_026820.1
OG0004343	SMTH1_90440.1	Smp_314310.1
OG0004344	SMTH1_65780.1, SMTH1_65780.2	Smp_083450.1
OG0004345	SMTH1_64790.1, SMTH1_64790.2	Smp_098890.1, Smp_098890.2
OG0004346	SMTH1_65070.1, SMTH1_65070.2, SMTH1_65070.3, SMTH1_65070.4, SMTH1_65070.5, SMTH1_65070.6, SMTH1_65070.7, SMTH1_65070.8	Smp_138010.1
OG0004347	SMTH1_29270.1	Smp_323430.1, Smp_323430.2
OG0004348	SMTH1_41430.1, SMTH1_41430.2	Smp_104890.1
OG0004349	SMTH1_690.1	Smp_130630.3, Smp_130630.1, Smp_130630.2
OG0004350	SMTH1_13650.1, SMTH1_13640.1	Smp_157870.1
OG0004351	SMTH1_92730.1	Smp_156960.1
OG0004352	SMTH1_93550.1, SMTH1_93540.1	Smp_342420.1
OG0004353	SMTH1_58240.1, SMTH1_58240.2, SMTH1_58240.3, SMTH1_58240.4	Smp_014570.1
