Orthogroup	schistosoma_mattheei	fasciola_gigantica
OG0003445	SMTH1_49880.3, SMTH1_49880.1, SMTH1_49880.2	FGIG_05949
OG0003446	SMTH1_38900.2, SMTH1_38900.1	FGIG_05978
OG0003447	SMTH1_6220.1	FGIG_06010
OG0003448	SMTH1_77560.1, SMTH1_77560.4, SMTH1_77560.3, SMTH1_77560.5, SMTH1_77560.2	FGIG_06070
OG0003449	SMTH1_77580.2, SMTH1_77580.3, SMTH1_77580.4, SMTH1_77580.5, SMTH1_77580.6, SMTH1_77580.1	FGIG_06071
OG0003450	SMTH1_73240.1	FGIG_06121
OG0003451	SMTH1_94670.1, SMTH1_94670.2, SMTH1_94670.3, SMTH1_94670.6, SMTH1_94670.4, SMTH1_94670.5	FGIG_06150
OG0003452	SMTH1_9750.1	FGIG_06174
OG0003453	SMTH1_48390.1	FGIG_06213
OG0003454	SMTH1_37980.1, SMTH1_37980.2	FGIG_07233, FGIG_06256
OG0003455	SMTH1_68670.1	FGIG_06283
OG0003456	SMTH1_9290.1	FGIG_06307
OG0003457	SMTH1_42010.1	FGIG_06344
OG0003458	SMTH1_43540.1, SMTH1_43550.1	FGIG_06349
OG0003459	SMTH1_82160.1	FGIG_12029, FGIG_06414
OG0003460	SMTH1_49450.1, SMTH1_49440.1	FGIG_06432
OG0003461	SMTH1_93420.1	FGIG_06491
OG0003462	SMTH1_44060.1	FGIG_06516
OG0003463	SMTH1_94250.1	FGIG_06582
OG0003464	SMTH1_90510.1, SMTH1_90500.1	FGIG_06669, FGIG_10395
OG0003465	SMTH1_70000.1	FGIG_06693
OG0003466	SMTH1_11210.1, SMTH1_11220.1	FGIG_06768
OG0003467	SMTH1_85830.1, SMTH1_85830.2	FGIG_06773
OG0003468	SMTH1_76060.3, SMTH1_76060.1, SMTH1_76060.2	FGIG_06775
OG0003469	SMTH1_56510.1	FGIG_06789, FGIG_12033
OG0003470	SMTH1_58180.1	FGIG_06855, FGIG_07604
OG0003471	SMTH1_51260.1, SMTH1_51260.2, SMTH1_51260.3	FGIG_06877
OG0003472	SMTH1_10140.3, SMTH1_10140.1, SMTH1_10140.2, SMTH1_10140.4	FGIG_06945
OG0003473	SMTH1_86590.1, SMTH1_86590.2	FGIG_07054, FGIG_07055, FGIG_07056
OG0003474	SMTH1_62910.1	FGIG_07164
OG0003475	SMTH1_27160.1	FGIG_08007, FGIG_07166
OG0003476	SMTH1_47650.1	FGIG_07337, FGIG_07336, FGIG_07338
OG0003477	SMTH1_99060.1, SMTH1_99060.2, SMTH1_99060.3	FGIG_07412
OG0003478	SMTH1_7220.1, SMTH1_7210.1	FGIG_07434
OG0003479	SMTH1_31050.1, SMTH1_31050.2, SMTH1_31050.3	FGIG_07482
OG0003480	SMTH1_75160.1, SMTH1_75160.2, SMTH1_75160.3, SMTH1_75160.4	FGIG_12064, FGIG_07490
OG0003481	SMTH1_68520.1, SMTH1_68520.2, SMTH1_68520.3	FGIG_07505
OG0003482	SMTH1_97220.1, SMTH1_97220.2	FGIG_07511
OG0003483	SMTH1_33680.1, SMTH1_33680.2	FGIG_07526
OG0003484	SMTH1_4960.1	FGIG_12673, FGIG_07557
OG0003485	SMTH1_92630.1, SMTH1_92630.2	FGIG_07575
OG0003486	SMTH1_46060.1	FGIG_07576
OG0003487	SMTH1_57580.1	FGIG_07648
OG0003488	SMTH1_12930.2, SMTH1_12930.1	FGIG_07953
OG0003489	SMTH1_85340.1, SMTH1_85340.2, SMTH1_85340.3	FGIG_08029, FGIG_08030
OG0003490	SMTH1_10020.1, SMTH1_10020.2	FGIG_08068
OG0003491	SMTH1_37810.1	FGIG_08112, FGIG_12117
OG0003492	SMTH1_67790.1	FGIG_08145
OG0003493	SMTH1_101790.1, SMTH1_101800.1	FGIG_08216
OG0003494	SMTH1_103330.2, SMTH1_103330.3, SMTH1_103330.4, SMTH1_103330.5, SMTH1_103330.1	FGIG_08362
OG0003495	SMTH1_4750.1	FGIG_10021, FGIG_10022, FGIG_08396
OG0003496	SMTH1_33610.1, SMTH1_33630.1	FGIG_08431
OG0003497	SMTH1_107720.1, SMTH1_107720.2	FGIG_08580
OG0003498	SMTH1_77850.1	FGIG_08643
OG0003499	SMTH1_69030.1, SMTH1_69030.2, SMTH1_69030.3	FGIG_08680, FGIG_09723
OG0003500	SMTH1_70440.1, SMTH1_70440.2, SMTH1_70440.3, SMTH1_70440.4	FGIG_09031
OG0003501	SMTH1_86140.1	FGIG_09062
OG0003502	SMTH1_97330.1, SMTH1_107140.1	FGIG_09063
OG0003503	SMTH1_6580.1	FGIG_09082
OG0003504	SMTH1_43220.1, SMTH1_43220.2, SMTH1_43220.3	FGIG_09166
OG0003505	SMTH1_57120.1, SMTH1_57110.1	FGIG_09275
OG0003506	SMTH1_1270.1	FGIG_09306
OG0003507	SMTH1_4760.1, SMTH1_4760.2	FGIG_09412
OG0003508	SMTH1_72040.2, SMTH1_72040.1, SMTH1_72040.3, SMTH1_72040.4	FGIG_09438
OG0003509	SMTH1_48980.1	FGIG_09546, FGIG_09545
OG0003510	SMTH1_1240.1, SMTH1_1240.2	FGIG_09594
OG0003511	SMTH1_71910.1	FGIG_09712
OG0003512	SMTH1_91820.1	FGIG_09721
OG0003513	SMTH1_84190.1	FGIG_09801
OG0003514	SMTH1_32100.2, SMTH1_32100.3, SMTH1_32100.4, SMTH1_32100.6, SMTH1_32100.5, SMTH1_32100.1	FGIG_09807
OG0003515	SMTH1_104250.1, SMTH1_104260.1	FGIG_09892
OG0003516	SMTH1_56880.1	FGIG_09916
OG0003517	SMTH1_105970.1	FGIG_10167
OG0003518	SMTH1_96070.1	FGIG_10174
OG0003519	SMTH1_41690.1	FGIG_10419
OG0003520	SMTH1_64250.1	FGIG_10467
OG0003521	SMTH1_13190.1, SMTH1_13180.1, SMTH1_13170.1, SMTH1_13170.2	FGIG_12051, FGIG_10478
OG0003522	SMTH1_89180.1	FGIG_10541
OG0003523	SMTH1_60890.1	FGIG_10550
OG0003524	SMTH1_68950.1, SMTH1_68950.2	FGIG_10704
OG0003525	SMTH1_3940.1	FGIG_11007, FGIG_10781
OG0003526	SMTH1_33300.2, SMTH1_33300.1	FGIG_10791
OG0003527	SMTH1_88630.1	FGIG_10811
OG0003528	SMTH1_720.1	FGIG_10880
OG0003529	SMTH1_46990.1, SMTH1_46990.2, SMTH1_46990.3	FGIG_10912
OG0003530	SMTH1_73680.1	FGIG_10914
OG0003531	SMTH1_11960.1	FGIG_10989
OG0003532	SMTH1_9340.1	FGIG_11060
OG0003533	SMTH1_54040.1	FGIG_11092
OG0003534	SMTH1_96940.1	FGIG_11538, FGIG_11202, FGIG_12694
OG0003535	SMTH1_106730.1, SMTH1_106720.1	FGIG_11666
OG0003536	SMTH1_67850.1	FGIG_11774
OG0003537	SMTH1_65810.3, SMTH1_65810.4, SMTH1_65810.1, SMTH1_65810.2	FGIG_11863
OG0003538	SMTH1_24610.1	FGIG_11871
OG0003539	SMTH1_85710.2, SMTH1_85710.1, SMTH1_85710.3, SMTH1_85710.4, SMTH1_85710.5	FGIG_11917
OG0003540	SMTH1_4990.1	FGIG_12074
OG0003541	SMTH1_95520.2, SMTH1_95520.4, SMTH1_95520.5, SMTH1_95520.6, SMTH1_95520.1, SMTH1_95520.3, SMTH1_95520.7	FGIG_12159
OG0003542	SMTH1_71300.1	FGIG_12196
OG0003543	SMTH1_55470.1, SMTH1_55470.2, SMTH1_55470.3	FGIG_12417
OG0003544	SMTH1_54290.1, SMTH1_54290.2, SMTH1_54290.3, SMTH1_54290.4, SMTH1_54290.5	FGIG_12447
OG0003545	SMTH1_21550.1	FGIG_12639
OG0003577	SMTH1_49520.1	FGIG_05691, FGIG_05690, FGIG_00043
OG0003578	SMTH1_105050.1, SMTH1_105050.2	FGIG_00080
OG0003579	SMTH1_40510.1, SMTH1_40510.2, SMTH1_40510.3	FGIG_00148
OG0003580	SMTH1_17630.1	FGIG_00273
OG0003581	SMTH1_45950.1, SMTH1_45940.1	FGIG_00360
OG0003582	SMTH1_63580.1	FGIG_00366
OG0003583	SMTH1_3470.1	FGIG_00376
OG0003584	SMTH1_68550.1, SMTH1_68550.3, SMTH1_68550.2, SMTH1_68550.4	FGIG_00469
OG0003585	SMTH1_93090.1, SMTH1_93090.2	FGIG_00518
OG0003586	SMTH1_50100.1, SMTH1_50100.2	FGIG_00534
OG0003587	SMTH1_12320.1	FGIG_00586
OG0003589	SMTH1_79130.1, SMTH1_79130.3, SMTH1_79130.2, SMTH1_79130.4	FGIG_00813
OG0003590	SMTH1_7190.1	FGIG_12402, FGIG_00895
OG0003591	SMTH1_65730.1, SMTH1_65730.2	FGIG_00905
OG0003592	SMTH1_81810.1, SMTH1_81800.1, SMTH1_81820.1	FGIG_00927
OG0003593	SMTH1_37150.2, SMTH1_37150.1	FGIG_00974
OG0003594	SMTH1_17280.1	FGIG_00996
OG0003595	SMTH1_94780.1, SMTH1_94790.1	FGIG_01053
OG0003596	SMTH1_58860.1	FGIG_01069
OG0003597	SMTH1_81380.1	FGIG_01078
OG0003598	SMTH1_107210.1, SMTH1_40180.1	FGIG_01092
OG0003600	SMTH1_5960.1	FGIG_01135
OG0003601	SMTH1_30520.1, SMTH1_30520.2	FGIG_01211
OG0003602	SMTH1_71940.1, SMTH1_70590.1, SMTH1_71930.1	FGIG_01316
OG0003603	SMTH1_79020.1	FGIG_01389
OG0003604	SMTH1_1160.1	FGIG_01421
OG0003605	SMTH1_18300.1	FGIG_01482
OG0003606	SMTH1_38040.1	FGIG_01532
OG0003607	SMTH1_16760.1	FGIG_01612
OG0003608	SMTH1_40090.1	FGIG_01683
OG0003609	SMTH1_27240.1	FGIG_01810
OG0003610	SMTH1_98130.1	FGIG_01872
OG0003611	SMTH1_60260.1, SMTH1_60260.2, SMTH1_60260.3	FGIG_01911
OG0003612	SMTH1_65830.1, SMTH1_65840.1	FGIG_01920, FGIG_01921, FGIG_01922
OG0003613	SMTH1_75850.1	FGIG_01939
OG0003614	SMTH1_65650.1	FGIG_01971, FGIG_01972
OG0003615	SMTH1_43160.1, SMTH1_43160.2	FGIG_01976
OG0003616	SMTH1_19530.1, SMTH1_19530.2, SMTH1_19530.3, SMTH1_19520.1	FGIG_02007, FGIG_02006
OG0003617	SMTH1_67330.1, SMTH1_67330.2, SMTH1_67330.4, SMTH1_67330.3	FGIG_02047
OG0003618	SMTH1_27070.1, SMTH1_27070.2, SMTH1_27070.5, SMTH1_27070.3, SMTH1_27070.4	FGIG_02055
OG0003619	SMTH1_11690.1	FGIG_02061
OG0003621	SMTH1_60290.1	FGIG_02103
OG0003622	SMTH1_78280.1, SMTH1_78290.1	FGIG_02151, FGIG_02150, FGIG_07012
OG0003623	SMTH1_55860.1, SMTH1_55860.2, SMTH1_55860.3, SMTH1_55860.4, SMTH1_55860.5	FGIG_02257
OG0003624	SMTH1_13310.3, SMTH1_13310.4, SMTH1_13310.1, SMTH1_13310.2	FGIG_02258
OG0003625	SMTH1_95460.1	FGIG_12606, FGIG_02275
OG0003626	SMTH1_94850.2, SMTH1_94850.3, SMTH1_94850.1	FGIG_02277
OG0003627	SMTH1_94590.1, SMTH1_94580.1	FGIG_02279, FGIG_02278
OG0003628	SMTH1_37410.1	FGIG_02331
OG0003629	SMTH1_8320.1	FGIG_02383
OG0003630	SMTH1_39690.1	FGIG_02400
OG0003631	SMTH1_87480.1, SMTH1_87480.2	FGIG_02436
OG0003632	SMTH1_71630.1, SMTH1_71630.2, SMTH1_71630.3	FGIG_02505
OG0003633	SMTH1_59370.2, SMTH1_59370.1, SMTH1_59370.3	FGIG_02585
OG0003634	SMTH1_86700.1, SMTH1_86690.1	FGIG_02606, FGIG_02607
OG0003635	SMTH1_85090.1	FGIG_02628
OG0003636	SMTH1_82210.1, SMTH1_82200.1	FGIG_11211, FGIG_02695
OG0003637	SMTH1_74910.1	FGIG_02762
OG0003638	SMTH1_60140.1	FGIG_02770, FGIG_02771
OG0003639	SMTH1_60150.1	FGIG_02772
OG0003640	SMTH1_5460.1, SMTH1_5460.2	FGIG_02786
OG0003641	SMTH1_84130.1	FGIG_02865
OG0003643	SMTH1_80590.1, SMTH1_80590.2	FGIG_02927
OG0003644	SMTH1_16730.1	FGIG_03073
OG0003645	SMTH1_52500.1, SMTH1_52500.2, SMTH1_52500.3	FGIG_03143
OG0003646	SMTH1_59600.1	FGIG_03166
OG0003647	SMTH1_17110.1, SMTH1_17100.1	FGIG_03168
OG0003648	SMTH1_11260.1, SMTH1_11260.2	FGIG_03188
OG0003649	SMTH1_42670.1	FGIG_03219
OG0003650	SMTH1_17200.1, SMTH1_17200.2	FGIG_03263
OG0003651	SMTH1_56470.1	FGIG_03287
OG0003652	SMTH1_60280.1, SMTH1_60270.1	FGIG_03323, FGIG_10472
OG0003653	SMTH1_44280.1, SMTH1_44270.1	FGIG_03385
OG0003654	SMTH1_74030.1, SMTH1_74030.2	FGIG_03411
OG0003655	SMTH1_33350.1	FGIG_03536
OG0003656	SMTH1_78560.1, SMTH1_78570.1	FGIG_03555
OG0003657	SMTH1_4110.1, SMTH1_4110.2, SMTH1_4110.5, SMTH1_4110.3, SMTH1_4110.4	FGIG_03629
OG0003658	SMTH1_80610.1, SMTH1_80610.2, SMTH1_80610.3	FGIG_03659
OG0003659	SMTH1_87290.1	FGIG_03808, FGIG_03705, FGIG_10990
OG0003660	SMTH1_80180.1, SMTH1_80180.2	FGIG_03712
OG0003661	SMTH1_57980.2, SMTH1_57980.3, SMTH1_57980.1	FGIG_03773
OG0003662	SMTH1_48910.1	FGIG_03809
OG0003663	SMTH1_77650.1	FGIG_03827
OG0003664	SMTH1_61830.1	FGIG_04081
OG0003665	SMTH1_80700.1	FGIG_04110
OG0003666	SMTH1_64190.1, SMTH1_64180.1	FGIG_04175
OG0003667	SMTH1_18340.1, SMTH1_18340.2, SMTH1_18340.3, SMTH1_18340.4, SMTH1_18340.5, SMTH1_18340.6	FGIG_04235
OG0003668	SMTH1_60060.2, SMTH1_60060.3, SMTH1_60060.1	FGIG_04251
OG0003669	SMTH1_61210.1	FGIG_05183, FGIG_04279
OG0003670	SMTH1_69450.1, SMTH1_69460.1	FGIG_04318
OG0003671	SMTH1_84100.1, SMTH1_84090.1	FGIG_04333
OG0003672	SMTH1_104390.1, SMTH1_104390.2, SMTH1_104380.1	FGIG_04413
OG0003673	SMTH1_97600.1, SMTH1_97600.3, SMTH1_97600.2	FGIG_04449
OG0003674	SMTH1_37880.1	FGIG_04589, FGIG_04590
OG0003675	SMTH1_71240.1	FGIG_04600
OG0003676	SMTH1_104470.1, SMTH1_104480.1	FGIG_04653, FGIG_04652
OG0003677	SMTH1_88560.1, SMTH1_88550.1, SMTH1_25150.1	FGIG_04666
OG0003678	SMTH1_34720.1, SMTH1_34730.1, SMTH1_34730.2	FGIG_04715, FGIG_04716, FGIG_04714
OG0003679	SMTH1_49960.1	FGIG_04803
OG0003680	SMTH1_41470.1, SMTH1_41470.2	FGIG_04884
OG0003681	SMTH1_96710.1	FGIG_04982
OG0003682	SMTH1_83890.1	FGIG_04999
OG0003683	SMTH1_10490.1	FGIG_05008
OG0003685	SMTH1_42270.1	FGIG_05168
OG0003686	SMTH1_101040.1, SMTH1_101040.2, SMTH1_101040.3, SMTH1_101040.4	FGIG_05189, FGIG_05190, FGIG_05191
OG0003687	SMTH1_96880.1	FGIG_05219
OG0003689	SMTH1_69590.1	FGIG_05234
OG0003690	SMTH1_61280.1, SMTH1_61280.2, SMTH1_61280.3	FGIG_09787, FGIG_05256
OG0003691	SMTH1_106570.1, SMTH1_106570.2	FGIG_05257
OG0003692	SMTH1_42400.1	FGIG_05307
OG0003693	SMTH1_59290.1, SMTH1_59290.2	FGIG_05359
OG0003694	SMTH1_26520.1	FGIG_05400
OG0003695	SMTH1_72030.1, SMTH1_72030.2	FGIG_05402
OG0003696	SMTH1_77410.1	FGIG_05430
OG0003697	SMTH1_1860.1, SMTH1_1860.2	FGIG_05465
OG0003698	SMTH1_36490.2, SMTH1_36490.1, SMTH1_36490.3, SMTH1_36500.1	FGIG_05470, FGIG_05471
OG0003699	SMTH1_35990.1, SMTH1_35990.2, SMTH1_35990.3, SMTH1_35990.4	FGIG_05504, FGIG_12553
OG0003700	SMTH1_51590.1	FGIG_05526
OG0003701	SMTH1_90770.1	FGIG_05891
OG0003702	SMTH1_23630.1, SMTH1_23630.2, SMTH1_23630.3, SMTH1_23630.4	FGIG_05910
OG0003703	SMTH1_13610.1	FGIG_05933
OG0003704	SMTH1_37240.1	FGIG_13994, FGIG_05964
OG0003705	SMTH1_38190.1, SMTH1_38190.2, SMTH1_38190.3	FGIG_06163
OG0003706	SMTH1_101260.1	FGIG_06271, FGIG_06272
OG0003707	SMTH1_5540.1, SMTH1_5560.1, SMTH1_5570.1	FGIG_06450
OG0003708	SMTH1_68310.1	FGIG_06479
OG0003709	SMTH1_2610.2, SMTH1_2610.1	FGIG_06505
OG0003710	SMTH1_37270.1	FGIG_06612
OG0003711	SMTH1_74580.1	FGIG_06613
OG0003712	SMTH1_19650.1	FGIG_06656
OG0003713	SMTH1_96810.1	FGIG_06713
OG0003714	SMTH1_98680.1, SMTH1_98690.1	FGIG_12067, FGIG_12236, FGIG_06747
OG0003715	SMTH1_28400.1, SMTH1_28410.1	FGIG_06756, FGIG_10384
OG0003716	SMTH1_103380.1, SMTH1_103380.2	FGIG_11776, FGIG_06886
OG0003717	SMTH1_81110.1, SMTH1_81110.2, SMTH1_81110.3	FGIG_06980
OG0003718	SMTH1_86360.1	FGIG_07002
OG0003719	SMTH1_55950.1	FGIG_07036, FGIG_07037
OG0003720	SMTH1_66600.1	FGIG_07079
OG0003721	SMTH1_102100.1	FGIG_07108
OG0003722	SMTH1_102000.1, SMTH1_102010.1	FGIG_07109
OG0003723	SMTH1_103090.1	FGIG_07238
OG0003724	SMTH1_21580.1	FGIG_07419
OG0003725	SMTH1_6450.1	FGIG_07513
OG0003726	SMTH1_60560.2, SMTH1_60560.3, SMTH1_60560.1	FGIG_07524
OG0003727	SMTH1_32180.1	FGIG_07563
OG0003728	SMTH1_22210.1	FGIG_07579
OG0003729	SMTH1_10260.1	FGIG_07608
OG0003730	SMTH1_55690.1	FGIG_07635
OG0003731	SMTH1_91880.1, SMTH1_91890.1, SMTH1_91900.1	FGIG_07729, FGIG_07730
OG0003732	SMTH1_90240.1, SMTH1_90240.3, SMTH1_90240.2	FGIG_07745
OG0003733	SMTH1_8230.1, SMTH1_8230.2	FGIG_07762
OG0003734	SMTH1_4260.1	FGIG_07828
OG0003735	SMTH1_5800.1	FGIG_07925
OG0003736	SMTH1_76800.1	FGIG_07989
OG0003737	SMTH1_1560.1, SMTH1_1550.1	FGIG_08005
OG0003738	SMTH1_48780.1, SMTH1_48780.2	FGIG_08015
OG0003739	SMTH1_55640.1, SMTH1_55650.1	FGIG_08064
OG0003740	SMTH1_29840.1	FGIG_08197
OG0003741	SMTH1_59560.1	FGIG_08295
OG0003742	SMTH1_65920.1, SMTH1_65930.1	FGIG_08386, FGIG_08385
OG0003743	SMTH1_71150.1, SMTH1_71150.2, SMTH1_71150.3, SMTH1_71150.4	FGIG_08425
OG0003744	SMTH1_34840.3, SMTH1_34840.2, SMTH1_34840.1	FGIG_08433
OG0003745	SMTH1_34240.1	FGIG_08508
OG0003746	SMTH1_4140.1, SMTH1_4140.2	FGIG_08595
OG0003747	SMTH1_27480.4, SMTH1_27480.1, SMTH1_27480.2, SMTH1_27480.3	FGIG_08676
OG0003748	SMTH1_3980.1	FGIG_08786
OG0003749	SMTH1_23860.1, SMTH1_23860.2	FGIG_08829
OG0003750	SMTH1_88520.1, SMTH1_88520.2, SMTH1_88520.4, SMTH1_88520.3	FGIG_08843
OG0003752	SMTH1_38180.1	FGIG_08988
OG0003753	SMTH1_24040.1	FGIG_09668, FGIG_09667, FGIG_09036
OG0003755	SMTH1_2770.1	FGIG_09116
OG0003756	SMTH1_100890.1	FGIG_09217
OG0003757	SMTH1_46190.1, SMTH1_46200.1	FGIG_09254
OG0003758	SMTH1_36480.1	FGIG_09269
OG0003759	SMTH1_75930.1, SMTH1_75930.2	FGIG_09414
OG0003760	SMTH1_46480.1	FGIG_09472
OG0003761	SMTH1_55760.1	FGIG_09526
OG0003762	SMTH1_98090.1, SMTH1_98080.1	FGIG_09568
OG0003763	SMTH1_46050.1	FGIG_09747, FGIG_09748
OG0003764	SMTH1_43470.1, SMTH1_43470.2	FGIG_09791
OG0003765	SMTH1_13350.1, SMTH1_13350.2, SMTH1_13350.4, SMTH1_13350.3, SMTH1_13350.5, SMTH1_13350.6	FGIG_09850
OG0003766	SMTH1_52010.1	FGIG_09880
OG0003767	SMTH1_66880.1	FGIG_09908
OG0003768	SMTH1_2220.1, SMTH1_2220.2, SMTH1_2220.3	FGIG_10005
OG0003770	SMTH1_78250.1	FGIG_10119
OG0003771	SMTH1_7660.1, SMTH1_7650.1	FGIG_10154
OG0003772	SMTH1_53790.1, SMTH1_53780.1	FGIG_10200
OG0003773	SMTH1_97960.1	FGIG_10332
OG0003774	SMTH1_80470.1	FGIG_10366
OG0003775	SMTH1_78760.1	FGIG_10369
OG0003776	SMTH1_8780.1	FGIG_10526
OG0003777	SMTH1_64670.1, SMTH1_64680.1	FGIG_10553
OG0003778	SMTH1_103070.1	FGIG_12691, FGIG_10658
OG0003779	SMTH1_15220.1, SMTH1_15230.1	FGIG_10699
OG0003780	SMTH1_74070.1, SMTH1_74070.3, SMTH1_74070.4, SMTH1_74070.2	FGIG_10805
OG0003781	SMTH1_29060.1, SMTH1_29060.2	FGIG_10878
OG0003782	SMTH1_56230.1	FGIG_10921
OG0003783	SMTH1_51380.1, SMTH1_51380.2	FGIG_11054, FGIG_10954
OG0003784	SMTH1_51510.1	FGIG_10994
OG0003785	SMTH1_49900.1, SMTH1_49910.1	FGIG_11010
OG0003786	SMTH1_70790.1, SMTH1_70790.2, SMTH1_70790.4, SMTH1_70790.6, SMTH1_70790.7, SMTH1_70790.8, SMTH1_70790.9, SMTH1_70790.3, SMTH1_70790.5	FGIG_11016
OG0003787	SMTH1_23200.1	FGIG_11020
OG0003788	SMTH1_79470.1	FGIG_11181
OG0003789	SMTH1_9070.1	FGIG_11186
OG0003790	SMTH1_33030.1	FGIG_11213
OG0003791	SMTH1_51690.1	FGIG_11283
OG0003792	SMTH1_61600.1	FGIG_11350
OG0003793	SMTH1_51930.1, SMTH1_51930.2	FGIG_11585, FGIG_11402
OG0003794	SMTH1_95020.1	FGIG_11510
OG0003795	SMTH1_280.1	FGIG_11651
OG0003796	SMTH1_72860.1, SMTH1_72860.2	FGIG_11667, FGIG_11668
OG0003797	SMTH1_84260.3, SMTH1_84260.2, SMTH1_84260.1	FGIG_11691
OG0003798	SMTH1_16790.1	FGIG_11711
OG0003799	SMTH1_90080.1, SMTH1_90070.1	FGIG_12062, FGIG_11795
OG0003800	SMTH1_25970.1	FGIG_11956
OG0003801	SMTH1_59260.1, SMTH1_59260.3, SMTH1_59260.2	FGIG_12180
OG0003827	SMTH1_33190.1, SMTH1_33200.1	FGIG_00616, FGIG_00003
OG0003828	SMTH1_41040.1, SMTH1_41050.1	FGIG_00011
OG0003829	SMTH1_8160.1, SMTH1_8160.3, SMTH1_8160.2	FGIG_00056
OG0003830	SMTH1_12660.1, SMTH1_12660.3	FGIG_00070, FGIG_00074
OG0003831	SMTH1_106100.1	FGIG_00079
OG0003832	SMTH1_106060.1	FGIG_00158, FGIG_07024, FGIG_07023
OG0003833	SMTH1_50020.1	FGIG_00179
OG0003834	SMTH1_3600.1, SMTH1_3600.2	FGIG_00232
OG0003835	SMTH1_17600.1	FGIG_00269
OG0003836	SMTH1_33170.1	FGIG_00287
OG0003837	SMTH1_44850.1	FGIG_00306, FGIG_00307
OG0003838	SMTH1_15640.1	FGIG_00326
OG0003839	SMTH1_13290.1, SMTH1_13280.1, SMTH1_13280.2	FGIG_00336
OG0003840	SMTH1_46280.1, SMTH1_46320.1	FGIG_00353
OG0003841	SMTH1_42360.1, SMTH1_42360.2	FGIG_00378
OG0003842	SMTH1_33510.2, SMTH1_33510.1	FGIG_00385, FGIG_05108
OG0003843	SMTH1_9370.1	FGIG_00393, FGIG_08414
OG0003844	SMTH1_36610.1, SMTH1_36620.1	FGIG_00400
OG0003845	SMTH1_102110.1	FGIG_11306, FGIG_00428
OG0003846	SMTH1_5290.1, SMTH1_5290.2	FGIG_00437, FGIG_01677
OG0003847	SMTH1_68540.1	FGIG_00468
OG0003848	SMTH1_94940.1, SMTH1_94940.2, SMTH1_94940.3	FGIG_00519
OG0003849	SMTH1_21800.1	FGIG_00572
OG0003850	SMTH1_32690.1	FGIG_00595
OG0003851	SMTH1_69910.1	FGIG_00629
OG0003852	SMTH1_103700.1, SMTH1_103710.1, SMTH1_103710.2	FGIG_00732
OG0003853	SMTH1_106710.2, SMTH1_106710.1, SMTH1_106710.3	FGIG_00757, FGIG_10745, FGIG_00758
OG0003854	SMTH1_74010.1	FGIG_00780
OG0003855	SMTH1_48590.1	FGIG_00798
OG0003856	SMTH1_94530.1	FGIG_06116, FGIG_08750, FGIG_08749
OG0003857	SMTH1_42770.1	FGIG_00916
OG0003858	SMTH1_36040.1, SMTH1_36040.2, SMTH1_36040.3	FGIG_00980
OG0003859	SMTH1_70340.1, SMTH1_70340.2, SMTH1_70340.3	FGIG_00987
OG0003860	SMTH1_43400.3, SMTH1_43400.2, SMTH1_43400.4, SMTH1_43400.1	FGIG_01015
OG0003861	SMTH1_41680.1	FGIG_01052
OG0003862	SMTH1_31930.1	FGIG_01086
OG0003863	SMTH1_25220.1, SMTH1_25220.2	FGIG_01209
OG0003864	SMTH1_84520.6, SMTH1_84520.1, SMTH1_84520.2, SMTH1_84520.3, SMTH1_84520.4, SMTH1_84520.5	FGIG_01322
OG0003865	SMTH1_103860.1	FGIG_01481
OG0003866	SMTH1_45030.1, SMTH1_45030.2	FGIG_01504
OG0003867	SMTH1_52820.2, SMTH1_52820.1	FGIG_01563
OG0003868	SMTH1_67860.1	FGIG_01607
OG0003869	SMTH1_46470.1	FGIG_01647
OG0003870	SMTH1_103610.1	FGIG_01685
OG0003871	SMTH1_33900.1	FGIG_01706
OG0003872	SMTH1_62710.1	FGIG_01778
OG0003873	SMTH1_91170.1, SMTH1_91160.1	FGIG_11719, FGIG_01823
OG0003874	SMTH1_48550.1	FGIG_01842
OG0003875	SMTH1_25980.1	FGIG_01914
OG0003876	SMTH1_44020.1	FGIG_02374, FGIG_01932
OG0003877	SMTH1_69200.1, SMTH1_69200.2	FGIG_11477, FGIG_01966
OG0003878	SMTH1_69210.1, SMTH1_69220.1, SMTH1_69220.2, SMTH1_69220.3	FGIG_01968, FGIG_01967
OG0003879	SMTH1_89530.1	FGIG_01984
OG0003880	SMTH1_100780.1	FGIG_01989
OG0003881	SMTH1_67650.1	FGIG_01997
OG0003882	SMTH1_103850.1	FGIG_02010
OG0003883	SMTH1_67570.1	FGIG_02048
OG0003884	SMTH1_26940.1, SMTH1_26940.2	FGIG_02121
OG0003885	SMTH1_96210.1	FGIG_02125
OG0003886	SMTH1_42390.1, SMTH1_42380.1	FGIG_02170
OG0003887	SMTH1_98020.1	FGIG_02184, FGIG_02185
OG0003888	SMTH1_100480.1, SMTH1_100470.1	FGIG_02242
OG0003889	SMTH1_84060.1	FGIG_02322
OG0003890	SMTH1_23020.1	FGIG_02376
OG0003891	SMTH1_15670.1	FGIG_02407
OG0003892	SMTH1_97930.1, SMTH1_97930.2	FGIG_02423
OG0003893	SMTH1_7330.1	FGIG_02565
OG0003894	SMTH1_13130.2, SMTH1_13130.1	FGIG_02591
OG0003895	SMTH1_58380.1	FGIG_02599
OG0003896	SMTH1_58920.1, SMTH1_58920.2	FGIG_02846
