Orthogroup	fasciola_hepatica	fasciola_gigantica
OG0003974	FhHiC23_g1045.t1	FGIG_06804
OG0003975	FhHiC23_g4795.t2	FGIG_11767
OG0003975	FhHiC23_g4795.t1	FGIG_06881
OG0003976	FhHiC23_g8968.t1	FGIG_06895
OG0003977	FhHiC23_g80.t1, FhHiC23_g80.t2	FGIG_06932
OG0003978	FhHiC23_g994.t1	FGIG_06985
OG0003979	FhHiC23_g12098.t1	FGIG_06991
OG0003980	FhHiC23_g9323.t3, FhHiC23_g9323.t2	FGIG_07039
OG0003981	FhHiC23_g9796.t1, FhHiC23_g9796.t2	FGIG_07062
OG0003982	FhHiC23_g7100.t1	FGIG_07101
OG0003983	FhHiC23_g7970.t1	FGIG_07261
OG0003984	FhHiC23_g11216.t1	FGIG_07263
OG0003985	FhHiC23_g7156.t1, FhHiC23_g7156.t2	FGIG_07357
OG0003986	FhHiC23_g8606.t1	FGIG_07377
OG0003987	FhHiC23_g13606.t1, FhHiC23_g13606.t2	FGIG_07392
OG0003988	FhHiC23_g5364.t1, FhHiC23_g5364.t2	FGIG_07398
OG0003989	FhHiC23_g8454.t1	FGIG_07404
OG0003990	FhHiC23_g1962.t1	FGIG_07461
OG0003991	FhHiC23_g10829.t2, FhHiC23_g10828.t1, FhHiC23_g10829.t1	FGIG_07491
OG0003992	FhHiC23_g5999.t1	FGIG_07502
OG0003993	FhHiC23_g2268.t1	FGIG_07542
OG0003994	FhHiC23_g14031.t1	FGIG_07556
OG0003995	FhHiC23_g16348.t1	FGIG_07617
OG0003996	FhHiC23_g2229.t1, FhHiC23_g2229.t2	FGIG_07671
OG0003997	FhHiC23_g10999.t1	FGIG_07690
OG0003998	FhHiC23_g11392.t1, FhHiC23_g11392.t2, FhHiC23_g11392.t3	FGIG_07697
OG0003999	FhHiC23_g15452.t2, FhHiC23_g15452.t1	FGIG_07704
OG0004000	FhHiC23_g7152.t1	FGIG_07722
OG0004001	FhHiC23_g1948.t1	FGIG_07728
OG0004002	FhHiC23_g3298.t1	FGIG_07771
OG0004003	FhHiC23_g4627.t1	FGIG_07799
OG0004004	FhHiC23_g3215.t1	FGIG_07804
OG0004005	FhHiC23_g14276.t1	FGIG_07885
OG0004006	FhHiC23_g5446.t1	FGIG_07897, FGIG_07898
OG0004007	FhHiC23_g860.t1	FGIG_07927, FGIG_09279, FGIG_10211
OG0004008	FhHiC23_g9123.t1	FGIG_07946
OG0004009	FhHiC23_g9968.t1	FGIG_07965
OG0004010	FhHiC23_g9071.t1, FhHiC23_g9071.t2	FGIG_07974
OG0004011	FhHiC23_g11545.t1, FhHiC23_g11545.t2	FGIG_07994, FGIG_07995
OG0004012	FhHiC23_g963.t1	FGIG_08070
OG0004013	FhHiC23_g7145.t1	FGIG_08116
OG0004014	FhHiC23_g4009.t1	FGIG_08121
OG0004015	FhHiC23_g9164.t1	FGIG_08192
OG0004016	FhHiC23_g12732.t1	FGIG_08264
OG0004017	FhHiC23_g11650.t1	FGIG_08289
OG0004018	FhHiC23_g16434.t1	FGIG_08463
OG0004019	FhHiC23_g15870.t1	FGIG_08505
OG0004020	FhHiC23_g11294.t1, FhHiC23_g8590.t1, FhHiC23_g4577.t1, FhHiC23_g13025.t1, FhHiC23_g1530.t1, FhHiC23_g936.t1, FhHiC23_g14227.t1, FhHiC23_g713.t1, FhHiC23_g12558.t1, FhHiC23_g6081.t1, FhHiC23_g2520.t1, FhHiC23_g2519.t1, FhHiC23_g5925.t1, FhHiC23_g5348.t1, FhHiC23_g12799.t1, FhHiC23_g5773.t1, FhHiC23_g13462.t1, FhHiC23_g12061.t1, FhHiC23_g7953.t1, FhHiC23_g14136.t1, FhHiC23_g12278.t1, FhHiC23_g1112.t1, FhHiC23_g8617.t1, FhHiC23_g6353.t1, FhHiC23_g8593.t1, FhHiC23_g11690.t1, FhHiC23_g13310.t1, FhHiC23_g1846.t1, FhHiC23_g7953.t2	FGIG_08598
OG0004021	FhHiC23_g16096.t1, FhHiC23_g16096.t2	FGIG_08665
OG0004022	FhHiC23_g16243.t1	FGIG_08670
OG0004023	FhHiC23_g6839.t1	FGIG_08753
OG0004024	FhHiC23_g13360.t2, FhHiC23_g13360.t3, FhHiC23_g13360.t1	FGIG_08887
OG0004025	FhHiC23_g15034.t1, FhHiC23_g15034.t2	FGIG_09037, FGIG_11992
OG0004026	FhHiC23_g6316.t2, FhHiC23_g6316.t1	FGIG_09070
OG0004028	FhHiC23_g14666.t1, FhHiC23_g14666.t2	FGIG_09129
OG0004029	FhHiC23_g1640.t1	FGIG_09133, FGIG_12175
OG0004030	FhHiC23_g15274.t1	FGIG_09443
OG0004031	FhHiC23_g4672.t1	FGIG_09448
OG0004032	FhHiC23_g13264.t1, FhHiC23_g13264.t2	FGIG_09479
OG0004033	FhHiC23_g5196.t1	FGIG_09501
OG0004034	FhHiC23_g16283.t1	FGIG_09615
OG0004035	FhHiC23_g16076.t1, FhHiC23_g16076.t2	FGIG_09825
OG0004036	FhHiC23_g14817.t1	FGIG_09982
OG0004037	FhHiC23_g12463.t1	FGIG_10078
OG0004038	FhHiC23_g447.t1	FGIG_10194
OG0004039	FhHiC23_g1291.t1, FhHiC23_g1291.t2	FGIG_10267
OG0004040	FhHiC23_g1812.t1	FGIG_10324
OG0004042	FhHiC23_g7623.t1, FhHiC23_g7623.t2	FGIG_10476
OG0004043	FhHiC23_g10971.t1	FGIG_10610
OG0004044	FhHiC23_g9069.t1, FhHiC23_g9069.t2	FGIG_10622
OG0004045	FhHiC23_g13561.t1	FGIG_10730
OG0004046	FhHiC23_g12717.t1, FhHiC23_g12717.t2	FGIG_10733
OG0004047	FhHiC23_g13875.t1	FGIG_11077
OG0004048	FhHiC23_g8346.t1, FhHiC23_g8346.t2	FGIG_11145
OG0004049	FhHiC23_g9010.t1, FhHiC23_g9010.t2	FGIG_11149
OG0004050	FhHiC23_g759.t1	FGIG_11225
OG0004051	FhHiC23_g7303.t1	FGIG_11332
OG0004053	FhHiC23_g16372.t2	FGIG_11613
OG0004053	FhHiC23_g16372.t1	FGIG_11614
OG0004054	FhHiC23_g871.t1	FGIG_11634
OG0004055	FhHiC23_g12092.t1	FGIG_11635
OG0004056	FhHiC23_g314.t1, FhHiC23_g314.t2	FGIG_11734
OG0004057	FhHiC23_g926.t2	FGIG_11968
OG0004058	FhHiC23_g1079.t1	FGIG_12090
OG0004059	FhHiC23_g8483.t1, FhHiC23_g8483.t2	FGIG_12168
OG0004060	FhHiC23_g12533.t1, FhHiC23_g12533.t2	FGIG_12205
OG0004061	FhHiC23_g16374.t1	FGIG_12490
OG0004062	FhHiC23_g16375.t1	FGIG_12491, FGIG_12533
OG0004063	FhHiC23_g13181.t1	FGIG_12493
OG0004089	FhHiC23_g11633.t2, FhHiC23_g11633.t1	FGIG_00094
OG0004090	FhHiC23_g4405.t1, FhHiC23_g4405.t2	FGIG_08089
OG0004090	FhHiC23_g3969.t2, FhHiC23_g3969.t1	FGIG_00099
OG0004091	FhHiC23_g2493.t1	FGIG_00123
OG0004092	FhHiC23_g10691.t1	FGIG_08687, FGIG_00129, FGIG_12170
OG0004093	FhHiC23_g3419.t1	FGIG_00137
OG0004094	FhHiC23_g14414.t2, FhHiC23_g14414.t1, FhHiC23_g14414.t3	FGIG_00144
OG0004095	FhHiC23_g11503.t1, FhHiC23_g11503.t2, FhHiC23_g11503.t3	FGIG_00204
OG0004096	FhHiC23_g12644.t1	FGIG_00235
OG0004097	FhHiC23_g7213.t1	FGIG_00266
OG0004098	FhHiC23_g879.t1, FhHiC23_g879.t2	FGIG_00314
OG0004099	FhHiC23_g13443.t1	FGIG_00331
OG0004100	FhHiC23_g5824.t1, FhHiC23_g5824.t2	FGIG_00340
OG0004101	FhHiC23_g14606.t1	FGIG_00513
OG0004102	FhHiC23_g4048.t2, FhHiC23_g4048.t1	FGIG_00520
OG0004103	FhHiC23_g5762.t1	FGIG_00555
OG0004104	FhHiC23_g7916.t1, FhHiC23_g14137.t1	FGIG_00613
OG0004105	FhHiC23_g9303.t1, FhHiC23_g9303.t3	FGIG_00670
OG0004106	FhHiC23_g10109.t1	FGIG_00711
OG0004107	FhHiC23_g11721.t1	FGIG_00744, FGIG_12302
OG0004108	FhHiC23_g14304.t1	FGIG_00763
OG0004109	FhHiC23_g4794.t1	FGIG_00805
OG0004110	FhHiC23_g1662.t1, FhHiC23_g1662.t2	FGIG_00863
OG0004111	FhHiC23_g2460.t1	FGIG_00928
OG0004112	FhHiC23_g11600.t3, FhHiC23_g11600.t1, FhHiC23_g11600.t2	FGIG_00949
OG0004113	FhHiC23_g10293.t2, FhHiC23_g10293.t1	FGIG_01059, FGIG_01060
OG0004114	FhHiC23_g525.t1	FGIG_01067, FGIG_12023
OG0004115	FhHiC23_g5776.t1	FGIG_01091
OG0004116	FhHiC23_g4143.t1, FhHiC23_g4143.t2	FGIG_01116
OG0004117	FhHiC23_g12607.t2, FhHiC23_g12607.t3, FhHiC23_g12607.t1	FGIG_01169
OG0004118	FhHiC23_g14038.t1, FhHiC23_g14038.t2	FGIG_01299
OG0004119	FhHiC23_g9291.t1, FhHiC23_g9291.t2	FGIG_01355
OG0004120	FhHiC23_g6078.t1	FGIG_01382
OG0004121	FhHiC23_g3033.t1	FGIG_01428
OG0004122	FhHiC23_g9267.t1, FhHiC23_g9267.t2	FGIG_01583
OG0004123	FhHiC23_g11277.t1	FGIG_01590, FGIG_10678, FGIG_01591
OG0004124	FhHiC23_g5138.t1	FGIG_01689
OG0004125	FhHiC23_g481.t1, FhHiC23_g482.t1	FGIG_01692
OG0004126	FhHiC23_g1086.t1	FGIG_01739
OG0004127	FhHiC23_g9559.t1, FhHiC23_g9559.t2	FGIG_01761
OG0004128	FhHiC23_g15654.t1, FhHiC23_g15654.t2	FGIG_01774, FGIG_01773
OG0004129	FhHiC23_g1896.t1	FGIG_01779
OG0004130	FhHiC23_g1461.t1	FGIG_01825
OG0004131	FhHiC23_g14955.t1	FGIG_01828
OG0004132	FhHiC23_g15974.t1	FGIG_01871
OG0004133	FhHiC23_g15785.t1	FGIG_01927
OG0004134	FhHiC23_g11452.t1	FGIG_01944
OG0004135	FhHiC23_g5961.t1	FGIG_02013
OG0004135	FhHiC23_g5963.t1	FGIG_06043
OG0004135	FhHiC23_g5960.t2, FhHiC23_g5960.t1, FhHiC23_g5960.t3	FGIG_02012
OG0004136	FhHiC23_g8156.t1, FhHiC23_g8156.t2	FGIG_02135
OG0004137	FhHiC23_g5609.t1	FGIG_02159, FGIG_02158
OG0004138	FhHiC23_g1951.t1	FGIG_02223
OG0004139	FhHiC23_g5091.t1, FhHiC23_g5091.t2	FGIG_02232
OG0004140	FhHiC23_g712.t1, FhHiC23_g712.t3, FhHiC23_g712.t2	FGIG_02357
OG0004141	FhHiC23_g14977.t1	FGIG_02377
OG0004142	FhHiC23_g3576.t1	FGIG_02442
OG0004143	FhHiC23_g12747.t1, FhHiC23_g12747.t2	FGIG_02449
OG0004144	FhHiC23_g8459.t1	FGIG_02479
OG0004145	FhHiC23_g8095.t1	FGIG_02490
OG0004145	FhHiC23_g8511.t1	FGIG_08599
OG0004146	FhHiC23_g4715.t2	FGIG_02517
OG0004146	FhHiC23_g4715.t1	FGIG_02518
OG0004147	FhHiC23_g1416.t2, FhHiC23_g1416.t1	FGIG_02529
OG0004148	FhHiC23_g11163.t2, FhHiC23_g11163.t1	FGIG_02560
OG0004149	FhHiC23_g13049.t1	FGIG_07360, FGIG_02689
OG0004150	FhHiC23_g12189.t1, FhHiC23_g12189.t2	FGIG_02848
OG0004151	FhHiC23_g1891.t1	FGIG_02921
OG0004152	FhHiC23_g15699.t1	FGIG_02938
OG0004153	FhHiC23_g15714.t1	FGIG_03054
OG0004154	FhHiC23_g12028.t1	FGIG_03061
OG0004155	FhHiC23_g801.t1, FhHiC23_g800.t1	FGIG_03067
OG0004156	FhHiC23_g8380.t1	FGIG_03076
OG0004157	FhHiC23_g15420.t1, FhHiC23_g15420.t2	FGIG_03081
OG0004158	FhHiC23_g14503.t1	FGIG_03087
OG0004159	FhHiC23_g7698.t1	FGIG_03124
OG0004160	FhHiC23_g12415.t1	FGIG_03130
OG0004161	FhHiC23_g11110.t1, FhHiC23_g11110.t2	FGIG_03167
OG0004162	FhHiC23_g6761.t2, FhHiC23_g6761.t1	FGIG_03248
OG0004163	FhHiC23_g2618.t1	FGIG_03279
OG0004164	FhHiC23_g13153.t1, FhHiC23_g13153.t2	FGIG_03301
OG0004165	FhHiC23_g5834.t1	FGIG_03328
OG0004166	FhHiC23_g12530.t1	FGIG_03450
OG0004167	FhHiC23_g12528.t1	FGIG_03452
OG0004168	FhHiC23_g3547.t1, FhHiC23_g3547.t2	FGIG_03567
OG0004168	FhHiC23_g3545.t1, FhHiC23_g3545.t2	FGIG_03566
OG0004169	FhHiC23_g5048.t2, FhHiC23_g5048.t1	FGIG_03612
OG0004170	FhHiC23_g756.t2, FhHiC23_g756.t1	FGIG_03647
OG0004171	FhHiC23_g16297.t1	FGIG_03673
OG0004172	FhHiC23_g2828.t1	FGIG_03693
OG0004173	FhHiC23_g9564.t1	FGIG_03709, FGIG_03708
OG0004174	FhHiC23_g15845.t1	FGIG_03765
OG0004175	FhHiC23_g1393.t1, FhHiC23_g1393.t2	FGIG_03799
OG0004176	FhHiC23_g4333.t1	FGIG_03892
OG0004176	FhHiC23_g11838.t1	FGIG_10320
OG0004176	FhHiC23_g11928.t2	FGIG_10319
OG0004177	FhHiC23_g16627.t1	FGIG_03905
OG0004178	FhHiC23_g8197.t1	FGIG_03931
OG0004179	FhHiC23_g3608.t1	FGIG_03944
OG0004180	FhHiC23_g8609.t1	FGIG_03945
OG0004181	FhHiC23_g11488.t1	FGIG_03983
OG0004182	FhHiC23_g7282.t2, FhHiC23_g7283.t1, FhHiC23_g7282.t3	FGIG_04018
OG0004182	FhHiC23_g7282.t1	FGIG_04019
OG0004183	FhHiC23_g16453.t1	FGIG_04032, FGIG_10573
OG0004184	FhHiC23_g11075.t1	FGIG_04054
OG0004185	FhHiC23_g999.t1, FhHiC23_g999.t2	FGIG_04101
OG0004186	FhHiC23_g16152.t1, FhHiC23_g16152.t2	FGIG_04104
OG0004187	FhHiC23_g7544.t1	FGIG_04174
OG0004188	FhHiC23_g4578.t1, FhHiC23_g4578.t2	FGIG_04201
OG0004189	FhHiC23_g10838.t2, FhHiC23_g10838.t1	FGIG_04234
OG0004190	FhHiC23_g9357.t1, FhHiC23_g9357.t2	FGIG_04237
OG0004191	FhHiC23_g9356.t1	FGIG_04238
OG0004192	FhHiC23_g11908.t1, FhHiC23_g11908.t2	FGIG_04284, FGIG_04286, FGIG_04285, FGIG_04287
OG0004193	FhHiC23_g4174.t1, FhHiC23_g4174.t2	FGIG_07202
OG0004194	FhHiC23_g4621.t1	FGIG_04404
OG0004195	FhHiC23_g10900.t1, FhHiC23_g10900.t2	FGIG_04420
OG0004196	FhHiC23_g5926.t1, FhHiC23_g5926.t2	FGIG_04433
OG0004197	FhHiC23_g15225.t1, FhHiC23_g15225.t2	FGIG_04463
OG0004198	FhHiC23_g4261.t1	FGIG_04489
OG0004199	FhHiC23_g7722.t1	FGIG_04498
OG0004200	FhHiC23_g2586.t1	FGIG_04547
OG0004201	FhHiC23_g7600.t1, FhHiC23_g7600.t2	FGIG_04564
OG0004202	FhHiC23_g15776.t1	FGIG_04579
OG0004203	FhHiC23_g3306.t1	FGIG_04634
OG0004203	FhHiC23_g3309.t1	FGIG_08625
OG0004204	FhHiC23_g3430.t1, FhHiC23_g4288.t1, FhHiC23_g4288.t2	FGIG_04736
OG0004205	FhHiC23_g15468.t1	FGIG_04779
OG0004206	FhHiC23_g15836.t1	FGIG_04834
OG0004207	FhHiC23_g7106.t1, FhHiC23_g7106.t3, FhHiC23_g7106.t2	FGIG_04874
OG0004208	FhHiC23_g7301.t1	FGIG_04892
OG0004209	FhHiC23_g16081.t2, FhHiC23_g16081.t1	FGIG_04946
OG0004210	FhHiC23_g6110.t1, FhHiC23_g6110.t2	FGIG_04959
OG0004211	FhHiC23_g1439.t1	FGIG_05047
OG0004212	FhHiC23_g1821.t1	FGIG_05057, FGIG_05058
OG0004213	FhHiC23_g1454.t1	FGIG_05194
OG0004214	FhHiC23_g13613.t1	FGIG_05216
OG0004215	FhHiC23_g6403.t1	FGIG_05334
OG0004216	FhHiC23_g14853.t1, FhHiC23_g14853.t2	FGIG_05346, FGIG_08394
OG0004217	FhHiC23_g9450.t2	FGIG_05395
OG0004217	FhHiC23_g9450.t1	FGIG_11888
OG0004218	FhHiC23_g12550.t1	FGIG_05399
OG0004219	FhHiC23_g6941.t1	FGIG_05514
OG0004220	FhHiC23_g12490.t1	FGIG_05556
OG0004221	FhHiC23_g2478.t1, FhHiC23_g2478.t2	FGIG_05569
OG0004222	FhHiC23_g6834.t1	FGIG_10474, FGIG_05572
OG0004223	FhHiC23_g6058.t1	FGIG_05613
OG0004224	FhHiC23_g7968.t1	FGIG_10306, FGIG_07260, FGIG_05640, FGIG_05641
OG0004225	FhHiC23_g1937.t3	FGIG_05671
OG0004225	FhHiC23_g1937.t1, FhHiC23_g1937.t2	FGIG_12695
OG0004226	FhHiC23_g9286.t1	FGIG_05776
OG0004227	FhHiC23_g12176.t1	FGIG_05819
OG0004228	FhHiC23_g7019.t1, FhHiC23_g7019.t2	FGIG_05863, FGIG_05862
OG0004229	FhHiC23_g9518.t1	FGIG_05864
OG0004230	FhHiC23_g3458.t2, FhHiC23_g3458.t1, FhHiC23_g3458.t3	FGIG_05881
OG0004231	FhHiC23_g2639.t1	FGIG_05984
OG0004232	FhHiC23_g1242.t1	FGIG_06092
OG0004233	FhHiC23_g1905.t1	FGIG_06188
OG0004234	FhHiC23_g7295.t1	FGIG_06198, FGIG_06199
OG0004235	FhHiC23_g15784.t1	FGIG_06261
OG0004236	FhHiC23_g2685.t1	FGIG_06327
OG0004237	FhHiC23_g15265.t1	FGIG_06380
OG0004238	FhHiC23_g2646.t1, FhHiC23_g2646.t2	FGIG_06408
OG0004239	FhHiC23_g13119.t4, FhHiC23_g13119.t5, FhHiC23_g13119.t1, FhHiC23_g4591.t1, FhHiC23_g4591.t2, FhHiC23_g13119.t3, FhHiC23_g4591.t3	FGIG_06424
OG0004239	FhHiC23_g13119.t2	FGIG_10940
OG0004240	FhHiC23_g5840.t1	FGIG_06463
OG0004241	FhHiC23_g7628.t1	FGIG_06477
OG0004242	FhHiC23_g2160.t2, FhHiC23_g2160.t1	FGIG_06484
OG0004243	FhHiC23_g5102.t1	FGIG_06536
OG0004244	FhHiC23_g7452.t1	FGIG_06683
OG0004245	FhHiC23_g16158.t1	FGIG_06787
OG0004246	FhHiC23_g10344.t2, FhHiC23_g10344.t1, FhHiC23_g10344.t3	FGIG_06824
OG0004247	FhHiC23_g11293.t1	FGIG_06962
OG0004248	FhHiC23_g15720.t1	FGIG_06977
OG0004249	FhHiC23_g11847.t1	FGIG_07030
OG0004250	FhHiC23_g9016.t1	FGIG_07031
OG0004251	FhHiC23_g3018.t1	FGIG_07113
OG0004252	FhHiC23_g10834.t1, FhHiC23_g10834.t2	FGIG_07149
OG0004253	FhHiC23_g15978.t1, FhHiC23_g15978.t2	FGIG_07217
OG0004254	FhHiC23_g5794.t1	FGIG_07256
OG0004255	FhHiC23_g6335.t1	FGIG_12413, FGIG_12569
OG0004255	FhHiC23_g6335.t2	FGIG_07497
OG0004256	FhHiC23_g5786.t1	FGIG_07633
OG0004258	FhHiC23_g43.t1	FGIG_07694
OG0004259	FhHiC23_g15443.t1	FGIG_07801
OG0004260	FhHiC23_g9681.t1	FGIG_07802
OG0004261	FhHiC23_g9680.t1	FGIG_07803
OG0004263	FhHiC23_g13735.t2, FhHiC23_g13735.t1	FGIG_08013, FGIG_09167
OG0004264	FhHiC23_g2082.t1	FGIG_08046
OG0004265	FhHiC23_g2429.t1	FGIG_08066
OG0004266	FhHiC23_g418.t1	FGIG_08111
OG0004267	FhHiC23_g9953.t1	FGIG_08172
OG0004268	FhHiC23_g4810.t1	FGIG_08214
OG0004269	FhHiC23_g7691.t1, FhHiC23_g7691.t2	FGIG_08228
OG0004270	FhHiC23_g230.t1	FGIG_08299
OG0004271	FhHiC23_g3825.t1	FGIG_08319
OG0004272	FhHiC23_g796.t1, FhHiC23_g796.t2, FhHiC23_g796.t3	FGIG_08324
OG0004274	FhHiC23_g941.t1	FGIG_08342
OG0004275	FhHiC23_g14542.t1, FhHiC23_g14542.t2	FGIG_08453
OG0004276	FhHiC23_g13103.t1, FhHiC23_g15249.t1, FhHiC23_g15249.t2	FGIG_08470
OG0004277	FhHiC23_g12810.t1	FGIG_08530
OG0004278	FhHiC23_g5833.t1	FGIG_08619
OG0004279	FhHiC23_g16170.t1	FGIG_08701
OG0004280	FhHiC23_g4107.t1	FGIG_08772
OG0004281	FhHiC23_g2787.t1	FGIG_08845
OG0004282	FhHiC23_g4281.t1	FGIG_08861
OG0004283	FhHiC23_g12482.t1	FGIG_08907, FGIG_08908
OG0004284	FhHiC23_g2256.t1, FhHiC23_g2256.t2	FGIG_08914
OG0004285	FhHiC23_g13009.t1, FhHiC23_g13009.t2	FGIG_08946
OG0004286	FhHiC23_g157.t1, FhHiC23_g157.t2	FGIG_09143
OG0004287	FhHiC23_g14655.t2	FGIG_11615
OG0004287	FhHiC23_g14655.t1	FGIG_09160
OG0004288	FhHiC23_g1164.t1	FGIG_09185
OG0004289	FhHiC23_g6124.t1	FGIG_09200
OG0004290	FhHiC23_g8525.t1	FGIG_09250
OG0004291	FhHiC23_g5323.t1	FGIG_09304
OG0004292	FhHiC23_g5324.t1	FGIG_09305
OG0004293	FhHiC23_g2499.t1	FGIG_09315
OG0004294	FhHiC23_g154.t1, FhHiC23_g154.t2	FGIG_11670
OG0004294	FhHiC23_g152.t1, FhHiC23_g153.t1	FGIG_09483
OG0004295	FhHiC23_g12999.t1	FGIG_09504
OG0004296	FhHiC23_g15046.t1	FGIG_09521
OG0004297	FhHiC23_g4693.t1, FhHiC23_g4693.t2	FGIG_09610
OG0004298	FhHiC23_g7943.t2	FGIG_12055, FGIG_12307
OG0004298	FhHiC23_g7943.t1	FGIG_09650
OG0004299	FhHiC23_g3028.t1	FGIG_09737
OG0004300	FhHiC23_g920.t1	FGIG_09745
OG0004301	FhHiC23_g15686.t1	FGIG_09759
OG0004302	FhHiC23_g778.t3, FhHiC23_g778.t2, FhHiC23_g778.t1	FGIG_09774
OG0004303	FhHiC23_g14062.t1	FGIG_09888, FGIG_09887, FGIG_09889
OG0004304	FhHiC23_g11288.t1, FhHiC23_g11288.t2	FGIG_09932
OG0004305	FhHiC23_g4822.t1, FhHiC23_g4822.t2	FGIG_09968
OG0004306	FhHiC23_g6450.t1, FhHiC23_g6450.t2	FGIG_10027
OG0004307	FhHiC23_g9129.t1	FGIG_10127
OG0004308	FhHiC23_g2767.t1	FGIG_10141
OG0004309	FhHiC23_g10043.t1, FhHiC23_g10043.t2	FGIG_10150
OG0004310	FhHiC23_g656.t1	FGIG_10214
OG0004311	FhHiC23_g11845.t1, FhHiC23_g11845.t2	FGIG_10278
OG0004312	FhHiC23_g5200.t1, FhHiC23_g5200.t2	FGIG_10378
OG0004313	FhHiC23_g2655.t1	FGIG_10583
OG0004314	FhHiC23_g4869.t1	FGIG_10625
OG0004315	FhHiC23_g15970.t1, FhHiC23_g15970.t2	FGIG_10690
OG0004317	FhHiC23_g11204.t1	FGIG_10818
OG0004318	FhHiC23_g11837.t1	FGIG_10828
OG0004319	FhHiC23_g11879.t1	FGIG_10870
OG0004320	FhHiC23_g1524.t1	FGIG_10905
OG0004320	FhHiC23_g1525.t1	FGIG_12362
OG0004321	FhHiC23_g757.t1, FhHiC23_g757.t2	FGIG_10909
OG0004322	FhHiC23_g2827.t1, FhHiC23_g2827.t2	FGIG_11017
OG0004323	FhHiC23_g11746.t1, FhHiC23_g11746.t2	FGIG_11062
OG0004324	FhHiC23_g11322.t1, FhHiC23_g11322.t2	FGIG_11068
OG0004325	FhHiC23_g6851.t1	FGIG_11104
OG0004326	FhHiC23_g9011.t1, FhHiC23_g9011.t2	FGIG_11148
OG0004327	FhHiC23_g13382.t1	FGIG_11221
OG0004328	FhHiC23_g14172.t1, FhHiC23_g14173.t1	FGIG_11247, FGIG_11246
OG0004329	FhHiC23_g3021.t1	FGIG_11261
OG0004330	FhHiC23_g1900.t1	FGIG_11339
OG0004331	FhHiC23_g14960.t1	FGIG_11479
OG0004332	FhHiC23_g2398.t1, FhHiC23_g7060.t1	FGIG_11616, FGIG_12109
OG0004333	FhHiC23_g2703.t1	FGIG_11645
OG0004334	FhHiC23_g1328.t1	FGIG_11673
OG0004335	FhHiC23_g1728.t1	FGIG_11692
OG0004337	FhHiC23_g8980.t1	FGIG_12235
OG0004338	FhHiC23_g16362.t1	FGIG_12451
OG0004367	FhHiC23_g8107.t2, FhHiC23_g8107.t1	FGIG_00024
OG0004368	FhHiC23_g11730.t1, FhHiC23_g11730.t2	FGIG_00046
OG0004369	FhHiC23_g14043.t1	FGIG_00163
OG0004370	FhHiC23_g5686.t1, FhHiC23_g11269.t1	FGIG_00180
OG0004371	FhHiC23_g4692.t2, FhHiC23_g4692.t1	FGIG_00201
OG0004372	FhHiC23_g15296.t1, FhHiC23_g15296.t2	FGIG_00227
OG0004373	FhHiC23_g1266.t1	FGIG_00247
OG0004374	FhHiC23_g1577.t1	FGIG_00296
OG0004375	FhHiC23_g10060.t2, FhHiC23_g10060.t1	FGIG_00380, FGIG_12367, FGIG_00381
OG0004376	FhHiC23_g6173.t1	FGIG_00396
OG0004377	FhHiC23_g4323.t1	FGIG_00503, FGIG_00504
OG0004378	FhHiC23_g4324.t1	FGIG_00505
OG0004379	FhHiC23_g4198.t2, FhHiC23_g4198.t1, FhHiC23_g4198.t3, FhHiC23_g4199.t1	FGIG_00543
OG0004380	FhHiC23_g15158.t1	FGIG_00575
OG0004381	FhHiC23_g15155.t2, FhHiC23_g15155.t1	FGIG_00576
OG0004382	FhHiC23_g14265.t1, FhHiC23_g14265.t2	FGIG_00607
OG0004383	FhHiC23_g7569.t1	FGIG_00628
OG0004384	FhHiC23_g6617.t1, FhHiC23_g6617.t2	FGIG_12674, FGIG_02113
OG0004384	FhHiC23_g2816.t1	FGIG_00666
OG0004385	FhHiC23_g9294.t1	FGIG_00673
OG0004386	FhHiC23_g9825.t1	FGIG_00731, FGIG_00730
OG0004387	FhHiC23_g16501.t2, FhHiC23_g16501.t1	FGIG_00737
OG0004388	FhHiC23_g11723.t1	FGIG_00742
OG0004389	FhHiC23_g515.t1, FhHiC23_g515.t2	FGIG_00797
OG0004390	FhHiC23_g8010.t1	FGIG_00869
OG0004391	FhHiC23_g13674.t1, FhHiC23_g13674.t2	FGIG_00873
OG0004392	FhHiC23_g5598.t1	FGIG_00912
OG0004393	FhHiC23_g2487.t1, FhHiC23_g2459.t2, FhHiC23_g2459.t1	FGIG_00925
OG0004394	FhHiC23_g11973.t1	FGIG_00947
OG0004395	FhHiC23_g4194.t1	FGIG_07849, FGIG_07850, FGIG_00960, FGIG_00961
OG0004396	FhHiC23_g8166.t1	FGIG_00970
OG0004397	FhHiC23_g11296.t1, FhHiC23_g11296.t2	FGIG_01036
OG0004398	FhHiC23_g2842.t1, FhHiC23_g2842.t3, FhHiC23_g2842.t2	FGIG_01255
OG0004399	FhHiC23_g12823.t1	FGIG_01303
OG0004400	FhHiC23_g16400.t1	FGIG_01336
OG0004401	FhHiC23_g9288.t3, FhHiC23_g9288.t1, FhHiC23_g9288.t2, FhHiC23_g9289.t1	FGIG_01357
OG0004402	FhHiC23_g6305.t1	FGIG_01409
OG0004403	FhHiC23_g1909.t1	FGIG_01411
OG0004404	FhHiC23_g71.t1	FGIG_10890
