Orthogroup	opisthorchis_viverrini	schistosoma_haematobium
OG0003540	T265_06653	SHAE2_4860.1
OG0003541	T265_08893	SHAE2_91440.1
OG0003542	T265_00656, T265_13990	SHAE2_68250.1
OG0003543	T265_08692	SHAE2_52810.1
OG0003544	T265_11978	SHAE2_51820.1, SHAE2_51820.2
OG0003545	T265_05565	SHAE2_21700.1
OG0003547	T265_13128	SHAE2_8140.3, SHAE2_8140.2, SHAE2_8140.1, SHAE2_8140.4
OG0003548	T265_15344	SHAE2_24630.1, SHAE2_24630.2, SHAE2_24630.3
OG0003549	T265_08011	SHAE2_93390.1, SHAE2_93390.2
OG0003553	T265_10953	SHAE2_11740.1, SHAE2_11750.1
OG0003554	T265_05158	SHAE2_73730.1
OG0003555	T265_00079	SHAE2_81020.1
OG0003556	T265_02539	SHAE2_65070.1, SHAE2_65070.2
OG0003557	T265_02901	SHAE2_49930.1, SHAE2_49930.2
OG0003558	T265_03991	SHAE2_62280.2, SHAE2_62280.5, SHAE2_62280.3, SHAE2_62280.4, SHAE2_62280.1
OG0003559	T265_13234	SHAE2_86270.1, SHAE2_86270.2
OG0003560	T265_14817	SHAE2_66920.3, SHAE2_66920.5, SHAE2_66920.1, SHAE2_66920.2, SHAE2_66920.4
OG0003577	T265_04132	SHAE2_47330.1, SHAE2_47340.1
OG0003580	T265_10604	SHAE2_17870.2, SHAE2_17870.3, SHAE2_17870.4, SHAE2_17870.1
OG0003581	T265_10913, T265_14331	SHAE2_44120.1, SHAE2_44120.3, SHAE2_44120.2
OG0003582	T265_06314, T265_12092, T265_15431	SHAE2_61120.1
OG0003583	T265_14147	SHAE2_3400.1, SHAE2_3400.2
OG0003584	T265_10564	SHAE2_65740.3, SHAE2_65740.1, SHAE2_65740.2, SHAE2_65740.4
OG0003585	T265_07130	SHAE2_89310.1, SHAE2_89310.2, SHAE2_89310.3
OG0003586	T265_05888	SHAE2_47910.1
OG0003587	T265_00983, T265_06561	SHAE2_12780.1
OG0003588	T265_14600	SHAE2_18230.1
OG0003590	T265_02486	SHAE2_6800.1
OG0003591	T265_01108	SHAE2_63190.1, SHAE2_63190.6, SHAE2_63190.5, SHAE2_63190.3, SHAE2_63190.4, SHAE2_63190.2
OG0003593	T265_14611	SHAE2_103390.1
OG0003594	T265_15427	SHAE2_17530.1, SHAE2_17530.2, SHAE2_17530.3
OG0003595	T265_07915	SHAE2_90710.1, SHAE2_90710.2, SHAE2_90710.3
OG0003596	T265_00838	SHAE2_56060.1
OG0003597	T265_14097	SHAE2_77560.1, SHAE2_77560.2, SHAE2_77560.3, SHAE2_77560.4
OG0003598	T265_14336	SHAE2_39140.4, SHAE2_39140.2, SHAE2_39140.1, SHAE2_39140.3
OG0003599	T265_14959	SHAE2_15100.1
OG0003600	T265_05129	SHAE2_5720.1
OG0003601	T265_07052	SHAE2_29840.1, SHAE2_29840.2
OG0003602	T265_02041	SHAE2_68940.1, SHAE2_68940.2, SHAE2_68940.3
OG0003603	T265_05734	SHAE2_75500.1
OG0003605	T265_11576	SHAE2_18540.1, SHAE2_18540.2
OG0003606	T265_10609	SHAE2_37040.1
OG0003607	T265_13798	SHAE2_17090.1
OG0003608	T265_00734	SHAE2_39070.1
OG0003609	T265_07040	SHAE2_26820.1, SHAE2_26820.2, SHAE2_26820.3
OG0003610	T265_05958	SHAE2_93790.1
OG0003611	T265_08091	SHAE2_57350.1
OG0003612	T265_13022, T265_02498	SHAE2_63300.1, SHAE2_63300.2
OG0003613	T265_04789	SHAE2_72750.1
OG0003615	T265_04147	SHAE2_41860.2, SHAE2_41860.3, SHAE2_41860.1
OG0003616	T265_03030	SHAE2_19820.1, SHAE2_19820.2
OG0003617	T265_03178	SHAE2_64670.1
OG0003618	T265_03758	SHAE2_26680.1, SHAE2_26680.3, SHAE2_26680.2
OG0003619	T265_01591, T265_07717	SHAE2_12200.2, SHAE2_12200.1, SHAE2_12200.4, SHAE2_12200.5
OG0003620	T265_13102	SHAE2_52200.1
OG0003621	T265_01334	SHAE2_57360.1, SHAE2_57360.2
OG0003622	T265_02194	SHAE2_74930.1
OG0003623	T265_13109	SHAE2_53160.1
OG0003624	T265_09870	SHAE2_13740.1, SHAE2_13740.2
OG0003625	T265_09174	SHAE2_91390.1
OG0003626	T265_14517	SHAE2_90770.1
OG0003627	T265_08254	SHAE2_90580.1
OG0003629	T265_01597	SHAE2_7860.1, SHAE2_7860.3, SHAE2_7860.2, SHAE2_7860.4
OG0003630	T265_00552	SHAE2_38650.4, SHAE2_38650.1, SHAE2_38650.5, SHAE2_38650.2, SHAE2_38650.3
OG0003631	T265_05474	SHAE2_83110.1
OG0003632	T265_01555	SHAE2_68650.1
OG0003633	T265_00479	SHAE2_56520.1, SHAE2_56520.2
OG0003634	T265_13087	SHAE2_82400.1
OG0003635	T265_15443, T265_02172, T265_03007, T265_06156	SHAE2_80970.1
OG0003636	T265_14928	SHAE2_78310.4, SHAE2_78310.3, SHAE2_78310.1, SHAE2_78310.2
OG0003637	T265_15655	SHAE2_71740.1
OG0003638	T265_05106	SHAE2_57200.1
OG0003639	T265_05104, T265_16000	SHAE2_57210.1, SHAE2_57210.2, SHAE2_57210.4, SHAE2_57210.3, SHAE2_57210.5
OG0003640	T265_01012	SHAE2_5320.1
OG0003641	T265_02862	SHAE2_80170.2, SHAE2_80170.1, SHAE2_80170.3
OG0003642	T265_12743, T265_01199	SHAE2_60020.2, SHAE2_60020.4, SHAE2_60020.1, SHAE2_60020.3
OG0003643	T265_00281	SHAE2_76700.1, SHAE2_76700.2
OG0003645	T265_00160, T265_00162	SHAE2_50350.1, SHAE2_50350.2, SHAE2_50350.3, SHAE2_50350.4, SHAE2_50350.5
OG0003646	T265_03853	SHAE2_56740.6, SHAE2_56740.5, SHAE2_56740.3, SHAE2_56740.4, SHAE2_56740.1, SHAE2_56740.2
OG0003647	T265_11848, T265_15568	SHAE2_17390.1
OG0003648	T265_10268	SHAE2_11840.1
OG0003649	T265_00575	SHAE2_41470.1, SHAE2_41470.2, SHAE2_41470.4, SHAE2_41470.3
OG0003650	T265_15117	SHAE2_17450.1
OG0003651	T265_13683	SHAE2_53800.1
OG0003652	T265_00794, T265_12637	SHAE2_57340.1, SHAE2_57320.1
OG0003653	T265_02615	SHAE2_42710.1
OG0003654	T265_08494	SHAE2_70840.2, SHAE2_70840.1
OG0003655	T265_05208	SHAE2_32380.1
OG0003656	T265_03290	SHAE2_75160.1
OG0003657	T265_11037	SHAE2_4060.1
OG0003658	T265_07445	SHAE2_76720.1
OG0003659	T265_02794	SHAE2_82980.1
OG0003660	T265_00788, T265_02325	SHAE2_76390.1
OG0003661	T265_00438	SHAE2_55300.1
OG0003662	T265_11677	SHAE2_46730.1
OG0003663	T265_15278	SHAE2_74460.1
OG0003665	T265_12643, T265_12644	SHAE2_76900.1
OG0003666	T265_08460, T265_13632	SHAE2_61710.1
OG0003668	T265_03603	SHAE2_57120.3, SHAE2_57120.4, SHAE2_57120.2, SHAE2_57120.1
OG0003669	T265_00288	SHAE2_58220.1
OG0003670	T265_08934	SHAE2_66570.1
OG0003671	T265_01972	SHAE2_80150.2, SHAE2_80150.1, SHAE2_80150.3
OG0003672	T265_14717	SHAE2_99350.1
OG0003674	T265_13658, T265_04998	SHAE2_36900.3, SHAE2_36900.2, SHAE2_36900.1
OG0003676	T265_16358, T265_11520, T265_16124	SHAE2_99410.1
OG0003677	T265_09034	SHAE2_84020.1
OG0003678	T265_10342	SHAE2_33550.1, SHAE2_33540.1
OG0003679	T265_11802	SHAE2_47770.1, SHAE2_47770.2
OG0003680	T265_02876	SHAE2_40260.1, SHAE2_40260.4, SHAE2_40260.3, SHAE2_40260.2
OG0003681	T265_09754	SHAE2_92430.1, SHAE2_92430.4, SHAE2_92430.2, SHAE2_92430.3
OG0003683	T265_06872	SHAE2_11200.1, SHAE2_11200.2
OG0003684	T265_15486	SHAE2_32030.1, SHAE2_32030.3, SHAE2_32030.4, SHAE2_32030.5, SHAE2_32030.6, SHAE2_32030.7, SHAE2_32030.8, SHAE2_32030.2, SHAE2_32040.1, SHAE2_32040.2
OG0003685	T265_04088	SHAE2_41100.1, SHAE2_41100.2, SHAE2_41100.3
OG0003686	T265_04768	SHAE2_96520.1
OG0003687	T265_08327	SHAE2_92570.2, SHAE2_92570.1
OG0003688	T265_01680	SHAE2_86530.1
OG0003689	T265_15525, T265_11754	SHAE2_66690.1, SHAE2_66690.2, SHAE2_66690.3
OG0003690	T265_11143, T265_15936	SHAE2_58280.1
OG0003691	T265_05651	SHAE2_101470.1
OG0003692	T265_08242	SHAE2_41210.1
OG0003693	T265_08095	SHAE2_56440.1, SHAE2_56440.2
OG0003694	T265_07501	SHAE2_26340.1, SHAE2_26340.2, SHAE2_26340.4, SHAE2_26340.3
OG0003695	T265_09288	SHAE2_69050.2, SHAE2_69050.3, SHAE2_69050.1, SHAE2_69050.4
OG0003696	T265_00034	SHAE2_74220.1
OG0003697	T265_06827, T265_14149	SHAE2_1820.1, SHAE2_1820.2
OG0003698	T265_15116	SHAE2_35120.1
OG0003699	T265_07037	SHAE2_34700.1, SHAE2_34700.2, SHAE2_34700.3
OG0003700	T265_10146	SHAE2_49510.1, SHAE2_49510.2
OG0003701	T265_01634	SHAE2_85420.1
OG0003703	T265_07221, T265_16143	SHAE2_13970.1, SHAE2_13970.2
OG0003704	T265_06510	SHAE2_36290.1, SHAE2_102730.1
OG0003705	T265_07049	SHAE2_37210.1
OG0003706	T265_04171	SHAE2_96720.1
OG0003707	T265_15364	SHAE2_5390.1, SHAE2_5390.2
OG0003708	T265_07688	SHAE2_65540.1, SHAE2_65540.2
OG0003709	T265_04308, T265_04657, T265_14395	SHAE2_2490.1
OG0003710	T265_13051	SHAE2_102780.1
OG0003711	T265_05157	SHAE2_71400.2, SHAE2_71400.3, SHAE2_71400.1, SHAE2_71400.4
OG0003712	T265_13695	SHAE2_19930.1
OG0003713	T265_07311	SHAE2_92520.1
OG0003715	T265_13324	SHAE2_27920.1
OG0003717	T265_14734	SHAE2_77350.1, SHAE2_77350.4, SHAE2_77350.2, SHAE2_77350.3, SHAE2_77350.5
OG0003718	T265_13675	SHAE2_82090.1
OG0003719	T265_09180	SHAE2_53260.1, SHAE2_53260.2
OG0003720	T265_06792	SHAE2_63920.1
OG0003721	T265_02624	SHAE2_97580.1
OG0003723	T265_07088	SHAE2_98150.1
OG0003724	T265_09063	SHAE2_21730.1
OG0003725	T265_09685	SHAE2_6150.1
OG0003726	T265_03314	SHAE2_57610.1, SHAE2_57610.2, SHAE2_57610.3
OG0003727	T265_10556	SHAE2_31260.2, SHAE2_31260.1
OG0003728	T265_02271	SHAE2_23130.1
OG0003729	T265_10965	SHAE2_10950.1
OG0003730	T265_14130	SHAE2_53030.1, SHAE2_53030.4, SHAE2_53030.2, SHAE2_53030.3
OG0003731	T265_13642	SHAE2_87200.1
OG0003732	T265_13560	SHAE2_85940.1
OG0003733	T265_01595	SHAE2_7780.3, SHAE2_7780.2, SHAE2_7780.1
OG0003734	T265_09564	SHAE2_4240.1, SHAE2_4240.2, SHAE2_4240.3, SHAE2_4240.4
OG0003735	T265_06408	SHAE2_5610.1
OG0003736	T265_12784	SHAE2_73700.1
OG0003737	T265_14236, T265_15927	SHAE2_1620.5, SHAE2_1620.4, SHAE2_1620.2, SHAE2_1620.3, SHAE2_1620.1
OG0003738	T265_05054	SHAE2_46610.2, SHAE2_46610.1
OG0003739	T265_15441	SHAE2_52990.1
OG0003740	T265_12173, T265_02122, T265_16241	SHAE2_29230.1
OG0003742	T265_00182	SHAE2_63360.1
OG0003743	T265_01139	SHAE2_68100.1
OG0003744	T265_08995	SHAE2_33650.1, SHAE2_33650.2
OG0003745	T265_08231	SHAE2_33070.1, SHAE2_33090.1
OG0003746	T265_15392	SHAE2_4100.1
OG0003747	T265_02110	SHAE2_27030.1, SHAE2_27030.2
OG0003748	T265_06307	SHAE2_3950.1
OG0003749	T265_02264	SHAE2_23670.1
OG0003750	T265_03282	SHAE2_83990.1, SHAE2_83990.2
OG0003751	T265_03402	SHAE2_90840.1
OG0003752	T265_08865	SHAE2_37200.1, SHAE2_37200.2, SHAE2_37200.3, SHAE2_37200.4
OG0003754	T265_07808	SHAE2_91070.1, SHAE2_91070.2, SHAE2_91070.3, SHAE2_91070.4
OG0003755	T265_06436	SHAE2_2660.1, SHAE2_2660.2, SHAE2_2660.3, SHAE2_2660.4, SHAE2_2660.5
OG0003756	T265_08406	SHAE2_96380.3, SHAE2_96380.1, SHAE2_96380.2
OG0003757	T265_03497	SHAE2_44350.1
OG0003759	T265_05181	SHAE2_72820.1, SHAE2_72820.2, SHAE2_72820.4, SHAE2_72820.3, SHAE2_72820.5
OG0003760	T265_10848, T265_05509, T265_09336	SHAE2_44570.2, SHAE2_44570.1
OG0003761	T265_08834	SHAE2_53080.1, SHAE2_53080.2, SHAE2_53080.3
OG0003762	T265_11768	SHAE2_93750.1
OG0003763	T265_02568	SHAE2_44250.1, SHAE2_44250.2
OG0003764	T265_02610	SHAE2_42080.1
OG0003766	T265_09173	SHAE2_49900.2, SHAE2_49900.3, SHAE2_49900.1
OG0003767	T265_00597	SHAE2_64130.1
OG0003768	T265_15091	SHAE2_2100.1
OG0003769	T265_05416	SHAE2_27400.1
OG0003770	T265_03594	SHAE2_74910.1
OG0003771	T265_15770, T265_15771	SHAE2_7210.3, SHAE2_7210.6, SHAE2_7210.1, SHAE2_7210.4, SHAE2_7210.2, SHAE2_7210.5
OG0003772	T265_00071	SHAE2_51390.1
OG0003773	T265_07529, T265_07530	SHAE2_93620.1, SHAE2_7960.1
OG0003774	T265_01329	SHAE2_76610.2, SHAE2_76610.3, SHAE2_76610.4
OG0003775	T265_09155, T265_08355	SHAE2_75310.1
OG0003776	T265_14561	SHAE2_8250.1
OG0003777	T265_01583	SHAE2_62170.1, SHAE2_62170.2
OG0003778	T265_07089	SHAE2_98140.3, SHAE2_98140.4, SHAE2_98140.1, SHAE2_98140.2
OG0003779	T265_05531	SHAE2_15420.1
OG0003780	T265_13360	SHAE2_70870.1
OG0003781	T265_04246	SHAE2_28560.1
OG0003782	T265_06846	SHAE2_53570.2, SHAE2_53570.5, SHAE2_53570.1, SHAE2_53570.4, SHAE2_53570.3
OG0003783	T265_12559	SHAE2_48810.1
OG0003784	T265_00146, T265_12352, T265_15752	SHAE2_48650.5, SHAE2_48650.4, SHAE2_48650.1, SHAE2_48650.2, SHAE2_48650.6, SHAE2_48650.3
OG0003785	T265_04718	SHAE2_47730.1, SHAE2_47730.2, SHAE2_47730.3, SHAE2_47730.4, SHAE2_47730.5
OG0003786	T265_01448	SHAE2_67810.1
OG0003787	T265_10458, T265_11182	SHAE2_22300.1
OG0003788	T265_11551	SHAE2_75790.1, SHAE2_75790.2, SHAE2_75790.3, SHAE2_75790.4
OG0003789	T265_11782	SHAE2_8530.1, SHAE2_8530.2
OG0003790	T265_07338	SHAE2_32080.1
OG0003791	T265_13215	SHAE2_49620.1
OG0003792	T265_07300	SHAE2_58940.1
OG0003794	T265_07116	SHAE2_90940.1
OG0003795	T265_08168	SHAE2_260.1
OG0003796	T265_11530, T265_11441, T265_11529	SHAE2_69790.2, SHAE2_69790.1, SHAE2_69790.3
OG0003797	T265_13903	SHAE2_80310.1, SHAE2_80310.2, SHAE2_80310.3
OG0003798	T265_09175	SHAE2_17110.1
OG0003799	T265_02377	SHAE2_86100.1
OG0003800	T265_05983	SHAE2_25670.3, SHAE2_25670.1, SHAE2_25670.2
OG0003801	T265_08096	SHAE2_56420.1
OG0003802	T265_03294	SHAE2_82830.1
OG0003803	T265_09049	SHAE2_11890.1, SHAE2_11890.2, SHAE2_11890.3
OG0003804	T265_12924	SHAE2_17430.1, SHAE2_17420.4, SHAE2_17420.5
OG0003805	T265_00258	SHAE2_1320.1
OG0003806	T265_00275	SHAE2_8390.1
OG0003807	T265_15782	SHAE2_39940.1, SHAE2_39940.2, SHAE2_39940.3
OG0003809	T265_02345	SHAE2_75240.1, SHAE2_75230.1
OG0003813	T265_04194, T265_15376	SHAE2_42180.1, SHAE2_69920.1, SHAE2_10540.1, SHAE2_34260.1, SHAE2_84630.1, SHAE2_15710.1
OG0003814	T265_06383	SHAE2_86650.1, SHAE2_86650.2, SHAE2_86650.3
OG0003827	T265_13331	SHAE2_32240.2, SHAE2_32240.1, SHAE2_32240.3
OG0003828	T265_02993, T265_03636, T265_02995, T265_03637	SHAE2_40540.1
OG0003829	T265_10436	SHAE2_7590.3, SHAE2_7590.1, SHAE2_7590.2
OG0003830	T265_09055	SHAE2_13190.1, SHAE2_13190.3
OG0003831	T265_11014, T265_11015	SHAE2_101090.1, SHAE2_101090.2
OG0003832	T265_10860	SHAE2_101060.1
OG0003834	T265_05544	SHAE2_3520.1
OG0003835	T265_11735	SHAE2_17840.1, SHAE2_17840.2, SHAE2_17840.3
OG0003836	T265_08888	SHAE2_32220.1, SHAE2_32220.2, SHAE2_32220.3, SHAE2_32220.4
OG0003837	T265_06035, T265_09723	SHAE2_43140.1
OG0003838	T265_07776	SHAE2_15890.1, SHAE2_15890.3, SHAE2_15890.4, SHAE2_15890.2, SHAE2_15890.6, SHAE2_15890.5
OG0003839	T265_05240	SHAE2_13730.1, SHAE2_102550.1, SHAE2_102550.2
OG0003840	T265_14592	SHAE2_44180.1, SHAE2_44200.1, SHAE2_44220.1
OG0003842	T265_15056, T265_08637, T265_08638	SHAE2_32500.1
OG0003843	T265_14168	SHAE2_10100.6, SHAE2_10100.4, SHAE2_10100.5, SHAE2_10100.3, SHAE2_10100.1, SHAE2_10100.2
OG0003844	T265_00713	SHAE2_35840.1, SHAE2_35850.1
OG0003845	T265_02625	SHAE2_97570.2, SHAE2_97570.4, SHAE2_97570.1, SHAE2_97570.5, SHAE2_97570.3
OG0003846	T265_06818	SHAE2_5180.1, SHAE2_5180.2, SHAE2_5180.3
OG0003847	T265_10563	SHAE2_65730.1, SHAE2_65730.2
OG0003848	T265_07131	SHAE2_90820.1
OG0003849	T265_15329	SHAE2_23500.1
OG0003850	T265_00751	SHAE2_31950.1
OG0003851	T265_05837, T265_13888	SHAE2_67010.2, SHAE2_67010.4, SHAE2_67010.1, SHAE2_67010.3
OG0003852	T265_14491	SHAE2_98780.1, SHAE2_98770.1
OG0003853	T265_08362	SHAE2_99840.1
OG0003854	T265_03170, T265_03168, T265_03171, T265_03169	SHAE2_70820.1
OG0003855	T265_12068	SHAE2_43740.1, SHAE2_43740.3, SHAE2_43740.4, SHAE2_43740.2
OG0003856	T265_10681	SHAE2_90540.1
OG0003857	T265_05336	SHAE2_41550.1
OG0003858	T265_07459	SHAE2_34740.1, SHAE2_34740.2
OG0003859	T265_03929	SHAE2_67270.1
OG0003860	T265_02613	SHAE2_42050.1
OG0003861	T265_01889	SHAE2_40630.1, SHAE2_40630.2, SHAE2_40630.3
OG0003863	T265_05699	SHAE2_24970.1
OG0003865	T265_16087	SHAE2_98910.1
OG0003866	T265_03366	SHAE2_43310.1
OG0003867	T265_00021	SHAE2_50600.1
OG0003868	T265_03172	SHAE2_65160.1, SHAE2_65160.2, SHAE2_65160.3, SHAE2_65160.4, SHAE2_65160.5, SHAE2_65160.6
OG0003869	T265_12812	SHAE2_44560.1
OG0003872	T265_01200	SHAE2_60030.1
OG0003873	T265_14902	SHAE2_91010.1
OG0003874	T265_09712	SHAE2_46380.1, SHAE2_46380.2
OG0003875	T265_05982	SHAE2_25680.1
OG0003876	T265_06523	SHAE2_42490.1
OG0003877	T265_01126	SHAE2_66360.1
OG0003878	T265_12724	SHAE2_66380.1
OG0003879	T265_09833	SHAE2_84730.2, SHAE2_84730.1
OG0003881	T265_02017	SHAE2_64930.1
OG0003882	T265_03801	SHAE2_98900.1, SHAE2_98900.2
OG0003883	T265_04185	SHAE2_64850.1
OG0003884	T265_05578	SHAE2_26590.1
OG0003885	T265_07522	SHAE2_91960.1
OG0003886	T265_14515, T265_16100, T265_16102	SHAE2_41200.2, SHAE2_41200.1
OG0003887	T265_02629, T265_13056	SHAE2_93700.1
OG0003888	T265_02628	SHAE2_95960.1
OG0003889	T265_02775	SHAE2_80120.1
OG0003890	T265_13252	SHAE2_22450.1
OG0003891	T265_09065	SHAE2_15920.1, SHAE2_15920.2
OG0003892	T265_05178	SHAE2_93600.1, SHAE2_93600.2
OG0003894	T265_12868	SHAE2_13600.1
OG0003895	T265_03559	SHAE2_55660.1
OG0003896	T265_01211	SHAE2_56130.1, SHAE2_56130.2
OG0003897	T265_10035, T265_04263	SHAE2_31570.1
OG0003899	T265_07211	SHAE2_55680.2, SHAE2_55680.1, SHAE2_55680.3
OG0003900	T265_10723	SHAE2_73210.1
OG0003902	T265_13594, T265_16150	SHAE2_93240.1
OG0003903	T265_09767	SHAE2_72990.1
OG0003904	T265_12792	SHAE2_72380.2, SHAE2_72380.1
OG0003905	T265_02716	SHAE2_99950.1, SHAE2_99860.1
OG0003907	T265_08382	SHAE2_550.1, SHAE2_550.2
OG0003908	T265_13254	SHAE2_24460.2, SHAE2_24460.4, SHAE2_24460.1, SHAE2_24460.3
OG0003909	T265_14652	SHAE2_38980.1, SHAE2_38980.2
OG0003910	T265_14467	SHAE2_59680.1
OG0003911	T265_07148	SHAE2_43870.1, SHAE2_43870.2
OG0003912	T265_01757	SHAE2_103430.1, SHAE2_103430.4, SHAE2_103430.2, SHAE2_103430.3, SHAE2_103430.5
OG0003913	T265_15870, T265_13380, T265_13379	SHAE2_33040.1
OG0003914	T265_02342	SHAE2_73950.1
OG0003915	T265_02343	SHAE2_73960.1
OG0003916	T265_04956	SHAE2_89130.1, SHAE2_89130.2, SHAE2_89130.3, SHAE2_89130.4
OG0003917	T265_00965	SHAE2_16250.1
OG0003918	T265_11784	SHAE2_53060.1
OG0003919	T265_08326	SHAE2_36930.1, SHAE2_36930.3, SHAE2_36930.2
OG0003920	T265_06647	SHAE2_18820.1
OG0003921	T265_10885	SHAE2_74410.1
OG0003922	T265_01385	SHAE2_72310.1, SHAE2_72310.5, SHAE2_72310.2, SHAE2_72310.3, SHAE2_72310.4, SHAE2_72310.6
OG0003923	T265_05966	SHAE2_26960.1, SHAE2_26960.2
OG0003924	T265_01221	SHAE2_59630.1, SHAE2_59630.2
OG0003925	T265_13740, T265_13742	SHAE2_55910.1, SHAE2_55910.2
OG0003926	T265_03768	SHAE2_27710.1
OG0003927	T265_02043	SHAE2_73280.2, SHAE2_73280.3, SHAE2_73280.1, SHAE2_73280.4
OG0003928	T265_09914	SHAE2_43840.1, SHAE2_43840.2
OG0003929	T265_05791	SHAE2_49460.1, SHAE2_49460.2
OG0003930	T265_10020	SHAE2_84920.1, SHAE2_84920.2
OG0003931	T265_00356	SHAE2_55990.1
OG0003932	T265_06772, T265_09511	SHAE2_16520.1
OG0003933	T265_07605	SHAE2_47860.1
OG0003934	T265_00259	SHAE2_580.1
OG0003936	T265_13452	SHAE2_7140.1
OG0003937	T265_13217, T265_13216	SHAE2_51000.1
OG0003938	T265_06118	SHAE2_77430.1
OG0003939	T265_16172	SHAE2_89910.1
OG0003940	T265_03321	SHAE2_14660.1
OG0003941	T265_06268	SHAE2_4780.1, SHAE2_4790.1
OG0003942	T265_13372	SHAE2_49100.1
OG0003943	T265_10688	SHAE2_49670.1
OG0003945	T265_13755, T265_13756	SHAE2_92830.1
OG0003946	T265_02108	SHAE2_27040.1, SHAE2_27040.2
OG0003947	T265_05884	SHAE2_43540.1, SHAE2_43540.2
OG0003948	T265_14150, T265_16082, T265_16108	SHAE2_60320.1
OG0003949	T265_05466, T265_16243	SHAE2_57410.3, SHAE2_57410.1, SHAE2_57410.2, SHAE2_57410.4
OG0003950	T265_06273	SHAE2_7030.1
OG0003951	T265_11981	SHAE2_51850.1
OG0003952	T265_04156	SHAE2_95660.1, SHAE2_95660.2
OG0003953	T265_11268	SHAE2_91030.1
OG0003955	T265_15588	SHAE2_52950.1, SHAE2_52950.2
OG0003956	T265_00672	SHAE2_66980.1
OG0003957	T265_07581	SHAE2_37640.1
OG0003958	T265_04262	SHAE2_28180.1
OG0003959	T265_14829	SHAE2_13690.1
OG0003960	T265_13631	SHAE2_54820.1, SHAE2_54820.2, SHAE2_54820.4, SHAE2_54820.3
OG0003961	T265_14901, T265_16141	SHAE2_75900.1, SHAE2_75900.2
OG0003964	T265_08186	SHAE2_19770.1
OG0003965	T265_05582	SHAE2_29710.1, SHAE2_29710.2, SHAE2_29710.3
OG0003967	T265_01515, T265_08210	SHAE2_45230.1
OG0003968	T265_08006	SHAE2_3850.1
OG0003969	T265_03015	SHAE2_89360.1, SHAE2_89370.1
OG0003970	T265_14765	SHAE2_97760.1
OG0003971	T265_12912	SHAE2_67110.2, SHAE2_67110.4, SHAE2_67110.5, SHAE2_67110.10, SHAE2_67110.3, SHAE2_67110.7, SHAE2_67110.8, SHAE2_67110.1, SHAE2_67110.9, SHAE2_67110.6
OG0003972	T265_10338	SHAE2_33510.1
OG0003973	T265_05669	SHAE2_101670.1, SHAE2_101670.2
OG0003974	T265_02855	SHAE2_56920.1
OG0003975	T265_04899, T265_04898	SHAE2_41960.1
OG0003976	T265_15106	SHAE2_27590.1
OG0003977	T265_00385	SHAE2_56750.1, SHAE2_56750.2, SHAE2_56750.3
OG0003978	T265_04067	SHAE2_51640.1, SHAE2_51640.2
OG0003979	T265_04589	SHAE2_15950.1
OG0003980	T265_05217	SHAE2_98120.1
OG0003982	T265_12819	SHAE2_70050.1, SHAE2_70050.2
OG0003983	T265_03139	SHAE2_64950.1
OG0003984	T265_08473	SHAE2_11540.1, SHAE2_11480.1
OG0003985	T265_00185	SHAE2_69770.1, SHAE2_69760.1, SHAE2_69760.2, SHAE2_69760.3
OG0003986	T265_00664	SHAE2_70210.1
OG0003987	T265_06432	SHAE2_8420.1
OG0003988	T265_09190	SHAE2_40730.1, SHAE2_40730.2
OG0003989	T265_13605	SHAE2_62540.1, SHAE2_62540.2
OG0003991	T265_06214	SHAE2_16690.1
OG0003992	T265_00578	SHAE2_33630.1, SHAE2_33630.2
OG0003993	T265_13785	SHAE2_80680.1, SHAE2_80680.2
OG0003994	T265_04732	SHAE2_43930.1, SHAE2_43930.4, SHAE2_43930.3, SHAE2_43930.2
OG0003995	T265_14455	SHAE2_93400.1
OG0003996	T265_01337	SHAE2_57370.1, SHAE2_57370.2
OG0003997	T265_01440	SHAE2_20030.1, SHAE2_20030.2, SHAE2_20030.3
OG0003999	T265_06186	SHAE2_24510.1, SHAE2_24510.2, SHAE2_24510.3, SHAE2_24510.4, SHAE2_24510.5, SHAE2_24510.6
OG0004000	T265_11435	SHAE2_68910.1
OG0004001	T265_03300	SHAE2_50010.1
OG0004002	T265_12865	SHAE2_80640.1, SHAE2_80640.2, SHAE2_80640.3
OG0004003	T265_09720	SHAE2_35890.2, SHAE2_35890.1
OG0004004	T265_10247	SHAE2_74530.1, SHAE2_74530.2
OG0004005	T265_01501	SHAE2_41050.1
OG0004006	T265_11320	SHAE2_35070.1
OG0004007	T265_00321	SHAE2_75750.1, SHAE2_75750.2
OG0004008	T265_07509	SHAE2_27870.1, SHAE2_27870.2
OG0004009	T265_05235	SHAE2_100890.1
OG0004010	T265_10401	SHAE2_25110.1
OG0004011	T265_15136	SHAE2_81780.1
OG0004013	T265_06164	SHAE2_69890.1
OG0004015	T265_14492	SHAE2_99690.1, SHAE2_99690.2
OG0004016	T265_06913	SHAE2_1750.1, SHAE2_1750.2, SHAE2_1750.3, SHAE2_1750.4
OG0004018	T265_09487	SHAE2_91940.1, SHAE2_91940.2
OG0004019	T265_04159	SHAE2_92560.1
OG0004023	T265_10136	SHAE2_64240.3, SHAE2_64240.4, SHAE2_64240.5, SHAE2_64240.1, SHAE2_64240.2
OG0004024	T265_15006	SHAE2_1510.1
