Orthogroup	opisthorchis_viverrini	schistosoma_margrebowiei
OG0002622	T265_11458	SMRG1_57110.1, SMRG1_57110.2
OG0002623	T265_04416	SMRG1_10870.1, SMRG1_10870.2
OG0002624	T265_07686	SMRG1_18340.1
OG0002625	T265_06474	SMRG1_36140.4, SMRG1_36140.2, SMRG1_36140.3, SMRG1_36140.1
OG0002626	T265_08212	SMRG1_58190.1
OG0002627	T265_03218	SMRG1_12590.1, SMRG1_12590.2, SMRG1_12590.3, SMRG1_12590.4
OG0002628	T265_08624	SMRG1_41980.1
OG0002629	T265_13471	SMRG1_92570.3, SMRG1_92570.1, SMRG1_92570.2
OG0002630	T265_01008	SMRG1_8430.1
OG0002631	T265_05687	SMRG1_25260.1
OG0002632	T265_06015	SMRG1_85540.1, SMRG1_85540.3, SMRG1_85540.2
OG0002633	T265_04018	SMRG1_40050.1
OG0002634	T265_05042	SMRG1_25090.1
OG0002635	T265_06947	SMRG1_23240.1, SMRG1_23240.2
OG0002636	T265_12437	SMRG1_80680.1, SMRG1_80680.2, SMRG1_80680.3
OG0002637	T265_14280, T265_14279	SMRG1_95630.3, SMRG1_95630.4, SMRG1_95630.2, SMRG1_95630.1
OG0002638	T265_01339	SMRG1_54710.1, SMRG1_54710.2, SMRG1_54710.3
OG0002639	T265_06794	SMRG1_67630.1, SMRG1_67630.2
OG0002640	T265_08171	SMRG1_10180.4, SMRG1_10180.3, SMRG1_10180.1, SMRG1_10180.2
OG0002641	T265_11303	SMRG1_54140.1, SMRG1_54140.2
OG0002642	T265_06912	SMRG1_390.2, SMRG1_390.1
OG0002644	T265_14640	SMRG1_62480.1, SMRG1_62480.2, SMRG1_62480.3
OG0002645	T265_00224	SMRG1_9540.1
OG0002646	T265_05691	SMRG1_27200.1, SMRG1_27200.2
OG0002647	T265_03821	SMRG1_89260.1
OG0002648	T265_04212	SMRG1_6320.1
OG0002649	T265_05362	SMRG1_40510.1
OG0002650	T265_14961	SMRG1_8030.1, SMRG1_8030.2, SMRG1_8030.3
OG0002651	T265_13532, T265_13531	SMRG1_10220.1
OG0002652	T265_03490, T265_03489	SMRG1_45370.1, SMRG1_45370.3, SMRG1_45370.4, SMRG1_45370.2
OG0002653	T265_05349	SMRG1_90310.1
OG0002654	T265_15265	SMRG1_81810.3, SMRG1_81810.1, SMRG1_81810.2
OG0002655	T265_07489	SMRG1_57630.1
OG0002656	T265_13304	SMRG1_21260.1, SMRG1_21260.2, SMRG1_21260.3, SMRG1_21260.4
OG0002658	T265_00747, T265_12627	SMRG1_29590.1
OG0002660	T265_00945	SMRG1_2400.1
OG0002661	T265_13706	SMRG1_64360.1, SMRG1_64360.2
OG0002662	T265_14428	SMRG1_84290.1, SMRG1_84290.2, SMRG1_84290.3
OG0002663	T265_10211	SMRG1_84880.1, SMRG1_84880.2, SMRG1_84880.3, SMRG1_84880.5, SMRG1_84880.6, SMRG1_84880.4
OG0002664	T265_11068, T265_16106	SMRG1_97410.1
OG0002665	T265_06844, T265_16075	SMRG1_50970.1
OG0002666	T265_10120	SMRG1_32560.3, SMRG1_32560.1, SMRG1_32560.2
OG0002667	T265_03243	SMRG1_27730.1
OG0002668	T265_01423	SMRG1_68690.1, SMRG1_68690.2
OG0002669	T265_13389	SMRG1_89970.1, SMRG1_89970.2, SMRG1_89980.1
OG0002670	T265_02796	SMRG1_28790.2, SMRG1_28790.1, SMRG1_28790.3
OG0002671	T265_04847	SMRG1_94990.1, SMRG1_94990.2
OG0002672	T265_00778	SMRG1_74530.1
OG0002673	T265_14755	SMRG1_74630.1, SMRG1_74630.2, SMRG1_74630.3
OG0002674	T265_02974, T265_09573	SMRG1_27900.1, SMRG1_27900.2, SMRG1_97800.1
OG0002675	T265_01135	SMRG1_9420.1
OG0002676	T265_08124	SMRG1_69410.1, SMRG1_69410.2, SMRG1_69410.3, SMRG1_69410.4, SMRG1_69410.5
OG0002677	T265_11806	SMRG1_63070.1, SMRG1_63070.2
OG0002678	T265_14495, T265_08174	SMRG1_7210.1
OG0002679	T265_14188	SMRG1_81060.1
OG0002680	T265_01156	SMRG1_67870.1
OG0002681	T265_11893, T265_11894	SMRG1_27480.1
OG0002682	T265_10217	SMRG1_20410.1
OG0002683	T265_13830	SMRG1_95780.1, SMRG1_95780.2, SMRG1_95780.3
OG0002684	T265_05163	SMRG1_86640.1
OG0002685	T265_09546	SMRG1_15500.1, SMRG1_15490.1
OG0002686	T265_13273	SMRG1_54440.1
OG0002687	T265_04020, T265_04336	SMRG1_29370.1
OG0002688	T265_11653	SMRG1_25910.1
OG0002689	T265_04523	SMRG1_25940.1
OG0002690	T265_09672	SMRG1_41080.1, SMRG1_41080.2
OG0002691	T265_15871	SMRG1_84230.1
OG0002692	T265_11446	SMRG1_12830.1, SMRG1_12800.1
OG0002693	T265_02440	SMRG1_48830.1, SMRG1_48860.1
OG0002694	T265_04234, T265_07936	SMRG1_94730.1
OG0002696	T265_08323	SMRG1_34010.1, SMRG1_34010.2
OG0002697	T265_08181	SMRG1_10450.1, SMRG1_10450.2, SMRG1_10450.3
OG0002698	T265_12501	SMRG1_2220.2, SMRG1_2220.3, SMRG1_2220.1
OG0002699	T265_03019	SMRG1_5080.1, SMRG1_5080.2
OG0002700	T265_02734	SMRG1_97730.2, SMRG1_97730.1
OG0002701	T265_00287	SMRG1_55510.1, SMRG1_55510.3, SMRG1_55510.2, SMRG1_55570.1
OG0002709	T265_09385	SMRG1_7690.2, SMRG1_7690.1
OG0002710	T265_02910, T265_02911	SMRG1_730.1, SMRG1_730.2
OG0002711	T265_11288	SMRG1_91760.1
OG0002713	T265_05798	SMRG1_48400.1
OG0002714	T265_09095	SMRG1_78010.1
OG0002715	T265_02021	SMRG1_60180.1
OG0002716	T265_07182, T265_14219	SMRG1_68170.1
OG0002717	T265_01862, T265_16344	SMRG1_90450.1, SMRG1_90450.2
OG0002718	T265_08451, T265_10568	SMRG1_67190.1
OG0002719	T265_06423	SMRG1_5410.1, SMRG1_5410.2, SMRG1_5410.3, SMRG1_5410.4
OG0002720	T265_09225, T265_09226	SMRG1_4970.1
OG0002721	T265_11661	SMRG1_96370.1
OG0002722	T265_08585	SMRG1_21950.1, SMRG1_21950.2
OG0002724	T265_12997	SMRG1_82690.1
OG0002725	T265_08421	SMRG1_4210.4, SMRG1_4210.1, SMRG1_4210.2, SMRG1_4210.3, SMRG1_4210.5
OG0002726	T265_08999	SMRG1_30980.1
OG0002727	T265_00821	SMRG1_74380.1
OG0002728	T265_06495	SMRG1_8130.1
OG0002729	T265_13191, T265_07546, T265_07956, T265_14318	SMRG1_15740.1, SMRG1_15740.2, SMRG1_15740.4, SMRG1_15740.3, SMRG1_15740.5
OG0002730	T265_02419, T265_16240	SMRG1_81520.1, SMRG1_81520.2
OG0002731	T265_01959, T265_13402	SMRG1_46900.2, SMRG1_46900.1, SMRG1_46900.3
OG0002732	T265_14352	SMRG1_67810.1
OG0002733	T265_13194, T265_16356	SMRG1_24430.4, SMRG1_24430.5, SMRG1_24430.1, SMRG1_24430.2, SMRG1_24430.3
OG0002734	T265_13416	SMRG1_42610.1, SMRG1_42610.2, SMRG1_42610.5, SMRG1_42610.3, SMRG1_42610.4, SMRG1_42610.6
OG0002735	T265_10699	SMRG1_31100.1, SMRG1_31100.2, SMRG1_31100.3
OG0002736	T265_03760	SMRG1_24390.1, SMRG1_24390.2
OG0002737	T265_05897	SMRG1_36730.3, SMRG1_36730.1, SMRG1_36730.2
OG0002738	T265_03554, T265_03555, T265_05707, T265_10277, T265_12164, T265_12402, T265_05828	SMRG1_38310.1
OG0002739	T265_09407	SMRG1_12290.1, SMRG1_12290.2, SMRG1_12290.3, SMRG1_12290.5, SMRG1_12290.4
OG0002740	T265_02573	SMRG1_39620.1
OG0002741	T265_10545, T265_11017	SMRG1_17510.1, SMRG1_17510.2
OG0002742	T265_12515	SMRG1_71780.1, SMRG1_71780.2
OG0002743	T265_15636	SMRG1_42140.1
OG0002744	T265_06158	SMRG1_58290.2, SMRG1_58290.3, SMRG1_58290.1, SMRG1_58290.4
OG0002745	T265_05355	SMRG1_93630.1, SMRG1_93630.3, SMRG1_93630.4, SMRG1_93630.5, SMRG1_93630.2
OG0002747	T265_11759	SMRG1_25820.1
OG0002748	T265_13947, T265_06098	SMRG1_35350.1
OG0002749	T265_06761	SMRG1_48340.1
OG0002750	T265_13284, T265_16195	SMRG1_47740.1
OG0002751	T265_00573	SMRG1_40010.1, SMRG1_40010.2, SMRG1_40010.3
OG0002752	T265_00423, T265_16111	SMRG1_70900.1, SMRG1_70900.2, SMRG1_70900.3
OG0002755	T265_09929	SMRG1_3720.3, SMRG1_3720.4, SMRG1_3720.1, SMRG1_3720.2
OG0002756	T265_00650	SMRG1_58550.1
OG0002757	T265_00762	SMRG1_31880.1
OG0002758	T265_00955	SMRG1_5140.1, SMRG1_5140.2, SMRG1_5140.3
OG0002759	T265_03239	SMRG1_28300.6, SMRG1_28300.1, SMRG1_28300.2, SMRG1_28300.3, SMRG1_28300.4, SMRG1_28300.5
OG0002760	T265_11036, T265_11034, T265_11035	SMRG1_3440.1, SMRG1_3450.1
OG0002761	T265_03044	SMRG1_6060.2, SMRG1_6060.1, SMRG1_6060.3
OG0002762	T265_13549	SMRG1_96980.1
OG0002763	T265_13464	SMRG1_79040.1
OG0002764	T265_08194, T265_02184, T265_02185	SMRG1_31670.1
OG0002765	T265_05839	SMRG1_69030.1, SMRG1_69030.2
OG0002766	T265_00330	SMRG1_73650.1, SMRG1_73650.2
OG0002767	T265_06760	SMRG1_50140.1, SMRG1_50140.2, SMRG1_50140.3
OG0002768	T265_10258, T265_16169	SMRG1_2030.1
OG0002769	T265_01046	SMRG1_26260.1
OG0002771	T265_08021, T265_08022	SMRG1_33770.4, SMRG1_33770.3, SMRG1_33770.1, SMRG1_33770.2
OG0002774	T265_05258	SMRG1_2560.1
OG0002776	T265_11356	SMRG1_75250.1, SMRG1_75250.2
OG0002777	T265_05823	SMRG1_76660.1
OG0002778	T265_09444	SMRG1_96860.1
OG0002779	T265_14542	SMRG1_33370.1, SMRG1_36870.1, SMRG1_36870.2, SMRG1_36880.1
OG0002781	T265_07481	SMRG1_26680.1
OG0002782	T265_12327, T265_10961, T265_01932	SMRG1_79370.1, SMRG1_79370.2
OG0002783	T265_00286	SMRG1_54750.3, SMRG1_54750.1, SMRG1_54750.2
OG0002784	T265_01050	SMRG1_26270.1
OG0002785	T265_13376	SMRG1_71950.1
OG0002786	T265_13497	SMRG1_12760.3, SMRG1_12760.1, SMRG1_12760.2
OG0002787	T265_03074	SMRG1_6900.2, SMRG1_6900.1, SMRG1_6900.3, SMRG1_6900.4, SMRG1_6900.5
OG0002788	T265_01005	SMRG1_10350.1, SMRG1_10370.1
OG0002789	T265_08482	SMRG1_16190.1, SMRG1_16190.2, SMRG1_16190.3
OG0002790	T265_02675	SMRG1_77020.1, SMRG1_77020.2
OG0002791	T265_06735	SMRG1_2370.1
OG0002792	T265_06771	SMRG1_56310.2, SMRG1_56310.1
OG0002793	T265_04394	SMRG1_10990.2, SMRG1_10990.6, SMRG1_10990.3, SMRG1_10990.4, SMRG1_10990.5, SMRG1_10990.1, SMRG1_10990.7
OG0002794	T265_15249, T265_15899	SMRG1_95070.1, SMRG1_95070.2
OG0002795	T265_07477	SMRG1_26540.4, SMRG1_26540.1, SMRG1_26540.2, SMRG1_26540.3
OG0002796	T265_13167	SMRG1_12050.1
OG0002797	T265_04341	SMRG1_36500.1
OG0002798	T265_13131	SMRG1_74880.1, SMRG1_74880.4, SMRG1_74880.2, SMRG1_74880.3
OG0002799	T265_07700, T265_14359, T265_14358	SMRG1_84830.1
OG0002800	T265_14735	SMRG1_80030.1
OG0002802	T265_07569	SMRG1_92010.1, SMRG1_92010.2
OG0002803	T265_03781	SMRG1_26940.2, SMRG1_26940.1, SMRG1_26940.3
OG0002804	T265_13660	SMRG1_39350.1
OG0002805	T265_12771	SMRG1_56660.1
OG0002806	T265_15954, T265_07440, T265_16235	SMRG1_72380.1, SMRG1_72380.2
OG0002807	T265_06189	SMRG1_19920.4, SMRG1_19920.2, SMRG1_19920.1, SMRG1_19920.3
OG0002808	T265_04515	SMRG1_62640.1
OG0002809	T265_12974	SMRG1_82500.1, SMRG1_97830.1, SMRG1_97830.2
OG0002810	T265_06252	SMRG1_34860.1
OG0002811	T265_10010	SMRG1_21710.6, SMRG1_21710.2, SMRG1_21710.1, SMRG1_21710.4, SMRG1_21710.3, SMRG1_21710.5, SMRG1_21710.7, SMRG1_21710.8
OG0002812	T265_04204, T265_13449	SMRG1_86810.1
OG0002814	T265_05382	SMRG1_23670.1, SMRG1_23670.2, SMRG1_23670.5, SMRG1_23670.3, SMRG1_23670.4
OG0002815	T265_10978	SMRG1_64000.1, SMRG1_64010.1, SMRG1_64010.2
OG0002816	T265_08032	SMRG1_19040.1, SMRG1_19040.2, SMRG1_19040.3, SMRG1_19040.4
OG0002817	T265_04006	SMRG1_37390.1
OG0002818	T265_08927, T265_01280	SMRG1_75980.1, SMRG1_75980.2
OG0002819	T265_09770	SMRG1_69380.1, SMRG1_69380.2
OG0002820	T265_02159	SMRG1_75340.1
OG0002821	T265_03347	SMRG1_4100.1
OG0002822	T265_07965	SMRG1_9400.1
OG0002823	T265_05525	SMRG1_14550.1
OG0002824	T265_10376	SMRG1_1730.1, SMRG1_1730.2, SMRG1_1730.3, SMRG1_1730.4, SMRG1_1730.5, SMRG1_1730.6
OG0002825	T265_07639	SMRG1_49360.1
OG0002826	T265_11221, T265_15380	SMRG1_41010.1
OG0002827	T265_03736	SMRG1_27370.2, SMRG1_27370.3, SMRG1_27370.1
OG0002828	T265_09896	SMRG1_28210.1, SMRG1_28220.1
OG0002829	T265_06804	SMRG1_60080.1, SMRG1_60080.2
OG0002830	T265_15416	SMRG1_23570.3, SMRG1_23570.1, SMRG1_23570.2, SMRG1_23570.4
OG0002831	T265_06375	SMRG1_15130.1
OG0002832	T265_03399	SMRG1_82150.1, SMRG1_82150.2
OG0002834	T265_11271	SMRG1_3470.1, SMRG1_3470.2
OG0002835	T265_04910	SMRG1_92700.1, SMRG1_92700.2
OG0002836	T265_03775	SMRG1_25680.1, SMRG1_25680.4, SMRG1_25680.2, SMRG1_25680.3
OG0002837	T265_03657	SMRG1_15140.2, SMRG1_15140.1, SMRG1_15140.3, SMRG1_15140.4
OG0002838	T265_11730	SMRG1_13320.2, SMRG1_13320.1, SMRG1_13320.5, SMRG1_13320.3, SMRG1_13320.4
OG0002839	T265_00320	SMRG1_71750.1, SMRG1_71750.2, SMRG1_71750.3
OG0002840	T265_13355	SMRG1_92460.1, SMRG1_92460.2, SMRG1_92460.3, SMRG1_92460.4
OG0002841	T265_10889	SMRG1_51400.1
OG0002842	T265_12366, T265_08849, T265_15989	SMRG1_71500.4, SMRG1_71500.2, SMRG1_71500.3, SMRG1_71500.1, SMRG1_71500.5
OG0002844	T265_14223, T265_05563	SMRG1_68150.3, SMRG1_68150.1, SMRG1_68150.4, SMRG1_68150.2
OG0002845	T265_13463	SMRG1_10580.1, SMRG1_10590.1, SMRG1_10590.2
OG0002846	T265_16173	SMRG1_19240.1, SMRG1_19240.2, SMRG1_19240.3
OG0002847	T265_00612	SMRG1_58300.1
OG0002848	T265_14189, T265_08788	SMRG1_59520.2, SMRG1_59520.1, SMRG1_59520.3, SMRG1_59530.1
OG0002849	T265_06370	SMRG1_13120.1, SMRG1_13150.1
OG0002851	T265_08012, T265_12159, T265_14456, T265_08013	SMRG1_90810.1
OG0002852	T265_10322	SMRG1_13230.1
OG0002853	T265_09115	SMRG1_73810.1, SMRG1_73810.2
OG0002854	T265_02955, T265_13136	SMRG1_34620.1, SMRG1_34620.2
OG0002855	T265_08034	SMRG1_17850.2, SMRG1_17850.1, SMRG1_17850.3
OG0002856	T265_06755	SMRG1_53980.1
OG0002857	T265_01821, T265_01444	SMRG1_63690.1, SMRG1_63690.2, SMRG1_63690.3
OG0002858	T265_01858	SMRG1_9560.1
OG0002859	T265_02034	SMRG1_63310.1, SMRG1_63310.3, SMRG1_63310.2, SMRG1_63310.4
OG0002860	T265_14764	SMRG1_77950.1, SMRG1_77950.2
OG0002861	T265_08733, T265_14653	SMRG1_89080.1, SMRG1_89080.2
OG0002863	T265_16256, T265_04944	SMRG1_17630.1, SMRG1_17620.1
OG0002864	T265_13279	SMRG1_54390.1
OG0002865	T265_01001	SMRG1_10310.1
OG0002866	T265_05742, T265_08029, T265_14459, T265_14460	SMRG1_35890.1
OG0002867	T265_14794	SMRG1_3640.1, SMRG1_3640.2
OG0002868	T265_04776, T265_04777	SMRG1_88160.1, SMRG1_88160.2
OG0002869	T265_02470	SMRG1_1830.1, SMRG1_1830.2, SMRG1_1830.3
OG0002870	T265_02369	SMRG1_48160.3, SMRG1_48160.1, SMRG1_48160.2
OG0002871	T265_05892	SMRG1_45310.2, SMRG1_45310.3, SMRG1_45310.1
OG0002872	T265_06839	SMRG1_50280.1
OG0002873	T265_05961	SMRG1_93030.1
OG0002874	T265_13044	SMRG1_39660.1, SMRG1_39690.1
OG0002875	T265_08601	SMRG1_51740.1
OG0002876	T265_09158	SMRG1_72320.1
OG0002877	T265_15585	SMRG1_60130.1
OG0002878	T265_09786	SMRG1_64430.2, SMRG1_64430.8, SMRG1_64430.5, SMRG1_64430.3, SMRG1_64430.4, SMRG1_64430.7, SMRG1_64430.1, SMRG1_64430.6
OG0002879	T265_00994	SMRG1_17100.1
OG0002880	T265_15974, T265_16333, T265_16372	SMRG1_21650.1
OG0002881	T265_03918	SMRG1_61650.1
OG0002882	T265_08367, T265_08365, T265_08366	SMRG1_16720.1, SMRG1_16710.1
OG0002883	T265_00123	SMRG1_51840.1, SMRG1_51840.2
OG0002884	T265_01404	SMRG1_65640.2, SMRG1_65640.4, SMRG1_65640.3, SMRG1_65640.1
OG0002885	T265_03301, T265_03258	SMRG1_47450.1, SMRG1_47450.4, SMRG1_47450.2, SMRG1_47450.3
OG0002886	T265_00431	SMRG1_75010.2, SMRG1_75010.3, SMRG1_75010.1, SMRG1_75010.4
OG0002889	T265_09957	SMRG1_82870.4, SMRG1_82870.1, SMRG1_82870.2, SMRG1_82870.5, SMRG1_82870.3
OG0002890	T265_15384	SMRG1_27820.1, SMRG1_27820.2
OG0002892	T265_12956	SMRG1_76970.1
OG0002893	T265_13538	SMRG1_8050.1
OG0002902	T265_10089	SMRG1_39380.2, SMRG1_39380.1, SMRG1_39380.3
OG0002903	T265_01720, T265_16142, T265_15992	SMRG1_71450.1
OG0002904	T265_00938, T265_12671, T265_16281	SMRG1_21890.1
OG0002905	T265_13028, T265_02524	SMRG1_66920.1
OG0002906	T265_10987	SMRG1_29140.1, SMRG1_29140.2, SMRG1_29140.3, SMRG1_29140.4
OG0002907	T265_00957	SMRG1_5170.1, SMRG1_5170.2
OG0002908	T265_13687, T265_15239	SMRG1_69420.1
OG0002910	T265_13256	SMRG1_16460.1
OG0002911	T265_13253	SMRG1_14490.1
OG0002912	T265_12025, T265_15674	SMRG1_65420.1
OG0002913	T265_08468, T265_12220	SMRG1_9740.1
OG0002914	T265_10038	SMRG1_15990.1
OG0002915	T265_13119	SMRG1_77980.1, SMRG1_77980.2, SMRG1_77980.3, SMRG1_77980.4, SMRG1_77980.6, SMRG1_77980.5
OG0002916	T265_02505	SMRG1_17570.1, SMRG1_17570.2
OG0002917	T265_10733	SMRG1_23060.1, SMRG1_23060.2
OG0002918	T265_06975	SMRG1_82120.1, SMRG1_82120.2
OG0002919	T265_07324	SMRG1_87050.1, SMRG1_87050.2
OG0002921	T265_07949	SMRG1_96350.1
OG0002922	T265_02668	SMRG1_77030.1
OG0002923	T265_12590	SMRG1_59960.1
OG0002924	T265_09413	SMRG1_11360.1
OG0002925	T265_03081	SMRG1_12080.1
OG0002926	T265_01295	SMRG1_32530.1, SMRG1_32530.2
OG0002927	T265_03127	SMRG1_9250.1
OG0002928	T265_13841	SMRG1_75590.1
OG0002929	T265_00854	SMRG1_21410.2, SMRG1_21410.3, SMRG1_21410.1
OG0002930	T265_09338	SMRG1_40720.1, SMRG1_40720.2, SMRG1_40720.3
OG0002931	T265_10381	SMRG1_1740.1, SMRG1_1740.2
OG0002932	T265_12802	SMRG1_45200.1, SMRG1_45190.1
OG0002933	T265_13654, T265_16004, T265_13655	SMRG1_40410.1, SMRG1_40420.1
OG0002934	T265_07078	SMRG1_94510.3, SMRG1_94510.1, SMRG1_94510.2
OG0002935	T265_01577	SMRG1_55860.1, SMRG1_66390.1
OG0002936	T265_02894	SMRG1_47390.1, SMRG1_47390.2
OG0002938	T265_04269, T265_04417, T265_04418	SMRG1_79540.1
OG0002939	T265_03203	SMRG1_12640.1, SMRG1_12640.2, SMRG1_12640.3, SMRG1_12640.4
OG0002940	T265_12767, T265_01318	SMRG1_48670.1
OG0002941	T265_10241	SMRG1_55580.1, SMRG1_55590.1
OG0002942	T265_02787	SMRG1_78880.1, SMRG1_78860.1
OG0002943	T265_13089	SMRG1_78900.1, SMRG1_78900.2
OG0002944	T265_10544	SMRG1_17520.1
OG0002945	T265_11225	SMRG1_78280.1, SMRG1_78280.2
OG0002946	T265_11123, T265_15274, T265_09246, T265_02088	SMRG1_16300.1, SMRG1_16300.2
OG0002947	T265_09749	SMRG1_90600.1, SMRG1_90600.2, SMRG1_90600.3
OG0002948	T265_10715	SMRG1_60210.4, SMRG1_60210.1, SMRG1_60210.2, SMRG1_60210.3
OG0002949	T265_02799	SMRG1_34150.1, SMRG1_34150.2
OG0002950	T265_04871	SMRG1_70770.1
OG0002951	T265_07586	SMRG1_37930.1
OG0002952	T265_12773	SMRG1_51110.1, SMRG1_51120.1
OG0002953	T265_04423, T265_15987	SMRG1_3190.3, SMRG1_3190.1, SMRG1_3190.2, SMRG1_3190.4
OG0002954	T265_06597, T265_15941	SMRG1_60770.1, SMRG1_60770.2, SMRG1_60770.3
OG0002955	T265_14732	SMRG1_74340.1, SMRG1_74340.3, SMRG1_74340.2
OG0002956	T265_15076	SMRG1_96100.3, SMRG1_96100.2, SMRG1_96100.1
OG0002957	T265_00422	SMRG1_70880.1, SMRG1_70880.2
OG0002958	T265_16166, T265_10751, T265_10762	SMRG1_67400.1
OG0002959	T265_13472	SMRG1_88140.1, SMRG1_88140.2, SMRG1_88140.3, SMRG1_88140.4
OG0002960	T265_05712	SMRG1_49340.1, SMRG1_49340.2
OG0002961	T265_11252	SMRG1_18640.4, SMRG1_18640.1, SMRG1_18640.3, SMRG1_18640.5, SMRG1_18640.2
OG0002962	T265_14105	SMRG1_66960.1, SMRG1_66960.2
OG0002964	T265_08700	SMRG1_25300.1, SMRG1_25300.2, SMRG1_25300.3
OG0002965	T265_02144	SMRG1_93840.1, SMRG1_93840.2
OG0002966	T265_04442	SMRG1_44170.2, SMRG1_44170.1, SMRG1_44170.4, SMRG1_44170.3
OG0002967	T265_09516, T265_09515, T265_14873	SMRG1_59640.1
OG0002968	T265_14182, T265_14181	SMRG1_18870.1
OG0002969	T265_07415	SMRG1_53330.1, SMRG1_53330.2, SMRG1_53330.3, SMRG1_53330.4, SMRG1_53330.5, SMRG1_53330.6, SMRG1_53330.7
OG0002970	T265_12882	SMRG1_9510.1
OG0002971	T265_09283	SMRG1_63590.1, SMRG1_63590.2, SMRG1_63590.4, SMRG1_63590.5, SMRG1_63590.3
OG0002972	T265_00627	SMRG1_62310.1
OG0002973	T265_07435	SMRG1_49150.1
OG0002974	T265_15126	SMRG1_32590.3, SMRG1_32590.4, SMRG1_32590.1, SMRG1_32590.2
OG0002975	T265_01518	SMRG1_38290.1
OG0002976	T265_03160	SMRG1_64100.2, SMRG1_64100.3, SMRG1_64100.4, SMRG1_64100.1
OG0002977	T265_01592	SMRG1_7600.3, SMRG1_7600.1, SMRG1_7600.2
OG0002979	T265_11670	SMRG1_20070.1
OG0002980	T265_00740	SMRG1_29430.2, SMRG1_29430.3, SMRG1_29430.1
OG0002981	T265_14186	SMRG1_75790.1, SMRG1_75790.2
OG0002982	T265_13871	SMRG1_54250.1, SMRG1_54250.2, SMRG1_54250.3, SMRG1_54250.4
OG0002983	T265_02113, T265_15879	SMRG1_24810.1
OG0002984	T265_14382	SMRG1_12300.1
OG0002985	T265_15506	SMRG1_1920.1, SMRG1_1920.5, SMRG1_1920.2, SMRG1_1920.4, SMRG1_1920.3
OG0002986	T265_10270, T265_10269	SMRG1_9620.1, SMRG1_9610.1
OG0002988	T265_08760	SMRG1_94350.1, SMRG1_94350.3, SMRG1_94350.2, SMRG1_94350.4
OG0002989	T265_09294	SMRG1_50110.2, SMRG1_50110.1, SMRG1_50110.3, SMRG1_50110.4
OG0002990	T265_11604	SMRG1_81570.1, SMRG1_81570.2
OG0002991	T265_00107	SMRG1_32030.1
OG0002992	T265_12542	SMRG1_76500.1
OG0002993	T265_15836, T265_09955, T265_10213, T265_07127	SMRG1_84650.1
OG0002994	T265_14978	SMRG1_18850.1
OG0002995	T265_10496	SMRG1_90090.1
OG0002996	T265_09556	SMRG1_14420.1
OG0002997	T265_11005	SMRG1_34420.1
OG0002998	T265_01464	SMRG1_44800.1, SMRG1_44800.2
OG0002999	T265_10797	SMRG1_60340.1
OG0003000	T265_13667	SMRG1_27180.1, SMRG1_27180.2
OG0003001	T265_06939	SMRG1_27120.1
OG0003002	T265_06956	SMRG1_19090.1
OG0003003	T265_10787	SMRG1_95080.3, SMRG1_95080.1, SMRG1_95080.2
OG0003004	T265_02782	SMRG1_75700.1
OG0003006	T265_10485	SMRG1_85810.2, SMRG1_85810.1
OG0003007	T265_14668	SMRG1_59610.1
OG0003008	T265_10063	SMRG1_32110.1
OG0003009	T265_04390	SMRG1_6260.1, SMRG1_6260.2, SMRG1_6260.3, SMRG1_6260.4
OG0003010	T265_13842	SMRG1_72450.3, SMRG1_72450.4, SMRG1_72450.1, SMRG1_72450.2
OG0003011	T265_07456	SMRG1_30420.1
OG0003012	T265_02531	SMRG1_62160.1, SMRG1_62160.2
OG0003013	T265_03958	SMRG1_78760.1, SMRG1_78760.2, SMRG1_78760.3
OG0003014	T265_14360	SMRG1_84900.1
OG0003015	T265_04992	SMRG1_43680.1, SMRG1_43680.2, SMRG1_43680.3, SMRG1_43680.4
OG0003016	T265_08197	SMRG1_76180.1
OG0003017	T265_02207	SMRG1_51020.1, SMRG1_51020.2
OG0003018	T265_05229, T265_13729, T265_16104	SMRG1_95910.1
OG0003019	T265_00834	SMRG1_75180.1, SMRG1_75180.2
OG0003020	T265_13359	SMRG1_28900.3, SMRG1_28900.1, SMRG1_28900.2
OG0003021	T265_11800	SMRG1_84920.1
OG0003023	T265_04962, T265_12395	SMRG1_84850.1, SMRG1_84850.2
OG0003024	T265_08219	SMRG1_78330.3, SMRG1_78330.2, SMRG1_78330.1
OG0003025	T265_08285	SMRG1_37130.1, SMRG1_37130.2, SMRG1_37130.3, SMRG1_37130.4, SMRG1_37130.5
OG0003026	T265_02585	SMRG1_33250.1, SMRG1_33250.3, SMRG1_33250.2
OG0003027	T265_11623	SMRG1_18230.1
OG0003028	T265_14740	SMRG1_9650.1
OG0003029	T265_07912	SMRG1_82720.1
OG0003030	T265_14667	SMRG1_19050.1, SMRG1_19050.2, SMRG1_19050.3
OG0003031	T265_03339	SMRG1_65130.1
OG0003032	T265_09883	SMRG1_61920.1, SMRG1_61920.2
OG0003033	T265_00067	SMRG1_47540.1
OG0003034	T265_13931	SMRG1_83130.3, SMRG1_83130.1, SMRG1_83130.2, SMRG1_83130.4, SMRG1_83130.5
OG0003036	T265_13241	SMRG1_85110.1
OG0003037	T265_08191	SMRG1_79920.1
OG0003038	T265_01298	SMRG1_52750.1
OG0003039	T265_12554	SMRG1_46590.3, SMRG1_46590.1, SMRG1_46590.2
