Orthogroup	schistosoma_rodhaini	schistosoma_japonicum
OG0003398	SRDH2_9830.1, SRDH2_9830.2, SRDH2_9830.3, SRDH2_9830.4	EWB00_008514.1, EWB00_008514.2
OG0003400	SRDH2_72600.1, SRDH2_72600.2	EWB00_006634
OG0003401	SRDH2_34850.1	EWB00_002124
OG0003402	SRDH2_21120.2, SRDH2_21120.1, SRDH2_21120.4, SRDH2_21120.5, SRDH2_21120.3	EWB00_006448.1, EWB00_006448.2
OG0003403	SRDH2_51350.1	EWB00_004423
OG0003404	SRDH2_76900.5, SRDH2_76900.1, SRDH2_76900.4, SRDH2_76900.6, SRDH2_76900.3, SRDH2_76900.2	EWB00_001371.1, EWB00_001371.2, EWB00_001371.3
OG0003405	SRDH2_48390.1	EWB00_010805
OG0003406	SRDH2_7080.1, SRDH2_7080.3, SRDH2_7080.2, SRDH2_7050.1	EWB00_007774.1, EWB00_007774.2
OG0003407	SRDH2_88200.1, SRDH2_88210.1, SRDH2_88200.2, SRDH2_88200.3, SRDH2_88200.5, SRDH2_88200.6, SRDH2_88200.4, SRDH2_88110.1	EWB00_009604.1, EWB00_009604.2
OG0003408	SRDH2_26030.1, SRDH2_26030.2, SRDH2_26030.3, SRDH2_26030.4, SRDH2_26030.5, SRDH2_26030.6	EWB00_000283.1, EWB00_000283.2, EWB00_000283.3
OG0003409	SRDH2_18160.1	EWB00_006521
OG0003410	SRDH2_70660.3, SRDH2_70660.1, SRDH2_70660.2	EWB00_010097, EWB00_010096
OG0003411	SRDH2_39510.1, SRDH2_39510.2, SRDH2_39510.3	EWB00_006177.2, EWB00_006177.1, EWB00_006177.4, EWB00_006177.3
OG0003412	SRDH2_5200.1, SRDH2_5210.4, SRDH2_5210.1, SRDH2_5210.2, SRDH2_5210.3	EWB00_008272
OG0003414	SRDH2_39700.3, SRDH2_39700.1, SRDH2_39700.2	EWB00_006156
OG0003415	SRDH2_81600.1	EWB00_002257
OG0003416	SRDH2_70850.2, SRDH2_70850.1	EWB00_010071.2, EWB00_010071.1, EWB00_010071.3
OG0003417	SRDH2_57730.1	EWB00_005253.1, EWB00_005253.2
OG0003418	SRDH2_47960.1	EWB00_008966.1, EWB00_008966.2
OG0003419	SRDH2_75740.1	EWB00_010931.1, EWB00_010931.2
OG0003420	SRDH2_38020.1	EWB00_004367.2, EWB00_004367.1
OG0003422	SRDH2_47700.1, SRDH2_47700.2, SRDH2_66180.1	EWB00_002075.1, EWB00_002075.2
OG0003423	SRDH2_15060.1	EWB00_004586
OG0003424	SRDH2_89550.1	EWB00_005280.4, EWB00_005280.6, EWB00_005280.3, EWB00_005280.5, EWB00_005280.1, EWB00_005280.2
OG0003425	SRDH2_87960.1, SRDH2_87960.2, SRDH2_87960.3, SRDH2_87960.4	EWB00_001350
OG0003426	SRDH2_65580.1	EWB00_008880
OG0003427	SRDH2_44850.1	EWB00_001006, EWB00_001002, EWB00_001005
OG0003428	SRDH2_85060.1	EWB00_008956
OG0003429	SRDH2_79860.1, SRDH2_79860.2	EWB00_004576.1, EWB00_004576.2
OG0003430	SRDH2_78980.1	EWB00_002024
OG0003431	SRDH2_20710.1	EWB00_002523, EWB00_002522
OG0003432	SRDH2_72460.1, SRDH2_72460.4, SRDH2_72460.2, SRDH2_72460.3	EWB00_008132.1, EWB00_008132.3, EWB00_008132.2
OG0003433	SRDH2_4860.1	EWB00_009567.1, EWB00_009567.2
OG0003434	SRDH2_61340.1	EWB00_011165
OG0003435	SRDH2_37990.1	EWB00_005618.1, EWB00_005618.2
OG0003436	SRDH2_51370.3, SRDH2_51370.2, SRDH2_51370.1	EWB00_004421
OG0003437	SRDH2_72900.1	EWB00_004970.1, EWB00_004970.3, EWB00_004970.2
OG0003438	SRDH2_31300.1	EWB00_007438
OG0003439	SRDH2_22510.2, SRDH2_22510.3, SRDH2_22510.5, SRDH2_22510.1, SRDH2_22510.4	EWB00_002383
OG0003440	SRDH2_22830.1	EWB00_003528.2, EWB00_003528.4, EWB00_003528.10, EWB00_003528.9, EWB00_003528.3, EWB00_003528.1, EWB00_003528.5, EWB00_003528.6, EWB00_003528.7, EWB00_003528.8
OG0003441	SRDH2_27330.1	EWB00_005009.1, EWB00_005009.2
OG0003442	SRDH2_73170.1, SRDH2_73170.2	EWB00_008350.1, EWB00_008350.2
OG0003443	SRDH2_60510.3, SRDH2_60510.1, SRDH2_60510.2	EWB00_011244.1, EWB00_011244.2
OG0003444	SRDH2_11000.2, SRDH2_11000.1	EWB00_004673.1, EWB00_004673.2, EWB00_004673.3
OG0003445	SRDH2_45200.1	EWB00_008285
OG0003446	SRDH2_32620.1, SRDH2_32620.2	EWB00_008367.3, EWB00_008367.1, EWB00_008367.4, EWB00_008367.2
OG0003447	SRDH2_5520.5, SRDH2_5520.6, SRDH2_5520.1, SRDH2_5520.3, SRDH2_5520.4, SRDH2_5520.2	EWB00_006310.1, EWB00_006310.2
OG0003448	SRDH2_71260.2, SRDH2_71260.1, SRDH2_71260.3	EWB00_001621
OG0003449	SRDH2_71250.1, SRDH2_71250.2	EWB00_001622.1, EWB00_001622.2
OG0003451	SRDH2_87540.1, SRDH2_87540.2	EWB00_008644, EWB00_008643
OG0003452	SRDH2_8850.1, SRDH2_8850.2, SRDH2_8850.3	EWB00_008669
OG0003453	SRDH2_43660.1	EWB00_009555.1, EWB00_009555.2
OG0003454	SRDH2_36130.3, SRDH2_36130.2, SRDH2_36130.1	EWB00_003429.1, EWB00_003429.2, EWB00_003429.3
OG0003455	SRDH2_63310.20, SRDH2_63310.21, SRDH2_63370.1	EWB00_001163.1, EWB00_001163.2, EWB00_001163.3, EWB00_001163.4, EWB00_001163.5
OG0003456	SRDH2_8400.1	EWB00_008836
OG0003457	SRDH2_31870.1	EWB00_003158
OG0003458	SRDH2_39330.2, SRDH2_39330.1, SRDH2_39330.3, SRDH2_39330.4	EWB00_006194
OG0003459	SRDH2_75660.1	EWB00_010922
OG0003460	SRDH2_44670.3, SRDH2_44670.5, SRDH2_44670.1, SRDH2_44670.2, SRDH2_44670.4	EWB00_000980.4, EWB00_000980.1, EWB00_000980.2, EWB00_000980.3
OG0003461	SRDH2_86800.2, SRDH2_86800.4, SRDH2_86800.3, SRDH2_86800.5, SRDH2_86800.6, SRDH2_86800.7	EWB00_007307.2
OG0003461	SRDH2_86800.1	EWB00_007307.1
OG0003462	SRDH2_39770.1, SRDH2_39770.2	EWB00_006148
OG0003463	SRDH2_88040.1	EWB00_003004, EWB00_001660.5, EWB00_001660.1, EWB00_001660.2, EWB00_001660.3, EWB00_001660.4
OG0003465	SRDH2_64500.1, SRDH2_64500.2, SRDH2_64500.4, SRDH2_64500.3	EWB00_009791.1, EWB00_009791.3, EWB00_009791.2
OG0003466	SRDH2_10300.1, SRDH2_10310.1	EWB00_005532.1, EWB00_005532.2, EWB00_005532.3, EWB00_005532.4
OG0003467	SRDH2_79080.1	EWB00_002014
OG0003468	SRDH2_70630.2, SRDH2_70630.1	EWB00_008929.1, EWB00_008929.2
OG0003469	SRDH2_51560.2, SRDH2_51560.1, SRDH2_51560.3	EWB00_005218
OG0003470	SRDH2_53820.4, SRDH2_53820.1, SRDH2_53820.2, SRDH2_53820.3	EWB00_006821
OG0003471	SRDH2_46770.1, SRDH2_46770.2	EWB00_000172.1
OG0003472	SRDH2_9240.1, SRDH2_9240.2	EWB00_003062.1, EWB00_003062.2, EWB00_003062.3, EWB00_003062.4
OG0003473	SRDH2_79820.1	EWB00_004571, EWB00_004572
OG0003474	SRDH2_58180.2, SRDH2_58180.1, SRDH2_58180.3, SRDH2_58180.4	EWB00_005130.1, EWB00_005130.5, EWB00_005130.2, EWB00_005130.3, EWB00_005130.4, EWB00_005130.6
OG0003475	SRDH2_24870.1	EWB00_001085.1, EWB00_001085.2
OG0003476	SRDH2_43090.1, SRDH2_43090.2	EWB00_006402.1, EWB00_006402.2
OG0003477	SRDH2_93500.1	EWB00_011377
OG0003478	SRDH2_6730.1	EWB00_009561.2, EWB00_009561.1, EWB00_009561.3
OG0003479	SRDH2_28370.1	EWB00_006951.1, EWB00_006951.2, EWB00_006951.3
OG0003480	SRDH2_68420.1, SRDH2_68420.2	EWB00_006233.1, EWB00_006233.2
OG0003481	SRDH2_63190.4, SRDH2_63190.1, SRDH2_63190.2, SRDH2_63190.3	EWB00_011156
OG0003482	SRDH2_89800.1	EWB00_007533
OG0003483	SRDH2_30770.1	EWB00_005976.1, EWB00_005976.2, EWB00_005976.5, EWB00_005976.3, EWB00_005976.4
OG0003484	SRDH2_4360.1, SRDH2_4360.2	EWB00_004846
OG0003485	SRDH2_85760.4, SRDH2_85760.1, SRDH2_85760.2, SRDH2_85760.3	EWB00_009592, EWB00_009595
OG0003486	SRDH2_41660.1	EWB00_007660.1, EWB00_007660.2, EWB00_007660.3
OG0003487	SRDH2_52590.5, SRDH2_52590.1, SRDH2_52590.4, SRDH2_52590.2, SRDH2_52590.3	EWB00_006510.1, EWB00_006510.3, EWB00_006510.4, EWB00_006510.2
OG0003488	SRDH2_11980.1, SRDH2_11960.1	EWB00_009415.1, EWB00_009415.2, EWB00_009415.3
OG0003489	SRDH2_78690.2, SRDH2_78690.1	EWB00_007266.2, EWB00_007266.3, EWB00_007266.1, EWB00_007266.4
OG0003490	SRDH2_9130.3, SRDH2_9130.1, SRDH2_9130.2	EWB00_003071.1, EWB00_003071.2
OG0003491	SRDH2_35960.1, SRDH2_35960.2, SRDH2_35960.3	EWB00_001762.1, EWB00_001762.2, EWB00_001762.3
OG0003492	SRDH2_62560.1	EWB00_011348, EWB00_011347
OG0003493	SRDH2_94730.1, SRDH2_94420.1, SRDH2_94480.1	EWB00_003175
OG0003494	SRDH2_96390.1	EWB00_005519.2, EWB00_005519.4, EWB00_005519.5, EWB00_005519.3, EWB00_005519.1
OG0003495	SRDH2_4200.1	EWB00_009577.3, EWB00_009577.1, EWB00_009577.2
OG0003496	SRDH2_30750.2, SRDH2_30750.1	EWB00_005978.1, EWB00_005978.2
OG0003497	SRDH2_56500.2, SRDH2_56500.1	EWB00_000438, EWB00_003786
OG0003498	SRDH2_72200.1	EWB00_009347.1, EWB00_009347.2
OG0003500	SRDH2_64930.1	EWB00_007109.1, EWB00_007109.2, EWB00_007109.3
OG0003501	SRDH2_79350.1	EWB00_008240.1, EWB00_008240.2
OG0003502	SRDH2_89880.3, SRDH2_89880.1, SRDH2_89880.2	EWB00_009443
OG0003503	SRDH2_5820.1	EWB00_002043.4, EWB00_002043.1, EWB00_002043.3, EWB00_002043.2, EWB00_002043.5
OG0003504	SRDH2_39110.1	EWB00_006216.1, EWB00_006216.2
OG0003505	SRDH2_52170.1	EWB00_005314.1, EWB00_005314.2, EWB00_005314.3, EWB00_005314.4
OG0003506	SRDH2_1100.1	EWB00_005692.1, EWB00_005692.2, EWB00_005692.3
OG0003507	SRDH2_4210.1, SRDH2_4210.2, SRDH2_4210.3, SRDH2_4210.4	EWB00_004827, EWB00_010540
OG0003508	SRDH2_67120.1, SRDH2_67120.2	EWB00_003644
OG0003509	SRDH2_44220.1, SRDH2_44220.2	EWB00_000031
OG0003510	SRDH2_1080.2, SRDH2_1080.3, SRDH2_1080.1, SRDH2_1080.4	EWB00_005690
OG0003511	SRDH2_67020.1, SRDH2_67020.2, SRDH2_67020.4, SRDH2_67020.6, SRDH2_67020.8, SRDH2_67020.9, SRDH2_67020.7, SRDH2_67020.3, SRDH2_67020.5	EWB00_008714
OG0003512	SRDH2_84960.1	EWB00_008789.1, EWB00_008789.2, EWB00_008789.3, EWB00_008789.4
OG0003513	SRDH2_77540.2, SRDH2_77540.4, SRDH2_77540.6, SRDH2_77540.8, SRDH2_77540.1, SRDH2_77540.5, SRDH2_77540.7, SRDH2_77540.9, SRDH2_77540.3	EWB00_007160
OG0003514	SRDH2_29290.1	EWB00_000641
OG0003515	SRDH2_97230.1	EWB00_004772.1, EWB00_004772.2
OG0003516	SRDH2_51960.4, SRDH2_51960.1, SRDH2_51960.3, SRDH2_51960.2	EWB00_010609
OG0003517	SRDH2_98880.1	EWB00_004794.2, EWB00_004794.1, EWB00_004794.3, EWB00_004794.4, EWB00_004794.5
OG0003518	SRDH2_89540.1	EWB00_005278.1, EWB00_005278.2
OG0003519	SRDH2_37280.5, SRDH2_37280.2, SRDH2_37280.6, SRDH2_37280.1, SRDH2_37280.4, SRDH2_37280.7, SRDH2_37280.8, SRDH2_37280.9, SRDH2_37280.3	EWB00_007709.1, EWB00_007709.2
OG0003520	SRDH2_59250.1, SRDH2_59250.2, SRDH2_59250.3	EWB00_005566
OG0003521	SRDH2_11790.1	EWB00_009438
OG0003522	SRDH2_82240.1	EWB00_007484
OG0003523	SRDH2_55720.1	EWB00_000743
OG0003524	SRDH2_63630.1	EWB00_004011
OG0003525	SRDH2_3440.5, SRDH2_3440.1, SRDH2_3440.3, SRDH2_3440.4, SRDH2_3440.2	EWB00_007344
OG0003526	SRDH2_30490.1	EWB00_006005.1, EWB00_006005.2, EWB00_006005.3, EWB00_006005.4
OG0003527	SRDH2_81610.1, SRDH2_81610.4, SRDH2_81610.2, SRDH2_81610.3	EWB00_002256.2, EWB00_002256.1, EWB00_002256.3
OG0003528	SRDH2_650.1	EWB00_010233.2, EWB00_010233.4, EWB00_010233.1, EWB00_010233.3
OG0003529	SRDH2_42500.1	EWB00_003232
OG0003530	SRDH2_69850.1	EWB00_004001.1, EWB00_004001.2, EWB00_004001.3
OG0003531	SRDH2_10980.1	EWB00_009491
OG0003532	SRDH2_8470.1, SRDH2_8470.2	EWB00_008841.2, EWB00_008841.3, EWB00_008841.1, EWB00_008841.4, EWB00_008841.5, EWB00_008841.6, EWB00_008841.7, EWB00_008841.8
OG0003533	SRDH2_49110.2, SRDH2_49110.1, SRDH2_49110.5, SRDH2_49110.3, SRDH2_49110.6, SRDH2_49110.4	EWB00_010709
OG0003534	SRDH2_89990.1, SRDH2_89990.2	EWB00_000325
OG0003535	SRDH2_99600.1	EWB00_006668
OG0003536	SRDH2_62610.1	EWB00_011353
OG0003537	SRDH2_60900.4, SRDH2_60900.1, SRDH2_60900.3, SRDH2_60900.2	EWB00_000502
OG0003538	SRDH2_22470.1	EWB00_005823.1
OG0003539	SRDH2_79000.1	EWB00_002023
OG0003540	SRDH2_4380.1, SRDH2_102500.1, SRDH2_102500.3, SRDH2_102500.2	EWB00_004850.1, EWB00_004850.2
OG0003541	SRDH2_89080.1, SRDH2_89110.1, SRDH2_89070.1, SRDH2_89070.2	EWB00_003020
OG0003542	SRDH2_65690.1	EWB00_008893.1, EWB00_008893.2
OG0003543	SRDH2_50370.1	EWB00_007608
OG0003544	SRDH2_49330.1	EWB00_008069
OG0003545	SRDH2_19970.1	EWB00_010356.1, EWB00_010356.2, EWB00_010356.3
OG0003547	SRDH2_7750.1	EWB00_008593.3, EWB00_008593.1, EWB00_008593.2
OG0003548	SRDH2_21920.1, SRDH2_21920.2, SRDH2_21920.3, SRDH2_21920.4, SRDH2_21920.5, SRDH2_21920.6	EWB00_005758.1, EWB00_005758.2
OG0003549	SRDH2_90860.1, SRDH2_90860.2, SRDH2_90860.3, SRDH2_90860.4	EWB00_003272.1, EWB00_003272.2, EWB00_003272.3
OG0003550	SRDH2_37480.4, SRDH2_37480.1, SRDH2_37480.2, SRDH2_37480.3	EWB00_001310.1, EWB00_001310.2, EWB00_001310.3
OG0003551	SRDH2_68020.1	EWB00_005582.1, EWB00_005582.2
OG0003552	SRDH2_59310.1	EWB00_003466.1, EWB00_003466.2
OG0003553	SRDH2_10200.1, SRDH2_10200.3, SRDH2_10200.2	EWB00_000806.1, EWB00_000806.2
OG0003554	SRDH2_70780.1	EWB00_010077
OG0003555	SRDH2_78470.1, SRDH2_78470.2, SRDH2_78470.3, SRDH2_78470.4	EWB00_011006
OG0003556	SRDH2_62540.1	EWB00_011345
OG0003557	SRDH2_47450.1, SRDH2_47450.2	EWB00_002541
OG0003558	SRDH2_59870.1, SRDH2_59870.2, SRDH2_59870.3	EWB00_005180.1, EWB00_005180.2
OG0003559	SRDH2_84100.1, SRDH2_84100.2, SRDH2_84100.3, SRDH2_84100.4, SRDH2_84100.5	EWB00_008946.1, EWB00_008946.2
OG0003560	SRDH2_64320.5, SRDH2_64320.6, SRDH2_64320.7, SRDH2_64320.8, SRDH2_64320.3, SRDH2_64320.4, SRDH2_64320.1, SRDH2_64320.2	EWB00_000392.3, EWB00_000392.1, EWB00_000392.2
OG0003561	SRDH2_4690.2, SRDH2_4690.1, SRDH2_4690.3	EWB00_000101.1, EWB00_000101.2
OG0003562	SRDH2_65680.1	EWB00_008891
OG0003562	SRDH2_65660.1, SRDH2_65670.1	EWB00_008889
OG0003564	SRDH2_37000.1	EWB00_002583.1, EWB00_002583.3, EWB00_002583.2
OG0003565	SRDH2_27380.1	EWB00_010138, EWB00_005004
OG0003567	SRDH2_14030.1	EWB00_008326.1, EWB00_008326.2
OG0003568	SRDH2_2420.1	EWB00_007885, EWB00_007884
OG0003569	SRDH2_6500.3, SRDH2_6500.5, SRDH2_6500.4, SRDH2_6500.2, SRDH2_6500.1	EWB00_008985
OG0003571	SRDH2_3540.1	EWB00_001642
OG0003571	SRDH2_3550.1, SRDH2_63610.1	EWB00_001641
OG0003577	SRDH2_44730.1, SRDH2_44730.2, SRDH2_44730.3, SRDH2_44730.4	EWB00_000986
OG0003578	SRDH2_97940.1	EWB00_000569
OG0003579	SRDH2_34220.1	EWB00_004333.2, EWB00_004333.3, EWB00_004333.4, EWB00_004333.5, EWB00_004333.1
OG0003580	SRDH2_16360.1	EWB00_010285.1, EWB00_010285.2
OG0003581	SRDH2_41540.1, SRDH2_41530.1	EWB00_007670, EWB00_007671
OG0003582	SRDH2_58570.1, SRDH2_58570.2, SRDH2_58570.3, SRDH2_58570.4	EWB00_003197.1, EWB00_003197.2
OG0003583	SRDH2_3000.1	EWB00_007579.1, EWB00_007579.2
OG0003584	SRDH2_63220.1	EWB00_011159
OG0003585	SRDH2_86500.1	EWB00_008400
OG0003586	SRDH2_45400.1, SRDH2_45400.2, SRDH2_45400.3	EWB00_009705
OG0003587	SRDH2_11340.1	EWB00_005544
OG0003588	SRDH2_16650.1, SRDH2_16660.1	EWB00_003120.3, EWB00_003120.6, EWB00_003120.1, EWB00_003120.2, EWB00_003120.5, EWB00_003120.4
OG0003589	SRDH2_74520.1, SRDH2_74520.2, SRDH2_74520.3, SRDH2_74520.4, SRDH2_74520.5	EWB00_006084
OG0003590	SRDH2_6380.7, SRDH2_6380.8, SRDH2_6380.1, SRDH2_6380.6, SRDH2_6380.4, SRDH2_6380.3, SRDH2_6380.5, SRDH2_6380.2	EWB00_009920
OG0003591	SRDH2_60830.2, SRDH2_60830.3, SRDH2_60830.4, SRDH2_60830.1	EWB00_000490
OG0003592	SRDH2_75380.1	EWB00_008095, EWB00_008093
OG0003593	SRDH2_35330.1, SRDH2_35330.2, SRDH2_35330.3, SRDH2_35330.4, SRDH2_35330.5, SRDH2_35330.7, SRDH2_35330.6	EWB00_002921.1, EWB00_002921.2, EWB00_002921.3
OG0003594	SRDH2_16040.5, SRDH2_16040.1, SRDH2_16040.4, SRDH2_16040.3, SRDH2_16040.2	EWB00_004813.1, EWB00_004813.2, EWB00_004814
OG0003595	SRDH2_88350.1	EWB00_001654
OG0003596	SRDH2_53250.1	EWB00_006790
OG0003597	SRDH2_72530.2, SRDH2_72530.4, SRDH2_72530.1, SRDH2_72530.3	EWB00_004523
OG0003598	SRDH2_33840.2, SRDH2_33840.1, SRDH2_33840.3	EWB00_004299
OG0003599	SRDH2_15240.1	EWB00_002688.2, EWB00_002688.1, EWB00_002688.4, EWB00_002688.3
OG0003600	SRDH2_5270.2, SRDH2_5270.3, SRDH2_5270.4, SRDH2_5270.1	EWB00_008276
OG0003601	SRDH2_27980.1, SRDH2_27980.2, SRDH2_27980.3, SRDH2_27980.4, SRDH2_27980.5, SRDH2_27980.6	EWB00_007006.1, EWB00_007006.2, EWB00_007006.3
OG0003602	SRDH2_67050.1, SRDH2_67050.2	EWB00_008715
OG0003603	SRDH2_74620.2, SRDH2_74620.3, SRDH2_74620.4, SRDH2_74620.1	EWB00_006100
OG0003604	SRDH2_980.1	EWB00_005678.1, EWB00_005678.2
OG0003605	SRDH2_16970.1, SRDH2_16970.3	EWB00_002457
OG0003606	SRDH2_38230.1	EWB00_005930.1, EWB00_005930.2
OG0003607	SRDH2_15630.2, SRDH2_15630.3, SRDH2_15630.1	EWB00_002345
OG0003608	SRDH2_33770.1	EWB00_004291.2, EWB00_004291.1, EWB00_004291.3
OG0003609	SRDH2_24940.2, SRDH2_24940.3, SRDH2_24940.1	EWB00_001099
OG0003610	SRDH2_91280.3, SRDH2_91280.1, SRDH2_91280.2, SRDH2_91280.4	EWB00_004469.5, EWB00_004469.2, EWB00_004469.6, EWB00_004469.4, EWB00_004469.1, EWB00_004469.3
OG0003611	SRDH2_55020.1	EWB00_001201.1, EWB00_001201.2, EWB00_001201.3
OG0003612	SRDH2_60920.2, SRDH2_60920.4, SRDH2_60920.5, SRDH2_60920.3, SRDH2_60920.1	EWB00_000504
OG0003613	SRDH2_70140.1, SRDH2_70140.2, SRDH2_70140.3	EWB00_009760
OG0003614	SRDH2_60760.1, SRDH2_60760.4, SRDH2_60760.2, SRDH2_60760.3, SRDH2_60760.5, SRDH2_60760.6	EWB00_000482
OG0003615	SRDH2_39060.1, SRDH2_39060.2	EWB00_009528
OG0003616	SRDH2_18010.1	EWB00_006540.1, EWB00_006540.2
OG0003617	SRDH2_62170.1	EWB00_000228.1, EWB00_000228.2, EWB00_000228.3
OG0003618	SRDH2_24780.1, SRDH2_24780.2	EWB00_006999
OG0003619	SRDH2_10730.1, SRDH2_10730.2, SRDH2_10730.3	EWB00_009469.1, EWB00_009469.3, EWB00_009469.2
OG0003620	SRDH2_49710.1	EWB00_008724.1, EWB00_008724.2
OG0003621	SRDH2_55030.1, SRDH2_55030.2, SRDH2_55030.3, SRDH2_55030.4, SRDH2_55030.5	EWB00_008123
OG0003622	SRDH2_71920.5, SRDH2_71920.4, SRDH2_71920.1, SRDH2_71920.2, SRDH2_71920.3	EWB00_008138
OG0003623	SRDH2_50710.1, SRDH2_50710.2, SRDH2_50710.4, SRDH2_50710.3	EWB00_005368
OG0003624	SRDH2_13810.1	EWB00_002195
OG0003625	SRDH2_89160.1	EWB00_003010.3, EWB00_003010.1, EWB00_003010.2, EWB00_003010.4
OG0003626	SRDH2_88410.1	EWB00_004936.1, EWB00_004936.2
OG0003627	SRDH2_87720.2, SRDH2_87720.3, SRDH2_87720.1	EWB00_008605, EWB00_008603
OG0003628	SRDH2_35560.1	EWB00_008141.1, EWB00_008141.2
OG0003629	SRDH2_7490.1, SRDH2_7490.2	EWB00_009569.2, EWB00_009569.1, EWB00_010023, EWB00_010020
OG0003630	SRDH2_33390.1	EWB00_004250
OG0003631	SRDH2_80570.1	EWB00_001248.1, EWB00_001248.2
OG0003632	SRDH2_68070.1, SRDH2_68070.2, SRDH2_68070.5, SRDH2_68070.3, SRDH2_68070.4	EWB00_005579
OG0003633	SRDH2_52810.2, SRDH2_52810.1, SRDH2_52810.3, SRDH2_52810.4, SRDH2_52810.5, SRDH2_52810.6	EWB00_010695
OG0003634	SRDH2_79940.1	EWB00_007376.1, EWB00_007376.2
OG0003635	SRDH2_78410.1, SRDH2_78410.2, SRDH2_78410.3, SRDH2_78410.4	EWB00_011001.2, EWB00_011001.3, EWB00_011001.6, EWB00_011001.1, EWB00_011001.4, EWB00_011001.5
OG0003636	SRDH2_75690.1	EWB00_010927
OG0003637	SRDH2_68670.1, SRDH2_68670.2	EWB00_005776
OG0003638	SRDH2_54890.1	EWB00_006501
OG0003639	SRDH2_54900.1	EWB00_006502.2, EWB00_006502.3, EWB00_006502.1, EWB00_006502.4
OG0003640	SRDH2_4840.1	EWB00_009086.2, EWB00_009086.1, EWB00_009086.3
OG0003641	SRDH2_77490.1, SRDH2_77490.2, SRDH2_77490.3, SRDH2_77490.4	EWB00_007154.1, EWB00_007154.2
OG0003642	SRDH2_58020.1	EWB00_003569
OG0003643	SRDH2_73290.1, SRDH2_73290.2, SRDH2_73290.3, SRDH2_73290.4, SRDH2_73290.5, SRDH2_73290.6, SRDH2_73290.7	EWB00_008337.1, EWB00_008337.2, EWB00_008337.3, EWB00_008337.4, EWB00_008337.5
OG0003645	SRDH2_47880.3, SRDH2_47880.2, SRDH2_47880.1	EWB00_000218
OG0003646	SRDH2_54430.1	EWB00_005389
OG0003647	SRDH2_15910.1	EWB00_006464
OG0003648	SRDH2_10320.3, SRDH2_10320.4, SRDH2_10320.1, SRDH2_10320.2, SRDH2_10320.7, SRDH2_10320.5, SRDH2_10320.6	EWB00_000816, EWB00_005530
OG0003649	SRDH2_38660.1, SRDH2_38660.2, SRDH2_38660.3	EWB00_005622
OG0003650	SRDH2_15970.3, SRDH2_15970.1, SRDH2_15970.2	EWB00_004802.1, EWB00_004802.2
OG0003651	SRDH2_51540.1	EWB00_005220.3, EWB00_005220.6, EWB00_005220.1, EWB00_005220.5, EWB00_005220.2, EWB00_005220.4
OG0003652	SRDH2_55050.1	EWB00_008124
OG0003653	SRDH2_39960.1, SRDH2_39950.1	EWB00_004601
OG0003654	SRDH2_69600.1, SRDH2_69600.2, SRDH2_69600.3, SRDH2_69600.4	EWB00_009802.1, EWB00_009802.2
OG0003655	SRDH2_30530.2, SRDH2_30530.1, SRDH2_30530.3	EWB00_006001.3, EWB00_006001.6, EWB00_006001.1, EWB00_006001.4, EWB00_006001.2, EWB00_006001.5
OG0003656	SRDH2_74940.1, SRDH2_74940.2, SRDH2_74940.3	EWB00_000957.1, EWB00_000957.2
OG0003657	SRDH2_3620.1	EWB00_000874
OG0003658	SRDH2_73270.1, SRDH2_73270.2, SRDH2_73270.3, SRDH2_73270.4, SRDH2_73270.5	EWB00_008340.1
OG0003659	SRDH2_80450.1, SRDH2_80450.2	EWB00_001232
OG0003660	SRDH2_73630.1	EWB00_002761.1, EWB00_002761.2
OG0003661	SRDH2_54020.4, SRDH2_54020.1, SRDH2_54020.2, SRDH2_54020.3	EWB00_003550
OG0003662	SRDH2_44180.2, SRDH2_44180.1, SRDH2_44180.3	EWB00_000022.4, EWB00_000022.3, EWB00_000022.1, EWB00_000022.2
OG0003663	SRDH2_72360.1, SRDH2_72360.2, SRDH2_72360.3	EWB00_008648, EWB00_003664
OG0003664	SRDH2_56520.1, SRDH2_56530.1	EWB00_003788
OG0003665	SRDH2_73180.1, SRDH2_73180.2, SRDH2_73180.3	EWB00_008349.1, EWB00_008349.2
OG0003666	SRDH2_59210.1	EWB00_005562.1, EWB00_005562.2
OG0003667	SRDH2_17010.1	EWB00_002451
OG0003668	SRDH2_54810.1	EWB00_006492.3, EWB00_006492.1, EWB00_006492.4, EWB00_006492.2
OG0003669	SRDH2_56020.1, SRDH2_56020.2, SRDH2_56020.3	EWB00_011178.1, EWB00_011178.2
OG0003670	SRDH2_63980.1, SRDH2_63980.2, SRDH2_63980.3, SRDH2_63980.4	EWB00_007729.1, EWB00_007729.2
OG0003671	SRDH2_77470.1	EWB00_007150.1, EWB00_007150.3, EWB00_007150.2
OG0003673	SRDH2_90770.1	EWB00_000316
OG0003674	SRDH2_36030.1, SRDH2_36030.2	EWB00_001773, EWB00_001774
OG0003675	SRDH2_65640.4, SRDH2_65640.1, SRDH2_65640.2, SRDH2_65640.3	EWB00_008887
OG0003676	SRDH2_97410.1, SRDH2_97420.1	EWB00_008425, EWB00_008426
OG0003677	SRDH2_81550.1	EWB00_002262.1, EWB00_002262.2
OG0003678	SRDH2_31580.1, SRDH2_31580.2	EWB00_007472.1, EWB00_007472.2, EWB00_007472.3
