Orthogroup	schistosoma_intercalatum	s.mekongi
OG0002882	SINT1_18480.2, SINT1_18480.1	KAK4475200.1
OG0002883	SINT1_51140.1, SINT1_51140.2	KAK4469649.1
OG0002884	SINT1_64590.1	KAK4471211.1
OG0002885	SINT1_46690.3, SINT1_46690.1, SINT1_46690.2	KAK4469050.1
OG0002886	SINT1_73390.1, SINT1_73390.2	KAK4470478.1
OG0002889	SINT1_80790.1, SINT1_80790.2	KAK4468305.1
OG0002892	SINT1_96710.1, SINT1_96710.2, SINT1_75230.1	KAK4470034.1
OG0002893	SINT1_8510.1, SINT1_8510.2, SINT1_8510.3	KAK4475987.1
OG0002894	SINT1_80780.1, SINT1_80780.2	KAK4468306.1, KAK4467244.1
OG0002895	SINT1_92280.1, SINT1_93510.1, SINT1_93500.1	KAK4467661.1
OG0002896	SINT1_24730.2, SINT1_24730.1, SINT1_24730.3	KAK4473167.1
OG0002897	SINT1_25300.1, SINT1_25300.2, SINT1_25300.3	KAK4473227.1
OG0002903	SINT1_70950.1	KAK4470177.1
OG0002904	SINT1_22450.1	KAK4475461.1
OG0002905	SINT1_65800.1	KAK4471053.1, KAK4471359.1
OG0002906	SINT1_29130.1, SINT1_29130.2, SINT1_29130.3	KAK4472781.1
OG0002907	SINT1_5410.1	KAK4467487.1, KAK4475839.1
OG0002908	SINT1_67910.1, SINT1_67920.1	KAK4471493.1
OG0002909	SINT1_80040.1, SINT1_80040.2, SINT1_80040.3	KAK4468331.1
OG0002910	SINT1_18710.1	KAK4475171.1
OG0002911	SINT1_15020.1	KAK4475277.1
OG0002912	SINT1_64320.1, SINT1_64320.2	KAK4471176.1
OG0002913	SINT1_10270.1	KAK4476306.1
OG0002914	SINT1_16530.2, SINT1_16530.1	KAK4474821.1
OG0002915	SINT1_76300.1, SINT1_76300.2, SINT1_76300.4, SINT1_76300.3	KAK4470746.1
OG0002916	SINT1_17530.1, SINT1_17530.2	KAK4474914.1
OG0002917	SINT1_23110.1	KAK4473361.1
OG0002918	SINT1_80050.1	KAK4468330.1
OG0002919	SINT1_84630.1	KAK4467311.1
OG0002920	SINT1_42940.1	KAK4473523.1
OG0002921	SINT1_93410.1, SINT1_93410.2, SINT1_93410.3	KAK4467652.1
OG0002922	SINT1_75290.2, SINT1_75290.3, SINT1_75290.1	KAK4470713.1
OG0002923	SINT1_60520.1	KAK4471906.1
OG0002924	SINT1_11940.1, SINT1_11940.2	KAK4474421.1
OG0002925	SINT1_12630.1, SINT1_12630.2	KAK4474644.1
OG0002927	SINT1_9730.1, SINT1_9730.2, SINT1_9730.3, SINT1_9730.4, SINT1_9730.5, SINT1_9730.6	KAK4476175.1
OG0002928	SINT1_73920.1	KAK4470358.1
OG0002929	SINT1_22720.2, SINT1_22720.1	KAK4475521.1
OG0002930	SINT1_40530.1	KAK4473638.1
OG0002931	SINT1_1840.1, SINT1_1840.2	KAK4475101.1
OG0002932	SINT1_44950.1, SINT1_44940.1	KAK4472268.1
OG0002933	SINT1_40270.1, SINT1_40270.2, SINT1_40270.3	KAK4472146.1, KAK4473657.1
OG0002934	SINT1_91580.1	KAK4467734.1
OG0002935	SINT1_65290.1	KAK4471285.1
OG0002936	SINT1_46630.1	KAK4469030.1
OG0002937	SINT1_38930.1	KAK4473785.1
OG0002938	SINT1_77970.1	KAK4470913.1
OG0002939	SINT1_13270.1, SINT1_13270.2	KAK4474681.1
OG0002940	SINT1_47980.1, SINT1_47980.2	KAK4469594.1, KAK4468980.1
OG0002942	SINT1_77250.1	KAK4470842.1
OG0002942	SINT1_77230.1	KAK4470841.1
OG0002943	SINT1_77270.1, SINT1_77270.2, SINT1_77270.3	KAK4470844.1
OG0002944	SINT1_17580.1, SINT1_17610.1	KAK4474920.1
OG0002945	SINT1_76600.1, SINT1_76600.2	KAK4470779.1
OG0002946	SINT1_18870.1	KAK4475156.1
OG0002947	SINT1_87970.1	KAK4468646.1
OG0002948	SINT1_60270.1	KAK4471765.1
OG0002949	SINT1_34170.1, SINT1_34170.2, SINT1_34170.3	KAK4472261.1
OG0002950	SINT1_69350.1, SINT1_69350.2	KAK4470279.1
OG0002951	SINT1_37850.1	KAK4473899.1
OG0002952	SINT1_50350.1	KAK4469420.1, KAK4469421.1
OG0002953	SINT1_3240.1, SINT1_3240.2, SINT1_3240.5, SINT1_3240.3, SINT1_3240.4	KAK4475620.1
OG0002954	SINT1_59740.1	KAK4471841.1
OG0002955	SINT1_72760.1	KAK4470610.1
OG0002956	SINT1_93180.1	KAK4467628.1
OG0002957	SINT1_69450.1, SINT1_69450.2	KAK4470162.1
OG0002958	SINT1_66290.2, SINT1_66290.1, SINT1_66290.3	KAK4471636.1
OG0002959	SINT1_85650.1	KAK4468801.1
OG0002960	SINT1_48610.1, SINT1_48610.2	KAK4469309.1
OG0002961	SINT1_19320.1	KAK4475113.1
OG0002962	SINT1_65820.1, SINT1_65820.2, SINT1_65820.3	KAK4471361.1
OG0002963	SINT1_14020.1	KAK4474519.1
OG0002964	SINT1_25240.1, SINT1_25240.2, SINT1_25240.3	KAK4473222.1
OG0002965	SINT1_90890.3, SINT1_90890.1, SINT1_90890.2	KAK4469026.1
OG0002966	SINT1_43910.1	KAK4472717.1
OG0002967	SINT1_60810.1	KAK4471940.1
OG0002968	SINT1_19530.1, SINT1_19530.2	KAK4475089.1
OG0002969	SINT1_52700.1	KAK4469469.1
OG0002970	SINT1_10030.1	KAK4474378.1
OG0002971	SINT1_62680.1	KAK4467406.1, KAK4471661.1
OG0002972	SINT1_61420.3	KAK4471075.1
OG0002973	SINT1_48440.1, SINT1_48440.2	KAK4469328.1
OG0002974	SINT1_32560.1	KAK4472528.1
OG0002975	SINT1_38320.1, SINT1_38320.2	KAK4473942.1
OG0002976	SINT1_63110.1	KAK4471431.1
OG0002977	SINT1_8040.5, SINT1_8040.7, SINT1_8040.4, SINT1_8040.1, SINT1_8040.2, SINT1_8040.3, SINT1_8040.6	KAK4476147.1
OG0002979	SINT1_21650.1, SINT1_21650.2, SINT1_21650.3	KAK4475427.1
OG0002980	SINT1_29430.2, SINT1_29430.1	KAK4472763.1
OG0002981	SINT1_74110.1	KAK4470340.1
OG0002982	SINT1_53600.1	KAK4469369.1
OG0002983	SINT1_24760.1	KAK4473171.1
OG0002984	SINT1_12890.2, SINT1_12890.1, SINT1_12890.3	KAK4474670.1
OG0002985	SINT1_2050.1, SINT1_2050.4, SINT1_2050.2, SINT1_2050.3, SINT1_2050.5	KAK4475301.1
OG0002988	SINT1_91440.1, SINT1_91440.2	KAK4467909.1
OG0002989	SINT1_49340.3, SINT1_49340.1, SINT1_49340.2, SINT1_49340.5, SINT1_49340.4	KAK4469246.1
OG0002990	SINT1_79650.1, SINT1_79650.2	KAK4468206.1
OG0002992	SINT1_74810.1	KAK4470499.1
OG0002993	SINT1_82590.1	KAK4468016.1
OG0002994	SINT1_19500.1	KAK4475102.1
OG0002995	SINT1_87530.1	KAK4468948.1
OG0002996	SINT1_14970.2, SINT1_14970.3, SINT1_14970.4, SINT1_14970.1	KAK4475272.1
OG0002997	SINT1_34440.1	KAK4472554.1
OG0002998	SINT1_44620.1	KAK4474004.1
OG0002999	SINT1_60140.2, SINT1_60140.4, SINT1_60140.1, SINT1_60140.5, SINT1_60140.6, SINT1_60140.3	KAK4471879.1
OG0003000	SINT1_27120.1, SINT1_27120.2, SINT1_27120.3, SINT1_27120.4	KAK4472928.1
OG0003001	SINT1_27060.1, SINT1_27060.2	KAK4472932.1
OG0003002	SINT1_19770.1	KAK4475065.1, KAK4475066.1
OG0003003	SINT1_92120.1, SINT1_92120.2	KAK4467897.1
OG0003004	SINT1_74030.1	KAK4470349.1
OG0003005	SINT1_53890.1	KAK4469934.1
OG0003006	SINT1_83520.1, SINT1_83520.2, SINT1_83520.3	KAK4468098.1
OG0003007	SINT1_60860.1	KAK4471944.1
OG0003008	SINT1_32080.1	KAK4472583.1
OG0003009	SINT1_6490.1	KAK4476104.1
OG0003010	SINT1_70020.1	KAK4470536.1
OG0003011	SINT1_30440.1	KAK4472496.1
OG0003012	SINT1_61280.1	KAK4471987.1
OG0003013	SINT1_77070.1, SINT1_77070.2	KAK4470828.1
OG0003014	SINT1_43350.1, SINT1_82810.1	KAK4468178.1
OG0003015	SINT1_43380.1, SINT1_43380.2, SINT1_43380.3	KAK4473564.1
OG0003016	SINT1_74490.1	KAK4470535.1
OG0003017	SINT1_50230.1, SINT1_50260.1	KAK4469411.1
OG0003018	SINT1_92980.1, SINT1_92980.2	KAK4467766.1
OG0003019	SINT1_73560.1	KAK4470459.1
OG0003020	SINT1_28870.1	KAK4472808.1
OG0003021	SINT1_82840.1	KAK4468180.1
OG0003022	SINT1_25020.3, SINT1_25020.2, SINT1_25020.1	KAK4473196.1
OG0003023	SINT1_82770.3, SINT1_82770.2, SINT1_82770.1	KAK4468173.1
OG0003024	SINT1_76650.1, SINT1_76650.2	KAK4470783.1
OG0003025	SINT1_36980.1	KAK4473824.1
OG0003026	SINT1_33230.1, SINT1_33230.2, SINT1_33230.3	KAK4472359.1
OG0003027	SINT1_16790.1, SINT1_16780.1	KAK4474846.1
OG0003028	SINT1_10200.1	KAK4476314.1
OG0003029	SINT1_80650.1	KAK4468366.1
OG0003030	SINT1_19710.2, SINT1_19710.1	KAK4475071.1
OG0003031	SINT1_64060.1	KAK4471040.1
OG0003032	SINT1_58670.1, SINT1_58670.2	KAK4472074.1
OG0003033	SINT1_46800.1	KAK4469064.1
OG0003034	SINT1_81040.1, SINT1_81040.2, SINT1_81040.3, SINT1_81040.4	KAK4468280.1
OG0003036	SINT1_82920.1, SINT1_82930.1, SINT1_82940.1	KAK4468187.1
OG0003037	SINT1_78370.1	KAK4470951.1
OG0003038	SINT1_52100.1	KAK4469706.1
OG0003039	SINT1_46070.1, SINT1_46070.2	KAK4469437.1
OG0003040	SINT1_30110.5, SINT1_30110.1, SINT1_30110.2, SINT1_30110.3, SINT1_30110.4	KAK4472467.1
OG0003041	SINT1_32940.1	KAK4472389.1
OG0003042	SINT1_40860.1	KAK4473609.1
OG0003043	SINT1_47830.1, SINT1_47830.2	KAK4469610.1
OG0003044	SINT1_7810.1	KAK4476083.1
OG0003045	SINT1_51560.1	KAK4469160.1
OG0003046	SINT1_51570.1, SINT1_51570.2	KAK4469161.1
OG0003047	SINT1_13060.3, SINT1_13060.1, SINT1_13060.2	KAK4474707.1
OG0003048	SINT1_95870.1, SINT1_45770.1	KAK4469764.1
OG0003049	SINT1_45760.2, SINT1_45760.1	KAK4469754.1
OG0003050	SINT1_77410.2, SINT1_77410.1, SINT1_77400.1	KAK4470858.1
OG0003051	SINT1_24490.1, SINT1_24490.2	KAK4473151.1
OG0003052	SINT1_64410.1	KAK4471195.1
OG0003053	SINT1_26630.2, SINT1_26630.1	KAK4472972.1
OG0003054	SINT1_8930.1, SINT1_8930.2, SINT1_8930.3	KAK4476250.1
OG0003055	SINT1_56200.1	KAK4469728.1
OG0003056	SINT1_8810.1, SINT1_8810.2	KAK4476225.1
OG0003057	SINT1_62980.2, SINT1_62980.5, SINT1_62980.6, SINT1_62980.3, SINT1_62980.1, SINT1_62980.4	KAK4471418.1
OG0003058	SINT1_90440.1	KAK4468917.1
OG0003059	SINT1_35960.2, SINT1_35960.3, SINT1_35960.4, SINT1_35960.1	KAK4474057.1
OG0003060	SINT1_51880.1	KAK4469722.1, KAK4469721.1
OG0003062	SINT1_88250.1	KAK4468558.1
OG0003063	SINT1_17860.1	KAK4474944.1
OG0003064	SINT1_7820.1, SINT1_7830.1, SINT1_7830.2	KAK4476085.1, KAK4476084.1
OG0003065	SINT1_21950.1	KAK4475481.1
OG0003066	SINT1_92480.2, SINT1_92480.1	KAK4467653.1
OG0003067	SINT1_24960.2, SINT1_24960.1	KAK4473191.1
OG0003068	SINT1_75580.1, SINT1_75580.2	KAK4470448.1
OG0003069	SINT1_69670.3, SINT1_69670.1, SINT1_69670.2	KAK4470904.1
OG0003070	SINT1_35250.1	KAK4474128.1
OG0003071	SINT1_60450.1	KAK4471899.1
OG0003072	SINT1_78350.1	KAK4470953.1
OG0003073	SINT1_63610.1	KAK4471453.1
OG0003074	SINT1_58470.1	KAK4472092.1
OG0003075	SINT1_57300.1	KAK4471132.1
OG0003076	SINT1_57260.1, SINT1_57260.2	KAK4467226.1
OG0003077	SINT1_73590.1, SINT1_73590.2	KAK4470456.1
OG0003079	SINT1_56180.1	KAK4469953.1
OG0003080	SINT1_11120.2, SINT1_11120.3, SINT1_11120.1	KAK4474393.1
OG0003081	SINT1_14800.1	KAK4474607.1
OG0003082	SINT1_50040.1, SINT1_50040.2	KAK4469388.1
OG0003083	SINT1_78110.1, SINT1_78110.2	KAK4470931.1
OG0003084	SINT1_71870.1, SINT1_71870.2	KAK4470292.1
OG0003085	SINT1_38730.1	KAK4473802.1
OG0003086	SINT1_65410.1, SINT1_65410.2	KAK4471330.1
OG0003087	SINT1_94290.1	KAK4467853.1
OG0003088	SINT1_20710.1, SINT1_20710.2, SINT1_20710.3	KAK4474979.1
OG0003089	SINT1_18780.1	KAK4475161.1
OG0003090	SINT1_31960.1	KAK4472596.1
OG0003091	SINT1_91400.1	KAK4467911.1
OG0003093	SINT1_89650.2, SINT1_89650.3, SINT1_89650.4, SINT1_89650.5, SINT1_89650.1	KAK4468425.1
OG0003094	SINT1_87500.1	KAK4468504.1
OG0003095	SINT1_48050.1, SINT1_48050.2, SINT1_95570.1	KAK4469586.1
OG0003096	SINT1_74570.3, SINT1_74570.1, SINT1_74570.2	KAK4470528.1
OG0003097	SINT1_65560.1	KAK4471337.1
OG0003107	SINT1_55990.1	KAK4469963.1
OG0003108	SINT1_26430.1	KAK4472992.1
OG0003109	SINT1_15340.1, SINT1_15340.2	KAK4475305.1
OG0003110	SINT1_14250.1	KAK4474497.1
OG0003111	SINT1_70890.1, SINT1_70890.2	KAK4470170.1
OG0003112	SINT1_67260.2, SINT1_67260.1	KAK4471551.1
OG0003114	SINT1_85640.1	KAK4468802.1
OG0003115	SINT1_72810.1	KAK4470616.1
OG0003117	SINT1_18670.1, SINT1_18670.2	KAK4475175.1
OG0003118	SINT1_40700.1	KAK4473622.1
OG0003119	SINT1_33080.1, SINT1_33080.2	KAK4472376.1
OG0003120	SINT1_69930.1	KAK4470643.1
OG0003121	SINT1_1520.1	KAK4474788.1
OG0003122	SINT1_490.1, SINT1_490.2	KAK4475923.1
OG0003123	SINT1_82140.1	KAK4467459.1, KAK4467462.1
OG0003124	SINT1_89130.2, SINT1_89130.3, SINT1_89130.1, SINT1_89130.4	KAK4468630.1
OG0003125	SINT1_73380.1	KAK4470479.1
OG0003126	SINT1_19350.1	KAK4475109.1
OG0003127	SINT1_84890.1, SINT1_84890.3, SINT1_84890.2	KAK4468864.1
OG0003128	SINT1_80960.1	KAK4468288.1
OG0003129	SINT1_2790.1	KAK4475567.1
OG0003130	SINT1_28020.2, SINT1_28020.1	KAK4473122.1
OG0003131	SINT1_71460.1, SINT1_71460.2	KAK4470255.1
OG0003132	SINT1_24000.1, SINT1_24000.2, SINT1_24000.3, SINT1_24000.4	KAK4473009.1
OG0003133	SINT1_59010.1	KAK4472047.1
OG0003134	SINT1_82240.1	KAK4468043.1
OG0003135	SINT1_36300.1	KAK4474024.1
OG0003136	SINT1_10310.1, SINT1_10310.2, SINT1_10310.3	KAK4476290.1
OG0003137	SINT1_80230.1	KAK4468351.1
OG0003138	SINT1_88900.1, SINT1_88900.2, SINT1_88920.1, SINT1_88910.1, SINT1_88910.2	KAK4468617.1
OG0003139	SINT1_49320.1, SINT1_96130.1	KAK4469247.1
OG0003140	SINT1_31080.1	KAK4472688.1
OG0003141	SINT1_61290.1	KAK4471989.1
OG0003142	SINT1_75390.1	KAK4470724.1
OG0003143	SINT1_74650.4, SINT1_74650.1, SINT1_74650.2, SINT1_74650.3	KAK4470519.1
OG0003144	SINT1_39290.3, SINT1_39290.1, SINT1_39290.2	KAK4473747.1
OG0003145	SINT1_20040.1, SINT1_20040.2	KAK4475042.1
OG0003146	SINT1_64350.1, SINT1_64350.2, SINT1_64350.3	KAK4471191.1
OG0003147	SINT1_49170.1	KAK4469262.1
OG0003148	SINT1_91030.1	KAK4467885.1
OG0003149	SINT1_55940.1, SINT1_55940.2	KAK4469944.1
OG0003150	SINT1_77660.1	KAK4470886.1
OG0003151	SINT1_49890.1, SINT1_49890.2	KAK4469373.1
OG0003152	SINT1_37170.1, SINT1_37170.2	KAK4473841.1
OG0003153	SINT1_72900.4, SINT1_72900.2, SINT1_72900.3, SINT1_72900.1	KAK4470627.1
OG0003154	SINT1_35690.3, SINT1_35690.1, SINT1_35690.2	KAK4474086.1
OG0003155	SINT1_70290.1	KAK4470113.1
OG0003156	SINT1_38210.1, SINT1_38210.2	KAK4473931.1
OG0003157	SINT1_52400.1	KAK4469678.1
OG0003158	SINT1_87710.1, SINT1_87710.2	KAK4468929.1
OG0003159	SINT1_55640.1	KAK4469036.1
OG0003160	SINT1_20780.1, SINT1_20780.2	KAK4475329.1, KAK4475328.1
OG0003161	SINT1_47090.1, SINT1_47090.2, SINT1_47080.1, SINT1_47080.2	KAK4469088.1
OG0003162	SINT1_9670.1, SINT1_9680.1	KAK4476171.1
OG0003163	SINT1_1500.1, SINT1_1500.2	KAK4474766.1
OG0003164	SINT1_33370.1, SINT1_33370.2	KAK4472344.1, KAK4472345.1
OG0003165	SINT1_76470.2, SINT1_76470.3, SINT1_76470.1	KAK4470763.1
OG0003167	SINT1_92050.1, SINT1_92050.2	KAK4467889.1
OG0003168	SINT1_63230.1	KAK4471309.1
OG0003169	SINT1_15950.1, SINT1_15950.2	KAK4474765.1
OG0003170	SINT1_18210.1, SINT1_18210.3, SINT1_18210.2	KAK4475221.1
OG0003171	SINT1_72230.1, SINT1_72230.2	KAK4470558.1
OG0003172	SINT1_22190.8, SINT1_22190.9, SINT1_22310.1	KAK4475445.1
OG0003173	SINT1_31770.1	KAK4472619.1
OG0003174	SINT1_74130.1	KAK4470337.1
OG0003175	SINT1_92240.1, SINT1_92240.2, SINT1_92240.4, SINT1_92240.3	KAK4467721.1
OG0003176	SINT1_69300.1, SINT1_69300.2, SINT1_69300.4, SINT1_69300.3	KAK4470311.1
OG0003177	SINT1_25820.1, SINT1_25820.2	KAK4473005.1
OG0003178	SINT1_33450.2, SINT1_33450.1, SINT1_33450.3	KAK4472335.1
OG0003179	SINT1_74250.1	KAK4470325.1
OG0003180	SINT1_4240.2	KAK4475713.1
OG0003181	SINT1_36660.1	KAK4473984.1
OG0003182	SINT1_31330.1, SINT1_31330.2, SINT1_31330.3	KAK4472665.1
OG0003183	SINT1_13380.1, SINT1_13380.2	KAK4474722.1
OG0003184	SINT1_28510.1	KAK4472873.1
OG0003185	SINT1_70980.1	KAK4470180.1
OG0003186	SINT1_29830.1	KAK4469043.1, KAK4472714.1
OG0003187	SINT1_72910.1, SINT1_72910.2, SINT1_72910.3	KAK4470628.1
OG0003188	SINT1_80670.1	KAK4467982.1
OG0003189	SINT1_56680.2, SINT1_56680.3, SINT1_56680.1	KAK4469783.1
OG0003190	SINT1_60190.1	KAK4471885.1
OG0003191	SINT1_47380.1	KAK4469115.1
OG0003192	SINT1_65790.1	KAK4471358.1
OG0003193	SINT1_37200.1	KAK4473845.1
OG0003194	SINT1_68940.1, SINT1_68940.2	KAK4470088.1
OG0003195	SINT1_18260.1, SINT1_18260.2, SINT1_18260.3	KAK4475218.1
OG0003196	SINT1_61820.1	KAK4471775.1
OG0003197	SINT1_93380.1	KAK4467650.1
OG0003198	SINT1_50580.1, SINT1_50580.2	KAK4469447.1
OG0003199	SINT1_91900.1	KAK4467790.1
OG0003200	SINT1_10620.7, SINT1_10620.1, SINT1_10620.5, SINT1_10620.2, SINT1_10620.4, SINT1_10620.3, SINT1_10620.6, SINT1_10620.8	KAK4476266.1
OG0003201	SINT1_14590.1	KAK4474576.1
OG0003202	SINT1_18700.1, SINT1_18700.2	KAK4475172.1
OG0003203	SINT1_90150.1	KAK4468471.1
OG0003204	SINT1_20400.1	KAK4475014.1
OG0003205	SINT1_36600.1	KAK4473990.1
OG0003206	SINT1_17660.1, SINT1_17650.1, SINT1_17650.2	KAK4474923.1
OG0003207	SINT1_8410.1	KAK4476153.1
OG0003208	SINT1_67430.1	KAK4471535.1
OG0003209	SINT1_77790.2, SINT1_77790.1, SINT1_77790.3, SINT1_77790.4	KAK4470896.1
OG0003210	SINT1_13000.1	KAK4474687.1
OG0003211	SINT1_74020.1	KAK4470350.1
OG0003212	SINT1_5890.1, SINT1_5890.2, SINT1_5890.3	KAK4475898.1
OG0003213	SINT1_33290.1, SINT1_33290.2	KAK4472354.1
OG0003214	SINT1_11900.1	KAK4474495.1
OG0003215	SINT1_9050.1	KAK4476241.1
OG0003216	SINT1_63810.1	KAK4471483.1
OG0003217	SINT1_60570.1	KAK4471913.1
OG0003218	SINT1_57740.1	KAK4471153.1
OG0003221	SINT1_39630.6, SINT1_39630.1, SINT1_39630.2, SINT1_39630.3, SINT1_39630.4, SINT1_39630.5, SINT1_39630.7	KAK4473713.1
OG0003222	SINT1_19780.2, SINT1_19780.1, SINT1_19780.3, SINT1_19780.4	KAK4475064.1
OG0003223	SINT1_87230.1	KAK4468584.1, KAK4468585.1
OG0003224	SINT1_38310.1, SINT1_38310.2, SINT1_38310.3	KAK4473941.1
OG0003225	SINT1_86800.1, SINT1_86800.2	KAK4468688.1
OG0003226	SINT1_14230.1	KAK4474499.1
OG0003227	SINT1_61300.1	KAK4471990.1
OG0003228	SINT1_86130.1	KAK4468741.1
OG0003229	SINT1_75040.1, SINT1_75040.2	KAK4470686.1
OG0003230	SINT1_46940.1	KAK4469076.1
OG0003231	SINT1_17930.1	KAK4474953.1
OG0003232	SINT1_11050.1	KAK4474274.1
OG0003233	SINT1_22150.1	KAK4475433.1
OG0003234	SINT1_60230.1, SINT1_60230.2, SINT1_60230.7, SINT1_60230.8, SINT1_60230.3, SINT1_60230.4, SINT1_60230.9, SINT1_60230.5, SINT1_60230.6	KAK4471760.1
OG0003235	SINT1_82910.1, SINT1_82910.2, SINT1_82910.4, SINT1_82910.3	KAK4468186.1
OG0003236	SINT1_57120.1, SINT1_57120.2, SINT1_57120.3, SINT1_57120.4	KAK4471122.1
OG0003237	SINT1_25360.1	KAK4473234.1
OG0003238	SINT1_65070.2, SINT1_65070.1	KAK4471261.1
OG0003239	SINT1_79450.2, SINT1_79450.1, SINT1_79450.3	KAK4467990.1
OG0003240	SINT1_8140.1	KAK4476138.1
OG0003241	SINT1_37540.1	KAK4473883.1
OG0003242	SINT1_52960.1, SINT1_52960.2	KAK4469521.1
OG0003243	SINT1_8780.1, SINT1_8780.2, SINT1_8780.3	KAK4476227.1
OG0003244	SINT1_53360.1	KAK4469346.1
OG0003245	SINT1_53780.5, SINT1_53780.6, SINT1_53780.4, SINT1_53780.1, SINT1_53780.2, SINT1_53780.3	KAK4469172.1
OG0003246	SINT1_8850.1	KAK4476223.1
OG0003247	SINT1_20650.1	KAK4474985.1
OG0003248	SINT1_81870.1	KAK4468201.1
OG0003249	SINT1_63560.1	KAK4471287.1
OG0003250	SINT1_69620.1	KAK4470916.1
OG0003251	SINT1_85080.1	KAK4468853.1
OG0003252	SINT1_42280.1, SINT1_42290.1	KAK4473464.1
OG0003253	SINT1_85600.1, SINT1_85600.2	KAK4468807.1
OG0003254	SINT1_63820.1	KAK4471484.1
OG0003255	SINT1_91920.1	KAK4467801.1
OG0003255	SINT1_91070.1	KAK4467929.1
OG0003256	SINT1_82450.1, SINT1_82450.2	KAK4468025.1
OG0003257	SINT1_12840.2, SINT1_12840.1	KAK4474666.1
OG0003258	SINT1_43370.1, SINT1_43370.2	KAK4473563.1
OG0003259	SINT1_23860.1	KAK4473296.1
OG0003260	SINT1_82710.1	KAK4468167.1
OG0003261	SINT1_34690.1	KAK4474180.1
OG0003262	SINT1_57730.1, SINT1_95530.1	KAK4471184.1, KAK4471188.1
OG0003263	SINT1_4970.1	KAK4475776.1, KAK4475784.1
OG0003264	SINT1_15530.1	KAK4475229.1
OG0003265	SINT1_41980.1, SINT1_41980.2	KAK4473435.1
OG0003266	SINT1_70450.1	KAK4470094.1
OG0003267	SINT1_20350.1, SINT1_20350.2, SINT1_20350.3	KAK4475018.1
OG0003268	SINT1_43470.1	KAK4473571.1
OG0003269	SINT1_75260.2, SINT1_75260.3, SINT1_75260.1	KAK4470709.1
OG0003270	SINT1_62320.3, SINT1_62320.1, SINT1_62320.2	KAK4471698.1
OG0003271	SINT1_11600.1	KAK4474279.1
OG0003272	SINT1_36480.1, SINT1_36490.1	KAK4474002.1
OG0003273	SINT1_33840.2, SINT1_33840.1, SINT1_33840.3	KAK4472295.1
OG0003274	SINT1_19050.1	KAK4475136.1
OG0003275	SINT1_24710.1	KAK4473165.1
OG0003276	SINT1_61360.1	KAK4471817.1
OG0003277	SINT1_33580.1, SINT1_33580.2	KAK4472323.1
OG0003278	SINT1_55210.1, SINT1_55210.2	KAK4469763.1
OG0003279	SINT1_1710.2, SINT1_1710.1, SINT1_1710.3	KAK4475009.1
OG0003280	SINT1_76800.3, SINT1_76800.1, SINT1_76800.2	KAK4470799.1
OG0003281	SINT1_92820.1, SINT1_92820.2, SINT1_92820.3	KAK4467686.1
OG0003282	SINT1_52810.1, SINT1_52810.2	KAK4469505.1
OG0003283	SINT1_93050.1	KAK4467757.1
OG0003284	SINT1_60160.1	KAK4471882.1
OG0003285	SINT1_23070.2, SINT1_23070.3, SINT1_23070.1	KAK4473363.1
OG0003286	SINT1_66370.1, SINT1_66370.5, SINT1_66370.2, SINT1_66370.3, SINT1_66370.4, SINT1_66370.6	KAK4471627.1
OG0003287	SINT1_9530.1	KAK4476157.1
OG0003289	SINT1_13350.1	KAK4474715.1
OG0003290	SINT1_10490.1	KAK4476282.1
OG0003291	SINT1_17390.1, SINT1_17390.2	KAK4474901.1
OG0003292	SINT1_83810.1	KAK4468075.1
OG0003293	SINT1_27270.1	KAK4473039.1
OG0003294	SINT1_33600.1	KAK4472321.1
OG0003295	SINT1_26010.1, SINT1_26010.2, SINT1_26010.3, SINT1_26030.1, SINT1_26030.2	KAK4472848.1
OG0003296	SINT1_54170.1	KAK4469906.1
OG0003297	SINT1_17820.1	KAK4474930.1
OG0003298	SINT1_46230.1	KAK4469322.1
OG0003299	SINT1_75970.1, SINT1_75970.2	KAK4470415.1
OG0003300	SINT1_13640.1, SINT1_13640.2, SINT1_13640.3	KAK4474742.1
OG0003301	SINT1_44110.1	KAK4472558.1
OG0003302	SINT1_8260.1, SINT1_8260.2	KAK4476124.1
OG0003303	SINT1_54270.1	KAK4469920.1
OG0003304	SINT1_7130.2, SINT1_7130.1, SINT1_7130.3	KAK4476026.1
OG0003305	SINT1_72970.1, SINT1_72970.2	KAK4470635.1
OG0003306	SINT1_56070.1	KAK4469971.1
OG0003307	SINT1_26230.1	KAK4472899.1
OG0003309	SINT1_860.1, SINT1_860.3, SINT1_860.2	KAK4474415.1
OG0003310	SINT1_48250.1	KAK4469566.1
OG0003311	SINT1_88260.1	KAK4468557.1
OG0003314	SINT1_27470.1, SINT1_27470.2	KAK4473083.1
OG0003315	SINT1_32230.1, SINT1_32230.2	KAK4472565.1
OG0003319	SINT1_40390.1	KAK4473648.1
OG0003320	SINT1_56210.1	KAK4469731.1, KAK4469730.1
OG0003321	SINT1_29980.1, SINT1_29980.2, SINT1_29980.3	KAK4472455.1
OG0003322	SINT1_16880.1	KAK4474853.1, KAK4474854.1
OG0003326	SINT1_66230.1, SINT1_66230.2, SINT1_66230.3, SINT1_66230.4	KAK4471641.1
OG0003327	SINT1_75730.4, SINT1_75730.3, SINT1_75730.1, SINT1_75730.2, SINT1_75730.5, SINT1_75730.6, SINT1_75730.7	KAK4470434.1
