Orthogroup	schistosoma_intercalatum	schistosoma_turkestanicum
OG0002848	SINT1_60950.1	STRK1_60470.1, STRK1_60470.2, STRK1_60470.3
OG0002849	SINT1_13750.1	STRK1_11590.1, STRK1_11590.2, STRK1_11590.4, STRK1_11590.3
OG0002850	SINT1_64330.1	STRK1_61920.1, STRK1_61920.2, STRK1_61920.3
OG0002851	SINT1_88140.1	STRK1_86590.1
OG0002852	SINT1_13830.1	STRK1_11510.1
OG0002853	SINT1_72250.1	STRK1_71680.1, STRK1_71680.2, STRK1_71680.3, STRK1_71680.4, STRK1_71680.5
OG0002854	SINT1_34630.1, SINT1_34630.2	STRK1_35530.1, STRK1_35530.2
OG0002855	SINT1_17220.1	STRK1_14030.1, STRK1_14030.3, STRK1_14030.5, STRK1_14030.4, STRK1_14030.2
OG0002856	SINT1_53330.1, SINT1_53330.2	STRK1_94300.1, STRK1_94300.2, STRK1_47730.1, STRK1_47730.2, STRK1_47730.3
OG0002857	SINT1_62780.1	STRK1_64350.1, STRK1_64350.2
OG0002858	SINT1_10090.1	STRK1_9400.1
OG0002859	SINT1_62430.1, SINT1_62430.3, SINT1_62430.2	STRK1_59310.1, STRK1_59310.2
OG0002860	SINT1_76270.1, SINT1_76270.3, SINT1_76270.2	STRK1_74550.1
OG0002861	SINT1_86480.1	STRK1_88110.1, STRK1_97210.1
OG0002862	SINT1_64760.1, SINT1_64760.2, SINT1_64760.3	STRK1_62350.1
OG0002863	SINT1_17470.1	STRK1_13810.1
OG0002863	SINT1_17480.1	STRK1_13800.1
OG0002864	SINT1_53710.1	STRK1_98110.2, STRK1_98110.1, STRK1_98110.3, STRK1_51710.3, STRK1_51710.6, STRK1_51710.4, STRK1_51710.8, STRK1_51710.1, STRK1_51710.7, STRK1_51710.2, STRK1_51710.5
OG0002865	SINT1_10860.1, SINT1_10860.4, SINT1_10860.2, SINT1_10860.3	STRK1_10020.1
OG0002866	SINT1_35770.1	STRK1_30540.1
OG0002867	SINT1_3700.1, SINT1_3700.4, SINT1_3700.2	STRK1_16430.1
OG0002868	SINT1_85660.1, SINT1_85660.2, SINT1_85660.3, SINT1_85660.4	STRK1_98750.1, STRK1_98750.2, STRK1_98860.1, STRK1_98850.1, STRK1_98850.2
OG0002869	SINT1_1960.1	STRK1_1560.1
OG0002870	SINT1_47510.2, SINT1_47510.1	STRK1_45480.1
OG0002871	SINT1_45070.2, SINT1_45070.1, SINT1_45070.3	STRK1_43170.1, STRK1_43170.2
OG0002872	SINT1_49510.2, SINT1_49510.1	STRK1_49630.1
OG0002873	SINT1_90330.1	STRK1_89190.1
OG0002874	SINT1_39610.1, SINT1_39610.2	STRK1_37970.1
OG0002875	SINT1_51030.1	STRK1_52490.1
OG0002876	SINT1_70140.1, SINT1_70140.2, SINT1_70140.3	STRK1_68830.1
OG0002877	SINT1_60350.1	STRK1_59890.1, STRK1_59890.2
OG0002878	SINT1_63440.3, SINT1_63440.1, SINT1_63440.2	STRK1_63650.1
OG0002879	SINT1_18030.3, SINT1_18030.1, SINT1_18030.2	STRK1_4190.1
OG0002880	SINT1_21900.1	STRK1_20420.1, STRK1_20420.2
OG0002881	SINT1_58910.2, SINT1_58910.4, SINT1_58910.5, SINT1_58910.1, SINT1_58910.3	STRK1_57150.1, STRK1_57150.4, STRK1_57150.2, STRK1_57150.3
OG0002882	SINT1_18460.1	STRK1_2520.1
OG0002882	SINT1_18480.2, SINT1_18480.1	STRK1_2510.1
OG0002883	SINT1_51140.1, SINT1_51140.2	STRK1_52550.1, STRK1_52550.2
OG0002884	SINT1_64590.1	STRK1_62160.1
OG0002885	SINT1_46690.3, SINT1_46690.1, SINT1_46690.2	STRK1_44820.1, STRK1_44820.2
OG0002886	SINT1_73390.1, SINT1_73390.2	STRK1_75750.1, STRK1_75750.2, STRK1_75750.3, STRK1_75750.4
OG0002889	SINT1_80790.1, SINT1_80790.2	STRK1_79360.3, STRK1_79360.1, STRK1_79360.2
OG0002890	SINT1_27780.5, SINT1_27780.1, SINT1_27780.3, SINT1_27780.4, SINT1_27780.2	STRK1_23910.1
OG0002892	SINT1_96710.1, SINT1_96710.2, SINT1_75230.1	STRK1_110900.1, STRK1_105380.1, STRK1_105380.2, STRK1_72940.1, STRK1_105370.1, STRK1_72960.1, STRK1_72950.1
OG0002893	SINT1_8510.1, SINT1_8510.2, SINT1_8510.3	STRK1_105480.1, STRK1_105480.2, STRK1_105480.3, STRK1_105480.4
OG0002894	SINT1_80780.1, SINT1_80780.2	STRK1_79370.1, STRK1_79370.2, STRK1_104260.1, STRK1_104280.1, STRK1_104270.1
OG0002895	SINT1_92280.1	STRK1_94770.1
OG0002895	SINT1_93510.1, SINT1_93500.1	STRK1_93330.1
OG0002896	SINT1_24730.2, SINT1_24730.1, SINT1_24730.3	STRK1_24270.1, STRK1_100340.1, STRK1_24270.2, STRK1_24270.3
OG0002897	SINT1_25300.1, SINT1_25300.2, SINT1_25300.3	STRK1_23110.5, STRK1_23110.1, STRK1_23110.3, STRK1_23110.2, STRK1_23110.4
OG0002902	SINT1_39310.3, SINT1_39310.2, SINT1_39310.1	STRK1_37720.1
OG0002903	SINT1_70950.1	STRK1_69620.1, STRK1_69620.2, STRK1_69620.3
OG0002904	SINT1_22450.1	STRK1_20440.1
OG0002905	SINT1_65800.1	STRK1_104060.1, STRK1_106570.1
OG0002906	SINT1_29130.1, SINT1_29130.2, SINT1_29130.3	STRK1_36850.1
OG0002907	SINT1_5410.1	STRK1_15240.1
OG0002908	SINT1_67910.1, SINT1_67920.1	STRK1_66480.1, STRK1_103670.1, STRK1_103670.2
OG0002909	SINT1_80040.1, SINT1_80040.2, SINT1_80040.3	STRK1_78640.1
OG0002910	SINT1_18710.1	STRK1_2260.1
OG0002911	SINT1_15020.1	STRK1_4740.1, STRK1_4740.2, STRK1_4740.4, STRK1_4740.3
OG0002912	SINT1_64320.1, SINT1_64320.2	STRK1_61910.3, STRK1_61910.1, STRK1_61910.2
OG0002913	SINT1_10270.1	STRK1_9510.1
OG0002914	SINT1_16530.2, SINT1_16530.1	STRK1_14620.1, STRK1_14620.2, STRK1_14620.3, STRK1_14620.4
OG0002915	SINT1_76300.1, SINT1_76300.2, SINT1_76300.4, SINT1_76300.3	STRK1_99900.1, STRK1_74580.1, STRK1_74580.2
OG0002916	SINT1_17530.1, SINT1_17530.2	STRK1_13750.1
OG0002917	SINT1_23110.1	STRK1_21270.1, STRK1_21270.2, STRK1_21270.3
OG0002918	SINT1_80050.1	STRK1_78630.1, STRK1_97130.1
OG0002919	SINT1_84630.1	STRK1_83730.1, STRK1_96320.1
OG0002920	SINT1_42940.1	STRK1_40970.1
OG0002921	SINT1_93410.1, SINT1_93410.2, SINT1_93410.3	STRK1_93420.1, STRK1_93420.2
OG0002922	SINT1_75290.2, SINT1_75290.3, SINT1_75290.1	STRK1_72880.1
OG0002923	SINT1_60520.1	STRK1_60070.1, STRK1_60060.1, STRK1_60080.1, STRK1_55370.1, STRK1_95100.1
OG0002924	SINT1_11940.1, SINT1_11940.2	STRK1_5520.1, STRK1_5520.2
OG0002925	SINT1_12630.1, SINT1_12630.2	STRK1_7880.1, STRK1_7880.2
OG0002926	SINT1_32490.1	STRK1_27800.1
OG0002927	SINT1_9730.1, SINT1_9730.2, SINT1_9730.3, SINT1_9730.4, SINT1_9730.5, SINT1_9730.6	STRK1_9080.1
OG0002928	SINT1_73920.1	STRK1_70850.1
OG0002929	SINT1_22720.2, SINT1_22720.1	STRK1_21070.1, STRK1_21070.2, STRK1_21060.1, STRK1_98440.1
OG0002930	SINT1_40530.1	STRK1_38690.1
OG0002931	SINT1_1840.1, SINT1_1840.2	STRK1_1650.1
OG0002932	SINT1_44950.1	STRK1_42420.1
OG0002932	SINT1_44940.1	STRK1_42400.1, STRK1_88480.1
OG0002933	SINT1_40270.1, SINT1_40270.2, SINT1_40270.3	STRK1_38470.1, STRK1_38480.1
OG0002934	SINT1_91580.1	STRK1_94920.4, STRK1_94920.7, STRK1_94920.1, STRK1_94920.3, STRK1_94920.6, STRK1_94920.2, STRK1_94920.5
OG0002935	SINT1_65290.1	STRK1_96520.1
OG0002936	SINT1_46630.1	STRK1_44750.1
OG0002937	SINT1_38930.1	STRK1_28560.1
OG0002938	SINT1_77970.1	STRK1_77370.1
OG0002939	SINT1_13270.1, SINT1_13270.2	STRK1_8450.1, STRK1_8450.2
OG0002940	SINT1_47980.1, SINT1_47980.2	STRK1_51230.1
OG0002941	SINT1_54930.1	STRK1_96620.1, STRK1_96610.1
OG0002941	SINT1_54940.1	STRK1_48460.1
OG0002942	SINT1_77250.1	STRK1_73250.1
OG0002942	SINT1_77230.1	STRK1_73260.1
OG0002943	SINT1_77270.1, SINT1_77270.2, SINT1_77270.3	STRK1_73230.1
OG0002944	SINT1_17580.1, SINT1_17610.1	STRK1_13670.1
OG0002945	SINT1_76600.1, SINT1_76600.2	STRK1_74890.1
OG0002946	SINT1_18870.1	STRK1_2080.1, STRK1_2080.2
OG0002947	SINT1_87970.1	STRK1_108130.1
OG0002948	SINT1_60270.1	STRK1_61340.1
OG0002949	SINT1_34170.1, SINT1_34170.2, SINT1_34170.3	STRK1_27550.1
OG0002950	SINT1_69350.1, SINT1_69350.2	STRK1_67980.1
OG0002951	SINT1_37850.1	STRK1_33170.1, STRK1_33170.2, STRK1_33170.3, STRK1_33170.4, STRK1_33170.5, STRK1_33170.6, STRK1_33170.7, STRK1_33170.8
OG0002952	SINT1_50350.1	STRK1_48490.1, STRK1_48480.1, STRK1_48480.2, STRK1_48480.3
OG0002953	SINT1_3240.1, SINT1_3240.2, SINT1_3240.5, SINT1_3240.3, SINT1_3240.4	STRK1_16820.1
OG0002954	SINT1_59740.1	STRK1_58090.1
OG0002955	SINT1_72760.1	STRK1_72720.2, STRK1_72720.1, STRK1_75050.1, STRK1_75050.2
OG0002956	SINT1_93180.1	STRK1_90840.1
OG0002957	SINT1_69450.1, SINT1_69450.2	STRK1_68110.1
OG0002958	SINT1_66290.2, SINT1_66290.1, SINT1_66290.3	STRK1_64630.1, STRK1_64630.2
OG0002959	SINT1_85650.1	STRK1_84900.1
OG0002960	SINT1_48610.1, SINT1_48610.2	STRK1_97600.1
OG0002961	SINT1_19320.1	STRK1_3860.1
OG0002962	SINT1_65820.1, SINT1_65820.2, SINT1_65820.3	STRK1_62900.1
OG0002963	SINT1_14020.1	STRK1_11330.1
OG0002964	SINT1_25240.1, SINT1_25240.2, SINT1_25240.3	STRK1_23030.1
OG0002965	SINT1_90890.3, SINT1_90890.1, SINT1_90890.2	STRK1_89560.1, STRK1_89580.1
OG0002966	SINT1_43910.1	STRK1_99300.1, STRK1_40040.1, STRK1_107300.1
OG0002967	SINT1_60810.1	STRK1_60370.1
OG0002968	SINT1_19530.1, SINT1_19530.2	STRK1_1870.1, STRK1_1870.2
OG0002969	SINT1_52700.1	STRK1_47080.1, STRK1_97540.1
OG0002970	SINT1_10030.1	STRK1_9330.1, STRK1_9340.1
OG0002971	SINT1_62680.1	STRK1_64450.1
OG0002972	SINT1_61420.2, SINT1_61420.1, SINT1_61420.3	STRK1_65580.1
OG0002973	SINT1_48440.1, SINT1_48440.2	STRK1_50770.1
OG0002974	SINT1_32560.1	STRK1_27850.1, STRK1_27860.1
OG0002975	SINT1_38320.1, SINT1_38320.2	STRK1_32790.1
OG0002976	SINT1_63110.1	STRK1_63970.1
OG0002977	SINT1_8040.5, SINT1_8040.7, SINT1_8040.4, SINT1_8040.1, SINT1_8040.2, SINT1_8040.3, SINT1_8040.6	STRK1_12960.1
OG0002979	SINT1_21650.1, SINT1_21650.2, SINT1_21650.3	STRK1_20060.1, STRK1_20060.2
OG0002980	SINT1_29430.2, SINT1_29430.1	STRK1_36610.1, STRK1_100270.1
OG0002981	SINT1_74110.1	STRK1_72010.1
OG0002982	SINT1_53600.1	STRK1_51610.1
OG0002983	SINT1_24760.1	STRK1_23550.1
OG0002984	SINT1_12890.2, SINT1_12890.1, SINT1_12890.3	STRK1_8100.1, STRK1_8100.2
OG0002985	SINT1_2050.1, SINT1_2050.4, SINT1_2050.2, SINT1_2050.3, SINT1_2050.5	STRK1_1480.1
OG0002986	SINT1_10170.1	STRK1_9420.1
OG0002988	SINT1_91440.1, SINT1_91440.2	STRK1_92260.1
OG0002989	SINT1_49340.3, SINT1_49340.1, SINT1_49340.2, SINT1_49340.5, SINT1_49340.4	STRK1_101630.1, STRK1_49780.1
OG0002990	SINT1_79650.1, SINT1_79650.2	STRK1_78770.1, STRK1_97170.1, STRK1_78800.1
OG0002991	SINT1_32020.1, SINT1_32020.2	STRK1_31770.1
OG0002992	SINT1_74810.1	STRK1_75860.1, STRK1_75870.1
OG0002993	SINT1_82590.1	STRK1_41930.1, STRK1_41920.1, STRK1_81170.1, STRK1_81160.1
OG0002994	SINT1_19500.1	STRK1_1890.1
OG0002995	SINT1_87530.1	STRK1_99310.1, STRK1_87490.1
OG0002996	SINT1_14970.2, SINT1_14970.3, SINT1_14970.4, SINT1_14970.1	STRK1_4780.1, STRK1_4780.2, STRK1_4780.3, STRK1_4780.4
OG0002997	SINT1_34440.1	STRK1_35350.1
OG0002998	SINT1_44620.1	STRK1_42810.1
OG0002999	SINT1_60140.2, SINT1_60140.4, SINT1_60140.1, SINT1_60140.5, SINT1_60140.6, SINT1_60140.3	STRK1_61470.1
OG0003000	SINT1_27120.1, SINT1_27120.2, SINT1_27120.3, SINT1_27120.4	STRK1_25740.1
OG0003001	SINT1_27060.1, SINT1_27060.2	STRK1_25820.1, STRK1_25830.1
OG0003002	SINT1_19770.1	STRK1_5430.1, STRK1_5430.2, STRK1_5430.3, STRK1_5430.4
OG0003003	SINT1_92120.1, SINT1_92120.2	STRK1_92120.1
OG0003004	SINT1_74030.1	STRK1_107670.1, STRK1_71930.1
OG0003005	SINT1_53890.1	STRK1_46090.1, STRK1_46090.2, STRK1_46090.3
OG0003006	SINT1_83520.1, SINT1_83520.2, SINT1_83520.3	STRK1_82100.1
OG0003007	SINT1_60860.1	STRK1_60400.1
OG0003008	SINT1_32080.1	STRK1_31730.1, STRK1_31730.4, STRK1_31730.5, STRK1_31730.2, STRK1_31730.3
OG0003009	SINT1_6490.1	STRK1_6130.1
OG0003010	SINT1_70020.1	STRK1_68700.1
OG0003011	SINT1_30440.1	STRK1_29670.1
OG0003012	SINT1_61280.1	STRK1_60770.1
OG0003013	SINT1_77070.1, SINT1_77070.2	STRK1_72380.1
OG0003014	SINT1_43350.1, SINT1_82810.1	STRK1_81370.1
OG0003015	SINT1_43380.1, SINT1_43380.2, SINT1_43380.3	STRK1_40560.1, STRK1_40560.2, STRK1_40560.3
OG0003016	SINT1_74490.1	STRK1_73360.1
OG0003017	SINT1_50230.1, SINT1_50260.1	STRK1_48570.1
OG0003018	SINT1_92980.1, SINT1_92980.2	STRK1_91050.1
OG0003019	SINT1_73560.1	STRK1_73750.2, STRK1_73750.1, STRK1_73750.3
OG0003020	SINT1_28870.1	STRK1_27450.1
OG0003021	SINT1_82840.1	STRK1_81350.1, STRK1_108350.1, STRK1_98370.1, STRK1_81120.1
OG0003022	SINT1_25020.3, SINT1_25020.2, SINT1_25020.1	STRK1_23340.1
OG0003023	SINT1_82770.3, SINT1_82770.2, SINT1_82770.1	STRK1_81450.1, STRK1_81450.2, STRK1_81460.1, STRK1_81480.1, STRK1_81480.2
OG0003024	SINT1_76650.1, SINT1_76650.2	STRK1_74940.1
OG0003025	SINT1_36980.1	STRK1_97040.1
OG0003026	SINT1_33230.1, SINT1_33230.2, SINT1_33230.3	STRK1_34440.1, STRK1_34440.2, STRK1_34440.3, STRK1_34440.4, STRK1_34440.5
OG0003027	SINT1_16790.1, SINT1_16780.1	STRK1_17650.1, STRK1_17650.2
OG0003028	SINT1_10200.1	STRK1_9460.1, STRK1_9460.2, STRK1_9460.3, STRK1_9460.4, STRK1_9460.5
OG0003029	SINT1_80650.1	STRK1_79460.1, STRK1_79460.2
OG0003030	SINT1_19710.2, SINT1_19710.1	STRK1_17670.1
OG0003031	SINT1_64060.1	STRK1_111380.1, STRK1_111380.2, STRK1_111380.3
OG0003032	SINT1_58670.1, SINT1_58670.2	STRK1_57380.1
OG0003033	SINT1_46800.1	STRK1_44900.1
OG0003034	SINT1_81040.1, SINT1_81040.2, SINT1_81040.3, SINT1_81040.4	STRK1_80200.1
OG0003036	SINT1_82920.1, SINT1_82930.1, SINT1_82940.1	STRK1_81520.1
OG0003037	SINT1_78370.1	STRK1_110350.1, STRK1_109190.1, STRK1_110360.1, STRK1_97560.2, STRK1_97560.3, STRK1_97560.1, STRK1_105730.1
OG0003038	SINT1_52100.1	STRK1_46550.1, STRK1_46550.2
OG0003039	SINT1_46070.1, SINT1_46070.2	STRK1_99980.1, STRK1_43770.1, STRK1_43770.2, STRK1_43730.1, STRK1_43760.1, STRK1_43760.2, STRK1_99970.1, STRK1_43750.1, STRK1_43980.3, STRK1_43980.1, STRK1_43980.2
OG0003040	SINT1_30110.5, SINT1_30110.1, SINT1_30110.2, SINT1_30110.3, SINT1_30110.4	STRK1_29980.1
OG0003041	SINT1_32940.1	STRK1_34170.1
OG0003042	SINT1_40860.1	STRK1_38960.1
OG0003043	SINT1_47830.1, SINT1_47830.2	STRK1_45940.1
OG0003044	SINT1_7810.1	STRK1_13160.1
OG0003045	SINT1_51560.1	STRK1_51930.1
OG0003046	SINT1_51570.1, SINT1_51570.2	STRK1_51920.1
OG0003047	SINT1_13060.3, SINT1_13060.1, SINT1_13060.2	STRK1_8260.1
OG0003048	SINT1_95870.1, SINT1_45770.1	STRK1_43490.1
OG0003049	SINT1_45760.2, SINT1_45760.1	STRK1_43500.1
OG0003050	SINT1_77410.2, SINT1_77410.1, SINT1_77400.1	STRK1_106350.1, STRK1_73110.1
OG0003051	SINT1_24490.1, SINT1_24490.2	STRK1_24060.1
OG0003052	SINT1_64410.1	STRK1_61980.1, STRK1_61980.2, STRK1_61980.3
OG0003053	SINT1_26630.2, SINT1_26630.1	STRK1_26230.1
OG0003054	SINT1_8930.1, SINT1_8930.2, SINT1_8930.3	STRK1_12140.1, STRK1_12140.2, STRK1_12140.3
OG0003055	SINT1_56200.1	STRK1_54260.1, STRK1_54240.1, STRK1_54240.4, STRK1_54240.2, STRK1_54240.3, STRK1_99700.1
OG0003056	SINT1_8810.1, SINT1_8810.2	STRK1_12260.1, STRK1_12260.2
OG0003057	SINT1_62980.2, SINT1_62980.5, SINT1_62980.6, SINT1_62980.3, SINT1_62980.1, SINT1_62980.4	STRK1_64140.1, STRK1_64140.3, STRK1_64140.2
OG0003058	SINT1_90440.1	STRK1_89300.2, STRK1_89300.1, STRK1_89300.3
OG0003059	SINT1_35960.2, SINT1_35960.3, SINT1_35960.4, SINT1_35960.1	STRK1_30790.1
OG0003060	SINT1_51880.1	STRK1_46370.1, STRK1_46360.1, STRK1_46380.1
OG0003062	SINT1_88250.1	STRK1_97770.1, STRK1_86720.1
OG0003063	SINT1_17860.1	STRK1_13420.1
OG0003064	SINT1_7820.1, SINT1_7830.1, SINT1_7830.2	STRK1_13140.1
OG0003065	SINT1_21950.1	STRK1_20620.1
OG0003066	SINT1_92480.2, SINT1_92480.1	STRK1_90430.1
OG0003067	SINT1_24960.2, SINT1_24960.1	STRK1_23400.1, STRK1_23400.2, STRK1_23400.3
OG0003068	SINT1_75580.1, SINT1_75580.2	STRK1_103500.1, STRK1_71050.1, STRK1_103490.1
OG0003069	SINT1_69670.3, SINT1_69670.1, SINT1_69670.2	STRK1_68460.1
OG0003070	SINT1_35250.1	STRK1_30480.1
OG0003071	SINT1_60450.1	STRK1_60000.1
OG0003072	SINT1_78350.1	STRK1_108070.1
OG0003073	SINT1_63610.1	STRK1_58860.1
OG0003074	SINT1_58470.1	STRK1_102980.1
OG0003075	SINT1_57300.1	STRK1_56510.1
OG0003076	SINT1_57260.1, SINT1_57260.2	STRK1_56470.1, STRK1_98720.1
OG0003077	SINT1_73590.1, SINT1_73590.2	STRK1_108270.5, STRK1_108270.6, STRK1_108290.3, STRK1_108270.1, STRK1_108270.2, STRK1_108270.3, STRK1_108270.4, STRK1_108290.1, STRK1_108290.2, STRK1_108290.4
OG0003079	SINT1_56180.1	STRK1_54220.1
OG0003080	SINT1_11120.2, SINT1_11120.3, SINT1_11120.1	STRK1_10280.1
OG0003081	SINT1_14800.1	STRK1_4960.1
OG0003083	SINT1_78110.1, SINT1_78110.2	STRK1_77180.1, STRK1_77180.2
OG0003084	SINT1_71870.1, SINT1_71870.2	STRK1_70630.3, STRK1_70630.1, STRK1_70630.2, STRK1_70630.4
OG0003085	SINT1_38730.1	STRK1_28720.1, STRK1_28720.2, STRK1_28720.3
OG0003086	SINT1_65410.1, SINT1_65410.2	STRK1_108760.1, STRK1_59010.1, STRK1_99570.1
OG0003087	SINT1_94290.1	STRK1_92500.1
OG0003088	SINT1_20710.1, SINT1_20710.2, SINT1_20710.3	STRK1_18860.1, STRK1_18860.2, STRK1_83150.1
OG0003089	SINT1_18780.1	STRK1_2170.1
OG0003090	SINT1_31960.1	STRK1_31840.1
OG0003091	SINT1_91400.1	STRK1_92200.1, STRK1_92210.1, STRK1_92220.1
OG0003092	SINT1_82150.1	STRK1_94210.1
OG0003093	SINT1_89650.2, SINT1_89650.3, SINT1_89650.4, SINT1_89650.5, SINT1_89650.1	STRK1_87130.1
OG0003094	SINT1_87500.1	STRK1_86150.1, STRK1_86150.2, STRK1_86150.3
OG0003096	SINT1_74570.3, SINT1_74570.1, SINT1_74570.2	STRK1_73440.1
OG0003097	SINT1_65560.1	STRK1_59160.1
OG0003098	SINT1_15880.1	STRK1_3060.1
OG0003099	SINT1_43080.1	STRK1_40830.1, STRK1_40830.2
OG0003107	SINT1_55990.1	STRK1_54050.1
OG0003108	SINT1_26430.1	STRK1_26420.1
OG0003109	SINT1_15340.1, SINT1_15340.2	STRK1_4490.1
OG0003110	SINT1_14250.1	STRK1_11110.1
OG0003114	SINT1_85640.1	STRK1_84910.1, STRK1_99750.1
OG0003115	SINT1_72810.1	STRK1_75100.1
OG0003116	SINT1_86710.1	STRK1_87870.1
OG0003117	SINT1_18670.1, SINT1_18670.2	STRK1_2290.1
OG0003118	SINT1_40700.1	STRK1_100150.1
OG0003119	SINT1_33080.1, SINT1_33080.2	STRK1_34310.1
OG0003120	SINT1_69930.1	STRK1_68610.1
OG0003121	SINT1_1520.1	STRK1_1010.1, STRK1_1020.1
OG0003122	SINT1_490.1, SINT1_490.2	STRK1_80830.1
OG0003123	SINT1_82190.1	STRK1_94200.1
OG0003124	SINT1_89130.2, SINT1_89130.3, SINT1_89130.1, SINT1_89130.4	STRK1_88360.1, STRK1_88360.2, STRK1_88360.3, STRK1_88360.4
OG0003125	SINT1_73380.1	STRK1_75740.1
OG0003126	SINT1_19350.1	STRK1_3890.1, STRK1_3890.2
OG0003127	SINT1_84890.1, SINT1_84890.3, SINT1_84890.2	STRK1_83470.1
OG0003128	SINT1_80960.1	STRK1_80120.1
OG0003129	SINT1_2790.1	STRK1_17210.1
OG0003130	SINT1_28020.2, SINT1_28020.1	STRK1_23690.1
OG0003131	SINT1_71460.1, SINT1_71460.2	STRK1_70160.1
OG0003132	SINT1_24000.1, SINT1_24000.2, SINT1_24000.3, SINT1_24000.4	STRK1_24540.1
OG0003133	SINT1_59010.1	STRK1_57070.1
OG0003134	SINT1_82240.1	STRK1_94160.1
OG0003135	SINT1_36300.1	STRK1_31160.1
OG0003136	SINT1_10310.1, SINT1_10310.2, SINT1_10310.3	STRK1_9550.1, STRK1_9550.2, STRK1_9550.3
OG0003137	SINT1_80230.1	STRK1_79990.1
OG0003138	SINT1_88900.1, SINT1_88900.2, SINT1_88920.1, SINT1_88910.1, SINT1_88910.2	STRK1_85960.1
OG0003139	SINT1_49320.1, SINT1_96130.1	STRK1_49770.1
OG0003140	SINT1_31080.1	STRK1_29020.2, STRK1_29020.1
OG0003141	SINT1_61290.1	STRK1_60790.1, STRK1_60790.2, STRK1_60790.3
OG0003142	SINT1_75390.1	STRK1_71250.1
OG0003143	SINT1_74650.4, SINT1_74650.1, SINT1_74650.2, SINT1_74650.3	STRK1_73500.1, STRK1_73530.1
OG0003144	SINT1_39290.3, SINT1_39290.1, SINT1_39290.2	STRK1_102520.1
OG0003145	SINT1_20040.1, SINT1_20040.2	STRK1_18100.1
OG0003146	SINT1_64350.1, SINT1_64350.2, SINT1_64350.3	STRK1_61940.1, STRK1_61940.2
OG0003147	SINT1_49170.1	STRK1_49930.1
OG0003148	SINT1_91030.1	STRK1_91530.1
OG0003150	SINT1_77660.1	STRK1_76460.1
OG0003151	SINT1_49890.1, SINT1_49890.2	STRK1_49270.3, STRK1_49270.1, STRK1_49270.2
OG0003152	SINT1_37170.1, SINT1_37170.2	STRK1_27900.1, STRK1_27900.2
OG0003153	SINT1_72900.4, SINT1_72900.2, SINT1_72900.3, SINT1_72900.1	STRK1_75190.1
OG0003154	SINT1_35690.3, SINT1_35690.1, SINT1_35690.2	STRK1_36150.1
OG0003155	SINT1_70290.1	STRK1_68960.1, STRK1_68960.2
OG0003156	SINT1_38210.1, SINT1_38210.2	STRK1_32880.1
OG0003157	SINT1_52400.1	STRK1_46790.1
OG0003158	SINT1_87710.1, SINT1_87710.2	STRK1_85630.1
OG0003159	SINT1_55640.1	STRK1_53720.1
OG0003160	SINT1_20780.1, SINT1_20780.2	STRK1_19160.1, STRK1_19160.2, STRK1_19160.3
OG0003161	SINT1_47090.1, SINT1_47090.2, SINT1_47080.1, SINT1_47080.2	STRK1_45120.1
OG0003162	SINT1_9670.1, SINT1_9680.1	STRK1_8940.1
OG0003163	SINT1_1500.1, SINT1_1500.2	STRK1_6920.1, STRK1_990.1, STRK1_990.2
OG0003164	SINT1_33370.1, SINT1_33370.2	STRK1_34590.1
OG0003165	SINT1_76470.2, SINT1_76470.3, SINT1_76470.1	STRK1_74730.1, STRK1_74740.1
OG0003166	SINT1_54630.1, SINT1_54630.2	STRK1_48770.1
OG0003167	SINT1_92050.1, SINT1_92050.2	STRK1_101430.1, STRK1_92020.1, STRK1_92020.2, STRK1_92020.3
OG0003168	SINT1_63230.1	STRK1_63870.1
OG0003169	SINT1_15950.1, SINT1_15950.2	STRK1_15170.1
OG0003170	SINT1_18210.1, SINT1_18210.3, SINT1_18210.2	STRK1_2690.1, STRK1_2690.2, STRK1_2690.3
OG0003171	SINT1_72230.1, SINT1_72230.2	STRK1_71700.1
OG0003172	SINT1_22190.8, SINT1_22190.9, SINT1_22310.1	STRK1_20750.1
OG0003173	SINT1_31770.1	STRK1_32010.1, STRK1_32010.2
OG0003174	SINT1_74130.1	STRK1_72040.1, STRK1_72040.2
OG0003175	SINT1_92240.1, SINT1_92240.2, SINT1_92240.4, SINT1_92240.3	STRK1_94800.1
OG0003177	SINT1_25820.1, SINT1_25820.2	STRK1_24600.1
OG0003178	SINT1_33450.2, SINT1_33450.1, SINT1_33450.3	STRK1_34670.1
OG0003179	SINT1_74250.1	STRK1_72160.1
OG0003180	SINT1_4240.2	STRK1_15980.1, STRK1_15980.2
OG0003181	SINT1_36660.1	STRK1_28390.1
OG0003182	SINT1_31330.1, SINT1_31330.2, SINT1_31330.3	STRK1_32450.1
OG0003183	SINT1_13380.1, SINT1_13380.2	STRK1_11920.1
OG0003184	SINT1_28510.1	STRK1_27070.1
OG0003185	SINT1_70980.1	STRK1_69770.1
OG0003186	SINT1_29830.1	STRK1_29260.1, STRK1_29260.2, STRK1_30220.1
OG0003187	SINT1_72910.1, SINT1_72910.2, SINT1_72910.3	STRK1_75200.1
OG0003188	SINT1_80670.1	STRK1_79430.1
OG0003189	SINT1_56680.2, SINT1_56680.3, SINT1_56680.1	STRK1_53020.1
OG0003190	SINT1_60190.1	STRK1_61430.1
