Orthogroup	schistosoma_intercalatum	schistosoma_haematobium
OG0003671	SINT1_74530.1, SINT1_74530.3, SINT1_74530.2, SINT1_74530.4, SINT1_74530.5, SINT1_74530.6	SHAE2_80150.2, SHAE2_80150.1, SHAE2_80150.3
OG0003672	SINT1_92420.1	SHAE2_99350.1
OG0003673	SINT1_86420.1	SHAE2_93270.1, SHAE2_93270.2, SHAE2_93270.4, SHAE2_93270.3
OG0003674	SINT1_34160.1, SINT1_34160.2	SHAE2_36900.3, SHAE2_36900.2, SHAE2_36900.1
OG0003675	SINT1_63630.1, SINT1_63630.2, SINT1_63630.3	SHAE2_68220.1, SHAE2_68220.3, SHAE2_68220.2, SHAE2_68220.4, SHAE2_68220.5
OG0003676	SINT1_92490.1, SINT1_92490.2	SHAE2_99410.1
OG0003677	SINT1_96410.1, SINT1_96430.1	SHAE2_84020.1
OG0003678	SINT1_31340.1	SHAE2_33550.1
OG0003679	SINT1_44910.1, SINT1_44910.2	SHAE2_47770.1, SHAE2_47770.2
OG0003680	SINT1_37300.2	SHAE2_40260.2
OG0003681	SINT1_85700.1, SINT1_85700.2, SINT1_85700.3	SHAE2_92430.1, SHAE2_92430.4, SHAE2_92430.2, SHAE2_92430.3
OG0003682	SINT1_74390.1	SHAE2_79960.1
OG0003683	SINT1_9390.1, SINT1_9390.2, SINT1_9390.3, SINT1_9390.4, SINT1_9390.5, SINT1_9390.6, SINT1_9390.7, SINT1_9390.8	SHAE2_11200.1, SHAE2_11200.2
OG0003684	SINT1_96660.1	SHAE2_32030.1, SHAE2_32030.3, SHAE2_32030.4, SHAE2_32030.5, SHAE2_32030.6, SHAE2_32030.7, SHAE2_32030.8, SHAE2_32030.2, SHAE2_32040.1, SHAE2_32040.2
OG0003685	SINT1_38230.1	SHAE2_41100.1, SHAE2_41100.2, SHAE2_41100.3
OG0003686	SINT1_89510.1, SINT1_89510.2	SHAE2_96520.1
OG0003687	SINT1_96200.1, SINT1_96230.1	SHAE2_92570.2, SHAE2_92570.1
OG0003688	SINT1_80810.1	SHAE2_86530.1
OG0003689	SINT1_62220.1	SHAE2_66690.1, SHAE2_66690.2
OG0003690	SINT1_54960.1, SINT1_54960.2	SHAE2_58280.1
OG0003692	SINT1_38360.1, SINT1_38360.2	SHAE2_41210.1
OG0003693	SINT1_53130.1	SHAE2_56440.1, SHAE2_56440.2
OG0003694	SINT1_23970.1, SINT1_23970.2, SINT1_23970.3	SHAE2_26340.1, SHAE2_26340.2, SHAE2_26340.4, SHAE2_26340.3
OG0003695	SINT1_64300.1, SINT1_64300.2	SHAE2_69050.2, SHAE2_69050.3, SHAE2_69050.1, SHAE2_69050.4
OG0003696	SINT1_69050.1, SINT1_69050.2	SHAE2_74220.1
OG0003697	SINT1_1450.1	SHAE2_1820.1, SHAE2_1820.2
OG0003698	SINT1_32890.1, SINT1_32890.2, SINT1_32890.4, SINT1_32890.6, SINT1_32890.3, SINT1_32890.5	SHAE2_35120.1
OG0003699	SINT1_32450.1, SINT1_32450.2	SHAE2_34700.1, SHAE2_34700.2, SHAE2_34700.3
OG0003700	SINT1_46260.1	SHAE2_49510.1, SHAE2_49510.2
OG0003701	SINT1_79850.2, SINT1_79850.1, SINT1_79850.3	SHAE2_85420.1
OG0003703	SINT1_12250.1	SHAE2_13970.1
OG0003704	SINT1_33510.1, SINT1_33510.2	SHAE2_36290.1, SHAE2_102730.1
OG0003705	SINT1_34470.1, SINT1_34470.2, SINT1_34470.3, SINT1_34470.4, SINT1_34470.5, SINT1_34470.6	SHAE2_37210.1
OG0003706	SINT1_89730.3, SINT1_89730.2, SINT1_89730.1	SHAE2_96720.1
OG0003707	SINT1_4820.1	SHAE2_5390.1, SHAE2_5390.2
OG0003709	SINT1_2070.1	SHAE2_2490.1
OG0003710	SINT1_33570.1	SHAE2_102780.1
OG0003711	SINT1_66560.1, SINT1_66560.2	SHAE2_71400.2, SHAE2_71400.3, SHAE2_71400.1, SHAE2_71400.4
OG0003712	SINT1_17880.4, SINT1_17880.3	SHAE2_19930.1
OG0003713	SINT1_85790.1	SHAE2_92520.1
OG0003714	SINT1_87450.1, SINT1_87460.1	SHAE2_94320.1
OG0003716	SINT1_91520.2, SINT1_91520.1, SINT1_91520.3	SHAE2_98600.1
OG0003717	SINT1_71970.1	SHAE2_77350.1, SHAE2_77350.4, SHAE2_77350.2, SHAE2_77350.3, SHAE2_77350.5
OG0003718	SINT1_76490.1	SHAE2_82090.1
OG0003719	SINT1_49940.1	SHAE2_53260.1, SHAE2_53260.2
OG0003720	SINT1_59600.1	SHAE2_63920.1
OG0003721	SINT1_90410.1, SINT1_90410.2	SHAE2_97580.1
OG0003722	SINT1_90380.1, SINT1_90390.1	SHAE2_97340.1, SHAE2_97350.1
OG0003723	SINT1_91240.1, SINT1_91240.2	SHAE2_98150.1
OG0003724	SINT1_19740.1	SHAE2_21730.1
OG0003725	SINT1_5630.1	SHAE2_6150.1
OG0003726	SINT1_54300.1	SHAE2_57610.1, SHAE2_57610.2, SHAE2_57610.3
OG0003727	SINT1_29080.1	SHAE2_31260.1
OG0003728	SINT1_20290.1	SHAE2_23130.1
OG0003729	SINT1_9180.1	SHAE2_10950.1
OG0003730	SINT1_49720.2	SHAE2_53030.2
OG0003730	SINT1_49720.3	SHAE2_53030.2
OG0003730	SINT1_49720.2	SHAE2_53030.3
OG0003730	SINT1_49720.3	SHAE2_53030.3
OG0003731	SINT1_81440.1, SINT1_81440.2, SINT1_81440.3	SHAE2_87200.1
OG0003732	SINT1_80270.1	SHAE2_85940.1
OG0003733	SINT1_7260.1, SINT1_7260.2	SHAE2_7780.3, SHAE2_7780.2, SHAE2_7780.1
OG0003734	SINT1_3620.1	SHAE2_4240.1, SHAE2_4240.2, SHAE2_4240.3, SHAE2_4240.4
OG0003735	SINT1_5050.1	SHAE2_5610.1
OG0003736	SINT1_68570.2	SHAE2_73700.1
OG0003736	SINT1_68570.4	SHAE2_73700.1
OG0003737	SINT1_1270.4, SINT1_1270.1, SINT1_1270.3	SHAE2_1620.4, SHAE2_1620.2, SHAE2_1620.3
OG0003737	SINT1_1270.2	SHAE2_1620.1
OG0003738	SINT1_43800.1	SHAE2_46610.2, SHAE2_46610.1
OG0003739	SINT1_49680.1	SHAE2_52990.1
OG0003740	SINT1_27040.1	SHAE2_29230.1
OG0003741	SINT1_53370.1	SHAE2_56710.1
OG0003742	SINT1_59120.1	SHAE2_63360.1
OG0003743	SINT1_63530.1	SHAE2_68100.1
OG0003744	SINT1_31460.1	SHAE2_33650.1, SHAE2_33650.2
OG0003745	SINT1_30880.1	SHAE2_33070.1, SHAE2_33090.1
OG0003746	SINT1_3500.6, SINT1_3500.1, SINT1_3500.3, SINT1_3500.4, SINT1_3500.2, SINT1_3500.5	SHAE2_4100.1
OG0003747	SINT1_24860.1, SINT1_24860.2, SINT1_24860.4, SINT1_24860.3	SHAE2_27030.1, SHAE2_27030.2
OG0003748	SINT1_3360.1	SHAE2_3950.1
OG0003749	SINT1_21680.3, SINT1_21680.4, SINT1_21680.1, SINT1_21680.2	SHAE2_23670.1
OG0003750	SINT1_78420.1	SHAE2_83990.1, SHAE2_83990.2
OG0003751	SINT1_84230.1	SHAE2_90840.1
OG0003752	SINT1_34460.1, SINT1_34460.2	SHAE2_37200.1, SHAE2_37200.2, SHAE2_37200.3, SHAE2_37200.4
OG0003753	SINT1_21850.1	SHAE2_23830.1, SHAE2_23830.2
OG0003754	SINT1_79460.1, SINT1_79460.2, SINT1_79460.3	SHAE2_91070.1, SHAE2_91070.2, SHAE2_91070.3, SHAE2_91070.4
OG0003755	SINT1_2200.1, SINT1_2200.2	SHAE2_2660.1, SHAE2_2660.2, SHAE2_2660.3, SHAE2_2660.4, SHAE2_2660.5
OG0003756	SINT1_89390.1	SHAE2_96380.3, SHAE2_96380.1, SHAE2_96380.2
OG0003757	SINT1_41450.1, SINT1_41450.2, SINT1_41450.3	SHAE2_44350.1
OG0003758	SINT1_32880.1	SHAE2_35110.1, SHAE2_35110.2, SHAE2_35110.3
OG0003759	SINT1_67720.1	SHAE2_72820.3, SHAE2_72820.5
OG0003760	SINT1_41690.1, SINT1_41690.3, SINT1_41690.2	SHAE2_44570.2, SHAE2_44570.1
OG0003761	SINT1_49770.1	SHAE2_53080.1, SHAE2_53080.2, SHAE2_53080.3
OG0003762	SINT1_86870.1	SHAE2_93750.1
OG0003763	SINT1_41350.1	SHAE2_44250.1, SHAE2_44250.2
OG0003764	SINT1_39160.1, SINT1_39160.2	SHAE2_42080.1
OG0003765	SINT1_12060.1, SINT1_12060.2	SHAE2_13780.1
OG0003766	SINT1_46580.1, SINT1_46580.2	SHAE2_49900.2, SHAE2_49900.3, SHAE2_49900.1
OG0003767	SINT1_59820.1, SINT1_59820.2	SHAE2_64130.1
OG0003768	SINT1_1720.1, SINT1_1720.2	SHAE2_2100.1
OG0003769	SINT1_25140.1	SHAE2_27400.1
OG0003770	SINT1_69770.1	SHAE2_74910.1
OG0003771	SINT1_6670.1	SHAE2_7210.3, SHAE2_7210.6, SHAE2_7210.1, SHAE2_7210.4, SHAE2_7210.2, SHAE2_7210.5
OG0003772	SINT1_48080.1	SHAE2_51390.1
OG0003773	SINT1_86740.1	SHAE2_93620.1, SHAE2_7960.1
OG0003774	SINT1_71370.1, SINT1_71370.2	SHAE2_76610.2, SHAE2_76610.3, SHAE2_76610.4
OG0003776	SINT1_7760.3, SINT1_7760.1, SINT1_7760.2	SHAE2_8250.1
OG0003777	SINT1_57910.1	SHAE2_62170.1, SHAE2_62170.2
OG0003778	SINT1_91230.1, SINT1_91230.2	SHAE2_98140.3, SHAE2_98140.4, SHAE2_98140.1, SHAE2_98140.2
OG0003779	SINT1_13760.2, SINT1_13760.1	SHAE2_15420.1
OG0003780	SINT1_66070.1, SINT1_66070.2	SHAE2_70870.1
OG0003781	SINT1_26380.1, SINT1_26380.2	SHAE2_28560.1
OG0003782	SINT1_50220.1	SHAE2_53570.2, SHAE2_53570.5, SHAE2_53570.1, SHAE2_53570.4, SHAE2_53570.3
OG0003783	SINT1_46060.1	SHAE2_48810.1
OG0003784	SINT1_46220.1	SHAE2_48650.2, SHAE2_48650.6, SHAE2_48650.3
OG0003785	SINT1_44850.1	SHAE2_47730.1, SHAE2_47730.2, SHAE2_47730.3, SHAE2_47730.4, SHAE2_47730.5
OG0003786	SINT1_63250.1	SHAE2_67810.1
OG0003787	SINT1_21100.1, SINT1_21100.2, SINT1_21100.3, SINT1_21100.4	SHAE2_22300.1
OG0003788	SINT1_70620.1	SHAE2_75790.1, SHAE2_75790.2, SHAE2_75790.3, SHAE2_75790.4
OG0003789	SINT1_8050.1, SINT1_8050.2, SINT1_8050.3	SHAE2_8530.1, SHAE2_8530.2
OG0003790	SINT1_29860.1	SHAE2_32080.1
OG0003791	SINT1_46340.1	SHAE2_49620.1
OG0003792	SINT1_55230.1	SHAE2_58940.1
OG0003793	SINT1_46500.1	SHAE2_49830.1
OG0003794	SINT1_84350.1, SINT1_84350.2	SHAE2_90940.1
OG0003795	SINT1_290.1	SHAE2_260.1
OG0003796	SINT1_65050.1, SINT1_65050.2, SINT1_65050.3	SHAE2_69790.2, SHAE2_69790.1, SHAE2_69790.3
OG0003797	SINT1_74680.1	SHAE2_80310.1
OG0003797	SINT1_74680.1	SHAE2_80310.2
OG0003797	SINT1_74680.2	SHAE2_80310.3
OG0003798	SINT1_15150.1	SHAE2_17110.1
OG0003799	SINT1_80440.1, SINT1_80440.2, SINT1_80440.3	SHAE2_86100.1
OG0003800	SINT1_23480.2, SINT1_23480.1	SHAE2_25670.3, SHAE2_25670.1, SHAE2_25670.2
OG0003801	SINT1_53100.1, SINT1_53100.2	SHAE2_56420.1
OG0003802	SINT1_77210.1	SHAE2_82830.1
OG0003803	SINT1_10190.1, SINT1_10190.2, SINT1_10190.3, SINT1_10190.4, SINT1_10190.5	SHAE2_11890.1, SHAE2_11890.2, SHAE2_11890.3
OG0003804	SINT1_15490.1, SINT1_15490.2, SINT1_15490.3, SINT1_15490.4	SHAE2_17430.1, SHAE2_17420.4, SHAE2_17420.5
OG0003805	SINT1_950.1	SHAE2_1320.1
OG0003806	SINT1_7910.1	SHAE2_8390.1
OG0003807	SINT1_36990.1	SHAE2_39940.3
OG0003808	SINT1_78360.1	SHAE2_83930.1, SHAE2_83930.2, SHAE2_83930.3, SHAE2_83930.5, SHAE2_83930.4
OG0003809	SINT1_70040.1	SHAE2_75240.1
OG0003810	SINT1_30200.1	SHAE2_32390.1, SHAE2_32390.2
OG0003811	SINT1_26990.1	SHAE2_29170.1, SHAE2_29170.2, SHAE2_29170.3, SHAE2_29170.5
OG0003812	SINT1_25060.1	SHAE2_27290.2, SHAE2_27290.1
OG0003813	SINT1_37860.1	SHAE2_42180.1
OG0003813	SINT1_45600.1	SHAE2_69920.1
OG0003813	SINT1_86240.1, SINT1_86240.2, SINT1_86240.3	SHAE2_34260.1, SHAE2_84630.1
OG0003813	SINT1_22290.1	SHAE2_15710.1
OG0003814	SINT1_80900.1	SHAE2_86650.2, SHAE2_86650.3
OG0003815	SINT1_87660.1, SINT1_87660.2, SINT1_87660.3, SINT1_87660.4, SINT1_87660.6, SINT1_87660.5	SHAE2_94530.1
OG0003816	SINT1_59310.1, SINT1_59310.2	SHAE2_63620.1, SHAE2_63620.2, SHAE2_63620.3, SHAE2_63620.4, SHAE2_63620.5, SHAE2_63620.6
OG0003817	SINT1_59890.1, SINT1_59890.2	SHAE2_64230.1, SHAE2_64230.4, SHAE2_64230.5, SHAE2_64230.2, SHAE2_64230.3
OG0003818	SINT1_30500.3, SINT1_30500.4, SINT1_30500.1, SINT1_30500.2	SHAE2_32660.1
OG0003819	SINT1_28000.5, SINT1_28000.3	SHAE2_30180.1
OG0003820	SINT1_41310.1, SINT1_41320.1	SHAE2_44170.1, SHAE2_44190.1, SHAE2_44210.1
OG0003821	SINT1_12110.1	SHAE2_13830.1, SHAE2_13830.2
OG0003822	SINT1_91790.1	SHAE2_98740.1, SHAE2_98740.2, SHAE2_98740.3, SHAE2_98740.4
OG0003827	SINT1_30020.1	SHAE2_32240.2, SHAE2_32240.1, SHAE2_32240.3
OG0003828	SINT1_37610.1	SHAE2_40540.1
OG0003829	SINT1_7200.1, SINT1_7200.2	SHAE2_7590.3, SHAE2_7590.1, SHAE2_7590.2
OG0003830	SINT1_11490.1, SINT1_11490.4, SINT1_11490.3	SHAE2_13190.3
OG0003831	SINT1_93980.1, SINT1_93980.2	SHAE2_101090.1, SHAE2_101090.2
OG0003832	SINT1_93940.2, SINT1_93940.1, SINT1_93940.3	SHAE2_101060.1
OG0003833	SINT1_44990.1	SHAE2_47840.1
OG0003834	SINT1_2980.1, SINT1_2980.2	SHAE2_3520.1
OG0003835	SINT1_15940.1, SINT1_15940.2	SHAE2_17840.1, SHAE2_17840.2, SHAE2_17840.3
OG0003836	SINT1_29990.1	SHAE2_32220.1, SHAE2_32220.2, SHAE2_32220.3, SHAE2_32220.4
OG0003837	SINT1_40220.1	SHAE2_43140.1
OG0003838	SINT1_14150.1	SHAE2_15890.1, SHAE2_15890.3, SHAE2_15890.4, SHAE2_15890.2, SHAE2_15890.6, SHAE2_15890.5
OG0003839	SINT1_12000.1	SHAE2_13730.1, SHAE2_102550.1, SHAE2_102550.2
OG0003841	SINT1_38330.1	SHAE2_41180.1, SHAE2_41180.2, SHAE2_41180.3
OG0003842	SINT1_30350.1, SINT1_30350.2	SHAE2_32500.1
OG0003843	SINT1_8320.1	SHAE2_10100.6, SHAE2_10100.4, SHAE2_10100.5, SHAE2_10100.3, SHAE2_10100.1, SHAE2_10100.2
OG0003844	SINT1_32990.1	SHAE2_35840.1, SHAE2_35850.1
OG0003845	SINT1_90420.1, SINT1_90420.2	SHAE2_97570.2, SHAE2_97570.4, SHAE2_97570.1, SHAE2_97570.5, SHAE2_97570.3
OG0003846	SINT1_4590.1	SHAE2_5180.1, SHAE2_5180.2, SHAE2_5180.3
OG0003847	SINT1_61330.3, SINT1_61330.1, SINT1_61330.2	SHAE2_65730.1, SHAE2_65730.2
OG0003848	SINT1_84190.1, SINT1_84190.3, SINT1_84190.2	SHAE2_90820.1
OG0003849	SINT1_19920.1, SINT1_19920.2	SHAE2_23500.1
OG0003850	SINT1_29550.1	SHAE2_31950.1
OG0003851	SINT1_62530.1	SHAE2_67010.2, SHAE2_67010.4, SHAE2_67010.1, SHAE2_67010.3
OG0003852	SINT1_91830.1	SHAE2_98780.1
OG0003853	SINT1_94660.1	SHAE2_99840.1
OG0003854	SINT1_66020.1, SINT1_66020.2, SINT1_66020.3, SINT1_66020.4, SINT1_66020.5	SHAE2_70820.1
OG0003855	SINT1_40850.1	SHAE2_43740.1, SHAE2_43740.3, SHAE2_43740.4, SHAE2_43740.2
OG0003856	SINT1_83860.1, SINT1_83860.2	SHAE2_90540.1
OG0003857	SINT1_38640.1, SINT1_38640.2, SINT1_38640.3	SHAE2_41550.1
OG0003859	SINT1_62910.1	SHAE2_67270.1
OG0003860	SINT1_39140.1, SINT1_39140.4, SINT1_39140.2, SINT1_39140.3	SHAE2_42050.1
OG0003861	SINT1_37690.1	SHAE2_40630.1, SHAE2_40630.2, SHAE2_40630.3
OG0003862	SINT1_28880.1	SHAE2_31070.1
OG0003863	SINT1_22870.1	SHAE2_24970.1
OG0003865	SINT1_91950.1	SHAE2_98910.1
OG0003866	SINT1_40410.1	SHAE2_43310.1
OG0003867	SINT1_47320.1	SHAE2_50600.1
OG0003868	SINT1_60750.1	SHAE2_65160.1, SHAE2_65160.2, SHAE2_65160.3, SHAE2_65160.4, SHAE2_65160.5, SHAE2_65160.6
OG0003869	SINT1_41680.1	SHAE2_44560.1
OG0003870	SINT1_91710.1	SHAE2_98680.1
OG0003871	SINT1_30620.1, SINT1_30620.2	SHAE2_32790.1, SHAE2_32790.2, SHAE2_32790.3, SHAE2_32790.4
OG0003872	SINT1_56310.1	SHAE2_60030.1
OG0003873	SINT1_79410.1, SINT1_79410.2, SINT1_79410.3	SHAE2_91010.1
OG0003874	SINT1_43520.1	SHAE2_46380.1, SHAE2_46380.2
OG0003875	SINT1_23490.1	SHAE2_25680.1
OG0003876	SINT1_39550.1, SINT1_39550.2	SHAE2_42490.1
OG0003877	SINT1_61940.1	SHAE2_66360.1
OG0003878	SINT1_61950.1	SHAE2_66380.1
OG0003879	SINT1_79290.1	SHAE2_84730.1
OG0003880	SINT1_89230.1	SHAE2_96220.1
OG0003881	SINT1_60560.1	SHAE2_64930.1
OG0003882	SINT1_91940.1	SHAE2_98900.1, SHAE2_98900.2
OG0003883	SINT1_60480.1	SHAE2_64850.1
OG0003884	SINT1_24370.1, SINT1_24370.2	SHAE2_26590.1
OG0003885	SINT1_85250.1	SHAE2_91960.1
OG0003886	SINT1_38350.1, SINT1_38350.2	SHAE2_41200.2, SHAE2_41200.1
OG0003887	SINT1_86820.1	SHAE2_93700.1
OG0003888	SINT1_88990.1	SHAE2_95960.1
OG0003889	SINT1_74510.1	SHAE2_80120.1
OG0003890	SINT1_20950.1	SHAE2_22450.1
OG0003891	SINT1_14180.1	SHAE2_15920.1, SHAE2_15920.2
OG0003892	SINT1_86720.2, SINT1_86720.1	SHAE2_93600.1, SHAE2_93600.2
OG0003893	SINT1_6380.1, SINT1_6380.2, SINT1_6380.3	SHAE2_6940.1, SHAE2_6940.2, SHAE2_6940.3, SHAE2_6940.4
OG0003894	SINT1_11860.1	SHAE2_13600.1
OG0003895	SINT1_52350.1, SINT1_52350.4, SINT1_52350.2, SINT1_52350.3	SHAE2_55660.1
OG0003896	SINT1_52830.1, SINT1_52830.2, SINT1_52830.3	SHAE2_56130.1, SHAE2_56130.2
OG0003897	SINT1_29390.1	SHAE2_31570.1
OG0003898	SINT1_9220.1	SHAE2_10990.1
OG0003899	SINT1_52390.2, SINT1_52380.1, SINT1_52390.1	SHAE2_55680.2, SHAE2_55680.1, SHAE2_55680.3
OG0003900	SINT1_68070.1	SHAE2_73210.1
OG0003901	SINT1_68030.1	SHAE2_73200.1, SHAE2_73200.2
OG0003902	SINT1_86380.1	SHAE2_93240.1
OG0003903	SINT1_67900.3, SINT1_67900.4, SINT1_67900.5, SINT1_67900.6, SINT1_67900.1, SINT1_67900.2	SHAE2_72990.1
OG0003904	SINT1_67340.1	SHAE2_72380.2
OG0003905	SINT1_92870.2, SINT1_92870.3, SINT1_92870.5, SINT1_92870.1, SINT1_92870.4	SHAE2_99950.1, SHAE2_99860.1
OG0003907	SINT1_400.1	SHAE2_550.1, SHAE2_550.2
OG0003908	SINT1_22490.1	SHAE2_24460.2, SHAE2_24460.4, SHAE2_24460.1, SHAE2_24460.3
OG0003909	SINT1_36080.1	SHAE2_38980.2
OG0003910	SINT1_55960.1	SHAE2_59680.1
OG0003911	SINT1_40990.1	SHAE2_43870.1, SHAE2_43870.2
OG0003912	SINT1_78260.3, SINT1_78260.1, SINT1_78260.2	SHAE2_103430.1, SHAE2_103430.4, SHAE2_103430.2, SHAE2_103430.3, SHAE2_103430.5
OG0003913	SINT1_30850.1	SHAE2_33040.1
OG0003914	SINT1_68810.1	SHAE2_73950.1
OG0003915	SINT1_68820.1	SHAE2_73960.1
OG0003916	SINT1_82350.1, SINT1_82350.2	SHAE2_89130.1, SHAE2_89130.2, SHAE2_89130.3, SHAE2_89130.4
OG0003917	SINT1_14520.1, SINT1_14520.2	SHAE2_16250.1
OG0003918	SINT1_49750.1	SHAE2_53060.1
OG0003919	SINT1_34190.1	SHAE2_36930.1, SHAE2_36930.3, SHAE2_36930.2
OG0003920	SINT1_16830.1	SHAE2_18820.1
OG0003921	SINT1_69260.1	SHAE2_74410.1
OG0003922	SINT1_67250.1	SHAE2_72310.1, SHAE2_72310.5, SHAE2_72310.2, SHAE2_72310.3, SHAE2_72310.4, SHAE2_72310.6
OG0003923	SINT1_24780.2	SHAE2_26960.1, SHAE2_26960.2
OG0003924	SINT1_55900.1	SHAE2_59630.1, SHAE2_59630.2
OG0003925	SINT1_52610.1	SHAE2_55910.1, SHAE2_55910.2
OG0003926	SINT1_25500.1	SHAE2_27710.1
OG0003927	SINT1_68140.3, SINT1_68140.1, SINT1_68140.2	SHAE2_73280.2, SHAE2_73280.3, SHAE2_73280.1, SHAE2_73280.4
OG0003928	SINT1_40950.1, SINT1_40950.2	SHAE2_43840.1, SHAE2_43840.2
OG0003929	SINT1_45620.1	SHAE2_49460.1, SHAE2_49460.2
OG0003930	SINT1_79090.1, SINT1_79090.2	SHAE2_84920.1, SHAE2_84920.2
OG0003931	SINT1_52690.1, SINT1_52690.2, SINT1_52690.3, SINT1_52690.4	SHAE2_55990.1
OG0003932	SINT1_14770.2, SINT1_14770.1	SHAE2_16520.1
OG0003933	SINT1_45010.1	SHAE2_47860.1
OG0003934	SINT1_410.1	SHAE2_580.1
OG0003935	SINT1_14450.1	SHAE2_16200.1
OG0003936	SINT1_6590.1, SINT1_6590.2, SINT1_6590.3, SINT1_6590.4	SHAE2_7140.1
OG0003937	SINT1_47710.1, SINT1_47710.2	SHAE2_51000.1
OG0003938	SINT1_72080.1	SHAE2_77430.1
OG0003939	SINT1_83200.1, SINT1_83200.2, SINT1_83200.3	SHAE2_89910.1
OG0003940	SINT1_13040.1, SINT1_13040.2	SHAE2_14660.1
OG0003941	SINT1_4180.1	SHAE2_4780.1
OG0003941	SINT1_4190.1, SINT1_4190.2	SHAE2_4790.1
OG0003942	SINT1_45880.1, SINT1_45880.2, SINT1_45880.3, SINT1_45880.4	SHAE2_49100.1
OG0003943	SINT1_46390.1	SHAE2_49670.1
OG0003944	SINT1_46380.1	SHAE2_49660.1
OG0003945	SINT1_86100.4, SINT1_86100.2, SINT1_86100.1, SINT1_86100.5, SINT1_86100.3	SHAE2_92830.1
OG0003946	SINT1_24870.1	SHAE2_27040.1, SHAE2_27040.2
OG0003947	SINT1_40630.1, SINT1_40630.4	SHAE2_43540.1, SHAE2_43540.2
OG0003949	SINT1_54060.1	SHAE2_57410.3, SHAE2_57410.1, SHAE2_57410.2, SHAE2_57410.4
OG0003950	SINT1_6460.1, SINT1_6460.2	SHAE2_7030.1
OG0003951	SINT1_48530.1	SHAE2_51850.1
OG0003952	SINT1_88680.1	SHAE2_95660.1, SHAE2_95660.2
OG0003953	SINT1_79430.1, SINT1_79430.2	SHAE2_91030.1
OG0003954	SINT1_60890.1	SHAE2_65270.1
OG0003954	SINT1_60840.1	SHAE2_65240.1
OG0003955	SINT1_49630.1	SHAE2_52950.1, SHAE2_52950.2
OG0003956	SINT1_62490.1, SINT1_62490.2	SHAE2_66980.1
OG0003957	SINT1_34900.1	SHAE2_37640.1
OG0003958	SINT1_25970.1, SINT1_25970.2	SHAE2_28180.1
OG0003959	SINT1_11950.1, SINT1_11950.2	SHAE2_13690.1
OG0003960	SINT1_51470.1, SINT1_51470.2, SINT1_51470.3, SINT1_51480.1	SHAE2_54820.1, SHAE2_54820.2, SHAE2_54820.4, SHAE2_54820.3
OG0003961	SINT1_70750.1, SINT1_70750.2	SHAE2_75900.1, SHAE2_75900.2
OG0003962	SINT1_30430.1	SHAE2_32600.2, SHAE2_32600.1, SHAE2_32600.3
OG0003963	SINT1_19380.1, SINT1_19380.2	SHAE2_21380.1, SHAE2_21380.2, SHAE2_21380.3
OG0003964	SINT1_17720.1	SHAE2_19770.1
OG0003965	SINT1_27550.1	SHAE2_29710.1, SHAE2_29710.2, SHAE2_29710.3
OG0003966	SINT1_8250.1, SINT1_8250.2, SINT1_8250.3	SHAE2_10040.1
OG0003967	SINT1_42340.1, SINT1_42340.2	SHAE2_45230.1
OG0003968	SINT1_3260.1	SHAE2_3850.1
OG0003969	SINT1_82620.1, SINT1_82630.1	SHAE2_89360.1, SHAE2_89370.1
OG0003970	SINT1_90790.3, SINT1_90790.2, SINT1_90790.1	SHAE2_97760.1
OG0003971	SINT1_62630.1	SHAE2_67110.2, SHAE2_67110.4, SHAE2_67110.5, SHAE2_67110.10, SHAE2_67110.3, SHAE2_67110.7, SHAE2_67110.8, SHAE2_67110.1, SHAE2_67110.9, SHAE2_67110.6
OG0003972	SINT1_31310.1, SINT1_31310.2, SINT1_31310.3	SHAE2_33510.1
OG0003973	SINT1_94560.1	SHAE2_101670.1, SHAE2_101670.2
OG0003974	SINT1_53590.1, SINT1_53590.2, SINT1_53590.3, SINT1_53590.4, SINT1_53590.5, SINT1_53590.6, SINT1_53590.7	SHAE2_56920.1
OG0003975	SINT1_39040.1	SHAE2_41960.1
OG0003977	SINT1_53430.1, SINT1_53430.2	SHAE2_56750.1, SHAE2_56750.2, SHAE2_56750.3
OG0003978	SINT1_48340.1	SHAE2_51640.1, SHAE2_51640.2
OG0003979	SINT1_14210.1	SHAE2_15950.1
OG0003980	SINT1_91150.1	SHAE2_98120.1
OG0003981	SINT1_23540.1, SINT1_23540.2	SHAE2_25730.1
OG0003981	SINT1_23540.3	SHAE2_25730.2
OG0003982	SINT1_65300.1	SHAE2_70050.1, SHAE2_70050.2
OG0003983	SINT1_60580.1	SHAE2_64950.1
OG0003984	SINT1_9630.1	SHAE2_11540.1
OG0003984	SINT1_9700.1	SHAE2_11480.1
OG0003985	SINT1_65030.1	SHAE2_69770.1, SHAE2_69760.1, SHAE2_69760.2, SHAE2_69760.3
OG0003986	SINT1_65440.1, SINT1_65440.2	SHAE2_70210.1
OG0003987	SINT1_7940.1	SHAE2_8420.1
OG0003988	SINT1_37790.1	SHAE2_40730.1, SHAE2_40730.2
OG0003989	SINT1_58260.1, SINT1_58260.2, SINT1_58260.3	SHAE2_62540.1, SHAE2_62540.2
OG0003990	SINT1_48970.1, SINT1_48970.2	SHAE2_52280.1, SHAE2_52280.2, SHAE2_52280.3, SHAE2_52280.4
OG0003991	SINT1_14920.1	SHAE2_16690.1
