Orthogroup	schistosoma_spindale	schistosoma_curassoni
OG0002146	SSPN1_14160.1	SCUR1_16590.1, SCUR1_16590.2
OG0002147	SSPN1_48200.1	SCUR1_49820.3, SCUR1_49820.1, SCUR1_49820.2
OG0002148	SSPN1_6030.4, SSPN1_6030.1, SSPN1_6030.3, SSPN1_6030.2, SSPN1_6030.5	SCUR1_6130.5, SCUR1_6130.4, SCUR1_6130.3, SCUR1_6130.1, SCUR1_6130.2
OG0002149	SSPN1_51900.1	SCUR1_53700.1, SCUR1_53680.1
OG0002150	SSPN1_60410.5, SSPN1_60410.4, SSPN1_60410.1, SSPN1_60410.2, SSPN1_60410.3, SSPN1_60410.6	SCUR1_67550.1, SCUR1_67550.2
OG0002151	SSPN1_48060.1, SSPN1_48070.1	SCUR1_49660.1
OG0002151	SSPN1_78940.1, SSPN1_78940.2	SCUR1_80190.1
OG0002152	SSPN1_71300.1, SSPN1_71300.2, SSPN1_71290.1	SCUR1_73380.1
OG0002153	SSPN1_7020.1, SSPN1_7020.2	SCUR1_7090.2, SCUR1_7090.3, SCUR1_7090.5, SCUR1_7090.1, SCUR1_7090.4
OG0002154	SSPN1_34510.1, SSPN1_34510.2, SSPN1_34510.3, SSPN1_34510.4	SCUR1_36600.4, SCUR1_36600.5, SCUR1_36600.6, SCUR1_36600.7, SCUR1_36600.8
OG0002154	SSPN1_34510.5, SSPN1_34510.7, SSPN1_34510.6	SCUR1_36600.1, SCUR1_36600.2, SCUR1_36600.3
OG0002155	SSPN1_22950.1, SSPN1_22950.2, SSPN1_22950.3	SCUR1_23760.1, SCUR1_23760.2, SCUR1_23760.3
OG0002156	SSPN1_85320.1, SSPN1_85320.2	SCUR1_87220.1
OG0002157	SSPN1_61730.1	SCUR1_62320.1, SCUR1_62320.2, SCUR1_62320.3
OG0002158	SSPN1_73770.1, SSPN1_73770.2, SSPN1_73770.3	SCUR1_76010.1, SCUR1_76010.2
OG0002159	SSPN1_71820.1, SSPN1_71820.2	SCUR1_73930.3, SCUR1_73930.2, SCUR1_73930.1
OG0002160	SSPN1_63180.1	SCUR1_60960.1
OG0002161	SSPN1_43890.1	SCUR1_45400.1, SCUR1_45400.2, SCUR1_45400.3, SCUR1_45400.4, SCUR1_45400.5
OG0002162	SSPN1_25120.1	SCUR1_26200.1
OG0002163	SSPN1_32400.2, SSPN1_32400.3, SSPN1_32400.1, SSPN1_32400.4	SCUR1_38760.1, SCUR1_38760.2
OG0002164	SSPN1_56460.1	SCUR1_58440.1
OG0002165	SSPN1_26950.1, SSPN1_26950.2	SCUR1_28110.3
OG0002166	SSPN1_53750.1	SCUR1_55800.2, SCUR1_55800.3, SCUR1_55800.4, SCUR1_55800.6, SCUR1_55800.5, SCUR1_55800.1
OG0002169	SSPN1_9760.1	SCUR1_21510.1
OG0002170	SSPN1_69250.2, SSPN1_69250.1, SSPN1_69260.1	SCUR1_71330.1, SCUR1_71330.2, SCUR1_71330.3, SCUR1_71330.4, SCUR1_71330.5, SCUR1_71330.6
OG0002171	SSPN1_2600.1	SCUR1_2550.1, SCUR1_2560.1
OG0002172	SSPN1_29370.1	SCUR1_30390.9, SCUR1_30390.2, SCUR1_30390.3, SCUR1_30390.4, SCUR1_30390.8, SCUR1_30390.1, SCUR1_30390.5, SCUR1_30390.6, SCUR1_30390.7
OG0002173	SSPN1_60020.1, SSPN1_60020.2	SCUR1_64380.1, SCUR1_64380.2
OG0002174	SSPN1_71320.1, SSPN1_71320.2	SCUR1_73390.1
OG0002175	SSPN1_72480.1	SCUR1_74660.1, SCUR1_74660.2, SCUR1_74660.3, SCUR1_74660.6, SCUR1_74660.4, SCUR1_74660.5, SCUR1_74660.8, SCUR1_74660.9, SCUR1_74660.7
OG0002176	SSPN1_76440.1	SCUR1_99070.1, SCUR1_99070.2, SCUR1_99070.3
OG0002177	SSPN1_5450.1	SCUR1_5580.1
OG0002178	SSPN1_74000.2, SSPN1_74000.4, SSPN1_74000.1, SSPN1_74000.3	SCUR1_76240.2, SCUR1_76240.3, SCUR1_76240.1, SCUR1_76240.4
OG0002179	SSPN1_20320.1	SCUR1_10080.1
OG0002180	SSPN1_73990.1, SSPN1_73990.2, SSPN1_73990.3	SCUR1_76220.1
OG0002181	SSPN1_54590.1, SSPN1_54610.1	SCUR1_56580.1
OG0002182	SSPN1_71990.1	SCUR1_74100.1
OG0002183	SSPN1_19010.3, SSPN1_19010.5, SSPN1_19010.1, SSPN1_19010.6, SSPN1_19010.2, SSPN1_19010.4	SCUR1_11520.3, SCUR1_11520.1, SCUR1_11520.2
OG0002184	SSPN1_88200.1	SCUR1_90300.1
OG0002185	SSPN1_4730.2, SSPN1_4730.1, SSPN1_4730.3	SCUR1_4850.1
OG0002186	SSPN1_12470.1	SCUR1_21470.1
OG0002187	SSPN1_15610.1	SCUR1_15070.1
OG0002188	SSPN1_57630.3, SSPN1_57630.1, SSPN1_57630.2	SCUR1_66870.1, SCUR1_66870.5, SCUR1_66870.4, SCUR1_66870.2, SCUR1_66870.3
OG0002189	SSPN1_35380.1	SCUR1_35630.1
OG0002190	SSPN1_25670.1, SSPN1_25670.2	SCUR1_26770.1, SCUR1_26770.2, SCUR1_26770.3, SCUR1_26770.4, SCUR1_26770.5, SCUR1_26770.6, SCUR1_26770.7
OG0002191	SSPN1_18900.1, SSPN1_18910.1	SCUR1_11610.1, SCUR1_11630.1
OG0002192	SSPN1_43730.1, SSPN1_43730.2	SCUR1_45360.1, SCUR1_45350.1, SCUR1_45300.4, SCUR1_45300.1, SCUR1_45300.3, SCUR1_45300.2, SCUR1_45360.4, SCUR1_45360.2, SCUR1_45360.3, SCUR1_45360.5
OG0002193	SSPN1_74170.1	SCUR1_76400.1
OG0002194	SSPN1_29460.1, SSPN1_29460.3, SSPN1_29460.2	SCUR1_30490.1, SCUR1_30490.2
OG0002195	SSPN1_51470.3, SSPN1_51470.1, SSPN1_51470.4, SSPN1_51470.2	SCUR1_53190.1, SCUR1_53190.2
OG0002196	SSPN1_64890.1, SSPN1_64890.3, SSPN1_64890.2	SCUR1_100030.1, SCUR1_100030.2
OG0002198	SSPN1_27300.1, SSPN1_27300.2, SSPN1_27300.3	SCUR1_28480.3, SCUR1_28480.1, SCUR1_28480.5, SCUR1_28480.4, SCUR1_28480.2
OG0002199	SSPN1_67960.1	SCUR1_69960.1, SCUR1_69950.1
OG0002201	SSPN1_48740.1	SCUR1_50410.4, SCUR1_50410.3, SCUR1_50410.1, SCUR1_50410.2
OG0002202	SSPN1_40970.1, SSPN1_40970.2, SSPN1_40970.3	SCUR1_42420.1, SCUR1_42420.2, SCUR1_42420.3, SCUR1_42420.4, SCUR1_42420.5, SCUR1_42420.6, SCUR1_42420.7
OG0002203	SSPN1_74710.1	SCUR1_76990.1
OG0002204	SSPN1_24350.1	SCUR1_25340.1, SCUR1_25340.2
OG0002205	SSPN1_4240.4	SCUR1_4350.2
OG0002205	SSPN1_4240.4	SCUR1_4350.3
OG0002205	SSPN1_4240.1	SCUR1_4350.1
OG0002205	SSPN1_4240.6	SCUR1_4350.1
OG0002205	SSPN1_4240.7	SCUR1_4350.1
OG0002206	SSPN1_86780.1	SCUR1_88000.4, SCUR1_88000.3, SCUR1_88000.2, SCUR1_88000.1
OG0002207	SSPN1_15930.1, SSPN1_15940.1	SCUR1_14730.1, SCUR1_14740.2, SCUR1_14740.1, SCUR1_14740.3
OG0002208	SSPN1_10970.1, SSPN1_10960.2, SSPN1_10960.1, SSPN1_10960.3	SCUR1_18150.1
OG0002209	SSPN1_91190.1	SCUR1_93370.3, SCUR1_93370.4, SCUR1_93370.1, SCUR1_93370.2
OG0002210	SSPN1_9410.1	SCUR1_19790.1, SCUR1_19790.2, SCUR1_19790.3, SCUR1_19790.4
OG0002212	SSPN1_91640.1	SCUR1_93840.1
OG0002214	SSPN1_42900.2, SSPN1_42900.3, SSPN1_42900.5, SSPN1_42900.6, SSPN1_42900.7, SSPN1_42900.1, SSPN1_42900.4	SCUR1_44480.1, SCUR1_44470.1
OG0002215	SSPN1_7340.1	SCUR1_7280.1, SCUR1_7280.2
OG0002216	SSPN1_30060.1	SCUR1_31150.1, SCUR1_31150.2
OG0002217	SSPN1_3310.1	SCUR1_3390.1
OG0002218	SSPN1_5470.1	SCUR1_5600.1
OG0002219	SSPN1_13260.1	SCUR1_17520.1, SCUR1_17520.2, SCUR1_17520.3, SCUR1_17520.4
OG0002220	SSPN1_460.1	SCUR1_960.1, SCUR1_960.4, SCUR1_960.2, SCUR1_960.3, SCUR1_960.5, SCUR1_960.6
OG0002221	SSPN1_21620.1	SCUR1_9470.1
OG0002222	SSPN1_36050.1	SCUR1_35020.4, SCUR1_35020.5, SCUR1_35020.6, SCUR1_35020.1, SCUR1_35020.2, SCUR1_35020.3
OG0002223	SSPN1_12140.1	SCUR1_19330.2, SCUR1_19330.1
OG0002224	SSPN1_16920.1	SCUR1_12430.1
OG0002225	SSPN1_86180.3, SSPN1_86180.1, SSPN1_86180.2	SCUR1_88660.1, SCUR1_88660.4, SCUR1_88660.5, SCUR1_88660.3, SCUR1_88660.2, SCUR1_88660.6
OG0002226	SSPN1_25310.3, SSPN1_25310.1, SSPN1_25310.2, SSPN1_25310.4	SCUR1_26340.2, SCUR1_26340.1, SCUR1_26340.3
OG0002227	SSPN1_41780.1	SCUR1_43310.2, SCUR1_43310.3, SCUR1_43310.4, SCUR1_43310.1
OG0002228	SSPN1_41320.2, SSPN1_41320.1	SCUR1_42760.1
OG0002229	SSPN1_16030.1, SSPN1_16030.2	SCUR1_14660.1
OG0002230	SSPN1_59240.1	SCUR1_65150.1
OG0002231	SSPN1_61250.1	SCUR1_62760.1
OG0002232	SSPN1_73210.1, SSPN1_73210.3, SSPN1_73210.2	SCUR1_75480.1
OG0002233	SSPN1_63850.1, SSPN1_63850.2, SSPN1_63850.3, SSPN1_63850.4	SCUR1_60260.2, SCUR1_60260.4, SCUR1_60260.1, SCUR1_60260.3
OG0002234	SSPN1_51770.1	SCUR1_53560.1
OG0002234	SSPN1_51780.1	SCUR1_53570.1
OG0002235	SSPN1_11290.1, SSPN1_11290.2	SCUR1_18470.1
OG0002236	SSPN1_60470.1	SCUR1_67590.1, SCUR1_67590.2, SCUR1_67590.3
OG0002237	SSPN1_42120.4, SSPN1_42120.2, SSPN1_42120.1, SSPN1_42120.3	SCUR1_43700.1, SCUR1_43700.4, SCUR1_43700.3, SCUR1_43700.5, SCUR1_43700.2, SCUR1_43700.6
OG0002238	SSPN1_9920.1	SCUR1_20130.1
OG0002239	SSPN1_92070.1	SCUR1_94240.1
OG0002240	SSPN1_40640.1	SCUR1_42080.2, SCUR1_42080.1, SCUR1_42080.3, SCUR1_42080.5, SCUR1_42080.4
OG0002241	SSPN1_60300.1, SSPN1_60300.2	SCUR1_67420.1
OG0002242	SSPN1_40920.1	SCUR1_42370.1
OG0002243	SSPN1_28460.1	SCUR1_29540.1
OG0002244	SSPN1_23560.1	SCUR1_24510.1, SCUR1_24510.2
OG0002245	SSPN1_64030.1	SCUR1_60080.1
OG0002246	SSPN1_9590.1	SCUR1_21700.1
OG0002247	SSPN1_25020.1, SSPN1_25020.3, SSPN1_25020.5, SSPN1_25020.2, SSPN1_25020.4	SCUR1_25990.1, SCUR1_25990.2
OG0002248	SSPN1_51190.1	SCUR1_52930.3, SCUR1_52930.4, SCUR1_52930.7, SCUR1_52930.6, SCUR1_52930.5, SCUR1_52930.1, SCUR1_52930.2
OG0002249	SSPN1_52950.2, SSPN1_52950.5, SSPN1_52950.4	SCUR1_54790.2, SCUR1_54790.1, SCUR1_54790.3
OG0002250	SSPN1_30680.1, SSPN1_30680.2	SCUR1_40440.1
OG0002251	SSPN1_26130.1, SSPN1_26130.2, SSPN1_26130.3, SSPN1_26130.4	SCUR1_27200.1, SCUR1_27200.2, SCUR1_27200.3
OG0002252	SSPN1_5000.1, SSPN1_5000.2, SSPN1_5010.1	SCUR1_100540.1, SCUR1_100540.2, SCUR1_5130.1, SCUR1_5130.2
OG0002254	SSPN1_49860.1, SSPN1_49860.2, SSPN1_49860.3, SSPN1_49860.4	SCUR1_51520.1
OG0002255	SSPN1_5990.1	SCUR1_6070.3, SCUR1_6070.1, SCUR1_6070.2, SCUR1_6070.4, SCUR1_6070.5
OG0002256	SSPN1_46590.1, SSPN1_46590.2	SCUR1_48220.1, SCUR1_48220.3, SCUR1_48220.2
OG0002257	SSPN1_50720.1, SSPN1_50720.2	SCUR1_52410.1, SCUR1_52410.2
OG0002258	SSPN1_50780.1	SCUR1_52500.1, SCUR1_52500.2, SCUR1_52500.3
OG0002259	SSPN1_27100.1	SCUR1_28290.3, SCUR1_28290.4, SCUR1_28290.5, SCUR1_28290.1, SCUR1_28290.2
OG0002260	SSPN1_380.1	SCUR1_870.1
OG0002261	SSPN1_49590.1, SSPN1_49590.2, SSPN1_49590.4, SSPN1_49590.3, SSPN1_49590.5	SCUR1_51260.2, SCUR1_51260.1, SCUR1_51260.3
OG0002262	SSPN1_10560.1, SSPN1_10560.2	SCUR1_17730.3, SCUR1_17730.5, SCUR1_17730.1, SCUR1_17730.7, SCUR1_17730.6, SCUR1_17730.2, SCUR1_17730.4
OG0002263	SSPN1_57860.1, SSPN1_57860.2, SSPN1_57860.3, SSPN1_57860.4, SSPN1_57860.5	SCUR1_66620.1, SCUR1_66620.2, SCUR1_66620.3
OG0002264	SSPN1_41650.3, SSPN1_41650.1, SSPN1_41650.2	SCUR1_43180.1, SCUR1_43180.2
OG0002265	SSPN1_39270.1	SCUR1_40650.7, SCUR1_40650.5, SCUR1_40650.6, SCUR1_40650.1, SCUR1_40650.4, SCUR1_40650.3, SCUR1_40650.2, SCUR1_40650.8
OG0002266	SSPN1_91060.1	SCUR1_93250.4
OG0002268	SSPN1_80770.1, SSPN1_80770.2, SSPN1_80770.4, SSPN1_80770.3	SCUR1_82930.1, SCUR1_82920.1
OG0002269	SSPN1_62350.1, SSPN1_62330.1, SSPN1_62350.2	SCUR1_61740.1, SCUR1_61740.2
OG0002270	SSPN1_85530.1	SCUR1_87430.7, SCUR1_87430.8, SCUR1_87430.2, SCUR1_87430.4, SCUR1_87430.5, SCUR1_87430.6, SCUR1_87430.3, SCUR1_87430.1
OG0002271	SSPN1_78000.1, SSPN1_78000.2, SSPN1_78000.3	SCUR1_80800.1, SCUR1_80800.2, SCUR1_80800.3, SCUR1_80800.5, SCUR1_80800.6, SCUR1_80800.4, SCUR1_80800.7
OG0002272	SSPN1_24020.1, SSPN1_24020.2, SSPN1_24010.1	SCUR1_25010.1
OG0002273	SSPN1_75090.1	SCUR1_77400.1
OG0002274	SSPN1_45070.1, SSPN1_45070.2, SSPN1_45070.3, SSPN1_45070.4, SSPN1_45070.5	SCUR1_46670.1, SCUR1_46670.2
OG0002275	SSPN1_81320.1, SSPN1_81320.2	SCUR1_83520.1, SCUR1_83520.2, SCUR1_83520.3, SCUR1_83520.4, SCUR1_83530.1
OG0002276	SSPN1_50760.1	SCUR1_52450.2, SCUR1_52450.1, SCUR1_52450.3, SCUR1_52450.4
OG0002277	SSPN1_49660.1	SCUR1_51330.1
OG0002278	SSPN1_88710.1, SSPN1_88710.2	SCUR1_90800.6, SCUR1_90800.1, SCUR1_90800.3, SCUR1_90800.4, SCUR1_90800.5, SCUR1_90800.2
OG0002279	SSPN1_78660.1	SCUR1_80470.1
OG0002279	SSPN1_83730.1	SCUR1_85610.1
OG0002280	SSPN1_56470.1	SCUR1_58450.1
OG0002281	SSPN1_40650.1	SCUR1_42110.1
OG0002282	SSPN1_21500.1	SCUR1_9330.3, SCUR1_9330.2, SCUR1_9320.1, SCUR1_9330.1
OG0002283	SSPN1_49800.1, SSPN1_49800.2, SSPN1_49800.4, SSPN1_49800.3	SCUR1_51460.3, SCUR1_51460.1, SCUR1_51460.2
OG0002284	SSPN1_68070.2, SSPN1_68070.1, SSPN1_68070.3	SCUR1_70080.1, SCUR1_70080.2, SCUR1_70080.3, SCUR1_70080.4, SCUR1_70080.5, SCUR1_70080.6
OG0002285	SSPN1_8330.1, SSPN1_8330.2	SCUR1_8350.1
OG0002286	SSPN1_57690.3, SSPN1_57690.1, SSPN1_57690.2	SCUR1_66790.6, SCUR1_66790.1, SCUR1_66790.2, SCUR1_66790.3, SCUR1_66790.4, SCUR1_66790.5
OG0002287	SSPN1_61700.2, SSPN1_61700.1	SCUR1_62350.2, SCUR1_62350.1
OG0002288	SSPN1_71410.1	SCUR1_73450.2, SCUR1_73450.4, SCUR1_73450.1, SCUR1_73450.3
OG0002289	SSPN1_37810.1, SSPN1_37810.2, SSPN1_37810.3	SCUR1_33210.3, SCUR1_33210.4, SCUR1_33210.5, SCUR1_33210.6, SCUR1_33210.1, SCUR1_33210.2
OG0002290	SSPN1_81980.1, SSPN1_81980.2	SCUR1_84360.3, SCUR1_84360.2, SCUR1_84360.1
OG0002292	SSPN1_71890.2, SSPN1_71890.1, SSPN1_71890.3	SCUR1_74000.1
OG0002293	SSPN1_64160.1, SSPN1_64160.3, SSPN1_64160.2, SSPN1_64160.4	SCUR1_59950.1
OG0002294	SSPN1_15660.1, SSPN1_15660.2, SSPN1_15660.3, SSPN1_15660.4	SCUR1_15010.1
OG0002295	SSPN1_51580.4, SSPN1_51580.3, SSPN1_51580.1, SSPN1_51580.2	SCUR1_53340.4, SCUR1_53340.3, SCUR1_53340.1, SCUR1_53340.2
OG0002296	SSPN1_18710.1, SSPN1_18710.3, SSPN1_18710.2	SCUR1_14250.1
OG0002297	SSPN1_28020.1	SCUR1_29160.1, SCUR1_29160.2
OG0002298	SSPN1_2660.1	SCUR1_2610.1, SCUR1_2610.2
OG0002299	SSPN1_26090.1	SCUR1_27160.1, SCUR1_27160.2, SCUR1_27160.3
OG0002300	SSPN1_75120.3, SSPN1_75120.1, SSPN1_75120.4, SSPN1_75120.2	SCUR1_77430.1
OG0002301	SSPN1_86060.1, SSPN1_86060.2	SCUR1_88790.1, SCUR1_88780.1
OG0002302	SSPN1_14680.1	SCUR1_16040.1
OG0002303	SSPN1_71910.1	SCUR1_74020.3, SCUR1_74020.1, SCUR1_74020.2, SCUR1_74020.5, SCUR1_74020.4
OG0002304	SSPN1_65710.1	SCUR1_67780.1
OG0002305	SSPN1_36720.1, SSPN1_36720.2, SSPN1_36720.3	SCUR1_34370.1
OG0002306	SSPN1_59010.1, SSPN1_59010.2, SSPN1_59010.4, SSPN1_59010.3, SSPN1_59010.5	SCUR1_65430.1, SCUR1_65430.3, SCUR1_65430.4, SCUR1_65430.2, SCUR1_65430.5
OG0002307	SSPN1_71420.1, SSPN1_71420.4, SSPN1_71420.2, SSPN1_71420.3, SSPN1_71430.1	SCUR1_73460.4, SCUR1_73460.6, SCUR1_73460.1, SCUR1_73460.3, SCUR1_73460.5, SCUR1_73460.2, SCUR1_73460.7
OG0002308	SSPN1_49350.1	SCUR1_51050.1, SCUR1_51050.2, SCUR1_51050.3, SCUR1_51050.4, SCUR1_51050.6, SCUR1_51050.7, SCUR1_51050.5
OG0002309	SSPN1_41260.1	SCUR1_42730.1
OG0002310	SSPN1_20990.3, SSPN1_20990.1, SSPN1_20990.2	SCUR1_21830.1
OG0002311	SSPN1_4820.1	SCUR1_4950.1, SCUR1_4950.2, SCUR1_4950.3, SCUR1_4950.4, SCUR1_4950.5, SCUR1_4950.6
OG0002315	SSPN1_8340.1	SCUR1_8360.1
OG0002316	SSPN1_68270.1	SCUR1_70280.1
OG0002317	SSPN1_45570.1, SSPN1_45570.2, SSPN1_45570.4, SSPN1_45570.3	SCUR1_47200.1
OG0002318	SSPN1_22210.10, SSPN1_22210.7, SSPN1_22210.8, SSPN1_22250.1, SSPN1_22210.11, SSPN1_22210.9	SCUR1_22900.1, SCUR1_22900.2
OG0002319	SSPN1_11070.1, SSPN1_11070.2	SCUR1_18240.1
OG0002320	SSPN1_71010.1	SCUR1_73120.1
OG0002321	SSPN1_13900.1	SCUR1_16840.1, SCUR1_16840.2, SCUR1_16840.3, SCUR1_16840.4
OG0002322	SSPN1_10100.4, SSPN1_10100.5, SSPN1_10100.1, SSPN1_10100.3, SSPN1_10100.2	SCUR1_20330.1, SCUR1_20330.2, SCUR1_20330.3
OG0002323	SSPN1_60950.1	SCUR1_63060.1
OG0002324	SSPN1_17020.1, SSPN1_17020.2	SCUR1_12510.1
OG0002325	SSPN1_18330.1	SCUR1_13860.3, SCUR1_13860.2, SCUR1_13860.1, SCUR1_13860.4
OG0002326	SSPN1_86650.1, SSPN1_86650.2, SSPN1_86650.3	SCUR1_88120.1, SCUR1_88120.2
OG0002327	SSPN1_75150.1	SCUR1_77460.1, SCUR1_77460.2
OG0002328	SSPN1_7460.1	SCUR1_7410.1, SCUR1_7410.2, SCUR1_7410.3
OG0002329	SSPN1_1840.1	SCUR1_1740.1
OG0002330	SSPN1_5810.1	SCUR1_5920.1
OG0002331	SSPN1_5460.3, SSPN1_5460.5, SSPN1_5460.4, SSPN1_5460.2, SSPN1_5460.1	SCUR1_5590.1
OG0002332	SSPN1_17270.2, SSPN1_17270.3	SCUR1_12760.3, SCUR1_12760.4, SCUR1_12760.2
OG0002332	SSPN1_17270.1	SCUR1_12760.1
OG0002333	SSPN1_51620.1	SCUR1_53380.1, SCUR1_53380.2
OG0002334	SSPN1_8790.1, SSPN1_8790.2, SSPN1_8790.3, SSPN1_8790.4	SCUR1_8800.1, SCUR1_8800.2
OG0002335	SSPN1_13820.1	SCUR1_16930.1, SCUR1_16930.3, SCUR1_16930.2
OG0002336	SSPN1_54700.1	SCUR1_56720.3
OG0002337	SSPN1_92900.1, SSPN1_92900.2, SSPN1_92900.3	SCUR1_94920.1, SCUR1_94920.3, SCUR1_94920.2, SCUR1_94920.4
OG0002339	SSPN1_85990.1	SCUR1_97440.1, SCUR1_88830.1
OG0002341	SSPN1_85600.1	SCUR1_87520.1, SCUR1_87530.1
OG0002342	SSPN1_3440.1	SCUR1_3510.4, SCUR1_3510.1, SCUR1_3510.2, SCUR1_3510.8, SCUR1_3510.6, SCUR1_3510.7, SCUR1_3510.3, SCUR1_3510.5, SCUR1_3510.9
OG0002343	SSPN1_42420.1	SCUR1_43980.3, SCUR1_43980.4, SCUR1_43980.5, SCUR1_43980.1, SCUR1_43980.2
OG0002344	SSPN1_63920.3, SSPN1_63920.4, SSPN1_63920.1, SSPN1_63920.2	SCUR1_60190.1, SCUR1_60190.3, SCUR1_60190.2
OG0002345	SSPN1_84410.1, SSPN1_84410.2	SCUR1_86250.1
OG0002346	SSPN1_24300.1	SCUR1_25300.1, SCUR1_25300.2
OG0002347	SSPN1_13080.1	SCUR1_20800.1
OG0002348	SSPN1_34810.1	SCUR1_36290.1, SCUR1_36290.10, SCUR1_36290.2, SCUR1_36290.3, SCUR1_36290.4, SCUR1_36290.5, SCUR1_36290.6, SCUR1_36290.7, SCUR1_36290.8, SCUR1_36290.9, SCUR1_36290.11
OG0002349	SSPN1_85660.1, SSPN1_85660.2, SSPN1_85660.3, SSPN1_85660.4	SCUR1_87520.4, SCUR1_87520.5, SCUR1_87590.1, SCUR1_87520.6
OG0002350	SSPN1_34430.1, SSPN1_34430.2	SCUR1_36690.1, SCUR1_36690.3, SCUR1_36690.4, SCUR1_36690.2
OG0002351	SSPN1_49410.1, SSPN1_49410.2	SCUR1_50990.1, SCUR1_50990.3, SCUR1_50990.4, SCUR1_50990.2
OG0002352	SSPN1_85210.1	SCUR1_87110.1, SCUR1_87110.2
OG0002353	SSPN1_72330.1, SSPN1_72330.2	SCUR1_74480.1, SCUR1_74480.4, SCUR1_74480.8, SCUR1_74480.10, SCUR1_74480.3, SCUR1_74480.6, SCUR1_74480.2, SCUR1_74480.5, SCUR1_74480.7, SCUR1_74480.9
OG0002354	SSPN1_8180.1, SSPN1_8180.2, SSPN1_8180.3	SCUR1_8160.1
OG0002355	SSPN1_70630.1	SCUR1_72700.1, SCUR1_72700.2, SCUR1_72700.3
OG0002356	SSPN1_59170.1, SSPN1_59170.4, SSPN1_59170.2, SSPN1_59170.3	SCUR1_65230.1, SCUR1_65230.2, SCUR1_65230.3, SCUR1_65230.4
OG0002357	SSPN1_26720.1, SSPN1_26720.2	SCUR1_27870.1
OG0002357	SSPN1_26710.1, SSPN1_26710.2	SCUR1_27860.1
OG0002358	SSPN1_13190.1	SCUR1_17580.1
OG0002359	SSPN1_16360.4, SSPN1_16360.1, SSPN1_16360.5, SSPN1_16360.2, SSPN1_16360.3	SCUR1_14300.1, SCUR1_14300.2, SCUR1_14300.4, SCUR1_14300.3, SCUR1_14300.5
OG0002360	SSPN1_73430.1, SSPN1_73430.2	SCUR1_75690.3, SCUR1_75690.2, SCUR1_75690.1
OG0002361	SSPN1_81650.2, SSPN1_81650.1, SSPN1_81650.3	SCUR1_83810.2, SCUR1_83810.1, SCUR1_83810.3, SCUR1_83810.4
OG0002362	SSPN1_59430.3, SSPN1_59430.1, SSPN1_59430.2, SSPN1_59430.4	SCUR1_64940.3, SCUR1_64940.4, SCUR1_64940.2, SCUR1_64940.1
OG0002363	SSPN1_66140.1, SSPN1_66140.2	SCUR1_68100.1
OG0002364	SSPN1_41730.1, SSPN1_41730.2, SSPN1_41730.3, SSPN1_41730.4	SCUR1_43260.1, SCUR1_43260.2, SCUR1_43260.3, SCUR1_43260.4, SCUR1_43260.5
OG0002365	SSPN1_4480.3	SCUR1_4590.2, SCUR1_4590.1
OG0002370	SSPN1_46460.1, SSPN1_47770.1	SCUR1_48090.1
OG0002370	SSPN1_44950.1	SCUR1_46560.1, SCUR1_46560.2
OG0002371	SSPN1_1670.1	SCUR1_1630.5, SCUR1_1630.1, SCUR1_1630.2, SCUR1_1630.6, SCUR1_1630.3, SCUR1_1630.4, SCUR1_1630.7
OG0002372	SSPN1_60580.1	SCUR1_63470.1
OG0002374	SSPN1_5490.1, SSPN1_5490.2	SCUR1_5620.1
OG0002375	SSPN1_91880.1, SSPN1_91880.2, SSPN1_91880.3	SCUR1_94050.1, SCUR1_94050.2, SCUR1_94050.3
OG0002376	SSPN1_69560.1, SSPN1_69560.2	SCUR1_71650.1, SCUR1_71650.3, SCUR1_71650.2
OG0002377	SSPN1_28700.1, SSPN1_28690.1, SSPN1_28670.1	SCUR1_98070.2, SCUR1_98070.1, SCUR1_99460.1, SCUR1_99430.1
OG0002378	SSPN1_31100.1, SSPN1_31100.2	SCUR1_40100.1, SCUR1_40100.2
OG0002379	SSPN1_41490.1, SSPN1_93020.1	SCUR1_42970.1
OG0002380	SSPN1_9810.1	SCUR1_21480.1, SCUR1_120.1, SCUR1_120.2
OG0002381	SSPN1_51850.1, SSPN1_51860.2, SSPN1_51860.1	SCUR1_53650.1
OG0002382	SSPN1_20540.1	SCUR1_9820.1
OG0002383	SSPN1_50540.1	SCUR1_52250.1
OG0002384	SSPN1_78990.1	SCUR1_80120.1, SCUR1_80120.2, SCUR1_80120.3
OG0002385	SSPN1_27720.1	SCUR1_28900.1, SCUR1_28900.2, SCUR1_28900.3, SCUR1_28900.4
OG0002386	SSPN1_37800.2, SSPN1_37800.1, SSPN1_37790.1	SCUR1_33220.1
OG0002387	SSPN1_74400.1, SSPN1_74400.2	SCUR1_76660.4, SCUR1_76660.5, SCUR1_76660.1, SCUR1_76660.6, SCUR1_76660.2, SCUR1_76660.3
OG0002388	SSPN1_19730.1, SSPN1_19730.2	SCUR1_10770.1
OG0002389	SSPN1_85340.1, SSPN1_85340.2, SSPN1_85340.3	SCUR1_87250.1
OG0002390	SSPN1_14280.1, SSPN1_14280.2	SCUR1_16470.3, SCUR1_16470.4, SCUR1_16470.2, SCUR1_16470.1
OG0002391	SSPN1_11570.4, SSPN1_11570.1, SSPN1_11570.2, SSPN1_11570.3	SCUR1_18730.1
OG0002392	SSPN1_87540.1	SCUR1_89590.1
