Orthogroup	trichobilharzia_regenti	schistosoma_turkestanicum
OG0004044	TREG1_32180.1, TREG1_32180.2	STRK1_97410.1
OG0004045	TREG1_10440.1	STRK1_91240.1
OG0004046	TREG1_7330.1	STRK1_9800.1, STRK1_9800.2, STRK1_9800.3
OG0004047	TREG1_42260.1, TREG1_42260.2, TREG1_42260.3	STRK1_37640.1, STRK1_37640.3, STRK1_37640.2
OG0004048	TREG1_86990.1	STRK1_58360.1
OG0004049	TREG1_131350.1	STRK1_106720.1
OG0004050	TREG1_98270.1, TREG1_98290.1, TREG1_98300.1	STRK1_75030.1
OG0004051	TREG1_87490.1	STRK1_64030.1, STRK1_64030.2, STRK1_64030.3
OG0004052	TREG1_80040.1, TREG1_80040.4, TREG1_80020.1, TREG1_80040.5, TREG1_80040.3, TREG1_80040.2	STRK1_55630.1
OG0004053	TREG1_129180.1	STRK1_104430.1, STRK1_95550.1, STRK1_95550.2, STRK1_95550.3, STRK1_95550.4, STRK1_95550.5
OG0004054	TREG1_103590.1, TREG1_103590.2, TREG1_103600.1, TREG1_103600.2	STRK1_69370.1
OG0004055	TREG1_27080.1, TREG1_27080.2	STRK1_10860.1, STRK1_10860.2
OG0004056	TREG1_138360.2, TREG1_140460.2, TREG1_138360.1, TREG1_140460.1	STRK1_51080.1
OG0004057	TREG1_68210.1, TREG1_68210.2, TREG1_68210.3	STRK1_49690.1, STRK1_49690.2, STRK1_49690.3
OG0004058	TREG1_98370.1, TREG1_98370.2, TREG1_98370.3, TREG1_98370.4, TREG1_98370.5, TREG1_98370.6, TREG1_98370.7	STRK1_75650.1
OG0004059	TREG1_88380.1	STRK1_58260.1, STRK1_58260.2
OG0004060	TREG1_6490.1, TREG1_6490.2	STRK1_16730.1
OG0004061	TREG1_123940.1	STRK1_88180.1
OG0004062	TREG1_124010.1	STRK1_88170.1
OG0004063	TREG1_610.1	STRK1_80820.1, STRK1_80820.2, STRK1_80820.3
OG0004064	TREG1_6080.1	STRK1_10140.1
OG0004065	TREG1_15300.1	STRK1_11630.1, STRK1_11630.2
OG0004066	TREG1_19810.1, TREG1_19810.2	STRK1_14050.1, STRK1_14050.2
OG0004067	TREG1_17960.3, TREG1_17960.1, TREG1_17960.2	STRK1_11560.1
OG0004068	TREG1_103770.1	STRK1_99540.1
OG0004069	TREG1_75650.1, TREG1_75650.4, TREG1_75650.6, TREG1_75650.2, TREG1_75650.3, TREG1_75650.5	STRK1_53260.1
OG0004070	TREG1_135150.1	STRK1_90560.1
OG0004071	TREG1_28440.1	STRK1_20480.1, STRK1_20480.2
OG0004073	TREG1_94230.1	STRK1_55350.1, STRK1_55360.1, STRK1_66220.1
OG0004073	TREG1_94250.1	STRK1_67370.1
OG0004074	TREG1_136180.1, TREG1_136180.11, TREG1_136180.3, TREG1_136180.12, TREG1_136180.7, TREG1_136180.10, TREG1_136170.2, TREG1_136180.2, TREG1_136180.6, TREG1_136180.8, TREG1_136180.9, TREG1_136180.4, TREG1_136180.5	STRK1_93380.1
OG0004076	TREG1_119520.1	STRK1_85360.1
OG0004077	TREG1_72310.1, TREG1_72320.1	STRK1_45050.1, STRK1_45050.2
OG0004078	TREG1_99310.1, TREG1_99310.3, TREG1_99310.4, TREG1_99310.2	STRK1_67880.1
OG0004079	TREG1_104640.1, TREG1_104640.5, TREG1_104640.6, TREG1_104640.2, TREG1_104640.3, TREG1_104640.4	STRK1_75430.1, STRK1_75420.1
OG0004080	TREG1_88910.1	STRK1_62040.1
OG0004081	TREG1_42080.1	STRK1_37570.1
OG0004082	TREG1_43130.1	STRK1_33620.1, STRK1_33620.2
OG0004084	TREG1_14140.1	STRK1_12910.1
OG0004089	TREG1_41060.1	STRK1_2580.1
OG0004090	TREG1_125870.1	STRK1_97060.1, STRK1_86570.1
OG0004091	TREG1_99650.1, TREG1_99650.2, TREG1_99650.3, TREG1_99650.4, TREG1_99650.5	STRK1_67780.1
OG0004092	TREG1_24620.1	STRK1_1860.1
OG0004093	TREG1_104320.1	STRK1_73160.1, STRK1_73160.2
OG0004094	TREG1_57750.3, TREG1_57750.1, TREG1_57750.2	STRK1_40590.1
OG0004095	TREG1_10490.1	STRK1_13730.1
OG0004096	TREG1_10260.1	STRK1_12780.1
OG0004097	TREG1_87030.1	STRK1_58410.1, STRK1_58380.1, STRK1_58380.2
OG0004098	TREG1_65040.1, TREG1_65040.2	STRK1_51320.1, STRK1_51330.1, STRK1_98610.1, STRK1_99600.1, STRK1_99600.2, STRK1_98620.1
OG0004099	TREG1_10030.1	STRK1_100260.1, STRK1_100260.2, STRK1_1140.1
OG0004100	TREG1_48860.1, TREG1_48860.2	STRK1_26860.1
OG0004101	TREG1_33940.1, TREG1_33940.2, TREG1_33940.4, TREG1_33940.3	STRK1_39690.1
OG0004102	TREG1_116890.1	STRK1_82730.1
OG0004103	TREG1_44680.1	STRK1_28800.1, STRK1_28800.2
OG0004104	TREG1_55700.1, TREG1_55700.2, TREG1_55700.3, TREG1_55700.4	STRK1_31370.2, STRK1_31370.1, STRK1_31370.3, STRK1_31370.4
OG0004105	TREG1_33680.1, TREG1_33680.2	STRK1_25900.1
OG0004106	TREG1_136420.1	STRK1_106520.1, STRK1_90040.1
OG0004107	TREG1_17080.1, TREG1_17080.2	STRK1_14830.1, STRK1_14830.2, STRK1_14830.3
OG0004108	TREG1_56300.1	STRK1_41530.1
OG0004109	TREG1_40080.1	STRK1_33480.1
OG0004110	TREG1_101440.1	STRK1_75980.1, STRK1_75980.2, STRK1_75980.3
OG0004111	TREG1_100190.1, TREG1_100190.2	STRK1_70880.1
OG0004112	TREG1_10620.1	STRK1_13860.1, STRK1_13860.2
OG0004113	TREG1_32210.1, TREG1_32200.1	STRK1_21280.1
OG0004114	TREG1_66820.1, TREG1_66830.1	STRK1_47110.2, STRK1_47110.1, STRK1_43940.1, STRK1_97290.1
OG0004115	TREG1_51900.1, TREG1_51900.5, TREG1_51900.2, TREG1_51900.3, TREG1_51900.4	STRK1_31080.1, STRK1_31080.2
OG0004116	TREG1_114480.1	STRK1_81990.1
OG0004117	TREG1_3930.1, TREG1_3930.2	STRK1_16190.2, STRK1_16190.1, STRK1_16190.3
OG0004118	TREG1_42190.1, TREG1_42210.1, TREG1_42190.5, TREG1_42190.3, TREG1_42190.4	STRK1_37630.1
OG0004119	TREG1_35290.1, TREG1_35290.2	STRK1_100630.1, STRK1_100630.2, STRK1_100640.1
OG0004120	TREG1_34400.1	STRK1_34560.1
OG0004121	TREG1_70020.1	STRK1_46630.1
OG0004122	TREG1_38610.1, TREG1_38610.2, TREG1_38610.3	STRK1_26290.1, STRK1_26300.1, STRK1_26310.1
OG0004123	TREG1_37410.1, TREG1_37410.4, TREG1_37410.2, TREG1_37410.3, TREG1_37410.5, TREG1_37410.6	STRK1_14970.1, STRK1_14970.3, STRK1_14970.2, STRK1_14970.4
OG0004124	TREG1_50270.1	STRK1_36920.1
OG0004125	TREG1_100200.1	STRK1_70870.1
OG0004126	TREG1_100500.2, TREG1_100500.1, TREG1_100500.3	STRK1_73900.1
OG0004127	TREG1_59590.1	STRK1_104740.1, STRK1_104750.1
OG0004128	TREG1_19800.1	STRK1_14070.1
OG0004129	TREG1_63840.1, TREG1_63840.2	STRK1_45710.1
OG0004130	TREG1_99870.1, TREG1_99870.2, TREG1_99870.3	STRK1_69240.1
OG0004131	TREG1_27390.1, TREG1_27390.2, TREG1_27390.3	STRK1_20430.1
OG0004132	TREG1_122130.1	STRK1_83700.1, STRK1_83700.2
OG0004133	TREG1_29240.1, TREG1_29250.1	STRK1_20920.1
OG0004134	TREG1_26000.1, TREG1_26000.2, TREG1_26000.3	STRK1_14950.1
OG0004136	TREG1_79140.1	STRK1_55970.1
OG0004137	TREG1_52400.1	STRK1_29540.1
OG0004138	TREG1_64840.3, TREG1_64840.7, TREG1_64840.4, TREG1_64840.2, TREG1_64840.6, TREG1_64840.1, TREG1_64840.5	STRK1_51250.1
OG0004139	TREG1_53020.1, TREG1_53030.1, TREG1_53030.2	STRK1_29410.1
OG0004140	TREG1_64080.1, TREG1_64080.2	STRK1_51360.1
OG0004141	TREG1_16200.1, TREG1_16200.2	STRK1_2160.1, STRK1_2160.2
OG0004142	TREG1_112050.1	STRK1_79770.1
OG0004143	TREG1_18800.1	STRK1_9660.1
OG0004144	TREG1_85640.1	STRK1_61750.1
OG0004145	TREG1_83020.1, TREG1_83020.2	STRK1_59630.1, STRK1_99480.1
OG0004146	TREG1_50380.1	STRK1_29290.1
OG0004147	TREG1_75270.1	STRK1_54040.1
OG0004148	TREG1_25750.1	STRK1_4970.1
OG0004149	TREG1_1270.1	STRK1_17300.1
OG0004150	TREG1_82540.1	STRK1_13820.1
OG0004151	TREG1_75930.1, TREG1_76010.1	STRK1_54340.1, STRK1_54340.2
OG0004152	TREG1_17880.1, TREG1_17880.2	STRK1_11540.1, STRK1_11540.2, STRK1_11540.3, STRK1_11540.4
OG0004153	TREG1_29100.1, TREG1_29100.2	STRK1_21150.1
OG0004154	TREG1_25460.1	STRK1_7100.1, STRK1_7100.2, STRK1_7100.3, STRK1_7100.4
OG0004155	TREG1_136920.1, TREG1_69350.1	STRK1_50670.1, STRK1_103640.1, STRK1_103650.1
OG0004156	TREG1_77640.1	STRK1_56550.1, STRK1_56530.1, STRK1_56540.1, STRK1_56540.2
OG0004158	TREG1_57630.1	STRK1_40620.1
OG0004159	TREG1_93040.1	STRK1_65760.1, STRK1_65760.2, STRK1_65760.3
OG0004160	TREG1_2410.1	STRK1_6880.1, STRK1_6880.2, STRK1_6880.3
OG0004161	TREG1_10830.1, TREG1_10830.2, TREG1_10830.3, TREG1_10830.4	STRK1_8300.1, STRK1_8300.2, STRK1_8300.3, STRK1_8300.4, STRK1_8300.5
OG0004162	TREG1_79030.1	STRK1_56090.1
OG0004163	TREG1_102850.1	STRK1_75690.1
OG0004164	TREG1_25420.1, TREG1_25420.2	STRK1_5450.1, STRK1_5450.2
OG0004165	TREG1_57200.1, TREG1_57200.2	STRK1_35650.1
OG0004166	TREG1_19030.1	STRK1_15250.1, STRK1_15250.2
OG0004168	TREG1_128330.1, TREG1_128330.4, TREG1_128330.2, TREG1_128330.3	STRK1_89230.1
OG0004169	TREG1_55220.1	STRK1_32000.1
OG0004170	TREG1_102280.1	STRK1_72480.1, STRK1_72500.1
OG0004171	TREG1_122510.1	STRK1_110240.1, STRK1_110930.1
OG0004172	TREG1_106030.1	STRK1_74870.1, STRK1_99720.1
OG0004173	TREG1_43550.1	STRK1_26950.1
OG0004175	TREG1_76350.1	STRK1_54620.1, STRK1_54620.2
OG0004176	TREG1_6540.1	STRK1_13210.1
OG0004177	TREG1_118990.1, TREG1_118990.2	STRK1_86130.1
OG0004178	TREG1_80080.1	STRK1_55670.1
OG0004179	TREG1_117640.1	STRK1_94140.1
OG0004180	TREG1_91030.1	STRK1_64740.1
OG0004181	TREG1_14520.1	STRK1_5060.1
OG0004182	TREG1_90000.1	STRK1_63730.1
OG0004183	TREG1_127610.1	STRK1_86830.1
OG0004184	TREG1_29520.1	STRK1_7780.1, STRK1_7780.2
OG0004185	TREG1_74350.1	STRK1_53670.1, STRK1_53660.1, STRK1_53660.2
OG0004186	TREG1_120020.1, TREG1_120030.1	STRK1_87620.1
OG0004187	TREG1_86070.1, TREG1_86060.1	STRK1_62420.1, STRK1_62420.2
OG0004188	TREG1_112030.1	STRK1_79820.1
OG0004189	TREG1_17280.1, TREG1_17290.1	STRK1_14530.1
OG0004190	TREG1_130330.1	STRK1_94380.1, STRK1_94380.2, STRK1_94380.3
OG0004191	TREG1_134030.1	STRK1_91610.1
OG0004192	TREG1_13570.1, TREG1_13560.1	STRK1_13640.1
OG0004193	TREG1_110290.1	STRK1_81540.1
OG0004194	TREG1_49490.1	STRK1_27410.1, STRK1_27410.2
OG0004195	TREG1_138570.1	STRK1_4290.1
OG0004196	TREG1_58090.2, TREG1_58090.4, TREG1_58090.1, TREG1_58090.3	STRK1_34970.1
OG0004197	TREG1_24210.1, TREG1_24210.2, TREG1_24210.3, TREG1_24210.4, TREG1_24210.5	STRK1_20050.1
OG0004198	TREG1_118060.1	STRK1_82790.1
OG0004199	TREG1_86710.1	STRK1_57290.1
OG0004200	TREG1_109270.1	STRK1_90420.1, STRK1_90420.2
OG0004201	TREG1_91080.1	STRK1_58670.1
OG0004202	TREG1_120230.1	STRK1_19030.1
OG0004203	TREG1_97030.3, TREG1_97030.1, TREG1_97030.2	STRK1_75260.1
OG0004204	TREG1_85190.1	STRK1_65310.1
OG0004205	TREG1_28630.2, TREG1_28630.3	STRK1_2830.1
OG0004206	TREG1_127690.1	STRK1_86740.1
OG0004207	TREG1_77810.1, TREG1_77820.1, TREG1_77810.2	STRK1_56490.1
OG0004208	TREG1_93200.1, TREG1_93200.2	STRK1_65650.1
OG0004209	TREG1_125020.1	STRK1_86920.1
OG0004210	TREG1_47100.3, TREG1_47100.4, TREG1_47100.5, TREG1_47100.1, TREG1_47100.2, TREG1_47100.6	STRK1_36860.1
OG0004211	TREG1_73270.2, TREG1_73270.5, TREG1_73270.3, TREG1_73270.1, TREG1_73270.8, TREG1_73270.6, TREG1_73270.7, TREG1_73270.4	STRK1_55030.1
OG0004212	TREG1_73440.1, TREG1_73470.1	STRK1_47740.1, STRK1_47760.1, STRK1_47750.1, STRK1_99920.1
OG0004213	TREG1_74770.1, TREG1_74670.1, TREG1_74760.1	STRK1_53860.1
OG0004214	TREG1_20200.1	STRK1_110050.1, STRK1_110050.2, STRK1_110060.1, STRK1_110060.2
OG0004215	TREG1_57310.1, TREG1_57310.2, TREG1_57310.3	STRK1_35720.1
OG0004216	TREG1_56980.2, TREG1_56970.2, TREG1_56970.1, TREG1_56980.1	STRK1_38780.1
OG0004217	TREG1_134300.1, TREG1_134300.2	STRK1_91070.1
OG0004218	TREG1_1210.1	STRK1_17290.1
OG0004219	TREG1_83590.1	STRK1_64170.1
OG0004220	TREG1_7340.1	STRK1_6510.1
OG0004221	TREG1_98010.1	STRK1_45640.1, STRK1_45640.2
OG0004222	TREG1_81560.1	STRK1_57320.1, STRK1_57320.2
OG0004223	TREG1_53530.1, TREG1_53530.2, TREG1_53530.3, TREG1_53530.4, TREG1_53530.5	STRK1_35260.1, STRK1_35260.2
OG0004224	TREG1_80680.1, TREG1_80680.2	STRK1_64260.1, STRK1_64260.2
OG0004225	TREG1_68550.1, TREG1_68550.2	STRK1_52200.1
OG0004226	TREG1_37610.1	STRK1_95480.1, STRK1_95480.2, STRK1_95480.3, STRK1_95480.4
OG0004227	TREG1_28110.1	STRK1_8520.1
OG0004228	TREG1_78900.1	STRK1_106360.1, STRK1_55770.1
OG0004229	TREG1_35200.1	STRK1_22440.1
OG0004230	TREG1_111760.1, TREG1_111750.1, TREG1_111800.1	STRK1_79940.1
OG0004231	TREG1_102570.1	STRK1_71270.1
OG0004232	TREG1_72050.1, TREG1_72050.3, TREG1_72050.2	STRK1_50140.1
OG0004233	TREG1_72450.1, TREG1_72450.2, TREG1_72450.3	STRK1_49870.1, STRK1_49870.2, STRK1_49870.3, STRK1_49870.4
OG0004234	TREG1_12360.1, TREG1_94030.1	STRK1_67140.1, STRK1_67130.1
OG0004235	TREG1_76180.1	STRK1_20960.1
OG0004236	TREG1_96030.1	STRK1_77960.1
OG0004237	TREG1_24380.1, TREG1_128860.1, TREG1_128860.2, TREG1_128860.3	STRK1_19520.1, STRK1_89520.1
OG0004238	TREG1_102590.1	STRK1_72800.1, STRK1_72800.2
OG0004239	TREG1_6410.3, TREG1_6410.2, TREG1_6410.1	STRK1_16680.1
OG0004240	TREG1_55690.1	STRK1_35630.1, STRK1_35630.2
OG0004241	TREG1_88260.1, TREG1_88260.2	STRK1_60620.1
OG0004242	TREG1_73940.2, TREG1_73940.1, TREG1_73940.3	STRK1_54170.1
OG0004243	TREG1_55570.3, TREG1_55570.1, TREG1_55570.2	STRK1_35560.1
OG0004244	TREG1_81720.1, TREG1_81720.2	STRK1_57170.1, STRK1_57160.1
OG0004245	TREG1_126160.1	STRK1_88310.1
OG0004246	TREG1_37470.1, TREG1_37460.1	STRK1_24630.1
OG0004247	TREG1_25070.1	STRK1_5840.1
OG0004248	TREG1_115280.1, TREG1_26650.1, TREG1_26650.2, TREG1_26650.3	STRK1_20660.1
OG0004249	TREG1_18720.2, TREG1_18720.1, TREG1_18720.3, TREG1_18720.4	STRK1_9320.1, STRK1_9320.2, STRK1_9320.3, STRK1_9320.4
OG0004250	TREG1_132970.1	STRK1_105110.1
OG0004251	TREG1_76190.1	STRK1_53220.1, STRK1_53220.2, STRK1_53220.3
OG0004252	TREG1_34310.3, TREG1_34310.1, TREG1_34310.2	STRK1_33030.1
OG0004253	TREG1_124480.1, TREG1_124480.2, TREG1_124480.3	STRK1_101860.1
OG0004254	TREG1_57430.1, TREG1_57430.3, TREG1_57430.2, TREG1_57430.4	STRK1_33200.1
OG0004255	TREG1_50810.1	STRK1_36350.1
OG0004256	TREG1_39720.1, TREG1_39730.1	STRK1_8180.1
OG0004257	TREG1_87910.1	STRK1_62640.1, STRK1_62640.2
OG0004258	TREG1_73510.1, TREG1_73530.1	STRK1_47710.1, STRK1_47710.2
OG0004259	TREG1_24410.1	STRK1_19540.1
OG0004260	TREG1_135220.1	STRK1_90590.1
OG0004261	TREG1_135210.1	STRK1_107020.1
OG0004262	TREG1_106460.1, TREG1_106460.2, TREG1_106460.3	STRK1_71730.1
OG0004263	TREG1_4700.1	STRK1_91370.1, STRK1_91390.1, STRK1_91400.1
OG0004264	TREG1_70430.1	STRK1_54780.1
OG0004265	TREG1_79300.1, TREG1_79300.2	STRK1_56010.1
OG0004266	TREG1_95050.1	STRK1_75440.1
OG0004267	TREG1_35790.2, TREG1_35790.3, TREG1_35790.4, TREG1_35790.6, TREG1_35790.1, TREG1_35790.5	STRK1_23170.1, STRK1_23170.2, STRK1_23170.3
OG0004268	TREG1_41490.1	STRK1_37960.1
OG0004269	TREG1_88570.1	STRK1_64470.1
OG0004270	TREG1_62180.1	STRK1_102160.1
OG0004271	TREG1_112290.1	STRK1_80780.1, STRK1_80780.2
OG0004272	TREG1_140710.1, TREG1_100980.2, TREG1_100980.1	STRK1_71630.1
OG0004273	TREG1_123900.1	STRK1_96900.1, STRK1_84300.1
OG0004274	TREG1_69650.1	STRK1_51830.1
OG0004275	TREG1_31780.1, TREG1_31770.1	STRK1_42660.1
OG0004276	TREG1_16000.1, TREG1_16000.2, TREG1_16000.4, TREG1_16000.6, TREG1_16000.3, TREG1_16000.5	STRK1_18480.1
OG0004277	TREG1_3540.1	STRK1_3420.1
OG0004278	TREG1_57190.1, TREG1_57190.2	STRK1_35640.1
OG0004280	TREG1_111700.1	STRK1_79920.1
OG0004281	TREG1_102320.1	STRK1_72520.1, STRK1_72520.2, STRK1_72520.3
OG0004282	TREG1_116910.1, TREG1_116910.2	STRK1_82710.1
OG0004283	TREG1_15460.1	STRK1_94990.1, STRK1_94990.2, STRK1_80880.1, STRK1_80870.1, STRK1_80870.3, STRK1_80870.2
OG0004284	TREG1_76810.1	STRK1_53120.1
OG0004285	TREG1_94350.1, TREG1_13200.1, TREG1_13230.1, TREG1_13220.1	STRK1_101780.1, STRK1_101790.1
OG0004286	TREG1_67560.1, TREG1_67560.2	STRK1_50160.1, STRK1_50160.2, STRK1_50160.3
OG0004287	TREG1_30600.1, TREG1_30590.1	STRK1_42720.1
OG0004288	TREG1_63140.1, TREG1_63150.1	STRK1_43450.1
OG0004289	TREG1_45780.1	STRK1_95070.1, STRK1_95070.2
OG0004290	TREG1_84830.1	STRK1_60610.1
OG0004291	TREG1_50960.1, TREG1_50960.2	STRK1_28240.1
OG0004292	TREG1_50950.1, TREG1_50950.2, TREG1_50950.4, TREG1_50950.5, TREG1_50950.3	STRK1_28250.1, STRK1_28250.2, STRK1_28250.3
OG0004293	TREG1_105220.1	STRK1_71430.1
OG0004294	TREG1_67320.1, TREG1_67320.2	STRK1_45530.1
OG0004295	TREG1_4900.1, TREG1_4900.2, TREG1_4900.3, TREG1_4900.4	STRK1_16490.1
OG0004296	TREG1_27860.1	STRK1_2790.1, STRK1_55290.1
OG0004297	TREG1_40230.1	STRK1_35870.1
OG0004298	TREG1_87050.1	STRK1_58420.1
OG0004299	TREG1_108710.1, TREG1_108700.1	STRK1_74920.1, STRK1_74920.2
OG0004300	TREG1_75030.1	STRK1_48900.1
OG0004301	TREG1_19750.1	STRK1_14120.1
OG0004302	TREG1_98550.1	STRK1_73700.1
OG0004303	TREG1_56840.1	STRK1_38930.1, STRK1_38940.1
OG0004304	TREG1_9230.1	STRK1_11160.1
OG0004305	TREG1_52730.1, TREG1_52730.2	STRK1_36300.1, STRK1_36300.2
OG0004306	TREG1_45320.1, TREG1_45320.2, TREG1_45320.3, TREG1_45320.4	STRK1_29230.2, STRK1_29230.1
OG0004307	TREG1_132270.1	STRK1_93680.1
OG0004308	TREG1_108270.1	STRK1_76250.1, STRK1_76250.2
OG0004309	TREG1_135110.1	STRK1_92330.1, STRK1_92330.3, STRK1_92330.4, STRK1_92330.2
OG0004310	TREG1_71800.1	STRK1_44910.1, STRK1_44910.2
OG0004311	TREG1_24750.1	STRK1_5270.1
OG0004312	TREG1_54840.1, TREG1_54840.2, TREG1_54840.3, TREG1_54840.4, TREG1_54840.5	STRK1_38520.1
OG0004313	TREG1_98860.1	STRK1_72290.1
OG0004314	TREG1_45310.4, TREG1_45310.2, TREG1_45310.1, TREG1_45310.3	STRK1_29190.1
OG0004315	TREG1_124100.1	STRK1_87880.1
OG0004316	TREG1_11540.1	STRK1_11980.1
OG0004317	TREG1_9520.1	STRK1_6080.3, STRK1_6080.1, STRK1_6080.2
OG0004318	TREG1_13950.1, TREG1_13960.1	STRK1_11040.1
OG0004319	TREG1_20850.1	STRK1_11030.1
OG0004321	TREG1_101770.3, TREG1_101770.1, TREG1_101770.2	STRK1_68160.1
OG0004322	TREG1_109010.1, TREG1_109020.1	STRK1_77550.1
OG0004323	TREG1_26800.1	STRK1_10750.1, STRK1_10750.2, STRK1_10770.1
OG0004324	TREG1_10720.1, TREG1_10720.2, TREG1_10720.3	STRK1_8390.1
OG0004325	TREG1_137990.3, TREG1_138000.2, TREG1_20620.2, TREG1_137990.1, TREG1_20620.3, TREG1_138000.3, TREG1_137990.2, TREG1_138000.1, TREG1_20620.1	STRK1_63210.1
OG0004326	TREG1_133310.1, TREG1_133310.2, TREG1_133310.3, TREG1_133310.4	STRK1_89920.1
OG0004327	TREG1_1590.1, TREG1_1590.2, TREG1_1590.3	STRK1_1290.1, STRK1_1290.2, STRK1_1290.3
OG0004328	TREG1_55710.1	STRK1_31360.1
OG0004329	TREG1_74090.1	STRK1_54070.1
OG0004330	TREG1_71520.1	STRK1_52340.1
OG0004331	TREG1_23540.1, TREG1_23540.2	STRK1_19330.1
OG0004332	TREG1_81100.1	STRK1_111370.2, STRK1_100.1, STRK1_111370.1
OG0004333	TREG1_100400.4, TREG1_100400.1, TREG1_100400.2, TREG1_100400.3, TREG1_100400.5	STRK1_74000.1, STRK1_74000.2
OG0004334	TREG1_72500.1	STRK1_49980.1
OG0004335	TREG1_101330.1, TREG1_101330.2	STRK1_73550.1
OG0004336	TREG1_95690.1	STRK1_68980.1
OG0004337	TREG1_32660.1	STRK1_21980.1
OG0004338	TREG1_129610.1, TREG1_129610.2, TREG1_129610.3	STRK1_87050.1
OG0004340	TREG1_26950.1, TREG1_26990.1	STRK1_10940.1
OG0004342	TREG1_31360.1, TREG1_31380.1, TREG1_31380.2	STRK1_43210.1
OG0004343	TREG1_111770.1, TREG1_111770.2, TREG1_111810.1	STRK1_79950.1, STRK1_79950.2
OG0004344	TREG1_81620.1, TREG1_81620.2, TREG1_81620.3, TREG1_81620.4	STRK1_57080.1, STRK1_57080.2
OG0004345	TREG1_80070.1	STRK1_55660.1, STRK1_55660.2
OG0004346	TREG1_145320.1, TREG1_78580.1, TREG1_78600.1	STRK1_55460.1
OG0004347	TREG1_38640.3, TREG1_38640.4, TREG1_38640.1, TREG1_38640.2	STRK1_26320.1, STRK1_26320.2
OG0004348	TREG1_47450.1	STRK1_33740.1
OG0004349	TREG1_138730.1, TREG1_144050.1, TREG1_145120.1, TREG1_2630.1, TREG1_2520.1, TREG1_2540.1, TREG1_2540.2, TREG1_2540.3, TREG1_2540.4, TREG1_2530.1	STRK1_32650.1
OG0004350	TREG1_18060.9, TREG1_18060.7, TREG1_18060.1, TREG1_18060.6, TREG1_18060.2, TREG1_18060.3, TREG1_18060.8, TREG1_18060.4, TREG1_18060.5	STRK1_7610.1, STRK1_7620.1
OG0004351	TREG1_117740.1, TREG1_117730.1	STRK1_94170.1, STRK1_94170.2
OG0004352	TREG1_110300.1, TREG1_110300.2	STRK1_81550.1, STRK1_81560.1
OG0004353	TREG1_69980.1, TREG1_69990.1	STRK1_46650.1, STRK1_46650.2, STRK1_46650.3
OG0004354	TREG1_61390.1, TREG1_61390.2	STRK1_43530.1, STRK1_43520.1, STRK1_43520.2
OG0004356	TREG1_89600.2, TREG1_89600.5, TREG1_89600.7, TREG1_89600.4, TREG1_89600.1, TREG1_89600.3, TREG1_89600.6	STRK1_64490.1
OG0004357	TREG1_52360.1	STRK1_29600.1
OG0004358	TREG1_54710.1, TREG1_54710.2, TREG1_54710.3, TREG1_54710.4, TREG1_54710.5, TREG1_54710.6	STRK1_109280.1
OG0004359	TREG1_52210.1	STRK1_35470.1
OG0004360	TREG1_31160.1, TREG1_31160.2	STRK1_42360.1, STRK1_96080.1, STRK1_96090.1
OG0004367	TREG1_90410.1	STRK1_66440.1, STRK1_66410.1
OG0004368	TREG1_8910.1	STRK1_13240.1, STRK1_13240.2
OG0004369	TREG1_31420.1	STRK1_104900.1
OG0004370	TREG1_28250.1, TREG1_28260.2, TREG1_28260.1	STRK1_4300.1, STRK1_4310.1, STRK1_4270.1, STRK1_4260.1
OG0004371	TREG1_51230.1	STRK1_32280.1
OG0004372	TREG1_16460.1	STRK1_3830.1
OG0004373	TREG1_98180.1, TREG1_98180.2, TREG1_98180.3	STRK1_70140.1, STRK1_77720.1
OG0004374	TREG1_67280.1	STRK1_45560.1, STRK1_45550.1, STRK1_45570.1
OG0004375	TREG1_32840.1, TREG1_32840.2	STRK1_22150.1
OG0004376	TREG1_50480.1, TREG1_50480.2, TREG1_50500.1, TREG1_50500.2	STRK1_29270.1
OG0004377	TREG1_119800.1, TREG1_119800.3, TREG1_119800.2, TREG1_119800.4, TREG1_119800.5, TREG1_119800.6	STRK1_77480.1, STRK1_107880.1, STRK1_107860.1, STRK1_107870.1, STRK1_107850.1
OG0004378	TREG1_119790.1, TREG1_119790.3, TREG1_119790.2	STRK1_107220.1, STRK1_107080.1
OG0004379	TREG1_111290.1, TREG1_111290.2	STRK1_78680.1
OG0004380	TREG1_27360.1	STRK1_2250.1
OG0004381	TREG1_24440.1, TREG1_24440.2, TREG1_24440.3	STRK1_2280.1
OG0004382	TREG1_40580.1	STRK1_39870.1, STRK1_39870.2
OG0004383	TREG1_86600.1	STRK1_59230.1
OG0004384	TREG1_105400.1	STRK1_73020.1
OG0004385	TREG1_37660.1	STRK1_23720.1
OG0004386	TREG1_130430.1	STRK1_91800.1
OG0004387	TREG1_129200.1	STRK1_99850.1
OG0004388	TREG1_17090.1	STRK1_108470.1, STRK1_14840.1, STRK1_14840.2
OG0004389	TREG1_109410.3, TREG1_109410.1, TREG1_109410.2, TREG1_109410.4	STRK1_76650.1
OG0004390	TREG1_83520.1, TREG1_83520.2	STRK1_57420.1
OG0004391	TREG1_8520.1, TREG1_8520.2, TREG1_8520.3, TREG1_8520.4, TREG1_8520.5, TREG1_8520.6, TREG1_8520.7	STRK1_28190.1, STRK1_28190.3, STRK1_28190.2
